Grasp122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;16:09:51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
1;743.572571;457.028625;27.684952;956.459778;674.460327;263.239441;875.512634;492.390839;62.367134;829.671326;409.362488;28.807999;1040.952515;765.943726;428.947113;;;;;;;;;;;;;;;;;;;;;;;;
2;743.528564;457.028473;27.691931;956.322754;674.476868;263.068542;875.535583;492.500702;62.222122;829.853821;409.563660;28.674284;1040.884277;765.942017;428.946075;;;;;;;;;;;;;;;;;;;;;;;;
3;743.539246;457.012939;27.669271;956.259460;674.470886;263.033142;875.481628;492.433472;62.367493;829.730591;409.421417;28.679089;1040.481934;766.136902;428.998260;;;;;;;;;;;;;;;;;;;;;;;;
4;743.580688;456.923798;27.754368;956.273621;674.546997;263.036987;875.451416;492.394012;62.434944;829.687744;409.456116;28.739679;1040.593384;766.096802;429.031372;;;;;;;;;;;;;;;;;;;;;;;;
5;743.534973;457.019440;27.721739;956.216492;674.692261;263.087769;875.443665;492.443970;62.391090;829.720825;409.440430;28.768642;1040.728516;766.017395;429.046814;;;;;;;;;;;;;;;;;;;;;;;;
6;743.492065;457.051300;27.714094;956.192688;674.693604;263.106812;875.440918;492.447968;62.339340;829.668213;409.375732;28.786930;1040.818237;765.928894;428.990112;;;;;;;;;;;;;;;;;;;;;;;;
7;743.704285;457.081818;27.696369;956.093872;674.785889;263.055908;875.441162;492.454590;62.366066;829.664124;409.355011;28.811852;1040.838989;765.916199;428.964539;;;;;;;;;;;;;;;;;;;;;;;;
8;743.549622;457.024261;27.755424;956.004456;674.845581;263.025543;875.414124;492.425720;62.532417;829.668518;409.357391;28.813986;1040.777710;765.924011;429.045227;;;;;;;;;;;;;;;;;;;;;;;;
9;743.451355;457.038513;27.736088;955.975586;674.837585;263.033234;875.388245;492.393311;62.548359;829.635376;409.381165;28.815628;1040.667236;765.935730;429.048920;;;;;;;;;;;;;;;;;;;;;;;;
