;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;;*43;;;*44;;;*45;;;*46;;;*47;;;*48;;;*49;;;*50;;;*51;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
53;822.981689;511.402832;137.412643;;;;883.914795;482.297760;75.711243;1157.170776;780.225464;356.341583;;;;;;;;;;1048.903931;758.035461;161.417297;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;828.303162;511.151581;145.450745;;;;887.245178;481.970917;81.539490;1158.262573;781.543701;356.224365;;;;;;;;;;1049.990479;759.855469;162.242493;;;;;;;936.824036;573.742126;103.625107;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;833.386414;511.495850;153.783615;;;;889.640259;482.076813;87.351242;1158.965942;782.808960;355.995972;;;;;;;;;;1051.161377;761.370117;162.766953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;838.473572;512.194641;162.185760;;;;892.839478;482.780029;93.308830;1159.738525;784.458801;355.779694;;;;;;;;;;1052.515137;762.894165;163.239395;;;;;;;;;;935.978638;582.117493;108.145432;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;843.095520;513.542664;170.375305;;;;895.973877;483.959137;99.347626;1161.123169;785.701294;356.195313;;;;;;;;;;1054.347412;764.120544;163.951279;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;847.945068;515.444763;178.848511;;;;899.667419;484.486542;105.951546;1162.225952;786.904968;355.758698;;;;;;;;;;1055.753540;765.923645;164.413620;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;853.212952;517.322205;186.661865;;;;902.672791;485.099518;112.067528;1163.385010;788.399414;355.448303;;;;;;;;;;1056.585449;767.605835;165.113907;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;858.108643;519.530151;194.502762;;;;905.613586;486.696442;118.468002;1163.979736;789.772034;355.109711;;;;;;;;;;1057.922852;769.278259;166.407059;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;863.143066;522.079041;202.251404;;;;908.388672;488.728149;124.773193;1165.027832;791.154297;355.206116;;;;;;;;;;1059.045166;771.126282;167.534653;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;867.672119;524.874390;209.388748;;;;;;;1166.513916;792.457336;354.903961;;;;;;;;;;1059.850098;772.775391;168.046997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;871.561768;528.707581;216.260727;;;;;;;1168.036865;793.605347;354.660797;;;;;;;;;;1061.586914;774.578003;169.375885;;;;;;;;;;;;;913.795959;492.855804;135.881241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;875.531189;532.569519;222.799194;;;;;;;1168.951782;794.917053;354.863831;;;;;;;;;;1062.960815;776.240906;169.767303;;;;;;;;;;;;;;;;914.989990;549.179382;109.675072;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;879.466675;536.636108;229.398376;;;;;;;1170.172729;796.247864;354.937103;;;;;;;;;;1064.688965;778.124817;170.017731;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;882.996155;541.109497;235.593918;;;;;;;1171.645752;797.324768;354.787292;;;;;;;;;;1067.029907;779.240417;170.634247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;886.073364;545.771912;240.704117;;;;;;;1173.111938;798.324280;354.519379;;;;;;;;;;1068.851318;781.034729;170.930923;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;888.624817;551.132324;246.685196;;;;;;;1173.956787;799.561829;354.682770;;;;;;;;;;1069.936890;782.836853;171.443970;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;890.593628;556.927063;251.718079;;;;;;;1174.836304;800.728760;354.681702;;;;;;;;;;1071.111206;784.740784;172.599289;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;892.071655;562.645996;256.670105;;;;;;;1175.953125;802.056458;354.340149;;;;;;;;;;1072.163940;786.425232;173.286728;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;893.753967;568.360413;261.404785;;;;;;;1177.028809;803.043762;354.155609;;;;;;;;;;1073.034546;788.187256;173.907425;;;;;;;;;;;;;;;;;;;924.292908;512.333740;176.053177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;894.773804;574.660828;265.217804;;;;;;;1177.898071;804.191895;354.335632;;;;;;;;;;1074.150269;790.449341;174.419708;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;895.330505;581.195801;269.212128;;;;;;;1179.331055;805.145508;354.585052;;;;;;;;;;1075.331665;792.426941;174.975601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;895.162170;588.038208;272.691833;;;;;;;1180.129028;806.088562;354.381805;;;;;;;;;;1076.791260;794.190247;175.132217;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;894.616455;595.389526;275.511963;;;;;;;1180.934814;807.212524;353.956451;;;;;;;;;;1078.261475;795.647034;175.241791;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;894.092163;602.025330;278.136780;;;;;;;1181.661377;808.289001;353.598663;;;;;;;;;;1080.126221;797.204468;175.812912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;893.286255;608.696594;279.868774;;;;;;;1182.403931;809.252075;353.755737;;;;;;;;;;1081.152710;799.030273;175.903259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;892.305237;615.634949;281.328094;;;;;;;1183.320068;810.147583;354.083649;;;;;;;;;;1081.769043;801.073059;176.164078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;890.210815;622.233154;282.882446;;;;;;;1184.408691;810.926270;353.873474;;;;;;;;;;1082.824463;802.677673;176.187714;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;888.415283;629.152527;283.483551;;;;;;;1185.726318;811.785095;354.073517;;;;;;;;;;1084.341797;804.067383;176.187088;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;885.907837;636.122437;284.206970;;;;;;;1186.643188;812.648376;353.980469;;;;;;;;;;1085.843872;805.598450;175.900879;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;882.187256;643.683105;284.855988;;;;;;;1187.308716;813.338318;353.935120;;;;;;;;;;1086.833984;807.314148;176.155899;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;879.714172;650.565247;284.258789;;;;;;;1187.890747;814.011292;354.056488;;;;;;;;;;1087.599243;809.258362;176.358246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;876.997131;657.386902;283.807831;;;;;;;1188.411621;815.018616;353.899445;;;;;;;;;;1088.304077;810.560364;176.219986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;873.927612;664.182617;282.324951;;;;;;;1189.103882;815.851624;353.672211;;;;;;;;;;1089.889526;811.951416;175.743774;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;870.645386;670.720032;280.601410;;;;;;;1189.973267;816.512024;353.537781;;;;;;;;;;1090.848877;813.386475;175.469955;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;867.187317;677.470459;278.711823;;;;;;;1190.653198;817.001953;353.260010;;;;;;;;;;1091.275024;815.000916;175.265274;;;;;;;;;;;;;;;;;;;;;;906.873535;580.720093;203.059235;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;863.841675;683.803772;276.268555;;;;;;;1191.403320;817.448792;353.190887;;;;;;;;;;1091.777832;816.729126;175.147903;;;;;;;;;;;;;;;;;;;;;;905.079956;585.322754;203.133911;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;860.323364;689.930908;273.277924;;;;;;;1191.792480;818.221985;353.228058;;;;;;;;;;1092.671875;817.962524;175.026871;;;;;;;;;;;;;;;;;;;;;;903.740662;589.445129;202.262009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;856.427979;695.886841;270.562042;;;;;;;1192.074219;819.007935;353.169495;;;;;;;;;;1093.459473;818.898682;174.318604;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;852.252747;701.737061;267.971375;;;;;;;1192.255005;819.887390;352.935760;;;;;;;;;;1094.416260;820.301514;173.973633;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;848.005432;706.945313;264.577423;;;;;;;1192.545044;820.613464;352.760590;;;;;;;;;;1094.744995;822.075073;173.477615;;;;;;;;;;;;;;;;;;;;;;;;;899.342590;594.414124;205.367905;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;843.895142;712.523254;260.443359;;;;;;;1192.874023;821.202209;352.453125;;;;;;;;;;1095.884399;822.893005;172.904602;;;;;;;;;;;;;;;;;;;;;;;;;895.008484;603.235413;200.550720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;839.975342;717.379578;256.523987;;;;;;;1193.317871;821.595520;352.161987;;;;;;;;;;1096.007813;824.341064;172.635437;;;;;;;;;;;;;;;;;;;;;;;;;892.059204;608.161987;197.974426;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;835.732117;721.910095;252.601181;;;;;;;1193.547852;822.135742;351.904541;;;;;;;;;;1095.880005;825.607300;172.716965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;831.572815;726.073059;247.901672;;;;;;;1193.837524;822.659546;351.375519;;;;;;;;;;1095.512207;826.938416;172.195679;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97;827.310425;730.055237;243.041321;;;;;;;1194.234131;823.084595;351.176422;;;;;;;;;;1095.194702;828.416870;171.869934;;;;;;;;;;;;;;;;;;;;;;;;;;;;884.640625;619.675293;190.202667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;823.117859;734.275452;237.742798;;;;;;;1194.349243;823.656738;351.145630;;;;;;;;;;1095.502808;829.822632;171.596375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
99;818.669678;738.269409;232.694107;;;;;;;1194.307495;824.180725;351.071533;;;;;;;;;;1095.920776;830.591980;171.215973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;884.563049;626.544800;187.760025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;814.624084;741.693542;227.529984;;;;;;;1194.205078;824.619873;350.852112;;;;;;;;;;1096.372681;831.107056;170.618073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;882.814575;630.410461;184.895050;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;811.220581;745.123413;222.347946;;;;;;;1194.388306;825.081238;350.696747;;;;;;;;;;1096.313721;831.940674;170.156891;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;880.447754;633.847717;182.761429;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;807.461731;748.578796;216.853134;;;;;;;1194.027466;825.729797;350.276886;;;;;;;;;;1095.983398;832.957642;169.963287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;803.924561;751.434631;211.465820;;;;;;;1193.787109;826.269531;350.102448;;;;;;;;;;1094.545044;834.405823;169.149857;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;877.388550;640.014404;180.028137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;800.652466;754.193237;205.767410;;;;;;;1193.674805;826.690613;349.958191;;;;;;;;;;1094.546875;835.381042;168.520859;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;877.841248;641.017212;177.046783;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;797.672241;755.945374;200.711609;;;;;;;1193.499268;827.105408;349.759308;;;;;;;;;;1095.254761;835.783386;167.957489;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;876.825012;642.431091;173.568451;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;794.832336;757.531250;195.986633;;;;;;;1193.243896;827.534424;349.459320;;;;;;;;;;1095.546997;836.507568;167.354813;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;875.523132;644.412109;170.688263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;792.733276;758.083313;191.354584;;;;;;;1193.121094;828.016296;349.135773;;;;;;;;;;1095.633667;837.427856;166.639969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;875.055176;646.225464;168.234543;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;789.831665;758.634705;186.581802;;;;;;;1192.769165;828.377441;348.486115;;;;;;;;;;1095.697021;838.070801;165.920517;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;874.604431;646.797668;166.898254;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;787.450317;758.898743;182.162384;;;;;;;1192.777222;828.743164;348.242035;;;;;;;;;;1094.496094;839.044250;165.135712;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;874.380310;647.272400;165.241623;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;785.401855;758.421204;178.100159;;;;;;;1192.784912;829.111816;348.139984;;;;;;;;;;1094.635254;839.785339;164.484161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;873.544861;648.730103;162.185455;906.712463;728.277344;138.250015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;783.327271;757.795410;174.320801;;;;;;;1192.623657;829.520996;348.053040;;;;;;;;;;1094.695313;840.489502;163.966537;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;873.282043;649.023865;159.682800;908.172119;728.307800;136.864777;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;781.756409;757.396973;170.357712;;;;;;;1192.342041;829.955444;347.864471;;;;;;;;;;1094.318604;841.374817;163.859100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;873.462097;649.272095;157.677719;907.057434;729.591187;135.515930;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;779.524170;756.402283;166.345886;;;;;;;1192.162354;830.325378;347.844086;;;;;;;;;;1093.645752;842.399902;163.736603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;874.031250;649.057922;156.496216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;777.856262;755.518921;162.620255;;;;;;;1191.712158;830.972351;347.484039;;;;;;;;;;1092.880005;843.116882;163.090271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;873.308167;649.880371;154.030838;;;;905.510193;732.008667;133.777969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;777.027649;754.274841;159.553268;;;;;;;1191.409912;831.415100;347.221802;;;;;;;;;;1092.861206;843.439514;162.243622;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;872.898499;650.612183;151.844238;;;;905.231201;731.478455;132.347794;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;775.608215;753.429871;155.599243;;;;;;;1191.222534;831.823242;347.010712;;;;;;;;;;1093.891113;843.355103;161.064392;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;873.079590;650.159790;150.249023;;;;904.969421;732.139954;130.703766;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;774.876587;752.426819;152.083954;;;;;;;1190.975098;832.236145;346.624786;;;;;;;;;;1093.809204;843.776794;160.209274;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;872.637207;650.529907;148.010971;;;;904.017090;733.339722;129.365265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;773.886108;751.714417;149.395386;;;;;;;1190.767700;832.571716;346.284851;;;;;;;;;;1093.227051;844.433594;160.214386;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;872.903809;650.282227;146.444534;;;;902.727661;734.329590;128.337723;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
