;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
10;921.904480;552.738892;62.485382;794.669861;504.584747;30.238203;873.475525;472.729156;30.749882;1114.463501;809.200378;333.820862;1022.289307;756.862488;139.719086;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;922.013428;552.848572;62.427746;794.653442;504.568542;30.267797;873.414063;472.806671;30.725735;1114.480347;809.121887;333.877411;1022.436340;756.813538;139.709549;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;922.036011;552.884644;62.415737;794.748474;504.523163;30.293707;873.558411;472.703461;30.762665;1114.454346;809.231689;333.940369;1022.518433;756.798340;139.697235;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;921.805664;552.653931;62.371166;794.663818;504.553986;30.281200;873.539368;472.673462;30.756245;1114.484741;809.131409;333.976105;1022.667603;756.736694;139.701706;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;921.979675;552.796021;62.511452;794.661499;504.557922;30.316727;873.553650;472.696320;30.851883;1114.673340;809.035034;333.881989;1022.718750;756.717102;139.679245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;921.728577;552.670410;62.512756;794.687805;504.652710;30.289026;873.580566;472.696930;30.829350;1114.938965;808.948181;333.943390;1022.612244;756.789429;139.601959;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;921.661499;552.603577;62.587517;794.740723;504.579224;30.300262;873.423218;472.790985;30.625486;1115.122437;808.744995;333.749908;1022.753662;756.811401;139.698029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;921.937561;552.861328;62.596008;794.794312;504.535706;30.308453;873.374390;472.876709;30.679935;1115.462769;808.562378;333.799835;1022.808167;756.807251;139.701538;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;922.008728;552.996033;62.472618;794.784790;504.642303;30.348642;873.371155;472.864563;30.689308;1115.747925;808.419739;333.814514;1022.899780;756.788757;139.742020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;922.027039;553.027161;62.496799;794.747498;504.686768;30.308508;873.526611;472.751343;30.869963;1116.079102;808.221680;333.837463;1022.847473;756.776855;139.710815;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
