Grasp120;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/24;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;16:09:23;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;
67;;;;890.680176;725.151184;111.103500;;;;1131.502319;860.244202;430.461365;852.286072;629.762390;113.631775;754.438599;711.839233;122.286850;1054.665771;857.947266;256.316376;;;;;;
68;;;;890.054016;723.928894;110.927170;;;;1130.859619;859.897278;430.249725;851.918030;628.307129;112.572479;754.270447;710.203186;122.094284;1053.374878;857.358643;255.810303;;;;;;
69;;;;889.382690;722.881470;111.026375;;;;1130.097656;859.630981;430.021362;851.429016;626.711609;111.995583;753.926392;708.144897;121.343826;1051.892212;856.778809;255.861526;;;;;;
70;;;;889.025452;721.337341;110.965408;;;;1129.336548;859.289978;430.181732;850.744385;625.569275;111.030441;753.864380;706.444824;121.043930;1050.779297;856.068787;255.667206;;;;;;
71;;;;889.029602;719.895081;110.434082;;;;1128.364624;858.899841;429.931976;849.919739;624.463196;110.007416;753.632202;704.786011;120.881096;1050.594116;854.974731;255.209625;;;;;;
72;;;;888.921570;718.652222;109.523552;;;;1127.402954;858.482971;429.448242;849.048157;623.158691;109.489540;753.125854;703.305420;120.820808;1050.917725;853.848145;254.320572;;;;;;
73;;;;888.399048;717.326050;108.980461;;;;1126.533081;858.333374;429.066986;848.798523;622.036194;108.493095;752.061218;701.834229;121.256210;1050.019775;853.163452;253.564117;;;;;;
74;;;;887.868652;716.193970;108.879280;;;;1125.857544;858.109863;429.006653;847.900513;620.705811;107.055565;751.530640;700.670898;121.023956;1048.497803;852.631775;253.494522;;;;;;
75;;;;887.152466;715.378235;108.829124;;;;1125.264893;857.717163;428.994263;847.348450;619.485107;106.092514;751.322266;699.156250;120.422020;1047.282715;852.096680;253.841599;;;;;;
76;;;;886.392639;714.230286;108.661674;;;;1124.364258;856.693787;429.025787;846.643433;618.737488;104.231499;751.515259;697.740723;119.950623;1046.370361;851.399475;253.899338;;;;;;
77;;;;885.868835;713.283997;108.492691;;;;1123.895996;856.135925;428.856903;845.712952;618.443970;102.316345;751.780029;696.392578;119.244186;1045.518921;850.615417;254.059052;;;;;;
78;;;;885.438660;712.832397;108.422508;;;;1123.551025;855.633728;428.416443;844.417725;617.796082;101.066025;751.957764;694.806885;118.170792;1044.427368;849.998779;254.119019;;;;;;
79;;;;885.595886;712.098022;107.714638;;;;1122.717529;855.496521;428.117889;842.786255;617.226013;100.127357;752.111816;693.530762;117.320107;1043.355713;849.525513;254.146286;;;;;;
80;;;;885.302429;711.193298;107.252411;;;;1121.985107;855.256897;428.108459;841.839905;616.942322;99.023224;751.655396;692.491333;117.186852;1042.414307;848.908020;253.846756;;;;;;
81;;;;884.836609;710.337585;106.916916;;;;1121.333740;855.029175;428.125488;840.617493;617.011963;97.631660;751.063049;691.508606;116.721275;1041.852051;848.124268;253.464996;;;;;;
82;;;;884.353821;709.820984;106.655678;;;;1120.739380;854.875244;428.062988;839.899292;616.779358;96.323006;751.073059;690.354736;116.657150;1041.588257;847.403625;253.299042;;;;;;
83;;;;884.023438;709.407104;106.379669;;;;1119.832642;854.807068;428.312927;838.389099;616.898071;95.124733;751.733093;689.165710;116.341278;1041.076050;846.711121;253.168594;;;;;;
84;;;;883.606812;709.150940;106.048714;;;;1119.261963;854.782166;428.475311;836.912292;617.185852;94.495918;752.307373;687.862366;115.306282;1040.619995;846.189026;252.913498;;;;;;
85;;;;883.191833;708.796814;105.782227;;;;1118.945435;854.611084;428.410980;835.577454;617.620544;93.843262;752.898376;686.810852;114.214478;1040.460693;845.827332;252.597351;;;;;;
86;;;;883.026550;708.304810;105.537170;;;;1118.796143;854.495483;428.333893;834.509644;618.121155;92.840553;753.271179;685.647217;113.277863;1040.327637;845.485718;252.294388;;;;;;
87;;;;882.943909;708.016052;105.452393;;;;1118.410400;854.404785;428.040405;833.609375;618.572937;91.847778;753.606506;684.117249;112.049942;1040.020630;845.162109;251.929794;;;;;;
88;;;;882.670044;707.844543;105.181763;;;;1117.974854;854.177490;427.860504;832.438721;618.931763;90.758408;753.999390;682.606873;111.288513;1039.762939;844.765930;251.613113;;;;;;
89;;;;882.489868;707.734131;105.106209;;;;1117.411133;854.016296;427.714264;831.456909;619.362732;90.188393;754.450439;680.948242;110.423805;1039.561523;844.452026;251.356476;;;;;;
90;;;;882.358093;707.567810;105.101395;;;;1117.242310;853.726135;427.341827;831.008972;619.363892;89.804947;755.305481;678.877380;109.288872;1039.349609;844.228577;251.168457;;;;;;
91;;;;882.110596;707.284912;105.331802;;;;1116.749023;853.499939;427.171448;830.922119;619.110535;89.764221;756.377808;677.039734;108.787476;1039.201538;844.053894;251.001556;;;;;;
92;;;;881.959106;706.996887;105.480545;;;;1116.226440;853.527649;427.090942;830.693481;618.777771;89.754128;757.257996;675.205627;108.344078;1038.865845;843.907471;250.711365;;;;;;
93;;;;882.152100;706.779358;105.371437;;;;1115.775513;853.483276;427.095856;830.441467;618.639954;89.545143;758.150330;674.116882;107.893517;1039.100342;843.715881;250.293335;;;;;;
94;;;;882.173340;706.530151;105.456299;;;;1114.888428;853.599426;427.316620;830.208313;618.470886;89.721039;758.831299;673.625488;107.483994;1039.293579;843.684143;250.117538;;;;;;
95;;;;882.193420;706.257324;105.671974;;;;1114.482666;853.687073;427.470245;830.062195;618.238220;89.684662;759.279053;673.238892;107.241859;1039.266724;843.702637;249.935593;;;;;;
96;;;;882.037109;706.059204;105.789101;;;;1114.283691;853.884033;427.305603;829.875061;618.343140;89.879997;759.437988;672.792847;107.261452;1039.319092;843.788940;249.788742;;;;;;
97;;;;881.857239;705.960999;105.948303;;;;1114.169922;854.031921;427.184967;829.712036;618.318787;90.003845;759.415649;672.451050;107.136391;1039.467896;843.867432;249.583862;;;;;;
98;;;;881.573792;705.890137;106.076424;;;;1114.187012;854.120728;427.001801;829.550415;618.211792;90.189484;759.462585;672.218750;107.210663;1040.008301;844.078674;248.763672;;;;;;
99;;;;881.529785;705.784119;106.182823;;;;1113.922485;854.325745;426.756378;829.371155;618.211304;90.296181;759.471924;672.097107;107.249657;1040.450928;844.297058;248.222855;;;;;;
100;;;;881.519287;705.798218;106.190384;;;;1113.588867;854.571655;426.378906;829.201660;618.253235;90.486176;759.472961;671.973877;107.214417;1040.485229;844.544983;248.146423;;;;;;
101;;;;881.457336;705.763123;106.259712;;;;1113.302979;854.894836;426.209473;828.865112;618.245728;90.635384;759.429749;671.972046;107.222771;1040.195801;844.763123;248.305328;;;;;;
102;;;;881.705933;705.643738;106.216331;;;;1113.586182;854.991821;425.870178;828.793640;618.306702;91.064262;759.234375;672.007446;107.189697;1039.860474;844.990417;248.487839;;;;;;
103;;;;881.391724;705.784363;106.267853;;;;1113.511230;855.157898;425.597900;828.656250;618.396362;91.610245;759.124451;672.133545;107.300491;1038.498291;845.621033;249.178452;;;;;;
104;;;;881.193909;705.861633;106.331985;;;;1112.901123;855.362000;425.646545;828.322388;618.420898;92.151367;758.999023;672.221313;107.507416;1037.381104;846.128662;249.746887;;;;;;
105;;;;881.020142;705.999573;106.684227;;;;1111.519897;855.656372;426.095978;827.975891;618.421387;92.630493;758.824585;672.410278;107.662849;1036.463623;846.602966;250.225235;;;;;;
106;;;;880.874756;706.002991;106.765274;;;;1110.517822;855.864441;426.682922;827.614075;618.601807;93.228508;758.452271;672.648071;107.943298;1035.757690;847.006653;250.111679;;;;;;
107;;;;880.706360;705.953003;106.910904;;;;1109.785767;856.021912;426.826569;827.219727;619.019165;93.530861;757.972046;672.984131;108.389175;1035.096191;847.178162;250.084015;;;;;;
108;;;;879.994812;706.279785;106.974693;;;;1109.208008;856.084351;426.844635;826.582092;618.977478;94.196312;757.348938;673.341919;108.987724;1035.257080;846.819824;249.621094;;;;;;
109;;;;878.290405;706.818726;107.422714;;;;1108.753052;856.244690;426.930542;825.597961;618.862549;95.177620;756.593079;673.581360;109.307602;1035.831421;846.831909;249.172882;;;;;;
110;;;;877.363708;707.191223;107.788658;;;;1108.140137;856.343018;426.868286;824.544495;619.127441;96.123772;755.925537;673.833130;109.681824;1034.837769;847.409241;249.491791;;;;;;
111;;;;876.682068;707.389893;108.340225;;;;1107.166626;856.608215;426.828339;823.325745;619.314087;96.793022;755.063354;674.058594;110.335503;1032.847534;848.070313;250.199814;;;;;;
112;;;;875.936951;707.408997;108.742302;;;;1105.960449;856.858093;426.862152;822.436768;619.613708;97.117821;753.799255;674.384277;111.067924;1031.567017;848.463013;250.511917;;;;;;
113;;;;874.442322;707.737000;108.990891;;;;1104.653076;857.003967;426.966522;821.109741;620.178101;97.638939;752.346863;674.697449;111.848618;1031.576782;848.205261;250.283447;;;;;;
114;;;;872.890808;708.250061;109.863083;;;;1103.511719;856.870667;427.119537;819.382141;620.426514;97.884598;751.062256;674.864075;112.459419;1030.580200;848.340454;250.082962;;;;;;
115;;;;871.392273;708.391846;110.205215;;;;1102.730225;856.748230;427.542328;818.245789;620.451660;98.292976;749.776489;675.038208;113.137192;1028.501587;848.867249;250.290192;;;;;;
116;;;;869.849731;708.714417;110.159592;;;;1101.769165;856.893921;427.470520;816.440857;620.752625;98.690117;747.785706;675.549255;114.022682;1026.948608;849.319824;250.730652;;;;;;
117;;;;867.486084;709.280945;110.772865;;;;1100.321167;856.925903;427.351410;814.190735;621.079651;99.534966;745.879883;675.816528;114.365150;1026.596680;848.705444;250.969147;;;;;;
118;;;;865.664551;709.413025;111.520576;;;;1098.844971;856.887634;427.352051;811.990356;621.429565;100.511917;743.390747;676.143250;115.095085;1024.119263;849.075195;251.249893;;;;;;
119;;;;863.180237;709.800964;111.927895;;;;1097.561890;857.008545;427.396454;809.880615;621.878113;101.019768;741.573547;676.490479;115.753288;1021.469666;849.625366;252.347412;;;;;;
120;;;;860.784851;710.058838;112.452972;;;;1096.066406;857.200256;427.794220;807.261169;622.138245;101.588600;739.072205;677.022705;116.115944;1020.797241;849.213623;252.326309;;;;;;
121;;;;858.499146;710.524048;112.500320;;;;1094.224365;857.174377;427.879700;804.697998;622.628296;102.447319;736.694946;677.439575;116.797760;1018.347656;849.505798;252.365204;;;;;;
122;;;;855.173462;710.940247;112.781723;;;;1092.691895;857.008484;427.721649;801.504639;623.046143;103.208977;733.638062;678.066589;117.349586;1016.376282;849.591492;252.586548;;;;;;
123;;;;852.712585;711.620239;113.175079;;;;1091.234985;857.094666;427.645355;798.863647;623.517334;103.276909;730.726440;678.585144;118.096230;1013.794495;849.548706;252.740723;;;;;;
124;;;;849.354126;711.699646;113.962631;;;;1089.826172;857.068848;427.861969;795.741516;623.690186;104.304329;727.597351;679.197449;118.381042;1011.127014;849.708679;253.960251;;;;;;
125;;;;846.535156;712.330139;114.316383;;;;1088.396362;856.623108;427.729706;792.199707;624.365234;105.036186;724.605042;679.867615;119.252380;1008.669983;849.473877;253.843292;;;;;;
126;;;;843.559692;712.698059;114.596230;;;;1086.868286;856.741455;427.324249;788.577209;625.041382;105.849846;720.781433;680.589844;119.498375;1006.274780;849.679871;253.827820;;;;;;
127;;;;840.080017;712.789551;115.549881;;;;1084.796875;856.707642;427.626709;784.740540;625.377014;106.352501;717.480103;681.372192;119.906502;1004.081482;849.496643;253.669403;;;;;;
128;;;;836.371826;713.363342;115.749924;;;;1082.907104;856.620117;427.645416;781.375977;626.027710;106.984009;714.076721;681.920349;120.494583;1000.650452;849.610107;254.367081;;;;;;
129;;;;832.557861;713.694519;116.461250;;;;1080.840576;856.583435;427.629883;777.389526;626.636536;107.738731;710.241943;682.622986;121.109322;997.631409;849.458618;254.931030;;;;;;
130;;;;828.693420;714.054077;117.170860;;;;1078.585815;856.337830;427.716339;773.091064;627.055359;108.315445;706.295227;683.517273;122.030624;994.839905;849.249512;255.040482;;;;;;
131;;;;824.970581;714.638184;117.358505;;;;1077.048218;856.052185;427.793060;769.093567;627.653625;108.773468;702.394653;684.253540;122.841354;991.155884;849.514404;255.640610;;;;;;
132;;;;821.456909;714.845276;117.016602;;;;1074.697144;855.914429;427.671387;764.890503;628.391418;109.393204;698.306091;684.991455;123.726173;988.339966;848.864929;255.944656;;;;;;
133;;;;817.167358;714.756104;117.538559;;;;1072.754395;855.650452;427.806366;760.271667;628.964722;110.392883;693.947083;685.771362;124.033714;985.026001;848.691589;256.434509;;;;;;
134;;;;812.764221;715.381042;118.985619;;;;1070.773926;855.325317;427.894104;755.790466;629.224792;110.951424;689.772034;686.484131;124.911575;981.877930;848.434570;256.622437;;;;;;
135;;;;808.732910;715.881653;119.301140;;;;1067.924561;855.242188;427.622711;751.386475;629.780212;111.374382;685.478088;687.168518;125.656723;978.503784;847.939026;257.193298;;;;;;
136;;;;804.118408;716.290833;119.644775;;;;1066.616333;854.836792;427.373016;746.839661;630.385925;111.829430;681.143799;687.857300;126.430397;974.350586;847.843018;258.215759;;;;;;
137;;;;799.477112;716.435059;120.442642;;;;1063.776978;854.793640;427.302979;742.202026;630.963989;112.423805;676.525269;688.552185;127.092400;970.711487;847.286804;258.461670;;;;;;
138;;;;795.426514;716.827942;121.203384;;;;1061.336792;854.544495;427.244171;737.381653;631.466553;113.020882;671.925659;689.173828;127.865685;967.609253;846.794250;258.956970;;;;;;
139;;;;790.671387;717.517212;121.820023;;;;1059.156616;853.850464;427.433929;732.425354;631.910645;114.125626;667.228516;689.884705;128.535477;963.534851;846.586853;259.196564;;;;;;
140;;;;786.175842;717.611328;122.296021;;;;1056.642090;853.548706;427.182312;727.744751;632.402649;114.641716;662.458862;690.716553;128.807953;959.614746;846.044067;260.321350;;;;;;
141;;;;781.379028;718.064636;122.900177;;;;1054.459473;853.243469;427.241608;723.157654;632.899475;114.854851;657.945251;691.339722;129.542175;955.573059;845.803223;260.564362;;;;;;
142;;;;776.356750;718.419678;123.392487;;;;1051.179321;853.054993;427.307220;718.335876;633.351868;114.995247;653.063416;692.088623;130.291779;952.137695;845.396973;260.807220;;;;;;
143;;;;772.264526;718.368713;123.796051;;;;1048.817871;852.599670;427.565399;713.216248;633.852173;115.697777;648.509155;692.756470;130.910553;948.144104;844.874756;261.677521;;;;;;
144;;;;768.078674;718.553345;123.816032;;;;1045.675659;852.244507;427.572052;708.011536;634.326965;116.377350;643.818176;693.360229;131.402649;943.786804;844.400452;262.065277;;;;;;
145;;;;763.308716;719.265259;124.130432;;;;1043.254150;851.707886;427.596344;702.944458;634.722290;116.675102;639.041565;693.968323;131.949493;939.825317;843.657104;263.177063;;;;;;
146;;;;758.365356;719.372498;124.831871;;;;1040.180420;851.403076;427.618439;697.945251;635.172485;116.738060;634.259216;694.727173;132.303024;935.944336;842.794189;263.666992;;;;;;
