Trial31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;14:12:33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
97;376.924683;577.894836;111.408623;;;;78.665871;793.896484;286.745575;112.290176;858.945740;505.750214;;;;;;;324.632172;689.770203;167.985825;;;;;;;391.135040;655.468140;89.365601;;;;;;;;;
98;376.950256;578.034851;110.976471;;;;78.832169;793.865295;286.742401;112.827545;858.156799;505.674652;;;;;;;323.774841;690.053284;166.536713;;;;;;;389.243958;654.460388;88.260216;;;;;;;;;
99;376.606201;578.454224;110.181396;;;;79.060570;793.782349;286.557220;113.290398;857.167725;505.718719;;;;;;;323.297485;690.180542;164.693771;;;;;;;;;;;;;;;;;;
100;376.124664;579.694702;109.501305;;;;79.291885;793.704041;286.330505;113.668518;856.520020;505.715576;;;;;;;322.834381;690.507385;162.856354;;;;;;;;;;;;;;;;;;
101;375.492310;581.046204;108.842911;;;;79.457909;793.628052;286.100311;114.239883;855.651367;505.300842;;;;;;;322.413452;690.943176;161.374634;;;;;;;;;;;;;;;;;;
102;374.941864;581.367004;108.438858;;;;79.754951;793.543213;285.740021;114.864975;854.713806;504.862122;;;;;;;321.919067;691.228821;159.675858;;;;;;;;;;;;;;;;;;
103;373.835510;582.211609;107.495918;;;;80.011116;793.470154;285.546051;115.436447;853.956299;504.434021;;;;;;;321.196350;691.521057;158.426163;;;;;;;;;;;;;;;;;;
104;373.633453;584.374084;106.985481;;;;80.415703;793.476929;284.869141;116.049728;853.094788;504.286377;;;;;;;320.838928;691.709412;157.531754;;;;;;;;;;;;;;;;;;
105;373.442200;585.519714;106.569229;;;;80.795685;793.435303;284.318817;116.562881;852.112000;504.096252;;;;;;;320.528564;691.897095;156.809143;;;;;;;;;;;;;;;;;;
106;373.179993;586.253418;106.258224;;;;81.014748;793.443604;284.103699;117.183403;851.402100;503.791809;;;;;;;320.169067;692.030212;156.401703;;;;;;;;;;;;;;;;;;
