;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
64;900.491882;959.819824;464.909485;780.221497;588.240173;126.005539;850.564880;675.374146;210.593506;844.157776;965.288818;270.420349;865.333252;631.300049;117.425171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;900.415466;960.052002;464.939545;780.246948;590.148743;123.439949;849.903931;676.209961;208.616348;843.452942;965.936951;270.424286;864.662048;633.548340;114.510643;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;900.600098;960.255676;465.145691;780.412415;591.604248;119.897461;849.396973;677.136536;207.105911;843.350098;966.602417;270.325043;864.230469;636.058105;111.914238;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;900.550842;960.567688;465.417572;780.579407;592.874756;117.411034;848.918091;678.042542;205.034561;843.401917;967.060974;270.239868;864.829895;638.140198;109.676003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;901.095825;961.140015;465.375397;780.739807;594.663696;114.397369;848.764526;678.782532;203.071915;842.854187;967.582520;270.391663;864.757446;640.062317;107.798286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;900.439941;961.197571;465.760773;781.625671;596.196655;111.189575;848.345886;679.505310;200.981491;842.181702;967.893494;270.604706;863.150024;642.831482;104.324844;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;899.788330;961.444397;466.339966;782.799316;597.583252;109.306427;847.840820;680.300842;199.362885;841.540161;968.223877;270.603577;862.850464;644.461487;101.560562;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;899.309509;961.793457;466.677582;784.213501;597.647888;108.103691;847.497986;680.948730;197.483063;841.079224;968.426331;270.472900;861.468323;646.962463;98.621635;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;898.969543;962.098877;466.953949;784.851257;597.726501;107.479309;847.173157;681.956177;195.812805;840.465515;968.777344;270.442200;859.814026;648.702087;96.331581;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;898.751282;962.303223;467.120667;784.781677;598.247009;107.139214;846.961548;682.725220;194.394684;839.947388;969.175720;270.338501;857.628845;649.735840;94.233482;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
