Grasp122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;17:42:48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;
21;843.500916;550.639221;71.240311;973.894958;565.848877;104.585892;907.444824;488.254486;73.889923;1143.047852;753.882263;467.479065;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;845.138000;555.344543;74.169891;975.456055;569.103149;105.868034;907.367188;492.765350;76.078644;1145.057739;754.777893;468.067078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;846.996704;560.502258;77.532524;976.888916;572.587646;107.875580;907.540405;497.030548;78.472588;1146.844360;755.826843;468.265320;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;848.666504;565.435730;80.388100;978.602051;576.139587;109.263298;907.829773;501.543793;80.612190;1148.368896;756.636841;468.849487;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;849.800659;570.598267;83.499847;980.260559;579.866089;110.671944;908.144714;505.987579;82.724632;1150.645508;757.339844;469.528290;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;851.243652;576.068054;86.891205;981.579834;583.609192;112.042313;908.498413;510.665955;84.952812;1152.570923;758.382385;469.618561;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;852.549683;581.370239;90.292854;983.400024;587.453796;113.852943;908.764526;515.326660;86.968819;1154.461670;759.098694;470.218201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;853.521912;587.087036;93.220261;984.747681;591.181702;115.664955;909.063354;519.917419;88.997459;1156.488525;759.896973;470.804993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;854.642151;592.421204;96.644066;985.798828;595.098083;117.513046;909.369202;524.242432;91.621544;1158.473999;760.717346;470.858795;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;855.689453;598.404541;99.911583;987.220642;598.866211;118.870064;909.758728;528.583740;94.142784;1160.345581;761.559692;471.532745;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;857.658752;604.442505;102.778099;988.415710;602.765320;120.730370;910.236206;533.085815;96.536011;1162.304077;762.181580;471.962891;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;858.209778;610.234680;106.274986;989.162292;606.877930;122.810036;910.377930;537.515320;99.080559;1164.187134;762.654114;472.288452;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;858.570862;615.777161;109.413635;990.173706;610.729370;124.612053;910.614136;541.949585;101.640991;1166.421997;763.412476;472.924225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;859.216492;621.512634;112.819778;990.369019;614.575378;126.524368;910.837708;545.982727;104.095978;1168.048950;763.956299;473.466553;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;859.503784;627.509399;115.717232;990.809326;618.422913;128.518326;910.609131;549.924377;107.174362;1169.908691;764.545776;474.179321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;859.958557;633.403564;118.855591;991.000000;622.280762;130.604874;910.352051;553.878967;110.797562;1171.791260;765.002808;474.507355;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;860.102051;639.233948;121.430565;991.449219;626.202637;132.220840;910.373352;557.628967;113.738503;1173.438721;765.368225;474.732880;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;860.608093;644.738953;124.999367;991.538452;629.975891;134.005951;910.536499;561.037048;117.215988;1175.220825;766.015442;475.683624;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;860.156250;650.862976;127.980354;991.297546;633.745850;136.353058;910.153931;564.788086;119.746384;1176.257080;766.694946;476.284241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;859.397766;656.389404;131.001648;991.394775;637.277771;137.538986;909.688232;568.157654;122.774010;1177.561279;767.133545;476.819153;;;;;;;;;;;;;1158.527222;774.444885;268.819489;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;859.127686;661.768677;134.329285;990.945557;640.908325;139.476501;909.097473;571.440247;125.743515;1179.331787;767.503601;477.260437;;;;;;;;;;;;;1161.076172;774.878540;269.054688;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;858.168030;667.280212;137.620880;990.415894;644.072632;141.809158;908.690308;574.452087;128.497879;1180.861938;767.768799;477.764282;;;;;;;;;;;;;1162.693848;775.900330;270.031067;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;856.857544;672.421448;140.810120;989.601013;647.079102;143.934906;908.049194;577.848206;131.167572;1181.793701;768.150146;478.225220;;;;;;;;;;;;;1164.111206;777.920715;271.329193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;856.261963;677.413330;143.702576;988.733643;650.123474;146.035706;907.182190;581.031189;134.512833;1182.603882;768.567871;478.901581;;;;;;;;;;;;;1165.241211;779.174316;272.458557;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;855.913330;682.055603;146.404541;987.593140;653.079651;147.875427;906.018799;583.597778;138.075760;1183.664307;769.123474;479.537964;;;;;;;;;;;;;1166.207397;780.296692;273.147156;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;854.665100;686.458008;148.876694;986.438293;655.879028;149.538452;904.806030;586.053589;140.857864;1184.481445;769.618530;479.812805;;;;;;;;;;;;;1167.220337;781.229370;273.996155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;853.747559;690.248474;150.995987;984.552124;658.346680;151.803772;903.562622;588.960022;143.188004;1185.098511;769.998230;479.823914;;;;;;;;;;;;;1167.923584;782.086487;274.436951;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;852.654053;693.750183;153.485474;982.867493;660.862610;153.880676;902.475159;591.225586;145.451584;1185.813599;770.311096;479.861176;;;;;;;;;;;;;1168.415283;783.022400;274.923370;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;850.343140;697.399719;156.714355;981.806213;663.522461;155.040085;900.904053;593.565308;148.256729;1186.551270;770.474548;480.101990;;;;;;;;;;;;;1168.492798;783.861450;275.450989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;848.339783;700.520264;159.636154;980.315796;665.833862;156.276047;899.501587;595.293030;150.489822;1187.154053;770.711975;480.265106;;;;;;;;;;;;;1168.685425;784.672607;275.863678;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;;;;978.512268;667.909424;157.330032;897.832031;597.258606;152.853180;1187.825073;770.955627;480.334412;;;;;;;;;;;;;1168.363281;785.535461;276.358887;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;;;;976.488098;669.906372;158.879501;896.609680;598.525085;154.463104;1188.217773;771.319580;480.261322;;;;;;;;;;;;;1167.950928;786.265320;276.701538;844.312317;706.276001;164.466492;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;;;;974.031067;671.762268;160.412430;895.152893;600.353333;156.768860;1188.511230;771.630310;480.122589;;;;;;;;;;;;;1167.682251;786.831360;276.838409;841.795227;708.431335;166.445908;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;;;;972.136536;673.534119;161.481750;894.132935;601.284607;158.924088;1188.664063;771.866394;479.962524;;;;;;;;;;;;;1167.049316;787.369629;276.842712;840.084778;710.820618;168.154282;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;;;;970.494385;675.432800;161.995789;892.844604;602.165283;160.809067;1188.665283;772.102112;479.841980;;;;;;;;;;;;;1166.222168;787.924316;276.722748;838.332886;712.580566;169.444366;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;;;;968.276855;677.199341;163.014954;891.531189;603.292969;162.664764;1188.549194;772.333923;479.653748;;;;;;;;;;;;;1165.312134;788.576599;276.766052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;;;;965.607361;678.419434;164.049545;890.047546;604.205322;163.685257;1188.284058;772.539978;479.398834;;;;;;;;;;;;;1163.799805;789.227295;276.940918;;;;833.714600;715.471130;172.734344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;;;;963.665771;679.777344;164.382065;888.095154;605.321777;165.698013;1187.884766;772.804993;479.012268;;;;;;;;;;;;;1162.407837;789.813293;276.726044;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;;;;961.597900;681.148865;164.379745;886.492004;605.843506;167.158096;1187.686646;773.034180;478.699127;;;;;;;;;;;;;1161.282715;790.257996;276.200165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;;;;959.366028;681.878418;164.680801;885.339111;606.088501;167.996048;1187.346924;773.342407;478.418579;;;;;;;;;;;;;1159.975220;790.636841;275.844757;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;;;;956.933228;683.071533;165.273651;883.980774;606.623779;168.689499;1187.109863;773.543213;478.251373;;;;;;;;;;;;;1157.909668;791.079773;275.621979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;;;;955.051636;684.416565;165.321716;882.637573;607.194092;169.813019;1186.506226;773.827332;477.715057;;;;;;;;;;;;;1156.505615;791.360840;275.232239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;;;;952.924194;685.389221;165.320251;881.202942;607.772156;171.039063;1185.781372;774.001160;477.077576;;;;;;;;;;;;;1155.205566;791.715942;274.780579;;;;;;;821.398743;720.051025;176.557159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;;;;950.757874;685.965820;165.031784;879.464600;608.452332;171.949493;1185.309937;774.226257;476.236603;;;;;;;;;;;;;1153.213257;791.942932;273.861603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;;;;948.616211;686.867981;164.733231;877.817505;608.926941;171.759583;1184.586670;774.505615;475.752136;;;;;;;;;;;;;1151.377319;792.236450;273.330078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;;;;945.937317;687.670532;164.708221;876.533325;609.260071;171.238480;1184.040161;774.849426;475.528229;;;;;;;;;;;;;1149.756592;792.680359;272.712830;;;;;;;;;;814.139160;721.447021;176.801117;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;;;;943.936157;688.690002;164.218399;875.229858;609.805359;171.172806;1183.282349;775.170715;474.832550;;;;;;;;;;;;;1147.880981;792.755981;272.104919;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;;;;942.048523;689.618469;163.336960;874.321045;610.152283;170.576111;1182.306396;775.491272;473.921509;;;;;;;;;;;;;1146.179932;792.888672;271.550171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;;;;939.821777;690.387573;163.004959;872.740601;610.365723;170.177963;1181.468994;775.869568;473.111816;;;;;;;;;;;;;1144.349609;793.118530;270.856812;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;;;;937.740417;690.926758;161.581238;870.936890;610.732056;169.857239;1180.826416;776.209167;472.572388;;;;;;;;;;;;;1142.497559;793.326172;270.164185;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;;;;936.127258;691.785522;160.342621;869.601746;610.885620;168.998398;1179.656250;776.619812;471.947693;;;;;;;;;;;;;1140.743286;793.423767;269.429016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;;;;934.598328;692.498230;158.721542;869.144714;611.189087;167.219406;1178.575439;776.972656;471.222168;;;;;;;;;;;;;1139.146973;793.468750;268.755066;;;;;;;;;;;;;801.367310;722.903076;171.500580;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;;;;932.400146;693.327576;158.082336;868.250671;611.528625;166.199875;1177.862549;777.229919;470.620636;;;;;;;;;;;;;1137.061401;793.538940;267.785858;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;;;;930.555237;693.970886;156.548035;866.771851;611.803101;164.615891;1176.709229;777.587463;469.656555;;;;;;;;;;;;;1135.342651;793.614258;267.145996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;;;;929.330811;695.065735;154.647308;866.073730;612.126587;163.362823;1175.444092;777.971863;468.772400;;;;;;;;;;;;;1133.834595;793.695618;266.493256;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;;;;927.630432;695.924927;153.070557;865.097290;612.120972;162.062286;1174.696777;778.281677;468.428833;;;;;;;;;;;;;1131.890503;793.686096;265.803497;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;;;;925.783081;696.354431;151.545776;864.333313;612.208923;160.236969;1173.571167;778.539124;467.574646;;;;;;;;;;;;;1130.203247;793.785583;265.153229;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;;;;924.205627;696.873779;150.145477;864.317627;612.338257;158.491760;1172.206787;778.818665;466.549652;;;;;;;;;;;;;1128.506348;793.889160;263.944244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;;;;923.208130;697.849487;148.116226;864.041443;612.482117;157.162109;1171.434814;779.171082;465.736633;;;;;;;;;;;;;1126.803711;794.099121;263.277710;;;;;;;;;;;;;;;;789.637329;723.083496;161.092026;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;;;;922.268738;698.226440;145.735275;863.542664;612.379639;155.677261;1170.203979;779.474976;464.798004;;;;;;;;;;;;;1125.120605;794.372925;262.401550;;;;;;;;;;;;;;;;788.051514;723.204773;160.151611;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;;;;920.520020;699.069153;144.106094;863.538269;612.311646;153.292557;1169.219727;779.764954;463.903656;;;;;;;;;;;;;1123.717773;794.430969;261.616455;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
