;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
76;731.405029;599.358276;135.581970;820.787720;650.866516;132.303864;1074.096191;766.613525;158.962265;1113.119995;780.861938;337.811462;;;;;;;;;;;;;;;;;;;701.663757;686.799316;148.840927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;726.844421;599.915039;137.629944;817.503662;650.373230;133.727051;1071.151123;765.665283;157.851517;1110.964966;780.329956;337.273315;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;722.953064;600.389587;139.155655;813.660767;650.119995;134.776108;1067.197998;764.433167;157.764648;1108.254883;779.821411;336.409058;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;718.604370;600.884888;140.478928;809.755249;649.720520;135.152954;1064.062622;763.145508;157.462219;1106.208130;779.443115;335.720856;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;713.972717;601.478760;142.343170;805.492859;649.102905;136.125305;1060.362183;762.219177;157.023178;1103.526855;778.751099;334.445313;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;709.086182;601.810303;144.031525;801.545715;648.672241;137.391098;1056.807129;760.934509;156.545639;1101.013062;778.235901;333.920380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;704.712463;602.356873;145.052429;797.307617;648.253845;138.324478;1052.529419;759.794067;156.287186;1098.327148;777.552979;333.278992;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;699.980347;603.119690;146.163239;793.190674;647.896118;138.890900;1048.537231;758.707458;156.462097;1096.016846;777.213989;332.092041;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;694.944885;603.523071;147.478287;788.360779;647.567383;139.857086;1044.908936;757.445190;156.254089;1092.916748;776.608765;331.725677;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;690.129395;604.072083;148.440552;783.771118;646.967285;140.974976;1040.316284;756.251282;156.031113;1089.775146;775.899658;330.996155;;;;;;;;;;;;;;;;;;;;;;669.049316;694.121765;162.966965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;684.754517;604.697144;149.387543;779.446777;646.542542;141.314453;1035.959106;755.095459;155.763855;1087.064575;775.285400;330.552673;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;679.844116;604.898804;150.169769;774.719910;646.395508;141.554962;1031.945313;753.895508;155.129868;1084.264526;774.334839;330.057312;;;;;;;;;;;;;;;;;;;;;;;;;660.623413;695.350342;165.422867;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;674.894348;605.318726;150.571762;769.905457;646.147156;141.684250;1027.541016;752.621826;155.397964;1081.211304;773.975220;329.024323;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;669.518921;605.747375;151.333664;764.601624;646.105835;142.361237;1023.040588;751.435669;155.697525;1078.643677;773.224487;328.441650;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;664.129089;606.171143;151.841492;759.582825;645.830383;142.539017;1018.325195;750.303650;155.827209;1075.181274;772.420288;327.730164;;;;;;;;;;;;;;;;;;;;;;;;;;;;647.393188;697.892029;168.233810;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;658.887268;606.668823;151.899216;754.783447;645.419678;142.617645;1013.433899;748.983398;155.933975;1072.606445;771.609314;327.017029;;;;;;;;;;;;;;;;;;;;;;;;;;;;642.924988;698.439209;168.607391;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;653.614624;607.190125;151.761154;750.153259;644.997498;142.667786;1009.082153;747.608398;156.172119;1069.249390;771.034668;326.664520;;;;;;;;;;;;;;;;;;;;;;;;;;;;638.023376;699.007935;169.161346;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;648.237915;607.854492;151.756165;745.038452;644.813538;142.674713;1004.170715;746.410828;156.321045;1065.814941;770.333923;325.731415;;;;;;;;;;;;;;;;;;;;;;;;;;;;633.024109;699.429993;170.003418;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;642.885010;608.449402;151.448944;739.476074;645.075623;142.284973;999.380127;745.030334;156.447632;1062.297485;769.728333;325.272736;;;;;;;;;;;;;;;;;;;;;;;;;;;;628.104431;699.940308;170.548813;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;637.233887;609.024963;151.342621;733.673279;645.380615;142.465607;994.124634;744.215942;156.647293;1059.005127;769.076355;324.948608;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;631.513733;609.703613;151.127274;728.052185;645.274353;142.974121;989.381592;742.862732;157.110443;1055.395752;768.003723;324.443695;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97;625.771240;610.506042;150.730942;722.976196;644.967590;142.638443;984.444153;741.684326;156.883774;1051.773315;767.257385;324.130157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;613.631409;702.129456;169.906189;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;620.203918;611.175293;150.392014;717.573792;645.171387;142.034821;979.561401;740.711548;157.057449;1048.913940;766.440063;323.392700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;609.013855;702.905457;169.180161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
99;614.585938;611.946655;150.394577;711.562378;645.313843;142.164337;974.486755;739.438721;157.280045;1045.216797;765.807312;322.281342;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;603.942810;704.131897;169.307053;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;608.908813;612.612000;150.006393;706.075012;645.161133;142.113235;969.348816;738.039307;157.737762;1041.717773;764.677002;321.983459;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;598.950317;705.045593;169.401062;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;603.483826;613.193054;149.291885;700.938171;645.331177;141.464371;964.524109;737.101624;157.849487;1037.682251;764.113403;321.969574;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;593.720764;705.606262;169.061172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;597.625366;613.806458;149.087021;695.852661;645.461243;141.203629;959.562500;736.070740;158.355865;1034.144165;763.132019;321.631866;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;591.989197;614.406738;148.542648;690.831238;645.365051;140.739517;954.600647;735.013367;158.713760;1030.894653;762.332031;320.267487;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;586.539307;615.100708;147.412262;685.800903;645.701477;139.669128;949.372314;734.276917;159.028503;1027.471436;761.585022;319.639709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;581.270325;615.856567;146.584656;680.364502;645.978760;139.655197;944.451660;732.978821;159.287048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;574.313232;708.377625;166.118179;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;576.079346;616.331177;145.495361;674.763855;646.247314;138.721878;939.546631;731.911804;159.381729;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;569.262207;708.729370;165.419083;1019.290222;759.795837;319.327911;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;570.617126;616.981506;144.850235;669.518127;646.631958;138.339081;934.921875;731.281128;159.956757;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;564.373901;709.151917;164.560257;1016.670959;758.764709;318.875641;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;565.164978;617.470032;144.130127;664.185791;646.732910;138.105682;930.079834;730.530945;160.593750;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;559.455688;710.054932;164.000488;1013.464233;757.970642;318.398102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;559.942078;617.883606;143.127563;659.055725;647.155701;137.121567;925.332153;729.200012;161.120132;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;554.158997;710.673340;163.740234;1009.701721;757.097229;317.495270;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;554.896851;618.451050;142.110870;654.046143;647.277466;136.576828;920.468079;728.548218;161.465469;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;549.743774;710.870483;162.414673;1005.579712;756.199524;317.399994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;550.093628;618.993164;140.610794;649.406982;647.016113;136.238571;915.699463;728.108154;162.279526;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;544.640686;711.445190;162.411255;1002.389954;755.353271;317.484741;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;545.409729;619.626221;139.424622;644.907654;647.227600;135.328400;911.343384;727.150024;162.962112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;999.177246;754.327820;316.982361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;540.640991;620.013672;138.110199;639.820129;647.438782;134.732224;906.823547;725.897705;163.696320;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;995.803040;753.260437;316.585541;535.544006;712.214905;161.126617;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;535.822632;620.219910;136.969849;635.278809;647.797607;133.415146;902.313538;725.348938;164.044174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;992.654846;752.285706;316.338806;530.693237;712.599487;160.763412;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;531.479919;620.787354;136.040359;631.052612;647.995178;132.854095;897.820801;725.009705;164.880005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;989.069153;751.681885;315.793488;526.711487;712.936096;159.226852;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;526.922180;621.274902;135.009018;626.855530;648.033752;132.448792;893.584778;724.371704;165.648499;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;986.126587;750.919861;315.549988;522.322937;713.169006;158.927277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;522.440613;621.497742;134.039185;622.726196;648.291870;130.970810;889.710938;723.557129;166.326187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;982.888611;749.718872;315.286011;518.252380;713.627441;157.809860;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;518.520752;622.092834;132.709076;618.235413;648.730835;130.943954;886.056335;722.781616;167.203232;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;980.094055;748.925232;314.944275;514.466675;713.586243;156.635406;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;514.191406;622.842102;132.128525;614.990051;649.009155;130.052979;882.338989;722.234558;167.504700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;977.504883;748.057800;314.555969;510.782440;714.177002;155.790024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
120;510.159119;623.121155;131.383286;610.847473;649.350281;129.582367;878.268555;721.816467;168.312042;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;973.826172;747.282959;314.440979;507.232086;714.716614;154.704559;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
121;506.943359;623.491028;129.761032;606.658630;649.670044;129.143997;874.733337;720.951721;169.080399;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;503.759094;715.481384;153.916351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
122;503.283508;624.070801;128.666794;603.883972;649.782532;127.814255;871.274292;720.351746;169.590195;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;968.177307;745.664368;314.170074;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;500.048950;624.604492;127.488777;600.279114;650.303284;127.818192;868.239929;719.538940;170.288086;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;965.758545;744.822632;313.990723;496.520966;716.704773;152.710464;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
124;496.542358;625.048401;126.351547;596.847168;650.307617;127.783401;864.891968;719.269348;170.611328;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;963.520813;744.161499;312.991547;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
125;493.255859;625.676941;125.780807;593.811829;650.979065;126.692612;862.300476;718.824829;170.825516;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;961.290771;743.290771;312.859192;;;;489.863220;717.423340;150.920135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126;490.023590;626.179016;124.650108;590.725830;651.010437;125.925621;858.874084;718.046997;171.567139;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;959.272766;742.590027;312.182281;;;;487.049103;717.829651;150.017426;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
127;487.231415;626.603210;123.600708;587.477478;651.266479;125.541130;855.961060;717.388306;172.068604;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;956.157715;742.083374;312.686584;;;;484.487183;717.822449;148.702057;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
128;483.896057;626.962952;123.606178;584.484070;651.402222;125.083878;853.813293;716.932129;172.397842;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;953.277344;741.665955;312.626740;;;;481.618500;718.283752;148.085617;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
129;481.288788;627.444092;122.548782;582.319336;651.785217;123.902199;850.741455;716.634033;172.762848;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;951.352112;740.543335;312.687683;;;;478.459045;718.929810;147.804123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130;478.904114;627.677917;121.006950;579.642761;651.987793;123.114662;848.233398;716.316711;173.233536;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;949.389404;739.990662;312.078613;;;;476.333679;719.087402;146.434250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
131;476.447357;627.867981;119.851326;577.029724;652.208618;122.386925;845.609070;715.930969;173.563492;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;947.172729;739.400391;311.724243;;;;474.246582;719.151917;144.650299;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
132;474.289581;628.288086;118.648361;575.332886;652.093628;121.630989;843.654358;715.486328;173.623627;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;945.689270;738.983093;311.176086;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
133;472.076874;628.532776;117.173309;572.676880;652.673157;120.712364;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;943.476929;738.334900;310.529236;;;;;;;469.008545;720.040771;143.826965;;;;;;;;;;;;;;;;;;;;;;;;;;;
134;469.852020;628.843872;116.199211;570.284546;653.177063;120.144753;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;941.923035;737.884155;310.284607;;;;;;;466.384705;720.364563;143.059998;839.071777;714.400818;174.413010;;;;;;;;;;;;;;;;;;;;;;;;
135;467.729828;629.109009;115.176163;568.780884;653.028259;119.553162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;940.246033;737.344666;309.849396;;;;;;;464.977722;720.394348;141.527878;837.551453;714.026123;173.890686;;;;;;;;;;;;;;;;;;;;;;;;
136;465.882507;629.472595;113.654533;566.547302;653.468201;117.830933;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;938.647217;736.597290;309.510986;;;;;;;463.476593;720.616028;139.273087;835.629883;713.444946;174.158768;;;;;;;;;;;;;;;;;;;;;;;;
137;464.000244;629.830444;112.343605;565.012756;653.872253;117.251045;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;937.439209;735.979187;309.488800;;;;;;;;;;833.522949;713.256165;174.571365;;;;;;;;;;;;;;;;;;;;;;;;
138;462.268585;629.926147;110.961082;563.251648;653.760010;116.640602;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;935.254150;735.851746;309.468689;;;;;;;;;;831.395081;713.040222;175.121124;;;;;;;;;;;;;;;;;;;;;;;;
139;460.656403;630.472168;109.494156;561.740417;654.173035;114.787582;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;933.023438;735.503296;309.446594;;;;;;;;;;829.482239;712.782410;175.326843;;;;;;;;;;;;;;;;;;;;;;;;
140;459.171600;630.892822;108.326981;559.844543;654.323364;113.752533;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;932.153931;734.847656;309.609009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
141;457.546539;631.156738;107.118279;558.460327;654.494019;113.171829;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;931.320740;734.047546;308.920044;;;;;;;;;;;;;826.492859;711.609314;175.771545;;;;;;;;;;;;;;;;;;;;;
142;456.201080;631.466553;105.485367;557.111511;654.541687;112.500275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;929.577454;733.720825;308.590332;;;;;;;;;;;;;825.440491;711.425171;175.693390;;;;;;;;;;;;;;;;;;;;;
143;455.019989;631.763306;103.590904;555.923584;655.080261;111.335236;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;928.333618;733.558594;308.369354;;;;;;;;;;;;;824.004395;711.053040;175.118103;;;;;;;;;;;;;;;;;;;;;
144;454.050385;632.105164;101.654213;554.324890;655.211121;110.261658;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;927.673767;733.139038;307.807526;;;;;;;;;;;;;822.774414;710.640625;174.910034;;;;;;;;;;;;;;;;;;;;;
145;452.991882;632.590088;100.379532;553.550842;655.247192;109.348831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;926.502747;732.690979;307.647858;;;;;;;;;;;;;821.950989;710.183655;175.408493;;;;;;;;;;;;;;;;;;;;;
146;451.885284;633.212463;99.443268;553.052185;655.296021;108.000481;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;925.177307;732.426392;307.194183;;;;;;;;;;;;;820.881042;709.890320;175.559158;;;;;;;;;;;;;;;;;;;;;
147;451.224060;633.714294;97.695976;552.232361;655.657837;106.182343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;924.453796;731.961975;306.787628;;;;;;;;;;;;;819.285461;709.886902;175.137543;449.023529;724.469482;123.428879;;;;;;;;;;;;;;;;;;
148;450.693542;634.076416;95.779785;551.129333;656.003967;105.354027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;817.896240;709.585144;175.281967;;;;;;;;;;;;;;;;;;;;;
149;449.776733;634.469116;94.297806;550.074463;656.236755;104.861198;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;817.278320;709.376465;175.346161;;;;447.753143;725.420227;120.622353;923.019348;731.127563;306.326202;;;;;;;;;;;;
150;448.908691;634.834900;93.553886;549.886414;656.728821;103.719856;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;816.734497;709.117126;175.139099;;;;446.785889;725.882935;119.297150;921.430786;730.931519;306.286804;;;;;;;;;;;;
151;448.335999;635.095154;92.159912;549.334595;656.888855;102.582474;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;816.250305;708.759644;174.952133;;;;;;;920.448181;730.797668;306.110992;;;;;;;;;;;;
152;447.866913;635.437683;90.709061;548.747559;656.958618;101.481407;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;815.179565;708.743225;175.351273;;;;;;;919.917114;730.548035;305.872833;;;;;;;;;;;;
153;447.588837;635.764038;89.191109;548.302612;657.291321;100.343300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;814.587769;708.301270;175.712585;;;;;;;919.660767;730.371155;305.646484;;;;;;;;;;;;
154;447.212433;635.910400;87.582390;548.396240;657.265808;99.365494;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;814.239685;708.080750;174.870789;;;;;;;919.283752;730.142639;305.384125;;;;;;;;;;;;
155;447.047119;636.061218;86.668839;548.136841;657.254211;97.970268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;918.655823;729.941284;305.025238;;;;;;;;;;;;
156;447.011627;636.086121;86.497437;548.156128;657.247070;96.885857;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;917.945129;729.781128;304.785736;813.969727;707.526184;173.737350;;;;;;;;;
157;446.809967;636.271301;86.399368;547.853027;657.394348;96.500679;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;917.252991;729.636108;304.740082;813.460388;707.596619;173.887817;;;;;;;;;
158;446.731384;636.279968;86.178886;547.589600;657.525208;96.318192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;916.606201;729.527100;304.609894;813.121094;707.655334;173.784271;;;;;;;;;
159;446.501648;636.318115;86.086967;547.106384;657.519409;96.447685;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;916.045349;729.567078;304.489227;813.041565;707.576111;173.440338;;;;;;;;;
160;446.018799;636.182190;86.213272;546.739380;657.411987;96.656372;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;916.077087;729.640564;304.010956;812.992310;707.692261;172.942902;;;;;;;;;
161;445.859650;636.030762;86.100204;546.413025;657.411926;96.804901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;916.004150;729.714111;303.493500;812.909729;707.887024;172.604050;;;;;;;;;
162;445.635590;635.768433;86.072784;546.222778;657.316895;96.927208;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;915.862793;729.833496;303.225586;812.390381;708.167297;172.310760;;;;;;;;;
163;445.468750;635.405823;85.919609;545.979431;657.158936;96.793114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;915.580444;729.899841;303.167206;811.995911;708.457458;172.217606;;;;;;;;;
164;445.127167;635.094177;85.778450;545.726807;657.107910;96.610878;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;915.459961;729.962646;302.974365;811.580078;708.657776;172.194473;;;;;;;;;
165;444.946716;634.698486;85.772400;545.401062;656.979126;96.372673;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;915.166687;730.144226;302.943909;811.222290;708.843994;172.096863;;;;;;;;;
166;444.779846;634.260376;85.585320;545.255249;656.758911;96.048492;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;914.853516;730.330750;302.946198;810.950378;709.047058;171.958344;;;;;;;;;
