Grasp123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;16:09:56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;
13;934.507629;684.242859;255.252563;794.890320;421.572998;27.146072;713.136902;473.308594;27.596867;847.676697;500.908264;60.855396;1014.068909;765.516541;424.697815;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;934.494995;684.248657;255.286148;794.867188;421.589600;27.148857;713.167603;473.346832;27.669186;847.654297;500.892059;60.866940;1014.135681;765.473145;424.727264;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;934.485046;684.254639;255.276596;794.856934;421.597107;27.170912;713.119019;473.344849;27.725962;847.668396;500.903656;60.862144;1014.152039;765.456055;424.753418;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;934.498413;684.253174;255.295105;794.884155;421.574707;27.156183;713.135986;473.343231;27.722683;847.661438;500.919891;60.863747;1014.108337;765.455200;424.748169;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;934.400635;684.262695;255.270248;794.818726;421.582153;27.166670;713.177002;473.458557;27.643833;847.682373;500.905975;60.825405;1014.072754;765.450684;424.791779;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;934.311523;684.274170;255.278671;794.844727;421.593109;27.179039;713.172668;473.414368;27.634829;847.682068;500.909546;60.844055;1014.108398;765.548096;424.761627;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;934.256104;684.299011;255.321426;794.882324;421.565826;27.149029;713.191223;473.425171;27.654074;847.639648;500.907196;60.877411;1014.078064;765.561768;424.808685;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;934.185608;684.312866;255.354660;794.867065;421.589264;27.165609;713.152771;473.444183;27.679958;847.557007;500.866333;60.895683;1014.117065;765.539612;424.780334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;934.138184;684.315125;255.376419;794.802185;421.567383;27.139671;713.139343;473.337341;27.581356;847.568298;500.875366;60.895737;1014.096558;765.555298;424.770233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;934.173340;684.285828;255.374344;794.816406;421.486237;27.190783;713.174683;473.348938;27.588058;847.602966;500.889069;60.901443;1014.052856;765.570923;424.793091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;934.148743;684.180176;255.424957;794.870544;421.524567;27.137009;713.086121;473.369263;27.482920;847.510986;500.891693;60.947014;1014.106873;765.574707;424.772858;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;934.071045;684.152222;255.474030;794.854126;421.477173;27.134394;713.062500;473.378174;27.446184;847.486633;500.893982;60.973396;1014.184265;765.561584;424.842438;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;934.004089;684.156860;255.628922;794.827759;421.469391;27.194248;713.066040;473.377625;27.449066;847.489380;500.907684;61.194828;1013.834595;765.746948;425.094940;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;933.968262;684.070984;255.700348;794.801819;421.454865;27.110682;713.066895;473.375824;27.455252;847.387390;500.867523;61.063820;1014.144531;765.512817;425.119720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;933.889404;684.004639;255.812820;794.806702;421.469421;27.108620;713.041992;473.368866;27.462538;847.363037;500.757599;61.067226;1014.142883;765.423035;425.418549;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;933.797058;683.892029;256.029602;794.764282;421.459930;27.171070;713.017090;473.382690;27.424156;847.265198;500.729797;61.168739;1014.137939;765.440491;425.802826;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;933.752808;683.781860;256.110596;794.779602;421.384766;27.169390;712.956848;473.394379;27.444277;847.227051;500.725098;61.205711;1014.345764;765.446960;426.010040;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;933.662537;683.693054;256.229401;794.764038;421.358978;27.209047;712.932495;473.391022;27.460112;847.177429;500.703156;61.322002;1014.524841;765.296875;425.978302;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;933.216125;683.613525;256.624939;794.735901;421.353485;27.229475;712.933044;473.388733;27.461992;847.120239;500.739777;61.325031;1014.700134;765.132202;426.060455;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;933.086792;683.392761;256.763000;794.706238;421.347260;27.206364;712.889465;473.386658;27.469723;847.022766;500.671661;61.395233;1014.781799;765.025818;426.151428;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;932.773621;683.185913;257.314209;794.736450;421.367126;27.226360;712.855164;473.393097;27.523291;846.944885;500.638550;61.539253;1014.853821;764.894165;426.294373;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;932.532898;683.028870;257.851318;794.688782;421.289246;27.271757;712.812866;473.499054;27.448267;846.915833;500.622528;61.540890;1015.012207;764.742920;426.457306;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;932.399536;682.918091;258.156799;794.717163;421.330994;27.251974;712.833801;473.422485;27.483173;846.921143;500.823425;61.802608;1015.028748;764.663269;426.552612;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;932.347351;682.680786;258.419067;794.761963;421.275024;27.251720;712.868347;473.491364;27.545815;846.830017;500.838989;61.912853;1015.027832;764.594604;426.704376;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;932.469788;682.388062;258.596161;794.749512;421.347595;27.236881;712.829407;473.524963;27.577784;846.823608;500.846313;62.007587;1014.952698;764.525330;426.821228;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;932.534363;682.257141;258.801575;794.733887;421.363525;27.225737;712.759766;473.535461;27.537359;846.760254;500.843781;62.174049;1014.731018;764.434631;426.900787;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;932.694397;682.234680;258.981567;794.695618;421.375824;27.274788;712.805969;473.523407;27.574299;846.907288;501.115356;62.169418;1014.552124;764.446289;427.105194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;932.813354;682.075256;259.577209;794.683716;421.372498;27.294207;712.807617;473.623871;27.574123;846.650452;501.053741;62.324287;1014.496094;764.365784;427.271851;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;932.873840;681.968018;260.164276;794.673950;421.376801;27.322506;712.794861;473.657776;27.611933;846.504028;500.993103;62.566189;1014.496643;764.295837;427.422394;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;932.716797;681.978088;260.614105;794.682861;421.379364;27.330624;712.785278;473.730591;27.573872;846.476990;501.055817;62.721008;1014.759766;764.221741;427.608093;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;932.610413;681.985107;260.985413;794.678101;421.452881;27.328657;712.671509;473.787170;27.609737;846.411499;501.133484;62.885693;1015.119751;764.303772;427.830658;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;932.685486;681.995972;261.257355;794.902588;421.781067;27.305094;712.638123;473.924286;27.942434;846.328186;501.173096;63.329281;1015.450378;764.324280;427.928345;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;932.803345;682.084290;261.480103;794.984619;421.861389;27.273603;712.566345;474.048004;28.099218;846.243225;501.262939;63.648426;1015.941833;764.261841;427.998352;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;932.713623;682.197510;261.772583;794.580872;421.650970;27.362026;712.434631;474.295929;28.418919;846.368225;501.504486;63.965385;1016.972473;764.013489;428.096558;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;932.797913;682.285461;261.945862;794.482849;421.642090;27.397509;712.342468;474.448639;28.574259;846.131836;501.416473;64.277519;1017.479370;763.975647;427.842255;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;932.665100;682.579773;262.297180;794.470581;421.618835;27.511044;712.323181;474.635284;28.632515;845.912170;501.466431;64.656578;1018.082214;764.119568;428.145599;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;932.796021;682.871033;262.434479;794.476563;421.682770;27.503044;712.368225;474.869049;28.724747;845.743347;501.559814;65.116203;1018.626038;764.127380;428.278809;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;933.128235;683.301086;262.509460;794.553711;421.820465;27.579166;712.313782;475.125580;28.809725;845.760925;501.560242;65.414116;1019.133972;764.314270;428.185822;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;933.420837;683.839233;262.663605;794.518433;421.809845;27.667778;712.252991;475.459778;28.880440;845.770508;501.754211;65.894821;1019.336792;764.483276;428.215881;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;933.596130;684.385254;262.793121;793.853027;422.121063;28.139227;712.214050;475.832062;29.043894;845.653748;501.828400;66.541939;1019.143250;764.673828;428.473572;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;933.771362;685.015503;262.859467;794.292847;421.901672;28.190063;712.084473;476.325531;29.307280;845.539185;501.726898;67.787895;1018.928101;764.885620;428.783386;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;934.018433;685.515503;262.943909;794.590088;421.844666;28.292692;712.023315;476.903992;29.658537;845.427490;501.797180;68.996262;1019.145630;764.946777;428.935486;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;934.329956;685.944702;263.081848;794.750244;421.919891;28.333223;711.872131;477.212463;31.327818;845.043457;501.983826;70.153511;1019.468262;765.090881;429.012268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;935.125671;686.607971;263.100006;794.975098;421.880585;28.541830;711.496094;477.619080;33.286205;844.853271;502.305511;70.838127;1020.187622;765.148987;429.057281;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;935.832886;687.520630;263.258728;795.326599;421.669464;29.259117;711.327637;477.821747;34.517731;844.809875;502.469635;71.736832;1021.102844;765.288086;428.848358;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;936.612122;688.566956;263.514099;795.797363;420.957306;30.347210;710.965088;478.327454;36.528008;844.528198;502.551575;73.396362;1022.305176;765.305115;429.059052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;937.193787;689.411682;263.589630;796.191833;420.002167;32.108353;710.755981;478.279358;39.299442;844.321045;502.707977;75.578987;1023.281128;765.502808;429.398254;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;937.610718;690.499329;263.739624;796.035400;419.611755;35.326214;710.020508;478.532043;42.192211;844.081116;503.123962;77.072472;1023.622742;765.660034;429.455902;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;937.965027;691.865112;264.004242;795.707336;419.416443;38.841110;709.672119;478.699280;45.083725;843.454651;503.370209;78.919838;1024.043213;765.965332;429.454651;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;938.513611;693.196899;264.360291;795.015564;419.412933;42.870243;709.151001;479.120087;48.021221;843.364136;503.470276;81.752655;1024.914185;766.467468;429.557587;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;939.389587;694.909668;264.513641;793.954163;419.065186;47.375790;708.902588;479.370422;51.557171;843.094788;503.813080;84.162758;1025.997559;767.024353;429.503632;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;940.901001;696.312683;264.385223;793.276550;418.679047;52.123585;708.471069;479.690186;55.241055;842.753235;504.114777;87.025269;1026.616699;767.697571;429.534088;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;942.516541;697.888245;264.508606;792.833496;418.407532;57.140602;707.930298;480.019897;59.088501;842.498047;504.151520;90.039597;1026.938721;768.393127;430.058929;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;943.556824;699.527100;264.682343;792.201599;417.981262;61.914352;707.456970;480.280792;63.820015;842.374084;504.342194;93.765083;1027.659790;769.328308;430.473267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;944.393372;701.058350;264.725952;791.815430;417.755951;67.094017;707.019531;480.251282;68.894226;842.135498;504.554474;96.492546;1029.011963;770.181091;430.203339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;945.872986;703.082275;265.189056;791.511169;417.543823;72.262794;706.554199;480.062805;74.040955;842.164917;504.731140;100.606064;1030.254395;770.842468;429.960114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;947.014465;705.070679;265.472321;791.386780;417.364136;77.512756;706.178894;479.866760;79.481903;841.846375;504.947205;104.485809;1031.750488;771.339294;429.946075;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;948.862549;707.105408;265.071533;791.334351;417.303223;83.140541;705.984497;479.523407;85.082840;841.851257;505.315857;108.133720;1033.508057;772.089233;429.827332;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;950.042053;709.024048;265.315308;791.382446;417.074188;88.941589;705.893799;479.256104;90.929680;841.951782;505.654083;112.418800;1034.949219;773.017151;429.957977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;951.431885;710.809326;265.576874;791.389404;416.927307;94.962395;705.701294;479.086273;97.306084;842.009949;505.827240;116.516434;1035.503296;773.949219;430.092590;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;953.028259;712.870972;266.403076;791.557800;416.768524;101.368805;705.342529;478.709076;103.629555;841.938538;506.236206;120.707924;1036.270142;775.200989;429.895142;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;954.090149;714.952698;266.665680;791.988098;416.489594;107.859673;705.635193;478.046692;110.488998;841.947083;506.873383;125.444252;1037.604614;776.224609;430.001678;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;955.095520;717.464722;267.230988;792.269165;416.460114;114.600449;705.788330;477.730591;117.581932;841.937988;507.565399;130.174301;1039.379272;777.084778;430.141724;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;957.155151;719.495911;267.708801;792.499268;416.621826;121.317879;705.640137;477.305542;124.239899;841.978271;508.189362;135.308685;1041.432251;777.782593;430.128387;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;959.049011;721.415100;267.754608;793.102905;416.656525;127.685616;706.032166;476.714752;131.017883;841.658203;508.923859;140.070923;1042.760620;778.555298;429.808777;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;960.704834;723.522766;268.153229;793.955872;417.047058;134.663208;706.231384;476.557831;137.951157;841.471252;509.863464;144.758881;1044.055054;779.602783;429.658020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;962.198547;725.502747;268.959503;794.459473;417.350342;141.241821;706.472778;476.511902;144.881836;841.507141;511.000122;149.690842;1045.310425;780.822266;429.964233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;963.623047;727.954163;269.482483;794.859009;418.178345;147.849319;706.693115;476.687408;151.750259;841.894409;511.752686;154.718384;1046.366699;781.693420;430.081818;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;965.032227;730.096252;269.341858;795.521606;418.984985;154.317245;706.896851;476.896790;158.341675;842.110779;512.822449;159.629425;1047.828857;782.779846;429.943359;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;966.999878;732.047363;269.967407;796.041382;419.713348;161.330688;707.085266;477.382050;165.040787;842.244385;514.116638;164.639465;1049.596313;783.436523;429.536316;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;968.587524;734.285583;270.386169;796.696411;420.676727;168.124893;707.382813;478.036591;171.608643;842.461548;515.517761;169.651291;1051.204224;784.301514;429.358673;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;969.784241;736.185242;270.641357;797.311890;422.278931;174.742050;707.696716;478.729736;177.929459;842.045593;517.218445;174.448578;1052.785889;785.199890;429.425507;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;971.112122;738.648926;271.252380;798.092346;423.747650;181.381638;707.865112;479.674042;184.713013;841.937195;519.366577;178.820984;1053.854126;786.594666;429.328461;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;973.216614;740.945984;271.403107;798.702393;425.428101;187.974991;708.160522;480.744019;191.002213;841.890564;521.203552;183.770142;1054.873169;787.691895;429.238220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;975.267944;742.877319;271.134155;799.096375;427.445404;194.791443;708.511047;481.990295;197.527374;842.124573;523.113586;188.659866;1056.178467;788.675781;428.697754;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;977.091614;745.307922;271.274292;799.508301;429.619995;201.209244;709.010925;483.235229;203.643326;842.075256;525.390503;193.357590;1057.966919;789.280945;428.365814;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;978.215271;747.392944;272.088257;800.149231;431.917694;207.711411;709.597412;484.745941;209.879013;841.582458;528.128906;197.873459;1059.828491;790.078430;428.089691;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;979.846863;749.970032;272.206329;801.060791;434.545105;213.698746;710.127380;486.570007;216.140656;841.375671;530.860657;202.288483;1061.404419;790.888855;428.020355;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;981.523743;752.301575;271.989410;801.412476;437.688782;220.175339;710.954529;488.288391;221.748596;841.577332;533.663757;205.976715;1062.123169;792.043396;428.049408;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;983.167419;754.461731;272.238800;801.833191;440.897034;225.933395;711.335815;490.243500;227.178986;841.331726;536.743530;210.201828;1063.335083;793.212097;427.855164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;984.777039;757.007202;272.406433;802.765991;444.039734;232.016479;711.760010;492.337952;232.991806;841.394287;539.744568;214.047958;1064.477051;793.998657;427.546417;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;986.554138;759.540955;272.603790;804.192932;446.851074;238.006577;712.629578;494.092438;238.339066;841.438538;542.806702;217.768738;1065.681885;794.813477;427.145966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;988.220459;761.715271;272.234772;804.456421;450.381958;243.315384;713.248962;496.598633;243.416107;840.918335;546.376099;221.420013;1067.160645;795.773071;427.086578;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;990.524231;764.026611;272.310089;804.970215;454.489563;248.370895;713.966492;499.237640;247.883759;840.821960;550.346863;225.299133;1068.291138;796.670471;426.991272;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97;992.964355;766.477051;272.126251;805.786743;458.191376;253.140717;714.702454;501.874512;252.816284;840.598022;553.776489;228.498001;1070.126221;797.155334;426.838440;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;994.471741;768.679138;272.029144;807.211487;461.755585;258.138824;715.172180;504.573547;257.193024;840.684265;557.515503;231.084747;1071.966064;798.019897;426.438324;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
99;996.370850;771.286621;272.006531;807.509460;466.117584;263.071899;715.411987;507.753021;261.482178;840.188416;561.308289;234.327835;1072.737793;798.997498;426.215332;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;997.814392;773.850769;272.763794;808.023865;470.673187;267.425171;716.310791;510.639343;265.446014;839.642578;565.498535;237.265778;1073.296997;799.983948;426.259491;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;999.383850;776.095642;273.004822;809.102661;474.974792;271.740662;716.894043;513.849609;268.950989;839.775879;569.440674;239.590927;1074.230225;801.136047;425.890076;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;1000.857788;778.862122;272.763580;810.532776;479.276794;275.632233;717.831909;517.203674;272.827148;839.928101;573.755554;241.933731;1075.236328;801.886597;425.737610;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;1001.922180;781.232788;273.252197;811.467834;483.897675;279.324005;718.336365;520.759094;276.312073;839.659912;577.886902;243.912247;1076.643433;802.906860;425.921295;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;1004.620850;783.532043;273.127472;812.368958;488.563782;283.031281;719.738953;524.205322;279.025330;840.391541;582.113403;245.094376;1078.436157;803.568909;425.400513;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;1006.619385;785.880676;272.740814;812.965576;493.593719;286.300720;720.428589;527.751465;282.156128;839.913757;586.377686;246.828735;1079.986938;804.244324;425.385925;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;1008.197754;788.041748;272.500549;812.886353;498.492493;288.619568;720.709229;531.380737;284.701050;839.928955;590.393188;248.434097;1080.852051;804.917419;425.269135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;1010.513184;790.431580;272.559845;815.053528;502.840881;291.175751;721.225525;535.292664;287.305908;840.261169;594.807617;249.789154;1081.659180;806.166382;424.897980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;1012.157288;792.702087;272.826904;815.246887;508.019135;293.654114;722.276672;539.203735;289.082764;839.240479;599.636719;251.315201;1082.743652;807.153809;424.999756;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;1013.837036;794.891357;272.918793;815.908081;512.844666;296.225189;722.874573;543.531372;291.178131;839.376099;604.310242;252.487595;1083.849243;807.841370;425.129730;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;1014.878784;797.364868;273.097961;816.686523;517.319702;297.855408;723.456299;547.788330;293.021393;839.136230;608.737732;253.207703;1085.028931;808.709045;425.415894;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;1017.488098;799.233154;272.843445;817.560486;522.277344;299.430389;724.429199;551.805237;294.692047;839.431091;612.936707;253.656754;1086.418579;809.465149;425.213928;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
