;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
31;826.153687;478.721619;41.711998;937.956299;535.947021;90.037476;1103.030273;761.005066;459.122345;893.904663;449.272095;50.941971;;;;1038.599976;723.606323;254.642014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;828.633057;479.853546;43.137939;938.772522;538.586548;92.181435;1104.654663;761.641357;459.215057;894.512024;451.150238;54.315338;;;;1041.722900;725.984802;253.623749;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;831.284851;481.445496;45.271080;939.657227;541.152405;93.983124;1107.013306;762.440979;459.174408;895.362122;453.256409;57.570690;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;833.854187;483.277222;46.897686;940.581299;544.049683;96.253296;1109.060303;763.358765;459.829102;896.026550;455.223419;61.268181;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;836.804749;485.109222;48.272285;941.686523;546.925781;98.004684;1111.098877;764.284729;459.886108;896.763550;457.630249;64.970123;;;;;;;1049.098389;732.892822;254.782516;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;839.942993;487.412079;50.071159;943.014893;549.684814;100.033546;1113.793457;765.089050;460.252502;897.743347;459.914429;68.288925;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;843.006958;489.469238;52.143341;944.540039;552.457581;101.873856;1115.445068;766.113098;460.744232;898.705688;462.448730;71.865646;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;846.378845;491.941864;54.163521;946.422791;555.602234;103.679482;1117.856689;767.081055;461.206268;899.792542;465.390594;75.266182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;849.937622;495.029480;55.961845;948.273621;558.432678;105.739876;1120.313843;767.987854;461.572205;900.905457;468.134857;78.667587;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;853.289001;498.113037;57.602203;950.278076;561.071228;107.407143;1122.444702;769.005676;462.303009;902.336548;470.782867;82.063362;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;856.622742;501.597351;59.521618;952.639465;563.772278;108.585693;1124.619873;769.875732;462.739594;903.803833;473.708954;84.938454;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;859.419739;505.254608;62.152145;955.063110;567.050720;110.087982;1127.219360;770.824951;463.119904;905.352722;476.853943;87.840027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;862.397827;508.921661;64.427452;956.956177;570.158875;112.077194;1129.510986;771.692017;464.421509;906.992188;480.059540;90.083038;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;865.241577;512.851501;66.653252;959.289124;573.339294;113.454430;1131.701050;772.782837;464.924835;908.624573;483.437286;92.189095;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;867.840515;516.931030;69.112801;961.759460;576.888916;114.611389;1134.288452;773.727112;465.568481;909.824219;487.096497;94.651634;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;870.289612;521.048096;71.485092;963.937195;580.585815;116.119514;1136.176270;774.638489;466.204132;911.268860;490.786713;96.754593;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;872.710693;525.367249;73.517944;966.294800;583.806702;117.245033;1138.571289;775.714661;467.261902;912.821167;494.442139;99.152847;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;874.581299;530.130432;75.786064;968.432312;587.540771;118.735352;1141.034790;776.652893;467.752441;914.222351;498.498993;101.397766;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;876.533691;534.956177;78.071121;971.008240;591.327209;119.827759;1143.169678;777.479187;468.346191;915.557617;502.677277;103.347359;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;878.223022;539.832764;79.795021;972.991333;595.159180;120.810432;1145.174072;778.481201;469.223236;917.002686;506.719940;105.297592;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;879.586731;545.144470;81.544884;974.629456;599.124146;121.988205;1148.010376;779.502563;469.862091;918.067932;511.067596;107.330635;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;881.128418;550.544312;83.278419;976.745117;603.327454;123.198212;1149.989014;780.088806;470.419678;919.308167;515.401917;109.490341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
