Grasp119;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;15:44:48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;
26;1087.466431;810.184509;288.858551;899.939575;798.498901;102.889404;777.654236;828.123901;36.952507;1116.734863;720.874146;442.049042;;;;;;;;;;;;;;;;;;
27;1089.719971;810.570313;288.812927;897.915222;798.919189;107.184097;776.207214;826.778198;40.285511;1118.294189;720.995422;442.082153;;;;;;;809.066467;758.971069;96.151627;;;;;;;;;
28;1092.031738;810.891052;289.104919;895.979492;799.311890;111.726944;773.645508;824.554382;44.745468;1119.210571;721.246338;442.174896;;;;;;;808.027710;758.957092;102.282890;;;;;;;;;
29;1094.124268;810.922302;289.100464;894.900635;799.220032;115.493591;771.740845;822.347961;49.681633;1120.174561;721.449280;441.785095;;;;;;;806.997620;759.353027;108.546898;;;;;;;;;
30;1096.067383;811.159241;289.281982;893.677002;799.125977;119.865433;770.084351;820.159363;54.858082;1121.341309;721.478760;441.254669;;;;;;;806.333435;758.797302;114.419212;;;;;;;;;
31;1098.054077;811.161438;289.667389;892.786682;798.814758;123.152786;767.466431;817.965637;61.420902;1122.432983;721.630432;441.044556;;;;;;;805.676331;757.669739;120.823967;;;;;;;;;
32;1100.276001;811.016296;289.799957;892.222168;797.724792;126.694679;764.902832;814.694946;68.178772;1123.933105;722.189758;440.849548;;;;;;;805.090332;755.886230;126.985146;;;;;;;;;
33;1101.757202;811.131531;290.204773;891.694946;796.185608;130.384033;762.820496;812.158630;74.618111;1125.008179;722.393494;440.873627;;;;;;;804.355286;750.541443;133.265549;;;;;;;;;
34;1103.053711;811.125122;290.746155;891.080383;795.089905;134.308350;761.138977;808.507385;81.409950;1126.010010;721.985535;440.858643;;;;;;;805.573059;748.578247;137.033173;;;;;;;;;
35;1104.880615;811.165100;290.685883;890.350586;793.267212;137.814407;759.549194;804.949707;87.121857;1126.388306;722.156311;441.303528;;;;;;;807.356323;747.229187;140.835342;;;;;;;;;
36;1106.406738;811.238525;290.740692;889.940369;791.289001;141.580399;757.879089;801.516052;93.654778;1127.479492;722.303406;441.157440;;;;;;;805.453369;745.090393;148.489624;;;;;;;;;
37;1107.583862;811.245728;291.197601;889.391846;789.065369;144.912720;756.501465;797.570007;99.838570;1128.785400;721.813721;440.422211;;;;;;;804.715515;741.653198;154.415573;;;;;;;;;
38;1108.397827;811.117920;291.581024;888.794189;786.609314;148.345215;755.234314;793.371399;105.252937;1129.544312;721.852539;440.070343;;;;;;;804.928955;738.019775;158.981216;;;;;;;;;
39;1109.407593;811.109863;292.078064;888.412720;783.691101;152.201889;754.171753;789.083740;110.886795;1130.338745;721.866821;439.896759;;;;;;;805.607056;734.104858;164.061951;;;;;;;;;
40;1110.398682;811.049377;292.250000;888.193848;780.775024;155.617859;753.200623;784.585999;116.289284;1130.911621;721.878967;440.012665;;;;;;;806.090881;729.864563;168.409988;;;;;;;;;
41;1111.463989;810.820129;292.654785;887.846008;777.764282;159.033585;752.359131;779.661316;121.651344;1131.389404;721.922302;440.176422;;;;;;;806.787170;725.290161;172.324661;;;;;;;;;
42;1112.271484;810.511963;292.860413;887.427368;774.437073;162.291382;751.462769;774.513306;127.080742;1131.826050;721.947693;440.384277;;;;;;;807.636353;720.769836;176.468750;;;;;;;;;
43;1112.947754;810.117065;292.993225;887.341431;771.204041;165.046219;750.950073;769.077637;132.243164;1132.508179;721.984924;440.549805;;;;;;;808.447693;715.501099;180.386505;;;;;;;;;
44;1113.416626;809.776917;293.119812;887.206177;767.890442;168.286743;750.375427;763.521484;137.468918;1132.940674;721.968323;440.503754;;;;;;;809.514038;709.675415;183.643036;;;;;;;;;
45;1113.657959;809.574951;293.349854;887.456177;764.313538;170.854431;749.817932;758.178772;142.071259;1133.195068;721.994568;440.421295;;;;;;;811.044495;704.101563;186.335464;;;;;;;;;
46;1113.804565;809.329102;293.585815;886.836975;760.712830;173.722610;749.738281;752.565552;147.101883;1133.297241;722.002014;440.690552;;;;;;;812.409180;698.785400;188.776672;;;;;;;;;
47;1113.885132;808.994324;293.861725;887.250549;757.376160;176.203003;749.147705;746.785278;151.826279;1133.549072;721.956909;440.568298;;;;;;;813.528687;693.258240;191.142075;;;;;;;;;
48;1113.838013;808.564087;294.107330;886.714600;753.979553;178.623154;749.071777;741.505249;156.102341;1133.689697;721.930725;440.546509;;;;;;;814.521179;687.590942;193.056793;;;;;;;;;
49;1113.766968;808.119080;294.712067;886.799377;750.584229;180.667389;748.938782;735.803650;160.372009;1133.703613;721.928101;440.443390;;;;;;;815.907715;681.688477;194.622040;;;;;;;;;
50;1113.563721;807.554199;295.161194;886.676147;746.991272;183.092590;748.740051;729.920349;164.181503;1133.591431;721.995178;440.503143;;;;;;;817.282166;676.528076;195.374786;;;;;;;;;
51;1113.199829;807.008118;295.577972;886.408752;742.721802;184.948166;748.883728;724.432861;167.349899;1133.552246;721.892700;440.479889;;;;;;;818.302490;671.342590;196.448868;;;;;;;;;
52;1112.567505;806.595825;295.918579;886.356567;739.150635;186.528732;748.636536;718.782654;170.490524;1133.389893;721.793152;440.459778;;;;;;;819.369812;665.978088;196.939102;;;;;;;;;
53;1112.029785;806.215454;296.014435;886.356995;735.691833;187.975998;748.929443;713.216919;173.051529;1133.073120;721.691711;440.485413;;;;;;;820.798096;660.896912;196.866806;;;;;;;;;
54;1111.420410;805.840759;295.979523;886.159241;732.277161;189.351715;748.856140;707.639832;175.680679;1132.791748;721.720215;440.465363;;;;;;;821.711060;655.698120;197.073502;;;;;;;;;
55;1110.841797;805.481995;295.897064;885.900696;728.827637;191.158936;748.989441;702.086609;177.972839;1132.340454;721.630737;440.417633;;;;;;;822.645142;650.922791;196.511902;;;;;;;;;
56;1109.971924;805.222046;295.993408;885.669312;725.708862;192.188538;749.053528;696.652954;179.818466;1131.840088;721.605103;440.304565;;;;;;;823.972351;646.236389;195.678848;;;;;;;;;
57;1108.802490;804.930786;296.373810;885.491028;722.547241;192.817535;749.727051;691.140503;180.995453;1131.450073;721.546021;440.202545;;;;;;;825.194214;641.521118;194.614258;;;;;;;;;
58;1107.628540;804.457031;296.553040;885.016724;719.392700;193.825607;749.894531;685.846558;182.396408;1131.064697;721.551636;440.025208;;;;;;;825.579346;637.103149;193.802277;;;;;;;;;
59;1106.624023;804.001526;296.730713;884.490845;716.409363;194.290680;749.985229;680.705017;183.163528;1130.721558;721.534790;439.870087;;;;;;;826.334473;632.994446;192.021194;;;;;;;;;
60;1105.208984;803.677856;296.999634;884.410339;713.297668;194.467712;750.198120;675.737488;183.420395;1130.208618;721.506226;439.666290;;;;;;;826.935059;628.937805;190.141586;;;;;;;;;
61;1103.629395;803.445313;297.278259;884.288086;710.313416;194.558792;750.199585;670.835205;183.687363;1129.668579;721.555115;439.848694;;;;;;;827.376282;625.143677;187.880646;;;;;;;;;
62;1102.390991;803.140259;297.184570;883.531433;707.500671;194.508118;750.439636;665.972473;183.133957;1129.108032;721.539856;440.135925;;;;;;;828.077637;621.434143;185.089615;;;;;;;;;
63;1101.064209;802.973389;297.180115;882.755005;704.653748;194.806946;750.632141;661.269470;182.272964;1128.493042;721.426758;440.391754;;;;;;;828.817566;617.939270;181.962738;;;;;;;;;
64;1099.296509;802.954956;297.532074;882.141602;701.759460;194.655136;750.608521;656.844666;181.493774;1127.841187;721.397034;440.396851;;;;;;;829.113037;614.739502;179.039597;;;;;;;;;
65;1097.742920;802.602966;297.208496;881.507263;698.953247;194.093597;750.763733;652.622070;180.010132;1126.887085;721.377991;440.274811;;;;;;;829.422119;611.676758;175.483978;;;;;;;;;
66;1096.317871;802.358887;297.243134;881.273010;696.383362;193.710510;750.872437;648.728943;178.161545;1126.171753;721.355164;440.028351;;;;;;;829.525635;609.028503;171.682251;;;;;;;;;
67;1094.263916;802.194153;297.652008;880.620972;693.970886;193.458160;750.627869;644.778076;176.719543;1125.281250;721.303894;439.922211;;;;;;;829.275574;606.439209;167.636322;;;;;;;;;
68;1092.408936;801.812927;297.210907;879.940430;691.350708;192.267563;750.582520;641.055664;174.621887;1124.190063;721.282532;440.017853;;;;;;;829.137390;603.913635;163.742035;;;;;;;;;
69;1090.782959;801.706543;297.199341;879.247925;689.162109;191.266785;750.734619;637.830200;172.037674;1123.145874;721.304138;440.200989;;;;;;;828.942993;601.909851;159.876297;;;;;;;;;
70;1088.686646;801.542358;297.303284;878.441711;686.873779;190.408615;750.479431;634.649170;169.681732;1122.041260;721.282715;440.182495;;;;;;;828.808716;600.012329;155.558441;;;;;;;;;
71;1087.112427;801.269897;297.161987;877.615540;684.549988;189.771927;750.291809;631.738586;167.981842;1121.292603;721.179626;440.351227;;;;;;;828.544312;598.477783;151.202942;;;;;;;;;
72;1085.083008;801.217773;297.235474;876.770386;682.491882;188.718567;750.056763;628.826477;165.242981;1120.204956;721.195068;440.176971;;;;;;;828.120483;597.059814;147.560715;;;;;;;;;
73;1082.914307;801.091248;297.507660;875.825073;680.754150;187.199738;750.072205;626.381653;162.093628;1118.713623;721.182373;440.176575;;;;;;;827.578674;596.036682;143.938889;;;;;;;;;
74;1081.286133;800.917847;297.608887;875.480408;678.886475;185.940552;749.784668;624.070313;159.982346;1117.143921;721.116577;440.206512;;;;;;;827.209839;595.006104;139.937210;;;;;;;;;
75;1079.013062;800.816833;297.680206;875.083313;677.328613;184.050064;749.374756;621.705444;157.849289;1116.270508;721.005981;440.221802;;;;;;;826.410461;594.294250;136.425659;;;;;;;;;
76;1077.248901;800.591003;297.572327;874.264526;675.774353;182.878311;749.444275;620.001343;154.924362;1115.274170;720.977051;440.427521;;;;;;;825.705078;593.472656;132.638443;;;;;;;;;
77;1075.489136;800.249939;297.432465;873.333008;673.998047;181.683121;749.294006;618.101685;152.017044;1113.768188;721.007629;440.467377;;;;;;;825.162415;592.995422;128.713821;;;;;;;;;
78;1073.200806;800.035339;297.280487;872.276733;672.354614;180.781296;749.132935;616.556702;149.526199;1111.841797;721.033203;440.180817;;;;;;;824.405884;592.810669;125.144882;;;;;;;;;
79;1071.311523;799.902283;297.300720;871.329346;670.904907;179.356003;748.946411;615.013977;146.081329;1110.844727;720.881470;439.990448;;;;;;;823.498413;592.617126;121.495491;;;;;;;;;
80;1069.223145;799.575134;297.226379;871.156189;669.991516;177.188705;748.745300;613.991089;143.029541;1109.558472;720.793945;440.443939;;;;;;;822.318176;592.879456;117.988258;;;;;;;;;
81;1067.337036;799.345764;297.069397;870.517395;668.632629;175.155151;748.283142;612.877136;140.095306;1107.890259;720.823914;440.624298;;;;;;;821.166077;593.099304;113.856064;;;;;;;;;
82;1065.382446;799.135254;297.264435;869.577881;667.291260;174.133743;748.218567;612.239929;136.293274;1106.465088;720.664856;440.209656;;;;;;;820.028259;593.744812;109.944702;;;;;;;;;
83;1063.258301;799.014587;297.140594;868.677551;665.974426;172.375687;748.116089;612.079285;132.628433;1105.072144;720.507507;439.912354;;;;;;;818.444397;594.896423;105.831802;;;;;;;;;
84;1061.661499;798.949951;296.803131;868.197998;664.927795;169.872635;747.991394;612.304565;128.591141;1103.502563;720.536560;440.557159;;;;;;;817.148132;596.214478;102.765968;;;;;;;;;
85;1059.652222;798.888855;297.011169;867.679810;664.213013;167.788788;747.868958;613.242859;124.279633;1101.991577;720.461731;440.671326;;;;;;;814.999573;597.146545;98.968689;;;;;;;;;
86;1057.771362;798.669556;296.920624;867.017944;663.230835;165.812683;748.144958;614.935120;120.099854;1100.653687;720.335754;440.335480;;;;;;;;;;;;;;;;;;
87;1056.217407;798.615051;296.471130;866.333130;662.146851;164.652130;748.740479;616.411804;116.905533;1098.821411;720.321838;440.436340;;;;;;;;;;;;;;;;;;
88;1054.286133;798.510925;296.863922;865.506470;661.350403;163.611938;749.521667;617.883911;115.069702;1097.367188;720.236084;440.692322;;;;;;;;;;;;;;;;;;
89;1052.786255;798.389404;296.907654;864.822205;661.043457;163.067764;749.833130;618.625427;114.170807;1096.272949;720.237854;440.560333;;;;;;;;;;805.095215;603.594177;92.664932;;;;;;
90;1051.467407;798.410645;296.614960;864.135498;660.899414;163.170181;750.043762;618.946289;113.246834;1094.595337;720.295410;440.561737;;;;;;;;;;804.224304;602.715698;93.863014;;;;;;
91;1049.840088;798.590576;296.821716;863.184937;660.840149;163.543686;750.201904;619.375610;112.515633;1092.887207;720.261536;440.696106;;;;;;;;;;803.839600;601.467285;94.834328;;;;;;
92;1048.520508;798.478760;297.118011;862.149536;660.644897;163.901169;750.318359;619.994019;111.877792;1091.500610;720.207031;440.567444;;;;;;;;;;803.364258;599.773621;95.545311;;;;;;
93;1047.444824;798.609985;297.442413;861.109863;660.360840;164.398483;750.600220;620.607666;111.402390;1090.425781;720.249817;440.897186;;;;;;;;;;802.713318;598.251160;96.400093;;;;;;
94;1046.554077;798.811707;297.517700;860.092041;659.828796;164.751358;751.021301;621.226257;110.864372;1088.930298;720.371155;441.109039;;;;;;;;;;801.435852;597.717651;97.380066;;;;;;
95;1044.850342;799.114014;297.739044;859.265503;659.432251;164.913910;751.432068;621.777893;110.312370;1087.519165;720.424927;441.004791;;;;;;;;;;799.939209;597.825806;97.936729;;;;;;
96;1043.331177;799.196533;297.966400;858.453552;659.130066;165.161041;751.885254;622.235962;109.870201;1086.149292;720.453796;440.907227;;;;;;;;;;798.975708;598.067139;98.230782;;;;;;
97;1042.357300;799.384216;298.050049;857.197571;658.843323;165.710052;752.275574;622.654114;109.403625;1084.877197;720.570923;441.236816;;;;;;;;;;798.197815;598.123230;98.520195;;;;;;
98;1041.112793;799.744080;298.632843;855.836182;658.520813;166.390900;752.587158;622.795654;109.013390;1083.819946;720.739624;441.710632;;;;;;;;;;797.203979;598.040894;99.042801;;;;;;
99;1039.718750;800.060364;299.469269;854.822571;658.159058;166.938385;752.830872;622.851685;108.740280;1082.794800;720.797180;441.536133;;;;;;;;;;796.118652;598.011536;99.728813;;;;;;
100;1038.480225;800.371460;299.464996;853.944397;658.028870;167.476151;752.775818;622.674866;108.456367;1081.385620;721.011292;441.532166;;;;;;;;;;795.324341;597.797485;99.978432;;;;;;
101;1036.921875;800.715820;299.917297;853.016174;658.009766;168.186523;752.512695;622.250061;108.492416;1079.891968;721.130188;441.874237;;;;;;;;;;794.741516;597.686768;100.286758;;;;;;
102;1035.201904;801.261230;300.597809;851.753418;657.834839;169.054306;752.082092;621.615173;108.784683;1078.500000;721.234131;442.128479;;;;;;;;;;794.160278;597.437012;101.325989;;;;;;
103;1034.430176;801.700256;300.805389;850.330627;657.785950;170.525848;751.693848;621.085754;109.068001;1077.595459;721.446289;442.169006;;;;;;;;;;793.282898;596.692200;102.610191;;;;;;
104;1032.942383;802.269226;301.364105;849.028015;657.673828;171.949097;751.052246;620.334351;109.851028;1076.094238;721.630249;442.691986;;;;;;;;;;792.428833;595.773254;103.790977;;;;;;
105;1031.180542;802.748169;302.216431;848.041809;657.406006;172.756561;750.058533;619.710693;111.182335;1074.577393;721.681580;443.104095;;;;;;;;;;791.887024;595.076660;105.046837;;;;;;
106;1029.850464;803.255554;302.841949;846.573608;657.192993;173.920624;749.026306;619.115356;112.881935;1072.985596;721.708923;443.000092;;;;;;;;;;790.733093;594.556702;106.666626;;;;;;
107;1028.379639;803.704712;303.398132;844.974060;656.838318;175.072479;748.026672;618.294678;114.245033;1071.495361;722.007507;443.367859;;;;;;;;;;789.240662;593.864075;108.407272;;;;;;
108;1026.632080;804.335388;303.744141;843.493347;656.640015;176.711899;746.937683;617.740540;115.348488;1069.931396;722.135071;443.574249;;;;;;;;;;787.492310;593.241882;110.487106;;;;;;
109;1024.888672;804.614502;304.622101;841.975037;656.513672;178.609451;745.627502;617.203674;116.558777;1068.494507;722.167603;444.322998;;;;;;;;;;786.315857;592.352539;112.478142;;;;;;
110;1023.527527;805.056885;305.316193;840.072632;656.218445;180.029541;744.151978;616.491577;117.827103;1066.835327;722.327881;444.697815;;;;;;;;;;784.984253;591.566101;114.474403;;;;;;
111;1021.455627;805.338074;306.584930;838.071228;655.698608;181.833405;742.575012;615.810242;120.012459;1065.190552;722.327332;444.655945;;;;;;;;;;783.162781;590.973145;116.573273;;;;;;
112;1019.779236;805.615356;307.151398;836.385315;655.730713;183.133591;740.602844;615.327454;122.540810;1062.963379;722.470581;445.214905;;;;;;;;;;781.194763;590.328918;119.102127;;;;;;
113;1017.540344;806.123840;308.067078;834.240784;655.827881;185.007538;738.598694;614.625122;124.059532;1061.583252;722.510254;445.622925;;;;;;;;;;779.519531;589.590637;121.400414;;;;;;
114;1015.508118;806.292664;308.638824;832.310913;655.687622;186.617813;736.545471;614.167908;125.798546;1059.727661;722.519104;446.106018;;;;;;;;;;777.422546;589.203003;123.480263;;;;;;
115;1013.381042;806.568848;309.471924;829.678223;655.278259;188.723740;734.279541;613.793152;128.195633;1057.728638;722.484253;446.504181;;;;;;;;;;775.387085;588.929565;125.898994;;;;;;
116;1011.649109;806.828247;310.305786;827.380859;655.300964;190.412994;731.839966;613.256897;130.584854;1055.708984;722.559021;446.663208;;;;;;;;;;772.845337;588.256531;128.254196;;;;;;
117;1009.283508;807.003540;310.934540;824.634644;655.122620;192.772720;729.244934;612.850708;132.611160;1053.715454;722.557007;447.262238;;;;;;;;;;770.201965;587.410522;130.887192;;;;;;
118;1006.743042;807.265686;311.838196;822.405151;655.079468;194.315140;726.523438;612.379028;134.712952;1052.124512;722.644287;447.649750;;;;;;;;;;767.645996;586.826111;133.223175;;;;;;
119;1004.709839;807.339233;312.429260;819.419189;654.859192;196.417221;723.813354;612.217224;137.392197;1049.923706;722.487854;447.968292;;;;;;;;;;764.719177;586.306152;135.637527;;;;;;
120;1002.130005;807.618347;313.458893;816.667786;654.865845;197.538239;720.843567;611.884644;139.288818;1047.766479;722.548584;448.132416;;;;;;;;;;761.688171;586.198669;137.689316;;;;;;
121;999.791687;807.847168;313.791504;813.780945;654.677917;199.539261;717.877747;611.565308;140.746597;1045.800415;722.470764;448.725189;;;;;;;;;;758.580444;585.866943;139.677673;;;;;;
122;997.185608;807.786377;314.603729;810.871704;654.453064;201.512177;714.566956;611.391418;142.841263;1043.935303;722.334412;448.971039;;;;;;;;;;755.338196;585.532043;141.728149;;;;;;
123;994.619812;807.704895;315.552948;807.949219;654.298462;202.962936;711.398804;611.125610;145.191360;1041.642090;722.239868;449.396149;;;;;;;;;;751.880859;585.160706;143.623398;;;;;;
124;992.117615;807.865784;315.893799;804.335999;653.812195;204.943573;707.827820;610.783325;147.123123;1039.573730;722.115417;449.396851;;;;;;;;;;748.515198;584.950928;145.370102;;;;;;
125;988.881348;807.808472;316.898590;801.461182;653.504456;206.033813;704.092285;610.705505;149.091003;1037.348633;722.030212;450.065674;;;;;;;;;;745.070129;584.727905;146.722992;;;;;;
126;986.058411;807.780945;317.754456;798.309814;653.455566;206.752823;700.423340;610.688782;150.784286;1035.361938;721.814941;450.171570;;;;;;;;;;741.263794;585.002380;147.876358;;;;;;
127;982.835022;807.768494;318.204834;794.380676;652.999329;208.684525;696.690002;610.676880;152.325073;1032.669312;721.693481;450.502380;;;;;;;;;;737.554810;585.190125;149.299988;;;;;;
128;979.948120;807.505554;318.961273;790.789001;652.860596;210.070618;692.624146;610.786072;154.520126;1030.972168;721.405518;450.906250;;;;;;;;;;733.622925;585.360291;150.622635;;;;;;
129;976.588623;807.635742;319.722778;787.558594;653.004456;210.835175;688.744934;611.005554;156.177231;1028.411987;721.353455;451.090942;;;;;;;;;;729.488159;585.305725;152.018402;;;;;;
130;972.930420;807.267883;320.479736;784.028015;653.196167;211.477600;684.417297;610.902344;157.652130;1026.080078;721.109314;451.017578;;;;;;;;;;725.519836;585.609375;152.984833;;;;;;
131;970.047546;806.946411;320.799286;780.521118;653.137634;212.633240;679.921936;610.886719;159.137924;1023.794556;720.960571;451.690948;;;;;;;;;;721.079956;585.925903;153.838974;;;;;;
132;966.556702;806.775146;321.493286;776.018066;653.000061;213.481735;675.392822;611.139404;160.712189;1021.482971;720.730042;451.718414;;;;;;;;;;716.855652;586.382935;155.233795;;;;;;
133;962.644470;806.396057;322.200348;772.254150;653.335327;214.033783;671.002930;611.354492;162.205658;1018.837463;720.602417;451.974945;;;;;;;;;;712.285156;586.454163;156.558487;;;;;;
134;958.977600;805.967529;322.948212;768.393677;653.611267;214.588684;666.797302;611.752686;163.141541;1016.820190;720.306763;452.089355;;;;;;;;;;707.088440;586.468689;157.330841;;;;;;
135;955.374329;805.766907;323.262848;763.994812;653.888794;215.436539;661.947266;612.087769;164.313736;1013.919067;720.037720;452.410919;;;;;;;;;;702.619690;586.932434;158.117294;;;;;;
136;951.894897;805.563965;324.000610;759.310181;653.971191;216.169815;656.808838;612.524536;166.063446;1011.791016;719.734619;452.572021;;;;;;;;;;697.998596;587.620667;158.545624;;;;;;
137;947.843506;805.151306;324.080078;754.971680;654.159119;216.681885;651.924988;612.924683;167.293549;1009.023376;719.418335;452.934662;;;;;;;;;;693.065002;588.038147;159.190842;;;;;;
138;943.819214;804.593445;324.864990;750.820557;654.818176;216.479492;647.319275;613.483093;168.060089;1006.603394;719.013794;452.866943;;;;;;;;;;687.881531;588.750793;160.190460;;;;;;
139;939.493469;803.937317;325.852173;746.229675;655.480957;216.775452;642.503235;614.207397;168.759460;1004.022095;718.733643;453.367096;;;;;;;;;;682.663940;589.501038;160.903809;;;;;;
140;935.457642;803.415710;325.944641;741.362427;656.021057;217.204010;637.249512;615.127563;169.611374;1001.347534;718.374756;453.195282;;;;;;;;;;677.437805;590.012756;161.375778;;;;;;
141;932.031250;803.005249;326.177948;736.420837;656.490967;217.259827;631.714722;615.961548;170.771820;998.746277;718.035950;453.701294;;;;;;;;;;672.161987;590.623901;161.867249;;;;;;
142;927.859802;802.538147;326.951843;731.630920;657.146790;217.117554;626.405273;616.822266;171.344772;996.100525;717.618835;453.501526;;;;;;;;;;666.965210;591.259216;162.378067;;;;;;
143;923.473816;801.881836;327.076416;726.897705;657.801880;216.766205;621.270996;617.620483;171.604370;993.269348;717.187744;453.755646;;;;;;;;;;661.753784;592.098328;162.756607;;;;;;
