;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
76;893.515076;820.278748;88.813446;758.834595;815.635498;71.071838;1104.606567;898.894348;447.265533;1080.037231;937.870178;238.223969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;893.706177;819.095276;90.330803;758.966919;813.828369;73.231674;1106.238403;899.088257;446.161072;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;894.237000;818.199768;91.898613;759.443115;811.963928;75.571785;1107.474487;898.834412;446.011566;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;894.505615;817.127625;94.138908;760.104858;809.609863;77.399742;1108.025879;898.680054;446.238617;;;;840.578613;733.162476;66.928940;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;894.703247;815.789063;95.879532;760.383545;806.644348;79.847809;1108.419067;898.458191;446.396942;;;;842.119934;730.065552;69.887177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;895.212769;814.173889;97.110649;760.843567;803.248718;82.683197;1109.231689;898.401184;446.324432;;;;844.269287;727.157410;72.900826;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;895.592590;812.746094;98.566154;762.301025;799.579346;84.371643;1109.663574;898.475281;445.950928;;;;846.678894;724.037720;75.587265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;896.025574;811.031128;100.028191;762.839355;795.496704;86.910645;1110.112671;898.430176;445.794769;;;;849.093811;720.980225;78.718880;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;896.726074;809.079773;101.791740;763.629761;791.286316;89.598557;1110.488647;898.364014;445.638794;;;;852.209106;717.801331;80.750565;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;897.160706;807.167786;102.777000;764.247803;787.081665;92.278381;1110.700317;898.316772;445.417542;;;;855.180176;714.591064;82.612915;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;897.751282;804.913635;104.577866;;;;1111.151001;898.164917;445.450378;;;;858.066101;711.287292;84.762726;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;898.345398;803.003052;105.460442;;;;1111.210938;898.177002;445.466949;;;;860.614197;707.964355;87.051064;766.180847;777.933350;97.193962;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;898.730774;800.905029;106.950005;;;;1111.325073;898.114441;445.527679;;;;863.327271;704.790588;88.947639;767.321289;773.527100;100.321495;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;899.583374;798.772461;107.824493;;;;1111.321167;898.095276;445.538513;;;;866.560486;702.000854;90.007645;768.804077;769.018616;102.330124;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;900.894653;796.399353;109.145233;;;;1111.314209;898.115845;445.570465;;;;869.304932;699.088196;91.130394;770.139648;764.827454;104.773270;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;901.894958;793.894470;109.339401;;;;1111.267456;898.057739;445.581146;;;;871.874512;696.089722;92.157211;770.967834;760.658386;106.772568;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;902.713806;791.662781;109.792412;;;;1111.063965;898.048340;445.609680;;;;874.059875;693.049500;93.002533;772.252441;756.822632;108.075623;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;903.458008;789.016174;111.497322;;;;1110.602661;898.104248;445.833130;;;;876.451233;690.125000;93.749008;772.763245;752.999695;109.924789;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;903.492004;786.758789;112.204201;;;;1110.026978;898.095703;445.980438;;;;878.881409;687.096741;94.827057;774.026794;749.207397;111.583000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;903.869507;784.402954;113.231613;;;;1109.444702;897.929688;446.321869;;;;880.753723;684.415771;94.893600;774.993530;745.666016;112.208344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;904.175110;782.124878;113.960289;;;;1108.908081;897.769470;446.284210;;;;882.846069;681.896179;95.745888;775.851990;742.112488;113.393524;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97;904.193665;780.367371;114.215485;;;;1108.345703;897.588867;446.032623;;;;884.531860;679.428955;96.538879;776.640503;739.077148;114.078606;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;904.664856;778.159973;114.629646;;;;1108.069824;897.316406;445.978149;;;;886.252747;677.111206;97.507164;777.324097;735.911804;114.831558;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
99;905.336853;776.043701;115.517799;;;;1107.555542;897.200684;445.722260;;;;887.241943;674.789246;98.048836;777.768372;732.967346;115.033318;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;905.480103;774.014771;115.960396;;;;1107.089844;897.048401;445.426849;;;;888.727295;672.572937;99.037888;778.456238;730.311035;115.516403;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;905.278564;772.321045;116.210068;;;;1106.321655;896.956116;445.099701;;;;889.852112;670.452820;99.922386;778.543213;728.017273;115.958199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;904.935364;770.192871;115.900604;;;;1105.423950;896.748657;444.437225;;;;890.848022;668.426819;100.616798;778.543091;725.829956;116.003311;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;904.734009;768.209290;116.467789;;;;1104.583740;896.558105;444.164398;;;;891.165100;666.040955;100.832230;778.620605;723.677979;116.312790;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;904.834717;766.365479;116.975708;;;;1103.616943;896.342468;443.594696;;;;891.818970;664.349243;100.977882;778.611206;721.726990;116.390259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;905.369507;764.651184;116.293663;;;;1103.002441;896.040649;443.024445;;;;892.375427;662.481323;101.223526;778.493103;719.993164;116.732971;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;905.121521;762.961243;116.232040;;;;1102.548340;895.678223;442.676178;;;;892.483765;660.675293;101.478531;778.171387;718.355225;116.741295;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;904.395142;761.316895;116.419823;;;;1101.984131;895.198181;442.487762;;;;892.206055;658.809082;101.728996;777.737000;716.777039;116.562752;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;903.815918;759.847839;116.275383;;;;1101.289795;894.590332;442.119843;;;;891.832764;657.433655;101.905205;777.486023;715.364990;116.453568;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;903.611877;758.219543;116.158028;;;;1100.421631;893.922607;441.507996;;;;891.163391;655.876709;102.030647;776.899353;714.332092;116.564720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;903.258179;756.837708;115.827538;;;;1099.780762;893.327820;440.904785;;;;890.057922;654.199219;102.154808;775.954590;713.510681;116.811386;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;902.709473;754.841370;115.731659;;;;1099.144409;892.002502;439.740326;;;;888.922791;652.488342;102.598557;775.059082;712.619568;116.794365;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;901.725769;753.368408;115.928040;;;;1098.696899;891.376587;439.438721;;;;887.775757;651.064819;101.858635;774.599792;711.849304;116.596748;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;900.879333;752.325500;115.997475;;;;;;;;;;886.627502;650.026550;101.146095;773.867615;711.227722;116.499825;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;900.224609;750.969116;116.000366;;;;;;;;;;885.339539;648.831787;100.401955;772.365662;710.592224;116.183937;1096.726563;890.976990;438.106903;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;899.287292;749.703369;115.771957;;;;;;;;;;883.444275;647.612549;100.053078;770.914917;709.989319;116.176338;1095.603149;891.591125;438.319366;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;898.327576;748.301697;115.421127;;;;;;;;;;881.680115;646.535034;99.827263;;;;1095.182739;890.317932;437.739471;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;897.912598;746.906433;115.021690;;;;;;;;;;879.976990;645.473938;99.097794;;;;1095.096313;889.382080;436.973999;769.983459;708.419922;114.749390;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;897.474609;745.831116;114.848267;;;;;;;;;;877.929260;644.401001;98.591469;;;;1094.774414;888.510437;436.120270;768.981812;707.805298;114.026878;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;896.304321;744.550903;114.851265;;;;;;;;;;875.430176;643.482788;96.688126;;;;1094.229492;888.123840;435.493042;767.998169;707.226990;113.097740;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
120;894.971191;743.468018;114.950249;;;;;;;;;;873.039978;642.555603;95.369415;;;;1093.421997;887.522522;435.218933;766.993530;706.450317;112.348663;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
121;894.189087;742.557983;115.118942;;;;;;;;;;870.410706;641.779236;94.718506;;;;1093.042603;886.950928;434.635162;765.885010;705.610291;111.971550;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
122;893.289978;741.375916;114.927055;;;;;;;;;;867.829285;640.885681;94.375526;;;;;;;764.971802;704.767700;111.531235;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;892.362793;740.112122;114.435181;;;;;;;;;;864.326538;640.314575;92.170700;;;;;;;764.087463;703.604858;110.555962;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
124;891.400024;739.050720;114.622688;;;;;;;;;;860.580688;640.903198;89.693321;;;;;;;763.680237;702.428711;109.648827;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
125;889.929565;738.161072;115.207565;;;;;;;;;;856.849976;641.911377;88.001678;;;;;;;763.193726;701.245361;109.483597;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126;888.601929;737.057617;115.200294;;;;;;;;;;853.231262;643.095093;86.340492;;;;;;;762.848755;699.762146;108.938126;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
127;887.649109;735.850769;115.512016;;;;;;;;;;849.439026;643.897095;84.976212;;;;;;;762.345520;697.975891;108.127243;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
128;886.388733;734.953369;116.280502;;;;;;;;;;847.312805;644.228394;83.741203;;;;;;;762.055969;696.649109;107.530212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
129;885.026978;734.250488;117.112427;;;;;;;;;;847.496216;643.677917;83.607468;;;;;;;762.359558;695.184570;107.202362;1088.548096;883.401245;429.896423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130;884.017395;733.311035;117.306129;;;;;;;;;;847.680664;642.025024;84.569489;;;;;;;762.217041;693.360840;107.024742;1086.831177;883.295593;430.133362;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
131;883.276123;732.182495;117.570015;;;;;;;;;;847.112671;639.807190;85.497665;;;;;;;761.736816;690.523865;107.576248;1085.395264;882.921082;430.197174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
132;882.447144;731.154602;117.879845;;;;;;;;;;846.261902;637.818542;85.626198;;;;;;;762.015869;687.170532;107.384140;1084.453491;882.372314;430.093964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
133;881.657104;730.496094;118.178558;;;;;;;;;;845.427246;636.722412;85.643120;;;;;;;762.990479;684.044617;106.948166;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134;880.680542;729.633240;118.365067;;;;;;;;;;844.288635;636.354065;85.613213;;;;;;;763.351990;681.912659;106.661118;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135;879.132935;728.985291;119.715599;;;;;;;;;;843.060425;636.493774;85.987465;;;;;;;762.359619;681.519043;106.085663;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136;877.874146;728.378357;120.333321;;;;;;;;;;841.908691;636.745361;86.504570;;;;;;;761.059021;680.843994;106.232430;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137;876.990723;727.816162;121.061462;;;;;;;;;;841.365356;636.563110;86.648911;;;;;;;760.040527;679.642700;106.839241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;876.115906;727.712524;121.658836;;;;;;;;;;840.682617;636.192993;87.192558;;;;;;;759.556519;678.647156;107.104500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;874.557373;727.227234;122.435768;;;;;;;;;;839.758545;635.507202;88.244904;;;;;;;758.520996;677.920227;107.416542;;;;1080.048096;880.719177;428.215210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140;873.118286;726.878601;123.257439;;;;;;;;;;839.088745;634.312378;89.814972;;;;;;;757.495117;677.131104;107.940910;;;;1079.335205;880.408936;427.963928;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
141;872.058472;726.581360;123.917381;;;;;;;;;;838.439636;633.252197;91.405937;;;;;;;756.521240;676.341980;109.039383;;;;1078.809692;880.192383;427.489563;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142;871.087830;726.186584;124.622383;;;;;;;;;;837.513611;632.648010;93.010002;;;;;;;755.339172;675.608215;110.443794;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143;869.897827;725.894226;125.396225;;;;;;;;;;836.321655;632.659851;94.629730;;;;;;;754.439636;675.194702;111.535881;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144;868.745300;725.868530;126.132713;;;;;;;;;;835.349487;632.796692;96.745552;;;;;;;753.456177;674.895630;112.658058;;;;;;;1076.528931;879.567932;427.488312;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145;867.362976;725.605286;128.019165;;;;;;;;;;834.565430;632.522034;98.789871;;;;;;;752.294617;674.437988;114.387238;;;;;;;1074.943604;879.692993;427.492676;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
146;865.847290;725.336975;129.507233;;;;;;;;;;833.522888;631.963135;100.647224;;;;;;;751.047180;674.161865;116.067940;;;;;;;1073.792358;879.661133;427.390442;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
147;864.362610;725.478455;130.469070;;;;;;;;;;832.040955;631.421387;103.848595;;;;;;;749.581665;674.038147;117.789810;;;;;;;1072.912354;879.322693;427.191315;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
148;862.855225;725.642334;131.409561;;;;;;;;;;830.499329;630.832886;106.158180;;;;;;;747.996643;673.958008;119.574356;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
149;860.960510;725.534851;132.768646;;;;;;;;;;829.248169;630.941772;108.782967;;;;;;;746.371216;673.783020;121.678711;;;;;;;;;;1071.296021;879.065918;426.959503;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
150;859.313232;725.618774;134.209824;;;;;;;;;;827.762390;630.730408;111.288452;;;;;;;744.535095;673.716919;123.750595;;;;;;;;;;1069.802002;879.298889;426.992004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
151;857.332886;725.658630;136.251373;;;;;;;;;;825.521240;630.938171;113.520477;;;;;;;742.763550;674.006104;125.812828;;;;;;;;;;1068.406128;879.278320;426.964325;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
152;855.312988;725.763367;137.826981;;;;;;;;;;823.726990;631.296082;115.849403;;;;;;;740.688721;674.132996;127.694382;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
153;853.521362;726.066223;138.787735;;;;;;;;;;821.432007;631.393005;118.332024;;;;;;;738.397766;674.253967;130.079163;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
154;851.467834;726.086060;140.662521;;;;;;;;;;819.178284;631.449524;120.525795;;;;;;;736.463867;674.557007;132.295776;;;;;;;;;;;;;1065.761230;878.869873;426.521759;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155;848.854980;726.255005;141.926743;;;;;;;;;;816.588562;631.632446;123.171326;;;;;;;733.720154;674.870972;134.541199;;;;;;;;;;;;;1062.468994;879.223816;427.377625;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;846.543579;726.505859;144.020432;;;;;;;;;;814.253784;631.641418;124.862389;;;;;;;731.271667;675.213379;136.897018;;;;;;;;;;;;;1061.073486;878.783630;427.474609;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157;843.731628;726.883850;145.975952;;;;;;;;;;811.162415;632.104126;127.572166;;;;;;;728.608643;675.507141;139.438416;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158;841.578003;727.107361;146.986664;;;;;;;;;;808.657898;632.254333;129.885956;;;;;;;725.633728;675.898865;141.808365;;;;;;;;;;;;;;;;1059.852295;878.445007;426.779663;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
159;838.809753;727.455383;148.391891;;;;;;;;;;805.458679;632.376526;131.994476;;;;;;;723.069275;676.317322;144.685364;;;;;;;;;;;;;;;;1057.910156;878.378357;427.111237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;836.009216;727.769897;150.386108;;;;;;;;;;802.299011;633.148987;134.684723;;;;;;;719.957642;676.919006;146.992142;;;;;;;;;;;;;;;;1056.453979;878.113281;426.941620;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;833.075623;728.208923;151.811050;;;;;;;;;;799.450867;633.589172;136.731262;;;;;;;716.873596;677.728882;148.869400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
162;829.192444;728.251221;153.580231;;;;;;;;;;795.600037;633.853027;138.983047;;;;;;;713.565613;678.563171;151.469498;;;;;;;;;;;;;;;;;;;1053.508789;878.475098;427.418640;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
163;826.716492;728.495544;154.547531;;;;;;;;;;792.229065;634.604553;141.302933;;;;;;;710.268738;679.175781;154.401306;;;;;;;;;;;;;;;;;;;1051.838623;878.122437;427.307129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
164;823.207886;729.044067;156.481750;;;;;;;;;;788.228882;635.312195;143.134201;;;;;;;706.811035;680.156982;156.966644;;;;;;;;;;;;;;;;;;;1051.082031;876.979919;427.116974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165;819.420532;729.594482;157.817810;;;;;;;;;;783.979492;635.791016;144.791412;;;;;;;702.843750;680.918030;158.837082;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
166;816.191650;729.837158;159.197159;;;;;;;;;;780.079407;636.239746;146.720840;;;;;;;698.939270;681.950073;161.404419;;;;;;;;;;;;;;;;;;;;;;1047.143066;876.959656;427.488342;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
167;812.096252;730.264648;161.100082;;;;;;;;;;775.940857;636.686035;148.133331;;;;;;;695.154480;683.107239;163.582275;;;;;;;;;;;;;;;;;;;;;;1045.812744;877.839111;428.087921;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
