Grasp47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;14:28:28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;
10;910.182007;540.015869;69.932655;845.281189;484.306915;35.289501;775.280273;525.294556;31.267796;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;910.130859;540.010986;69.927704;845.277161;484.281708;35.207111;775.295349;525.283936;31.236507;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;910.197327;539.973267;70.016052;845.089111;484.299408;35.124249;775.304260;525.247131;31.218334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;910.126953;539.992676;69.964180;844.988037;484.314362;35.138840;775.181824;525.265198;31.162683;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;910.130005;540.001099;69.970688;845.212830;484.319427;35.156010;775.202942;525.285645;31.093790;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;910.116089;540.005066;69.949348;845.026184;484.295563;35.154495;775.260010;525.273071;31.139874;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;910.169800;539.985352;69.932709;844.990784;484.313904;35.161079;775.213318;525.185547;31.181492;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;910.129272;540.001465;69.938568;845.161316;484.334259;35.202812;775.197205;525.162048;31.181519;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;910.179199;539.991882;69.929550;845.205688;484.337860;35.199249;775.183167;525.271484;31.159065;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;910.168335;539.952332;69.995964;845.161316;484.357208;35.200512;775.237793;525.302002;31.139263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;910.270569;539.924133;69.964149;845.106567;484.331360;35.221237;775.243530;525.282898;31.120356;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;910.146606;539.992676;69.937080;845.060486;484.335876;35.192715;775.266663;525.300720;31.120953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;910.199524;540.004944;69.994514;845.060242;484.334015;35.142651;775.287781;525.265991;31.169086;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;910.211365;540.007507;70.040794;845.103271;484.328888;35.208164;775.214722;525.291382;31.144104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;910.170776;540.002930;70.063065;845.110107;484.368134;35.177048;775.222290;525.288147;31.153517;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;910.153015;539.991577;70.102402;845.037415;484.375427;35.176235;775.194214;525.317139;31.137371;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;910.137207;539.987610;70.204315;845.068481;484.476318;35.145737;775.317688;525.323669;31.298130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;910.180664;539.991333;70.283875;845.125366;484.488556;35.117889;775.295349;525.345398;31.346292;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;910.203003;540.005554;70.280075;845.054016;484.452393;35.159466;775.301636;525.362671;31.327707;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;910.225098;540.102478;70.384850;844.988281;484.453461;35.193378;775.306519;525.484314;31.304703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;910.231812;540.135864;70.431580;845.086487;484.554413;35.244926;775.359131;525.452332;31.509487;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;910.328064;540.085938;70.592842;845.222229;484.604431;35.231506;775.434570;525.499878;31.524832;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;910.367493;540.085022;70.752205;845.187561;484.678406;35.206650;775.510742;525.525574;31.560482;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;910.458435;540.124207;70.914009;845.360779;484.674591;35.183392;775.712646;525.479126;31.745024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;910.633728;540.138611;71.108093;845.452881;484.799011;35.154881;775.970398;525.509338;31.863289;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;910.772949;540.227417;71.211983;845.564575;484.858185;35.114037;776.209778;525.576355;31.941372;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;910.934998;540.369568;71.318954;845.787903;484.940979;35.134060;776.529114;525.742737;31.978710;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;911.112793;540.483459;71.364067;846.074036;485.026001;35.092422;776.874512;525.789917;32.092297;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;911.308594;540.643494;71.471413;846.327148;485.208160;35.044807;777.310425;525.856201;32.016571;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;911.602783;540.859558;71.599312;846.721130;485.357300;35.029030;777.697937;525.961609;32.097221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;912.023438;541.128235;72.194466;847.101746;485.520355;35.102932;778.066345;525.985352;32.109177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;912.559448;541.393433;72.854576;847.423096;485.800110;35.428349;778.471313;526.086670;32.036400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;913.106506;541.741516;73.676384;848.261292;486.115295;35.198540;779.284363;526.199341;31.822571;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;913.845520;542.159790;74.282295;849.235596;486.432068;34.995300;780.076233;526.492798;32.070415;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;914.517090;542.622192;74.433136;850.305420;486.621552;35.072605;781.203369;526.426819;32.311485;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;915.250549;543.070435;74.732269;851.287598;486.613831;35.414436;782.328491;526.302979;32.420170;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;916.209595;543.269287;75.280624;852.184570;486.650940;36.052540;783.000305;526.263977;32.294216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;917.526184;543.680176;75.919777;853.547852;487.026245;35.924023;784.179443;526.449646;32.607307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;918.352051;544.254272;76.309181;855.108582;487.283600;35.872047;785.816101;526.594543;32.724438;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;919.520569;544.786926;76.724274;856.740051;487.191254;36.090023;787.298218;526.600342;33.028355;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;921.279602;545.368103;77.148163;858.414246;487.379486;36.321083;788.840210;526.482483;33.545700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;922.770874;545.965881;77.995338;860.105286;487.738953;36.716473;790.436035;526.802979;33.375488;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;923.926331;546.814697;78.630630;861.687073;487.925293;37.698463;792.699890;526.870605;33.604980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;925.634766;547.448608;79.738853;863.848999;488.264069;38.181652;794.530151;526.794312;33.756866;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;927.569885;548.305420;80.199478;865.684509;488.698914;39.124432;796.764465;527.102051;33.709167;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;929.754700;549.399048;81.067749;868.072449;488.946075;39.502266;799.293884;527.112732;33.968250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;931.209412;550.113525;81.636475;870.075745;489.406982;40.662964;801.509521;527.382324;34.064083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;933.433960;551.404114;82.684280;872.101440;489.570587;41.899364;804.417175;527.407043;34.786362;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;935.607605;552.540100;84.150597;874.544189;490.213043;43.279221;806.833313;527.348877;34.629322;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;937.555664;553.479431;84.905472;876.536621;490.959503;44.969028;810.097107;527.332886;34.993549;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;939.993652;554.807678;85.776787;879.052063;491.523682;46.175068;812.928345;527.817749;35.157333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;942.339478;556.226563;86.798676;881.221375;492.203003;47.475513;816.240173;528.206848;35.068089;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;944.771423;557.686523;88.451851;883.750732;493.128235;49.047379;819.850281;528.464966;35.222450;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;946.855835;559.294312;89.373222;886.302551;494.137482;50.416183;823.572815;528.707031;34.822330;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;949.296143;560.520020;90.102219;888.555786;495.287994;51.939098;827.488525;529.068420;34.738716;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;951.904785;562.571594;91.227768;891.223389;496.269165;53.683136;831.059326;529.235901;35.369801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;953.973633;564.161194;92.607727;893.245239;497.689087;55.506565;834.895752;529.361450;35.967976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;956.903870;566.219971;93.268311;895.576355;499.014221;56.537716;839.246399;529.850464;36.195835;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;959.198059;568.225952;94.095428;898.151428;500.752167;58.092480;843.565857;530.585938;36.735580;1175.661743;796.638123;378.445709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;961.682251;570.126770;95.732155;900.414185;502.403809;59.701637;847.153809;531.115112;37.400024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;964.182190;572.138855;96.574287;902.436584;504.248413;61.117008;850.770691;531.964905;39.008541;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;966.880493;573.989258;97.163719;905.018738;506.250488;63.276329;854.516846;533.092163;40.156368;;;;1179.943481;799.964478;379.928589;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;969.251587;576.505859;98.674667;907.223511;507.985565;64.328003;857.916748;534.246094;41.478245;;;;1180.520264;800.985168;380.656769;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;971.852539;578.796753;99.217392;909.540588;510.177185;65.668991;861.810547;535.899170;42.834324;;;;1182.164551;801.441101;381.315887;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;974.569702;581.167419;99.867706;911.569763;512.496277;67.358917;865.195251;537.413391;44.315559;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;976.936157;583.705444;100.984695;913.398804;514.777405;68.555641;868.756470;539.571350;46.038944;;;;;;;1185.609497;802.389465;381.435486;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;979.554626;586.205444;101.822411;915.601929;517.463684;70.591194;871.559937;541.846313;47.862213;;;;;;;1185.986206;804.391357;383.304474;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;982.011414;588.656982;102.290298;917.487976;519.691467;71.531204;874.129883;544.111206;49.150608;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;984.353760;591.608887;103.308968;919.552856;522.332947;73.235077;877.450195;546.999878;50.589085;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;986.254272;594.141296;104.528854;921.164001;524.976807;74.781052;880.372131;549.824280;52.371574;;;;;;;;;;1191.334839;804.524658;384.143036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;988.470093;596.645874;104.575851;922.976685;527.454041;76.068222;883.602844;552.378723;53.519051;;;;;;;;;;1191.445801;806.096619;385.835297;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;990.623596;599.255127;106.179123;924.816895;530.136597;77.555824;886.651062;555.215088;54.407764;;;;;;;;;;1192.356445;806.984863;386.845947;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;992.481873;602.302612;107.076416;926.248718;532.752625;78.734192;889.605896;558.327881;55.859276;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;994.112366;605.222778;107.700401;927.518005;535.613159;80.284203;892.503296;561.360596;57.232075;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;995.629028;608.121826;108.505295;928.835693;538.457520;81.371681;895.075500;564.508789;58.161350;;;;;;;;;;;;;1197.286133;808.149597;388.035278;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;997.013489;611.275818;109.021484;929.948975;541.638733;82.634232;897.598511;567.986694;59.516788;;;;;;;;;;;;;1198.552124;809.959595;389.453430;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;998.085754;614.180542;109.822937;930.868164;544.687134;83.765327;899.559753;571.387817;60.149250;;;;;;;;;;;;;1199.796021;810.738403;390.299713;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;998.957764;617.713806;110.850739;931.731079;547.911011;85.256142;901.289978;574.940552;61.192337;;;;;;;;;;;;;1200.710815;811.169067;390.908081;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;999.967163;620.803345;111.214241;932.359009;550.947510;86.232742;902.537781;578.861633;62.130634;;;;;;;;;;;;;1201.875122;811.476990;391.738159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;1000.772278;623.685608;112.092880;932.814148;553.838562;86.855194;903.978271;582.980408;62.775955;;;;;;;;;;;;;1203.125366;812.204895;392.784576;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;1001.476074;626.758240;112.937843;933.533203;557.154236;88.184074;905.915894;587.570923;64.148659;;;;;;;;;;;;;1204.201782;812.655273;393.330750;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;1001.745728;629.923523;113.780670;933.618896;560.569397;89.240685;906.942322;591.857300;64.903061;;;;;;;;;;;;;1205.388794;812.742432;394.121704;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;1001.909790;633.470581;114.491165;933.697876;563.956116;90.285713;907.162354;596.297729;65.891945;;;;;;;;;;;;;1206.745605;813.178650;394.654938;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;1002.353760;636.829712;115.355331;933.833618;567.546021;91.369987;907.230469;600.453125;67.105232;;;;;;;;;;;;;1207.539795;813.699219;395.438354;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;1002.426453;640.053406;115.846191;933.539124;571.067688;92.251984;907.152100;604.870056;68.029747;;;;;;;;;;;;;1208.301636;814.143921;396.141632;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;1001.962463;643.399902;116.433060;932.921997;574.522461;93.454796;906.691956;609.384644;69.186302;;;;;;;;;;;;;1209.485718;814.590149;396.996948;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;1002.147888;646.628784;116.974022;932.555725;578.081848;94.175613;906.359680;614.138123;70.077560;;;;;;;;;;;;;1210.063965;814.833801;397.743774;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
