Grasp123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;15:45:17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
1;1091.746460;668.370422;415.474274;1035.024536;689.475403;241.057480;906.603149;531.524414;62.883965;778.491699;487.286804;27.165230;857.788269;450.255920;26.618977;;;;;;;;;;;;;;;
2;1091.768433;668.375610;415.475525;1034.880493;689.475159;241.494644;906.603149;531.524414;62.883965;778.439880;487.303101;27.192766;857.743591;450.294006;26.809521;;;;;;;;;;;;;;;
3;1091.829956;668.372009;415.534973;1034.886963;689.355774;241.582275;906.638428;531.504944;62.808971;778.474487;487.288269;27.180826;857.753296;450.235626;26.654222;;;;;;;;;;;;;;;
4;1091.837524;668.372070;415.547913;1034.812134;689.354919;241.531067;906.625793;531.523682;62.851376;778.493652;487.285400;27.164948;857.833618;450.219910;26.546238;;;;;;;;;;;;;;;
5;1091.906372;668.364502;415.488342;1034.919434;689.336365;241.507935;906.658569;531.595459;62.789230;778.500732;487.272491;27.103378;857.822754;450.249023;26.532852;;;;;;;;;;;;;;;
6;1091.939209;668.367798;415.478546;1034.991455;689.414185;241.515518;906.601013;531.535583;62.836220;778.501892;487.286438;27.143902;857.773376;450.308807;26.748449;;;;;;;;;;;;;;;
7;1092.001587;668.318909;415.542877;1034.940430;689.448425;241.574005;906.593018;531.517395;62.889610;778.492065;487.288055;27.167427;857.732239;450.297729;26.837383;;;;;;;;;;;;;;;
8;1092.024048;668.309692;415.553864;1034.917969;689.464783;241.590057;906.534119;531.502930;62.993717;778.505188;487.293457;27.159571;857.727295;450.285034;26.836535;;;;;;;;;;;;;;;
9;1092.100586;668.288696;415.560913;1034.861572;689.564880;241.611115;906.477966;531.483032;63.007942;778.416504;487.295135;27.133923;857.737915;450.288361;26.817284;;;;;;;;;;;;;;;
10;1092.179932;668.291138;415.642883;1035.406250;689.329041;241.237305;906.447693;531.525085;63.012409;778.382751;487.333313;27.088594;857.745056;450.294373;26.807041;;;;;;;;;;;;;;;
11;1092.290039;668.310852;415.670013;1035.103394;689.599792;241.488144;906.430481;531.550049;63.051605;778.350891;487.339355;27.146814;857.703430;450.314484;26.817160;;;;;;;;;;;;;;;
12;1092.347778;668.267761;415.707397;1034.884033;689.877075;241.811081;906.342041;531.516113;63.182220;778.096558;487.282928;27.414694;857.694885;450.242401;26.691545;;;;;;;;;;;;;;;
13;1092.559814;668.267883;415.706116;1034.974854;690.093506;241.966278;906.310974;531.520752;63.183998;778.182495;487.404114;27.143229;857.555847;450.285309;26.520443;;;;;;;;;;;;;;;
14;1092.614380;668.171509;415.576050;1035.189331;690.339233;242.052826;906.252625;531.489197;63.361359;778.147522;487.472015;27.143358;857.533875;450.307098;26.440992;;;;;;;;;;;;;;;
