Grasp70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;16:07:09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;
62;1005.197144;738.258911;325.204376;1032.703613;809.595886;518.332581;871.726624;465.065857;115.795471;892.546875;558.362427;154.261658;783.978333;481.347107;109.862991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;1005.997009;739.799133;325.450409;1033.576050;810.236877;518.477356;871.440979;465.494415;117.946877;892.104248;559.361084;156.812149;783.598450;481.675476;112.543091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;1006.838806;741.322510;326.251160;1034.131958;810.945129;518.685059;870.856628;466.278351;120.336884;892.047119;560.010254;159.278000;783.035522;482.440704;116.034775;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;1007.278015;742.777771;327.077881;1034.705322;811.581299;519.086304;870.430054;467.022156;122.479218;891.668579;560.456848;161.886353;782.853699;483.013519;118.761681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;1007.681763;744.127014;327.797699;1035.692261;812.104370;519.356018;869.819580;467.788971;124.427986;891.261292;560.953247;164.272797;782.386597;483.685547;121.528046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;1008.462280;745.331665;328.028503;1036.532715;812.664429;519.393982;869.048584;468.576843;127.127487;890.924744;561.842041;166.775131;781.933472;484.316406;124.687355;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;1009.253906;747.182190;328.447113;1037.218262;813.356445;519.600464;868.427490;469.207764;129.168854;890.390869;562.867126;169.269302;781.153320;485.038239;127.555580;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;1009.713562;748.515808;329.195251;1037.486572;814.065674;520.177612;867.508606;470.055725;131.320679;889.789429;563.749817;171.436798;780.524170;485.864380;130.354263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;1010.032593;749.894836;329.846649;1037.800049;814.681030;520.624695;866.642639;470.966248;133.399307;889.346069;564.402710;174.259415;779.825439;486.933075;133.534729;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;1010.931824;751.412109;330.412048;1038.396484;815.334045;521.130005;865.794434;472.063690;135.783508;888.756775;565.080322;176.586380;779.596008;488.000946;135.496643;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;1011.376099;752.730896;331.151459;1038.908325;815.856567;521.326721;864.903870;472.813568;137.931122;888.522827;565.926331;179.194321;779.112122;489.097595;138.110657;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;1011.574585;754.348145;331.732849;1039.440674;816.347717;521.631958;864.159729;473.775635;139.948105;887.963440;567.136353;181.117706;778.504089;490.076904;140.394730;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;1011.996704;755.702881;332.464844;1040.051636;816.957336;521.893372;863.123718;475.085846;141.546738;887.161072;568.005920;184.240372;777.778931;491.573029;142.684586;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;1013.056091;757.165100;332.490540;1040.442871;817.693359;522.274658;862.414978;476.553192;143.433136;886.506165;568.877563;186.908875;777.086426;492.930420;145.072327;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;1014.294006;758.561462;333.092651;1040.934082;818.262268;522.799072;861.485901;477.623474;145.017136;886.172241;569.972717;188.822113;776.243042;494.109833;147.399841;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;1014.777466;759.688171;333.971954;1041.516968;818.892639;523.186401;860.371216;478.924774;146.793777;885.607483;570.972656;191.479721;775.522461;495.691772;149.435577;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;1014.972656;761.340515;334.447235;1041.952271;819.676880;523.645142;859.616821;480.331238;148.446457;884.624207;571.937500;193.670883;774.819031;497.067474;151.699112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;1015.720337;762.748718;334.926758;1042.380981;820.313904;523.760010;858.409607;481.764954;150.028336;883.975403;573.280640;195.910828;773.776611;498.584656;153.794205;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;1016.485596;764.127747;335.696228;1042.661621;821.053345;523.844055;858.158203;483.310730;152.074234;883.511475;574.337463;198.011169;772.966858;500.365540;155.308426;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;1017.000671;765.648560;336.624664;1042.988403;821.691040;524.177673;857.081421;484.726349;153.040146;882.717590;575.485168;200.272964;772.186829;502.039520;157.377060;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;1017.383362;766.859253;337.209167;1043.407959;822.240051;524.551636;855.577759;486.158875;154.687912;881.870117;576.837280;202.131638;771.490662;503.584198;159.201294;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;1018.050598;768.516296;337.520050;1044.097046;822.939270;525.101501;854.519165;487.898010;155.934998;881.375610;578.548340;204.249344;770.231323;505.382141;161.531952;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;1018.804199;769.999390;338.388031;1045.410278;823.449951;525.333496;853.548462;489.554779;157.481155;880.721741;579.325256;206.434845;769.365051;507.066925;162.503433;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;1019.453308;771.235779;339.066589;1046.311035;823.887756;525.489319;852.697815;491.574402;159.141327;879.936707;580.731689;208.594315;768.409485;509.267273;164.007324;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;1020.290710;772.646790;339.628418;1047.022705;824.460999;525.519775;851.780090;493.152496;160.275864;879.215210;582.372742;210.272339;767.546204;511.159332;165.131454;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;1021.203857;773.838074;339.775787;1047.802368;825.069153;525.615967;850.914001;494.578766;161.628555;878.605591;583.591675;212.140747;766.679565;513.144531;166.530716;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;1021.778381;775.316772;340.099915;1049.316162;825.516785;525.610474;849.853149;496.621582;163.181915;877.799438;585.050659;214.425537;765.766296;515.247803;167.770264;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;1022.261353;776.825806;340.833374;1050.749146;826.078735;525.424866;849.028198;498.176544;164.182236;876.970032;586.643616;216.209579;765.149414;517.263855;168.518143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;1022.969116;778.036072;341.581757;1051.689331;826.635498;525.688477;848.279663;499.834595;165.273987;876.162720;587.812195;218.173218;764.387268;519.458069;169.429825;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;1023.872864;779.580261;342.248840;1051.263062;827.605652;526.527893;847.329102;501.908813;166.582535;875.640686;589.326904;219.739563;763.575073;521.543396;170.471863;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;1024.514648;780.721680;342.523682;1051.406494;828.395508;527.039063;846.699524;503.836243;167.582321;874.685120;590.864380;221.508850;762.821289;523.798096;170.927094;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;1025.030396;782.084412;342.959778;1051.684204;829.090271;527.394348;845.871887;505.927460;168.837234;874.076355;592.264587;223.716263;761.953796;525.769409;171.837662;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;1025.794556;783.599426;343.842194;1051.990723;829.871460;527.675110;845.390259;507.890747;169.792480;873.424988;593.722900;225.475143;761.336853;527.834412;172.911575;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;1026.744019;784.607300;344.482086;1052.750122;830.373596;528.176147;844.817810;509.707458;170.511230;872.493286;595.268372;227.543793;760.507202;530.245667;173.734909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;1027.324463;785.995300;345.106445;1053.450073;831.002075;528.550903;844.034119;511.774109;171.713882;871.778809;596.874634;228.679565;760.056091;532.332214;174.049942;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97;1027.429199;787.426147;345.536926;1053.997314;831.644470;528.920166;843.589050;513.891785;172.713776;871.077881;598.383972;230.151627;759.713684;534.820251;174.076874;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;1027.963745;788.589539;346.036804;1054.416626;832.427673;528.966736;843.128418;515.531677;173.656555;870.237061;600.258362;231.463135;758.768860;537.088989;174.927383;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
99;1028.944580;789.893372;346.877533;1055.344116;832.960999;529.393982;842.443298;517.656860;174.738693;869.818665;601.988586;232.153397;758.487366;539.228394;175.398178;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;1029.619751;791.060303;347.558105;1057.036255;833.136047;529.373413;841.947021;519.521606;175.498215;869.250977;603.553467;233.752243;758.177795;541.353149;175.639221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;1030.235352;791.934143;348.227600;1058.157227;833.658691;529.561951;841.736511;521.489746;176.034073;868.547180;605.327026;235.423218;757.752380;543.386353;175.883759;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;1030.879028;793.425232;348.621643;1058.895508;834.196411;529.887634;841.439697;523.308533;176.288574;868.154297;606.715088;236.306290;757.270508;545.394836;176.083542;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;1031.548584;794.764587;348.908600;1059.409302;835.017212;530.308777;840.779663;525.477966;176.440186;867.731079;608.522217;237.322357;757.151733;547.270081;176.655411;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;1032.106567;795.574951;349.072784;1060.270142;835.584595;530.357727;840.904724;527.827332;177.072159;867.462219;610.142273;238.254669;756.876831;548.959106;177.145782;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;1032.602539;796.655945;349.682556;1061.036133;835.940613;530.319702;840.676025;529.767212;177.346146;867.170410;611.834106;238.702698;756.455078;550.430481;177.826904;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;1033.193237;797.806458;350.608276;1062.009766;836.190002;530.366394;840.282898;532.051147;177.114716;866.750427;613.583252;239.733627;756.254395;551.870789;178.190445;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;1033.871094;798.752319;350.836029;1062.198364;836.900696;530.928467;839.946838;534.006104;176.695374;866.377075;615.012207;240.770630;756.464355;553.605286;178.365906;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;1034.457031;799.848877;350.939514;1062.694946;837.590271;531.432190;839.970276;536.247925;176.255676;866.179871;616.645996;241.339478;756.673218;555.369202;177.713593;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;1034.745850;801.144409;351.274994;1063.135498;838.454041;531.936340;840.210327;538.497864;175.672836;865.841248;617.965027;241.617844;756.426575;557.204956;178.051102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;1034.882324;802.097107;351.882324;1063.317993;839.059875;532.239258;840.127869;540.968872;175.137787;865.627869;619.473145;242.399567;756.659180;558.948120;177.517746;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;1035.368652;802.812012;352.339417;1063.346436;839.436890;532.406921;840.053467;543.578186;174.283829;865.225525;620.764160;243.398361;757.054077;560.871521;176.703568;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;1036.378296;803.753784;352.475800;1063.666016;839.829285;532.575378;840.321228;545.853821;173.815384;864.879150;622.019226;244.073776;757.060303;562.837219;176.057938;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;1037.585815;804.805542;352.678802;1064.648804;840.209045;532.797729;840.816833;548.130432;173.182037;865.009338;623.631592;244.270401;757.152893;565.015381;175.320892;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;1037.926880;805.583801;353.058411;1065.639893;840.527771;533.329834;840.923218;550.645630;171.966934;864.842529;625.211731;243.811386;757.272644;566.999451;174.486023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;1038.066650;806.327271;353.510956;1066.450439;841.013367;533.105103;841.274963;552.850098;170.806320;864.602722;626.804810;244.263367;757.633118;569.294006;173.480743;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;1038.171875;807.276978;353.860565;1067.334961;841.491943;533.105347;841.800354;555.465454;169.982407;864.219971;628.223816;244.685654;757.661133;571.676331;172.452927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;1038.520752;808.205078;354.688446;1068.087524;841.832825;533.471985;842.280884;557.698730;169.158646;864.069092;629.292480;244.672958;757.564392;573.825134;171.475952;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;1039.183594;809.107971;354.559845;1068.564209;842.226807;533.690857;842.731079;559.920044;168.187637;863.887634;630.643738;244.706741;757.826233;576.219666;170.315445;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;1039.850586;809.701599;354.569000;1068.879395;842.506592;533.716125;843.311584;562.387329;167.297424;863.540527;631.901489;244.793991;758.186157;578.194580;169.240662;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
120;1040.189819;810.517578;355.072510;1069.361816;842.841797;533.866699;843.698853;564.492004;166.242645;863.331238;633.158936;245.039688;758.457825;580.264526;168.256790;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
121;1040.363892;811.381592;355.710266;1069.882568;843.107910;534.260132;843.955994;566.456909;165.479691;863.068726;634.689575;245.002884;758.461792;582.294434;167.314362;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
122;1040.554077;812.127808;356.149750;1070.437866;843.359863;534.636047;844.013672;568.686157;164.830429;862.869812;635.892822;245.062073;758.331360;584.305115;166.514587;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;1040.994507;812.705505;356.229340;1071.132080;843.714478;534.883484;844.168152;570.348206;164.067474;862.740051;637.009033;245.079208;758.610596;586.434509;165.377991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
124;1041.612061;813.250305;356.158234;1070.888672;844.201172;535.211670;845.037720;572.375488;163.304962;862.587219;638.481445;244.941040;758.934387;588.144775;164.478271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
125;1042.047119;813.895447;356.326324;1071.081055;844.552673;535.526428;845.650146;574.504761;162.513824;862.342102;639.657043;245.048996;759.194946;590.181824;163.505020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126;1042.363770;814.810852;356.478210;1071.297607;844.829102;535.751587;846.092224;576.446106;161.597824;862.166443;640.927063;244.970352;759.369873;591.881165;162.685593;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
127;1042.570190;815.623291;356.685181;1071.544556;845.214844;535.956177;846.634155;578.284607;161.312103;861.972839;642.289246;244.861588;759.317505;593.929871;161.892014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
128;1042.783936;816.187683;357.092346;1071.778198;845.548157;536.122681;846.911987;579.867798;160.746567;861.862549;643.278503;244.758636;759.262695;595.607788;161.104492;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
129;1042.977905;816.510925;357.442963;1071.912842;845.998535;536.361877;847.425171;581.679138;160.233459;861.741516;644.248962;244.629105;759.330139;597.531128;160.240921;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130;1043.132202;817.008118;357.754242;1072.064209;846.521240;536.398132;847.770996;583.291077;159.700851;861.730713;645.437561;244.523956;759.538452;599.121643;159.488571;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
