;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;;*43;;;*44;;;*45;;;*46;;;*47;;;*48;;;*49;;;*50;;;*51;;;*52;;;*53;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
52;824.490295;375.927032;104.510422;880.647034;369.535095;118.785034;1011.603088;731.411011;299.144531;894.630798;473.239990;127.295113;973.801636;718.290100;207.186661;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;829.622070;379.603699;108.334732;883.098999;373.291229;124.324066;1014.059204;734.475525;299.164490;897.267395;477.107208;130.089600;976.467590;722.605286;207.509674;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;834.760071;383.451294;112.131554;885.439514;377.219910;129.631439;1016.450928;736.891479;299.803894;900.491394;481.181915;133.269073;979.429626;726.935791;207.967773;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;839.707458;387.790863;116.255737;887.964661;380.940643;134.823181;1019.163025;739.390564;300.564240;903.684814;485.236145;136.421158;982.726196;731.147644;208.507080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;844.231873;392.402985;120.039520;890.687866;385.653015;140.051788;1021.702942;742.155945;301.077301;906.889587;489.315887;139.245697;985.913879;735.170166;208.625854;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;848.404785;396.845612;124.268059;893.242676;389.855652;144.893570;1024.163574;744.982361;301.763855;909.854248;493.566986;142.027008;989.154846;739.001099;208.946533;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;852.510986;401.838776;128.317245;896.244751;394.333313;149.931580;1025.936157;747.507935;302.703644;913.092957;497.778168;145.246490;992.158020;743.265930;209.547363;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;856.389465;407.091339;132.291840;899.710266;398.757202;154.101379;1028.713745;749.924561;303.102051;916.571289;502.262970;148.058975;995.320435;747.494751;210.514893;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;860.418945;412.228241;136.189575;902.593018;403.461670;158.267441;1031.935547;752.578308;303.237366;919.800720;506.921051;150.737228;998.753967;751.825867;211.376343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;864.213135;417.619690;140.328583;905.509033;408.349945;162.959991;1034.308350;755.107239;304.130737;923.011902;511.685638;153.244461;1002.543823;756.031738;211.822647;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;868.212341;423.302673;144.156357;908.386353;413.379944;167.105072;1036.420288;757.396057;304.849640;926.374878;516.343323;155.843185;1006.101868;760.154480;212.553406;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;872.248413;429.071777;148.020355;911.124329;418.493896;171.204910;1039.355347;760.029480;305.777405;929.225098;521.335938;157.855270;1009.526245;764.290161;213.718018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;875.882935;434.905640;151.718445;913.845581;424.128876;175.173508;1042.305420;762.610413;305.703033;932.221924;526.576111;160.131821;1013.571350;768.214966;214.279068;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;879.726379;441.009552;154.986603;916.213196;429.748962;179.421524;1045.053589;764.780701;306.377319;935.612244;531.887939;161.847076;1017.515686;772.127991;214.765381;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;883.480591;447.299866;157.954376;918.860107;435.505981;183.219147;1047.049561;767.367798;307.126434;939.173767;536.678101;163.365799;1021.582947;776.187134;215.735382;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;886.653442;453.790466;161.064056;921.294617;441.150330;187.022034;1050.219849;769.712891;308.173401;942.318237;541.631592;165.648026;1026.052979;779.919006;217.046234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;890.076904;460.057526;163.501694;924.068909;446.770416;190.285217;1052.995850;772.083435;308.737518;944.851868;546.995300;168.210800;1030.050049;783.650330;218.020493;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;893.955078;466.579987;165.662918;926.518677;452.716370;193.913071;1055.953003;774.482910;309.541229;947.802368;551.785583;169.911606;1034.140137;787.619629;219.206757;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;897.245056;473.067566;167.659256;929.024902;458.383575;196.696320;1058.663940;778.294617;310.481293;;;;1038.360107;791.476196;220.271378;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;900.173096;479.439148;169.443146;930.992676;464.404724;198.893845;1062.133667;780.692017;310.517090;;;;1043.177734;795.317688;220.611877;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;902.288269;485.642395;170.939438;933.167969;470.051056;200.723450;1065.251099;783.324707;311.586121;;;;1047.886353;799.128601;221.605453;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;904.621826;491.994507;172.850220;935.255005;476.034241;202.749741;1068.021484;785.431091;312.377289;;;;1052.266113;802.809143;223.013168;958.253601;573.398071;175.066605;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;906.580994;498.093445;173.925812;937.130981;481.797546;205.023666;1071.249023;787.705383;312.975616;;;;1056.835449;806.247925;224.509567;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;908.763672;504.099854;174.859482;939.092529;487.262939;205.983856;1074.658325;790.002197;314.043671;;;;1061.805908;809.744080;225.255829;;;;963.301636;583.621521;176.415543;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;910.441895;510.426208;175.457840;940.821533;492.836365;206.699356;1077.713379;792.419739;314.890167;;;;1065.668213;813.970703;227.852615;;;;966.941528;588.400757;176.041077;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;911.776245;516.863037;175.960098;941.946838;498.541107;208.128372;1080.841064;794.560364;315.551086;;;;1070.531738;817.448425;229.296997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;913.539734;523.211243;176.806412;943.254456;503.922211;208.897293;1084.768555;796.700806;316.659515;;;;1075.243652;820.861328;230.074722;;;;;;;971.180786;598.573792;176.822678;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;914.539307;529.341675;177.042587;944.350708;509.619202;209.110367;1088.263672;798.637695;317.572052;;;;1080.253906;824.543152;231.509689;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;915.609924;535.545776;176.847382;945.297791;515.039795;208.500397;1091.754639;800.928040;318.185608;;;;1085.146729;827.596313;232.937790;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;915.854004;541.675720;176.995453;945.197327;520.764465;208.605209;1095.284424;802.685608;319.264496;;;;1090.328857;829.992676;233.750137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;916.478210;548.129761;176.515747;945.389893;526.169434;208.674210;1099.333740;804.707642;320.495880;;;;1094.276733;832.750977;235.581726;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;916.718933;554.550781;175.883987;;;;1102.807129;806.266052;321.804230;;;;1098.722412;835.436646;237.259125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;916.350220;560.743469;175.415649;;;;1106.450928;808.070251;322.602844;;;;1103.862793;837.863647;238.483032;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;916.510559;567.242371;174.982712;;;;1109.623169;809.573975;323.597015;;;;1108.848511;840.302734;239.685791;;;;;;;;;;944.428528;541.911499;206.217804;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;916.204529;573.767944;174.007629;;;;1113.275146;811.056030;324.511017;;;;1113.286987;842.056702;240.973511;;;;;;;;;;944.192688;546.517517;205.961563;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;915.597412;580.363464;173.337601;;;;1117.026489;812.120728;326.240295;;;;1117.852173;844.064941;242.621933;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;914.827393;586.888184;172.556671;;;;1120.467773;813.511841;327.088837;;;;1122.375610;845.803955;243.792557;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;913.661743;593.448120;171.436646;;;;1123.618042;814.640320;327.752411;;;;1126.510864;847.324097;245.116577;;;;;;;;;;;;;942.017517;565.224243;203.446960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;912.629211;600.158081;170.704544;;;;1126.770264;815.571960;328.907013;;;;1130.610962;848.669861;246.426300;;;;;;;;;;;;;940.286804;570.044983;203.126373;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;911.113342;607.108765;169.806046;;;;1130.294067;816.185547;330.198425;;;;1134.535645;849.804688;247.668716;;;;;;;;;;;;;938.936340;575.669128;201.901764;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;909.469177;613.491089;168.531891;;;;1133.035034;817.049438;331.258636;;;;1138.046509;851.057617;248.743576;;;;;;;;;;;;;938.119385;581.409363;200.244156;989.372070;665.997253;171.199860;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;907.919128;620.150452;167.533203;;;;1136.096924;817.875427;331.921570;;;;1141.014282;852.689941;249.030197;;;;;;;;;;;;;937.080322;586.694336;198.552750;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;906.002563;627.085815;166.495102;;;;1139.157959;818.275452;333.361786;;;;1144.791992;852.809998;250.597977;;;;;;;;;;;;;;;;;;;989.937805;674.279236;168.403748;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;903.813171;633.593811;165.041428;;;;1141.597534;818.680176;333.873596;;;;1148.440552;853.341919;251.584274;;;;;;;;;;;;;;;;;;;;;;933.818298;597.077698;195.638123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;901.737488;639.964478;163.408371;;;;1144.387817;818.981689;334.553131;;;;1151.132813;854.035583;252.156021;;;;;;;;;;;;;;;;;;;;;;932.896057;601.827942;193.907913;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97;898.983704;646.773499;162.622360;;;;1146.362915;819.274231;334.916779;;;;1153.933350;854.584534;252.490952;;;;;;;;;;;;;;;;;;;;;;931.411865;606.808960;192.507462;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;895.786743;653.540527;161.941177;;;;1148.869019;819.601501;335.563171;;;;1156.315552;854.800659;252.948349;;;;;;;;;;;;;;;;;;;;;;929.517822;611.622437;190.658081;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
99;892.471863;659.841553;161.350571;;;;1151.021362;819.710510;335.836182;;;;1158.811768;855.273193;253.349838;;;;;;;;;;;;;;;;;;;;;;927.649414;615.898682;188.659058;990.765930;692.371338;161.646194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;889.209229;666.555786;160.306870;;;;1152.862793;819.866882;336.224426;;;;1161.038818;855.514099;253.337219;;;;;;;;;;;;;;;;;;;;;;926.550598;619.773743;186.955383;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;885.541443;673.041687;159.994690;;;;1154.803223;819.922668;336.307678;;;;1162.592163;856.014771;253.545639;;;;;;;;;;;;;;;;;;;;;;925.629639;623.553345;185.320099;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;882.193420;679.332886;159.520706;;;;1156.331787;819.991760;336.214569;;;;1164.852295;856.098816;253.202499;;;;;;;;;;;;;;;;;;;;;;924.057556;626.718506;182.919449;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;878.702087;685.570740;158.588791;;;;1157.511230;820.130127;335.990448;;;;1166.252441;856.155640;252.865326;;;;;;;;;;;;;;;;;;;;;;922.862671;629.665527;181.910339;;;;987.857971;704.171875;155.038300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;875.332458;691.512817;157.667786;;;;1158.959961;820.080078;335.642426;;;;1167.420532;856.321472;252.565567;;;;;;;;;;;;;;;;;;;;;;921.674744;632.893616;179.808777;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;872.013000;697.176208;156.598923;;;;1160.174561;819.960266;335.218231;;;;1169.206055;856.203186;251.689667;;;;;;;;;;;;;;;;;;;;;;920.480957;635.094727;178.633972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;868.846436;702.802856;155.635300;;;;1160.980225;820.072693;334.926575;;;;1169.961304;856.113708;251.287140;;;;;;;;;;;;;;;;;;;;;;919.573425;637.407471;177.031113;;;;;;;986.089844;710.420288;151.817764;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;865.419250;707.792542;154.474854;;;;1162.066040;820.040588;334.289398;;;;1170.573364;856.019592;250.748642;;;;;;;;;;;;;;;;;;;;;;918.409851;639.072937;175.969910;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;862.667847;712.463318;152.934219;;;;1163.098755;819.873901;333.359161;;;;1171.544556;855.630859;249.501190;;;;;;;;;;;;;;;;;;;;;;917.373169;640.896301;173.875275;;;;;;;;;;983.490295;714.063782;149.465637;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;859.927612;716.700500;151.401901;;;;1163.271606;819.982483;332.717346;;;;1171.852783;855.452087;248.689331;;;;;;;;;;;;;;;;;;;;;;916.239868;642.112854;173.119675;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;856.878540;720.456543;150.727402;;;;1163.502075;820.098328;331.530670;;;;1171.720947;855.295593;247.661423;;;;;;;;;;;;;;;;;;;;;;914.536316;643.175293;172.304169;;;;;;;;;;;;;979.545288;717.060120;148.122086;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;;;;;;;1163.908813;819.958069;330.315643;;;;1172.224365;854.844360;246.411469;;;;;;;;;;;;;;;;;;;;;;913.542297;644.529358;171.537003;;;;;;;;;;;;;976.841675;718.424011;147.432083;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;;;;;;;1164.230347;819.806458;329.389069;;;;1172.470703;854.519287;245.305557;;;;;;;;;;;;;;;;;;;;;;912.870239;645.477478;170.509903;;;;;;;;;;;;;975.475586;719.662354;146.266541;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
