;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
47;885.095093;577.720032;135.063232;994.184326;621.534729;144.430252;1191.041870;750.958374;363.120209;935.727844;532.756653;142.877914;1143.542969;772.276978;228.022293;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;886.411743;582.871765;136.868515;994.782776;624.664246;145.597061;1192.882080;751.584290;363.338623;935.250732;536.761658;144.813171;1146.690186;773.539917;228.227722;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;886.765869;588.005066;136.674759;995.007629;628.677063;146.547867;1194.426025;752.023682;363.654633;934.323914;541.311340;146.364029;1149.326904;774.728943;228.553513;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;887.543762;593.287354;137.481308;996.373535;632.280457;147.139893;1195.763550;752.473389;364.246155;934.145813;545.919434;148.525742;1151.679565;775.809143;228.895874;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;887.905457;598.879761;137.575531;997.203003;635.499023;147.364227;1197.219116;752.926880;364.433197;933.039490;550.663635;149.897568;1153.776123;777.302612;229.166061;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;888.585632;604.140564;138.680878;997.310669;638.910645;147.797623;1198.489868;753.136475;364.623749;931.518738;555.361694;150.624695;1156.900757;778.174072;229.034363;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;888.506653;609.927979;138.961456;997.809509;642.826355;148.310898;1200.112061;753.263977;364.780182;929.832642;560.054749;152.208527;1158.908325;778.863281;229.092377;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;888.834534;615.308899;139.572815;997.400208;646.573059;148.577545;1201.413086;753.671631;365.299225;928.783264;564.466553;153.911316;1160.558838;779.923706;229.540146;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;888.247437;621.412048;139.371002;997.797363;650.079590;149.149017;1202.438354;754.043213;365.767181;928.333862;569.523376;155.395126;1161.992920;781.138123;230.299316;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;888.285889;627.126465;139.971527;998.339355;653.009155;149.269882;1203.374512;754.353027;365.968170;927.512390;574.420105;156.297745;1164.152832;781.968262;230.869324;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;887.891724;633.132690;139.853531;997.200989;657.311768;149.011230;1204.101074;754.660828;365.842621;926.010193;579.422668;156.063782;1165.617065;783.090759;230.788208;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;887.072083;639.258057;140.167328;997.497192;660.921936;149.575104;1204.871826;754.780151;365.808319;923.963440;584.407410;157.338318;1167.276245;784.121216;230.957458;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;886.012695;645.357056;139.686523;996.514404;665.017212;150.465225;1205.472168;754.885864;365.863251;921.841919;589.227234;157.874359;1168.852173;784.918152;231.247482;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;884.609131;651.818542;139.214005;996.228455;668.221191;150.834229;1206.087036;755.004456;365.897614;920.753052;593.994446;158.096405;1170.548706;785.392151;231.484970;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;883.635437;657.785706;138.814957;994.863159;671.906372;149.794067;1206.416138;755.248718;365.922577;919.464233;599.192871;157.754608;1172.064941;785.987732;231.440659;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;882.309875;664.020935;138.587006;995.487610;674.419983;149.252808;1206.789063;755.462952;366.029297;917.638245;603.899780;157.043381;1173.197021;786.612610;231.404709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;880.515442;669.673157;137.211197;993.936646;678.344910;148.830780;1207.103760;755.632141;366.172882;915.923157;608.191040;157.664413;1174.087646;786.966248;231.669159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;879.746521;675.401672;136.720047;992.462158;681.732544;149.244354;1207.306641;755.744873;366.117828;914.274109;611.777039;158.270447;1174.408325;787.609680;232.050690;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;878.306458;680.978638;135.792999;991.637085;685.213196;148.963455;1207.454590;755.826904;365.947418;912.958435;615.892395;157.339661;1174.507202;788.597778;232.130661;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;876.857056;686.195007;135.151825;990.281799;688.489075;148.533585;1207.451172;755.887390;365.752625;911.215515;619.806030;156.397141;1175.470215;790.812744;231.964218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;874.814392;691.521118;134.307938;989.572266;690.708130;148.189316;1207.314941;755.879333;365.437775;910.000793;623.170349;155.934372;1175.971436;791.921997;232.042526;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;872.420715;696.295776;133.332748;988.180847;693.401855;147.687515;1206.825073;756.066711;364.826721;909.064148;625.772827;155.754166;1176.049194;792.257996;231.953369;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;870.680176;700.794556;132.889450;986.872986;696.265564;147.568817;1206.565796;756.245300;364.438629;907.417908;628.252014;155.044189;1176.593506;792.757874;231.691910;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;868.330139;705.386292;131.632584;984.861084;699.407349;146.873428;1206.182129;756.330811;363.987488;906.181274;631.213623;154.132462;1177.353271;792.953003;231.512482;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;;;;983.554321;701.660156;146.570770;1205.906128;756.446228;363.702942;904.541016;633.229736;153.685120;1177.319946;793.203125;231.260742;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;;;;981.421326;704.061951;145.879608;1205.636230;756.480164;363.516754;903.314697;635.845520;152.561295;1176.858887;793.794006;231.171539;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;;;;979.934448;706.251221;145.444778;1205.282104;756.642700;363.054443;902.759033;636.821228;151.837875;1175.955200;794.542542;231.148499;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;;;;979.078369;708.070923;145.569702;1204.941284;756.736816;362.840973;901.463379;638.621521;150.939804;1175.129395;795.101074;230.902435;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;;;;976.421875;709.870056;144.931946;1204.188477;756.772766;362.061127;900.466125;640.066101;150.122589;1174.634033;795.479004;230.823669;856.450745;726.220093;127.104660;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;;;;974.745605;711.226868;145.458603;1203.672119;756.826050;361.675171;898.790955;641.038391;149.712433;1174.049316;795.733826;230.855515;854.564331;730.003113;126.850929;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;;;;972.325439;713.406982;144.872513;1203.005981;757.083862;361.385406;897.488892;641.747864;149.584305;1173.367432;795.876343;230.729019;851.994141;733.419861;126.216370;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;;;;970.914856;714.527283;144.951141;1202.429443;757.305237;361.105621;896.409363;642.365601;149.262253;1172.428711;795.945496;230.206345;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;;;;968.722656;715.806458;144.295975;1201.443726;757.713745;360.153290;895.117859;643.365234;148.317139;1171.302979;796.302551;229.634857;;;;845.537170;739.875854;126.396362;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;;;;967.136780;716.758423;144.117142;1200.593384;758.031616;359.414673;894.365173;644.070557;147.824509;1170.307495;796.613037;229.528168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;;;;964.811584;717.938538;143.539001;1200.087769;758.156067;359.074371;892.626953;644.726318;147.033966;1168.934692;796.830322;229.384933;;;;;;;840.497314;744.307617;127.968964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;;;;963.327271;718.564636;143.169418;1199.491943;758.371826;358.828613;891.348206;644.504395;146.578445;1167.367065;797.165283;228.940887;;;;;;;837.159241;746.700745;127.736443;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;;;;961.167542;718.811340;143.340118;1198.478760;758.635681;358.402313;890.666016;644.481140;147.002228;1166.061768;797.441589;228.425018;;;;;;;834.644714;748.100037;128.622833;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;;;;958.888855;719.538147;143.134888;1197.131104;758.850586;357.729919;888.791992;644.811035;146.436035;1164.856689;797.490967;227.879028;;;;;;;831.437561;749.718201;129.518997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;;;;957.293884;720.181641;142.745987;1196.131836;759.128052;357.396820;887.479126;645.261963;145.199524;1163.197510;797.744873;227.790421;;;;;;;828.853821;749.577332;129.373322;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;;;;954.968262;720.684448;142.635757;1195.073242;759.259583;356.922485;885.923767;645.220032;144.920853;1161.385986;798.019592;227.651398;;;;;;;826.332825;751.018372;130.310898;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;;;;952.958801;721.030823;142.634949;1194.088013;759.394592;356.876038;885.534485;643.624146;144.463837;1159.848145;797.982300;227.061844;;;;;;;823.327209;751.502075;130.785339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;;;;950.391235;721.567139;142.616272;1192.848022;759.545044;356.427551;883.838867;643.153564;143.712204;1157.879761;798.265198;226.666595;;;;;;;820.747437;752.348938;131.616318;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;;;;947.915344;721.812134;142.699707;1191.784790;759.590759;355.824341;881.854492;643.469360;143.012619;1155.539673;798.444214;226.547623;;;;;;;818.252502;752.884155;131.620865;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;;;;945.438354;722.108093;142.011353;1190.892212;759.736511;355.476654;879.982239;643.395325;142.963593;1154.222534;798.152100;226.071869;;;;;;;815.955566;752.602112;132.575333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;;;;943.639343;722.147888;141.707062;1190.108398;759.716736;355.371643;878.990051;642.748230;142.747635;1152.026489;798.386475;225.765137;;;;;;;813.684753;752.696106;132.592682;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;;;;941.321167;722.162170;141.081024;1188.317627;760.029541;354.960815;878.259094;642.260315;141.949234;1149.753662;798.494141;225.814804;;;;;;;811.434509;752.415710;132.507141;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;;;;939.353088;722.238770;141.041901;1186.703979;760.109375;354.423248;875.672546;642.261047;140.958145;1148.320679;798.114746;225.749481;;;;;;;808.849426;752.525391;132.856491;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;;;;936.566162;722.154785;141.374802;1185.573730;760.056152;353.815247;874.082520;642.283386;140.818802;1145.991333;798.484619;225.556122;;;;;;;806.550537;752.383057;132.641891;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;;;;934.847839;722.198120;141.101074;1184.438232;760.143494;353.575256;873.016113;641.675903;140.896332;1143.752563;798.272461;225.059250;;;;;;;804.348755;751.748474;133.383774;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;;;;932.595459;722.218201;140.936539;1182.973999;760.343872;353.368896;872.018616;640.508484;140.349747;1141.993652;798.186401;224.664261;;;;;;;801.936340;750.578247;133.046722;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97;;;;930.833984;721.891235;139.919632;1181.265869;760.336365;353.286438;870.484375;640.013000;139.696686;1139.824951;798.350281;224.953293;;;;;;;799.657410;750.554382;133.373047;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;;;;929.423096;721.543518;139.534653;1180.503296;760.182495;353.026062;868.611389;639.875427;138.861664;1137.895386;798.226501;224.434769;;;;;;;797.498779;750.201294;133.329559;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
99;;;;927.240784;721.260559;139.059906;1178.819458;760.439331;352.186523;867.150513;639.402283;138.388062;1135.729858;798.394653;223.929657;;;;;;;795.557495;749.477905;133.224823;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;;;;925.427185;721.105774;139.061279;1177.069458;760.764465;351.688202;866.550171;639.151428;137.990677;1133.530029;798.342712;224.003387;;;;;;;793.517639;748.660706;133.837097;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;;;;923.168518;720.947510;139.135986;1175.979004;760.680847;351.708160;864.927063;638.299927;137.207581;1131.809814;798.162048;223.359543;;;;;;;791.494751;747.717041;133.931824;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;;;;920.778381;721.098511;139.022537;1174.098145;760.868835;351.276611;862.503601;637.806335;136.749069;1129.582397;798.367920;222.965424;;;;;;;789.166077;747.179077;134.104034;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;;;;919.751099;720.601379;138.476242;1172.770874;761.032166;350.710358;861.664978;637.275452;136.621552;1127.806885;798.037659;222.846329;;;;;;;787.258301;746.555908;134.045120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;;;;917.723206;720.350342;137.728363;1171.730957;761.147949;350.710510;860.306946;636.685364;136.021927;1125.995850;798.003906;222.498505;;;;;;;785.909180;745.552124;134.369461;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;;;;915.886169;720.279236;137.188049;1169.932495;761.287476;350.327789;858.591431;636.154114;135.457779;1124.098633;798.186523;222.307693;;;;;;;783.827271;744.764893;134.499374;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;;;;913.835999;720.166382;137.359741;1168.154297;761.476807;349.903046;857.355347;635.514526;135.034012;1122.608521;797.713562;222.485199;;;;;;;781.991394;743.773438;134.712128;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;;;;912.547729;719.133362;137.184479;1166.952637;761.712036;349.430786;856.407410;635.174316;134.129776;1120.867310;797.692444;222.123917;;;;;;;780.319458;742.963440;134.400558;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;;;;910.931702;719.240662;136.802124;1166.470947;761.648315;349.101501;854.680054;634.896301;133.189911;1118.945923;797.971741;221.422318;;;;;;;778.555115;742.159851;133.924210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;;;;908.940063;719.070007;136.160294;1164.360596;762.033997;348.714203;853.226807;634.325623;132.953217;1117.182861;797.670959;221.631302;;;;;;;777.304260;741.149048;134.969116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;;;;907.449097;718.510864;135.786240;1162.857422;762.231873;348.375549;851.886841;633.885986;132.274231;1115.601563;797.778320;221.231781;;;;;;;775.306885;740.097351;134.999161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;;;;906.747742;717.853699;135.638077;1161.897827;762.541199;348.286652;851.072693;633.145813;131.563004;1114.303345;797.885742;220.720718;;;;;;;773.875916;739.297974;134.220612;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;;;;905.309204;717.953369;134.936310;1160.814575;762.752991;347.871826;849.320740;632.935669;131.383621;1112.606201;797.891785;220.331879;;;;;;;773.015625;738.591675;134.156555;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;;;;903.447693;718.194031;134.443527;1159.394287;762.853333;347.239838;847.794189;632.808533;130.918976;1110.822388;797.947693;220.256500;;;;;;;771.086121;738.048584;134.518280;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;;;;902.217957;718.161743;134.391296;1158.190308;763.019287;347.141876;847.148621;632.535278;130.227142;1109.547119;798.182617;219.962051;;;;;;;769.323669;737.179504;134.512878;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;;;;901.762756;717.920715;134.225281;1157.402100;763.123779;347.021362;845.619507;632.205566;128.865295;1108.274536;798.185669;219.460358;;;;;;;768.333008;736.134277;134.306198;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;;;;900.856506;717.443298;133.648438;1155.815918;763.575378;346.550262;843.966980;631.549255;127.842606;1107.138184;798.051819;219.040298;;;;;;;767.620972;735.173157;133.976700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;;;;899.324585;717.082214;133.187424;1154.477417;763.972229;346.072723;843.060547;631.086792;127.691467;1105.725586;798.364807;218.873352;;;;;;;766.933472;734.527100;134.091537;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
