Präzision01164
Date:,2025/04/30
Time:,17:47:20
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
150,707.736877,986.449585,168.850021,651.795593,901.772461,107.898788,,,,859.387024,1213.746460,431.273712,681.856628,904.244202,111.686623,815.560120,1211.116821,273.543182,,,
151,707.582397,986.276184,168.858521,651.743774,901.534912,108.024742,,,,859.259644,1213.678589,431.098389,681.695129,904.046387,111.849365,815.476563,1211.021362,273.422913,,,
152,707.517395,986.021484,168.807556,651.600586,901.184326,108.197594,,,,859.186523,1213.564209,430.919922,681.493713,903.742432,111.958939,815.255859,1210.818970,273.214752,,,
153,707.452332,985.753235,168.722900,651.541016,901.041260,108.316795,,,,859.024658,1213.514160,430.847717,681.481384,903.446167,111.762459,815.102783,1210.579468,273.112427,,,
154,707.364624,985.543152,168.700516,651.614624,900.869202,108.401924,,,,858.812561,1213.472900,430.779602,681.435059,903.269836,111.683632,814.904724,1210.426880,273.034851,,,
155,707.308838,985.356262,168.666916,651.699951,900.524597,108.537422,,,,858.638916,1213.366943,430.802246,681.382629,902.972534,111.652718,814.699097,1210.242188,272.955444,,,
156,707.332764,985.152344,168.640228,651.657776,900.151672,108.704674,,,,858.566711,1213.258789,430.769867,681.283508,902.692078,111.591446,814.547729,1210.015747,272.882141,,,
157,707.336365,984.933289,168.680710,651.652405,899.708496,108.893326,,,,858.522949,1213.091064,430.699036,681.525574,902.560486,111.507820,814.230530,1209.831543,272.808502,,,
158,707.358154,984.675720,168.550446,651.625610,899.235352,109.045265,,,,858.479370,1212.977295,430.649780,681.407837,902.142090,111.414131,813.980103,1209.605103,272.746216,,,
159,707.336731,984.373901,168.528580,651.695313,898.794189,109.154518,,,,858.221558,1212.778931,430.807312,681.262878,901.749207,111.450073,813.687134,1209.408325,272.768463,,,
160,707.287842,984.094055,168.597443,652.051392,898.431702,109.187614,,,,857.964172,1212.719727,430.879303,681.399475,901.438721,111.087654,813.443787,1209.189575,272.797119,,,
161,707.192993,983.757813,168.658051,651.965332,897.835999,109.397057,,,,857.854187,1212.523315,430.877930,681.636963,901.064270,110.896317,812.715088,1209.053833,273.112915,,,
162,707.251160,983.286072,168.428467,651.997925,897.379822,109.607887,,,,857.707092,1212.438354,430.888214,681.837646,900.517151,110.895355,812.764404,1208.617920,272.961029,,,
163,707.231812,982.875854,168.415146,652.100342,897.126099,109.637062,,,,857.088318,1212.384644,431.131805,682.223938,899.851257,111.182373,812.817932,1208.395386,272.706543,,,
164,707.123474,982.441650,168.509888,652.278076,896.746582,109.619339,,,,857.186401,1212.092407,431.015717,682.119995,899.672180,111.089058,812.742004,1208.237305,272.611023,,,
165,707.131714,982.018799,168.581787,652.441162,896.285278,109.566795,,,,857.063416,1211.920288,430.907043,682.112183,899.443604,111.013695,812.569763,1208.002808,272.574646,,,
166,707.099792,981.699097,168.624832,652.549255,895.744202,109.587471,,,,856.820435,1211.917725,430.922302,682.225647,899.026001,111.023140,812.307434,1207.918701,272.667999,,,
167,707.026672,981.326294,168.604263,652.807800,895.328064,109.483124,,,,857.013672,1211.911865,430.587616,682.374329,898.718262,111.096428,812.078552,1207.735840,272.713104,,,
168,707.142334,981.046692,168.710571,652.905518,894.933167,109.385628,,,,856.590759,1211.916016,430.738464,682.407288,898.341431,111.048462,811.857300,1207.561768,272.737335,,,
169,707.172546,980.611572,168.756317,652.956543,894.504272,109.501152,,,,856.185608,1211.875488,430.831268,682.405090,897.996033,110.948349,811.421997,1207.302124,273.124420,,,
170,706.959106,980.264648,168.959839,652.919800,894.126160,109.512314,,,,856.005188,1211.763306,430.795319,682.535950,897.798523,111.034401,810.822266,1207.095703,273.420776,,,
171,706.865479,979.945862,169.006912,652.926208,893.884888,109.429062,,,,855.923401,1211.748901,430.782990,682.662354,897.450806,111.207481,810.421326,1206.859497,273.483582,,,
172,706.706909,979.354492,169.193436,652.907043,893.643433,109.335571,,,,855.745605,1211.735229,430.794495,682.668701,897.023621,111.166481,810.174622,1206.689697,273.498962,,,
173,706.639832,978.990112,169.243484,653.493896,893.890625,108.376442,,,,855.538574,1211.632202,430.826630,682.539124,896.835144,110.914352,810.007019,1206.481934,273.340942,,,
174,706.774902,978.218445,168.904221,653.462097,893.583130,108.227333,,,,855.291687,1211.582153,430.806915,682.535339,896.661377,110.829445,809.794067,1206.262451,273.138641,,,
175,706.807739,977.891724,168.823120,653.004211,892.894287,108.621346,,,,855.153564,1211.460205,430.807190,682.240723,896.518066,111.114365,809.172852,1206.083374,273.495789,,,
176,706.615845,977.610718,168.999664,652.699585,892.507141,108.860680,,,,854.639954,1211.358154,430.987366,682.102112,896.269592,111.376411,808.683044,1205.867188,273.660461,,,
177,706.523376,977.311768,169.044144,652.556458,892.163025,108.941086,,,,854.288086,1211.304565,431.033997,682.033936,896.180664,111.296822,808.357056,1205.631470,273.689880,,,
178,706.644348,977.054199,169.003677,652.101196,891.475281,109.445831,,,,854.360779,1211.137573,430.977875,681.989807,895.785950,111.227951,808.085266,1205.479370,273.610535,,,
179,706.684875,976.862244,168.902328,652.207214,891.289795,109.161880,,,,854.223083,1211.100830,430.903381,681.951721,895.633362,111.206802,807.871399,1205.339600,273.644684,,,
180,706.654358,976.635803,168.987961,652.319885,891.205139,108.762108,,,,854.042603,1210.973877,430.897186,681.913696,895.473389,111.082985,807.669067,1205.048584,273.799957,,,
181,706.437683,976.420654,169.137894,652.700623,890.915588,108.403542,,,,853.594177,1210.774902,431.260437,682.129272,895.229492,111.340927,807.463440,1204.878662,273.883545,,,
182,706.232788,976.193054,169.208344,652.466919,890.841980,108.135330,,,,853.375916,1210.782104,431.255829,682.138184,894.828369,111.618195,807.286011,1204.773315,273.802368,,,
183,706.130554,976.179199,169.208176,652.160461,890.655396,108.335831,,,,853.154907,1210.689209,431.212738,681.770996,895.107239,110.917854,807.121887,1204.550537,273.763641,,,
184,706.093323,976.020569,169.183884,651.862305,890.453064,108.496048,,,,853.016785,1210.573242,431.179749,681.550903,895.281494,110.477325,806.979980,1204.390137,273.826904,,,
185,706.318115,975.725952,168.961685,651.600952,890.424805,108.451492,,,,853.226318,1210.413086,430.754364,681.761047,895.251038,109.886047,806.740295,1204.372070,273.851532,,,
186,706.454834,975.418640,168.818497,651.413391,890.391602,108.196648,,,,852.854370,1210.444580,430.816345,681.443726,895.273315,109.761398,806.541016,1204.263306,273.846466,,,
187,706.174866,975.155762,169.047134,651.372559,890.346802,107.922531,,,,852.668396,1210.436157,430.953796,681.573486,894.761658,110.245209,806.403198,1204.126221,273.874268,,,
188,706.043396,974.840515,169.179123,651.411072,890.363525,107.262627,,,,852.632874,1210.357056,430.948212,681.677673,894.560181,110.230377,806.383240,1203.891479,273.786499,,,
189,706.122925,974.607544,169.263977,651.547485,890.254272,106.883614,,,,852.531006,1210.354004,430.879089,681.783264,894.387146,110.097069,806.303711,1203.813599,273.791443,,,
190,706.154724,974.504211,169.226410,651.488342,890.135559,106.920395,,,,852.438782,1210.269165,430.860352,681.714783,894.247681,110.007286,806.023376,1203.837158,273.805450,,,
191,706.181396,974.307007,169.201462,651.447266,890.070374,106.935326,,,,852.412537,1210.262329,430.798004,681.722534,894.151184,109.981834,806.026611,1203.631714,273.740509,,,
192,706.225159,974.140686,169.263611,651.258362,889.989746,106.863419,,,,852.380005,1210.284302,430.743500,681.672363,894.034363,109.930840,805.747437,1203.653442,273.772217,,,
193,706.308472,973.859802,169.191940,651.171692,890.045837,106.740456,,,,852.386230,1210.210938,430.715302,681.372314,893.908691,110.186066,805.498840,1203.570068,273.761047,,,
194,706.452454,973.632568,169.162704,651.128174,890.065491,106.565781,,,,852.317810,1210.227051,430.646484,681.419556,893.847595,109.595947,805.462646,1203.546631,273.768127,,,
195,706.647583,973.411621,169.098007,651.139893,889.994507,106.477982,,,,852.267578,1210.221680,430.594727,681.473572,893.842957,109.243698,805.370667,1203.544800,273.746185,,,
196,706.796936,973.271729,168.986221,651.104736,889.866760,106.427986,,,,852.192444,1210.192261,430.585846,681.064941,894.214539,108.451027,805.333191,1203.434570,273.729828,,,
197,706.864624,972.973755,169.043137,651.091125,889.775574,106.483856,,,,852.274475,1210.292358,430.292206,681.229126,893.794861,108.861931,805.263794,1203.420532,273.688934,,,
198,706.880249,972.778748,169.173386,651.099670,889.642151,106.468132,,,,852.293823,1210.330566,430.140778,681.045959,893.854675,108.389900,805.217651,1203.327026,273.675232,,,
199,706.886292,972.520325,169.283890,651.389648,889.393433,106.394455,,,,852.250610,1210.179443,430.149841,680.996460,893.745056,108.274147,805.141052,1203.285278,273.699738,,,
200,707.029114,972.246521,169.251251,651.217163,889.327271,106.349472,,,,852.213135,1210.170654,430.141022,680.904663,893.747070,107.991943,805.062012,1203.286743,273.672913,,,
201,707.175354,971.870056,169.352417,651.101563,889.134277,106.393768,,,,852.112732,1210.142090,430.079651,680.478210,893.818970,107.428345,805.022034,1203.189575,273.654846,,,
202,707.202393,971.514832,169.515625,651.077637,888.899658,106.413231,,,,852.113831,1210.173218,429.917023,680.216003,893.925476,107.036911,805.035767,1203.083008,273.619843,,,
203,707.285706,971.082458,169.786865,651.176025,888.576233,106.250824,,,,852.132629,1210.159424,429.903076,680.283264,893.791565,106.955399,805.051270,1203.070435,273.604736,,,
204,707.672668,970.712524,169.767578,651.306885,888.368652,105.921555,,,,852.006409,1210.154175,429.855774,680.364990,893.597656,106.962791,805.080383,1202.985596,273.618530,,,
205,707.920410,970.462646,169.814987,651.274414,887.902893,106.081390,,,,851.941040,1210.156860,429.810730,680.481812,893.465271,106.981911,805.083313,1202.968018,273.622772,,,
206,708.011780,970.251709,170.038284,651.240845,887.972778,106.188858,,,,851.918823,1210.164185,429.821564,680.797180,893.195984,107.046066,805.096375,1202.889893,273.589172,,,
207,708.136169,969.951660,170.298843,651.296936,887.961975,106.124130,,,,851.927612,1210.181885,429.787811,680.878601,893.072388,107.067566,805.104919,1202.874146,273.574280,,,
208,708.416748,969.537537,170.603928,651.390259,887.883423,106.025414,,,,851.808838,1210.165405,429.796112,680.937622,892.946655,107.019272,805.140869,1202.786621,273.531281,,,
209,708.512268,969.197083,170.640823,651.453003,887.657166,105.858398,,,,851.863220,1210.180176,429.760529,681.050720,892.787659,107.072289,805.156372,1202.768921,273.513306,,,
210,708.665283,968.930359,170.743958,651.392029,887.573608,105.646652,,,,851.866272,1210.158447,429.747559,681.041138,892.791626,106.944901,805.208191,1202.773071,273.561340,,,
211,708.706482,968.593628,170.906708,651.450745,887.482727,105.411980,,,,851.859741,1210.152832,429.750671,681.026001,892.723877,106.833679,805.215149,1202.776978,273.575104,,,
212,708.713135,968.153564,171.283264,651.658264,887.445435,104.979660,,,,851.799011,1210.159912,429.799408,681.169434,892.557312,106.805847,805.197998,1202.762329,273.619110,,,
213,708.571472,967.714539,171.541351,651.820190,887.369629,104.767509,,,,851.799805,1210.169556,429.787933,681.454895,892.282288,106.596291,805.426514,1202.652466,273.607513,,,
214,708.460144,967.285217,171.965103,651.990112,887.342407,104.675613,,,,851.788208,1210.169434,429.828583,681.579834,892.278076,106.595116,805.396362,1202.726196,273.670288,,,
215,708.621216,966.863159,172.159744,652.063782,887.251526,104.612549,,,,851.837769,1210.230835,429.788361,681.496704,892.213074,106.530861,805.389221,1202.751587,273.764221,,,
216,708.637085,966.361633,172.590500,652.236145,887.085815,104.766510,,,,851.764954,1210.351074,429.895020,681.514832,892.162598,106.441109,805.099976,1202.654419,274.206268,,,
217,708.922302,965.979919,173.039139,652.451721,886.916077,104.960854,,,,851.804199,1210.384644,429.931946,681.422485,892.126404,106.343872,805.024963,1202.616455,274.407837,,,
218,709.229675,965.682434,173.359146,652.622009,886.880859,105.220177,,,,851.783508,1210.459717,430.014465,681.171692,892.475891,106.007294,805.007080,1202.588867,274.588470,,,
219,709.596252,965.119141,173.921967,652.926636,886.743652,105.572067,,,,851.723572,1210.545654,430.115295,681.097412,892.667236,105.771843,805.024475,1202.537598,274.838593,,,
220,709.684082,964.828552,174.039169,653.166687,886.684998,105.764694,,,,851.765015,1210.624512,430.174591,681.011475,892.980164,105.542336,805.064026,1202.480225,275.097931,,,
221,709.578247,964.522217,174.564850,653.456787,886.665771,105.701004,,,,851.767517,1210.717529,430.265839,681.135437,893.034302,105.546295,804.986572,1202.549683,275.315643,,,
222,709.805237,964.359680,174.830887,653.825562,886.678284,105.588692,,,,851.709229,1210.822876,430.346069,681.388550,892.525757,105.722198,804.965332,1202.526367,275.553253,,,
223,710.071960,964.175598,174.963455,,,,,,,851.661743,1210.829346,430.500671,681.509338,892.431396,105.744835,804.927124,1202.496826,275.695740,,,
224,709.915283,963.755066,175.714676,,,,,,,851.734436,1210.866089,430.616364,681.913757,891.899475,106.281006,804.822693,1202.532104,275.897705,654.644226,886.501709,105.615540
225,709.902100,963.383423,176.356720,,,,,,,851.656616,1210.968628,430.704437,682.383606,891.431458,106.525436,804.770813,1202.484863,276.171661,654.529907,886.588196,106.070328
226,710.218933,963.002502,176.705338,,,,,,,851.530090,1211.088013,430.932007,682.332397,891.942627,105.865715,804.725342,1202.384399,276.377838,654.479858,886.698730,106.254356
227,710.283936,962.717285,177.113205,,,,,,,851.424133,1211.097412,431.068237,682.158569,892.073059,105.309044,804.717773,1202.396484,276.537598,654.672852,886.712585,106.378616
228,710.433167,962.435242,177.571243,,,,,,,851.345642,1211.126831,431.158997,682.116760,892.038208,105.319008,804.552856,1202.344971,276.787811,654.963257,886.708435,106.371895
229,710.602661,961.996399,178.124222,,,,,,,851.242249,1211.186157,431.254761,682.280029,891.817993,105.375107,804.382751,1202.191040,277.063019,655.169006,886.724976,106.487984
230,710.728271,961.655579,178.370071,,,,,,,851.192444,1211.169189,431.333221,682.334900,892.030701,105.225250,804.276733,1202.049438,277.429749,655.353027,886.620361,106.527458
231,711.005371,961.328003,178.545105,,,,,,,851.168152,1211.201782,431.463562,682.192505,892.012817,104.966156,804.153503,1201.977905,277.531311,655.538757,886.519714,106.515335
232,711.312866,961.058044,178.583374,,,,,,,851.035889,1211.241577,431.628265,682.037659,892.320374,104.730057,804.088928,1201.882446,277.675110,655.832153,886.499390,106.615913
233,711.577393,960.634033,178.872375,,,,,,,850.918884,1211.292969,431.738037,682.056885,892.382263,104.582298,803.726807,1201.760010,277.908539,655.994629,886.530518,106.572014
234,711.799133,960.302307,179.155823,,,,,,,850.822266,1211.271240,431.939423,682.142883,892.365845,104.536293,803.452087,1201.640381,278.115601,656.217651,886.386780,106.630249
235,711.999207,960.008789,179.294296,,,,,,,850.633545,1211.310425,432.137726,682.174866,892.369202,104.518166,803.270935,1201.552612,278.277161,656.040466,886.056335,107.106995
236,712.356384,959.633240,179.493973,,,,,,,850.460999,1211.348877,432.321381,682.242432,892.373535,104.503830,803.098145,1201.403564,278.460999,656.247437,886.044250,107.075089
237,712.808594,959.265686,179.483459,,,,,,,850.335571,1211.229980,432.632446,682.337585,892.271057,104.490723,802.786316,1201.330322,278.625824,656.450745,886.028748,106.772911
238,712.933228,958.972900,179.712601,,,,,,,850.153015,1211.201538,432.771454,682.332703,892.194336,104.545021,802.536499,1201.186401,278.634766,656.582886,885.973450,106.681587
239,713.140686,958.754822,179.680939,,,,,,,850.064209,1211.262451,432.825775,682.365234,892.173523,104.482079,802.319885,1201.137207,278.696960,656.630554,885.833496,106.768463
240,713.338440,958.498413,179.689377,,,,,,,849.987549,1211.157104,432.892120,682.351257,892.183960,104.403969,802.242188,1201.060059,278.745361,656.605286,885.709656,106.845993
241,713.549377,958.263000,179.621811,,,,,,,849.845581,1211.102783,432.949890,682.202698,892.189636,104.194824,802.059631,1201.011719,278.882782,656.648743,885.667419,106.899796
242,713.698608,958.042969,179.431885,,,,,,,849.663452,1211.069702,433.021545,682.182983,892.160950,104.063919,801.888062,1200.929321,278.975647,656.697144,885.576538,106.857758
243,713.825012,957.955750,179.381195,,,,,,,849.531494,1210.951050,433.052460,682.254395,892.148560,104.014061,801.701172,1200.804077,279.061462,656.713867,885.563660,106.829987
244,713.934998,957.881897,179.424057,,,,,,,849.326721,1210.917236,433.178619,682.204712,892.103699,104.022491,801.627380,1200.780762,279.153351,656.714172,885.574097,106.824707
245,714.086853,957.787170,179.467926,,,,,,,849.240601,1210.817383,433.211731,682.105591,892.165588,104.001060,801.457153,1200.668579,279.300568,656.747559,885.488037,106.717316
246,714.125549,957.707581,179.351608,,,,,,,849.046082,1210.668945,433.223114,682.212708,892.119995,104.022141,801.365662,1200.538818,279.414856,656.725098,885.463867,106.709557
247,714.279846,957.712524,179.280731,,,,,,,848.945984,1210.604492,433.358978,682.204285,892.080139,104.003510,801.244324,1200.415649,279.548645,656.794250,885.475281,106.690102
248,714.445129,957.679932,179.148590,,,,,,,848.668152,1210.472290,433.628082,682.142517,892.158447,103.891815,801.201172,1200.346802,279.584137,656.728210,885.499634,106.650307
249,714.583679,957.660278,179.021667,,,,,,,848.454773,1210.338867,433.797760,682.066406,892.224365,103.804153,801.091553,1200.261719,279.678925,656.693115,885.597107,106.692345
250,714.357910,957.848022,179.343109,,,,,,,848.436401,1210.259888,433.921173,682.027588,892.247314,103.769905,801.107849,1200.231567,279.775757,656.702026,885.635376,106.736015
251,714.650635,957.730530,178.993668,,,,,,,848.339355,1210.177124,433.983093,682.205811,892.145264,103.853020,801.068542,1200.204834,279.820313,656.717285,885.603638,106.642929
252,714.835754,957.803040,178.730942,,,,,,,848.342590,1210.080078,434.104004,682.404053,892.026489,103.989937,801.076721,1200.041748,280.107300,656.766235,885.723328,106.647270
253,714.936829,957.816589,178.643585,,,,,,,848.215332,1210.026978,434.128204,682.268860,892.188599,103.973351,801.103943,1200.001831,280.190796,656.741089,885.714294,106.591743
254,714.935181,957.767578,178.545761,,,,,,,848.137878,1210.031250,434.180328,682.031799,892.328491,103.880890,801.077454,1199.995483,280.251495,656.747253,885.711121,106.584663
255,714.914124,957.837280,178.490128,,,,,,,848.115479,1209.960449,434.216980,681.947815,892.393127,103.724571,801.120544,1199.989868,280.254730,656.740906,885.784485,106.588287
256,715.002075,957.875916,178.418564,,,,,,,848.061462,1209.896729,434.273254,682.121582,892.302307,103.756767,801.212952,1199.988403,280.196503,656.703796,885.931274,106.605629
257,715.039063,957.964355,178.379730,,,,,,,848.441528,1209.975952,433.783112,682.223328,892.239136,103.862099,801.216187,1199.993408,280.233185,656.671692,886.055908,106.604813
258,715.062805,957.997742,178.324249,,,,,,,848.284058,1209.872559,434.176056,682.328003,892.169678,103.896706,801.357971,1199.952026,280.106506,656.707214,886.063965,106.581505
259,715.067627,957.996704,178.313812,,,,,,,848.108032,1209.770386,434.360321,682.252441,892.356262,103.892563,801.558899,1199.981689,279.968903,656.655579,886.160645,106.522278
260,715.038452,958.105530,178.260330,,,,,,,848.105042,1209.779419,434.332916,682.116211,892.465210,103.750183,801.749390,1199.970093,279.951111,656.745667,886.210754,106.412994
261,715.064819,958.214355,178.218811,,,,,,,848.181091,1209.774170,434.286163,682.066284,892.509766,103.592896,801.804871,1199.985840,280.006317,656.732544,886.300720,106.398315
262,715.004272,958.231812,178.253845,,,,,,,848.207520,1209.761230,434.271606,682.024902,892.519531,103.654427,801.923401,1199.976685,279.944641,656.710144,886.313477,106.418060
263,714.950134,958.334290,178.294647,,,,,,,848.379944,1209.734863,434.192291,682.233704,892.501465,103.836388,802.132263,1199.968262,279.871521,656.775391,886.381836,106.332443
264,714.856323,958.372192,178.274734,,,,,,,848.475952,1209.674683,434.151886,682.405945,892.494385,103.972588,802.235596,1199.966064,279.880310,656.826050,886.538696,106.303383
265,714.794861,958.429260,178.277618,,,,,,,848.582153,1209.607422,434.140137,682.459778,892.428833,103.963303,802.383972,1199.958618,279.862701,656.775208,886.546082,106.348778
266,714.423828,958.632202,178.804214,,,,,,,848.607056,1209.650024,434.032471,682.407654,892.401489,103.891533,802.505554,1199.991455,279.837738,656.775452,886.606689,106.331192
267,714.540833,958.571838,178.412613,,,,,,,848.662476,1209.643066,433.952728,682.304260,892.531616,103.831848,802.681030,1200.027832,279.735260,656.779297,886.639160,106.375443
268,714.591431,958.676453,178.245331,,,,,,,849.103882,1209.601685,433.650330,682.197327,892.519348,103.899506,802.762573,1200.035400,279.785919,656.761353,886.733459,106.270546
269,714.536804,958.768005,178.336319,,,,,,,849.217102,1209.613770,433.503387,682.254578,892.539185,103.944092,802.850952,1200.042603,279.723389,656.687012,886.775208,106.364754
270,714.376038,958.862732,178.366409,,,,,,,849.263000,1209.593506,433.523163,682.364563,892.498535,103.993362,802.854248,1199.996094,279.683075,656.648376,886.742126,106.324860
271,714.301208,958.877319,178.352051,,,,,,,849.263123,1209.589355,433.531311,682.427795,892.450439,103.985962,802.906799,1200.003296,279.658905,656.662598,886.765198,106.223038
272,714.287415,958.880920,178.327362,,,,,,,849.205017,1209.517212,433.465820,682.390930,892.449097,104.142166,802.969299,1199.989746,279.654724,656.611389,886.833984,106.211517
273,714.309875,958.943054,178.180206,,,,,,,849.368835,1209.518066,433.457733,682.393250,892.403748,104.136032,802.978516,1200.005981,279.713257,656.596741,886.770752,106.236160
274,714.188293,958.949463,178.088684,,,,,,,849.327271,1209.407349,433.367188,682.383362,892.463440,104.202179,802.665344,1200.034912,279.843964,656.384949,886.780396,106.118294
275,714.136353,958.970825,178.034256,,,,,,,849.325745,1209.416260,433.317932,682.435608,892.403137,104.222206,803.017029,1199.950073,279.621002,656.337036,886.797485,106.087051
276,714.067566,958.992371,177.900894,,,,,,,849.370483,1209.328857,433.284393,682.530029,892.259949,104.251053,803.193665,1199.877319,279.466431,656.338074,886.823059,106.090431
277,714.051270,959.005066,177.856262,,,,,,,849.422119,1209.282104,433.262299,682.542664,892.310425,104.288651,803.208313,1199.860596,279.451019,656.456116,886.780151,106.275284
278,714.104736,958.995911,177.822021,,,,,,,849.395447,1209.312378,433.271790,682.402100,892.376343,104.154549,803.146484,1199.862793,279.411194,656.348999,886.761353,106.174660
279,714.076477,959.083923,177.822998,,,,,,,849.401855,1209.234009,433.251587,682.346558,892.469666,104.168953,803.096497,1199.875732,279.368164,656.362000,886.799927,106.087700
280,714.130066,958.867493,177.829269,,,,,,,849.357788,1209.191162,433.259308,682.337463,892.463196,104.080597,803.140076,1199.860229,279.326416,656.372925,886.810913,106.068985
281,714.116943,959.055725,177.751236,,,,,,,849.316162,1209.194946,433.272736,682.290649,892.358521,103.968964,803.166687,1199.799927,279.282776,656.390259,886.818176,106.067108
282,714.113281,959.114990,177.686417,,,,,,,849.404724,1209.114014,433.196716,682.255676,892.459473,104.004135,803.188965,1199.779297,279.251312,656.332214,886.822205,106.157265
283,714.185608,959.119812,177.657089,,,,,,,849.350281,1209.118164,433.133545,682.220642,892.492188,104.020378,803.246399,1199.817871,279.189026,656.488953,886.836975,106.224152
284,714.231750,959.021545,177.552872,,,,,,,849.306030,1209.053955,433.119202,682.453491,892.377808,104.113388,803.263794,1199.828491,279.172668,656.659546,886.859009,106.212433
285,714.244202,959.077820,177.673218,,,,,,,849.287048,1208.989990,433.097748,682.564392,892.309326,104.180458,803.279175,1199.836792,279.146301,656.635681,886.887634,106.275009
286,714.244934,959.020447,177.559052,,,,,,,849.267944,1208.933228,433.053009,682.507874,892.280334,104.056198,803.200378,1199.754517,279.167114,656.605225,886.766113,106.277908
287,714.185547,958.991516,177.790558,,,,,,,849.183044,1209.032715,433.090515,682.536194,892.315674,104.136559,803.265808,1199.716919,279.154327,656.566101,886.714722,106.279747
288,714.168823,958.952759,177.961441,,,,,,,849.225098,1208.961792,433.062866,682.459778,892.306702,103.983871,803.280762,1199.760864,279.098877,656.589966,886.813904,106.251930
289,714.218689,958.944031,177.923889,,,,,,,849.217896,1208.953491,433.057526,682.418884,892.347351,103.980438,803.314758,1199.779785,279.050690,656.631042,886.854309,106.214630
290,714.314331,958.865051,177.949799,,,,,,,849.179932,1208.951538,433.013550,682.449341,892.315247,103.961426,803.309814,1199.771118,279.057190,656.720154,886.899963,106.152847
291,714.364990,958.909607,177.980331,,,,,,,849.214661,1208.972412,433.017761,682.508179,892.296082,104.032410,803.252502,1199.804321,278.980713,656.680603,886.801392,106.191353
292,714.610474,958.953918,177.846313,,,,,,,849.136230,1208.957397,432.994568,682.559387,892.239929,104.027298,803.262207,1199.781616,278.996490,656.633484,886.751526,106.249268
293,714.464111,958.850464,177.898697,,,,,,,848.977112,1208.961060,432.896454,682.479675,892.238647,103.955315,803.249878,1199.742065,279.000214,656.547729,886.710571,106.294762
294,714.380981,958.815796,177.967728,,,,,,,848.940369,1208.961426,432.893768,682.432556,892.329468,103.999825,803.230652,1199.685059,278.958710,656.624512,886.820557,106.226837
295,714.402466,958.828918,177.992493,,,,,,,849.016724,1208.995972,432.958038,682.389648,892.361267,104.078178,803.230591,1199.677246,278.948486,656.638916,886.783569,106.190727
296,714.412598,958.737854,177.961395,,,,,,,848.974609,1208.979248,432.871307,682.345215,892.356750,104.079613,803.216309,1199.670288,278.886475,656.631592,886.763306,106.214081
297,714.497314,958.699829,177.865692,,,,,,,848.986084,1208.958618,432.829346,682.540100,892.298767,104.153503,803.234131,1199.680542,278.936798,656.560669,886.721741,106.274292
298,714.502991,958.713379,177.881760,,,,,,,848.957275,1208.889282,432.819153,682.554504,892.252014,104.111885,803.157593,1199.692505,278.858154,656.548523,886.715088,106.296295
299,714.528992,958.735718,177.828949,,,,,,,848.910339,1208.886963,432.793152,682.358887,892.296631,104.085632,803.152100,1199.613159,278.812622,656.538635,886.709656,106.300766
300,714.564209,958.724060,177.774597,,,,,,,848.895996,1208.912598,432.750092,682.368408,892.313843,104.126953,803.180725,1199.607422,278.774994,656.248779,886.624207,106.524811
301,714.601013,958.749084,177.644974,,,,,,,848.823853,1208.887207,432.772705,682.431030,892.250732,104.108864,803.135864,1199.600830,278.753479,656.200867,886.717163,106.298279
302,714.699768,958.750061,177.624161,,,,,,,848.817200,1208.804688,432.757874,682.458801,892.219482,104.111649,803.103027,1199.543579,278.726044,656.293335,886.805176,106.117767
303,714.740173,958.819031,177.576416,,,,,,,848.763062,1208.801880,432.712738,682.710449,891.483398,104.413094,803.240540,1199.515381,278.676453,656.268860,886.672607,106.431786
304,714.730225,958.869934,177.481995,,,,,,,848.867493,1208.786499,432.639343,682.656616,891.882263,104.399063,803.179138,1199.536865,278.647919,656.241089,886.796753,106.271339
305,714.776489,958.886230,177.305893,,,,,,,848.856750,1208.798706,432.630707,682.525452,891.860168,104.319832,803.152222,1199.462036,278.633118,656.309265,886.817932,106.077316
306,714.848694,958.907532,177.148117,,,,,,,848.769104,1208.814697,432.607117,682.618164,891.785217,104.259956,803.223755,1199.458008,278.537231,656.101379,886.715942,106.314735
307,714.929138,958.944153,177.061020,,,,,,,848.789001,1208.807861,432.596344,682.465698,892.100769,104.287186,803.249146,1199.462158,278.512451,656.203552,886.805359,106.212517
308,715.002625,958.989807,176.889755,,,,,,,848.753113,1208.843384,432.526520,682.404358,892.273682,104.122154,803.185547,1199.479492,278.392365,656.278564,886.796021,106.136238
309,715.038025,959.115051,176.808502,,,,,,,848.739685,1208.816162,432.549591,682.452515,892.305786,104.163162,803.230896,1199.484497,278.320404,656.329712,886.766724,106.093147
310,715.074463,959.170227,176.631363,,,,,,,848.741333,1208.820190,432.466705,682.456726,892.299377,104.231110,803.253296,1199.431519,278.177307,656.276001,886.758301,106.120407
311,715.039917,959.229980,176.471008,,,,,,,848.879944,1208.838745,432.377289,682.482971,892.212036,104.143570,803.238953,1199.492798,278.108337,656.264648,886.758240,106.141991
