Präzision47
Date:,2025/04/16
Time:,14:30:30
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
19,780.592651,808.881165,119.461266,809.819885,723.878296,83.393875,693.984558,1051.115845,218.953751,791.071350,694.806946,83.372238,703.883667,1139.029541,379.061859,,,,,,,,,,,,
20,779.960266,810.801453,122.155342,808.644958,725.717957,87.131760,693.096497,1053.589355,218.519791,790.401611,696.086670,86.357864,703.750000,1141.061646,378.830078,,,,,,,,,,,,
21,779.061890,812.740295,124.103287,807.780090,727.266174,90.106438,692.629517,1056.303101,218.710846,790.072693,698.482239,89.404922,703.616272,1143.052612,379.044708,,,,,,,,,,,,
22,778.484680,815.175598,126.612846,806.877808,728.638245,93.763252,691.411682,1059.487427,218.741409,789.322693,700.003723,92.537590,703.547363,1145.047607,379.352295,,,,,,,,,,,,
23,777.575012,817.013306,128.839493,806.064026,730.503113,97.321426,690.398560,1062.360596,218.969421,788.508362,701.950378,95.961143,703.367493,1147.228271,379.641541,,,,,,,,,,,,
24,776.716309,819.410095,131.573669,805.645386,732.516541,99.784424,689.931396,1065.347046,219.179214,787.981567,704.069092,99.160263,702.990540,1149.414063,379.879974,,,,,,,,,,,,
25,775.986938,821.375671,134.248627,804.987427,734.723328,103.103615,689.009949,1068.461060,218.436249,787.341919,706.350403,101.962921,702.755432,1151.530151,380.057526,,,,,,,,,,,,
26,775.094116,824.196655,136.450058,804.202332,737.008850,106.299675,688.201294,1071.478394,218.964478,786.670898,708.086731,105.175758,702.579773,1153.669556,380.050262,,,,,,,,,,,,
27,774.355774,826.840027,138.790115,803.254822,739.415588,108.850739,687.141479,1074.676880,219.015945,785.935974,711.049377,108.873703,702.662231,1155.743530,380.453705,,,,,,,,,,,,
28,773.386597,829.254150,141.533829,802.342468,742.000916,111.869980,686.554810,1078.071045,218.911362,784.814514,712.974670,111.771034,702.327759,1157.963379,380.917236,,,,,,,,,,,,
29,772.601868,831.912109,143.959991,801.261047,744.117493,114.482948,685.356079,1081.434692,219.137970,784.177856,715.511108,114.743874,701.826660,1160.178467,381.502716,,,,,,,,,,,,
30,771.569336,834.483032,146.652374,800.231018,746.851868,116.732307,684.487427,1084.630005,219.399673,783.100952,718.391174,117.830719,701.613159,1162.367310,381.937134,,,,,,,,,,,,
31,770.671143,837.384705,148.716110,798.988464,749.871948,119.468826,683.158264,1088.173828,219.345718,782.843628,720.652893,120.227509,701.541504,1164.676880,382.408600,,,,,,,,,,,,
32,769.947815,840.251099,150.833054,797.801514,752.259827,120.634964,682.148315,1091.680298,219.874268,781.725403,723.648376,123.261398,701.469116,1166.977905,382.350922,,,,,,,,,,,,
33,768.726257,843.180481,153.745697,797.361633,755.089600,124.473213,681.352356,1095.149536,220.308670,780.696655,726.588440,125.522896,701.216187,1169.270020,382.875031,,,,,,,,,,,,
34,767.719421,845.834778,155.807053,796.282654,757.961365,126.970200,680.534241,1098.674072,220.372986,779.498352,729.239014,127.640480,700.757263,1171.537598,383.782562,,,,,,,,,,,,
35,766.471375,848.727173,157.954880,794.914429,760.652649,127.915726,679.172791,1102.387329,220.556992,778.435913,732.372437,130.521179,700.428345,1173.707886,384.398132,,,,,,,,,,,,
36,765.575867,851.875305,160.451157,,,,677.996216,1105.979736,220.992615,777.163696,735.314392,132.409500,700.019409,1175.940430,385.067200,,,,,,,,,,,,
37,764.286804,854.785522,162.248505,,,,677.210449,1109.512207,221.364578,775.934143,738.047974,134.755264,699.839905,1178.116699,385.948608,792.160583,766.829895,131.364792,,,,,,,,,
38,763.053955,857.754395,164.249817,,,,676.084961,1112.969604,221.877289,774.537292,741.081177,136.912109,,,,790.803040,769.346924,133.431717,,,,,,,,,
39,761.550964,861.112305,166.465164,,,,674.864807,1116.781982,222.648499,772.949524,744.243469,138.787048,,,,788.948486,772.278931,136.127899,699.445129,1182.791748,387.699982,,,,,,
40,760.077942,864.201782,168.151443,,,,673.903320,1120.358521,223.027390,771.284851,747.399170,140.857712,,,,787.336243,775.614319,137.619278,699.588989,1185.156616,388.002411,,,,,,
41,758.661255,867.319031,170.218109,,,,672.762634,1123.961792,223.634811,769.574951,750.552612,142.875534,,,,785.724365,779.177551,140.096451,699.395569,1187.503540,389.141449,,,,,,
42,756.948853,870.476135,172.252060,,,,671.685547,1127.758667,224.191422,767.834595,753.185120,144.468033,,,,783.820313,782.362732,141.390045,699.003052,1189.675415,390.096436,,,,,,
43,755.186401,873.687988,173.835846,,,,670.866150,1131.573364,224.552292,765.906799,756.630188,146.445801,,,,781.791626,785.240112,142.440292,698.751648,1191.892700,390.977051,,,,,,
44,753.282288,877.092773,175.428329,,,,669.856018,1135.354492,225.086945,763.549927,759.973511,148.094711,,,,779.895508,788.441711,144.325439,699.041016,1194.242310,391.630280,,,,,,
45,751.702698,880.069702,176.802795,,,,668.832825,1139.053833,226.209137,761.711914,762.969910,149.823761,,,,778.042053,791.748718,145.998779,699.317139,1196.552490,392.351807,,,,,,
46,749.971802,883.099121,178.497498,,,,667.811157,1142.798950,226.833344,759.487183,765.970276,151.290451,,,,776.210083,794.542236,147.343597,699.037903,1198.799438,392.942963,,,,,,
47,748.299194,886.193542,180.032822,,,,666.737000,1146.662842,227.209091,757.039673,769.492554,152.405792,,,,773.377808,797.376831,148.769714,698.622620,1200.930054,394.003418,,,,,,
48,746.180237,889.775024,181.003540,,,,665.702637,1150.250732,228.497040,754.812866,772.627014,153.710052,,,,770.525330,800.767578,149.011230,698.737244,1203.366943,394.466583,,,,,,
49,744.192505,892.975830,182.613815,,,,665.128479,1153.785400,229.327209,752.283997,775.756409,154.971252,,,,768.325684,804.074890,150.586700,699.064697,1205.530396,395.313293,,,,,,
50,742.635559,895.822327,183.476593,,,,664.097168,1157.455078,229.705048,749.829041,778.377502,155.456772,,,,765.900208,807.035461,151.813416,699.020630,1207.750366,396.025238,,,,,,
51,740.343506,899.034790,184.257599,,,,663.313721,1161.002441,230.789307,747.250916,781.628906,156.676880,,,,763.985596,809.883667,152.467148,699.007813,1210.000366,397.491913,,,,,,
52,738.094360,902.248352,185.492737,,,,661.996887,1164.463745,231.956909,744.253418,784.912048,157.499298,,,,761.152161,813.115417,153.268631,699.271057,1212.118530,398.111237,,,,,,
53,736.232910,904.928650,186.594055,,,,661.538269,1167.973145,233.089279,741.637024,787.656555,157.787811,,,,758.312683,816.020752,153.346970,699.448181,1214.085571,398.766907,,,,,,
54,734.029968,908.133179,187.009842,,,,660.820679,1171.632690,233.255249,738.720764,791.110962,158.418274,,,,754.156006,818.861572,152.663040,699.532837,1216.204102,399.318573,,,,,,
55,731.907410,911.389221,187.309235,,,,660.660339,1174.909790,233.781097,735.801270,794.212524,158.884689,,,,752.222229,822.166016,154.067886,699.602600,1218.240845,400.431305,,,,,,
56,730.195862,914.088074,188.288208,,,,660.067322,1178.289673,235.109161,732.574341,797.046509,159.154785,,,,749.849670,824.905334,155.221542,699.736450,1220.196899,401.544250,,,,,,
57,727.596436,916.893677,188.786514,,,,658.944153,1181.600952,236.423019,729.662659,800.028687,159.136536,,,,747.164185,827.426819,155.230453,700.027222,1222.112427,402.559875,,,,,,
58,725.356812,920.152527,189.139893,,,,658.654358,1185.056519,237.023361,726.529968,803.218628,159.451843,,,,744.242615,830.598999,155.452148,700.364075,1224.012085,403.302216,,,,,,
59,722.603821,922.684998,189.377243,,,,658.190186,1188.201050,237.802750,723.592957,805.788940,159.515686,,,,741.089966,833.483765,154.986755,700.746704,1225.909912,404.248932,,,,,,
60,721.170776,925.512695,190.033798,,,,657.619019,1191.509033,238.612885,720.430176,808.784119,159.322067,,,,738.695801,836.029236,155.587631,700.544922,1227.823853,405.104248,,,,,,
61,719.004578,928.704956,189.753723,,,,656.917542,1194.644409,239.573792,717.343994,811.957092,158.991943,,,,735.627258,839.128967,155.123734,700.665527,1229.679810,406.231232,,,,,,
62,716.939636,931.217834,190.300598,,,,656.285400,1197.580322,240.599457,714.240967,814.431702,158.913406,,,,731.867065,841.707275,154.838409,700.833435,1231.451782,406.966644,,,,,,
63,714.310242,933.975891,190.580429,,,,655.641296,1200.455933,241.804855,711.136963,817.232239,158.698914,,,,729.551453,844.431580,154.628830,701.182800,1233.066895,407.661346,,,,,,
64,712.233032,936.639038,190.376709,,,,655.628357,1203.197388,242.646729,708.061462,820.447815,158.893463,,,,726.617798,847.116028,154.776413,701.368713,1234.805298,408.767059,,,,,,
65,709.697937,939.440857,189.922089,,,,655.449585,1206.049805,243.205078,705.112915,823.046570,158.034058,,,,723.840393,849.790283,154.056229,701.405579,1236.452637,409.786774,,,,,,
66,707.982422,941.998962,190.159744,,,,654.904480,1209.080933,243.969009,702.565674,826.235962,156.880508,,,,721.592468,852.691772,153.926071,701.654114,1238.260376,410.417023,,,,,,
67,705.594971,944.254272,189.665970,,,,654.582275,1211.989136,244.871964,699.544556,828.454956,156.820694,,,,718.962036,854.713684,154.022064,701.729980,1239.651367,411.161987,,,,,,
68,703.919983,947.069336,190.405548,,,,654.115906,1214.516846,245.565598,697.113831,831.004456,155.873260,,,,717.035034,857.610291,153.827133,701.803711,1241.189331,412.190582,,,,,,
69,701.682739,949.439026,189.689697,,,,653.680481,1216.779663,246.762634,694.501343,834.053650,154.781479,,,,714.828979,860.132263,152.932556,702.302917,1242.517212,413.243744,,,,,,
70,699.914307,951.940552,189.240646,,,,653.486145,1219.205566,247.844528,691.906616,836.683105,153.766205,,,,712.051208,862.438293,152.031006,702.784546,1244.063599,413.883453,,,,,,
71,698.029541,953.851501,189.025177,,,,653.424133,1221.623169,248.528854,689.783997,839.101624,153.128876,,,,709.506775,864.937866,151.403000,703.167236,1245.425903,414.288177,,,,,,
72,696.403931,956.477905,188.388840,,,,653.501648,1223.977295,248.900513,687.403076,841.283630,151.726852,,,,708.394714,867.289490,151.301331,702.963928,1246.898193,414.992401,,,,,,
73,694.634521,958.542664,188.321182,,,,653.013123,1226.193359,249.799896,685.169067,843.980469,150.835632,,,,706.934387,869.653748,150.240799,703.030090,1248.138672,415.876129,,,,,,
74,692.959167,960.534668,188.138306,,,,652.688049,1228.576416,250.681793,683.665222,846.214050,149.957306,,,,704.832275,872.026611,149.193314,703.189087,1249.253174,416.811066,,,,,,
75,691.307861,962.626953,187.299362,,,,652.691650,1230.628174,251.075851,681.344604,849.037659,149.104263,,,,702.912415,874.362122,148.759262,703.366272,1250.572632,417.542023,,,,,,
76,689.775330,964.904846,187.109848,,,,653.071228,1232.530273,251.355911,679.498230,851.056580,148.029144,,,,700.618958,876.411255,147.470978,703.987427,1251.685425,418.056915,,,,,,
77,688.486877,966.913757,186.432693,,,,652.828491,1234.666382,252.205704,677.586914,853.392029,147.541412,,,,699.113464,878.590027,147.101013,704.199951,1252.804688,418.329956,,,,,,
78,687.104675,969.139160,185.908218,,,,652.371765,1236.371460,252.959091,675.954529,855.315063,146.549835,,,,697.467590,880.810547,146.461487,704.473267,1254.022949,418.596710,,,,,,
79,685.902344,970.985107,185.441910,,,,652.059387,1238.312256,253.458023,674.552124,857.634399,146.021606,,,,696.161194,882.791260,146.094894,704.507996,1254.927734,418.924072,,,,,,
80,684.733276,972.955994,184.786942,,,,651.937073,1239.877319,254.020279,672.802124,859.588806,144.802643,,,,694.451172,884.870483,143.988846,704.597351,1255.734131,419.488953,,,,,,
81,683.632324,974.792053,184.262054,,,,651.785400,1241.632690,254.617477,671.516296,861.538940,144.105789,,,,692.963684,886.577087,143.275696,704.863770,1256.777466,419.989563,,,,,,
82,682.454651,976.461792,183.954254,,,,651.895081,1242.987671,255.246338,670.021240,863.463257,142.804993,,,,691.154114,888.762756,141.806152,705.181213,1257.751953,420.328125,,,,,,
83,681.544678,978.158020,182.855957,,,,651.822144,1244.453491,255.730621,668.782104,865.113281,141.948883,,,,690.909302,890.135681,142.010101,705.379517,1258.641846,420.945374,,,,,,
84,680.433655,979.694458,182.249893,,,,652.012146,1245.709961,256.076660,667.197571,866.983826,140.753403,,,,689.717529,891.753052,141.681717,705.487671,1259.486938,421.362549,,,,,,
85,679.408203,981.041382,181.944336,,,,651.850342,1246.878296,256.321564,666.236145,868.609375,140.138535,,,,688.381287,893.763367,140.519745,705.577576,1260.345825,421.740082,,,,,,
86,678.774414,982.571350,181.121368,,,,651.753601,1248.455444,256.441498,664.910278,869.972534,139.021759,,,,687.081665,895.123474,139.196091,705.916992,1261.029175,422.050323,,,,,,
87,677.751343,984.114319,180.448059,,,,651.765198,1249.332153,257.039703,664.108154,871.737854,138.215286,,,,686.288574,896.481323,138.214844,706.371460,1261.624023,422.320953,,,,,,
88,676.460510,985.192566,180.027527,,,,651.688965,1250.320679,257.257690,663.396179,873.150879,136.824341,,,,685.667053,898.219116,137.350845,706.526611,1262.334106,422.466003,,,,,,
89,676.151733,986.156067,179.144928,,,,651.508667,1251.369873,257.390411,662.555420,874.363708,135.770065,,,,684.703918,899.492432,136.548538,706.704529,1263.178101,422.639404,,,,,,
90,675.631226,987.411926,178.225891,,,,651.597778,1252.440308,257.601868,661.939331,875.873230,134.947021,,,,683.997192,900.642212,135.777328,706.986938,1264.045288,422.798157,,,,,,
91,674.666260,988.726990,177.625214,,,,651.843750,1253.177002,257.594055,661.338074,877.103333,133.820007,,,,683.759033,901.889221,134.652298,706.620972,1264.828613,423.134918,,,,,,
92,673.644470,989.638855,177.311172,,,,651.830750,1254.084106,257.596954,660.698425,877.935486,132.467804,,,,683.075684,903.220642,133.561249,706.545166,1265.326538,423.379639,,,,,,
93,673.635559,990.484009,176.565857,,,,651.595337,1255.283813,257.562683,660.150818,878.856384,131.611359,,,,682.423950,904.276306,132.795547,706.824585,1265.965698,423.745728,,,,,,
94,673.146545,991.372620,175.682037,,,,651.543213,1256.094360,257.665863,659.498901,880.216553,130.905380,,,,681.977173,905.108032,132.189255,706.978760,1266.910645,423.573792,,,,,,
95,672.631775,992.358521,175.058838,,,,651.454651,1256.758179,258.006439,658.947510,881.316711,130.110794,,,,681.394714,906.106018,131.584122,707.153198,1267.780273,423.453125,,,,,,
96,672.071594,993.278625,174.639954,,,,652.018066,1257.041504,257.633789,659.072693,882.240784,129.177750,,,,680.843506,907.211121,130.863144,707.175964,1268.343018,423.447449,,,,,,
97,671.973022,994.023071,174.040955,,,,652.075928,1257.572510,257.651398,659.195740,882.921143,128.090668,,,,680.727722,908.041748,130.035004,707.361816,1268.870605,423.477509,,,,,,
98,671.528564,994.702576,173.033157,,,,652.119446,1258.092773,257.775146,658.953064,883.745667,127.212868,,,,680.801025,908.706726,129.239563,707.541687,1269.296021,423.548279,,,,,,
99,671.156128,995.232971,172.471176,,,,652.102600,1258.645630,257.858337,658.522461,884.619568,126.544090,,,,680.824219,909.264221,128.441772,707.744690,1269.848999,423.570099,,,,,,
100,670.887390,995.873840,171.980972,,,,652.144226,1259.062134,257.721527,658.053772,885.340759,125.715721,,,,680.147888,910.060852,127.186325,707.854248,1270.427734,423.473022,,,,,,
101,670.558594,996.397034,171.377151,,,,652.107483,1259.514404,257.623871,657.855103,885.897583,125.268463,,,,679.875366,910.607605,126.079010,708.099304,1270.911499,423.382019,,,,,,
102,670.714050,996.861084,170.722702,,,,652.250061,1259.821045,257.426147,657.849243,886.326050,124.537148,,,,680.042358,911.101501,125.689583,708.568176,1271.215210,423.168671,,,,,,
103,670.771423,997.427124,170.026505,,,,652.279236,1260.087402,257.225647,657.621155,886.848450,123.770348,,,,680.085022,911.627991,125.231354,708.710022,1271.622925,423.105164,,,,,,
104,670.873291,997.769226,169.613953,,,,652.336121,1260.248901,256.895752,657.470581,887.390076,122.822960,,,,679.927551,912.072632,124.507851,708.705811,1271.886353,423.023560,,,,,,
105,670.711609,998.082642,169.196945,,,,652.540894,1260.459351,256.534576,657.477905,887.958374,121.930496,,,,680.184143,912.491150,124.046455,708.977112,1272.185059,422.933685,,,,,,
106,670.641052,998.556152,168.688858,,,,652.757935,1260.627197,256.071411,657.559692,888.290466,121.049469,,,,679.747131,912.533569,123.038116,708.825134,1272.442017,422.810089,,,,,,
107,670.393860,998.776978,168.156815,,,,653.023621,1260.942993,255.458435,657.468506,888.522034,120.519394,,,,679.435425,913.294678,122.236984,709.140747,1272.548828,422.621552,,,,,,
108,670.544983,999.104309,167.475296,,,,653.273865,1261.121338,255.163132,657.360413,888.685913,120.204803,,,,679.326111,913.646790,121.635025,709.131653,1272.707153,422.519409,,,,,,
109,670.618835,999.507874,166.478165,,,,653.460205,1261.267944,254.936432,657.509033,889.050354,119.773865,,,,679.552063,913.819519,120.785904,709.154175,1272.859131,422.445221,,,,,,
110,670.656677,999.700745,165.969910,,,,653.678894,1261.363525,254.625626,657.661987,889.206543,119.152481,,,,679.587280,914.019592,120.358353,709.384277,1273.148193,422.052856,,,,,,
111,670.849182,999.760742,165.618515,,,,653.857971,1261.449829,254.429977,657.279480,889.431213,118.422745,,,,679.481201,914.214233,119.948097,709.224243,1273.450684,421.910889,,,,,,
112,670.939209,999.831299,165.194763,,,,654.024231,1261.511841,254.256195,657.029724,889.726746,117.877190,,,,679.435120,914.442200,119.635017,709.163147,1273.728638,421.862457,,,,,,
113,671.103088,999.772949,164.514206,,,,654.174622,1261.492310,254.094315,656.801697,889.961060,117.427376,,,,679.459839,914.715210,119.161324,709.483826,1273.984253,421.530762,,,,,,
114,670.821655,999.882874,163.961029,,,,654.303406,1261.547485,253.892441,656.666321,890.183594,116.972298,,,,679.146851,915.071045,118.289383,709.812683,1274.206787,421.274963,,,,,,
115,670.612122,999.944275,163.704437,,,,654.453186,1261.635620,253.698486,656.909973,890.416931,116.208672,,,,679.152039,915.083923,117.820358,709.940186,1274.366089,421.131592,,,,,,
116,670.421204,1000.224182,163.344284,,,,654.669006,1261.745850,253.418823,657.047119,890.546753,115.726959,,,,679.012024,915.228882,117.342430,709.969421,1274.485229,421.125244,,,,,,
117,670.456543,1000.458496,162.814468,,,,654.810730,1261.785767,253.219254,657.012390,890.662903,115.316628,,,,678.927734,915.254822,117.070877,710.024292,1274.673218,420.917236,,,,,,
118,670.533997,1000.724304,162.309860,,,,654.761719,1261.891846,252.981293,657.008972,890.835632,114.896866,,,,678.917236,915.282288,116.804817,710.025452,1275.040039,420.703766,,,,,,
119,670.524353,1001.049927,161.699188,,,,,,,657.127991,890.954529,114.578537,,,,678.859070,915.405396,116.513634,710.004639,1275.238403,420.421600,,,,,,
120,670.665955,1001.372437,161.258575,,,,,,,657.223267,891.030884,114.271576,,,,678.972900,915.499146,116.269173,709.984985,1275.466187,420.301544,654.874878,1262.342651,252.198364,,,
121,670.759521,1001.563293,161.030411,,,,,,,657.080322,891.137756,113.944252,,,,679.032471,915.644836,116.118950,709.841614,1275.683716,419.846130,655.308899,1262.619751,251.852905,,,
122,670.793396,1001.724060,160.806671,,,,,,,657.026550,891.249084,113.926125,,,,679.054565,915.779480,116.094017,709.809570,1275.815918,419.661499,655.613647,1262.730103,251.551682,,,
123,671.008911,1001.891785,160.675369,,,,,,,657.033081,891.362183,113.949005,,,,679.107605,915.954224,116.064568,709.971802,1275.885376,419.349365,655.765503,1262.873657,251.248749,,,
124,671.095032,1002.090454,160.540970,,,,,,,657.027161,891.515015,113.850128,,,,679.112976,916.122864,115.971725,709.931824,1276.031982,419.212982,655.950134,1262.959229,251.124069,,,
125,671.192505,1002.220459,160.504761,,,,,,,657.061646,891.649963,113.905144,,,,679.282593,916.207336,115.900246,709.683228,1276.262939,418.954620,656.398315,1263.088989,250.716965,,,
126,671.360352,1002.339966,160.446243,,,,,,,657.117920,891.785767,113.987045,,,,679.418213,916.339539,115.912895,709.434631,1276.448853,419.046265,656.845032,1263.436279,250.230087,,,
127,671.587952,1002.529114,160.383438,,,,,,,657.226135,891.875977,113.897820,,,,679.448547,916.565674,115.841492,709.454224,1276.504883,418.880463,657.256104,1263.498047,249.777283,,,
128,671.927551,1002.678711,160.279648,,,,,,,657.309326,891.984131,113.851334,,,,679.653809,916.725403,115.697609,709.501709,1276.867798,418.512329,657.335083,1263.627563,249.580566,,,
129,672.223633,1002.752869,160.275436,,,,,,,657.421387,892.166260,113.880783,,,,680.064331,916.825928,115.204674,709.277588,1277.169312,418.344971,657.379089,1263.706543,249.447571,,,
130,672.621521,1002.868164,160.225220,,,,,,,657.713379,892.343567,113.950996,,,,680.183228,916.990967,115.437386,709.240417,1277.406860,418.169952,657.505188,1263.842407,249.366745,,,
131,672.870789,1002.998474,160.204269,,,,,,,657.921692,892.453857,114.009010,,,,680.462952,917.024963,115.436699,709.562073,1277.506836,417.904114,657.668091,1263.980835,249.304382,,,
132,673.238098,1003.183960,160.216751,,,,,,,658.077393,892.593628,114.183792,,,,680.693787,917.216064,115.494133,709.392212,1277.782715,417.641174,657.826660,1264.131226,249.177551,,,
133,673.440735,1003.363464,160.030533,,,,,,,658.271606,892.784302,114.348572,,,,680.951538,917.318542,115.876862,709.417542,1277.876221,417.624756,657.887634,1264.276978,248.992752,,,
134,673.851196,1003.511169,159.853958,,,,,,,658.499634,892.860229,114.511490,,,,681.395691,916.945679,115.946571,709.317322,1278.112305,417.359222,657.888855,1264.505493,248.845673,,,
135,674.114624,1003.676392,159.712036,,,,,,,658.841980,892.928528,114.393829,,,,681.917419,917.162537,115.692650,709.360168,1278.270020,417.227631,657.953308,1264.547119,248.776031,,,
136,674.456909,1003.811035,159.605942,,,,,,,659.223633,892.936096,114.371414,,,,682.125488,917.350891,115.521225,709.280212,1278.346558,417.190033,657.978638,1264.700562,248.610428,,,
137,674.888062,1003.932922,159.455322,,,,,,,659.556580,892.999634,114.430328,,,,682.422668,917.499512,115.431351,709.426697,1278.441650,416.898193,658.001587,1264.859985,248.494583,,,
138,675.276794,1003.968079,159.496658,,,,,,,659.645386,892.892090,114.591934,,,,682.772888,917.537659,115.417068,709.476379,1278.573730,416.771423,657.925415,1264.998657,248.462540,,,
139,675.578918,1004.057251,159.434341,,,,,,,659.963623,892.841492,114.703941,,,,683.148804,917.665649,115.362564,709.419373,1278.762817,416.838898,658.468628,1264.715942,247.918884,,,
140,675.860046,1004.152161,159.327637,,,,,,,661.025574,892.653198,114.292290,,,,683.457336,917.791077,115.403320,709.336853,1278.899902,416.810822,658.332947,1264.967896,247.775345,,,
141,676.050354,1004.195251,159.246414,,,,,,,661.691406,892.719421,114.020035,,,,683.791138,917.795898,115.401482,709.348450,1278.961426,416.767639,658.287842,1265.135254,247.759125,,,
142,676.292847,1004.257813,159.174988,,,,,,,661.998291,892.857483,114.204544,,,,684.094666,917.860291,115.261024,709.394531,1279.012573,416.773438,658.288208,1265.156616,247.621948,,,
143,676.566284,1004.326721,159.050827,,,,,,,662.132263,892.910095,114.320877,,,,684.420044,917.869995,115.228279,709.374146,1279.172241,416.805695,658.871094,1264.974854,247.239563,,,
144,676.844116,1004.412476,158.937088,,,,,,,662.278992,892.998535,114.317459,,,,684.661682,917.869324,115.208580,709.307312,1279.286865,416.748627,659.094727,1264.999878,247.034393,,,
145,677.162476,1004.553406,158.638214,,,,,,,662.432373,893.131958,114.296219,,,,685.031372,917.921143,114.837875,709.331970,1279.343018,416.816803,659.104980,1265.096680,247.064102,,,
146,677.443176,1004.651428,158.554993,,,,,,,662.485474,893.237427,114.255829,,,,685.198425,917.992432,114.789101,709.415466,1279.344482,416.841553,658.967224,1265.140015,246.888290,,,
147,677.692749,1004.899536,158.449036,,,,,,,662.505371,893.291565,114.228241,,,,685.273010,918.101318,114.764778,709.304077,1279.459717,416.700348,659.068115,1265.264771,246.630829,,,
148,677.886780,1005.068970,158.286072,,,,,,,662.557617,893.446533,114.195000,,,,685.331665,918.232544,114.690552,709.254700,1279.551025,416.707825,659.105347,1265.325806,246.473633,,,
149,678.083862,1005.234985,158.090973,,,,,,,662.390381,893.613098,114.439827,,,,685.377686,918.267029,114.733253,709.237305,1279.659424,416.717957,659.092773,1265.286499,246.454056,,,
