Präzision01160
Date:,2025/04/26
Time:,15:47:08
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
40,845.551086,757.104919,108.548103,825.631042,660.782959,79.726288,917.881104,995.344849,202.748062,953.879822,1025.023682,354.785492,800.279419,660.252502,73.332970,,,
41,845.481628,757.286072,108.639809,825.391907,660.927246,79.708710,917.904236,995.579773,202.740158,953.828857,1025.117310,354.780487,800.020142,660.556641,73.354416,,,
42,845.465515,757.440125,108.635567,825.162109,661.017761,79.695702,917.947510,995.738281,202.617477,953.865540,1025.126099,354.772552,799.802551,660.748413,73.249023,,,
43,845.451904,757.499573,108.626289,825.130676,661.086731,79.686615,917.972595,995.889832,202.597061,953.863586,1025.208008,354.783478,799.660645,660.986633,72.998840,,,
44,845.341736,757.622375,108.609138,824.740479,661.298462,79.652451,917.907532,996.051575,202.652771,953.855164,1025.225342,354.789795,799.431885,661.255798,72.864777,,,
45,845.180115,757.760742,108.623177,824.582642,661.482666,79.640244,917.885803,996.214050,202.635162,953.836731,1025.310547,354.815369,799.163940,661.467834,72.781654,,,
46,845.006348,757.893555,108.640091,824.505615,661.590576,79.741379,917.758789,996.411804,202.652374,953.894348,1025.475586,354.787628,799.034363,661.724182,72.593498,,,
47,844.857239,757.959167,108.652580,824.248901,661.793518,79.701340,917.708984,996.650879,202.664368,953.994873,1025.497070,354.708832,799.074097,661.936646,72.242874,,,
48,844.645935,758.141235,108.794296,824.020508,662.066895,79.626099,917.648926,996.839111,202.695816,954.087402,1025.619995,354.687439,799.187866,662.098206,71.966064,,,
49,844.467041,758.242920,108.926399,823.917236,662.259521,79.670944,917.594666,997.051758,202.717255,954.158569,1025.847412,354.687683,799.268677,662.355469,71.637909,,,
50,844.336731,758.398865,109.338531,823.937073,662.475159,80.021461,917.692688,997.441345,202.543961,954.306396,1026.003174,354.632050,799.315918,662.530579,71.600014,,,
51,844.164551,758.602173,109.894203,823.864197,662.697144,80.711029,917.701477,997.687622,202.537811,954.436523,1026.236084,354.608582,799.382629,662.607849,72.066353,,,
52,843.981140,758.881104,110.465782,823.809082,663.000671,81.832283,917.659485,997.959167,202.449112,954.521851,1026.456299,354.678497,799.651184,662.737000,72.638451,,,
53,843.850891,759.190125,110.945747,823.746582,663.099487,83.043365,917.287964,998.567749,202.722107,954.633667,1026.691040,354.691101,799.746155,662.981995,73.777977,,,
54,843.883240,759.824951,111.723564,823.971130,663.361206,83.909248,916.978882,999.388550,202.959335,954.732788,1026.942505,354.669708,799.718140,663.157837,75.213882,,,
55,843.761780,760.305786,113.018120,824.222229,663.653625,84.800270,916.664124,1000.089844,203.291321,954.972717,1027.281372,354.737701,799.786499,663.318726,76.150764,,,
56,843.526306,760.761292,114.279770,824.630249,663.927246,86.102592,916.768677,1000.924438,203.471664,954.843933,1027.712646,355.052643,800.244934,663.632629,77.043510,,,
57,843.281006,761.199829,115.818779,824.597351,664.261719,88.486427,916.898376,1001.640991,203.530151,954.798950,1028.040039,355.245728,802.011780,664.751892,77.355293,,,
58,843.625610,761.815857,117.190811,824.725525,664.647339,90.254677,917.141235,1002.547058,203.429825,955.013916,1028.364136,355.215393,803.864014,665.835144,77.248077,,,
59,843.690552,762.640808,118.659508,825.192749,665.135986,92.260231,917.258972,1003.629028,203.564484,955.061829,1028.714844,355.295044,804.569946,666.338989,78.503830,,,
60,843.428955,763.287292,120.506271,825.281860,665.698181,94.835144,917.566162,1004.908630,203.811478,955.195679,1029.027832,355.579346,801.389099,665.591003,85.390892,,,
61,843.346619,764.251526,122.833572,825.380615,666.447510,97.067741,917.802429,1006.028748,204.118073,955.395081,1029.425171,355.771667,800.420837,665.533997,88.845512,,,
62,843.287048,765.036682,124.608604,825.649658,667.466187,99.737198,918.314636,1007.417725,204.194611,955.541626,1030.027466,356.201569,800.811707,666.419006,91.006668,,,
63,842.911194,765.968750,127.119125,825.208008,668.256958,101.531242,918.478027,1008.752441,204.406494,955.558228,1030.625977,356.571106,804.417114,668.715942,89.518585,,,
64,842.718201,766.858032,129.427887,825.340881,669.328674,104.586372,918.428467,1009.818604,204.931351,955.759338,1031.362183,356.763947,802.962585,669.215637,93.770248,,,
65,842.643982,768.306091,131.988586,824.892761,670.057678,107.900620,918.601685,1011.518372,205.740524,956.117493,1032.165283,356.895844,800.707947,669.280212,99.051292,,,
66,842.091736,769.464478,134.690536,824.510132,671.117981,111.445686,918.808655,1013.116333,206.190033,956.485046,1033.003784,356.942047,799.336609,669.977051,103.509109,,,
67,841.636292,770.437805,137.123367,824.276367,672.280640,113.844124,919.159912,1014.832703,206.559723,956.846008,1033.950073,357.003754,799.290466,670.830933,106.309189,,,
68,841.267639,772.193237,139.405319,823.495239,673.362488,117.372375,919.533569,1016.388489,206.646408,957.152161,1035.035156,357.108246,798.989868,672.296997,109.072968,,,
69,840.534363,773.435913,142.068954,822.696167,674.862366,120.826202,919.675842,1018.080933,207.219284,957.250427,1035.813599,357.739044,798.039124,673.581665,112.872086,,,
70,840.076721,775.068054,144.662750,822.252747,676.601318,123.821266,919.996643,1020.011292,208.032394,957.125854,1036.634155,358.278900,797.127808,675.289795,116.010521,,,
71,839.142029,776.886353,147.426819,821.501770,677.848206,127.406326,920.281616,1021.783997,208.797226,957.164307,1037.811279,358.693390,796.069397,676.573547,120.117088,,,
72,838.030151,778.370483,150.522491,820.233459,679.648132,130.861038,920.527405,1023.428589,209.219269,957.393738,1039.058350,358.952179,795.391235,677.959229,123.060852,,,
73,837.050720,780.533447,153.230011,819.266113,681.179321,134.377640,920.821655,1025.119629,209.470779,957.771362,1040.058105,359.119629,794.822571,680.118408,125.801590,,,
74,836.154846,782.417725,155.679733,818.355774,683.289246,137.738052,921.360107,1027.291626,210.164841,958.281738,1041.251587,359.219727,793.350647,681.920166,130.178253,,,
75,835.393677,784.372253,158.676163,817.127075,685.154419,140.659836,921.339233,1029.401489,210.941330,958.493896,1042.384766,359.501434,792.033386,683.658813,133.186264,,,
76,834.010803,786.524963,161.247284,815.772827,687.276001,143.978867,921.387451,1031.249634,211.441803,958.467590,1043.328857,360.155609,790.853394,686.016724,136.200500,,,
77,832.833252,789.033691,164.059113,814.286072,689.334473,147.599243,921.599426,1033.553467,211.950394,958.318176,1044.413940,361.001526,789.484924,688.207153,139.350311,,,
78,831.452332,791.158875,166.703598,812.344543,691.612427,150.680023,922.106567,1035.741089,212.455124,958.466431,1045.651733,361.541565,787.991394,690.083496,143.043503,,,
79,830.414185,793.389587,169.702209,810.943298,693.892761,153.882965,,,,958.986450,1046.725464,361.812195,786.060242,692.736633,146.463257,,,
80,829.178345,795.976929,172.114075,809.262390,696.584778,157.082581,,,,959.500549,1047.740234,362.153778,783.954590,695.038513,149.996628,923.033936,1039.602539,213.476563
81,827.761658,798.444763,174.551315,807.943970,698.892761,159.668671,,,,959.649536,1048.902466,362.494202,782.377319,697.526855,152.773987,923.835266,1042.042480,214.009567
82,826.366150,801.136475,176.486465,806.251465,701.485413,162.644165,,,,959.590698,1049.947754,362.794861,780.504517,700.220215,155.779037,924.351501,1044.337891,214.490601
83,824.811768,804.107971,179.532440,804.295410,704.351135,165.693893,,,,959.773926,1050.987549,363.416901,779.169434,703.085754,158.271896,924.322388,1046.233276,215.006622
84,823.209595,806.452332,181.950516,802.302795,706.827332,168.599609,,,,959.918945,1052.335938,364.086609,777.677246,706.053162,160.461655,924.421387,1048.468262,215.933273
85,821.550476,809.158997,184.598389,800.457825,709.733887,171.392960,,,,960.257629,1053.516357,364.423431,776.018616,709.234558,162.837006,924.659790,1050.766602,216.868927
86,819.671814,812.179688,186.684937,798.407227,712.865723,173.611450,,,,960.474670,1054.557617,365.020630,773.342773,711.891785,166.338608,924.902832,1052.961304,218.156830
87,818.224548,815.049683,188.545044,796.617371,715.511902,176.130569,,,,960.770325,1055.631836,365.432037,770.957642,714.836060,169.136398,924.947083,1055.078613,218.932266
88,816.511475,817.884460,190.455902,794.377808,718.596497,178.632797,,,,960.923584,1056.824463,365.970795,768.701111,718.237305,171.674423,925.398987,1057.276611,219.606705
89,814.916382,821.104004,192.280777,791.967529,721.762817,180.853287,,,,961.100769,1057.829590,366.461609,767.164001,721.504395,173.124344,926.241333,1059.508423,219.869141
90,813.050537,824.300232,194.131195,789.292358,725.090088,183.106003,,,,961.392212,1059.052734,366.908325,765.045959,724.616211,175.049637,926.506653,1061.429199,220.187805
91,811.319763,827.279541,196.192017,787.623535,728.329285,184.677353,,,,961.716492,1060.370605,367.268250,762.659058,727.687927,177.509262,926.915894,1063.875000,220.687164
92,809.814087,830.290161,197.796143,785.688110,731.489685,186.750031,,,,961.979736,1061.540771,367.592712,760.041199,731.003357,179.876221,927.173706,1066.206909,221.616791
93,807.805481,833.625916,199.553650,783.082458,734.570496,189.149078,,,,961.681091,1062.625488,368.242371,758.115845,734.570862,181.045105,927.033508,1068.343140,222.623245
94,805.781128,836.943909,201.313309,780.409973,737.929077,190.937424,,,,961.777039,1063.738281,368.548584,755.981567,738.191467,182.642059,927.356689,1070.445190,223.328690
95,803.901611,840.143127,202.452515,778.486511,741.964539,191.715500,,,,962.099976,1065.010010,368.892273,753.680054,741.789429,184.150284,928.016418,1072.611450,223.842270
96,801.653809,843.139099,203.951889,775.939697,745.042908,193.470795,,,,962.579346,1066.389526,369.369049,750.813599,744.775757,186.026764,928.371338,1074.976929,224.136383
97,800.000366,846.477539,205.089661,773.222290,748.021545,194.931778,,,,963.046936,1067.700928,369.743408,747.848755,748.228516,187.650650,928.491333,1076.916748,224.319260
98,798.399414,849.914490,206.144012,771.079285,751.616577,195.663849,,,,963.341553,1068.804077,370.062042,745.319458,752.137146,188.593399,928.291382,1079.327637,225.254166
99,796.334534,853.377686,207.164505,768.534973,755.009949,197.128235,,,,963.507935,1069.868896,370.505096,744.331665,756.599304,187.742371,928.449097,1081.630493,225.993195
100,794.386108,856.519653,208.115433,765.772522,758.568787,198.227417,,,,963.854858,1071.109253,371.377319,745.435852,761.412720,184.190826,928.381165,1083.679565,226.738632
101,792.935242,859.676025,209.175644,763.396545,762.343201,198.708023,,,,964.241394,1072.318237,371.681824,744.300903,764.754395,183.760895,928.999268,1085.694092,227.233154
102,790.979919,863.006287,210.167648,760.874817,765.727905,199.725143,,,,964.640015,1073.775269,371.736603,741.512451,768.078979,185.534225,929.965637,1087.769897,227.729797
103,788.960510,866.542908,210.510803,758.804565,769.071777,200.191757,,,,964.731689,1074.966797,372.088593,734.711304,770.296875,191.460709,930.611023,1090.052246,228.238159
104,787.366333,869.917297,211.230911,756.258667,772.363525,201.353317,,,,964.647888,1075.871948,372.451111,730.603088,773.960938,194.389801,930.158203,1092.034058,229.053024
105,785.726501,873.198730,211.902512,753.967224,776.610657,200.787109,,,,964.876038,1077.063965,373.188019,728.639893,777.946899,194.266922,929.916138,1094.257568,230.086426
106,783.775452,876.360168,212.447769,751.505676,780.395935,201.009964,,,,965.292419,1078.219971,373.745911,726.721252,781.829773,194.030869,930.343140,1096.453003,230.611496
107,782.198608,879.807800,212.679428,749.312683,784.101868,200.923645,,,,965.730835,1079.360229,374.255707,724.884033,785.721619,193.409195,930.560608,1098.286987,231.168610
108,780.624207,883.222229,213.307495,747.273743,787.460388,201.545074,,,,966.068115,1080.652466,374.681244,721.969543,789.292847,194.703537,930.805786,1100.276611,231.519302
109,778.692200,886.741699,213.695908,744.962463,790.662781,202.176666,,,,966.626160,1081.821167,374.959625,719.488525,792.892517,194.981506,931.398987,1102.025269,231.800262
110,777.252380,889.868652,213.744507,742.578186,794.186218,202.155197,,,,966.573303,1082.704834,375.190369,716.992554,796.633728,195.104370,931.863892,1104.198975,232.627701
111,775.728088,892.980530,213.916702,739.792725,797.755188,202.402878,,,,966.809814,1083.664307,375.509979,715.115051,800.506775,194.741348,931.998901,1106.002197,233.150360
112,773.975464,896.318237,214.063705,737.488892,801.519714,201.989212,,,,967.085693,1084.897583,375.819702,712.807556,804.057739,195.065201,931.913696,1108.120850,233.781448
113,772.552002,899.685669,214.064392,734.884155,805.086731,202.099304,,,,967.298401,1086.110352,376.427032,713.927979,808.594299,190.810959,932.345276,1110.031006,234.137482
114,771.023193,902.825012,214.208160,732.707642,808.473938,201.619644,,,,967.523193,1087.180176,376.989044,713.424622,812.659546,188.261749,932.660645,1111.986938,234.749390
115,769.593750,905.900146,213.853973,730.699219,812.010437,200.837280,,,,967.653320,1088.267456,377.460938,711.519714,816.364868,188.008057,932.745178,1113.667725,235.244110
116,768.138428,909.069153,213.794113,728.969299,815.323486,200.841232,,,,967.882202,1089.156372,377.861359,704.703796,819.422729,192.639587,932.924744,1115.506104,235.633377
117,766.438477,912.330444,213.791855,726.580505,818.739258,200.567841,,,,968.333740,1089.958618,378.073120,701.297852,822.651001,193.869156,933.730103,1117.086670,235.489944
118,765.305786,915.515991,213.431641,724.461121,822.231689,200.053604,,,,968.853455,1090.974121,378.364441,699.947388,826.317261,192.278351,934.075439,1118.946777,236.345703
119,763.899414,918.348267,213.490311,722.808899,825.768311,199.273788,,,,969.448792,1092.148193,378.854645,698.032471,829.755981,191.370239,934.587769,1120.402954,236.607162
120,762.627075,921.554199,212.794891,720.912781,829.244934,197.861420,,,,969.544434,1093.143188,379.301392,696.323730,833.661072,190.477905,934.439758,1121.976196,237.204880
121,761.296265,924.632324,212.680389,718.684204,832.370667,197.024368,,,,969.567078,1093.935059,379.526917,693.806030,837.143250,190.625839,934.378296,1123.776123,238.059311
122,759.563354,927.226563,211.999557,716.797791,835.923767,196.765747,,,,969.686035,1094.736084,379.772705,692.216614,840.444092,189.541016,934.647156,1125.288086,238.643784
123,758.576111,930.448120,211.627426,714.750000,839.171265,196.022049,,,,969.957153,1095.658691,379.961731,690.399048,843.889160,188.638245,934.946167,1126.861206,239.228333
124,757.090271,933.450195,211.115021,713.084961,842.263428,195.014542,,,,970.325562,1096.611694,380.183411,688.690613,847.216309,187.893692,934.864807,1128.115479,239.789719
125,755.836548,936.170044,210.519424,711.416260,845.423279,194.313812,,,,970.785950,1097.294922,380.412659,687.037415,850.369324,187.029114,935.205627,1129.574463,239.933334
126,754.450623,939.069092,210.096756,709.485474,848.683777,193.394135,,,,971.179626,1098.198975,380.636108,688.229553,853.874573,182.262558,935.733765,1131.058594,240.140015
127,753.237671,941.967285,209.329727,708.024414,851.841736,193.094269,,,,971.382141,1099.020752,380.946472,688.799988,857.723328,179.447525,936.186951,1132.251343,240.333740
128,752.047607,944.548767,208.753494,705.525696,854.814392,192.421738,,,,971.561951,1099.836304,381.233032,686.534058,860.756226,179.224731,936.240051,1133.707275,240.578949
129,750.741333,947.370667,208.070740,704.098938,857.725891,191.942764,,,,971.858276,1100.497681,381.546265,681.281738,863.954529,182.636902,936.398193,1135.062500,240.762161
130,749.867126,949.916687,207.473160,702.438599,860.787476,190.793472,,,,972.143188,1101.130005,381.781769,678.415466,866.698425,183.376617,936.760010,1136.062866,241.060760
131,748.938965,952.513184,207.172409,701.119019,863.524353,190.085663,,,,972.408386,1101.980957,382.089325,676.834167,869.501465,182.397308,936.995117,1137.299927,241.302597
132,747.675354,954.948669,206.515381,699.517578,866.469299,188.809097,,,,972.803040,1102.790039,382.368134,675.808960,872.451416,181.213333,937.131531,1138.653442,241.473007
133,746.745728,957.250671,206.163589,698.148804,869.195923,188.148972,,,,973.076782,1103.489136,382.367310,677.238220,875.533875,176.987289,937.142212,1139.776367,241.735687
134,745.780518,959.787354,205.499847,696.801086,871.750793,187.115845,,,,973.421753,1104.051880,382.441223,677.439087,878.431030,174.507736,937.515320,1140.843994,241.857147
135,744.861938,961.877136,204.791672,695.471741,874.276245,186.502930,,,,973.577026,1104.477051,382.557495,676.148560,880.941345,173.512955,937.707397,1141.916992,242.107239
136,744.223877,964.098389,204.759293,694.165588,876.738098,185.737778,,,,973.693909,1105.042480,382.718231,673.795532,883.045593,173.795227,937.746521,1142.858398,242.307449
137,743.301697,966.072327,203.890472,692.849243,879.076965,185.091599,,,,973.729187,1105.891235,382.782227,672.885193,885.883179,172.692947,937.997986,1143.645020,242.467468
138,742.447571,968.174927,203.139633,691.621704,881.404114,184.355331,,,,974.321289,1106.333374,382.892487,671.595703,888.074890,172.415726,938.376404,1144.669556,242.690643
139,742.020142,970.145752,202.881119,690.630493,883.555908,183.342697,,,,974.674805,1106.854614,383.055542,670.860901,890.516846,171.166138,938.706848,1145.614990,243.045807
140,740.949829,971.910767,202.262512,689.192810,885.564148,183.041367,,,,974.997864,1107.349731,383.191559,669.425354,892.620605,170.933380,938.842346,1146.331909,243.295609
141,739.903198,973.680847,201.541016,688.514526,887.727478,182.373566,,,,975.265259,1107.804321,383.258514,668.802917,894.714294,169.882645,938.900818,1146.997192,243.554581
142,739.766052,975.440063,201.465988,687.091919,889.455688,181.383408,,,,975.650024,1108.286987,383.369476,668.192505,896.510925,168.376572,938.974609,1147.561157,243.529129
143,738.714050,977.169128,201.067612,686.183044,891.438782,180.514893,,,,975.925232,1108.808105,383.393372,667.199768,898.173889,167.541870,939.064941,1148.226807,243.661957
144,737.843079,978.617065,200.166397,685.947266,893.150513,180.157806,,,,975.838684,1109.257690,383.594788,666.279785,900.127258,167.428604,939.281555,1149.047852,243.839508
145,737.379211,980.266663,199.514984,684.892029,894.701050,179.492889,,,,975.817749,1109.572021,383.865875,665.548340,901.879578,166.784988,939.514465,1149.678223,243.987457
146,736.772217,981.573242,199.817032,683.817505,896.414734,178.704086,,,,975.841858,1109.969116,384.017914,664.983215,903.491394,165.775314,939.654175,1150.247803,244.141190
147,735.999451,983.003662,199.418503,683.502197,897.822327,178.379608,,,,975.738159,1110.448120,384.293396,664.195618,905.025269,165.389816,939.840881,1150.702026,244.188004
148,735.094910,984.370667,198.879761,682.674438,899.115723,177.791626,,,,975.862000,1110.880859,384.473175,663.260254,906.335022,165.115952,939.982117,1151.069458,244.196548
149,734.678528,985.562134,198.148544,681.864807,900.471069,177.341736,,,,976.030701,1111.125854,384.523712,662.446594,907.605042,164.823273,940.108887,1151.530884,244.297134
150,734.249084,986.595642,198.091187,681.311890,901.810852,177.044144,,,,976.142761,1111.393555,384.582611,662.442139,909.104187,163.699188,940.109802,1151.977295,244.365952
151,734.048279,987.592285,198.144440,680.951294,903.068420,176.661575,,,,976.327759,1111.745239,384.520996,661.896301,910.186951,163.470688,940.115906,1152.435547,244.458511
152,733.708130,988.547791,197.815430,680.373291,904.032104,176.099472,,,,976.471497,1112.011475,384.548737,661.079041,911.395935,163.412369,940.023376,1152.876465,244.520493
153,733.190979,989.283386,197.465622,679.248535,904.782959,175.159363,,,,976.523865,1112.254761,384.586151,660.996460,912.470154,162.772156,940.181458,1153.246460,244.374954
154,732.867065,990.047241,196.901321,678.424683,905.873291,175.776672,,,,976.823730,1112.609497,384.393219,660.253235,913.151184,162.570557,940.415466,1153.425415,244.316177
155,732.437378,990.707336,196.631195,678.112305,906.774536,175.719315,,,,977.020020,1112.876465,384.371002,659.694702,913.817871,162.298233,940.485718,1153.602661,244.390732
156,732.154236,991.312805,196.438339,678.371216,907.401672,175.039001,,,,977.115906,1113.138062,384.238861,659.236328,914.831360,161.986084,940.432434,1153.825684,244.398926
157,731.723328,991.777893,196.525650,678.299866,908.006104,174.507156,,,,977.193604,1113.458130,384.217499,658.830322,915.652466,161.860474,940.367859,1153.984253,244.359131
158,731.492126,992.207703,196.677231,677.881775,908.555725,174.035461,,,,977.322937,1113.668945,384.238831,658.393066,916.267029,161.734268,940.415222,1154.084106,244.412659
159,731.259827,992.696716,196.554871,677.433228,909.054810,173.797638,,,,977.511169,1113.871704,384.358582,657.909851,916.742188,161.641693,940.250122,1154.234863,244.431229
160,731.115295,993.111877,196.429382,677.013977,909.406738,173.763397,,,,977.567688,1114.075562,384.356262,657.404236,916.924194,161.511841,940.188965,1154.337036,244.473648
161,730.858704,993.511047,196.326447,676.809937,909.776367,173.646439,,,,977.547363,1114.205444,384.387665,657.364258,917.196289,161.349182,940.082581,1154.376709,244.520615
162,730.638000,993.924561,195.995865,676.403015,910.020508,173.660934,,,,977.550293,1114.364746,384.393768,657.007629,917.501343,161.242584,939.998352,1154.490967,244.542480
163,730.319702,994.184326,195.801346,676.102600,910.288147,173.583954,,,,977.588989,1114.502686,384.382355,656.810730,917.663086,161.125198,939.898743,1154.625977,244.600555
164,730.070129,994.242126,195.283112,675.987427,910.445007,173.556747,,,,977.587524,1114.552124,384.329651,656.739685,917.690735,160.823334,939.777344,1154.687134,244.551498
165,729.856995,994.432556,195.160004,675.845947,910.568787,173.561890,,,,977.667297,1114.643311,384.332123,656.554565,917.679993,160.784164,939.623901,1154.779297,244.601013
166,729.653137,994.495300,195.060226,675.784302,910.660217,173.408707,,,,977.638794,1114.695435,384.326172,656.349854,917.651306,160.680389,939.584473,1154.804321,244.535797
167,729.520081,994.493958,195.007034,675.724548,910.567200,173.308304,,,,977.607300,1114.773682,384.343628,656.332153,917.690186,160.530182,939.323853,1154.779785,244.589127
