Präzision17
Date:,2025/04/15
Time:,13:26:02
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
123,740.522034,724.063782,147.032455,701.735657,1090.324341,407.805420,726.388245,830.142517,198.142395,763.630127,742.490173,153.711441,664.135498,1145.766846,246.860077,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,738.653015,726.755798,147.632675,701.356934,1091.798828,408.075928,724.323242,832.833923,199.006653,761.727722,744.526917,154.535522,663.787537,1148.543457,247.529999,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,736.292419,729.170288,149.015076,701.083801,1093.459717,408.048981,722.565491,835.213135,199.926788,759.616272,747.183105,155.524078,663.116577,1151.495605,248.365234,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,734.149048,731.652100,150.205215,700.898376,1095.051025,408.083191,721.035889,837.832642,201.062561,757.638367,749.657227,156.561417,662.917480,1154.233276,249.184586,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,732.167053,734.355408,150.773865,700.695496,1096.741699,408.603455,719.280884,840.379578,201.992508,755.905823,752.291687,157.692703,662.592041,1157.007202,249.843155,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,729.576172,736.582092,151.901749,700.435547,1098.446167,409.033356,716.971863,842.847839,202.822647,753.715088,754.700317,158.643372,662.336975,1159.846924,250.148499,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,727.851807,739.753662,152.792038,700.243469,1100.204102,409.257446,715.079895,845.620483,203.583786,751.592407,757.303284,159.259903,662.060852,1162.848022,251.183304,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,726.113708,742.281372,153.378555,700.050842,1101.892090,409.307220,713.033203,848.102356,204.919693,749.303711,760.064697,160.406860,661.448975,1165.677734,252.153320,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,723.790588,744.966736,154.036621,699.714539,1103.575806,409.824860,711.095703,850.971741,205.479050,747.347961,762.609192,161.060181,660.805664,1168.676392,253.452347,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,721.982178,747.945251,154.472229,699.407410,1105.136475,410.612244,709.238342,853.811279,206.545807,745.675598,765.245850,161.802826,660.903564,1171.639160,254.422150,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,719.804810,750.599426,155.137009,699.050476,1106.911377,411.315399,707.504211,856.378662,207.654221,743.642456,768.438965,162.538971,661.405579,1174.686646,255.159973,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,717.399048,753.342224,155.977066,698.772034,1108.410889,411.663147,705.340881,859.209961,208.277222,741.399780,770.975525,163.589844,661.011230,1177.552979,255.934616,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,715.069641,756.342896,157.061905,698.505249,1110.212891,412.002655,703.134705,862.096741,208.984848,739.438110,773.821960,164.432602,660.583252,1180.694458,257.022034,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,713.081360,758.938904,157.509491,698.255554,1111.759155,412.305298,701.055115,864.824890,210.003983,737.095886,776.899780,164.965042,660.485840,1184.015381,257.724487,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,711.442627,762.027527,157.904449,698.305481,1113.709351,412.828247,698.942871,867.924011,210.482590,734.974792,779.658691,165.618378,660.567810,1186.914063,258.902863,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,709.050964,765.373474,158.204956,698.195862,1115.343750,413.215729,696.602783,871.405518,212.059601,733.147400,782.379272,166.637283,660.371887,1190.037231,259.977631,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,706.968445,768.263794,158.833496,698.032166,1117.254395,413.537445,694.625488,873.558044,212.444138,731.000000,785.332214,167.354462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,705.231018,771.044800,159.475952,698.244629,1118.651489,413.598663,692.222168,876.560913,212.680969,728.451721,788.438293,167.741943,,,,660.646912,1196.253418,262.145172,,,,,,,,,,,,,,,,,,,,,,,,
141,702.575928,774.119446,160.128662,697.809998,1120.465088,413.950989,690.250488,879.475098,213.287170,726.169189,791.225769,168.245697,,,,661.309998,1199.148926,262.939728,,,,,,,,,,,,,,,,,,,,,,,,
142,700.824036,777.322876,160.790680,697.516968,1122.084351,414.233032,688.082092,882.279419,214.105011,724.568848,794.384705,169.166397,,,,661.316895,1202.458130,264.170776,,,,,,,,,,,,,,,,,,,,,,,,
143,698.808533,780.171753,160.415634,697.251099,1123.827637,415.088165,686.096375,885.497864,215.032440,722.352173,797.411133,170.097580,,,,661.658386,1205.352661,265.008240,,,,,,,,,,,,,,,,,,,,,,,,
144,696.493530,783.318848,160.986298,697.022095,1125.336304,415.723145,683.821411,888.451294,215.225922,720.058594,800.142090,170.218033,,,,661.868774,1208.396118,266.050537,,,,,,,,,,,,,,,,,,,,,,,,
145,693.920898,786.626221,161.383423,696.827637,1127.064087,416.074219,681.523132,891.329468,215.739319,717.725891,803.530334,170.954803,,,,662.065491,1211.424561,267.183289,,,,,,,,,,,,,,,,,,,,,,,,
146,691.910950,789.084656,161.784241,696.930725,1128.546387,416.234344,679.561584,894.282776,216.453079,715.905396,806.197205,171.284180,,,,662.194092,1214.237183,268.410797,,,,,,,,,,,,,,,,,,,,,,,,
147,689.757019,792.110291,161.270905,696.728088,1130.278687,416.612030,677.377625,897.482666,216.702499,713.308533,808.971802,171.998718,,,,662.247498,1217.267822,269.568848,,,,,,,,,,,,,,,,,,,,,,,,
148,687.966980,795.795898,161.884872,696.443481,1131.677368,417.313599,675.505493,900.438843,216.964294,711.298767,812.214966,171.691422,,,,662.876526,1220.272827,270.421661,,,,,,,,,,,,,,,,,,,,,,,,
149,685.732483,798.738281,162.155060,696.117859,1133.234497,418.150848,673.514526,903.228210,217.137726,709.977173,815.359009,172.260178,,,,663.014709,1223.151978,271.545990,,,,,,,,,,,,,,,,,,,,,,,,
150,683.919800,801.594604,162.090881,696.209778,1134.790405,418.619995,671.982849,906.147461,217.783783,707.549194,818.023071,172.742157,,,,663.329529,1225.975830,272.812042,,,,,,,,,,,,,,,,,,,,,,,,
151,681.721924,805.003479,161.698013,696.273560,1136.524414,418.902435,669.913391,909.097107,217.990524,705.557068,821.110107,172.420959,,,,663.758118,1228.696533,273.947754,,,,,,,,,,,,,,,,,,,,,,,,
152,680.243835,807.883972,161.725449,696.336609,1137.947632,419.215515,668.132141,912.172607,218.192871,703.747192,824.434021,172.687698,,,,663.864258,1231.541992,275.129822,,,,,,,,,,,,,,,,,,,,,,,,
153,678.535950,810.863525,161.879608,696.336853,1139.488770,419.532623,666.365112,915.192444,218.395950,701.794800,827.113770,173.027100,,,,664.206909,1234.248169,275.978424,,,,,,,,,,,,,,,,,,,,,,,,
154,676.749817,814.006470,162.109482,696.132813,1140.789429,419.783691,664.472778,918.170288,218.313553,700.104492,829.897034,172.619202,,,,664.650146,1237.055298,277.302307,,,,,,,,,,,,,,,,,,,,,,,,
155,675.220154,817.020630,161.964767,696.035339,1142.219360,420.392517,662.670044,920.983582,218.496811,698.623230,833.130371,173.049957,,,,664.715454,1239.800415,278.659760,,,,,,,,,,,,,,,,,,,,,,,,
156,673.751160,820.098267,161.468384,695.987000,1143.547119,420.953186,661.104675,923.898926,218.630630,696.902893,836.189697,173.558914,,,,665.400574,1242.355103,279.622711,,,,,,,,,,,,,,,,,,,,,,,,
157,672.406494,822.895996,161.604233,696.179871,1144.989868,421.294495,659.773621,926.828247,218.619293,695.508728,838.962952,173.018997,,,,665.874878,1244.764526,280.854462,,,,,,,,,,,,,,,,,,,,,,,,
158,671.091553,826.148193,161.382141,696.334229,1146.539917,421.865204,658.256470,929.709778,218.704788,694.099243,842.064941,173.011124,,,,665.923889,1247.520264,282.142273,,,,,,,,,,,,,,,,,,,,,,,,
159,669.960815,829.007690,160.975983,696.325623,1147.728149,422.410889,656.582703,932.674255,218.798874,693.358215,844.831787,173.237671,,,,666.468018,1249.882080,283.168457,,,,,,,,,,,,,,,,,,,,,,,,
160,668.811584,831.710266,160.806274,696.206055,1149.104614,422.785492,655.402893,935.295349,218.334457,691.457947,847.500549,172.874557,,,,667.052795,1252.182739,284.416809,,,,,,,,,,,,,,,,,,,,,,,,
161,667.220520,834.348511,160.401459,696.137939,1150.448120,423.134735,654.141174,938.076538,218.368622,690.467407,850.526367,173.041245,,,,667.197571,1254.705688,285.543976,,,,,,,,,,,,,,,,,,,,,,,,
162,665.968750,837.072449,160.633316,696.456421,1151.674561,423.497375,652.991211,940.754944,218.595062,689.253784,853.311096,172.967545,,,,667.451355,1257.154053,286.801605,,,,,,,,,,,,,,,,,,,,,,,,
163,665.529541,839.789490,160.461441,696.311768,1152.975342,423.783539,651.579529,943.538025,218.461533,688.053040,856.082886,172.299805,,,,668.424744,1259.129272,287.891754,,,,,,,,,,,,,,,,,,,,,,,,
164,663.863953,842.438538,160.553070,696.300842,1153.968994,424.131317,650.500916,946.306824,218.254303,686.933044,858.924194,172.256516,,,,668.883545,1261.367432,289.141785,,,,,,,,,,,,,,,,,,,,,,,,
165,663.394470,845.094543,159.804657,696.251221,1155.299805,424.411560,649.424194,948.527222,218.089584,686.333252,861.281921,172.296783,,,,668.752808,1263.838745,290.266632,,,,,,,,,,,,,,,,,,,,,,,,
166,662.731018,847.928833,159.394287,696.417603,1156.604370,424.863831,648.647400,951.275818,217.572037,684.793274,864.127258,171.597534,,,,669.154297,1266.064453,291.063873,,,,,,,,,,,,,,,,,,,,,,,,
167,661.554138,850.017639,159.156464,696.503723,1157.649536,425.120819,647.475342,953.807617,217.510895,684.015320,866.908325,171.825912,,,,670.356873,1267.640625,292.086792,,,,,,,,,,,,,,,,,,,,,,,,
168,660.563538,852.730408,158.458755,696.634155,1158.730957,425.404388,646.636841,956.233704,217.415588,683.401001,868.943237,171.868469,,,,670.840149,1269.678223,292.891663,,,,,,,,,,,,,,,,,,,,,,,,
169,660.105225,855.179565,158.625687,696.856628,1159.830933,425.692505,646.059509,958.692444,217.280045,682.231079,872.038391,170.972290,,,,671.057007,1271.770264,293.704529,,,,,,,,,,,,,,,,,,,,,,,,
170,659.589844,857.359619,158.664810,697.044922,1160.793457,426.185547,645.369263,961.099487,216.861282,681.512024,874.317017,170.717178,,,,671.555054,1273.669067,294.899017,,,,,,,,,,,,,,,,,,,,,,,,
171,658.859863,859.471008,158.192093,697.216797,1161.899536,426.692261,644.737000,963.330017,216.805695,681.101379,876.505432,170.231934,,,,672.151978,1275.569580,295.759644,,,,,,,,,,,,,,,,,,,,,,,,
172,658.196594,861.815247,157.804520,697.235352,1162.806030,427.241394,644.131531,965.538452,216.374710,680.254028,879.328613,169.670654,,,,673.038574,1276.990723,296.638580,,,,,,,,,,,,,,,,,,,,,,,,
173,657.400024,863.621826,157.614456,697.309937,1163.699707,427.517059,643.779907,967.852600,216.079727,679.739380,881.444580,169.221451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,657.167664,865.680176,157.168060,697.489014,1164.584717,427.604736,643.259644,969.850769,215.936218,679.313721,883.915649,168.872559,,,,,,,674.182861,1280.235962,298.129364,,,,,,,,,,,,,,,,,,,,,
175,656.552856,867.597412,156.371246,697.561523,1165.535034,427.826416,642.715271,972.068665,215.282074,678.752502,885.967773,168.093811,,,,,,,674.516968,1281.946045,299.255219,,,,,,,,,,,,,,,,,,,,,
176,655.956543,869.836731,155.509979,697.660706,1166.388184,428.028107,642.243408,973.954590,214.820526,678.121399,888.436157,167.111694,,,,,,,675.021179,1283.422119,300.129181,,,,,,,,,,,,,,,,,,,,,
177,655.724670,871.487244,154.807190,697.873840,1167.101563,428.176636,641.901672,975.863586,214.497162,677.694580,890.257690,166.552231,,,,,,,675.488647,1284.757690,300.599152,,,,,,,,,,,,,,,,,,,,,
178,655.173889,873.375671,154.186432,698.142517,1168.012329,428.559387,641.746155,977.710510,214.065063,676.998718,892.409424,166.176895,,,,,,,676.085083,1286.146484,301.190247,,,,,,,,,,,,,,,,,,,,,
179,654.158203,875.209595,153.454636,698.153320,1168.873779,428.707397,641.510559,979.446838,213.288422,676.169250,894.295166,164.941818,,,,,,,676.830139,1287.444824,301.823486,,,,,,,,,,,,,,,,,,,,,
180,653.441833,876.716919,152.871109,698.296387,1169.615234,429.028107,641.052856,981.008484,212.665741,675.778381,895.864197,164.234619,,,,,,,677.665222,1288.349243,302.338165,,,,,,,,,,,,,,,,,,,,,
181,653.052124,878.286255,152.436676,698.326538,1170.516235,429.259033,640.881897,982.744873,212.152603,675.193237,897.822693,163.887589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,652.086365,879.577271,151.560486,698.498962,1171.198975,429.502075,640.546265,984.129333,211.556763,674.462891,899.118225,162.214447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,651.217163,881.404419,150.759460,698.559204,1172.123901,429.576660,640.366882,985.735596,211.136871,674.301392,900.922913,161.742554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,650.723206,882.715942,150.360123,698.723328,1172.784668,429.594238,640.318542,987.037476,210.444305,674.004395,902.530273,161.325211,,,,,,,,,,680.154602,1292.686401,303.797150,,,,,,,,,,,,,,,,,,
185,650.164185,884.005920,149.578354,698.904602,1173.375122,429.753143,639.872742,988.069275,209.793686,673.281738,903.687317,160.343979,,,,,,,,,,680.143494,1293.630005,304.361786,,,,,,,,,,,,,,,,,,
186,649.668335,885.391418,148.492203,699.046448,1173.887085,429.984589,639.682861,989.659668,208.934509,672.793213,905.264099,159.060806,,,,,,,,,,680.515869,1294.536255,304.651947,,,,,,,,,,,,,,,,,,
187,649.039734,886.525513,147.660461,699.214294,1174.377808,430.151337,639.610291,991.043335,208.210052,672.408081,906.745850,158.293335,,,,,,,,,,681.260803,1295.369629,304.910767,,,,,,,,,,,,,,,,,,
188,648.798706,887.917847,147.156128,699.313049,1175.091797,430.310791,639.518372,991.884216,207.778290,672.057495,907.696838,157.686447,,,,,,,,,,681.550537,1296.184082,305.158264,,,,,,,,,,,,,,,,,,
189,648.578064,888.991089,146.306824,699.562317,1175.618652,430.538666,639.358643,992.985107,206.888199,671.432800,908.790405,156.801697,,,,,,,,,,681.980835,1296.855957,305.427643,,,,,,,,,,,,,,,,,,
190,648.064758,889.970032,145.256790,699.765320,1176.058838,430.505829,639.130981,994.233643,205.902451,670.883850,910.257874,155.945541,,,,,,,,,,682.398743,1297.406982,305.600647,,,,,,,,,,,,,,,,,,
191,647.550476,890.747437,145.003387,700.117615,1176.545288,430.383392,638.888794,995.130798,204.967163,670.824524,911.448547,155.437012,,,,,,,,,,682.927856,1297.968994,305.697540,,,,,,,,,,,,,,,,,,
192,647.540527,891.810364,144.327011,700.251343,1177.022217,430.458038,638.790405,995.819702,204.445480,670.956970,912.078613,155.103500,,,,,,,,,,683.428162,1298.393433,305.708466,,,,,,,,,,,,,,,,,,
193,647.966431,892.711670,143.436264,700.430908,1177.384766,430.433960,638.849243,996.489929,203.866287,670.678467,913.095642,154.415970,,,,,,,,,,684.073425,1298.872559,305.707001,,,,,,,,,,,,,,,,,,
194,647.981995,893.668762,142.485016,700.761169,1177.850220,430.269501,638.849976,997.362122,203.459747,670.614746,913.816101,153.208282,,,,,,,,,,684.568604,1299.449097,305.782990,,,,,,,,,,,,,,,,,,
195,647.778015,894.495300,141.811264,701.002747,1178.305786,430.200531,638.811829,998.195129,202.667358,670.776855,914.722778,152.334778,,,,,,,,,,684.873596,1299.931152,305.879486,,,,,,,,,,,,,,,,,,
196,647.701294,895.004456,141.361420,701.226624,1178.745361,430.117371,638.801880,998.911560,202.251465,671.081055,915.502014,151.766144,,,,,,,,,,685.089783,1300.395020,305.873779,,,,,,,,,,,,,,,,,,
197,647.513000,895.744690,140.952713,701.509155,1179.084473,430.085815,639.011780,999.549255,201.782135,671.134766,916.138367,151.332458,,,,,,,,,,685.290283,1300.701416,305.812653,,,,,,,,,,,,,,,,,,
198,647.409058,896.494690,140.505783,701.468689,1179.413574,430.056427,639.272034,1000.084229,201.171890,671.183350,916.691101,150.729446,,,,,,,,,,685.702515,1301.018799,305.783691,,,,,,,,,,,,,,,,,,
199,647.684814,897.150024,139.763809,701.749878,1179.625610,429.823486,639.556274,1000.598633,200.330643,671.152100,917.176819,150.084717,,,,,,,,,,685.995483,1301.296265,305.726196,,,,,,,,,,,,,,,,,,
200,647.865112,897.633057,139.262909,702.009216,1179.861694,429.696472,639.873169,1001.124512,199.498001,671.145020,917.688965,149.429108,,,,,,,,,,686.312378,1301.542847,305.823364,,,,,,,,,,,,,,,,,,
201,647.985657,897.913208,138.896042,702.179199,1180.114136,429.594727,640.290527,1001.455811,199.086594,671.200928,918.153687,148.267334,,,,,,,,,,686.569458,1301.865967,305.813599,,,,,,,,,,,,,,,,,,
202,648.235474,897.912537,138.393570,702.350525,1180.376587,429.473328,640.649719,1001.780762,198.685715,671.543701,918.708008,147.508224,,,,,,,,,,686.871521,1301.985962,305.721100,,,,,,,,,,,,,,,,,,
203,648.387817,898.059937,138.065384,702.640808,1180.721558,429.087891,641.158264,1002.234802,198.404434,672.024109,919.065125,147.148132,,,,,,,,,,687.158508,1302.124390,305.519714,,,,,,,,,,,,,,,,,,
204,648.473145,898.073914,137.500214,702.786499,1180.894043,428.878662,641.830627,1002.599060,197.948868,672.578552,919.506287,146.980530,,,,,,,,,,687.488098,1302.226807,305.387482,,,,,,,,,,,,,,,,,,
205,648.662964,898.199097,137.168457,702.897522,1181.093140,428.798767,642.429016,1002.865479,197.581329,672.832092,919.845093,146.688004,,,,,,,,,,687.852417,1302.286255,305.061554,,,,,,,,,,,,,,,,,,
206,648.920715,898.258911,137.028503,703.035339,1181.233765,428.722412,642.769836,1003.012573,197.208786,673.088135,920.145325,146.416946,,,,,,,,,,688.174011,1302.378540,304.723602,,,,,,,,,,,,,,,,,,
207,649.258911,898.326050,136.816086,703.130005,1181.369751,428.657257,643.103943,1003.134033,196.924026,672.945496,920.249146,145.805557,,,,,,,,,,688.300415,1302.470825,304.550568,,,,,,,,,,,,,,,,,,
208,649.636047,898.342896,136.587341,703.254150,1181.502563,428.618378,643.573608,1003.313843,196.452713,673.221130,920.515198,145.248749,,,,,,,,,,688.448303,1302.511475,304.424255,,,,,,,,,,,,,,,,,,
209,650.001709,898.582275,136.526382,703.305786,1181.701416,428.603210,644.061768,1003.345703,196.165512,673.700439,920.552246,144.482239,,,,,,,,,,688.600281,1302.498169,304.285461,,,,,,,,,,,,,,,,,,
210,650.573364,898.660583,135.930206,703.370605,1181.832153,428.622833,644.519836,1003.307434,195.744598,674.138916,920.424561,144.001038,,,,,,,,,,688.753601,1302.390625,304.154663,,,,,,,,,,,,,,,,,,
211,651.061768,898.773010,135.614487,703.450867,1181.941406,428.579773,644.957336,1003.371887,195.427368,674.523132,920.456848,143.627960,,,,,,,,,,689.016357,1302.351440,303.860687,,,,,,,,,,,,,,,,,,
212,651.468018,898.729248,135.469910,703.537720,1182.072632,428.461792,645.376770,1003.425964,195.093552,674.902649,920.449219,143.390533,,,,,,,,,,689.229248,1302.310791,303.687836,,,,,,,,,,,,,,,,,,
213,651.738708,898.645569,135.289383,703.691223,1182.106079,428.452576,645.883728,1003.402466,194.833817,675.149902,920.416382,143.121613,,,,,,,,,,689.324829,1302.298950,303.569733,,,,,,,,,,,,,,,,,,
214,652.091919,898.542114,134.990570,703.856934,1182.212524,428.426147,646.116272,1003.239685,194.514984,675.519531,920.337524,142.894669,,,,,,,,,,689.388000,1302.190552,303.426971,,,,,,,,,,,,,,,,,,
215,652.403503,898.484070,134.652161,703.958069,1182.247314,428.370605,646.485107,1003.149414,194.280350,675.631287,920.271729,142.668472,,,,,,,,,,689.412964,1302.157715,303.270416,,,,,,,,,,,,,,,,,,
216,652.656921,898.433533,134.370148,704.077026,1182.341309,428.376312,647.050049,1003.078735,193.687424,675.856628,920.261902,142.225540,,,,,,,,,,689.444397,1302.200562,303.018280,,,,,,,,,,,,,,,,,,
217,652.764221,898.373169,134.214066,704.152100,1182.369263,428.314758,647.505310,1002.934875,193.195953,676.092346,920.298828,141.887207,,,,,,,,,,689.672668,1302.132202,302.767090,,,,,,,,,,,,,,,,,,
218,652.827576,898.241882,134.060013,704.316956,1182.293213,428.262390,647.816223,1002.812439,192.838043,676.675171,920.237305,141.350052,,,,,,,,,,689.833008,1301.968262,302.581360,,,,,,,,,,,,,,,,,,
219,652.932800,898.216003,133.667526,704.415344,1182.297607,428.206482,648.212341,1002.576721,192.272675,676.940674,919.982605,140.569778,,,,,,,,,,690.104004,1301.755859,302.220062,,,,,,,,,,,,,,,,,,
220,652.957581,897.998291,133.268066,704.457703,1182.300293,428.154999,648.512573,1002.366028,191.975510,677.356018,919.730835,140.415161,,,,,,,,,,690.261475,1301.490234,301.985107,,,,,,,,,,,,,,,,,,
221,652.872864,897.872803,133.372513,704.608459,1182.224609,428.107513,648.787415,1002.190369,191.689621,677.105225,919.461243,139.794052,,,,,,,,,,690.393799,1301.312378,301.767120,,,,,,,,,,,,,,,,,,
222,653.417419,897.680542,132.669662,704.672241,1182.128296,428.059875,649.006042,1001.979553,191.360580,676.822754,919.197266,139.340347,,,,,,,,,,690.606140,1301.076538,301.498566,,,,,,,,,,,,,,,,,,
223,653.132874,897.378784,132.049759,704.709839,1182.066650,427.974884,649.274841,1001.684204,190.980621,676.698120,918.980774,138.726410,,,,,,,,,,690.776367,1300.766968,301.196838,,,,,,,,,,,,,,,,,,
224,653.499817,897.179565,131.624405,704.834717,1181.962402,427.893341,649.616211,1001.421143,190.641068,676.723206,918.782349,138.215759,,,,,,,,,,690.927795,1300.564941,300.969360,,,,,,,,,,,,,,,,,,
225,653.613098,896.944336,131.340347,704.883606,1181.906738,427.813049,649.902466,1001.138855,190.341827,677.006104,918.453735,138.043457,,,,,,,,,,691.336121,1300.336304,300.342773,,,,,,,,,,,,,,,,,,
226,653.723083,896.654724,130.990814,704.875916,1181.844116,427.649323,650.225769,1001.078552,189.850983,677.103271,918.035645,137.488419,,,,,,,,,,691.671631,1299.983398,300.096283,,,,,,,,,,,,,,,,,,
227,653.885681,896.381897,130.698959,704.887512,1181.761475,427.570587,650.571655,1001.007446,189.303375,676.790039,917.903809,136.350464,,,,,,,,,,691.867920,1299.760986,299.888916,,,,,,,,,,,,,,,,,,
228,653.933350,896.221985,130.536163,705.000305,1181.647217,427.557068,650.855591,1000.896301,188.994980,676.247681,918.090149,134.887039,,,,,,,,,,691.906982,1299.574219,299.607727,,,,,,,,,,,,,,,,,,
229,654.060730,895.989685,130.316666,704.939941,1181.592896,427.476746,651.125549,1000.736084,188.738388,676.243774,918.135925,134.404724,,,,,,,,,,692.028076,1299.374512,299.175110,,,,,,,,,,,,,,,,,,
230,654.418884,895.751160,129.954147,704.908386,1181.510864,427.433258,651.407776,1000.641296,188.515884,676.487549,918.072754,134.236298,,,,,,,,,,692.155823,1299.191650,298.944946,,,,,,,,,,,,,,,,,,
231,654.590393,895.455750,129.817963,704.953247,1181.441650,427.324677,651.588196,1000.466736,188.322357,676.788818,917.929932,134.026962,,,,,,,,,,692.134460,1298.941528,298.736877,,,,,,,,,,,,,,,,,,
232,654.905640,895.388000,129.468704,705.064453,1181.355713,427.209198,651.791199,1000.303650,188.112778,677.082336,917.800964,133.793793,,,,,,,,,,692.036743,1298.804321,298.680603,,,,,,,,,,,,,,,,,,
233,655.053162,895.344727,129.247986,705.052795,1181.281494,427.087891,652.017944,1000.279724,187.679123,677.883118,917.461243,133.855331,,,,,,,,,,691.976624,1298.666016,298.571564,,,,,,,,,,,,,,,,,,
234,655.153442,895.271606,129.098129,705.076721,1181.196655,427.071167,652.170349,1000.016052,187.321854,678.125427,917.394775,133.505417,,,,,,,,,,691.994263,1298.501465,298.484314,,,,,,,,,,,,,,,,,,
235,655.185425,895.203796,128.943176,705.082825,1181.100708,426.999268,652.438416,999.785095,187.045181,678.552185,917.305115,133.408554,,,,,,,,,,691.900146,1298.322021,298.395599,,,,,,,,,,,,,,,,,,
236,655.403809,895.134033,128.684448,705.156677,1181.010376,426.992523,652.589478,999.575134,186.839493,679.047424,917.128418,133.180923,,,,,,,,,,691.937866,1298.122925,298.281158,,,,,,,,,,,,,,,,,,
237,655.554565,894.992554,128.265930,705.179749,1180.913574,426.929138,652.770813,999.438599,186.614960,678.535278,917.216370,132.097168,,,,,,,,,,691.999878,1297.941772,298.204681,,,,,,,,,,,,,,,,,,
238,655.554810,894.926208,127.412971,705.203308,1180.814087,426.882416,653.075867,999.346069,186.268311,678.202637,917.374023,130.446381,,,,,,,,,,691.973633,1297.774048,298.054321,,,,,,,,,,,,,,,,,,
239,655.893433,894.761658,126.297226,705.258118,1180.724365,426.829224,653.424988,999.208069,186.014236,678.543091,917.447144,129.920944,,,,,,,,,,691.932678,1297.625366,298.003113,,,,,,,,,,,,,,,,,,
240,656.484253,894.717712,125.863960,705.269104,1180.639282,426.722076,653.620483,999.086914,185.642792,679.603760,917.168640,130.489365,,,,,,,,,,691.786499,1297.629150,297.915680,,,,,,,,,,,,,,,,,,
241,656.888428,894.706482,125.436371,705.263245,1180.560913,426.694550,653.895203,998.963074,185.356476,680.122192,916.914490,130.587204,,,,,,,,,,691.822876,1297.546143,297.824188,,,,,,,,,,,,,,,,,,
242,657.024658,894.672729,125.082069,705.284241,1180.463379,426.653320,654.115601,998.917053,184.805130,680.485413,916.796692,130.181900,,,,,,,,,,691.800720,1297.371094,297.724121,,,,,,,,,,,,,,,,,,
243,657.338684,894.899902,124.541962,705.299011,1180.352905,426.703644,654.497131,998.929810,184.644730,680.761353,916.770081,129.711792,,,,,,,,,,691.997437,1297.133057,297.800079,,,,,,,,,,,,,,,,,,
244,657.571655,895.016357,124.263527,705.339417,1180.242676,426.625610,654.862183,998.827454,184.570236,680.987610,916.811829,129.334244,,,,,,,,,,691.949402,1297.049561,297.753265,,,,,,,,,,,,,,,,,,
245,657.596313,895.052185,123.950706,705.384827,1180.161011,426.608612,655.298950,998.625061,184.542252,680.817261,917.050110,128.435165,,,,,,,,,,691.815674,1297.083252,297.570587,,,,,,,,,,,,,,,,,,
246,657.647461,895.127991,123.552231,705.373352,1180.151123,426.579254,656.052246,998.539124,184.192291,680.543640,917.290466,127.037895,,,,,,,,,,691.911316,1296.985840,297.561340,,,,,,,,,,,,,,,,,,
247,657.958557,895.320740,123.074921,705.443970,1180.063232,426.535004,656.650818,998.486938,183.850632,680.621155,917.379578,126.369438,,,,,,,,,,691.979980,1296.927002,297.528473,,,,,,,,,,,,,,,,,,
248,658.172119,895.358582,122.569153,705.503052,1179.969849,426.540375,657.103027,998.436584,183.727905,680.849243,917.469604,126.106224,,,,,,,,,,691.967407,1296.877441,297.519928,,,,,,,,,,,,,,,,,,
249,658.350037,895.423706,122.227081,705.551575,1179.846558,426.512329,657.470459,998.469360,183.558868,680.954590,917.515930,126.057014,,,,,,,,,,691.947510,1296.855713,297.513245,,,,,,,,,,,,,,,,,,
250,658.507813,895.430481,121.947830,705.559265,1179.838745,426.557007,657.666382,998.351074,183.309418,681.045288,917.364929,125.728600,,,,,,,,,,691.860657,1296.780151,297.466339,,,,,,,,,,,,,,,,,,
251,658.719360,895.628601,121.326569,705.588806,1179.760986,426.537201,658.039307,998.456543,183.234299,681.052246,917.371887,125.519104,,,,,,,,,,691.973145,1296.649170,297.451233,,,,,,,,,,,,,,,,,,
