Präzision01144
Date:,2025/04/22
Time:,17:39:47
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
14,825.048828,748.900085,81.670326,788.196289,652.261169,38.631439,790.801270,943.797180,202.242233,816.055542,1022.014282,317.668640,816.668579,665.060242,40.137753,,,,,,,,,,,,,,,,,,,,,
15,825.050537,748.928772,81.652802,788.215515,652.277527,38.611904,790.837769,943.815735,202.235703,816.092407,1022.012329,317.665802,816.730164,665.050598,40.119221,,,,,,,,,,,,,,,,,,,,,
16,825.064209,748.866272,81.695724,788.149658,652.255371,38.596264,790.826660,943.799988,202.211487,816.131531,1022.023743,317.643890,816.699463,665.047913,40.158970,,,,,,,,,,,,,,,,,,,,,
17,824.959473,748.852600,81.731789,788.127991,652.246338,38.603668,790.896301,943.802612,202.321930,816.225098,1022.041565,317.575653,816.732849,665.049316,40.113976,,,,,,,,,,,,,,,,,,,,,
18,824.972107,748.836792,81.699837,788.080383,652.270081,38.629971,790.894409,943.774475,202.330582,816.261292,1022.139709,317.566742,816.662109,665.152344,40.115444,,,,,,,,,,,,,,,,,,,,,
19,824.743530,749.016846,81.748199,788.107178,652.263367,38.628967,790.899231,943.781860,202.275970,816.235413,1022.155029,317.586182,816.662598,665.194031,40.036419,,,,,,,,,,,,,,,,,,,,,
20,824.934570,748.823364,81.702393,788.086670,652.289978,38.626213,790.879639,943.773010,202.303894,816.272095,1022.151367,317.554443,816.659363,665.195862,40.001690,,,,,,,,,,,,,,,,,,,,,
21,824.786438,748.992798,81.770401,788.105042,652.365967,38.596886,790.892090,943.771484,202.304688,816.371460,1022.236145,317.579742,816.660828,665.189087,40.005566,,,,,,,,,,,,,,,,,,,,,
22,824.900330,748.963318,81.784142,788.107422,652.393127,38.591881,790.921326,943.771545,202.286606,816.391357,1022.252747,317.593719,816.669922,665.183716,40.019882,,,,,,,,,,,,,,,,,,,,,
23,824.770264,749.025452,81.789001,788.057068,652.401367,38.548252,790.984558,943.760742,202.321457,816.433594,1022.255310,317.560913,816.678711,665.180786,40.029980,,,,,,,,,,,,,,,,,,,,,
24,824.883545,748.906799,81.721870,788.046387,652.400940,38.539501,791.011475,943.761963,202.321472,816.418701,1022.251770,317.569214,816.682068,665.179932,40.033051,,,,,,,,,,,,,,,,,,,,,
25,824.969543,748.948914,81.740364,788.031067,652.420044,38.536568,790.936401,943.686340,202.480942,816.414734,1022.247314,317.566864,816.680786,665.180481,40.031494,,,,,,,,,,,,,,,,,,,,,
26,824.787354,749.035889,81.782768,788.049500,652.421448,38.538643,791.003052,943.673401,202.612808,816.482361,1022.265747,317.527649,816.678040,665.181458,40.028648,,,,,,,,,,,,,,,,,,,,,
27,824.863953,749.039063,81.856239,788.023865,652.430298,38.548828,791.070923,943.653015,202.707001,816.584900,1022.265564,317.539825,816.676147,665.182129,40.026703,,,,,,,,,,,,,,,,,,,,,
28,824.835938,749.031372,81.849724,788.033508,652.422546,38.557831,791.152649,943.677551,202.684525,816.634033,1022.358093,317.528412,816.675659,665.182312,40.026215,,,,,,,,,,,,,,,,,,,,,
29,825.016418,748.901245,81.769653,788.054138,652.435547,38.539181,791.179749,943.684570,202.650574,816.666748,1022.297363,317.500214,816.676086,665.182190,40.026657,,,,,,,,,,,,,,,,,,,,,
30,824.996704,748.873474,81.780632,788.017395,652.519165,38.477531,791.243347,943.696045,202.610092,816.688843,1022.320068,317.563904,816.730957,665.191589,40.049927,,,,,,,,,,,,,,,,,,,,,
31,824.957825,749.011292,81.817352,787.958252,652.572388,38.456017,791.315247,943.686096,202.639114,816.642456,1022.278625,317.529572,816.768250,665.186646,40.079353,,,,,,,,,,,,,,,,,,,,,
32,824.832275,749.042725,81.839607,787.929565,652.557678,38.482826,791.339539,943.686951,202.641113,816.719604,1022.375488,317.475861,816.701416,665.270264,40.041618,,,,,,,,,,,,,,,,,,,,,
33,824.779541,748.983826,81.840111,787.926208,652.560059,38.495552,791.355591,943.693542,202.628342,816.879272,1022.317322,317.447052,816.652344,665.215210,40.004318,,,,,,,,,,,,,,,,,,,,,
34,824.837341,749.030334,81.834938,787.966614,652.556396,38.488838,791.359070,943.694885,202.622513,816.866638,1022.267822,317.498108,816.647705,665.185303,39.999508,,,,,,,,,,,,,,,,,,,,,
35,824.913452,748.935669,81.796173,787.933838,652.569458,38.430637,791.357483,943.694519,202.623459,816.807434,1022.278687,317.573212,816.618835,665.272705,39.929440,,,,,,,,,,,,,,,,,,,,,
36,824.907349,748.904602,81.845078,787.921814,652.564209,38.484505,791.340271,943.781128,202.645813,816.809692,1022.307190,317.439209,816.646484,665.335999,39.947453,,,,,,,,,,,,,,,,,,,,,
37,824.870117,749.019165,81.832840,787.926086,652.561279,38.499928,791.185303,943.844360,202.701019,816.981018,1022.294922,317.550720,816.610535,665.315125,39.911949,,,,,,,,,,,,,,,,,,,,,
38,824.992615,748.917664,81.812599,787.896545,652.574585,38.429600,791.281372,943.824341,202.653671,816.904724,1022.295044,317.478058,816.593872,665.314758,39.931175,,,,,,,,,,,,,,,,,,,,,
39,824.955200,748.987061,81.847084,787.925964,652.605530,38.406887,791.151428,943.814758,202.698975,816.928711,1022.327454,317.456879,816.605042,665.313965,39.952209,,,,,,,,,,,,,,,,,,,,,
40,824.866943,749.013367,81.967201,787.909180,652.588501,38.401649,791.243835,943.849792,202.506836,816.880066,1022.299255,317.456696,816.619751,665.310486,39.965042,,,,,,,,,,,,,,,,,,,,,
41,824.800781,749.037537,81.904205,787.904663,652.675049,38.401222,791.117188,943.903870,202.475662,816.857422,1022.289795,317.470520,816.704163,665.314270,40.005642,,,,,,,,,,,,,,,,,,,,,
42,824.788208,749.037048,81.815544,787.908936,652.698853,38.395481,791.204956,943.903076,202.371460,816.875000,1022.296143,317.465240,816.734131,665.307922,40.035576,,,,,,,,,,,,,,,,,,,,,
43,824.898926,749.027100,81.854225,787.898010,652.689392,38.409061,791.276001,944.006592,202.304214,816.962830,1022.317444,317.409973,816.730225,665.295410,39.961071,,,,,,,,,,,,,,,,,,,,,
44,825.042725,748.987061,81.963432,787.888550,652.669739,38.422195,791.314819,944.040161,202.221710,816.963745,1022.324646,317.366119,816.639221,665.304382,39.958279,,,,,,,,,,,,,,,,,,,,,
45,824.978149,749.068176,81.855988,787.861572,652.663757,38.454361,791.274719,944.059265,202.176880,816.977112,1022.229858,317.376404,816.631165,665.307068,39.839664,,,,,,,,,,,,,,,,,,,,,
46,824.900024,749.090454,81.869171,787.877808,652.676331,38.435497,791.271729,944.053467,202.154144,816.997009,1022.312317,317.349792,816.637085,665.333313,39.914688,,,,,,,,,,,,,,,,,,,,,
47,824.824036,749.102722,81.864655,787.847168,652.708313,38.364162,791.195801,944.025879,202.196228,817.022583,1022.256287,317.314636,816.681763,665.325867,39.994068,,,,,,,,,,,,,,,,,,,,,
48,824.969788,749.079468,81.871010,787.816589,652.692139,38.377048,791.223938,944.039185,202.195099,816.983582,1022.244934,317.257843,816.720642,665.309692,40.033951,,,,,,,,,,,,,,,,,,,,,
49,825.025879,749.074646,81.872459,787.817261,652.693909,38.384022,791.241943,944.059082,202.141632,816.945984,1022.243530,317.267212,816.731384,665.303650,40.040585,,,,,,,,,,,,,,,,,,,,,
50,824.931458,749.076172,81.875710,787.767151,652.627808,38.450146,791.182129,944.067749,202.084671,816.933411,1022.244507,317.283691,816.667847,665.297119,40.007179,,,,,,,,,,,,,,,,,,,,,
51,824.943665,749.057983,81.976814,787.702637,652.730591,38.470695,791.084412,944.136719,202.137924,816.959717,1022.250793,317.271088,816.691895,665.324524,40.042202,,,,,,,,,,,,,,,,,,,,,
52,824.894836,749.088135,81.946175,787.713989,652.739014,38.474567,791.108582,944.172302,202.147003,816.971069,1022.247559,317.246094,816.682251,665.313965,40.063843,,,,,,,,,,,,,,,,,,,,,
53,824.834534,749.106995,81.879890,787.728333,652.729736,38.467583,791.090881,944.153992,202.215576,816.976440,1022.250549,317.252533,816.683289,665.408813,40.000313,,,,,,,,,,,,,,,,,,,,,
54,824.830017,749.095886,81.823555,787.758545,652.756897,38.430889,791.088379,944.145325,202.237076,817.005798,1022.165955,317.231628,816.697937,665.359436,40.031731,,,,,,,,,,,,,,,,,,,,,
55,824.888977,749.064941,81.908165,787.675476,652.717163,38.423969,791.039673,944.145020,202.195007,817.019775,1022.146179,317.219635,816.696289,665.405518,40.040344,,,,,,,,,,,,,,,,,,,,,
56,824.885742,749.058411,81.931564,787.747070,652.709167,38.450611,791.053040,944.160706,202.237457,817.053833,1022.140625,317.272766,816.696228,665.443237,40.039566,,,,,,,,,,,,,,,,,,,,,
57,824.916931,749.055786,82.009438,787.622864,652.693237,38.469097,791.026855,944.160706,202.277634,817.100708,1022.126282,317.330780,816.693604,665.448792,40.035160,,,,,,,,,,,,,,,,,,,,,
58,825.031494,749.039795,81.990570,787.610352,652.667786,38.552635,790.982300,944.143921,202.335175,817.102478,1022.109619,317.382141,816.692261,665.444885,40.033485,,,,,,,,,,,,,,,,,,,,,
59,824.935547,749.064514,81.926025,787.653259,652.670959,38.484455,791.028931,944.163208,202.385880,817.123352,1022.104248,317.408173,816.614807,665.436462,39.998455,,,,,,,,,,,,,,,,,,,,,
60,824.898132,749.074280,81.911163,787.679565,652.734070,38.410118,790.971191,944.135254,202.352310,817.105286,1022.099548,317.421570,816.639465,665.452087,39.991367,,,,,,,,,,,,,,,,,,,,,
61,824.912170,749.059753,82.014664,787.645203,652.746277,38.409832,790.988159,944.152588,202.388290,817.138123,1022.018127,317.388062,816.676697,665.451233,40.014904,,,,,,,,,,,,,,,,,,,,,
62,824.891235,748.976196,81.975815,787.632507,652.688904,38.451427,790.961975,944.142395,202.463989,817.231445,1021.996216,317.405121,816.646729,665.442810,40.094074,,,,,,,,,,,,,,,,,,,,,
63,824.997375,748.947205,81.905632,787.658203,652.723022,38.435642,790.940063,944.153503,202.498062,817.230164,1021.993164,317.416016,816.640747,665.437500,40.119644,,,,,,,,,,,,,,,,,,,,,
64,825.020996,748.996460,81.894447,787.661865,652.772583,38.396034,790.886353,944.122192,202.504440,817.227905,1021.974609,317.488739,816.641663,665.437744,40.114296,,,,,,,,,,,,,,,,,,,,,
65,825.061523,748.950989,81.942055,787.665405,652.783508,38.381538,790.869141,944.129944,202.477310,817.259216,1021.879883,317.514709,816.637939,665.440430,40.104500,,,,,,,,,,,,,,,,,,,,,
66,825.057312,748.931091,81.957214,787.703613,652.715820,38.368370,790.870544,944.130676,202.466827,817.294617,1021.867310,317.495148,816.633118,665.442505,40.098721,,,,,,,,,,,,,,,,,,,,,
67,824.963806,748.941162,81.968010,787.711914,652.690247,38.368130,790.833374,944.122681,202.435043,817.332275,1021.867737,317.505188,816.596802,665.441345,40.129543,,,,,,,,,,,,,,,,,,,,,
68,825.042053,748.942749,81.954521,787.702698,652.689270,38.422680,790.843079,944.038635,202.455063,817.377686,1021.778809,317.510895,816.564270,665.443848,40.125679,,,,,,,,,,,,,,,,,,,,,
69,825.017212,748.890320,81.999573,787.746704,652.692444,38.361668,790.892395,944.021545,202.497421,817.403320,1021.746521,317.542145,816.627991,665.454651,40.145622,,,,,,,,,,,,,,,,,,,,,
70,824.960632,748.885254,81.975174,787.803772,652.702332,38.259567,790.869385,944.024841,202.609207,817.410461,1021.754272,317.541656,816.625000,665.437561,40.159557,,,,,,,,,,,,,,,,,,,,,
71,824.915894,748.899902,82.013229,787.775513,652.612183,38.253262,790.828003,944.026367,202.509811,817.496704,1021.748474,317.600098,816.608704,665.432922,40.153618,,,,,,,,,,,,,,,,,,,,,
72,824.923767,748.850220,82.014969,787.762085,652.583801,38.268463,790.844604,944.019836,202.545044,817.529358,1021.745483,317.600159,816.650208,665.446899,40.163643,,,,,,,,,,,,,,,,,,,,,
73,824.915100,748.827026,82.049194,787.712830,652.598267,38.225018,790.828796,944.022949,202.645844,817.530518,1021.745789,317.591949,816.626465,665.436340,40.162197,,,,,,,,,,,,,,,,,,,,,
74,824.937866,748.819031,82.141396,787.733704,652.582947,38.251221,790.786499,944.020203,202.634430,817.586243,1021.746582,317.653259,816.625732,665.335938,40.176292,,,,,,,,,,,,,,,,,,,,,
75,825.027954,748.794617,82.126472,787.751221,652.565491,38.254032,790.815063,943.941162,202.650604,817.608032,1021.744446,317.654449,816.597839,665.403320,40.155987,,,,,,,,,,,,,,,,,,,,,
76,824.910278,748.824219,82.024902,787.747009,652.582092,38.184238,790.820740,943.906128,202.691132,817.695557,1021.733093,317.708679,816.639771,665.456116,40.154251,,,,,,,,,,,,,,,,,,,,,
77,824.951355,748.825317,82.058777,787.741516,652.577148,38.223511,790.818909,943.870178,202.701035,817.702637,1021.722107,317.714081,816.617859,665.446411,40.151726,,,,,,,,,,,,,,,,,,,,,
78,824.827087,748.830444,82.149612,787.710510,652.557556,38.194187,790.877991,943.892456,202.734695,817.820374,1021.765076,317.781219,816.651001,665.448120,40.164165,,,,,,,,,,,,,,,,,,,,,
79,824.839111,748.829346,82.116730,787.598022,652.482178,38.311371,790.851929,943.910278,202.709152,817.825684,1021.712830,317.825317,816.528076,665.430664,40.148643,,,,,,,,,,,,,,,,,,,,,
80,824.941772,748.828796,82.053696,787.666565,652.563599,38.234985,790.834412,943.873047,202.680603,817.854370,1021.804016,317.823822,816.521118,665.437439,40.053600,,,,,,,,,,,,,,,,,,,,,
81,824.816223,748.830750,82.135674,787.719421,652.612793,38.199978,790.835144,943.767639,202.948868,817.917297,1021.817993,317.860046,816.543518,665.454712,40.072361,,,,,,,,,,,,,,,,,,,,,
82,824.784180,748.823914,82.131210,787.712708,652.615784,38.212593,790.806396,943.732971,203.081635,818.065918,1021.796204,317.962402,816.557312,665.441650,40.062836,,,,,,,,,,,,,,,,,,,,,
83,824.770264,748.828247,82.154861,787.702698,652.599487,38.192291,790.775696,943.716125,203.087189,818.127441,1021.792847,317.967682,816.629517,665.453369,40.132557,,,,,,,,,,,,,,,,,,,,,
84,824.787781,748.829224,82.162048,787.689209,652.702881,38.173733,790.904053,943.691406,203.170883,818.241394,1021.885925,317.996368,816.613525,665.427185,40.116974,,,,,,,,,,,,,,,,,,,,,
85,824.766968,748.830994,82.148590,787.634094,652.643433,38.200340,791.055542,943.655640,203.270691,818.380066,1021.926819,318.214447,816.567688,665.438416,40.116276,,,,,,,,,,,,,,,,,,,,,
86,824.775330,748.831787,82.157768,787.533875,652.643311,38.091412,791.052002,943.633362,203.295441,818.453125,1021.867188,318.209412,816.492432,665.450195,40.160503,,,,,,,,,,,,,,,,,,,,,
87,824.763062,748.831970,82.161476,787.529602,652.672485,38.046684,791.079834,943.606445,203.378723,818.475037,1021.949097,318.218811,816.475830,665.452759,40.169849,,,,,,,,,,,,,,,,,,,,,
88,824.762085,748.784729,82.158585,787.538513,652.649536,38.051449,791.056519,943.494690,203.704681,818.535217,1021.963867,318.286102,816.508057,665.447327,40.182648,,,,,,,,,,,,,,,,,,,,,
89,824.767639,748.731934,82.186699,787.506226,652.664246,37.996975,791.041138,943.446289,203.899506,818.637634,1021.961365,318.348724,816.510437,665.443420,40.187302,,,,,,,,,,,,,,,,,,,,,
90,824.711914,748.732910,82.250183,787.461609,652.642029,37.960369,791.152588,943.458374,203.931625,818.809387,1022.059998,318.347595,816.546143,665.448853,40.250614,,,,,,,,,,,,,,,,,,,,,
91,824.760620,748.661499,82.299751,787.437683,652.550476,38.113117,791.265076,943.423828,203.689011,818.905212,1022.045349,318.540924,816.539978,665.436768,40.227924,,,,,,,,,,,,,,,,,,,,,
92,824.771118,748.640869,82.291710,787.413574,652.446899,38.055813,791.365540,943.385437,203.675095,818.753479,1021.986755,318.780182,816.531067,665.447998,40.245167,,,,,,,,,,,,,,,,,,,,,
93,824.878540,748.649475,82.313812,787.439758,652.438660,37.965946,791.529724,943.374451,203.767426,818.664795,1022.066040,318.874146,816.569031,665.453247,40.225876,,,,,,,,,,,,,,,,,,,,,
94,824.907776,748.640381,82.289360,787.487671,652.422546,37.932114,791.393677,943.333557,203.993393,818.612915,1022.064331,319.015991,816.530334,665.442261,40.199978,,,,,,,,,,,,,,,,,,,,,
95,824.906250,748.539734,82.277016,787.489929,652.377441,37.944260,791.271606,943.296875,204.186493,818.664246,1021.979004,319.421539,816.513916,665.453064,40.229099,,,,,,,,,,,,,,,,,,,,,
96,824.796875,748.530640,82.289810,787.461426,652.269348,37.981194,791.538269,943.195740,204.200958,818.789978,1021.966614,319.565735,816.536072,665.454041,40.242485,,,,,,,,,,,,,,,,,,,,,
97,824.800049,748.537354,82.357910,787.421387,652.175476,38.035515,791.806519,943.156006,204.178345,818.886780,1021.946228,319.605865,816.512756,665.466919,40.290192,,,,,,,,,,,,,,,,,,,,,
98,824.827332,748.444275,82.383163,787.395630,652.103333,38.067101,791.845215,943.119812,204.269302,819.032471,1022.038940,319.643555,816.516113,665.444641,40.219238,,,,,,,,,,,,,,,,,,,,,
99,824.793274,748.366577,82.461891,787.392578,652.096375,38.071014,791.844666,943.129700,204.298828,819.188477,1022.061157,319.585724,816.464722,665.451782,40.280964,,,,,,,,,,,,,,,,,,,,,
100,824.763916,748.347595,82.446350,787.397034,651.974487,38.072620,791.959290,943.106995,204.410507,819.255676,1022.089722,319.493164,816.405396,665.469604,40.369770,,,,,,,,,,,,,,,,,,,,,
101,824.760193,748.291443,82.529213,787.330933,651.868286,38.201214,791.983826,943.098267,204.428909,819.429077,1022.102844,319.486542,816.323181,665.582581,40.461586,,,,,,,,,,,,,,,,,,,,,
102,824.726746,748.217590,82.550720,787.197815,651.713684,38.306282,791.940674,943.088562,204.441025,819.582764,1022.148804,319.720093,816.163330,665.637939,40.569927,,,,,,,,,,,,,,,,,,,,,
103,824.685120,748.113159,82.642517,787.111816,651.532654,38.330658,791.570557,943.074829,204.536270,819.793762,1022.141113,319.714844,815.995056,665.625122,40.677643,,,,,,,,,,,,,,,,,,,,,
104,824.641602,747.986755,82.648399,786.948792,651.387024,38.508209,791.564636,943.185059,204.535156,820.168030,1022.089111,319.716553,815.814331,665.641174,40.738777,,,,,,,,,,,,,,,,,,,,,
105,824.550415,747.978699,82.713623,786.781860,651.309082,38.791790,791.446960,943.192078,204.507355,820.499329,1022.076233,319.477173,815.629822,665.733154,41.286736,,,,,,,,,,,,,,,,,,,,,
106,824.481445,747.843384,82.837273,786.565613,651.194824,38.912151,791.305176,943.305115,204.446533,820.165955,1022.236938,319.259491,,,,,,,,,,,,,,,,,,,,,,,,
107,824.361450,747.793762,82.957481,786.501526,651.029846,38.976463,791.229614,943.569702,204.397095,820.364014,1022.310974,319.313477,,,,816.001953,665.600647,41.963383,,,,,,,,,,,,,,,,,,
108,824.270264,747.756226,83.117744,786.459534,650.887695,39.018841,791.134827,943.674622,204.319794,820.595154,1022.417969,319.136169,,,,815.685913,665.576294,41.884190,,,,,,,,,,,,,,,,,,
109,824.179077,747.653198,83.272583,786.427612,650.808533,38.985535,790.895691,943.900269,204.240936,820.729492,1022.541321,318.891937,,,,815.364624,665.581604,41.835491,,,,,,,,,,,,,,,,,,
110,823.970032,747.612183,83.504211,786.374329,650.727905,39.085613,790.658997,944.194580,204.014526,820.910034,1022.783997,318.975403,,,,815.029114,665.567627,41.858238,,,,,,,,,,,,,,,,,,
111,823.809937,747.701599,83.648651,786.303650,650.692505,39.184780,790.552063,944.493347,203.920975,821.029480,1022.969971,318.865204,,,,814.568970,665.555420,42.071507,,,,,,,,,,,,,,,,,,
112,823.528259,747.717957,83.748894,786.274780,650.691895,39.244007,790.481323,944.955505,203.500137,821.216187,1023.135132,318.769653,,,,814.308228,665.641174,42.058746,,,,,,,,,,,,,,,,,,
113,823.399658,747.868835,83.932114,786.511475,650.871338,39.143871,790.404175,945.330444,203.284393,821.546204,1023.362549,318.696075,,,,814.156677,665.676086,42.011032,,,,,,,,,,,,,,,,,,
114,823.124329,748.055054,84.225922,786.293335,650.873962,39.210052,790.281250,945.761597,203.250732,821.760681,1023.619568,318.580261,,,,813.747437,665.781799,42.141651,,,,,,,,,,,,,,,,,,
115,822.893372,748.389893,84.503052,786.264832,651.024841,39.473076,790.137756,946.174500,203.248154,821.898376,1024.067627,318.206512,,,,813.564270,665.973267,42.401085,,,,,,,,,,,,,,,,,,
116,822.627014,748.631042,84.830376,786.250854,651.260925,39.733212,790.049316,946.673523,203.232773,822.099792,1024.445557,318.114716,,,,813.861206,665.836731,43.261772,,,,,,,,,,,,,,,,,,
117,822.443970,748.962646,85.181778,786.171326,651.486755,39.972439,789.944580,947.239868,203.062302,822.729797,1024.857544,317.632141,,,,814.213257,665.673645,44.357052,,,,,,,,,,,,,,,,,,
118,822.215027,749.397461,85.506683,786.055176,651.816406,40.361229,789.717224,947.468994,202.909164,822.742920,1025.259277,317.895935,,,,814.231201,665.757996,45.107311,,,,,,,,,,,,,,,,,,
119,822.082886,749.781982,85.833076,785.793518,652.241394,40.997868,789.764709,947.862427,202.892517,822.447083,1025.664673,317.906555,,,,814.042603,666.129089,45.748272,,,,,,,,,,,,,,,,,,
120,822.000366,750.106628,86.258270,785.436462,652.422241,42.127338,789.949158,948.869995,203.092773,822.481567,1026.146606,318.037598,,,,813.711304,666.657410,46.324360,,,,,,,,,,,,,,,,,,
121,821.933594,750.602478,86.693283,785.042114,652.900085,43.066231,789.973450,949.896973,203.319321,822.688965,1026.655396,317.994934,,,,812.809509,667.577820,47.131874,,,,,,,,,,,,,,,,,,
122,821.930542,751.326111,87.441795,784.886230,653.378052,44.059959,790.087585,950.763367,203.560501,822.909180,1027.213623,317.847382,,,,811.883423,668.718323,47.293514,,,,,,,,,,,,,,,,,,
123,821.801575,752.235596,87.909660,784.680481,653.799866,44.728271,790.195190,951.544739,203.484589,823.024902,1027.845093,317.866608,,,,811.327148,669.407959,47.594231,,,,,,,,,,,,,,,,,,
124,821.415710,753.202698,88.799301,783.883972,654.411682,46.398064,790.519348,952.395569,203.508667,823.385315,1028.836304,317.896393,,,,811.016602,669.986145,48.544189,,,,,,,,,,,,,,,,,,
125,821.221863,753.608643,89.544029,783.573792,655.140747,47.844070,790.801270,953.786804,203.698929,823.841187,1029.827026,317.800568,,,,812.130249,669.522339,51.034496,,,,,,,,,,,,,,,,,,
126,821.052185,754.236206,90.297890,783.433533,656.175903,48.859291,790.953796,955.236511,203.469131,824.192078,1030.800171,317.630585,,,,812.326538,669.410400,52.757462,,,,,,,,,,,,,,,,,,
127,820.965820,754.965637,91.191391,783.292664,656.614868,49.582043,790.599304,956.193909,203.542999,824.093079,1031.758789,317.702057,,,,812.072144,670.339478,53.910732,,,,,,,,,,,,,,,,,,
128,820.873535,755.998840,92.298500,783.017334,657.354736,50.697132,790.343506,957.622131,203.643082,824.183472,1032.914917,317.526581,,,,811.540833,671.994995,54.718739,,,,,,,,,,,,,,,,,,
129,820.605530,757.061707,93.494034,782.809570,658.104736,51.977776,790.323975,958.705933,203.585419,824.230103,1034.102173,317.122131,,,,810.474548,673.528137,55.108925,,,,,,,,,,,,,,,,,,
130,820.539429,757.823059,94.423714,782.787781,659.030457,53.755852,790.390198,960.207031,203.727951,824.221558,1035.223877,316.887726,,,,809.400269,674.294922,55.875057,,,,,,,,,,,,,,,,,,
131,820.474121,758.788269,95.723747,782.503113,659.804199,55.299633,790.629028,961.685730,203.977249,824.266663,1036.538940,317.060486,,,,810.656616,674.185730,59.167320,,,,,,,,,,,,,,,,,,
132,820.638855,759.886230,96.884186,782.523071,660.730957,56.216103,790.575012,963.224792,203.934631,824.459045,1037.859131,317.147583,,,,811.625061,674.605713,61.184776,,,,,,,,,,,,,,,,,,
133,820.320435,761.045654,97.836060,782.397461,661.806519,57.851521,790.816895,964.930664,204.239868,824.810303,1039.212402,317.201050,,,,810.746765,676.473022,61.801601,,,,,,,,,,,,,,,,,,
134,819.857910,762.049866,99.074242,781.683044,662.863708,60.192101,790.177795,966.465454,204.505478,824.984802,1040.780396,317.103027,,,,810.023071,677.272827,63.128677,,,,,,,,,,,,,,,,,,
135,819.743652,763.224304,100.248901,782.010925,663.623596,61.171940,789.569580,968.322327,204.626816,825.245422,1042.081909,317.203369,,,,810.970215,677.781921,65.577896,,,,,,,,,,,,,,,,,,
136,819.894836,764.620056,101.451843,781.815613,664.664307,62.746468,789.383789,969.760681,204.384949,824.790161,1043.571411,317.598419,,,,811.491333,678.829590,67.404526,,,,,,,,,,,,,,,,,,
