Präzision01161
Date:,2025/04/26
Time:,16:01:20
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
15,826.932129,792.103027,135.522186,901.306885,1013.056702,301.852356,793.939941,683.963196,102.160553,845.165833,1018.744324,191.612503,820.591125,700.710999,102.164963,,,,,,,,,,,,,,,,,,,,,,,,
16,825.978516,794.271729,138.030197,901.494507,1014.678345,301.727661,792.942322,686.392029,104.430634,845.256165,1021.481140,192.143463,817.625183,703.164917,103.215096,,,,,,,,,,,,,,,,,,,,,,,,
17,825.080750,797.189026,140.454330,901.413879,1016.497681,301.865143,791.155334,688.757202,107.750473,845.199402,1024.343628,192.292572,815.688782,706.171082,105.086632,,,,,,,,,,,,,,,,,,,,,,,,
18,824.011841,799.805908,143.279587,901.154663,1018.257080,301.893250,789.460388,691.290161,111.242386,845.184937,1027.554443,192.224976,815.955811,707.740356,110.029930,,,,,,,,,,,,,,,,,,,,,,,,
19,822.832397,802.304199,145.360672,901.088013,1020.215576,302.172729,788.054016,693.794556,114.966599,845.587097,1030.418579,192.747940,815.232849,710.094482,114.651947,,,,,,,,,,,,,,,,,,,,,,,,
20,821.419861,805.414734,147.628448,900.457092,1021.786194,303.105469,786.573425,696.413391,118.400604,845.756226,1033.123901,193.246582,812.026611,713.502869,115.945282,,,,,,,,,,,,,,,,,,,,,,,,
21,819.908569,808.482361,149.879349,900.124146,1023.641663,303.276825,785.085693,699.424316,121.404259,845.312744,1036.034668,194.140182,810.789429,715.461243,119.707733,,,,,,,,,,,,,,,,,,,,,,,,
22,818.792725,811.228271,152.330902,900.259216,1025.460693,303.059387,783.606934,702.230896,124.017136,845.094604,1039.246948,194.798218,810.122986,717.847534,123.573997,,,,,,,,,,,,,,,,,,,,,,,,
23,817.347961,814.329163,154.819641,900.452271,1027.416992,303.417694,782.189758,705.434448,126.902710,845.417053,1042.711792,195.145767,808.696106,721.567810,126.128006,,,,,,,,,,,,,,,,,,,,,,,,
24,815.693420,817.594177,157.098206,900.234619,1029.119873,303.665344,780.403809,708.455566,130.298431,845.458374,1045.805176,195.340714,807.031616,724.040710,129.221069,,,,,,,,,,,,,,,,,,,,,,,,
25,814.064270,820.948730,159.526215,900.204956,1031.061401,304.152924,778.558777,711.303467,133.611221,845.386597,1048.878418,196.263626,805.247803,726.732788,132.237503,,,,,,,,,,,,,,,,,,,,,,,,
26,812.582397,824.059265,161.422913,899.902100,1032.962891,304.776794,776.622131,714.252808,136.571640,845.604736,1052.063599,197.139069,802.902710,730.366455,134.642059,,,,,,,,,,,,,,,,,,,,,,,,
27,810.900574,827.166504,163.607635,899.848999,1034.709595,305.123260,774.870239,717.504578,139.421829,845.899597,1054.971313,197.979645,800.884827,733.699646,138.137955,,,,,,,,,,,,,,,,,,,,,,,,
28,809.150757,830.478455,165.875580,899.895691,1036.560669,305.212311,773.033875,720.904907,142.556061,845.527100,1058.088745,199.307098,799.517883,736.473755,140.658234,,,,,,,,,,,,,,,,,,,,,,,,
29,807.464111,834.143799,167.895615,899.937866,1038.312866,305.686981,771.459656,724.241272,144.521286,845.444702,1061.358643,199.811920,797.946960,739.615906,142.937027,,,,,,,,,,,,,,,,,,,,,,,,
30,805.872925,837.494995,169.773376,899.630554,1040.158325,306.201813,769.439148,727.574951,146.908524,845.430542,1064.755249,200.721237,795.954285,743.186768,145.645798,,,,,,,,,,,,,,,,,,,,,,,,
31,804.068909,840.992371,171.697495,899.178589,1041.928955,307.160522,767.241394,730.942139,149.373611,845.236084,1068.096069,201.476547,793.782471,746.408203,147.980835,,,,,,,,,,,,,,,,,,,,,,,,
32,802.512085,844.346069,173.520401,899.076233,1043.677856,307.828186,765.195374,734.409546,151.750107,845.396301,1071.266113,202.107956,792.057251,750.185364,149.905441,,,,,,,,,,,,,,,,,,,,,,,,
33,800.500183,847.766113,175.237198,899.418396,1045.435791,308.081726,763.338928,737.909180,153.673950,845.127136,1074.470581,203.531021,790.462463,753.458862,152.073181,,,,,,,,,,,,,,,,,,,,,,,,
34,798.628296,851.256836,177.113403,899.639709,1047.354858,308.330627,761.255493,741.545715,155.519669,845.680969,1077.012451,204.265320,787.954895,756.720520,154.157471,,,,,,,,,,,,,,,,,,,,,,,,
35,796.890442,854.896301,178.580017,899.452148,1049.115723,309.377625,759.394104,745.153564,156.997269,845.768616,1080.408447,205.699921,785.183289,760.221069,155.176636,,,,,,,,,,,,,,,,,,,,,,,,
36,794.627747,858.800903,180.022537,899.017700,1050.770996,310.535950,757.504028,748.626343,158.773560,845.895325,1083.254272,206.779068,783.282654,764.032959,156.533722,,,,,,,,,,,,,,,,,,,,,,,,
37,792.783691,862.366577,181.431625,898.885498,1052.458130,311.157074,755.336487,752.132874,160.961731,845.585327,1086.329102,208.148270,781.514954,767.736755,158.984222,,,,,,,,,,,,,,,,,,,,,,,,
38,790.535706,865.892822,182.745819,899.361938,1054.127930,311.560394,752.843689,755.678284,162.221619,846.019531,1089.409302,209.116058,779.202026,771.483704,160.444794,,,,,,,,,,,,,,,,,,,,,,,,
39,788.293030,869.191467,184.490952,899.945496,1055.863892,311.920044,750.507874,759.526978,164.006653,846.332886,1092.413574,210.197067,777.418518,775.084412,161.794571,,,,,,,,,,,,,,,,,,,,,,,,
40,786.434814,872.677002,185.737061,900.034119,1057.533569,312.564850,748.162109,763.042358,165.309998,846.021057,1095.171387,211.508041,774.649536,778.619995,163.421509,,,,,,,,,,,,,,,,,,,,,,,,
41,784.338928,876.204407,187.110428,899.854004,1059.173218,313.884644,745.619751,766.795471,166.887726,846.272400,1097.973877,212.698914,772.486023,781.833740,165.108810,,,,,,,,,,,,,,,,,,,,,,,,
42,782.310547,879.936462,188.258575,899.832642,1060.557373,314.849731,743.606873,770.334839,167.139114,846.612488,1100.807007,214.175980,770.233826,785.522705,165.905991,,,,,,,,,,,,,,,,,,,,,,,,
43,780.217896,883.675598,189.023026,899.571411,1062.444824,315.545319,741.374390,774.135620,168.172134,846.663513,1103.652832,215.022781,767.334778,789.022034,166.741898,,,,,,,,,,,,,,,,,,,,,,,,
44,778.267212,887.183655,189.983643,899.812317,1064.005493,315.860352,738.563293,777.788940,169.253738,846.967590,1106.239258,216.175125,765.179321,792.733887,167.493195,,,,,,,,,,,,,,,,,,,,,,,,
45,775.929749,890.331360,191.557907,899.570251,1065.821533,316.801544,735.922668,781.478821,170.075470,846.778442,1109.085205,217.312363,762.273438,796.570496,168.166290,,,,,,,,,,,,,,,,,,,,,,,,
46,773.645630,893.415405,193.065582,899.387024,1067.223755,317.542572,733.080994,785.215271,171.178268,846.736572,1111.570923,218.481842,759.851807,800.315613,169.066818,,,,,,,,,,,,,,,,,,,,,,,,
47,771.761902,897.320129,192.795975,899.494507,1068.825073,318.189514,730.568848,788.945801,171.710342,847.134216,1114.023804,219.860214,757.266235,803.763123,169.507385,,,,,,,,,,,,,,,,,,,,,,,,
48,769.845825,900.847778,194.099594,899.916321,1070.181641,318.973083,727.795776,792.595398,172.527786,847.625183,1116.650757,220.636337,754.847839,806.786438,170.147034,,,,,,,,,,,,,,,,,,,,,,,,
49,767.592285,904.075439,194.575928,900.531494,1072.298340,318.806152,725.729065,796.145020,172.373306,847.799011,1119.060181,221.702362,752.118958,810.539734,170.560684,,,,,,,,,,,,,,,,,,,,,,,,
50,765.742004,906.977173,194.986206,900.991455,1073.492065,320.156494,723.369385,799.782104,172.616287,847.710327,1121.581787,222.735031,749.717896,814.137207,171.796448,,,,,,,,,,,,,,,,,,,,,,,,
51,763.666626,910.474365,195.445999,900.764893,1074.811157,321.035767,720.716492,803.263489,173.486191,847.601318,1124.186523,223.817810,746.844360,818.304565,170.754059,,,,,,,,,,,,,,,,,,,,,,,,
52,761.525452,913.395569,196.138168,900.627075,1076.317627,321.521240,717.783325,806.698975,173.983917,847.989136,1126.353882,225.076447,744.652832,821.621277,172.013168,,,,,,,,,,,,,,,,,,,,,,,,
53,759.705872,916.519836,197.143555,900.808960,1077.392090,321.841858,715.582336,810.140381,174.090149,848.415710,1128.480225,226.086792,742.427124,824.850403,172.402771,,,,,,,,,,,,,,,,,,,,,,,,
54,757.548645,919.830994,197.565277,901.262756,1078.681763,322.332977,713.188110,813.606567,174.539764,848.822571,1130.416748,226.990112,740.557373,827.712158,172.299820,,,,,,,,,,,,,,,,,,,,,,,,
55,755.644287,923.170715,197.987106,901.613770,1080.117432,323.003235,711.310181,817.032837,174.131042,849.097717,1132.739258,227.927734,737.997742,831.357178,172.686279,,,,,,,,,,,,,,,,,,,,,,,,
56,753.542419,926.159607,198.418808,901.875732,1081.226196,323.809967,709.108826,820.471802,173.723114,849.193481,1134.946655,228.645966,735.333557,835.355408,172.445068,,,,,,,,,,,,,,,,,,,,,,,,
57,751.441772,928.976929,198.867554,901.821777,1082.523315,324.974335,706.801147,824.085815,173.116455,849.341797,1136.631104,229.526917,732.314819,838.378784,172.598312,,,,,,,,,,,,,,,,,,,,,,,,
58,749.752197,931.850403,198.817947,902.042175,1083.609253,325.495209,704.977051,827.267334,172.911713,849.677002,1138.836792,230.881744,730.094116,841.327942,172.255936,,,,,,,,,,,,,,,,,,,,,,,,
59,747.774414,934.761658,199.212143,902.317749,1084.583740,325.671967,702.364075,830.096802,172.873779,850.101563,1140.758911,231.670731,728.229004,844.761108,171.492966,,,,,,,,,,,,,,,,,,,,,,,,
60,746.064819,937.488464,199.963562,902.593323,1085.918579,325.812927,699.688171,832.999084,173.082611,850.394592,1142.458008,232.224274,726.496887,847.603516,171.200867,,,,,,,,,,,,,,,,,,,,,,,,
61,744.354797,940.386719,199.459488,903.032288,1086.904419,326.554443,697.023254,835.809875,173.042023,850.972900,1143.878418,232.898346,725.074036,849.580750,172.001328,,,,,,,,,,,,,,,,,,,,,,,,
62,743.009705,943.040771,199.114243,903.386475,1087.708496,327.239685,695.630554,839.050476,171.931717,851.328003,1145.646240,233.623978,723.855347,852.203247,171.767471,,,,,,,,,,,,,,,,,,,,,,,,
63,741.156128,945.161987,200.017365,903.651855,1088.818848,327.700043,693.995422,842.175781,171.250351,851.775757,1147.181030,233.907578,722.477600,854.972656,170.611954,,,,,,,,,,,,,,,,,,,,,,,,
64,739.686523,947.922607,199.895721,903.464844,1089.766968,328.627014,691.330811,844.939575,170.773636,852.101501,1148.674805,234.855240,720.322205,857.251160,171.008438,,,,,,,,,,,,,,,,,,,,,,,,
65,738.242676,950.312500,199.745834,903.734497,1090.567749,329.197510,689.852783,847.742920,169.754333,852.211365,1149.959717,235.778549,718.530212,860.400696,170.847168,,,,,,,,,,,,,,,,,,,,,,,,
66,736.676270,952.459900,199.601990,904.148132,1091.453857,329.642395,688.672058,850.356201,168.834900,852.350830,1151.350586,236.550430,715.498047,863.930603,168.858032,,,,,,,,,,,,,,,,,,,,,,,,
67,735.453369,954.639404,199.416168,903.941650,1092.225830,330.475372,687.542542,853.304016,167.655823,852.642578,1152.949585,237.039536,713.599121,866.469238,168.180695,,,,,,,,,,,,,,,,,,,,,,,,
68,734.290588,957.124329,199.272964,903.981689,1093.205566,330.851746,684.907776,855.770447,168.173676,852.979553,1154.043335,237.198059,712.776978,868.457703,167.880508,,,,,,,,,,,,,,,,,,,,,,,,
69,732.587830,959.301941,198.940582,904.243408,1093.876099,330.855194,683.893433,858.092529,167.171906,853.073364,1155.194336,237.603134,711.147095,871.256653,167.421738,,,,,,,,,,,,,,,,,,,,,,,,
70,731.322449,961.343323,199.415421,904.726257,1094.472412,330.661133,682.075195,860.631042,166.952820,853.186157,1156.238892,238.302429,709.301331,873.542542,167.994629,,,,,,,,,,,,,,,,,,,,,,,,
71,730.295166,963.275452,198.622208,905.115906,1095.223145,330.887726,681.092102,862.675476,166.094635,853.316833,1157.178101,239.119919,707.835999,875.546875,167.754974,,,,,,,,,,,,,,,,,,,,,,,,
72,729.167908,965.315430,198.432404,905.036804,1095.911987,331.555084,679.054443,865.033508,165.972885,853.564697,1158.116943,239.618378,706.943787,877.792786,166.792725,,,,,,,,,,,,,,,,,,,,,,,,
73,727.990112,967.028259,198.538498,905.011108,1096.526855,331.954865,678.657227,867.060303,164.448090,853.834290,1159.330566,240.290054,705.630981,879.811096,166.296906,,,,,,,,,,,,,,,,,,,,,,,,
74,726.934509,969.044556,197.871796,905.217957,1097.162842,332.234894,676.442810,868.984131,164.462051,854.200684,1160.416504,240.319031,704.806885,881.682983,165.113022,,,,,,,,,,,,,,,,,,,,,,,,
75,726.091675,970.773132,197.364807,905.479858,1097.596313,332.471191,676.037292,871.234741,162.941605,854.489990,1161.068359,240.271240,703.303467,883.921997,164.258347,,,,,,,,,,,,,,,,,,,,,,,,
76,725.029968,972.467224,197.120377,905.932251,1098.118896,332.506836,674.095337,873.045715,162.533722,854.523254,1161.749878,240.531357,702.309204,885.629883,162.965286,,,,,,,,,,,,,,,,,,,,,,,,
77,724.158020,973.829956,196.757141,906.183044,1098.604004,332.677063,673.513489,874.915894,161.136398,854.753784,1162.515625,240.781281,701.391846,887.698303,161.722336,,,,,,,,,,,,,,,,,,,,,,,,
78,724.027405,975.295410,195.932999,906.405518,1099.149048,332.875366,672.705322,876.799561,159.688339,855.059875,1163.309692,240.979492,699.863159,889.094177,161.422058,,,,,,,,,,,,,,,,,,,,,,,,
79,722.999390,976.871826,195.436584,906.596008,1099.753174,332.943787,670.606567,878.298706,159.674744,854.983826,1164.047119,241.511337,699.054321,890.364319,160.786789,,,,,,,,,,,,,,,,,,,,,,,,
80,722.058350,978.103943,195.029602,906.803101,1100.274048,333.183899,670.412048,880.259949,157.997513,855.050659,1164.683838,241.905365,697.890198,892.109558,160.083740,,,,,,,,,,,,,,,,,,,,,,,,
81,721.355225,979.224304,194.521286,907.056091,1100.723755,333.181335,668.827393,881.605835,157.701218,855.280640,1165.148315,241.856140,697.050964,893.429504,159.121536,,,,,,,,,,,,,,,,,,,,,,,,
82,720.828186,980.634583,193.902893,907.152222,1101.076782,333.173920,667.744019,883.163696,157.262238,855.671265,1165.657593,241.546066,696.336426,894.777100,158.103882,,,,,,,,,,,,,,,,,,,,,,,,
83,720.039001,981.771118,193.508865,907.142822,1101.375977,333.269501,666.786255,884.633240,156.362900,856.168030,1166.151245,241.310852,695.837219,896.336243,156.680725,,,,,,,,,,,,,,,,,,,,,,,,
84,719.362488,982.683777,192.970001,907.141113,1101.644897,333.246674,667.058777,886.028870,154.482483,856.159485,1166.703979,241.502808,694.266541,897.299744,156.924545,,,,,,,,,,,,,,,,,,,,,,,,
85,719.011536,983.587708,192.240692,907.413879,1101.963013,333.071075,665.300964,887.348206,154.445480,856.180359,1167.216187,241.483017,693.353271,898.031494,156.636230,,,,,,,,,,,,,,,,,,,,,,,,
86,718.485229,984.662109,191.576630,907.611389,1102.408447,333.048767,664.721436,888.266052,153.643127,856.184509,1167.579102,241.658157,692.741211,899.118958,155.720261,,,,,,,,,,,,,,,,,,,,,,,,
87,717.920349,985.787537,191.142746,907.709595,1102.769165,333.024170,663.665894,889.464966,153.326660,856.351257,1167.780273,241.460297,692.525269,900.239197,154.440262,,,,,,,,,,,,,,,,,,,,,,,,
88,717.398071,986.595459,190.950027,907.816101,1103.121216,332.953278,663.445984,890.864563,152.063431,856.301086,1168.077515,241.430878,692.027222,901.261169,153.675964,,,,,,,,,,,,,,,,,,,,,,,,
89,717.055725,987.102356,190.123825,907.923096,1103.558838,333.025970,662.465698,891.966736,151.246002,856.408142,1168.244507,241.374359,691.364197,902.029724,152.945831,,,,,,,,,,,,,,,,,,,,,,,,
90,716.733337,987.909851,189.337204,908.046692,1103.835449,332.976410,661.517212,892.606445,150.808685,856.445190,1168.392944,241.306564,690.739197,902.833130,152.502319,,,,,,,,,,,,,,,,,,,,,,,,
91,716.370605,988.699585,188.398148,908.106873,1104.188477,332.848663,661.849609,893.304016,149.270538,856.574158,1168.653687,241.016373,689.306458,903.822083,152.702713,,,,,,,,,,,,,,,,,,,,,,,,
92,715.996765,989.290466,187.854767,908.187988,1104.463257,332.791656,661.446960,894.559814,148.223587,856.681458,1168.857788,240.712830,689.465149,904.709229,151.386581,,,,,,,,,,,,,,,,,,,,,,,,
93,715.644348,989.643738,187.477478,908.292786,1104.630371,332.765320,660.453491,895.603455,147.628876,856.792236,1168.998657,240.653610,690.213806,905.947021,148.684387,,,,,,,,,,,,,,,,,,,,,,,,
94,715.214417,990.170349,187.170044,908.309998,1104.797363,332.722534,659.768433,896.140564,147.189972,856.978271,1169.051025,240.554504,690.198486,906.721436,146.848862,,,,,,,,,,,,,,,,,,,,,,,,
95,715.000183,990.649475,186.746994,908.434692,1104.961670,332.596191,659.183228,896.478149,146.743591,857.073792,1169.149048,240.510300,689.819458,907.091675,146.188446,,,,,,,,,,,,,,,,,,,,,,,,
96,714.738037,991.140076,186.127243,908.509216,1105.202393,332.492584,658.752930,896.832092,145.820633,857.061218,1169.298462,240.429504,688.914734,907.374512,146.110504,,,,,,,,,,,,,,,,,,,,,,,,
97,714.612122,991.600586,185.517349,908.626282,1105.442261,332.215393,658.439697,897.492249,144.859283,857.145996,1169.328613,240.379807,687.395447,907.327393,146.647034,,,,,,,,,,,,,,,,,,,,,,,,
98,714.574768,991.933960,184.827927,908.774658,1105.531128,332.112549,659.145691,897.964417,143.191711,857.223755,1169.364868,240.209442,686.057373,907.539856,147.165253,,,,,,,,,,,,,,,,,,,,,,,,
99,714.677490,992.163940,184.274292,908.784912,1105.651733,331.985168,658.340942,898.739136,142.851212,857.124207,1169.474609,239.952377,686.282715,907.829529,146.398178,,,,,,,,,,,,,,,,,,,,,,,,
100,714.471436,992.175903,183.853195,908.781921,1105.750000,331.977386,657.530334,898.984924,143.252182,857.412109,1169.438965,239.608368,686.679626,908.378174,145.513855,,,,,,,,,,,,,,,,,,,,,,,,
101,714.212769,992.343262,182.887848,908.785095,1105.785889,331.998047,657.065857,899.085449,143.015030,857.509521,1169.368652,239.367279,686.672729,908.790527,144.383286,,,,,,,,,,,,,,,,,,,,,,,,
102,714.038391,992.492798,182.536499,908.866821,1105.811401,331.907593,656.764771,899.265381,142.448410,857.640747,1169.281860,239.099670,686.446594,909.022461,143.893585,,,,,,,,,,,,,,,,,,,,,,,,
103,713.867981,992.700500,181.953613,908.871216,1105.893433,331.838043,656.524109,899.566467,141.897781,857.647949,1169.168213,238.866226,685.863342,910.195496,143.433334,,,,,,,,,,,,,,,,,,,,,,,,
104,713.644775,992.858887,181.338684,908.896545,1105.929688,331.790680,656.329407,899.801697,141.253540,857.561523,1169.102661,238.743362,685.614441,909.816589,142.750336,,,,,,,,,,,,,,,,,,,,,,,,
105,713.515076,992.953613,180.802841,908.806274,1106.029663,331.790802,656.264160,899.977295,140.573822,857.519714,1169.030884,238.544037,685.539734,909.463623,142.037079,,,,,,,,,,,,,,,,,,,,,,,,
106,713.521179,992.911377,180.316376,908.740417,1106.051758,331.845093,656.462341,900.410645,139.461731,857.441223,1168.903931,238.318741,685.500732,909.432922,141.351395,,,,,,,,,,,,,,,,,,,,,,,,
107,713.380127,992.959656,180.039764,908.615601,1106.065430,331.710052,656.770874,900.508850,138.519669,857.434387,1168.874390,238.077423,685.491943,909.442383,140.729248,,,,,,,,,,,,,,,,,,,,,,,,
108,713.143616,992.827759,179.850006,908.737854,1106.120361,331.415649,656.898071,900.547791,137.161316,857.282166,1168.886475,237.873154,685.468872,909.398743,140.139328,,,,,,,,,,,,,,,,,,,,,,,,
109,713.044006,992.720581,179.339874,908.780151,1106.149292,331.351318,656.810608,900.533508,136.306595,857.117188,1168.813599,237.687164,685.515625,909.346252,139.566910,,,,,,,,,,,,,,,,,,,,,,,,
110,713.180664,992.414063,178.588165,908.726685,1106.088135,331.287018,656.666016,900.606567,135.721176,856.962341,1168.728882,237.481461,685.612976,909.294434,138.888016,,,,,,,,,,,,,,,,,,,,,,,,
111,713.328186,992.122803,177.961365,908.677795,1106.060059,331.219299,656.533875,900.538696,135.320358,856.798950,1168.648804,237.310669,685.644531,909.217163,138.230499,,,,,,,,,,,,,,,,,,,,,,,,
112,713.294800,992.000305,177.419739,908.709717,1106.060181,331.142792,656.358154,900.356384,134.895233,856.664490,1168.440674,237.088409,685.290527,909.037476,137.102524,,,,,,,,,,,,,,,,,,,,,,,,
113,713.219849,992.017639,176.805542,908.695862,1105.992920,331.020935,656.295776,899.688965,134.931061,856.508972,1168.278076,236.981049,685.361450,909.095520,136.754898,,,,,,,,,,,,,,,,,,,,,,,,
114,713.142334,991.935486,176.334229,908.649414,1105.943237,330.992401,656.113037,899.261780,134.506653,856.328491,1168.120483,236.773514,685.488159,908.973328,136.479584,,,,,,,,,,,,,,,,,,,,,,,,
115,713.064331,991.752441,175.814331,908.568542,1105.972778,330.937622,656.303650,899.110474,133.919861,856.202026,1167.915527,236.587753,685.545044,908.834045,135.990997,,,,,,,,,,,,,,,,,,,,,,,,
116,712.951965,991.494751,175.504211,908.497986,1105.889893,330.886322,656.363403,899.022034,133.351013,856.099976,1167.733032,236.406097,685.437927,908.350647,135.625687,,,,,,,,,,,,,,,,,,,,,,,,
117,712.847900,991.324463,175.277161,908.493958,1105.784790,330.850128,656.458191,898.961121,132.756088,856.117004,1167.550049,236.347366,685.351257,908.107727,135.247620,,,,,,,,,,,,,,,,,,,,,,,,
118,712.920532,991.194397,174.812225,908.470337,1105.788086,330.758636,656.828735,898.959229,131.423706,856.082336,1167.259399,236.109344,685.314575,907.924316,134.591919,,,,,,,,,,,,,,,,,,,,,,,,
119,712.902466,990.850098,174.450653,908.424377,1105.680664,330.681305,656.633179,898.715332,130.920181,856.246338,1166.841309,235.929642,685.592834,907.958496,133.589096,,,,,,,,,,,,,,,,,,,,,,,,
120,712.788208,990.719666,173.747147,908.323120,1105.561401,330.646515,656.319519,898.553101,130.493805,855.928284,1166.681519,235.901779,685.584778,907.863342,132.913177,,,,,,,,,,,,,,,,,,,,,,,,
121,712.943054,990.335693,173.363281,908.244873,1105.555786,330.635681,656.229980,898.847412,129.240799,855.796082,1166.451294,235.900864,685.554321,907.733093,132.284317,,,,,,,,,,,,,,,,,,,,,,,,
122,712.947876,990.015076,172.811615,908.184998,1105.562256,330.596191,656.259216,899.225159,128.022110,855.660461,1166.370117,235.561539,685.255432,907.621704,131.857285,,,,,,,,,,,,,,,,,,,,,,,,
123,712.862549,989.792908,172.237930,908.179260,1105.463379,330.533051,656.313843,899.252747,127.380936,855.852051,1166.095825,235.206787,684.940857,907.635254,131.479614,,,,,,,,,,,,,,,,,,,,,,,,
124,712.572632,989.654907,171.881577,908.097961,1105.423828,330.489777,656.119568,898.799194,127.443550,855.810120,1165.844360,235.069855,684.694824,907.576172,131.135544,,,,,,,,,,,,,,,,,,,,,,,,
125,712.362732,989.405029,171.554337,908.069519,1105.345459,330.369110,655.643616,898.390259,127.577873,855.594360,1165.691650,235.057358,684.757080,907.626404,130.361542,,,,,,,,,,,,,,,,,,,,,,,,
126,712.026672,989.245178,171.264877,907.981445,1105.224976,330.317383,655.165344,898.226990,127.165749,855.419128,1165.498901,235.085022,684.610596,907.495422,129.293961,,,,,,,,,,,,,,,,,,,,,,,,
127,712.115295,988.943237,170.645111,907.950928,1105.107910,330.265778,654.983948,898.217285,126.064697,855.215088,1165.281372,234.996704,684.506897,907.470215,128.432526,,,,,,,,,,,,,,,,,,,,,,,,
128,712.158691,988.715332,170.164673,907.928406,1104.988159,330.191742,655.083069,898.275574,124.571953,855.041138,1164.951782,234.937866,684.157288,907.478027,127.753227,,,,,,,,,,,,,,,,,,,,,,,,
129,712.057800,988.516174,169.695404,907.872192,1104.846558,330.106781,655.175232,898.583313,123.433899,854.910950,1164.699951,234.882599,683.531799,907.596191,127.418335,,,,,,,,,,,,,,,,,,,,,,,,
130,711.913757,988.339233,169.302261,907.886536,1104.727539,330.051178,655.286194,898.684998,122.809822,854.793579,1164.478882,234.509262,683.453613,907.538025,126.360931,,,,,,,,,,,,,,,,,,,,,,,,
131,711.736572,988.176880,169.111176,907.792725,1104.631836,330.000061,654.763550,898.961670,121.909622,854.679688,1164.266479,234.301636,683.543030,907.496399,125.347809,,,,,,,,,,,,,,,,,,,,,,,,
