Präzision01135
Date:,2025/04/22
Time:,17:20:52
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
37,802.288818,751.383484,146.901718,780.219666,986.876038,252.064209,788.984192,1084.465698,427.837677,,,,764.171997,661.122742,92.987747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,800.538025,753.198730,150.076721,779.743896,989.415894,251.881821,788.901855,1086.434326,427.888306,,,,762.692932,662.168274,96.588058,791.453186,672.642822,98.292328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,799.149658,754.624756,153.642761,778.963867,991.987244,252.158844,788.773560,1088.512329,428.178833,,,,761.165100,663.563049,100.301895,789.887329,674.037048,101.878487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,797.626953,756.860168,156.852081,777.880249,994.746277,253.084305,788.121460,1090.614136,429.129700,,,,759.972473,664.663574,104.684166,788.005920,675.111572,106.364525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,796.083923,758.224243,159.735138,776.239563,997.695984,253.822495,787.392517,1092.590454,429.872742,,,,757.776733,666.488281,108.929550,786.433167,676.530762,110.675499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,794.480835,760.592957,162.885742,775.252747,1000.607727,254.129135,787.141296,1094.568237,430.457672,,,,755.712341,667.962036,113.304688,784.656616,678.307922,114.611908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,792.719666,762.737000,166.220566,773.936646,1003.745972,254.474686,787.106934,1096.655029,430.718262,,,,753.964966,669.632141,117.849113,782.885986,679.698181,118.797302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,791.019226,765.326660,169.918732,773.087219,1006.781128,255.036362,786.751038,1098.977539,431.378662,,,,751.673828,671.382202,122.343643,780.619873,682.030945,122.751434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,789.116943,767.517029,173.117828,771.778564,1009.935486,255.601593,786.031677,1101.283691,432.279694,,,,749.587341,673.495300,126.348740,778.257690,683.590881,126.881317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,787.056030,769.989563,176.343475,770.751526,1013.145386,256.284607,785.835938,1103.540527,432.849213,,,,747.449402,675.641541,130.711670,776.002014,686.053772,131.185684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,785.156311,772.682739,179.834518,769.143494,1016.745728,257.023376,785.740356,1105.746826,433.069397,,,,744.853394,678.032654,135.335464,773.871094,687.844910,135.533707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,783.103882,775.191772,183.068192,767.831665,1020.080872,257.645294,785.465393,1108.199951,433.585205,,,,742.728455,680.671387,139.228561,771.382751,690.466309,139.378769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,781.095398,778.042053,186.416733,766.289124,1023.443359,258.578186,785.165771,1110.680786,434.084595,,,,740.488403,682.995789,142.848633,769.036499,692.994812,143.307800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,778.870056,781.135498,189.649124,765.224121,1026.864014,259.509399,784.777527,1113.141968,434.887695,,,,737.862976,685.733032,146.713760,766.760376,695.720276,147.168945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,776.670349,784.060181,193.131897,763.989014,1030.463867,259.924194,784.758606,1115.559692,435.283386,,,,735.614563,688.824646,150.820251,764.350891,698.460571,150.457184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,774.591858,786.944580,196.235260,762.490601,1034.261963,260.540833,784.181946,1118.120850,436.190674,,,,733.296997,691.752930,155.036606,762.000610,701.145081,154.106552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,772.852539,790.292786,199.322662,761.422546,1037.868286,261.975403,783.787048,1120.608521,436.817383,,,,730.872131,694.581543,158.785263,759.537476,704.123169,157.823181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,770.549683,793.709473,202.008453,759.891296,1041.524048,263.030823,783.661011,1123.204346,437.853271,,,,728.619934,697.484802,161.999969,757.254700,707.530029,161.145203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,768.274414,796.962830,204.529953,758.941895,1045.393188,263.536102,783.327087,1125.746582,438.892090,,,,725.939880,700.662292,165.716125,755.051941,710.645508,164.597839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,766.138428,800.040710,207.573166,757.722717,1049.419800,263.965942,782.953918,1128.291748,439.329529,,,,723.711365,703.878662,169.208572,752.512573,713.391174,167.624237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,764.044556,803.285461,210.385895,756.444336,1053.248535,264.703827,782.801453,1130.841553,439.867706,,,,721.442200,707.242859,172.072357,750.014221,716.654053,170.838852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,761.675354,806.935730,212.763657,755.137878,1056.997925,266.309570,782.559326,1133.476685,440.833191,,,,719.428101,710.847229,174.223190,747.738342,720.340881,173.758636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,759.600586,810.680481,215.276031,753.427979,1060.902222,267.489716,782.300476,1136.159790,442.114624,,,,717.185242,714.558289,177.035355,745.321228,724.055481,176.174500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,757.462646,814.420471,217.369553,752.293274,1064.780029,268.271942,782.082092,1138.728882,442.816467,,,,714.583862,718.165588,180.070145,743.008240,727.675171,178.835693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,755.452820,818.281982,219.420364,750.820251,1068.547119,269.125793,781.833984,1141.306152,443.548706,,,,712.022644,721.635986,182.139359,740.582275,731.157471,181.693878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,753.654175,821.922546,221.680298,749.603943,1072.340698,270.389282,781.986328,1143.895264,444.699463,,,,709.729553,725.456116,184.616638,738.961548,734.428284,183.422592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,751.365601,825.525635,223.869278,748.239197,1076.525635,271.293793,781.900391,1146.405396,445.289093,,,,707.698364,729.223755,186.443741,736.916687,738.249573,185.801575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,749.238342,829.425659,225.400009,746.796753,1080.798950,272.240387,781.926025,1149.014404,446.199310,,,,705.749817,732.891785,188.424774,734.338623,742.050476,187.806396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,747.320923,833.254639,226.916534,746.271606,1084.587769,273.378052,781.831055,1151.575195,447.230804,,,,703.583923,736.859741,190.735611,731.882813,745.796509,189.257889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,745.513245,836.896729,228.595230,744.984375,1088.391479,274.436340,781.601563,1154.024048,448.363678,,,,700.854980,740.600769,192.865829,729.793762,749.834045,190.610062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,743.789063,840.892395,229.550095,743.974915,1092.244507,275.595062,781.218994,1156.699829,449.391785,,,,698.249939,744.912231,194.255432,727.000916,754.079834,191.932327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,741.382935,844.974426,230.952286,742.849487,1096.151489,276.109070,781.343750,1159.196289,450.114166,,,,696.517029,749.170593,195.214676,724.805725,758.162598,192.949173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,739.778564,848.532471,231.932877,741.961121,1100.194092,277.102173,781.272705,1161.574829,451.377289,,,,694.129456,753.329468,196.124893,722.226624,762.280212,193.692505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,737.854553,852.625122,233.054153,740.935669,1104.053711,278.238129,781.026550,1163.862915,452.563416,,,,691.696106,757.386597,197.115250,719.856140,766.373108,194.788940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,735.870850,856.660461,233.569977,740.239319,1107.809326,279.711212,781.494873,1166.236938,453.600281,,,,689.585876,761.424011,198.114517,717.832092,770.411377,195.300125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,733.836914,860.739441,234.436096,739.220703,1111.636719,280.766388,781.698181,1168.626343,454.599976,,,,687.303406,765.517944,198.225235,715.693359,774.547363,196.135254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,732.020569,864.510071,235.077759,738.579834,1115.269165,281.545593,781.484741,1171.011475,455.728882,,,,685.169556,769.675842,198.351303,713.398743,778.443726,196.210480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,730.014832,868.418762,235.823227,737.708740,1119.007813,282.807251,781.277222,1173.255493,456.800842,,,,682.649048,773.964233,199.031937,711.283630,782.741638,196.047485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,728.580139,872.209351,236.176453,737.065491,1122.614990,283.616608,781.497620,1175.576904,457.792023,,,,680.304565,778.089966,198.876404,708.921082,786.752869,196.363831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,726.346252,875.886536,236.378952,,,,781.954224,1177.989014,459.135498,,,,678.266113,782.162842,198.422379,706.812073,790.577759,195.873306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,724.462402,879.568909,236.599594,,,,782.253845,1180.149292,459.886871,,,,676.435425,786.280762,197.807190,704.903381,794.548035,195.382263,736.060059,1129.725098,285.659119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,722.786560,883.061890,236.605255,,,,782.154480,1182.385132,460.960663,,,,674.608398,790.299438,197.518417,702.680298,798.405090,195.682297,735.130005,1133.328979,286.617859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,720.964844,886.590393,236.534149,,,,782.524536,1184.692749,461.831604,,,,672.246399,794.273682,197.145523,700.728394,802.173035,195.104385,734.652588,1137.044189,287.506073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,719.059265,890.385010,236.640427,,,,782.695984,1186.823120,462.868011,,,,670.090393,798.163818,196.496155,699.040710,806.164978,194.171478,734.502563,1140.527954,287.869934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,717.735352,894.102539,236.770813,,,,782.779053,1188.947876,463.950867,,,,668.712646,802.148254,195.457870,697.380676,809.985718,193.345551,734.057739,1143.963257,288.696106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,716.053772,897.803650,235.997101,,,,783.189270,1191.041748,464.911285,,,,666.889404,806.173767,194.510117,695.736755,813.845642,192.663101,733.624756,1147.174927,290.083374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,714.462219,901.380676,235.740463,,,,783.991516,1192.936890,465.654907,,,,664.783203,810.152588,193.705307,693.914978,817.762634,192.086105,733.445984,1150.341675,290.822876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,712.918823,904.734314,235.750961,,,,784.255371,1194.979614,466.333557,,,,662.950928,814.062805,192.907822,691.906555,821.920349,191.160309,733.090576,1153.882080,291.502930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,711.281921,908.099915,235.314835,,,,784.286865,1196.897949,467.676605,,,,661.438904,818.085388,191.585312,690.238220,826.005615,189.912170,732.831787,1157.212158,292.135071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,710.167419,911.694275,234.615295,,,,784.831116,1198.720581,468.422699,,,,659.884155,822.019897,190.209991,688.584595,829.838623,188.714691,733.064514,1160.177124,292.752686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,708.897156,915.192139,233.891006,,,,785.542480,1200.635376,468.675629,,,,658.193787,825.903809,189.054459,687.092590,833.540405,187.821365,732.923401,1163.314697,293.805450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,707.604797,918.550171,233.079742,,,,786.063416,1202.257446,469.415649,,,,656.403870,829.685242,187.977417,685.393433,837.054504,186.637512,732.611816,1166.340332,294.365051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,706.322632,921.562744,232.308609,,,,785.915039,1203.838867,470.622864,,,,654.887756,833.434875,186.461319,683.874329,840.463806,185.076004,732.869812,1168.962402,294.825928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,705.088379,924.789917,231.413483,,,,786.194885,1205.655762,471.064362,,,,653.770874,837.110413,184.912445,683.637634,843.006348,184.734589,732.940430,1171.617065,295.445068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,704.002136,928.013306,230.657333,,,,786.819946,1207.317993,471.234467,,,,652.381470,840.766479,183.322037,682.045593,847.232361,183.142334,732.799377,1174.579224,295.886261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,702.842285,931.073547,229.610535,,,,787.365662,1208.673218,472.015259,,,,651.145874,844.431580,181.642776,680.093140,851.296814,181.420822,732.120361,1177.468384,296.460144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,701.862732,933.837463,228.892700,,,,787.625122,1210.182495,472.779816,,,,649.545654,847.814453,180.326340,677.821533,854.915466,179.391983,732.109253,1179.971680,297.202911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,700.847473,937.125793,227.849609,,,,788.221802,1211.977905,473.117462,,,,647.817993,851.191223,179.063019,676.156860,857.986816,177.134293,732.488098,1182.150757,297.699219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,699.695374,939.761902,226.801147,,,,788.548645,1213.339233,473.507324,,,,646.761108,854.450989,177.607666,675.118591,861.426758,175.368851,732.968567,1184.590210,297.913605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,698.689453,942.419983,225.916061,,,,788.611816,1214.848145,474.160095,,,,645.867432,857.776306,175.762894,675.048279,864.695435,174.804672,733.338928,1186.898682,297.984711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,697.798706,945.279785,225.088577,,,,789.003662,1216.081665,474.617706,,,,645.290039,861.055969,173.457504,675.267944,866.671021,174.052536,733.477356,1188.833496,298.340424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,697.301758,947.664490,224.062714,,,,789.705750,1217.377930,474.923828,,,,644.545593,864.349976,171.508270,673.802856,870.076172,172.028854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,696.514099,950.327454,223.195602,,,,790.303772,1218.481323,475.321808,,,,643.566284,867.125854,170.222610,672.299561,873.667847,170.016525,,,,733.984131,1193.331055,298.869751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,695.563843,952.750000,222.005936,,,,790.788086,1219.587891,475.846252,,,,642.469543,869.736877,169.218689,671.010742,876.402588,168.201920,,,,734.220276,1195.354492,299.091919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,695.091858,955.174866,221.204422,,,,791.016724,1220.788574,476.478058,,,,641.409729,872.512207,167.860077,671.632141,877.981689,168.193176,,,,734.535461,1197.173950,299.349579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,694.168945,957.499207,220.159271,,,,791.248230,1222.038330,476.942810,,,,641.238098,875.134888,166.378616,671.836731,880.265259,167.850632,,,,735.208496,1198.875977,299.638245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,693.822327,959.591919,219.112228,,,,791.761353,1223.319092,476.709229,,,,640.434265,877.523865,164.414703,670.319885,883.126099,165.570755,,,,735.642273,1200.528931,299.635254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,693.365784,961.533020,218.385803,,,,792.247742,1224.377930,476.882568,,,,639.826538,880.131897,163.409012,668.885010,886.625366,162.865829,,,,735.846375,1202.264893,299.896881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,693.066589,963.617249,217.401093,,,,792.710693,1225.391724,477.220703,,,,639.329285,882.407776,162.320175,667.842407,888.874512,160.909836,,,,735.971802,1203.683716,299.929260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,693.209229,965.285828,216.204254,,,,793.250244,1226.332886,477.401947,,,,638.804382,884.565430,160.813248,669.062195,889.918640,160.986481,,,,736.450195,1205.363525,299.799774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
