Präzision01164
Date:,2025/04/23
Time:,16:11:55
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
34,740.519043,904.065308,178.017868,714.321777,1171.321899,373.676483,732.824646,786.063965,164.070221,,,,756.189453,803.710571,161.875305,,,,,,,,,,694.911255,1191.945557,227.445236,,,,,,,,,,,,,,,,,,
35,738.799011,907.913391,179.007187,714.726196,1173.384155,374.997528,730.797485,789.846497,165.156113,,,,753.110840,807.680542,162.283127,,,,,,,,,,695.422729,1195.748535,228.918503,,,,,,,,,,,,,,,,,,
36,737.144836,911.663391,180.771255,714.949097,1175.330566,376.274719,728.132141,793.635803,166.780273,,,,751.741028,810.966736,164.092651,,,,,,,,,,695.618958,1199.568359,230.610947,,,,,,,,,,,,,,,,,,
37,735.555115,915.170715,181.822098,715.342896,1177.439819,377.305359,725.861877,797.520203,167.298798,,,,749.125549,814.245605,165.873459,,,,,,,,,,696.350525,1202.947754,232.084946,,,,,,,,,,,,,,,,,,
38,733.316040,918.981567,182.948059,715.785217,1179.576294,378.280792,723.018005,801.184631,168.239014,,,,746.637085,818.096863,165.851181,,,,,,,,,,696.545349,1206.727539,233.574249,,,,,,,,,,,,,,,,,,
39,731.701172,922.464111,183.345093,716.303772,1181.513184,379.126953,719.852539,804.848755,169.252960,,,,743.818726,821.922241,166.456787,,,,,,,,,,696.507324,1210.003784,235.246674,,,,,,,,,,,,,,,,,,
40,729.889465,925.606384,184.522186,716.710876,1183.621216,380.614410,717.216431,808.429810,168.982224,,,,741.527283,825.442261,167.021881,,,,,,,,,,696.928589,1213.523804,236.949265,,,,,,,,,,,,,,,,,,
41,727.767151,929.220215,185.185104,717.149719,1185.506348,381.419373,714.108093,812.118713,169.635254,,,,738.439331,828.530029,167.380661,,,,,,,,,,697.806580,1216.754639,238.052887,,,,,,,,,,,,,,,,,,
42,725.899780,932.670654,185.120758,717.624939,1187.273926,382.205383,711.363831,815.437683,169.574524,,,,735.886353,831.555908,167.781006,,,,,,,,,,698.464111,1219.597900,239.721115,,,,,,,,,,,,,,,,,,
43,723.461609,935.734131,185.830750,718.263611,1189.065186,383.457825,708.096802,818.699219,169.682632,,,,733.145447,834.953064,167.867462,,,,,,,,,,699.010925,1222.915161,240.887833,,,,,,,,,,,,,,,,,,
44,721.560242,938.866577,186.241760,718.917603,1190.935913,384.367950,705.018127,822.051941,169.002014,,,,730.101074,838.587891,167.461227,,,,,,,,,,699.704651,1225.803467,242.577820,,,,,,,,,,,,,,,,,,
45,719.644592,942.118225,186.217667,719.301147,1192.615234,385.483002,701.888000,825.501587,169.026840,,,,726.840210,841.532227,167.348648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,717.443115,944.896423,186.269806,719.890137,1194.155396,386.776154,699.047729,828.647644,168.455978,,,,724.379639,844.439087,167.191467,,,,,,,,,,,,,700.189392,1231.533325,245.599579,,,,,,,,,,,,,,,
47,715.685059,947.555542,186.551178,720.746948,1195.766479,387.990112,696.381348,831.770874,167.341187,,,,721.071289,847.728943,166.840256,,,,,,,,,,,,,701.550415,1234.340698,246.774231,,,,,,,,,,,,,,,
48,713.700378,950.781433,186.139938,721.310059,1197.238403,388.756531,692.949402,834.961182,166.785324,,,,718.457581,850.284973,166.069138,,,,,,,,,,,,,702.190247,1236.726685,248.178284,,,,,,,,,,,,,,,
49,711.689575,953.129211,186.312210,721.789795,1198.557861,389.738434,689.942200,837.789734,165.846054,,,,716.202454,853.154297,164.777786,,,,,,,,,,,,,702.732910,1239.342285,249.648895,,,,,,,,,,,,,,,
50,709.731018,956.108521,185.937546,722.710571,1199.962524,390.719910,687.635132,840.823120,164.511169,,,,713.314758,856.354858,164.217026,,,,,,,,,,,,,703.650513,1241.716187,251.176453,,,,,,,,,,,,,,,
51,708.068970,958.612183,185.694061,723.475098,1201.377197,391.230591,684.793457,843.845154,163.539398,,,,710.272949,859.059875,163.735046,,,,,,,,,,,,,704.310791,1243.989502,252.389709,,,,,,,,,,,,,,,
52,706.460144,961.131653,185.387848,723.903809,1202.607788,391.834900,682.235168,846.764343,162.515808,,,,707.509888,862.291077,162.264130,,,,,,,,,,,,,705.398132,1246.045654,253.985168,,,,,,,,,,,,,,,
53,704.470764,964.038147,184.580170,724.659668,1203.856934,392.835938,679.533630,849.513428,161.271744,,,,705.858521,864.519653,161.035217,,,,,,,,,,,,,706.159302,1247.975220,255.080002,,,,,,,,,,,,,,,
54,702.762085,966.318237,184.242020,725.568665,1205.192383,393.562073,677.092590,852.319824,159.948792,,,,703.763062,866.696838,159.993835,,,,,,,,,,,,,706.963684,1250.257935,256.008575,,,,,,,,,,,,,,,
55,701.121033,968.865906,183.217239,726.161560,1206.411743,394.385071,674.692261,854.981750,158.615433,,,,700.812927,869.869446,159.471741,,,,,,,,,,,,,707.778931,1252.427734,257.057800,,,,,,,,,,,,,,,
56,699.447876,970.874573,182.955246,726.636902,1207.431641,395.047455,672.294434,857.576721,157.714142,,,,698.609802,872.071838,158.298050,,,,,,,,,,,,,708.537231,1254.368652,258.021332,,,,,,,,,,,,,,,
57,697.828796,973.430237,181.867233,727.142761,1208.603149,395.792328,670.137939,860.160339,156.382446,,,,696.474609,874.538391,156.919678,,,,,,,,,,,,,709.827026,1255.917725,258.502594,,,,,,,,,,,,,,,
58,696.296692,975.182800,181.523270,727.969604,1209.864258,396.550232,668.103455,862.865051,154.962784,,,,694.440308,876.986267,155.357040,,,,,,,,,,,,,710.544067,1257.565674,259.549133,,,,,,,,,,,,,,,
59,694.759094,977.453796,180.862091,728.598816,1210.858887,397.074646,666.060730,865.117615,152.884232,,,,692.830017,879.343811,153.615204,,,,,,,,,,,,,711.211060,1259.033203,260.576721,,,,,,,,,,,,,,,
60,693.704529,979.444702,179.705368,729.015137,1211.965332,397.507935,663.812012,867.540833,151.341400,,,,690.703125,881.431763,152.409576,,,,,,,,,,,,,712.088440,1260.657715,261.005920,,,,,,,,,,,,,,,
61,692.359802,981.116943,179.053864,729.576721,1212.902100,397.903320,661.951660,869.818848,150.030472,,,,688.826233,883.861633,150.825150,,,,,,,,,,,,,712.948425,1262.416504,261.257172,,,,,,,,,,,,,,,
62,690.984314,983.459412,177.516495,730.372864,1213.707397,398.431549,660.092468,872.032471,148.489136,,,,687.100525,885.938599,149.308136,,,,,,,,,,,,,713.190430,1263.866455,262.324768,,,,,,,,,,,,,,,
63,690.209167,984.763000,176.914749,731.039490,1214.787598,398.935486,657.852722,874.055969,147.099045,,,,685.733521,887.829895,147.584717,,,,,,,,,,,,,713.892700,1265.153320,263.115692,,,,,,,,,,,,,,,
64,688.981567,986.723694,175.983398,731.458191,1215.797241,399.460480,656.297302,875.913452,145.209305,,,,684.011902,889.769836,146.097794,,,,,,,,,,,,,714.546936,1266.437378,263.430603,,,,,,,,,,,,,,,
65,688.202026,988.512024,174.982468,731.757629,1216.550049,399.775208,655.117554,878.202332,143.531616,,,,682.699951,891.648865,144.697845,,,,,,,,,,,,,715.148499,1267.708130,263.691223,,,,,,,,,,,,,,,
66,687.295227,989.561340,174.326721,732.465698,1217.213013,400.015747,654.022705,879.937500,141.637482,,,,681.244995,893.686584,142.996613,,,,,,,,,,,,,715.486511,1268.764526,264.520203,,,,,,,,,,,,,,,
67,686.193420,991.561035,173.133469,733.225830,1218.052979,400.129974,652.753418,881.895630,140.223175,,,,680.470276,895.124634,142.064590,,,,,,,,,,,,,715.997986,1269.908447,265.134094,,,,,,,,,,,,,,,
68,685.803040,992.977661,172.485489,733.934448,1218.804443,400.170410,651.665771,883.499146,138.308456,,,,679.065979,896.865601,140.626617,,,,,,,,,,,,,716.617188,1271.037598,265.238403,,,,,,,,,,,,,,,
69,685.031921,994.026978,171.907547,734.377869,1219.503418,400.379181,650.773926,885.255981,136.752945,,,,677.851318,898.764465,139.242859,,,,,,,,,,,,,717.372253,1271.792480,265.824829,,,,,,,,,,,,,,,
70,684.266846,995.597168,170.832779,734.822510,1220.099121,400.621185,649.605713,886.703613,135.794952,,,,676.976135,900.151672,138.114075,,,,,,,,,,,,,717.697388,1272.616455,265.885559,,,,,,,,,,,,,,,
71,683.891052,997.032654,170.176773,735.507446,1220.673950,400.889221,648.804199,888.152466,134.923080,,,,676.398682,901.519897,137.044159,,,,,,,,,,,,,718.039734,1273.527710,266.278900,,,,,,,,,,,,,,,
72,683.395386,997.978027,169.601547,736.112671,1221.439941,400.962006,648.142090,889.743530,133.675644,,,,675.613953,902.974121,136.068146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,682.976135,999.003235,168.392319,736.419922,1222.291138,400.813171,647.412842,891.030945,132.865295,,,,675.240356,904.048340,134.907761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,682.622498,1000.263550,167.372391,736.730713,1222.879395,400.842133,647.151245,892.050232,131.959702,,,,675.095215,905.213196,133.888580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,682.765320,1001.280457,167.256561,736.964478,1223.442993,400.891327,647.111816,893.249084,130.559860,,,,674.900269,906.578857,132.754395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,682.933960,1002.030273,166.935333,737.222290,1223.964844,400.901001,647.378052,894.415222,129.053024,,,,674.704956,907.556763,131.987076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,682.895874,1002.876038,166.149551,737.527588,1224.439453,400.982788,647.569092,895.230286,128.123627,,,,674.749084,908.288818,131.230347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,682.609497,1003.625977,165.240875,737.907410,1224.803589,400.996674,647.369019,895.940125,127.812241,,,,674.697083,909.014038,130.623199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,682.560242,1004.150269,164.736969,738.254822,1225.252075,400.987335,647.174500,896.622009,127.592804,,,,674.486145,909.732910,130.515091,,,,,,,,,,,,,,,,721.930847,1278.907837,267.334229,,,,,,,,,,,,
80,682.722900,1004.721191,164.355545,738.659729,1225.682129,400.932861,647.348755,897.309265,126.895340,,,,674.896912,910.228821,129.570068,,,,,,,,,,,,,,,,722.171692,1279.196411,267.212952,,,,,,,,,,,,
81,682.860229,1005.459656,163.700348,738.966858,1226.090942,400.776276,647.675415,897.922180,126.134720,,,,675.433716,911.454895,128.348740,,,,,,,,,,,,,,,,722.420715,1279.435791,267.197083,,,,,,,,,,,,
82,683.206299,1006.018433,162.926697,739.135498,1226.432129,400.784180,648.247681,898.334045,125.055016,,,,675.786621,912.040833,127.319832,,,,,,,,,,,,,,,,722.559692,1279.706787,267.171936,,,,,,,,,,,,
83,683.377014,1006.313721,162.201401,739.449646,1226.761841,400.797699,648.840271,898.630676,123.778999,,,,676.211487,912.258667,126.933945,,,,,,,,,,,,,,,,722.788635,1279.899658,267.081970,,,,,,,,,,,,
84,683.673767,1006.731689,161.346100,739.664551,1227.054565,400.777008,649.019958,899.063538,123.190140,,,,676.667114,912.526367,126.722694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,684.020020,1006.988342,160.720322,739.952698,1227.213623,400.817383,649.452820,899.430359,122.488037,,,,677.161194,912.871582,125.944565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,684.399231,1007.088562,160.239685,740.295959,1227.442261,400.810638,650.067749,899.645691,121.785461,,,,677.585938,913.058350,124.754807,,,,,,,,,,,,,,,,,,,723.686279,1280.235840,266.415314,,,,,,,,,
87,684.803589,1007.119324,159.785980,740.544250,1227.639404,400.648956,650.476013,899.672729,121.167618,,,,677.967529,913.350586,123.928902,,,,,,,,,,,,,,,,,,,723.883301,1280.326660,266.388519,,,,,,,,,
88,685.059265,1007.137268,159.617340,740.873535,1227.897949,400.536804,651.393494,899.735229,120.154541,,,,678.399658,913.717834,122.979546,,,,,,,,,,,,,,,,,,,723.969910,1280.333130,266.211548,,,,,,,,,
89,685.496216,1007.259827,158.977325,741.203430,1228.177124,400.117493,651.869934,899.899475,119.665710,,,,678.854919,913.862610,122.454590,,,,,,,,,,,,,,,,,,,724.067810,1280.370728,266.066406,,,,,,,,,
90,686.007080,1007.414551,158.375366,741.586975,1228.284546,399.841980,652.085815,899.937927,119.573456,,,,679.531067,913.820923,121.663574,,,,,,,,,,,,,,,,,,,724.074524,1280.496826,265.814850,,,,,,,,,
91,686.441284,1007.455139,157.875122,741.846497,1228.423584,399.579437,652.408936,899.713928,119.205101,,,,680.292908,913.892883,121.130112,,,,,,,,,,,,,,,,,,,724.174377,1280.508789,265.638641,,,,,,,,,
92,686.803711,1007.324402,157.454895,741.919617,1228.592163,399.401001,653.116882,899.522339,118.545624,,,,681.047485,913.882385,120.683769,,,,,,,,,,,,,,,,,,,724.317627,1280.536011,265.434174,,,,,,,,,
93,687.304138,1007.255371,156.671127,741.974060,1228.644043,399.338196,654.577759,899.586182,117.039040,,,,681.779602,913.793457,120.399918,,,,,,,,,,,,,,,,,,,724.341858,1280.482910,265.261414,,,,,,,,,
94,687.570190,1007.266846,156.023605,741.946289,1228.573853,399.252960,655.431946,899.723022,116.334801,,,,682.029724,913.711304,120.113762,,,,,,,,,,,,,,,,,,,724.331970,1280.443604,265.054108,,,,,,,,,
95,688.030823,1007.316589,155.377274,741.989380,1228.628784,399.106812,655.874023,899.584839,116.143639,,,,682.639404,913.436584,119.113388,,,,,,,,,,,,,,,,,,,724.375366,1280.403320,264.869049,,,,,,,,,
96,688.464417,1007.180969,154.859329,741.953064,1228.657837,398.999146,656.415710,899.415039,115.681404,,,,683.513062,913.370483,118.074120,,,,,,,,,,,,,,,,,,,724.325806,1280.522583,264.318420,,,,,,,,,
97,688.892212,1007.093872,154.467316,741.950439,1228.654541,398.948669,657.467529,899.256836,114.540741,,,,684.266418,913.384644,117.469749,,,,,,,,,,,,,,,,,,,724.742004,1280.294800,263.963104,,,,,,,,,
98,689.364868,1006.950623,154.054016,741.939087,1228.711182,398.755707,658.356812,899.217957,113.884430,,,,684.757568,913.280518,117.122566,,,,,,,,,,,,,,,,,,,724.143127,1280.309326,263.643982,,,,,,,,,
99,689.886902,1006.784302,153.669495,741.927612,1228.645996,398.689331,659.162231,898.939453,113.198570,,,,685.256531,913.099365,116.693497,,,,,,,,,,,,,,,,,,,724.319519,1280.148315,263.338348,,,,,,,,,
100,690.267334,1006.691101,153.154297,741.878113,1228.656982,398.506744,659.479187,898.592712,112.660423,,,,686.215698,912.697144,115.768387,,,,,,,,,,,,,,,,,,,724.538513,1279.903198,262.806335,,,,,,,,,
101,690.830811,1006.551025,152.646957,741.825134,1228.572876,398.352112,659.847473,898.323547,112.308128,,,,686.554260,912.842896,115.185799,,,,,,,,,,,,,,,,,,,724.333008,1279.717163,262.624359,,,,,,,,,
102,691.444763,1006.371094,152.031891,741.802856,1228.489990,398.240814,660.219116,898.130798,111.899155,,,,686.608032,913.105652,114.239937,,,,,,,,,,,,,,,,,,,724.285095,1279.463623,262.418976,,,,,,,,,
103,691.963196,1006.224487,151.400833,741.738342,1228.511230,398.133484,660.624634,897.980774,111.380966,,,,686.851868,913.076843,113.516754,,,,,,,,,,,,,,,,,,,724.072693,1279.368530,262.335571,,,,,,,,,
104,692.433655,1005.962952,150.922333,741.731262,1228.478882,397.893372,661.048096,897.944885,110.704422,,,,687.338623,913.028687,112.931618,,,,,,,,,,,,,,,,,,,724.147705,1279.073608,262.092773,,,,,,,,,
105,692.710571,1005.778809,150.445114,741.838745,1228.429810,397.640289,661.278320,897.823486,110.312767,,,,687.989014,912.854858,112.251076,,,,,,,,,,,,,,,,,,,723.950195,1278.912476,261.994812,,,,,,,,,
106,693.192383,1005.674133,149.838821,741.796204,1228.456909,397.456360,661.424622,897.565002,110.013039,,,,687.948364,912.713806,112.468407,,,,,,,,,,,,,,,,,,,723.999329,1278.678345,261.877319,,,,,,,,,
107,693.446289,1005.641174,149.182648,741.816528,1228.424072,397.225098,661.488037,897.433289,110.004265,,,,687.768677,912.635681,112.594360,,,,,,,,,,,,,,,,,,,723.891174,1278.418945,261.590942,,,,,,,,,
108,693.686157,1005.577332,148.697678,741.855469,1228.381104,396.779663,661.280151,897.339661,110.067520,,,,687.566833,912.527832,112.154297,,,,,,,,,,,,,,,,,,,723.883179,1278.140625,261.408356,,,,,,,,,
109,693.791443,1005.453430,148.262329,741.900146,1228.308716,396.527802,661.026672,897.211243,109.966721,,,,687.242981,912.499634,112.029816,,,,,,,,,,,,,,,,,,,723.780334,1277.986938,261.229858,,,,,,,,,
110,693.821228,1005.246765,148.030457,741.880432,1228.366333,396.307892,660.644348,897.091370,109.759674,,,,686.939758,912.224304,112.060318,,,,,,,,,,,,,,,,,,,723.742493,1277.832520,261.070099,,,,,,,,,
111,693.719360,1004.975037,147.792755,741.885864,1228.328857,396.149414,660.077393,896.934509,109.744324,,,,686.651733,912.066833,112.155746,,,,,,,,,,,,,,,,,,,723.898560,1277.793091,260.845398,,,,,,,,,
112,693.661804,1004.789001,147.494537,741.854065,1228.342896,395.948120,659.486084,896.796021,109.786987,,,,686.458313,911.847046,112.179962,,,,,,,,,,,,,,,,,,,724.086731,1277.677368,260.553772,,,,,,,,,
113,693.601257,1004.588806,147.386459,741.962952,1228.297485,395.747284,659.137512,896.691345,109.703316,,,,686.023987,911.317688,111.904160,,,,,,,,,,,,,,,,,,,724.234314,1277.533325,260.332153,,,,,,,,,
114,693.574280,1004.436890,147.417633,741.964478,1228.371216,395.496124,658.983337,896.615540,109.455421,,,,685.969543,911.180847,112.228828,,,,,,,,,,,,,,,,,,,724.284363,1277.449097,260.098419,,,,,,,,,
115,693.657654,1004.278992,147.295776,741.881653,1228.501465,395.324768,659.046997,896.740417,109.183060,,,,685.994019,910.804565,112.423630,,,,,,,,,,,,,,,,,,,724.428650,1277.382324,259.792114,,,,,,,,,
116,693.647339,1004.102112,147.118668,742.067200,1228.544067,394.930420,659.007141,896.595825,108.927902,,,,685.845215,910.674927,112.370392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,693.630066,1003.983887,147.085144,742.190308,1228.509033,394.723785,658.821350,896.455017,108.913956,,,,685.536011,910.609802,112.161377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,693.584778,1003.874878,147.051498,742.243042,1228.615479,394.617859,658.549561,896.301086,108.929718,,,,685.241882,910.426575,112.079308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,693.552490,1003.691223,147.020798,742.205566,1228.674316,394.517090,658.338135,896.169800,108.831123,,,,685.064697,910.088745,111.945526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,693.636536,1003.441528,146.908295,742.180054,1228.702881,394.495697,657.893555,896.095764,108.916809,,,,684.893799,909.694885,111.650970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,693.587524,1003.298035,146.892578,742.088440,1228.739502,394.279846,657.412476,895.848267,108.971489,,,,684.287048,909.670959,111.179779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,693.601746,1003.074402,146.789078,742.053101,1228.833618,394.194397,656.869202,895.756287,108.983627,,,,683.877319,909.856628,110.953773,,,,,,,,,,,,,,,,,,,,,,726.139709,1276.971558,257.668884,,,,,,
123,693.679138,1002.812927,146.660934,741.837524,1228.898438,394.193878,656.364319,895.629028,108.984978,,,,683.635742,909.885559,111.013954,,,,,,,,,,,,,,,,,,,,,,726.181885,1276.808350,257.436218,,,,,,
124,693.660400,1002.674805,146.493668,741.941895,1228.870117,394.072479,656.399414,895.516907,108.476974,,,,683.522949,909.609680,110.881340,,,,,,,,,,,,,,,,,,,,,,726.238037,1276.658081,257.120300,,,,,,
125,693.563599,1002.616028,146.250229,741.952698,1228.823975,393.832733,656.475525,895.459778,108.251007,,,,683.481750,909.447693,110.824799,,,,,,,,,,,,,,,,,,,,,,726.342590,1276.654175,256.720184,,,,,,
