Präzision01162
Date:,2025/04/23
Time:,13:01:55
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
24,879.872437,1105.525635,329.072754,804.990112,852.743469,174.951813,775.086975,763.559814,162.917435,860.062317,1102.466431,239.637848,747.302612,752.816467,157.584412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,880.314514,1108.065308,329.473572,803.674927,856.167786,177.014923,773.837463,767.167114,164.214142,860.490906,1105.895142,240.135971,745.618591,756.082336,159.020111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,881.128113,1110.649658,329.944550,802.623047,859.422241,178.569031,772.339294,770.685608,166.330460,861.513855,1109.190308,240.685150,743.860291,759.870117,160.900543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,881.831421,1112.923340,330.649567,801.312317,862.584167,180.312546,770.661255,774.349609,167.950592,862.158203,1112.505493,241.814346,742.253235,763.597229,161.999634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,881.920593,1115.420898,331.569305,799.991272,866.161194,181.642136,768.695435,777.920044,169.188644,862.927673,1115.779907,242.434387,740.709473,767.260925,163.660538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,882.567993,1117.709839,332.066589,798.851318,869.576965,183.174683,766.898743,781.318359,170.104126,863.228516,1118.806396,243.116318,738.648499,770.803040,164.763123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,883.059753,1119.902344,332.435974,797.468384,873.073059,184.216858,765.053772,784.618103,171.260010,863.509766,1122.177124,244.101837,736.336914,774.550354,166.095566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,883.685730,1122.352173,333.058350,795.961914,876.310730,185.700562,762.762817,788.132202,171.941788,863.523132,1125.087036,244.871292,734.409485,778.299072,166.966629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,884.303772,1124.904785,333.605469,794.841736,879.458435,187.056946,760.832825,791.745667,172.751205,864.461548,1127.960449,245.711990,732.322815,782.054749,167.744675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,884.240173,1126.951294,334.156403,792.899292,882.640991,187.907074,759.056763,795.154480,173.602112,865.288391,1130.950439,246.365509,729.989746,785.883240,168.428284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,884.627686,1129.363037,334.426971,791.438904,886.021667,188.752335,756.666260,799.163757,174.044052,866.012268,1133.758911,247.260910,728.065308,789.651489,168.654739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,885.634094,1131.458984,335.493347,789.950684,889.604858,189.503204,754.321777,802.929871,173.950043,866.637939,1136.851074,247.681107,725.584473,793.422180,169.036957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,886.290222,1133.484497,336.469330,788.008667,892.565063,190.325333,752.003967,806.406250,174.606491,866.892822,1139.085327,248.459702,722.961731,797.324707,169.916824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,887.288208,1135.570679,336.419403,786.378235,895.440918,190.710754,749.658020,809.961853,174.238129,866.784424,1141.832642,249.128601,720.652344,801.205627,169.887878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,887.517578,1137.542603,337.510986,784.532410,898.734924,191.384201,747.253723,813.124756,174.477249,867.419006,1144.727539,250.269180,718.389954,804.929321,169.537598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,887.676025,1139.508911,338.290588,782.871582,902.230957,191.791718,744.712891,817.294617,174.552765,867.732605,1147.034180,251.247772,715.847656,808.747131,169.816666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,888.341980,1141.155762,338.525238,781.236816,905.212158,191.742279,742.097900,820.836304,174.557678,868.586060,1149.188843,252.129227,712.793274,812.680786,169.965424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,889.200134,1142.822266,339.108887,779.068115,908.113647,192.216721,739.355530,824.418823,174.118912,868.762878,1152.004639,252.890121,710.108765,816.346497,169.671021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,889.336975,1144.658081,340.177887,777.248535,911.341980,192.215103,736.680786,828.339600,172.982986,868.684631,1154.098999,253.459869,707.645935,820.078064,169.165909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,889.533142,1146.363647,341.011475,775.748840,914.409119,192.255814,733.613770,831.814270,172.742523,868.970154,1155.796753,254.345032,704.461853,823.992554,168.806992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,890.010071,1147.916626,341.134979,773.444702,916.996704,192.179962,731.192200,835.269043,172.594543,868.930115,1158.459961,255.001266,701.754211,827.654846,168.324829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,890.463074,1149.317627,341.725708,771.636047,920.119446,191.984818,728.914734,838.858215,171.847076,869.246948,1160.195801,255.680405,699.170532,831.307373,167.826965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,890.452393,1150.777588,342.489594,770.200317,922.838989,191.938004,726.030396,842.778870,171.253677,869.564575,1162.033691,256.550720,697.006897,835.009399,166.896896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,890.666443,1152.160034,343.352081,767.466248,925.386353,191.567749,723.257324,845.792175,170.587021,870.574646,1162.973511,257.427795,694.267944,838.705994,165.789612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,891.023743,1153.386719,344.016785,765.674805,928.363342,191.229950,720.623169,848.912842,169.684250,870.292358,1165.502686,258.208313,691.310181,842.249207,165.053146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,891.514465,1154.548706,344.570374,763.894897,930.999268,190.629913,717.624329,852.387085,169.682083,870.279785,1167.051270,258.564148,688.579834,845.657715,164.795273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,891.753052,1155.654297,344.989258,762.275452,933.659790,190.009201,715.046814,855.861450,168.511398,870.315369,1168.482178,258.956268,685.697754,848.973267,164.313416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,891.976807,1156.919800,345.821381,760.208008,936.204590,189.855011,712.742737,858.947021,167.112640,870.241089,1169.516724,259.466125,682.983704,852.174011,163.542862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,891.992615,1157.844971,346.407623,758.133484,938.803528,189.457199,710.624023,861.564880,166.364166,869.972900,1170.733032,260.158997,680.390869,855.517090,162.524933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,891.983032,1158.672852,346.664154,756.692810,941.117432,188.733749,707.631592,864.969971,166.230957,869.637695,1172.544312,260.892090,677.998047,858.868591,161.216827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,892.263916,1159.648560,347.051575,754.775269,943.339661,188.095306,705.134766,867.766113,165.272156,869.813416,1173.806519,261.322418,675.749634,862.390869,160.266068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,892.596985,1160.438965,347.506378,752.948608,945.837280,187.758820,703.325867,870.248779,164.335419,870.241821,1174.800171,261.627289,673.406738,865.685364,159.032303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,892.976257,1161.411743,347.541687,751.218323,947.679382,187.424683,701.321350,873.077148,163.413101,870.833740,1175.756470,261.742889,671.529175,868.340027,157.931396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,893.439148,1162.098511,347.806152,749.541382,950.143188,186.723862,698.989990,875.331726,163.060394,871.236145,1176.552612,262.138458,669.860657,870.762146,157.373306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,893.748291,1162.649048,348.205139,748.314697,952.052429,186.130508,697.016663,877.872559,162.351166,871.104004,1177.316406,262.858063,667.836670,873.210510,156.946442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,893.720947,1163.415039,348.657593,747.161804,953.913147,185.512985,694.948120,881.057800,161.506119,870.429626,1178.504761,263.599365,666.153992,875.335510,156.349411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,893.460938,1164.243896,349.264740,746.065796,956.025940,185.012039,693.503662,883.044250,160.629929,870.129761,1179.605347,263.937225,664.443481,877.472961,156.031616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,893.477051,1164.739624,349.639008,744.704468,957.495422,184.466324,691.568359,884.975342,159.934509,870.153503,1180.395752,264.082275,663.029297,879.692810,155.481888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,893.662048,1165.285400,349.700928,743.252380,959.464417,183.681000,690.127991,887.128296,159.908539,870.562805,1180.755371,264.191742,661.577087,881.559326,154.905624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,893.767334,1165.641602,349.741577,742.062378,960.952393,183.555649,688.436890,888.854370,159.394241,870.745239,1181.424194,264.345215,660.330811,883.613098,154.305695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,893.923767,1166.049438,350.084808,741.164063,962.139587,183.235397,687.389526,890.207825,159.450989,870.631775,1182.165161,264.443542,658.848999,885.258850,153.760849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,893.981384,1166.680786,350.424194,740.281311,963.859863,182.559967,686.342224,892.127197,159.013306,870.667419,1182.974365,264.885132,657.948120,886.936401,153.662460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,894.288635,1167.336914,350.299561,739.270691,965.437500,181.841858,685.390442,893.342590,158.375854,870.721680,1183.528931,264.986328,657.038269,888.282532,153.079102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,894.581909,1167.967041,349.994476,738.752686,966.268066,181.502411,684.776489,894.474548,158.477905,870.896362,1183.808960,265.019806,655.874451,890.280396,152.115814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,894.798828,1168.373047,349.906464,737.996704,967.617676,180.996857,684.173157,895.686035,158.200485,871.130249,1184.073853,265.005920,655.140625,891.784363,151.620361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,894.965576,1168.565063,349.988434,737.504944,968.953735,180.370178,683.750793,896.869690,157.555801,871.184082,1184.421997,264.931458,654.770935,892.614563,151.377869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,895.132141,1168.874023,350.000610,736.709045,970.048096,179.624908,683.491821,898.613342,155.093048,871.233276,1184.729736,264.995789,654.723267,893.728943,150.185516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,895.205017,1169.058105,349.953796,735.905457,970.847656,178.904800,682.785095,898.874451,155.806000,871.169800,1185.005249,265.090790,654.176758,894.827148,149.641983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,895.537415,1169.341187,350.280853,735.945496,971.347473,178.487640,682.491455,899.282776,156.161865,871.009949,1185.359863,265.200348,653.553833,895.663269,149.261688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,895.811951,1169.593384,350.421112,736.161621,971.787354,177.479553,682.607178,899.951050,154.743820,871.020630,1185.598877,265.340027,653.213196,896.229004,148.559052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,896.084229,1169.798706,350.520325,736.118896,972.673279,176.891510,682.593079,901.518616,152.257797,871.090759,1185.736450,265.310791,653.048340,896.747925,147.868301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,896.216492,1169.922607,350.566467,736.187744,973.188660,176.376480,682.406128,902.311523,150.789703,871.149780,1185.889648,265.297180,653.164368,897.684509,146.835754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,896.453430,1170.134888,350.613464,736.160889,973.646790,175.762054,682.296875,902.345215,150.738205,871.259888,1185.989014,265.244446,652.656372,898.298767,146.485062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,896.682251,1170.225952,350.640381,736.118225,973.918274,175.150879,682.033081,902.852722,150.530579,871.419678,1185.968262,265.170776,652.233765,898.782593,145.996735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,896.862244,1170.248657,350.718597,736.094177,974.255371,174.550339,681.910156,903.330444,149.997940,871.415649,1186.013306,265.096130,652.152649,899.264954,145.598587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,897.156250,1170.426147,350.522125,736.234375,974.518738,174.048386,681.928223,903.722961,149.520721,871.468567,1186.039673,265.060516,652.233154,899.580688,145.156799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,897.428589,1170.522339,350.403442,736.254272,974.708313,173.526886,681.868103,904.247925,148.732788,871.626221,1185.873779,264.980469,653.028748,900.051636,144.015152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,897.674500,1170.569458,350.285095,736.464905,974.845337,172.906754,681.847717,904.178284,148.717834,871.813538,1185.637085,264.770569,652.988159,900.216980,143.911224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,897.770569,1170.606812,350.288422,736.740967,974.816223,172.317230,681.837036,904.287292,148.635651,,,,652.683533,900.120178,144.118973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,897.985779,1170.467529,350.177490,737.120117,975.115234,171.215149,682.000244,904.351074,147.932770,,,,652.639160,900.028625,144.163757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,898.124817,1170.352295,349.976837,737.471069,974.998230,170.820618,682.708008,904.398376,146.962372,,,,652.946716,900.039063,143.582535,872.260559,1185.220459,264.201263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,898.081238,1170.311157,349.985413,737.516602,974.946411,170.309433,683.518677,904.331909,145.967697,,,,653.440186,900.151184,142.843384,872.310669,1185.014404,264.073029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,898.242554,1170.140259,349.994019,737.730103,974.967346,169.759811,683.985840,904.303711,145.344177,,,,653.843811,900.190979,141.944031,872.449951,1184.834595,263.917328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,,738.006226,974.856750,169.180969,684.036743,904.191528,145.151718,,,,654.166687,900.162537,140.929871,872.664246,1184.876587,263.569397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,,,738.394226,974.854614,168.405777,684.063843,903.940186,144.688400,,,,654.524292,900.029053,140.297455,872.831604,1184.821045,263.174927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,,,738.833435,974.633911,167.699127,684.198303,903.858826,144.022949,,,,654.671570,899.867371,139.851044,873.060608,1184.598877,262.976288,898.487976,1169.456299,349.453949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,,,739.265747,974.489197,166.802185,684.691650,903.910522,142.899338,,,,655.095093,899.638855,139.335571,873.232727,1184.446289,262.791321,898.492493,1169.269165,349.312134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,,,739.753601,974.140198,166.408600,685.438110,903.825195,142.095856,,,,655.489075,899.567749,138.819702,873.335449,1184.140869,262.644745,898.513550,1169.065796,349.187225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,,,740.204468,973.800293,165.954483,685.709717,903.534607,141.634598,,,,655.740601,899.454285,138.213104,873.587341,1183.737061,262.450653,898.316711,1168.894653,349.126068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,,,740.756104,973.572144,165.141357,685.834290,903.321350,141.410782,,,,655.855530,899.281799,137.800186,873.825134,1183.416138,262.195526,898.370911,1168.676025,348.931427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,,,741.106750,973.337158,164.245377,686.025024,903.087280,140.885208,,,,656.097656,899.188904,137.262711,874.489563,1182.606567,261.808258,898.652283,1168.204712,348.594543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,,,741.593933,973.081482,163.789917,686.300537,902.739929,140.118774,,,,656.332458,899.053772,136.800034,874.837585,1182.025269,261.466736,898.752625,1167.899658,348.352386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,,,741.926575,972.945190,163.433670,686.746582,902.555054,139.390549,,,,656.417358,898.968018,136.417587,,,,898.925659,1167.648682,348.085785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,,,742.106873,972.742065,163.115265,687.610657,902.602234,139.088593,,,,656.477478,898.901367,135.939911,,,,899.171143,1167.439697,347.603119,874.917297,1181.616821,260.845520,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,,,742.304932,972.484070,162.597748,687.507507,902.488159,138.289032,,,,656.551270,898.838196,135.269577,,,,899.313538,1167.158325,347.330200,875.083740,1181.499390,260.591187,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,,,742.794189,972.092346,161.791428,687.488220,902.604004,137.786865,,,,656.885437,898.702698,134.552399,,,,899.341370,1166.951294,347.217072,875.247620,1181.412842,260.543701,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,743.316040,971.885925,161.115875,687.913025,902.359253,137.158829,,,,657.237244,898.661499,133.985306,,,,899.356873,1166.794067,347.085846,875.432800,1181.084717,260.245056,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,,,743.593994,971.719238,160.557907,687.597900,902.447876,136.773285,,,,657.455078,898.647095,133.231934,,,,899.403625,1166.516846,346.914825,875.668396,1180.626953,260.153320,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,,,743.784790,971.639954,159.977280,687.588196,902.392273,136.144180,,,,657.723877,898.606323,132.713745,,,,899.517456,1166.340210,346.739014,876.213806,1180.298828,259.638672,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,,,743.897095,971.563660,159.514801,687.811951,902.291626,135.589417,,,,657.945862,898.631226,132.304214,,,,899.731750,1166.111328,346.536163,876.671326,1179.910156,259.219055,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,,,744.041382,971.462219,159.146408,688.050659,902.233276,134.949966,,,,658.162476,898.682373,131.977631,,,,899.917969,1165.932495,346.302429,876.975403,1179.481201,258.916687,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,,,744.167480,971.288574,158.720566,688.134766,902.474121,134.437469,,,,658.258850,898.725525,131.641144,,,,900.204041,1165.895752,345.800537,877.188171,1179.179688,258.786316,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,,,744.428406,971.145447,158.197083,687.933716,902.927124,133.818527,,,,658.327637,898.641663,130.971329,,,,900.415344,1165.842896,345.528870,877.382507,1178.887695,258.648773,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,,,744.624084,970.965271,157.829361,687.913025,903.137329,133.381714,,,,658.472839,898.694275,130.496704,,,,900.547485,1165.627075,345.289001,877.679321,1178.630859,258.399200,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,,,744.996033,970.858948,157.306137,688.021545,903.110718,133.078766,,,,658.525208,898.864624,130.183044,,,,900.637451,1165.449341,345.012665,877.994812,1178.438599,258.127258,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,,,745.181458,970.860107,156.892090,688.270325,903.046570,132.899826,,,,658.458923,898.933899,129.998306,,,,900.649048,1165.359985,344.903809,878.057617,1178.276855,257.983917,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,,,745.376160,970.810608,156.387619,688.266479,902.877991,132.368637,,,,658.482239,898.956177,129.353378,,,,900.595642,1165.223755,344.760773,877.879211,1178.281982,257.916718,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,,,745.358521,970.729675,155.919739,688.376648,902.797974,131.950012,,,,658.643555,899.041565,128.811752,,,,900.330505,1165.045166,344.752808,877.781494,1178.274658,257.870941,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,,,,745.251282,970.581238,155.467850,688.408447,902.766052,131.584991,,,,658.915588,899.107239,128.083588,,,,900.544617,1164.928833,344.571106,877.706787,1178.360229,257.723541,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,,,745.269592,970.464539,155.169785,688.494141,902.641418,131.214691,,,,659.009460,899.225464,127.410858,,,,900.730225,1164.866211,344.349945,877.783875,1178.377319,257.503113,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,,,745.316162,970.468811,154.901276,688.785767,902.545105,130.585999,,,,658.986938,899.313965,127.171776,,,,900.674744,1164.779541,344.327148,877.984619,1178.228394,257.274139,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,,,745.362854,970.497559,154.552536,688.830200,902.536560,130.246475,,,,658.926025,899.413391,126.594254,,,,900.624634,1164.670898,344.276917,878.081726,1178.130615,257.042206,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,,,745.413208,970.573792,154.087006,688.918823,902.756287,129.577652,,,,658.922852,899.520508,126.143074,,,,900.621216,1164.582764,344.264587,878.181396,1177.985352,256.887451,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,,,745.528259,970.674072,153.512329,688.949463,903.007324,129.087128,,,,658.924622,899.663025,125.732864,,,,900.626770,1164.488037,344.141754,878.257568,1177.847290,256.786499,,,,,,,,,,,,,,,,,,,,,,,,,,,
