Präzision01160
Date:,2025/04/24
Time:,16:13:39
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
132,701.741211,995.074646,205.073013,655.991272,891.699707,173.350830,682.207153,898.274170,173.102585,,,,828.178955,1206.186890,422.144257,,,,,,,783.484802,1225.782227,281.657166,,,,,,
133,701.750610,995.695740,204.764481,655.958435,892.521790,173.034393,682.196350,899.227417,172.675522,,,,828.489258,1206.578125,422.084869,,,,,,,783.916687,1226.255127,281.439362,,,,,,
134,701.934570,996.187683,204.796478,655.723206,893.105347,173.214600,681.948730,900.388855,172.168777,,,,828.760559,1206.986938,422.074921,,,,,,,784.349426,1226.616089,281.286255,,,,,,
135,702.083313,996.730774,204.762100,655.398865,893.516663,173.179581,681.680359,901.095947,171.753021,,,,829.016846,1207.346802,422.038055,,,,,,,784.615112,1227.032471,281.335266,,,,,,
136,702.267883,997.171997,204.570480,655.468933,893.966736,172.725052,681.673767,901.325439,171.552109,,,,829.229187,1207.771484,421.932007,,,,,,,785.055603,1227.517456,281.042572,,,,,,
137,702.360352,997.542297,204.406433,655.667786,894.527039,172.384293,681.674744,901.729431,171.313095,,,,829.113464,1208.230957,421.968384,,,,,,,785.555969,1227.951538,280.739807,,,,,,
138,702.472168,997.837402,204.300705,656.189331,895.010498,171.461502,681.654297,902.096436,171.007706,,,,829.442078,1208.605103,421.828339,,,,,,,785.839661,1228.240112,280.625549,,,,,,
139,702.602112,998.005615,204.199463,656.485535,895.582703,170.870422,681.555542,902.555115,170.635208,,,,829.672424,1209.001587,421.638000,,,,,,,785.901062,1228.617676,280.861084,,,,,,
140,702.826843,998.272583,203.952744,656.546204,896.084412,170.644501,681.722900,902.556824,171.025528,,,,829.867188,1209.375000,421.546295,,,,,,,785.871216,1228.909302,281.253296,,,,,,
141,702.901978,998.542664,203.632172,656.450745,896.450378,170.424255,681.742126,903.050964,170.458237,,,,830.032715,1209.612427,421.506256,,,,,,,785.953491,1229.054321,281.413116,,,,,,
142,703.090576,998.856995,203.288544,656.183594,896.771606,170.604950,681.679993,903.555298,169.997879,,,,830.275452,1209.895508,421.426422,,,,,,,786.284668,1229.304077,281.391724,,,,,,
143,703.152344,999.259521,202.911469,655.825012,897.060364,170.832306,681.754700,903.805603,169.922760,,,,830.459778,1210.239624,421.383057,,,,,,,786.641663,1229.441895,281.001587,,,,,,
144,703.241943,999.595703,202.509247,656.421753,897.332764,169.894592,681.739563,904.235596,169.686844,,,,830.672302,1210.486938,421.251251,,,,,,,787.033875,1229.589233,280.518646,,,,,,
145,703.336853,999.920532,202.263107,656.573425,897.686462,169.336563,681.433044,904.799316,168.784073,,,,830.927673,1210.696899,421.088745,,,,,,,787.362244,1229.800415,280.207642,,,,,,
146,703.545898,1000.134399,201.953857,656.433228,897.899719,169.188095,681.265747,905.612427,168.148651,,,,831.210876,1210.895874,420.937958,,,,,,,787.528992,1229.897949,279.968933,,,,,,
147,703.583862,1000.386353,201.652191,656.332458,898.067505,168.945908,681.169617,906.139221,167.704529,,,,831.599792,1210.994995,420.640137,,,,,,,787.615601,1230.036499,279.840942,,,,,,
148,703.671570,1000.483704,201.518799,656.230713,898.216248,168.731186,681.423218,906.218445,167.237167,,,,831.835144,1211.202515,420.331268,,,,,,,787.728027,1230.332153,279.491058,,,,,,
149,703.558777,1000.541870,201.364624,656.169739,898.374084,168.381516,681.993042,905.448486,167.760880,,,,831.943115,1211.382202,420.231201,,,,,,,787.897278,1230.463745,279.215393,,,,,,
150,703.502502,1000.664551,201.107956,656.139526,898.499878,168.056915,682.074158,905.544983,167.051941,,,,832.008240,1211.581787,420.076538,,,,,,,788.111572,1230.558838,279.042297,,,,,,
151,703.309692,1000.717407,200.696442,656.033325,898.543152,167.676849,681.951599,905.814148,166.336792,,,,832.103516,1211.600220,419.950623,,,,,,,788.556824,1230.460571,278.664673,,,,,,
152,703.431396,1000.799011,200.578690,656.066284,898.681946,167.252167,681.867493,906.033264,165.881393,,,,831.927917,1211.844360,419.979858,,,,,,,788.798950,1230.404785,278.371796,,,,,,
153,703.377319,1000.919373,200.299942,656.095642,898.764160,166.513977,681.842712,906.109497,165.597382,,,,832.101318,1211.950684,419.777588,,,,,,,788.897644,1230.468384,278.216431,,,,,,
154,703.628723,1000.874878,199.927567,656.658752,898.909363,165.030319,681.881592,906.226929,165.219757,,,,831.833801,1212.189697,419.842499,,,,,,,788.952209,1230.538452,278.011505,,,,,,
155,703.752747,1000.881653,199.477692,657.218750,899.212891,163.929443,681.745972,906.362549,164.665939,,,,832.044556,1212.212646,419.496979,,,,,,,789.023926,1230.475098,277.883209,,,,,,
156,703.776367,1000.877625,199.230881,657.080872,899.261902,163.643738,681.617004,906.430115,164.065277,,,,832.234985,1212.384399,419.119385,,,,,,,789.023132,1230.497437,277.817993,,,,,,
157,703.703003,1000.921082,198.726700,657.313782,899.533997,163.018066,681.119080,906.892883,163.373291,,,,832.289795,1212.430786,419.037445,,,,,,,788.966797,1230.494995,277.507233,,,,,,
158,703.856445,1000.966919,198.220551,657.331787,899.529419,162.649902,681.131042,906.881592,163.230164,,,,832.286072,1212.546143,418.962250,,,,,,,788.874146,1230.529175,277.219055,,,,,,
159,704.007080,1000.912354,197.658478,656.437866,899.410706,163.169388,681.438843,906.422119,163.374496,,,,832.196899,1212.611328,418.891785,,,,,,,788.913818,1230.502075,277.004883,,,,,,
160,703.937012,1000.934998,197.236069,656.166870,899.398865,163.027328,681.838623,906.168945,163.146179,,,,832.176208,1212.611450,418.805359,,,,,,,788.863953,1230.418823,276.850677,,,,,,
161,703.933167,1000.962646,196.832962,656.121948,899.321411,162.513382,682.014282,905.831726,162.676224,,,,832.154419,1212.699463,418.737579,,,,,,,788.812561,1230.272583,276.667603,,,,,,
162,703.956055,1000.860535,196.626770,656.013184,899.285217,162.037109,682.077820,905.802185,162.099442,,,,832.156494,1212.714722,418.731934,,,,,,,788.867981,1230.211670,276.432159,,,,,,
163,703.998962,1000.766663,196.395935,656.041199,899.333801,161.507065,682.059692,905.916260,161.512146,,,,832.187073,1212.753662,418.574249,,,,,,,788.810181,1230.168091,276.422546,,,,,,
164,703.991394,1000.639343,196.223541,656.155518,899.435852,160.801895,682.135803,905.949646,160.999313,,,,832.194641,1212.757446,418.468170,,,,,,,788.804138,1230.111084,276.286957,,,,,,
165,703.862915,1000.673584,195.964920,656.679932,899.380310,159.729721,682.133606,906.056641,160.596893,,,,832.131897,1212.732544,418.477295,,,,,,,788.780701,1229.970459,276.150085,,,,,,
166,703.746704,1000.657227,195.780624,656.876099,899.498840,158.958206,682.243225,906.119446,160.226242,,,,831.933350,1212.780884,418.423340,,,,,,,788.757507,1229.976440,275.774292,,,,,,
167,703.786011,1000.681702,195.453079,657.053650,899.460999,158.213989,682.365295,906.034241,159.813980,,,,831.907166,1212.789063,418.378876,,,,,,,788.977478,1229.835449,275.510742,,,,,,
168,703.814270,1000.745117,194.912796,657.154297,899.487061,157.724350,682.440430,906.046570,159.334137,,,,831.871399,1212.783325,418.300293,,,,,,,788.958435,1229.760376,275.359558,,,,,,
169,703.911499,1000.682190,194.477463,657.149475,899.398743,157.435699,682.399475,906.119812,158.843063,,,,831.764954,1212.718872,418.202393,,,,,,,788.897583,1229.660278,275.249359,,,,,,
170,704.075073,1000.574524,193.938904,657.103577,899.275757,157.096237,682.466553,906.192871,158.046585,,,,831.705566,1212.727173,418.102386,,,,,,,788.776733,1229.615356,275.044952,,,,,,
171,704.359314,1000.781006,193.096085,657.107117,899.361816,156.573227,682.130066,906.514343,157.093628,,,,831.788330,1212.575684,418.203888,,,,,,,788.551025,1229.616821,275.014679,,,,,,
172,704.993774,1001.336365,192.035904,656.671936,899.376709,156.996918,682.136047,906.635437,156.675491,,,,831.715088,1212.576294,418.182312,,,,,,,788.535156,1229.503906,274.827759,,,,,,
173,704.489319,1000.740845,191.851837,656.467896,899.353455,156.758286,682.165100,906.878845,156.425125,,,,831.669678,1212.598755,418.098999,,,,,,,788.616150,1229.387695,274.683899,,,,,,
174,704.447083,1000.516785,191.729263,656.501831,899.440735,156.151886,682.411865,906.733337,156.203888,,,,831.530212,1212.518066,417.996246,,,,,,,788.395447,1229.339111,274.518311,,,,,,
175,704.423279,1000.421570,191.490128,657.076599,899.496460,154.977173,682.566833,906.216553,155.795364,,,,831.465027,1212.485840,417.983856,,,,,,,788.347778,1229.261353,274.413208,,,,,,
176,704.381775,1000.407593,191.283081,657.370789,899.548523,154.138596,682.648254,906.087158,155.462051,,,,831.501160,1212.515381,417.971680,,,,,,,788.300598,1229.194336,274.315247,,,,,,
177,704.324768,1000.319885,191.123428,657.296387,899.593872,153.710876,682.584717,905.997803,155.111755,,,,831.426392,1212.475464,417.835297,,,,,,,788.191528,1229.149414,274.241333,,,,,,
178,704.266174,1000.256531,190.955780,657.066101,899.515320,153.381561,682.565063,905.974060,154.678589,,,,831.311768,1212.463501,417.792847,,,,,,,787.956116,1229.046021,274.130859,,,,,,
179,704.205872,1000.222473,190.748154,656.929260,899.518799,153.045990,682.555603,905.954651,154.299301,,,,831.242676,1212.423584,417.846497,,,,,,,787.952515,1228.967041,273.972534,,,,,,
180,704.142456,1000.187073,190.471054,656.889709,899.570679,152.654907,682.541077,905.974121,153.856094,,,,831.192261,1212.371704,417.827026,,,,,,,787.937500,1228.870972,273.970673,,,,,,
181,704.048950,1000.201538,190.114670,656.961121,899.626099,152.112518,682.452576,905.997559,153.416428,,,,831.230225,1212.337769,417.834686,,,,,,,787.916138,1228.781128,273.809906,,,,,,
182,704.252808,1000.186340,189.687637,656.931885,899.648438,151.629471,682.523621,905.894409,152.921646,,,,831.231445,1212.272339,417.718994,,,,,,,787.880981,1228.687256,273.693695,,,,,,
183,704.267212,1000.111328,189.177734,657.108093,899.568359,150.994202,682.636780,905.989990,152.439392,,,,831.204224,1212.276245,417.655182,,,,,,,787.809753,1228.667603,273.720764,,,,,,
184,704.419373,1000.021606,188.736450,657.300720,899.602112,150.566193,682.496948,906.090942,152.145493,,,,831.126892,1212.181396,417.683868,,,,,,,787.878723,1228.572144,273.643311,,,,,,
185,704.325745,1000.165833,188.028503,657.429565,899.540039,150.151779,682.734253,906.174500,151.658478,,,,831.029846,1212.148560,417.636078,,,,,,,787.709961,1228.494019,273.516663,,,,,,
186,704.361511,1000.110046,187.454910,656.875732,899.420959,150.721680,682.953552,906.242371,151.329361,,,,831.029236,1212.100952,417.581085,,,,,,,787.818848,1228.485718,273.434296,,,,,,
187,704.316162,1000.181213,187.003586,657.015625,899.418762,150.110275,682.989624,906.186646,150.942032,,,,831.013611,1212.057739,417.634247,,,,,,,787.842163,1228.431763,273.301086,,,,,,
188,704.421204,1000.174072,186.718475,656.704712,899.537720,149.890976,682.908997,906.002563,150.463165,,,,831.005859,1211.986816,417.561005,,,,,,,787.778992,1228.399170,273.203979,,,,,,
189,704.427490,1000.172302,186.528427,657.139343,899.577759,148.960449,682.945435,905.796265,150.107422,,,,830.962402,1211.957520,417.511871,,,,,,,787.769409,1228.343506,273.148529,,,,,,
190,704.470825,1000.102600,186.347351,657.493530,899.716064,148.368240,682.925537,905.787048,149.853424,,,,830.870117,1211.898682,417.425598,,,,,,,787.677551,1228.328857,273.083374,,,,,,
191,704.615356,999.967896,185.929352,657.484253,899.686523,148.088623,682.898193,905.654297,149.745148,,,,830.740540,1211.853882,417.369934,,,,,,,787.513245,1228.243652,272.919220,,,,,,
192,704.654968,1000.125000,185.940002,657.341919,899.669434,147.949722,682.861267,905.666931,149.508896,,,,830.811707,1211.791260,417.344910,,,,,,,787.464539,1228.133423,272.740234,,,,,,
193,704.473877,1000.100464,185.800323,657.211914,899.686951,147.783051,682.843140,905.691040,149.263000,,,,831.013184,1211.715698,417.172729,,,,,,,787.465332,1228.050781,272.603394,,,,,,
194,704.432617,1000.066223,185.703445,657.099304,899.617859,147.611649,682.802612,905.550781,149.076797,,,,830.800110,1211.671631,417.231873,,,,,,,787.399597,1227.960693,272.495270,,,,,,
195,704.404602,999.998474,185.511566,657.027161,899.626953,147.393951,682.768982,905.633789,148.843323,,,,830.881104,1211.590820,417.106964,,,,,,,787.373779,1227.856812,272.406525,,,,,,
196,704.388794,999.920166,185.312286,656.939087,899.659546,147.166763,682.719604,905.660645,148.614609,,,,830.975647,1211.570190,417.044006,,,,,,,787.323181,1227.770142,272.268433,,,,,,
197,704.401978,999.810486,185.137207,656.878052,899.601135,146.963730,682.627625,905.702148,148.370987,,,,830.908325,1211.523926,416.956085,,,,,,,787.316711,1227.670898,272.196533,,,,,,
198,704.464172,999.700928,185.061005,656.788208,899.611206,146.723648,682.498230,905.690125,148.092407,,,,830.936340,1211.383179,416.985077,,,,,,,787.294678,1227.661011,272.103455,,,,,,
199,704.462280,999.676819,184.869858,656.688171,899.641052,146.501648,682.472961,905.611633,147.842163,,,,830.865051,1211.386353,416.922974,,,,,,,787.380676,1227.580078,271.745758,,,,,,
200,704.537292,999.580994,184.741943,656.806335,899.674255,146.143707,682.214661,905.724792,147.291122,,,,830.835266,1211.281616,416.883301,,,,,,,787.572266,1227.439575,271.504395,,,,,,
201,704.617920,999.487488,184.518616,656.882385,899.725403,145.452454,682.001343,906.205872,146.820068,,,,830.839294,1211.246460,416.849487,,,,,,,787.657471,1227.432617,271.486053,,,,,,
202,704.740662,999.397644,184.316589,657.056335,899.690186,145.089905,682.316711,905.861084,146.399872,,,,830.793152,1211.171387,416.846588,,,,,,,787.420654,1227.355225,271.554749,,,,,,
203,704.755859,999.300415,184.123169,657.081970,899.689636,144.839401,682.660828,905.764099,146.117783,,,,830.791443,1211.170288,416.795288,,,,,,,787.706726,1227.183105,271.386414,,,,,,
204,705.161560,999.220093,183.489655,656.632690,899.651367,145.245148,682.758057,906.051636,145.838608,,,,830.611633,1211.100586,416.651550,,,,,,,787.791504,1227.117432,271.281616,,,,,,
205,705.243713,999.236084,183.275620,656.322815,899.469666,145.394302,682.844849,905.770935,145.571091,,,,830.480347,1211.064941,416.669373,,,,,,,787.846191,1227.004639,271.160370,,,,,,
206,704.979065,999.225037,182.996521,656.391785,899.484619,145.164154,682.972778,905.519348,145.447006,,,,830.489258,1210.970581,416.618988,,,,,,,787.840942,1226.918701,271.136017,,,,,,
207,704.909485,999.199951,182.864563,656.481445,899.575500,144.802048,683.066772,905.834656,145.415161,,,,830.383667,1210.970337,416.617096,,,,,,,787.656372,1226.807129,271.233704,,,,,,
208,705.055786,999.289001,182.519897,656.551086,899.569580,144.557434,683.107361,905.523254,145.196777,,,,830.335327,1210.968262,416.565826,,,,,,,787.701355,1226.783081,271.125244,,,,,,
209,705.059326,999.294922,182.057953,656.674500,899.492004,144.353500,683.184814,905.486938,145.115967,,,,830.389893,1210.876343,416.499176,,,,,,,787.431702,1226.701660,271.186951,,,,,,
210,705.032288,999.314636,181.843735,656.729370,899.435669,144.203339,683.217896,905.432434,145.040146,,,,830.440674,1210.851807,416.459961,,,,,,,787.526245,1226.571655,271.168701,,,,,,
211,705.097595,999.303345,181.758179,656.877563,899.474548,143.878815,683.338562,905.221985,144.749298,,,,830.356995,1210.770996,416.475586,,,,,,,787.740906,1226.485596,270.934479,,,,,,
212,705.117188,999.284912,181.646011,657.474915,899.389282,142.973145,683.343689,905.188904,144.576920,,,,830.333801,1210.762329,416.390442,,,,,,,787.538574,1226.469971,270.912354,,,,,,
213,705.200867,999.228394,181.444000,657.642883,899.388611,142.650772,683.352112,905.058960,144.132736,,,,830.448975,1210.655029,416.290863,,,,,,,787.808472,1226.361450,270.674957,,,,,,
214,705.296753,999.217163,181.341232,657.648315,899.314880,142.488556,683.379333,905.008728,143.871933,,,,830.455017,1210.649170,416.283630,,,,,,,787.897034,1226.277710,270.534576,,,,,,
215,705.403442,999.170837,181.228745,657.596741,899.225464,142.300827,683.398315,905.174011,143.691376,,,,830.376465,1210.546997,416.325439,,,,,,,787.722229,1226.177124,270.492584,,,,,,
216,705.563599,999.086426,181.077255,657.505371,899.141968,142.074722,683.548157,904.969849,143.334793,,,,830.401611,1210.526611,416.293762,,,,,,,787.869202,1226.017334,270.575012,,,,,,
217,705.563660,999.058594,180.947662,658.086365,899.354492,141.177017,683.639465,905.135376,142.597733,,,,830.356750,1210.449585,416.239136,,,,,,,787.652710,1225.951050,270.442291,,,,,,
218,705.698792,999.061157,180.775360,658.359192,899.445557,140.581100,683.756836,905.122009,142.216736,,,,830.323547,1210.430664,416.239319,,,,,,,787.616638,1225.815552,270.505188,,,,,,
219,705.770447,999.000122,180.543945,658.401123,899.461914,140.078613,683.801086,905.287781,141.450607,,,,830.278015,1210.350098,416.207458,,,,,,,787.551147,1225.736816,270.455261,,,,,,
220,705.723145,998.936279,180.355377,658.291321,899.420959,139.964706,683.982605,905.581421,140.793503,,,,830.338379,1210.226318,416.182373,,,,,,,787.391296,1225.634766,270.542542,,,,,,
221,705.841003,998.840454,180.173401,657.934326,899.242859,139.882080,684.101868,905.661987,140.131210,,,,830.302551,1210.228149,416.201385,,,,,,,787.395325,1225.508423,270.353577,,,,,,
222,705.919617,998.768311,179.955078,658.334595,899.277283,138.995850,684.017090,905.709900,139.761505,,,,830.408875,1210.106689,416.152710,,,,,,,787.461792,1225.406860,270.234283,,,,,,
223,705.906616,998.743469,179.761520,658.258301,899.214600,138.745270,683.845337,905.997620,139.269409,,,,830.314270,1209.998169,416.099030,,,,,,,787.425598,1225.302490,270.155975,,,,,,
224,705.956421,998.665100,179.545609,658.145142,899.103333,138.673141,683.509827,906.292786,138.785782,,,,830.317993,1209.901123,416.068451,,,,,,,787.458557,1225.240356,270.228333,,,,,,
225,705.983459,998.585327,179.376556,658.016968,899.105957,138.655060,683.343994,906.396179,138.543869,,,,830.343567,1209.891602,416.057556,,,,,,,787.468262,1225.175049,270.120728,,,,,,
226,706.062561,998.569275,179.157364,658.060852,899.114380,138.342285,683.346863,906.362000,138.435715,,,,830.380615,1209.808716,416.021973,,,,,,,787.394043,1225.115234,270.075256,,,,,,
227,705.906921,998.435608,178.662369,657.268250,899.063538,139.020660,683.417358,906.308777,138.275421,,,,830.308167,1209.696167,416.045441,,,,,,,787.271912,1225.020508,270.128601,,,,,,
228,706.239197,998.393188,178.400925,656.693420,899.018311,139.370209,683.400818,906.484436,138.169037,,,,830.288025,1209.702637,415.960297,,,,,,,787.283081,1224.956421,270.152924,,,,,,
229,706.209351,998.393494,178.001633,657.488098,898.927246,138.099747,683.278748,906.531555,137.868011,,,,830.289368,1209.625610,415.943146,,,,,,,787.198853,1224.937744,270.127502,,,,,,
230,706.288818,998.340820,177.748535,657.123779,899.178040,138.214615,683.581177,905.880310,138.538086,,,,830.368591,1209.506470,415.889679,,,,,,,787.161316,1224.853638,270.106293,,,,,,
231,706.212341,998.356140,177.512466,657.506958,899.130676,137.480530,683.528015,905.740601,137.945694,,,,830.326050,1209.494751,415.884003,,,,,,,787.188049,1224.751099,270.064667,,,,,,
232,706.279602,998.266296,177.351501,657.791870,899.175476,136.868317,683.540588,905.836487,137.407501,,,,830.279358,1209.416260,415.906128,,,,,,,787.159546,1224.684937,270.015350,,,,,,
233,706.341492,998.188171,177.138260,657.814270,899.239014,136.514313,683.879028,905.568604,137.356003,,,,830.224304,1209.404297,415.870911,,,,,,,787.101624,1224.588867,269.999115,,,,,,
234,706.364746,998.161865,176.958252,657.762207,899.215942,136.241898,683.679626,905.618042,137.152191,,,,830.292542,1209.315796,415.817596,,,,,,,787.076294,1224.483032,269.980469,,,,,,
235,706.367371,998.123291,176.796661,657.696960,899.225098,136.030594,683.580811,905.600220,136.814713,,,,830.216125,1209.306763,415.769958,,,,,,,787.055542,1224.435913,269.985199,,,,,,
236,706.292725,998.186096,176.333466,657.587585,899.287903,135.965988,683.512024,905.597717,136.092255,,,,830.194580,1209.217163,415.774353,,,,,,,787.042969,1224.365845,269.939880,,,,,,
237,706.086853,998.186096,175.998596,657.624207,899.289429,135.654587,683.473022,905.802063,135.632217,,,,830.226929,1209.197021,415.771881,,,,,,,787.033813,1224.253296,269.848541,,,,,,
238,706.288269,998.080627,175.913361,657.590942,899.351624,135.064362,683.491272,905.819153,135.196823,,,,830.240234,1209.125488,415.787659,,,,,,,786.991699,1224.178223,269.766296,,,,,,
239,706.343323,998.010986,175.841171,657.593811,899.297363,134.664093,683.589233,905.813843,134.672302,,,,830.303101,1209.011108,415.740479,,,,,,,,,,,,,,,
240,706.334290,998.027405,175.585037,657.638245,899.275146,134.294556,683.615479,905.780090,134.369553,,,,830.275513,1208.982666,415.706146,,,,,,,,,,787.022644,1223.976074,269.520844,,,
241,706.352173,997.936584,175.380753,657.786682,899.172791,133.595474,683.711731,905.855225,133.984848,,,,830.224243,1208.908081,415.642731,,,,,,,,,,786.984558,1223.917969,269.546753,,,
242,706.427246,997.834412,175.221451,657.811035,899.126160,133.207733,683.319214,905.513550,133.405640,,,,830.263794,1208.896240,415.679413,,,,,,,,,,787.055908,1223.889526,269.430176,,,
243,706.441956,997.731018,174.909683,657.920227,899.048767,132.863251,683.366089,905.808594,133.378860,,,,830.247681,1208.827759,415.670441,,,,,,,,,,787.109131,1223.755371,269.337036,,,
244,706.473816,997.530579,174.685379,657.723572,899.030579,133.056335,683.356018,906.003418,133.244354,,,,830.244934,1208.808350,415.612885,,,,,,,,,,787.094604,1223.596313,269.337341,,,
245,706.440308,997.390259,174.418503,657.651367,898.991760,132.702454,683.229370,906.251404,132.992126,,,,830.260742,1208.737549,415.592590,,,,,,,,,,787.178406,1223.467407,269.199005,,,
246,706.499268,997.141479,174.136337,657.334839,898.960632,132.753113,683.169434,906.177612,132.497559,,,,830.221130,1208.705933,415.563721,,,,,,,,,,787.171448,1223.330200,269.092072,,,
247,706.628967,996.924377,173.884827,657.415283,898.948730,132.591354,683.314026,906.194702,132.360443,,,,830.188721,1208.601807,415.605469,,,,,,,,,,787.219666,1223.239868,268.972382,,,
248,706.775269,996.716492,173.480804,657.442139,898.969788,132.204361,683.647766,905.839600,132.219223,,,,830.194153,1208.582520,415.612885,,,,,,,,,,787.233887,1223.135254,268.824982,,,
249,706.898499,996.564758,173.050110,657.432983,898.926025,131.894028,683.808472,905.614746,132.012314,,,,830.201294,1208.588745,415.607849,,,,,,,,,,787.179199,1222.963135,268.734070,,,
250,707.020874,996.465576,172.721359,657.471008,898.904236,131.478348,683.761169,905.522522,131.767578,,,,830.202942,1208.490845,415.611481,,,,,,,,,,787.162842,1222.850708,268.738525,,,
251,707.122559,996.318359,172.700256,657.942993,899.020630,129.785080,683.727539,904.766357,131.552719,,,,830.155762,1208.460449,415.627167,,,,,,,,,,787.192017,1222.727661,268.656738,,,
252,707.183594,996.252258,172.512772,658.167236,899.161133,129.243546,683.835022,904.262695,131.186523,,,,830.164734,1208.393677,415.547821,,,,,,,,,,787.550537,1222.613892,268.324615,,,
253,707.213745,996.144470,172.340866,658.158020,899.075256,128.648102,683.849731,904.094727,130.563705,,,,830.218933,1208.371216,415.592712,,,,,,,,,,787.763062,1222.518188,268.103668,,,
254,707.316589,996.052734,172.122253,658.172180,899.107239,128.172592,683.729004,904.011719,129.742813,,,,830.082581,1208.284912,415.570557,,,,,,,,,,787.779358,1222.392944,268.004944,,,
255,707.321106,995.846802,171.815033,658.144897,899.069946,127.444168,683.289001,904.059204,129.086777,,,,830.120239,1208.198120,415.562744,,,,,,,,,,787.436584,1222.248047,268.256744,,,
256,707.318604,995.632935,171.553757,657.727844,898.906799,127.151291,683.442688,904.171875,129.009384,,,,830.209717,1208.083862,415.542725,,,,,,,,,,787.199463,1222.038574,268.394226,,,
257,707.504761,995.493835,171.228958,657.407227,898.869263,127.190376,683.382446,904.248108,128.789413,,,,830.171875,1208.059326,415.527344,,,,,,,,,,787.482788,1222.062500,268.072327,,,
258,707.541321,995.340454,170.946075,657.206665,898.817932,126.783569,683.505188,904.367432,128.157394,,,,830.132751,1207.987183,415.505249,,,,,,,,,,787.594421,1221.919922,267.860046,,,
259,707.613892,995.113831,170.575333,657.094055,898.825073,125.713753,683.662109,903.771912,127.376053,,,,830.077332,1207.858521,415.526215,,,,,,,,,,787.569519,1221.791138,267.838470,,,
260,707.604919,995.005859,170.231430,657.258789,898.910950,124.915863,683.704651,903.491638,126.504829,,,,830.090210,1207.756836,415.455475,,,,,,,,,,787.484253,1221.799316,267.809906,,,
261,707.646545,994.740173,169.626328,657.314697,898.929077,124.026550,683.330505,903.505432,125.481880,,,,829.711853,1207.743408,415.432861,,,,,,,,,,787.484558,1221.591675,267.853943,,,
262,707.729980,994.574707,168.851425,657.338989,898.901855,123.037872,683.361633,903.491211,124.835365,,,,829.962830,1207.573120,415.483459,,,,,,,,,,787.516724,1221.368286,267.816315,,,
263,708.273376,994.269714,168.174194,657.398621,898.846680,122.474052,683.357971,903.646362,124.211670,,,,830.000793,1207.496704,415.450439,,,,,,,,,,787.304810,1221.311401,267.867828,,,
264,708.519897,994.025574,167.751221,657.326904,898.754028,122.105827,683.063354,904.106812,123.518784,,,,830.048950,1207.368408,415.333557,,,,,,,,,,787.393982,1221.075439,267.721344,,,
265,708.650757,993.740540,167.373199,657.345032,898.581909,121.629814,683.086609,904.405273,122.624519,,,,830.115173,1207.273438,415.244965,,,,,,,,,,787.260803,1220.903320,267.649750,,,
266,708.675110,993.599609,166.989792,657.372498,898.455811,121.055573,683.152100,904.394958,121.931702,,,,830.072998,1207.168091,415.223022,,,,,,,,,,787.181458,1220.759766,267.549988,,,
267,708.709900,993.514954,166.688995,657.502991,898.406250,120.551857,683.193359,904.510925,121.376686,,,,830.053589,1207.136719,415.255096,,,,,,,,,,787.133789,1220.511841,267.512054,,,
268,708.745361,993.350952,166.496979,657.623779,898.345459,120.028763,683.375122,904.538208,120.790749,,,,830.069763,1206.981812,415.213501,,,,,,,,,,787.051208,1220.226563,267.405365,,,
269,709.099609,992.998779,166.248291,657.617859,898.169861,119.508812,683.680603,904.238159,120.385841,,,,830.098328,1206.967651,415.169647,,,,,,,,,,787.083374,1219.970581,267.326172,,,
270,709.012695,992.805908,165.788223,657.775940,898.099365,118.783760,684.125183,903.381958,119.609108,,,,830.201538,1206.770996,415.098541,,,,,,,,,,787.183899,1219.703613,267.227966,,,
271,708.979492,992.447937,165.176956,658.306091,898.061829,117.547829,684.112122,903.250366,119.291748,,,,830.184448,1206.638550,415.076355,,,,,,,,,,787.179871,1219.482544,267.184174,,,
272,709.278320,992.298035,164.220062,658.376587,897.987549,117.127335,684.252930,903.451050,118.001579,,,,830.088806,1206.569824,415.036102,,,,,,,,,,787.010803,1219.284180,267.159424,,,
273,709.437195,992.302002,163.617188,658.654114,897.782715,116.306297,684.403015,903.753723,116.811028,,,,830.079529,1206.488403,415.011597,,,,,,,,,,787.087280,1219.088013,267.089752,,,
274,709.676941,992.096375,163.312210,658.350159,897.752869,115.961960,684.484558,903.383850,116.594398,,,,830.051880,1206.361938,415.035004,,,,,,,,,,787.132935,1218.873535,267.012482,,,
275,709.752747,992.042297,162.860031,658.184082,897.609924,115.532333,684.682983,903.795044,115.601204,,,,830.222229,1206.216187,414.942444,,,,,,,,,,787.129761,1218.772583,266.934723,,,
276,710.006653,991.930969,162.478760,658.355225,897.689514,114.662361,684.647888,904.139404,114.635101,,,,830.351379,1206.074829,414.886932,,,,,,,,,,787.143494,1218.619995,266.915924,,,
277,710.311768,991.781738,162.025635,658.604919,897.801880,113.915665,685.089844,903.929382,113.875671,,,,830.368042,1205.996094,414.848846,,,,,,,,,,787.150879,1218.534912,266.845703,,,
