Präzision23
Date:,2025/04/16
Time:,10:59:01
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
15,810.307312,791.312195,84.816513,792.812500,682.841064,47.061096,874.722168,1031.893066,252.076248,821.864929,695.411621,44.367390,789.877686,1056.501221,139.002991,,,
16,810.329834,791.303589,84.793411,792.809509,682.835083,47.063923,874.689392,1031.899902,252.063217,821.671814,695.250366,44.402744,789.962524,1056.648804,138.857025,,,
17,810.263367,791.322510,84.754608,792.778442,682.857056,47.088516,874.618958,1032.005371,251.918610,821.820923,695.303833,44.404751,789.949768,1056.682739,138.756119,,,
18,810.161255,791.358887,84.775261,792.798523,682.848389,47.088856,874.565735,1032.018799,251.899170,821.849915,695.247375,44.406269,789.724731,1056.588501,138.975906,,,
19,810.211182,791.339111,84.777733,792.846069,682.847839,47.082920,874.497925,1032.033203,251.831619,821.679443,695.247803,44.412445,789.586975,1056.584473,139.091080,,,
20,810.140808,791.320374,84.781921,792.802490,682.850891,47.043728,874.459839,1032.050049,251.712814,821.592896,695.340881,44.418339,789.543091,1056.605347,139.048035,,,
21,810.172119,791.354553,84.728394,792.774597,682.822632,47.071838,874.486938,1032.066162,251.614960,821.569641,695.323914,44.401974,789.550537,1056.607300,139.003159,,,
22,810.192749,791.361938,84.748077,792.760864,682.829163,47.183918,874.404663,1032.101318,251.534958,821.603271,695.282410,44.417309,789.525696,1056.604736,138.967194,,,
23,810.123840,791.343933,84.748756,792.758606,682.807861,47.122925,874.385803,1032.083984,251.410522,821.665527,695.242065,44.472004,789.488708,1056.624023,138.895157,,,
24,810.171875,791.330627,84.787697,792.767334,682.817505,47.115578,874.393921,1032.099487,251.323669,821.638977,695.246582,44.451344,789.522217,1056.633423,138.864700,,,
25,810.171814,791.347534,84.772736,792.840759,682.854065,47.104595,874.408936,1032.030273,251.338760,821.597473,695.273621,44.409615,789.541321,1056.632690,138.856964,,,
26,810.198059,791.333191,84.795692,792.802063,682.823547,47.065922,874.383606,1032.013428,251.164734,821.603638,695.262207,44.466076,789.540833,1056.631470,138.859772,,,
27,810.191162,791.339783,84.763626,792.771301,682.842957,47.070206,874.323975,1032.003906,251.111984,821.800659,695.315002,44.432152,789.535645,1056.631470,138.864700,,,
28,810.158020,791.359680,84.779091,792.793335,682.866455,47.173660,874.349670,1032.017822,251.051086,821.890930,695.385254,44.312107,789.533020,1056.631714,138.867249,,,
29,810.194580,791.343506,84.800568,792.794434,682.840820,47.128742,874.343323,1032.012329,251.037201,821.690125,695.334045,44.315903,789.533020,1056.631714,138.867294,,,
30,810.192017,791.340942,84.763832,792.816772,682.822021,47.025536,874.308289,1032.104126,251.035400,821.594055,695.280884,44.403824,789.549011,1056.669922,138.729538,,,
31,810.177002,791.350586,84.770905,792.772278,682.823486,47.021687,874.330017,1032.137817,250.984192,821.777405,695.354919,44.367645,789.528381,1056.662109,138.698532,,,
32,810.201965,791.340515,84.795235,792.770142,682.857605,47.084145,874.394653,1032.164307,251.147018,821.884888,695.361511,44.355022,789.564697,1056.672241,138.686234,,,
33,810.113892,791.330139,84.799477,792.797546,682.839111,47.077538,874.346680,1032.122314,251.063843,821.748779,695.272156,44.423244,789.582642,1056.675293,138.678055,,,
34,810.083191,791.322632,84.808044,792.763306,682.819702,47.047050,874.387939,1032.105225,251.099258,821.616028,695.171570,44.461521,789.621948,1056.742065,138.802979,,,
35,810.151306,791.340637,84.795166,792.802368,682.748779,47.057156,874.375061,1032.125122,251.094131,821.719482,695.289612,44.495140,789.851501,1056.760498,138.577240,,,
36,810.109497,791.320068,84.778641,792.794067,682.787048,47.042713,874.462158,1032.219116,251.253235,821.808655,695.255493,44.444710,790.003357,1056.687500,138.445877,,,
37,810.103333,791.319580,84.775948,792.746704,682.830811,47.084526,874.420593,1032.215698,251.168030,821.828491,695.286987,44.404308,789.844788,1056.655518,138.592804,,,
38,810.125854,791.317505,84.812737,792.715576,682.837158,46.983772,874.563843,1032.213989,251.315277,821.670044,695.262146,44.449280,789.741211,1056.765991,138.736328,,,
39,810.123474,791.347595,84.814262,792.727539,682.819031,47.070786,874.576782,1032.219360,251.376205,821.634033,695.239990,44.495014,790.026917,1056.702515,138.672440,,,
40,810.003845,791.383545,84.708389,792.705811,682.830444,47.021835,874.660156,1032.252319,251.442490,821.550903,695.193115,44.530258,790.219543,1056.775024,138.536667,,,
41,810.214172,791.297607,84.787056,792.696289,682.764160,47.025269,874.678528,1032.229004,251.457062,821.534058,695.161987,44.501045,790.063416,1056.798828,138.580170,,,
42,810.235168,791.326111,84.799156,792.692688,682.736755,47.028984,874.718811,1032.302612,251.555496,821.655518,695.215881,44.427025,789.935669,1056.799072,138.687363,,,
43,810.013489,791.339905,84.752426,792.649597,682.736816,47.056339,874.783447,1032.311768,251.602066,821.656311,695.177917,44.465286,789.757141,1056.908691,138.627106,,,
44,810.175049,791.311707,84.835831,792.636169,682.737549,47.067947,874.767273,1032.302612,251.700653,821.623474,695.140320,44.518436,789.756958,1056.957764,138.576355,,,
45,810.030762,791.349670,84.698013,792.655823,682.729675,47.089142,874.771912,1032.249268,251.858292,821.610107,695.234863,44.392849,789.834656,1056.950317,138.607132,,,
46,810.205933,791.345032,84.812645,792.657532,682.725952,47.026592,874.815796,1032.245605,251.979630,821.679504,695.273376,44.359261,789.924683,1056.959473,138.576797,,,
47,810.111938,791.351746,84.728363,792.662415,682.731812,47.002327,874.939697,1032.264893,251.854370,821.753906,695.285400,44.349342,790.124207,1056.734253,138.658401,,,
48,810.243347,791.330505,84.812347,792.663025,682.733521,47.003700,875.081421,1032.276733,251.869400,821.728271,695.257813,44.368896,790.067139,1056.809082,138.573547,,,
49,810.265198,791.284729,84.834915,792.633118,682.715088,47.025143,875.099365,1032.304932,251.865448,821.699097,695.241150,44.391205,790.271362,1056.732666,138.643280,,,
50,810.296448,791.301514,84.828308,792.650452,682.724121,47.020237,875.153381,1032.262939,251.909882,821.690735,695.239014,44.399612,790.344421,1056.702759,138.645187,,,
51,810.295532,791.286133,84.791367,792.661255,682.731384,47.010239,875.133179,1032.246582,252.024323,821.589417,695.188904,44.443275,790.339478,1056.704834,138.635895,,,
52,810.324280,791.297302,84.800346,792.662659,682.732788,47.007221,875.185791,1032.220215,252.052521,821.648193,695.217529,44.431938,790.287415,1056.715210,138.577530,,,
53,810.336792,791.303955,84.788055,792.664551,682.741760,47.022175,875.187561,1032.223511,252.010391,821.595276,695.116150,44.457649,790.332336,1056.712036,138.616791,,,
54,810.296509,791.322754,84.798416,792.660217,682.732910,47.013313,875.188782,1032.190552,252.040039,821.662598,695.186768,44.434959,790.330017,1056.709595,138.642517,,,
55,810.297668,791.237915,84.816238,792.649597,682.745239,47.057465,875.413269,1032.165161,252.006821,821.703613,695.245972,44.394718,790.324829,1056.712036,138.668228,,,
56,810.282288,791.174744,84.814682,792.657043,682.740784,47.038589,875.352722,1032.232422,251.972366,821.708801,695.260376,44.376381,790.339661,1056.711426,138.645844,,,
57,810.378418,791.260254,84.800743,792.660645,682.731567,47.011021,875.256836,1032.339233,251.957565,821.702332,695.253357,44.380363,790.328796,1056.709839,138.637253,,,
58,810.362854,791.229492,84.770966,792.678101,682.731750,46.977402,875.370667,1032.390869,251.991898,821.654602,695.266113,44.346657,790.320679,1056.709717,138.642441,,,
59,810.318115,791.217102,84.798447,792.640442,682.717529,47.013241,875.393372,1032.359985,252.001358,821.680481,695.258545,44.373402,790.343384,1056.710571,138.635406,,,
60,810.279968,791.227356,84.826904,792.666687,682.725769,46.991913,875.316223,1032.311890,251.757568,821.656128,695.223511,44.411907,790.194580,1056.894775,138.410431,,,
61,810.293213,791.223022,84.826256,792.586731,682.650879,46.995472,875.399597,1032.364136,251.899216,821.581421,695.169861,44.385021,790.307129,1056.753662,138.565414,,,
62,810.305542,791.202942,84.818695,792.654785,682.708984,46.993111,875.300537,1032.308838,251.749954,821.660339,695.145020,44.411434,790.379395,1056.710083,138.617859,,,
63,810.088684,791.215332,84.688545,792.561035,682.639587,46.968483,875.338745,1032.325317,251.637207,821.621094,695.210083,44.384151,790.451050,1056.610229,138.659149,,,
64,810.232483,791.190796,84.769379,792.556824,682.731995,46.997814,875.504028,1032.377319,251.570801,821.631592,695.160339,44.418079,790.200439,1056.801270,138.308868,,,
65,810.340637,791.175232,84.775002,792.579224,682.650269,46.965065,875.595276,1032.367554,251.499512,821.643372,695.114441,44.448792,790.278137,1056.872681,138.185089,,,
66,810.403992,791.161865,84.811485,792.629456,682.730164,46.933369,875.653625,1032.404175,251.420013,821.644043,695.218811,44.382835,790.526306,1056.750000,138.537659,,,
67,810.380188,791.192017,84.775383,792.684875,682.747498,46.959515,875.687927,1032.405518,251.456635,821.646667,695.172974,44.402119,790.280212,1056.920410,138.244980,,,
68,810.340027,791.211304,84.789436,792.658325,682.711792,46.973824,875.696655,1032.403564,251.477951,821.646179,695.119934,44.439575,790.240417,1056.979736,138.150360,,,
69,810.374756,791.196045,84.768997,792.673035,682.724731,46.981537,875.722168,1032.422852,251.459610,821.629456,695.159607,44.380238,790.381592,1056.984009,138.202347,,,
70,810.417053,791.176941,84.874054,792.650635,682.707214,46.978111,875.750183,1032.420898,251.436035,821.682800,695.238770,44.379398,790.354553,1056.960083,138.228363,,,
71,810.391296,791.183838,84.792679,792.673340,682.727173,46.978905,875.845825,1032.435791,251.382050,821.668640,695.243286,44.398472,790.396790,1056.971680,138.224594,,,
72,810.357666,791.206848,84.778694,792.682800,682.735718,46.974323,875.919739,1032.462891,251.337875,821.688232,695.171204,44.413067,790.388184,1056.975464,138.190628,,,
73,810.312561,791.221619,84.804184,792.682678,682.735657,46.972954,875.974304,1032.479248,251.297806,821.702209,695.133789,44.421021,790.390869,1057.038940,138.247375,,,
74,810.301270,791.195374,84.786942,792.681213,682.734253,46.974052,875.958801,1032.588257,251.238113,821.659607,695.227112,44.365261,790.476807,1057.047974,138.259354,,,
75,810.378235,791.164368,84.819824,792.650146,682.707031,46.976288,875.982361,1032.637817,251.215225,821.682190,695.268616,44.369831,790.490662,1057.044678,138.248215,,,
76,810.373596,791.268799,84.782135,792.627625,682.707825,47.025051,876.023926,1032.717529,251.212158,821.698853,695.261169,44.383221,790.565552,1056.889893,138.471329,,,
77,810.363892,791.304077,84.766197,792.621460,682.707825,47.040844,876.124390,1032.743408,251.232574,821.701172,695.246155,44.391495,790.437561,1057.029297,138.341003,,,
78,810.430603,791.272766,84.855446,792.623657,682.708557,47.037445,876.170471,1032.736206,251.250961,821.655884,695.218750,44.412987,790.489319,1057.096680,138.185867,,,
79,810.412109,791.149109,84.846069,792.654297,682.726685,47.016468,876.152527,1032.732056,251.225159,821.677063,695.230896,44.409649,790.450745,1057.087524,138.184402,,,
80,810.344299,791.218384,84.777466,792.667847,682.743835,47.019341,876.221558,1032.744019,251.190948,821.697083,695.243408,44.395412,790.471069,1056.985107,138.175354,,,
81,810.349487,791.263855,84.885353,792.666321,682.744934,47.023296,876.226746,1032.846924,251.192947,821.702209,695.247498,44.387264,790.381653,1056.858032,138.251160,,,
82,810.323303,791.282776,84.866600,792.637268,682.756714,47.101837,876.772705,1032.957642,251.008255,821.657349,695.267456,44.344471,790.260498,1056.802124,138.316772,,,
83,810.357910,791.293945,84.834053,792.614929,682.804932,47.077110,877.023926,1033.039063,250.889389,821.578125,695.207825,44.415722,790.275269,1056.608154,138.606949,,,
84,810.419922,791.319641,84.815186,792.632080,682.850037,47.098534,877.085205,1032.947021,250.852509,821.648865,695.293213,44.418007,789.905823,1056.594238,138.571045,,,
85,810.544128,791.365906,84.848366,792.732117,682.925781,47.112614,876.662781,1032.786743,251.040329,821.593872,695.296204,44.424511,789.740540,1056.344727,138.749588,,,
86,810.545044,791.400208,84.901794,792.760071,682.973328,47.158653,876.439941,1032.749023,251.239487,821.688354,695.368286,44.419556,789.527039,1056.132446,138.973145,,,
87,810.621216,791.471130,84.890305,792.750488,682.972290,47.173328,876.502319,1032.669312,251.297272,821.575195,695.337524,44.442635,789.144775,1056.054565,139.166046,,,
88,810.623352,791.452087,84.904007,792.771973,682.956482,47.262657,876.726440,1032.573975,251.230286,821.563232,695.348450,44.530121,788.797119,1055.900879,139.007126,,,
89,810.576843,791.565002,84.956810,792.752319,683.050293,47.372765,876.793701,1032.539063,251.218536,821.719971,695.426941,44.500908,788.437378,1055.849609,138.935440,,,
90,810.430603,791.612854,84.973175,792.755188,683.068237,47.508785,876.931396,1032.465088,251.208099,821.683105,695.457947,44.576874,788.019165,1055.830078,138.923706,,,
91,810.289917,791.684448,84.965988,792.707458,683.083435,47.686783,876.857849,1032.278442,251.375443,821.705627,695.700623,44.983944,787.578552,1055.759399,138.883774,,,
92,810.240601,791.895447,85.024261,792.602356,683.242798,48.148727,876.990356,1032.329346,251.497208,821.808533,695.852295,45.317368,787.368530,1055.823975,138.956314,,,
93,810.085938,792.016357,85.053055,792.480408,683.309937,48.455307,877.061462,1032.273804,251.458694,821.783081,695.951904,45.621223,786.857544,1056.083740,139.273071,,,
94,809.961731,792.201965,85.083565,792.407166,683.391235,48.862370,877.029968,1032.243408,251.505829,821.746765,696.065613,46.359509,786.424988,1056.235107,139.418228,,,
95,809.975830,792.500305,85.181839,791.933838,683.306458,49.459446,876.941467,1032.226074,251.571014,821.587952,696.093445,47.063583,786.015930,1056.384644,139.470367,,,
96,809.951050,792.668091,85.476990,791.747070,683.548279,50.593998,876.782654,1032.127197,251.575470,821.415161,696.120117,47.725571,785.836609,1056.450928,139.417221,,,
97,809.752747,793.097961,85.977036,791.493713,683.779785,51.404739,876.607422,1032.147217,251.814545,820.960571,696.337708,48.535313,785.860046,1056.501709,139.418152,,,
98,809.372375,793.655334,86.568565,791.189514,683.932068,52.013252,876.488220,1032.174927,251.867188,820.506531,696.480652,49.354977,785.969360,1056.528076,139.472290,,,
99,808.765869,794.026001,86.960793,790.767761,684.242004,52.795437,876.341003,1032.409302,251.782013,820.062378,696.696350,50.368916,785.725159,1056.815308,139.419128,,,
100,808.683838,794.453857,87.471252,790.373352,684.569275,53.673512,876.152771,1032.667480,251.678970,819.618408,696.993225,51.132107,785.506531,1057.218628,139.292419,,,
101,808.668884,794.827515,87.887314,790.041565,684.957092,54.777870,876.042847,1032.902466,251.880386,819.102844,697.421082,51.662945,785.432678,1057.609131,138.975632,,,
102,808.673523,795.204102,88.399178,789.878052,685.637756,55.843567,875.864502,1033.138916,251.969284,818.977051,697.876343,52.171982,785.237122,1058.041138,138.764816,,,
103,808.464172,795.851013,88.726166,789.831360,686.318604,56.456772,875.376221,1033.580078,251.989563,818.702332,698.395996,53.352612,784.998108,1058.479004,138.789108,,,
104,808.028015,796.687195,90.074883,789.714783,686.871033,57.141846,875.065918,1033.993042,251.954132,818.521118,698.897034,55.110920,784.543762,1059.151611,138.956360,,,
105,807.807495,797.552246,91.556549,789.512817,687.375366,58.160057,874.737732,1034.465332,251.875626,818.693848,699.487427,56.543827,784.021851,1060.437378,138.643524,,,
106,807.866089,798.159851,92.686295,789.780579,688.265137,60.207287,874.312378,1035.024170,251.587418,818.964050,700.324951,57.745354,784.015320,1061.606567,138.571228,,,
107,807.104858,798.979431,94.221390,790.265625,689.199280,61.433060,873.909668,1035.444092,251.466980,819.230530,701.454102,59.502563,784.124817,1062.523926,138.663559,,,
108,807.611267,800.291626,95.843338,790.333435,690.195984,62.720695,873.308533,1035.862427,251.147812,819.795288,702.522156,61.073975,784.386292,1063.296631,138.559402,,,
109,808.326660,801.465942,96.482552,790.595520,691.205505,64.762077,873.019836,1036.487427,250.824066,820.541382,703.642761,62.786690,784.478271,1064.546875,139.306732,,,
110,808.839966,802.726013,97.491394,791.120239,692.330627,66.497993,872.915039,1037.365479,250.783981,820.865601,704.941223,64.319679,784.325134,1066.025879,140.029861,,,
111,809.380493,804.063416,99.713394,791.621094,693.896301,68.323013,872.690613,1038.198242,250.798264,821.176331,706.080078,66.651047,784.170471,1067.893433,140.206131,,,
112,809.686829,805.463562,101.794670,792.127930,695.168579,70.411720,872.797302,1039.038452,250.830643,821.312195,707.338440,68.593735,784.527222,1069.899048,140.020340,,,
113,809.193115,807.585205,103.879738,792.534058,696.894958,72.483971,872.896851,1039.812500,250.530136,821.798889,708.873657,71.177254,784.660645,1071.657104,139.806854,,,
114,810.075989,809.122803,106.065300,792.823303,698.483276,75.380592,872.767944,1041.024658,250.149902,822.205627,710.612488,72.901192,784.963745,1073.413940,140.022858,,,
115,810.276672,811.162109,108.018555,793.341675,700.439941,77.551872,872.231384,1042.368896,250.060455,822.210571,712.583984,75.362968,785.197510,1075.309082,140.205368,,,
116,810.487854,812.830566,109.854935,793.446899,702.040161,79.754166,871.722168,1043.419189,250.256226,822.346069,714.479187,77.262390,785.493958,1077.471680,140.686035,,,
117,810.837585,814.915405,112.118820,793.520630,703.853577,83.207741,871.974792,1044.329346,250.117447,822.302124,716.255859,80.155777,785.665894,1079.661987,141.117050,,,
118,810.765625,816.942505,114.889168,793.327271,705.664246,86.381828,871.984802,1045.570435,249.849945,822.400757,718.082581,83.267693,785.770020,1081.415405,141.673019,,,
119,811.047058,818.684753,117.935265,793.110046,707.861145,89.445145,872.067566,1046.872803,249.501144,822.338013,719.869629,86.286888,785.964111,1083.980225,142.434967,,,
120,810.840942,821.341248,120.087059,792.720581,709.980042,91.857491,872.193726,1048.119995,249.366928,821.869324,722.056763,88.953590,786.510254,1086.279053,142.648636,,,
121,810.602661,823.622131,122.040070,792.450500,712.006897,95.076721,872.159668,1049.593506,249.151474,821.237671,724.345032,91.891266,786.990479,1088.626343,143.273575,,,
122,810.583740,825.574219,124.920120,791.821289,714.593140,98.380394,872.214600,1050.839966,248.898346,820.863647,726.478638,95.161148,787.367432,1091.401001,144.222809,,,
123,809.855103,828.446777,128.433060,791.058105,716.785950,101.196091,872.184509,1052.208862,249.265015,820.200989,728.794556,98.252022,787.958374,1093.976074,144.807159,,,
124,808.677612,830.960938,130.931107,790.291870,718.965088,104.548828,871.875366,1053.762085,249.751099,819.646301,731.433899,101.269363,788.044861,1096.341553,145.272934,,,
125,808.351685,833.120728,134.065598,789.148926,721.627625,107.619720,871.611084,1055.004883,249.963547,819.003357,733.666504,104.202797,788.598938,1099.076050,145.885956,,,
126,807.206970,835.711914,137.304825,788.489258,724.246338,110.453156,871.490112,1056.562378,250.092819,817.997742,736.370972,106.958862,788.833801,1102.099976,146.518951,,,
127,806.426025,838.710938,139.788193,787.656128,727.088867,113.934792,871.639648,1058.221191,250.411499,817.176392,738.800903,110.461609,789.248718,1104.412231,147.592682,,,
128,805.503784,841.449463,143.397308,786.646484,729.426697,116.959946,871.892822,1059.746216,250.526810,815.638245,741.474792,113.801720,789.988525,1107.278320,148.436813,,,
129,803.893799,843.864990,146.974884,785.261597,732.625732,119.265816,871.693542,1061.242310,250.654449,814.672913,744.050537,116.725105,790.478516,1110.120361,149.619492,,,
130,802.867493,846.484924,149.255630,783.831543,735.290100,122.627899,872.106445,1062.729370,250.318558,813.118286,747.021301,119.491180,790.764465,1113.358276,150.541534,,,
131,802.701233,849.475708,151.697556,782.056335,737.921936,126.248146,872.289795,1064.627930,250.370102,811.937073,749.699524,122.646034,791.228149,1116.510498,151.261734,,,
132,801.937683,852.626953,155.567780,780.835205,740.754211,129.213623,872.132507,1066.062988,250.659149,810.402588,752.606079,125.772896,791.705750,1119.214111,152.443100,,,
133,800.055603,855.611816,158.543259,779.751709,743.747498,132.318954,871.891785,1067.702148,250.896210,808.661438,755.611450,128.658646,792.142456,1122.303955,153.715240,,,
134,798.317993,858.824158,161.289490,777.744873,747.152039,135.464767,871.937378,1069.201782,251.307678,807.074829,758.322632,131.970886,792.656982,1125.264038,154.906250,,,
135,797.132874,862.053284,163.828735,775.886780,750.315369,138.265106,871.995239,1070.742676,251.991394,805.276123,761.323914,134.643524,793.381836,1128.296143,155.956482,,,
136,796.804626,864.817383,166.515671,774.021790,753.622253,141.314774,872.054443,1072.307739,252.336288,803.517639,764.570801,137.639252,794.072327,1131.603149,156.779846,,,
137,795.595703,867.966858,169.569962,771.783569,756.723083,144.502518,872.377075,1073.783936,252.817505,801.541138,767.753540,141.051956,794.721436,1134.363403,157.970047,,,
138,793.492126,871.270447,172.548645,769.529297,759.776062,147.221161,872.320740,1075.741577,253.147720,799.802063,770.677063,143.650543,795.119202,1137.563110,159.308121,,,
139,791.598022,875.015808,175.451675,767.618713,763.002319,150.147766,872.301086,1077.263916,253.415421,797.461426,773.916321,146.347488,795.155090,1140.385742,160.571304,,,
140,790.303894,879.171814,177.632797,765.584656,766.539673,153.389618,872.355713,1078.968506,253.611496,795.099243,777.055237,149.534973,795.648376,1143.309204,161.472870,,,
141,789.458923,882.549927,179.342072,763.187317,769.690918,155.871216,872.662598,1080.756714,253.982040,793.031250,779.930115,152.071579,796.387939,1146.447510,163.183121,,,
142,788.186401,885.746094,181.808731,761.010376,773.028015,158.191711,872.347717,1082.274658,254.434265,790.788696,783.104553,154.372864,796.907959,1149.721191,164.355438,,,
143,786.607727,888.791321,184.223022,759.136841,776.554138,160.455841,872.178894,1083.969360,255.071213,788.258118,786.741760,156.293076,797.563049,1152.739746,165.340424,,,
144,785.049561,891.834290,186.478180,756.952332,779.850281,162.197556,872.150024,1085.774780,255.298233,786.303772,789.994141,157.979202,797.497620,1155.719238,167.025330,,,
145,783.679688,895.174194,188.553574,754.581299,783.194946,164.353104,872.235840,1087.433594,255.485291,784.376831,792.993774,160.215271,797.870850,1158.958374,168.233994,,,
146,782.121399,898.618286,190.347443,752.405762,786.512085,165.908966,872.020935,1089.075684,255.933075,782.009644,795.975647,162.319199,798.771973,1161.865356,169.496521,,,
147,780.433350,901.554749,192.495819,749.588013,789.917664,168.006760,871.657410,1090.723267,256.850555,779.533813,799.266479,163.827271,798.839783,1164.778809,170.710175,,,
148,778.995056,904.391174,194.051331,747.858032,793.237854,169.539932,871.484741,1092.383301,257.873383,777.704285,802.484314,165.118118,799.689514,1167.877441,171.952332,,,
149,777.537659,907.545959,195.539398,745.501648,796.577942,170.812927,871.633972,1094.091187,258.526459,775.603210,805.695801,166.769913,800.211609,1170.742554,173.488800,,,
150,776.067261,910.680115,197.160828,743.197083,799.950256,171.727356,871.732910,1095.747192,258.699158,772.886658,808.782104,167.882538,800.556580,1173.836426,174.931442,,,
151,774.380981,913.583435,198.958450,741.100403,803.160645,172.956604,871.743164,1097.428101,258.952728,770.865601,811.966736,168.505859,800.842468,1176.585205,176.112762,,,
152,772.662598,916.473572,199.713135,739.009155,806.255920,173.799835,,,,768.845947,815.098694,169.935791,801.198364,1179.132935,177.904938,,,
153,770.936890,919.707825,200.789780,736.639587,809.250061,174.531128,,,,766.683777,818.121521,170.646271,801.981873,1181.989746,179.475479,870.765808,1100.828735,260.746582
154,769.287048,922.778992,201.750656,734.386841,812.433533,175.447815,,,,764.894653,821.362915,171.502808,802.189575,1184.939819,180.575485,870.820679,1102.230713,261.260864
155,767.537292,925.251831,203.350266,731.857239,815.718628,176.205627,,,,762.040649,824.628601,172.033081,802.739075,1187.438965,181.740982,870.928650,1103.995728,261.655151
156,766.132019,928.248901,204.420151,729.920227,818.848816,176.442062,,,,759.813660,827.409668,172.923157,803.234985,1189.941895,183.004105,871.169495,1105.389038,262.088318
157,764.307007,931.295410,204.692017,728.118530,822.320557,176.674240,,,,757.821716,829.967834,173.468338,803.511841,1192.473145,184.375000,871.118835,1107.309814,262.759491
158,762.859558,933.955566,205.326035,725.471863,825.325073,177.298889,,,,755.259583,833.011230,173.919983,803.809021,1195.270386,185.934311,870.773987,1108.927612,263.079773
159,761.409790,936.738281,205.814514,722.491089,828.301086,178.025055,,,,753.171875,836.151062,174.256042,804.717224,1197.178345,186.935013,870.415710,1110.439697,263.662292
160,759.786194,939.384033,206.621185,721.034485,830.866821,177.490799,,,,751.352661,839.202820,173.725250,804.685303,1199.815430,187.891174,870.410950,1111.809570,264.324799
161,758.915161,941.684692,206.851257,718.410461,834.282043,177.711487,,,,749.411743,841.649231,173.699371,804.891724,1202.467407,189.412750,870.689209,1113.048462,264.744232
162,757.495117,944.503601,207.006149,715.950134,837.206848,178.037827,,,,746.382874,845.494324,174.207764,805.905579,1204.524658,190.522705,870.880188,1114.760742,265.405457
163,755.850403,946.830139,207.048340,714.462341,839.648865,177.087616,,,,744.027649,849.528687,173.740692,805.945618,1206.688110,191.364151,870.931396,1116.221802,265.860168
164,754.795410,949.224609,207.309189,712.233032,842.572571,177.454498,,,,742.192322,852.230957,173.357178,805.968323,1209.213501,192.622025,870.999939,1117.672485,266.240997
165,753.293945,951.982788,207.477158,709.788818,845.306824,177.462082,,,,740.410645,854.380554,173.094742,806.331726,1211.286621,193.916000,871.172485,1118.977417,266.594391
166,752.473328,954.347595,207.537506,708.432007,848.164063,176.755554,,,,738.862549,857.483459,172.234436,806.909790,1213.207153,195.184830,871.023865,1120.163696,266.987152
167,751.206177,956.355896,207.405243,706.733704,850.672302,176.078812,,,,737.071716,859.745300,171.754776,807.045166,1215.126831,196.440323,870.969727,1121.590576,267.687775
