Präzision01165
Date:,2025/04/24
Time:,13:17:15
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
104,705.144897,1008.520020,156.033463,,,,,,,650.081238,901.234009,134.847031,678.661621,908.321289,140.348022,,,,,,,,,,,,,,,,,,,,,,,,,792.763062,1245.769043,204.826462,,,,,,,,,,,,,,,
105,705.198669,1008.315735,155.643188,,,,,,,649.955688,901.201782,134.885559,679.026306,908.234436,139.834351,,,,,,,,,,,,,,,,,,,,,,,,,792.901367,1245.709229,204.624573,835.009705,1222.088867,412.664093,,,,,,,,,,,,
106,705.297974,1008.183655,155.295135,,,,,,,650.375916,900.886475,134.155060,679.186096,908.144714,139.339554,,,,,,,,,,,,,,,,,,,,,,,,,792.961060,1245.571167,204.286255,,,,,,,,,,,,,,,
107,705.314392,1008.105042,154.981171,,,,,,,650.705688,900.656250,133.250015,679.613403,908.133301,138.324875,,,,,,,,,,,,,,,,,,,,,,,,,793.191467,1245.316650,204.001419,,,,835.049561,1222.106812,412.562622,,,,,,,,,
108,705.200684,1008.113159,154.585434,,,,,,,650.752136,900.551453,132.929535,679.814575,908.121338,137.908035,,,,,,,,,,,,,,,,,,,,,,,,,793.088318,1245.161377,203.953522,,,,,,,,,,,,,,,
109,705.460266,1008.044861,153.983658,,,,,,,650.663818,900.462219,132.547028,680.077881,908.097595,137.642990,,,,,,,,,,,,,,,,,,,,,,,,,793.201233,1245.069946,203.853592,,,,,,,835.118286,1222.152100,412.172424,,,,,,
110,705.702942,1007.796570,153.425995,,,,,,,650.816040,900.709839,131.250931,679.957703,907.881470,137.222214,,,,,,,,,,,,,,,,,,,,,,,,,793.267700,1244.911865,203.624802,,,,,,,835.201965,1222.205688,411.956238,,,,,,
111,705.666199,1007.744202,152.810181,,,,,,,650.917175,900.663330,130.725464,679.966492,907.678589,136.933487,,,,,,,,,,,,,,,,,,,,,,,,,793.504578,1244.791992,203.430176,,,,,,,835.144531,1222.249878,411.691284,,,,,,
112,705.698059,1007.615662,152.358826,,,,,,,650.851501,900.522339,130.659180,679.990417,907.536255,136.639267,,,,,,,,,,,,,,,,,,,,,,,,,793.685364,1244.528564,203.186111,,,,,,,835.099304,1222.269409,411.566681,,,,,,
113,705.816772,1007.358337,151.944611,,,,,,,650.804688,900.265442,130.382339,679.990112,907.366943,136.330780,,,,,,,,,,,,,,,,,,,,,,,,,794.029297,1244.257446,202.830307,,,,,,,835.081299,1222.213501,411.413330,,,,,,
114,705.878113,1007.252869,151.627762,,,,,,,650.686768,900.134033,130.066299,680.014282,907.096558,136.026779,,,,,,,,,,,,,,,,,,,,,,,,,794.438538,1244.073608,202.411270,,,,,,,835.259399,1222.195068,411.196991,,,,,,
115,705.887085,1007.099915,151.349228,,,,,,,650.645508,899.940979,129.836853,679.895020,906.933289,135.612762,,,,,,,,,,,,,,,,,,,,,,,,,794.578552,1243.875610,202.179855,,,,,,,835.736389,1221.945923,410.800873,,,,,,
116,706.035522,1006.926270,150.949951,,,,,,,650.549072,899.802246,129.581100,679.770264,906.791565,135.369217,,,,,,,,,,,,,,,,,,,,,,,,,794.704346,1243.702881,202.026443,,,,,,,835.869507,1221.869873,410.416077,,,,,,
117,706.167664,1006.864868,150.707153,,,,,,,650.648010,899.601318,129.197586,679.718201,906.590515,135.114197,,,,,,,,,,,,,,,,,,,,,,,,,794.810120,1243.454956,201.777847,,,,,,,835.784912,1221.794800,410.244934,,,,,,
118,706.073303,1006.630920,150.291977,,,,,,,651.008667,899.406128,128.570038,679.655273,906.449585,134.706177,,,,,,,,,,,,,,,,,,,,,,,,,794.901489,1243.232178,201.509628,,,,,,,835.728271,1221.751099,410.076752,,,,,,
119,706.067322,1006.428528,150.079559,,,,,,,651.078979,899.324219,128.163910,679.766907,906.385498,134.251907,,,,,,,,,,,,,,,,,,,,,,,,,795.095764,1242.868164,201.322403,,,,,,,835.743652,1221.658936,410.005127,,,,,,
120,706.074402,1006.184387,149.926224,,,,,,,651.201721,899.121155,127.830231,679.985168,906.177917,133.804947,,,,,,,,,,,,,,,,,,,,,,,,,795.226624,1242.639771,201.106400,,,,,,,835.752258,1221.776001,409.552521,,,,,,
121,706.160706,1005.932068,149.681244,,,,,,,651.237488,898.855652,127.490021,680.148071,906.052795,133.369644,,,,,,,,,,,,,,,,,,,,,,,,,795.256775,1242.452271,200.927368,,,,,,,835.744568,1221.710083,409.382111,,,,,,
122,706.213867,1005.814514,149.549210,,,,,,,651.219543,898.787048,127.128128,680.420288,905.859985,132.659286,,,,,,,,,,,,,,,,,,,,,,,,,795.265991,1242.266479,200.804764,,,,,,,835.728699,1221.629761,409.272186,,,,,,
123,706.187866,1005.591003,149.434021,,,,,,,651.274292,898.732544,126.939987,680.529297,905.705078,132.306641,,,,,,,,,,,,,,,,,,,,,,,,,795.377869,1242.166016,200.709534,,,,,,,835.689392,1221.643188,409.144684,,,,,,
124,706.189087,1005.350098,149.314667,,,,,,,651.281555,898.429443,126.454353,680.502563,905.560608,132.107361,,,,,,,,,,,,,,,,,,,,,,,,,795.376648,1241.896484,200.561554,,,,,,,835.680725,1221.546875,409.175446,,,,,,
125,706.589539,1005.232727,148.651947,,,,,,,651.309570,898.288269,125.939804,680.880249,905.513367,131.979797,,,,,,,,,,,,,,,,,,,,,,,,,795.391907,1241.771362,200.415359,,,,,,,835.623108,1221.530273,409.159454,,,,,,
126,706.846313,1005.043274,148.169846,,,,,,,651.578613,898.186157,125.316254,680.911438,905.189758,131.574219,,,,,,,,,,,,,,,,,,,,,,,,,795.382935,1241.616577,200.263687,,,,,,,835.604675,1221.451416,409.085785,,,,,,
127,707.038879,1004.774292,147.781235,,,,,,,651.912476,897.992310,124.637695,680.958801,904.939819,131.141861,,,,,,,,,,,,,,,,,,,,,,,,,795.551880,1241.627808,199.772873,,,,,,,835.503296,1221.420898,409.053162,,,,,,
128,707.218323,1004.539246,147.349335,,,,,,,652.442200,897.872375,123.708122,680.986572,904.712402,130.644714,,,,,,,,,,,,,,,,,,,,,,,,,795.621155,1241.578369,199.520706,,,,,,,835.416382,1221.365356,408.860779,,,,,,
129,707.340942,1004.306213,147.078903,,,,,,,652.783569,897.692444,122.843361,680.961548,904.569214,130.184219,,,,,,,,,,,,,,,,,,,,,,,,,795.602173,1241.481323,199.336197,,,,,,,835.365601,1221.364624,408.748505,,,,,,
130,707.441467,1004.138062,146.759674,,,,,,,652.864014,897.485962,122.592209,680.988708,904.357483,129.721085,,,,,,,,,,,,,,,,,,,,,,,,,795.637634,1241.407715,199.205566,,,,,,,835.294922,1221.350464,408.773071,,,,,,
131,707.596924,1003.977051,146.486664,,,,,,,652.836731,897.392822,122.503883,681.406494,904.209961,128.906494,,,,,,,,,,,,,,,,,,,,,,,,,795.576111,1241.215454,199.073654,,,,,,,835.245544,1221.265869,408.731873,,,,,,
132,707.598999,1003.920471,146.333984,,,,,,,652.801086,897.273315,122.418434,681.623230,904.191589,128.607651,,,,,,,,,,,,,,,,,,,,,,,,,795.596985,1241.069580,198.937149,,,,,,,835.087524,1221.259033,408.587677,,,,,,
133,707.584167,1003.904358,146.163849,,,,,,,652.774658,897.101013,122.084076,681.715698,904.186096,128.388382,,,,,,,,,,,,,,,,,,,,,,,,,795.534546,1241.005981,198.769012,,,,,,,834.992859,1221.253784,408.610779,,,,,,
134,707.536316,1003.843262,145.963028,,,,,,,652.837952,897.103210,121.683609,681.844666,904.053650,127.972015,,,,,,,,,,,,,,,,,,,,,,,,,795.560181,1240.850586,198.539246,,,,,,,,,,,,,,,
135,707.574646,1003.834106,145.682648,,,,,,,652.972229,897.083435,121.378403,681.898254,903.944641,127.747154,,,,,,,,,,,,,,,,,,,,,,,,,795.534302,1240.773315,198.378174,,,,,,,,,,834.677979,1221.245483,408.505066,,,
136,707.697388,1003.899292,145.209564,,,,,,,652.936523,897.086731,120.504196,681.984924,903.829407,127.636070,,,,,,,,,,,,,,,,,,,,,,,,,795.531372,1240.769287,198.221832,,,,,,,,,,834.709717,1221.181030,408.303101,,,
137,707.776428,1003.818420,144.798615,,,,,,,653.151367,897.071106,119.859482,681.882446,903.784973,127.244019,,,,,,,,,,,,,,,,,,,,,,,,,795.535889,1240.715698,198.038803,,,,,,,,,,834.569824,1221.166016,408.205719,,,
138,707.890808,1003.757141,144.447479,,,,,,,653.184143,896.997131,119.692169,681.931641,903.704956,126.832825,,,,,,,,,,,,,,,,,,,,,,,,,795.513977,1240.610840,197.856674,,,,,,,,,,,,,,,
139,707.985352,1003.728760,144.022690,,,,,,,653.366882,896.912659,119.414032,682.195435,903.638000,126.150665,,,,,,,,,,,,,,,,,,,,,,,,,795.495605,1240.619385,197.708145,,,,,,,,,,,,,,,
140,707.853699,1003.672913,143.391159,,,,,,,654.000305,896.802307,118.454941,682.241882,903.624756,125.778000,,,,,,,,,,,,,,,,,,,,,,,,,795.494324,1240.570435,197.531754,,,,,,,,,,,,,,,
141,707.906372,1003.719299,142.902710,,,,,,,654.223511,896.849915,117.785515,682.235962,903.595398,125.183151,,,,,,,,,,,,,,,,,,,,,,,,,795.485107,1240.583618,197.377182,,,,,,,,,,,,,,,
142,708.094116,1003.543213,142.639969,,,,,,,654.313965,896.709229,117.555786,682.364502,903.592712,124.770317,,,,,,,,,,,,,,,,,,,,,,,,,795.446899,1240.605103,197.269745,,,,,,,,,,,,,,,
143,708.264343,1003.403748,142.357727,,,,,,,654.503723,896.698669,117.235641,682.994080,903.708496,124.236992,,,,,,,,,,,,,,,,,,,,,,,,,795.414856,1240.558594,197.097565,,,,,,,,,,,,,834.168335,1221.223633,407.052155
144,708.566650,1003.346069,141.946869,,,,,,,654.356750,896.645203,116.848587,683.339539,903.704407,123.662994,,,,,,,,,,,,,,,,,,,,,,,,,795.428345,1240.555420,196.927444,,,,,,,,,,,,,834.207520,1221.127563,406.845703
145,708.664063,1003.269958,141.753418,,,,,,,654.255066,896.716370,116.516052,683.347595,903.672607,123.379219,,,,,,,,,,,,,,,,,,,,,,,,,795.411804,1240.514526,196.752655,,,,,,,,,,,,,834.219360,1221.139282,406.703217
146,708.703430,1003.264832,141.741028,,,,,,,654.177673,896.924866,115.930138,683.375488,903.647583,123.050316,,,,,,,,,,,,,,,,,,,,,,,,,795.446777,1240.526245,196.607697,,,,,,,,,,,,,834.190247,1221.143188,406.649567
147,708.758423,1003.221191,141.717270,,,,,,,654.165344,897.018066,115.564728,683.335083,903.636780,122.733932,,,,,,,,,,,,,,,,,,,,,,,,,795.494568,1240.563721,196.341339,,,,,,,,,,,,,834.141235,1221.164551,406.623810
148,708.819458,1003.265198,141.384018,,,,,,,654.135376,896.962524,115.343140,683.403137,903.677917,122.437263,,,,,,,,,,,,,,,,,,,,,,,,,795.503540,1240.592773,196.157028,,,,,,,,,,,,,834.077576,1221.288330,406.586761
149,708.907959,1003.328064,141.178894,,,,,,,654.056213,896.983215,115.117706,683.434509,903.626709,122.078400,,,,,,,,,,,,,,,,,,,,,,,,,795.505432,1240.594238,196.143860,,,,,,,,,,,,,834.023376,1221.343750,406.500092
150,709.001587,1003.315979,140.837723,,,,,,,653.861450,897.058289,114.874947,683.477478,903.636536,121.731949,,,,,,,,,,,,,,,,,,,,,,,,,795.393555,1240.603882,196.086319,,,,,,,,,,,,,833.943726,1221.329468,406.473999
151,709.014465,1003.428223,140.342545,,,,,,,654.712891,897.138550,113.383331,683.557678,903.640259,121.406494,,,,,,,,,,,,,,,,,,,,,,,,,795.496338,1240.580566,195.842117,,,,,,,,,,,,,833.896057,1221.345581,406.391357
152,709.194824,1003.588135,139.950409,,,,,,,655.850464,897.520630,111.952644,683.618713,903.747864,121.080948,,,,,,,,,,,,,,,,,,,,,,,,,795.576477,1240.576172,195.746307,,,,,,,,,,,,,833.874268,1221.382935,406.341370
153,709.087097,1003.552795,139.396927,,,,,,,655.730896,897.705933,111.295479,683.708923,903.814453,120.504333,,,,,,,,,,,,,,,,,,,,,,,,,795.544861,1240.604858,195.663696,,,,,,,,,,,,,833.915100,1221.404053,406.274353
154,709.199707,1003.692932,139.070908,,,,,,,655.199280,897.521484,111.383415,683.484009,904.062439,119.519981,,,,,,,,,,,,,,,,,,,,,,,,,795.578552,1240.622314,195.624802,,,,,,,,,,,,,833.807556,1221.441650,406.162689
155,709.105591,1003.757324,138.463669,,,,,,,654.862427,897.512268,111.293137,683.679565,904.273804,118.521492,,,,,,,,,,,,,,,,,,,,,,,,,795.593445,1240.623535,195.618332,,,,,,,,,,,,,833.789307,1221.439575,406.089111
156,709.026062,1003.817261,138.144089,,,,,,,654.463867,897.346313,111.186951,683.700134,904.360657,118.077660,,,,,,,,,,,,,,,,,,,,,,,,,795.631775,1240.686401,195.542023,,,,,,,,,,,,,833.785583,1221.461182,406.067627
157,709.038513,1003.815613,137.856110,,,,,,,654.387756,897.663940,110.839058,683.661865,904.426575,117.899658,,,,,,,,,,,,,,,,,,,,,,,,,795.679443,1240.671021,195.515625,,,,,,,,,,,,,833.760315,1221.498657,406.009125
158,709.024658,1003.886230,137.647980,,,,,,,654.373169,897.816589,110.342751,683.600037,904.482483,117.723206,,,,,,,,,,,,,,,,,,,,,,,,,795.604065,1240.692139,195.467514,,,,,,,,,,,,,833.695129,1221.593018,405.983612
159,708.958557,1003.926392,137.452713,,,,,,,654.392822,898.014893,109.859322,683.525513,904.577759,117.455765,,,,,,,,,,,,,,,,,,,,,,,,,795.677673,1240.708252,195.453613,,,,,,,,,,,,,833.633789,1221.631836,405.888306
160,709.104980,1004.001892,137.057175,,,,,,,654.642639,898.228088,109.215126,683.575378,904.851440,117.023972,,,,,,,,,,,,,,,,,,,,,,,,,795.720154,1240.692017,195.450043,,,,,,,,,,,,,833.571228,1221.641602,405.832458
161,709.083191,1004.084778,136.913513,,,,,,,654.555847,898.225281,109.127853,683.529846,904.848816,117.084900,,,,,,,,,,,,,,,,,,,,,,,,,795.770142,1240.811035,195.408615,,,,,,,,,,,,,833.482178,1221.797241,405.665009
162,708.973022,1004.140198,136.857925,,,,,,,654.895264,898.314209,108.296913,683.508728,904.892761,116.742340,,,,,,,,,,,,,,,,,,,,,,,,,795.785095,1240.836304,195.392609,,,,,,,,,,,,,833.465393,1221.834717,405.564178
163,708.936523,1004.296326,136.386948,,,,,,,655.169922,898.561035,107.604301,683.457642,904.940491,116.299217,,,,,,,,,,,,,,,,,,,,,,,,,795.806335,1240.876465,195.372696,,,,,,,,,,,,,833.477417,1221.827393,405.554596
164,709.002258,1004.413208,136.227112,,,,,,,655.232971,898.762085,107.209137,683.288391,905.178101,115.612663,,,,,,,,,,,,,,,,,,,,,,,,,795.861328,1240.895752,195.234390,,,,,,,,,,,,,833.381470,1221.833252,405.470703
165,709.030640,1004.459106,135.967300,,,,,,,655.075195,898.816467,106.958969,683.182251,905.302368,115.248833,,,,,,,,,,,,,,,,,,,,,,,,,795.900940,1240.904175,195.200058,,,,,,,,,,,,,833.271729,1221.952515,405.391754
166,708.984985,1004.583008,135.743866,,,,,,,654.894592,898.799988,107.022774,683.209290,905.388245,115.195946,,,,,,,,,,,,,,,,,,,,,,,,,795.955811,1240.988525,195.112091,,,,,,,,,,,,,833.250183,1221.973877,405.342194
167,709.018372,1004.634888,135.549728,,,,,,,654.566772,898.843018,107.025681,683.201660,905.436218,114.873894,,,,,,,,,,,,,,,,,,,,,,,,,795.960632,1241.119385,195.050827,,,,,,,,,,,,,833.179138,1222.063599,405.297424
168,709.028870,1004.673767,135.216354,,,,,,,654.228088,898.962708,106.807838,683.353455,905.542847,114.424568,,,,,,,,,,,,,,,,,,,,,,,,,795.991394,1241.151123,194.977173,,,,,,,,,,,,,833.141724,1222.082275,405.310730
169,708.979126,1004.879028,134.775681,,,,,,,654.198059,899.014893,106.643211,683.407776,905.585388,114.231247,,,,,,,,,,,,,,,,,,,,,,,,,796.002869,1241.164429,194.939407,,,,,,,,,,,,,833.102356,1222.099609,405.228973
170,708.981201,1004.915771,134.602905,,,,,,,654.218079,899.023682,106.732239,683.083374,905.585022,113.813858,,,,,,,,,,,,,,,,,,,,,,,,,796.097168,1241.231079,194.871613,,,,,,,,,,,,,833.044861,1222.195068,405.181793
171,709.099243,1005.107300,134.420486,,,,,,,654.191589,899.073669,106.601898,682.983704,905.695190,113.713074,,,,,,,,,,,,,,,,,,,,,,,,,796.081909,1241.257813,194.818298,,,,,,,,,,,,,833.070313,1222.236450,405.163330
172,709.048462,1005.257813,134.232071,,,,,,,654.204590,899.115906,106.723442,683.254700,905.848877,113.645630,,,,,,,,,,,,,,,,,,,,,,,,,796.117676,1241.354126,194.785110,,,,,,,,,,,,,833.079041,1222.231934,405.129730
173,709.004089,1005.416382,134.104187,,,,,,,654.151123,899.096741,106.790497,683.224609,905.936218,113.527489,,,,,,,,,,,,,,,,,,,,,,,,,796.132690,1241.393677,194.673294,,,,,,,,,,,,,832.972656,1222.325806,405.126556
174,709.023010,1005.512817,134.004807,,,,,,,654.135864,899.213318,106.715866,683.289368,906.115662,113.629219,,,,,,,,,,,,,,,,,,,,,,,,,796.297729,1241.562622,194.367142,,,,,,,,,,,,,832.975952,1222.334717,405.125214
175,708.978943,1005.621399,133.968155,,,,,,,654.182434,899.345886,106.651482,683.308289,906.233704,113.645973,,,,,,,,,,,,,,,,,,,,,,,,,796.422546,1241.626465,194.218079,,,,,,,,,,,,,832.947205,1222.334473,405.069305
176,708.956360,1005.690979,133.954483,,,,,,,654.179565,899.372925,106.635139,683.299805,906.273926,113.471481,,,,,,,,,,,,,,,,,,,,,,,,,796.517456,1241.625366,194.091614,,,,,,,,,,,,,832.834961,1222.458618,404.974823
177,708.896545,1005.768738,133.841904,,,,,,,654.129517,899.612671,106.781403,683.310730,906.372131,113.607437,,,,,,,,,,,,,,,,,,,,,,,,,796.582886,1241.744995,194.046555,,,,,,,,,,,,,832.815308,1222.483765,404.965759
178,708.881653,1005.779236,133.823456,,,,,,,654.114868,899.418274,106.884621,683.261475,906.416748,113.721771,,,,,,,,,,,,,,,,,,,,,,,,,796.641052,1241.813599,193.948868,,,,,,,,,,,,,832.820435,1222.475952,404.973389
179,708.899170,1005.816528,133.874924,,,,,,,654.128357,899.436218,106.740395,683.178772,906.409973,113.519135,,,,,,,,,,,,,,,,,,,,,,,,,796.692627,1241.843018,193.892548,,,,,,,,,,,,,832.722839,1222.562622,405.002838
180,708.848999,1005.818237,133.801407,,,,,,,654.166870,899.522522,106.736031,682.797546,907.298279,113.241249,,,,,,,,,,,,,,,,,,,,,,,,,796.728882,1241.866577,193.805588,,,,,,,,,,,,,832.654175,1222.580933,404.969177
181,708.888367,1005.864441,133.815048,,,,,,,654.163330,899.434814,106.841431,683.115173,906.616150,113.584740,,,,,,,,,,,,,,,,,,,,,,,,,796.751038,1241.796387,193.674744,,,,,,,,,,,,,832.636902,1222.579834,404.966736
182,708.931213,1005.768372,133.742813,,,,,,,654.165955,899.508545,106.731728,683.145142,906.309082,113.620071,,,,,,,,,,,,,,,,,,,,,,,,,796.714905,1241.777344,193.546341,,,,,,,,,,,,,832.642151,1222.601807,404.825500
183,708.949158,1005.754150,133.744827,,,,,,,654.180847,899.462036,106.708939,683.147278,906.346313,113.503052,,,,,,,,,,,,,,,,,,,,,,,,,796.760986,1241.796265,193.588440,,,,,,,,,,,,,832.617249,1222.618652,404.781403
184,709.000977,1005.681580,133.785187,,,,,,,654.169312,899.430603,106.727951,683.209045,906.362915,113.645004,,,,,,,,,,,,,,,,,,,,,,,,,796.737549,1241.795166,193.522064,,,,,,,,,,,,,832.502075,1222.630249,404.751404
185,709.009766,1005.667175,133.769089,,,,,,,654.204163,899.600464,106.722740,683.173523,906.247253,113.506256,,,,,,,,,,,,,,,,,,,,,,,,,796.736206,1241.737061,193.389908,,,,,,,,,,,,,832.541992,1222.615234,404.802246
186,709.023438,1005.563782,133.804520,,,,,,,654.192444,899.424561,106.537048,683.000610,906.191956,113.461304,,,,,,,,,,,,,,,,,,,,,,,,,796.718140,1241.711914,193.347061,,,,,,,,,,,,,832.496338,1222.702881,404.789978
187,709.066040,1005.524597,133.817596,,,,,,,654.217285,899.269897,106.661957,683.131775,906.117981,113.469749,,,,,,,,,,,,,,,,,,,,,,,,,796.726257,1241.630493,193.318787,,,,,,,,,,,,,832.481567,1222.722046,404.786285
188,709.077759,1005.427856,133.799316,,,,,,,654.244507,899.268066,106.490471,683.015015,906.066040,113.465019,,,,,,,,,,,,,,,,,,,,,,,,,796.747803,1241.587036,193.349640,,,,,,,,,,,,,832.598572,1222.814087,404.586914
189,709.047180,1005.340088,133.794022,,,,,,,654.349243,899.247925,106.383789,683.071594,905.920898,113.439781,,,,,,,,,,,,,,,,,,,,,,,,,796.792480,1241.529419,193.241226,,,,,,,,,,,,,832.674683,1222.836670,404.452515
190,709.086609,1005.290283,133.835983,,,,,,,654.306213,899.143066,106.423424,683.143127,905.954956,113.397850,,,,,,,,,,,,,,,,,,,,,,,,,796.815430,1241.497681,193.226807,,,,,,,,,,,,,832.651245,1222.840088,404.457184
191,709.099976,1005.190613,133.827591,,,,,,,654.240234,899.168213,106.239685,682.853943,905.884216,113.322609,,,,,,,,,,,,,,,,,,,,,,,,,796.826355,1241.415405,193.201157,,,,,,,,,,,,,832.626099,1222.853638,404.419220
192,709.077942,1005.088562,133.874390,,,,,,,654.329834,899.140503,105.987808,683.019348,905.822998,113.333069,,,,,,,,,,,,,,,,,,,,,,,,,796.750366,1241.395630,193.228134,,,,,,,,,,,,,832.562805,1222.834717,404.396820
193,708.979126,1004.956177,133.872711,,,,,,,654.689331,899.266846,105.709244,683.074158,905.760803,113.323471,,,,,,,,,,,,,,,,,,,,,,,,,796.787964,1241.311401,193.163910,,,,,,,,,,,,,832.545410,1222.828613,404.404663
194,708.926758,1004.935120,133.884491,,,,,,,654.715942,899.243225,105.515572,683.187561,905.658752,113.096123,,,,,,,,,,,,,,,,,,,,,,,,,796.831360,1241.191040,193.120880,,,,,,,,,,,,,832.456726,1222.863159,404.315094
195,708.887024,1004.820190,133.960205,,,,,,,654.608521,899.265686,105.450867,683.181885,905.600708,113.025848,,,,,,,,,,,,,,,,,,,,,,,,,796.874329,1241.168823,193.081009,,,,,,,,,,,,,832.534607,1222.891235,404.276306
196,708.845093,1004.732971,133.971375,,,,,,,654.212280,899.065063,105.380432,683.093018,905.510437,113.120209,,,,,,,,,,,,,,,,,,,,,,,,,796.860291,1241.100830,193.071457,,,,,,,,,,,,,832.487488,1222.875366,404.278076
197,708.797485,1004.616638,133.964706,,,,,,,654.117493,899.021729,105.210579,683.071411,905.435669,113.202843,,,,,,,,,,,,,,,,,,,,,,,,,796.797424,1241.068481,193.097839,,,,,,,,,,,,,832.452942,1222.867432,404.300415
198,708.758850,1004.593811,134.089218,,,,,,,654.098572,899.013306,105.176292,683.041992,905.359558,113.196220,,,,,,,,,,,,,,,,,,,,,,,,,796.787476,1240.970581,193.123123,,,,,,,,,,,,,832.511230,1222.910034,404.204620
199,708.771729,1004.523743,134.168213,,,,,,,654.067139,899.022095,105.116127,682.988586,905.283752,113.198425,,,,,,,,,,,,,,,,,,,,,,,,,796.858765,1240.949097,193.031448,,,,,,,,,,,,,832.513062,1222.897827,404.208221
200,708.787231,1004.418579,134.177917,,,,,,,653.953308,899.039429,105.059654,682.871643,905.291321,113.229408,,,,,,,,,,,,,,,,,,,,,,,,,796.832458,1240.916504,193.021561,,,,,,,,,,,,,832.435242,1222.895996,404.207214
201,708.876221,1004.290283,134.392166,,,,,,,653.952332,899.078430,104.885277,682.697021,905.254272,113.235733,,,,,,,,,,,,,,,,,,,,,,,,,796.833801,1240.956787,193.043457,,,,,,,,,,,,,832.404480,1222.918579,404.141022
202,708.945129,1004.138611,134.446182,,,,,,,653.942749,899.063110,104.893524,682.588379,905.196960,113.178696,,,,,,,,,,,,,,,,,,,,,,,,,796.827026,1240.818726,193.073288,,,,,,,,,,,,,832.439819,1222.923218,404.134430
203,709.128296,1003.979553,134.670364,,,,,,,653.938477,899.087402,104.767372,682.657166,905.059631,113.336006,,,,,,,,,,,,,,,,,,,,,,,,,796.771240,1240.788940,193.033600,,,,,,,,,,,,,832.442261,1222.921509,404.102875
204,709.185791,1003.880493,134.787613,,,,,,,653.931213,899.063843,104.757172,682.530518,904.932312,113.555756,,,,,,,,,,,,,,,,,,,,,,,,,796.709900,1240.773926,193.046997,,,,,,,,,,,,,832.327698,1222.905518,404.129913
205,709.180664,1003.795532,134.782074,,,,,,,653.964661,898.956299,104.844528,682.722473,904.838623,113.331009,,,,,,,,,,,,,,,,,,,,,,,,,796.693115,1240.683228,193.055069,,,,,,,,,,,,,832.257629,1222.904297,404.140930
206,709.192505,1003.653442,134.899384,,,,,,,654.198059,899.021545,104.602524,683.046326,905.008118,112.686035,,,,,,,,,,,,,,,,,,,,,,,,,796.695984,1240.667358,193.052734,,,,,,,,,,,,,832.289368,1222.901367,404.151520
207,709.265625,1003.502014,135.031296,,,,,,,654.512634,899.121460,104.261658,683.191895,905.036865,112.491035,,,,,,,,,,,,,,,,,,,,,,,,,796.582703,1240.637817,193.181747,,,,,,,,,,,,,832.276062,1222.905518,404.132874
208,709.333252,1003.378723,135.112335,,,,,,,654.251953,898.926697,104.656906,683.292480,904.987183,112.501846,,,,,,,,,,,,,,,,,,,,,,,,,796.594116,1240.632446,193.169815,,,,,,,,,,,,,832.209351,1222.913330,404.086517
209,709.295166,1003.334351,135.193787,,,,,,,654.282959,898.854431,104.813080,683.249939,904.760681,112.814354,,,,,,,,,,,,,,,,,,,,,,,,,796.538208,1240.597900,193.333725,,,,,,,,,,,,,832.226257,1222.910767,404.116821
210,709.351501,1003.215088,135.263489,,,,,,,654.153198,898.731689,104.906868,683.257996,904.656128,112.882904,,,,,,,,,,,,,,,,,,,,,,,,,796.569458,1240.500732,193.305283,,,,,,,,,,,,,832.184143,1222.997192,404.138611
211,709.409180,1003.050964,135.374664,,,,,,,654.537109,898.793030,104.824219,683.260925,904.672668,112.748795,,,,,,,,,,,,,,,,,,,,,,,,,796.587280,1240.467896,193.316254,,,,,,,,,,,,,832.165955,1223.014526,404.148590
212,709.468689,1003.017517,135.486176,,,,,,,654.350647,898.744019,104.849991,683.370544,904.620850,112.796196,,,,,,,,,,,,,,,,,,,,,,,,,796.525269,1240.412842,193.415771,,,,,,,,,,,,,832.200134,1223.004639,404.167145
213,709.518555,1002.858276,135.666504,,,,,,,654.490356,898.704285,104.810448,683.349609,904.575012,112.759781,,,,,,,,,,,,,,,,,,,,,,,,,796.544434,1240.331299,193.499069,,,,,,,,,,,,,832.147888,1222.986572,404.205444
214,709.470276,1002.794250,135.803970,,,,,,,654.623047,898.704224,104.807983,683.369019,904.624939,112.702225,,,,,,,,,,,,,,,,,,,,,,,,,796.486816,1240.245361,193.644241,,,,,,,,,,,,,832.067078,1222.988159,404.185242
215,709.609009,1002.768127,135.757019,,,,,,,654.641174,898.710022,104.803375,683.381409,904.605957,112.657097,,,,,,,,,,,,,,,,,,,,,,,,,796.512573,1240.259644,193.657684,,,,,,,,,,,,,832.075256,1223.071411,404.262665
216,709.599182,1002.676697,135.899918,,,,,,,654.606445,898.719421,104.819328,683.406372,904.492554,112.687813,,,,,,,,,,,,,,,,,,,,,,,,,796.432495,1240.130493,193.959351,,,,,,,,,,,,,831.981384,1223.049805,404.368866
