Präzision01163
Date:,2025/04/28
Time:,14:18:44
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
18,774.441956,800.900879,135.485336,726.694031,1069.575317,331.355164,784.859436,701.458313,127.061455,,,,759.296082,682.661621,124.217903,,,,,,,,,,732.323425,1065.217041,185.165726,,,,,,,,,,,,,,,,,,,,,,,,
19,773.247070,803.204163,137.912201,726.215210,1071.361572,331.348236,783.955078,703.086853,130.717346,,,,758.138306,684.893616,127.575508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,772.491577,805.244873,140.996704,726.238647,1073.273804,331.529816,782.787659,705.385803,133.790756,,,,756.544067,686.952759,131.139954,,,,,,,,,,,,,731.341370,1069.988770,185.482803,,,,,,,,,,,,,,,,,,,,,
21,771.543091,807.712646,143.397247,726.288696,1075.236328,330.957306,781.476746,707.155701,136.871170,,,,755.313477,689.274536,134.426422,,,,,,,,,,,,,730.286499,1072.807373,185.874954,,,,,,,,,,,,,,,,,,,,,
22,770.708008,809.797974,146.017761,725.965576,1077.127075,330.909760,781.130005,709.443237,140.064346,,,,753.985291,691.605774,138.162659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,769.245850,812.429260,148.230972,725.461060,1078.800903,331.306335,779.612427,711.969727,143.135178,,,,753.097290,693.446777,140.420395,,,,,,,,,,,,,,,,728.688599,1077.806641,186.347916,,,,,,,,,,,,,,,,,,
24,768.254272,814.666870,150.673050,725.087830,1080.705933,331.937714,777.804016,714.557617,145.935471,,,,751.546570,696.378479,143.356918,,,,,,,,,,,,,,,,728.555237,1080.619995,185.842072,,,,,,,,,,,,,,,,,,
25,766.925049,817.167297,153.378845,725.057678,1082.324219,332.221222,776.141968,717.049805,148.699921,,,,750.189697,698.972107,146.550903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,765.558411,819.757996,155.696075,724.711060,1084.168579,332.314423,775.390320,719.103149,151.520248,,,,748.825684,701.205200,149.672958,,,,,,,,,,,,,,,,,,,728.094360,1085.887451,185.907913,,,,,,,,,,,,,,,
27,764.377808,822.042114,157.948578,724.336487,1085.893311,332.213928,774.120422,721.881958,154.544662,,,,747.248901,703.655701,152.559784,,,,,,,,,,,,,,,,,,,727.193909,1088.743530,186.634033,,,,,,,,,,,,,,,
28,763.198120,824.857666,160.797791,724.121704,1087.536133,332.153473,772.102173,724.277527,156.997040,,,,746.633972,706.417053,154.852158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,761.542480,827.674988,162.988907,723.963318,1089.264771,332.362488,770.209778,726.933960,159.414047,,,,744.795715,708.931702,157.471573,,,,,,,,,,,,,,,,,,,,,,725.606689,1094.422852,186.425293,,,,,,,,,,,,
30,760.316101,830.026733,164.987839,723.860413,1090.935669,332.614288,769.324890,729.482910,161.938599,,,,742.974365,711.518005,159.908234,,,,,,,,,,,,,,,,,,,,,,725.151001,1096.872314,187.119370,,,,,,,,,,,,
31,758.698730,832.593201,167.312531,723.604370,1092.622681,333.290558,767.800964,731.909912,164.487000,,,,741.611084,714.234009,161.939804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,757.263672,835.244568,169.561966,722.935608,1094.248901,333.998840,765.885437,734.845459,167.059738,,,,739.983459,717.140381,164.603302,,,,,,,,,,,,,,,,,,,,,,,,,724.421326,1102.881226,187.632080,,,,,,,,,
33,755.668213,837.802246,171.255447,722.585327,1095.830444,334.259918,764.625549,737.612854,168.728775,,,,738.400330,719.463806,166.377258,,,,,,,,,,,,,,,,,,,,,,,,,724.241821,1105.868286,187.305206,,,,,,,,,
34,754.045654,840.927673,173.194580,722.476746,1097.553345,334.243774,762.845642,740.017578,170.991180,,,,736.856018,722.096802,168.546143,,,,,,,,,,,,,,,,,,,,,,,,,722.888184,1108.720337,187.942352,,,,,,,,,
35,752.559021,843.492798,174.839645,722.615051,1099.312622,334.388885,761.233032,742.889282,172.859543,,,,735.254517,724.998291,170.426743,,,,,,,,,,,,,,,,,,,,,,,,,722.444763,1111.247559,189.002625,,,,,,,,,
36,751.002686,846.179810,176.658295,722.532837,1101.241577,334.494263,760.049438,745.744690,174.485123,,,,733.505493,727.805603,172.596497,,,,,,,,,,,,,,,,,,,,,,,,,721.700378,1114.354004,189.409988,,,,,,,,,
37,749.613892,849.062866,178.197296,722.319214,1102.926025,335.091553,758.056396,748.280640,176.245361,,,,732.107544,730.236145,173.695847,,,,,,,,,,,,,,,,,,,,,,,,,720.715210,1117.322510,189.769043,,,,,,,,,
38,747.915588,851.765259,179.909012,721.780762,1104.619873,335.544434,756.768494,751.159058,177.318741,,,,730.566589,733.054504,175.737503,,,,,,,,,,,,,,,,,,,,,,,,,720.832092,1120.135742,190.223175,,,,,,,,,
39,746.413940,854.534119,181.385620,721.498413,1106.330444,335.687988,755.368225,753.707031,179.304626,,,,729.058838,735.885132,176.543655,,,,,,,,,,,,,,,,,,,,,,,,,720.288208,1123.087280,190.732086,,,,,,,,,
40,745.124146,857.211426,182.888046,721.352966,1108.152954,336.290771,753.805969,756.296631,180.546036,,,,727.173950,738.613525,178.075470,,,,,,,,,,,,,,,,,,,,,,,,,719.302002,1125.916260,191.229385,,,,,,,,,
41,743.259277,860.072449,184.671829,721.068909,1109.850098,336.717621,752.014526,759.391968,182.279968,,,,725.657776,741.203735,179.175781,,,,,,,,,,,,,,,,,,,,,,,,,719.273376,1128.558105,191.694717,,,,,,,,,
42,741.970032,862.586304,186.272949,720.909302,1111.558960,337.638428,750.146545,762.043823,182.871460,,,,724.395996,743.632141,179.702652,,,,,,,,,,,,,,,,,,,,,,,,,718.288513,1131.632813,192.439178,,,,,,,,,
43,739.967102,865.617249,187.430740,720.568848,1113.520752,338.009064,748.395630,764.476379,183.934708,,,,722.901367,746.784180,181.397217,,,,,,,,,,,,,,,,,,,,,,,,,717.833191,1134.438599,193.221909,,,,,,,,,
44,738.285583,868.291626,188.587494,720.490234,1115.367920,337.856567,747.420593,767.461182,185.213470,,,,721.044861,749.494690,181.941986,,,,,,,,,,,,,,,,,,,,,,,,,717.636353,1137.145508,193.677658,,,,,,,,,
45,736.518372,871.031738,189.173843,720.635498,1117.439575,338.183624,745.196045,770.180115,186.129562,,,,719.529968,752.087219,182.429825,,,,,,,,,,,,,,,,,,,,,,,,,717.064941,1140.146729,194.369659,,,,,,,,,
46,735.002441,874.062012,190.128204,720.588562,1119.314697,338.292297,743.393677,772.947205,185.784241,,,,717.966431,754.812500,183.516586,,,,,,,,,,,,,,,,,,,,,,,,,716.399597,1142.921143,195.047852,,,,,,,,,
47,733.766418,876.723694,191.460770,720.573975,1121.312866,338.804138,741.813843,775.945374,186.472855,,,,716.286499,757.825317,184.022736,,,,,,,,,,,,,,,,,,,,,,,,,716.270752,1145.551025,195.334229,,,,,,,,,
48,731.799133,879.328796,192.245728,719.765442,1123.017822,339.457184,740.102478,778.489685,187.257477,,,,714.555969,760.403381,184.097946,,,,,,,,,,,,,,,,,,,,,,,,,715.981140,1148.386230,196.079315,,,,,,,,,
49,730.193787,882.213745,193.255554,719.441956,1124.727783,339.974304,738.581665,781.057922,187.458038,,,,712.833374,763.195984,184.576096,,,,,,,,,,,,,,,,,,,,,,,,,714.882446,1151.287842,197.023697,,,,,,,,,
50,728.593750,884.783447,193.869064,719.388000,1126.554932,340.332001,736.885498,783.989380,188.213577,,,,711.272888,765.934937,185.265274,,,,,,,,,,,,,,,,,,,,,,,,,714.909180,1153.998535,197.711380,,,,,,,,,
51,727.620117,887.534973,194.681946,719.517883,1128.355103,340.721558,735.054626,786.693665,188.450851,,,,709.434326,768.871033,185.332230,,,,,,,,,,,,,,,,,,,,,,,,,715.048096,1156.832642,197.891769,,,,,,,,,
52,725.737915,890.457581,195.140732,719.624695,1130.342041,341.294830,733.478638,789.505371,188.309662,,,,707.695740,771.813171,185.704056,,,,,,,,,,,,,,,,,,,,,,,,,714.204956,1159.798828,198.703690,,,,,,,,,
53,723.882690,892.876709,195.892365,719.362122,1132.188965,341.675507,731.831238,792.391541,189.249069,,,,706.017395,774.460144,185.507629,,,,,,,,,,,,,,,,,,,,,,,,,714.037659,1162.614746,199.126190,,,,,,,,,
54,722.894836,895.731567,196.393311,719.138855,1133.947510,342.103851,730.038391,794.909973,188.814774,,,,704.252197,777.057983,185.703964,,,,,,,,,,,,,,,,,,,,,,,,,714.613770,1165.135132,199.349487,,,,,,,,,
55,721.312683,898.534973,196.740219,718.928406,1135.644165,342.378357,728.445679,797.738586,188.469299,,,,702.353699,780.135559,186.224182,,,,,,,,,,,,,,,,,,,,,,,,,713.949890,1167.946289,200.528946,,,,,,,,,
56,719.904053,901.230957,197.023193,719.113525,1137.577881,342.385803,726.401367,801.042480,188.382477,,,,700.461853,783.102783,186.106750,,,,,,,,,,,,,,,,,,,,,,,,,713.049133,1170.734497,201.678528,,,,,,,,,
57,718.388184,904.017395,197.270065,719.270264,1139.439819,342.841583,724.201965,803.500793,188.652069,,,,699.216797,785.848572,185.748627,,,,,,,,,,,,,,,,,,,,,,,,,713.023254,1173.419678,202.482559,,,,,,,,,
58,717.317932,906.598206,198.286789,719.226013,1141.124023,343.586639,722.923950,806.077515,188.513474,,,,697.553650,788.213196,185.306183,,,,,,,,,,,,,,,,,,,,,,,,,713.967163,1175.968872,202.638901,,,,,,,,,
59,715.795593,909.380432,198.037857,718.861755,1142.627197,343.938354,721.963440,808.743713,188.259659,,,,695.796448,791.125854,185.238205,,,,,,,,,,,,,,,,,,,,,,,,,713.771851,1178.709351,203.110367,,,,,,,,,
60,714.380859,912.147217,197.955246,718.795837,1144.222046,344.255707,719.967773,811.395752,188.380508,,,,693.656494,794.130249,185.521805,,,,,,,,,,,,,,,,,,,,,,,,,712.925781,1181.613281,204.055801,,,,,,,,,
61,712.842224,914.686890,198.496048,718.920410,1145.738892,344.562958,718.059448,814.275940,188.639603,,,,692.362610,796.525757,184.956772,,,,,,,,,,,,,,,,,,,,,,,,,712.741638,1184.196411,205.232712,,,,,,,,,
62,711.736633,917.398193,198.715378,719.042480,1147.533325,345.067810,716.609009,816.777161,188.333923,,,,690.646912,799.409668,184.402527,,,,,,,,,,,,,,,,,,,,,,,,,713.193237,1186.769409,205.616806,,,,,,,,,
63,710.413635,920.090881,198.463562,719.151611,1149.179565,345.612305,715.210266,819.491882,187.174530,,,,689.305359,801.962769,183.879547,,,,,,,,,,,,,,,,,,,,,,,,,713.398071,1189.205688,205.898682,,,,,,,,,
64,709.201050,922.566162,198.494522,719.242859,1150.807251,346.092865,713.977173,822.343079,186.332611,,,,687.263367,804.945862,184.306564,,,,,,,,,,,,,,,,,,,,,,,,,713.649414,1191.664429,206.592987,,,,,,,,,
65,708.257141,925.109680,198.584610,719.123596,1152.254150,346.623291,711.929993,824.606079,186.016907,,,,685.714600,807.621155,183.851059,,,,,,,,,,,,,,,,,,,,,,,,,713.173584,1194.451660,207.590622,,,,,,,,,
66,707.057556,927.700806,198.643433,719.116028,1153.603271,346.984772,710.082764,827.342651,185.700134,,,,684.191040,810.296631,183.458542,,,,,,,,,,,,,,,,,,,,,,,,,713.532349,1196.790405,208.156342,,,,,,,,,
67,705.743958,930.513306,198.137833,719.641602,1155.067749,346.998352,708.561890,830.100647,185.015060,,,,683.006958,813.124573,182.325638,,,,,,,,,,,,,,,,,,,,,,,,,713.935608,1198.983765,208.600006,,,,,,,,,
68,704.804199,932.701782,198.419174,719.862854,1156.505493,347.671387,707.280640,832.573242,184.343323,,,,681.226685,815.669312,181.913391,,,,,,,,,,,,,,,,,,,,,,,,,714.646240,1201.398438,209.431076,,,,,,,,,
69,703.621948,935.205200,198.270309,719.878296,1158.244019,348.224762,705.976379,835.232483,183.734863,,,,679.544861,817.950745,181.461105,,,,,,,,,,,,,,,,,,,,,,,,,714.729736,1203.832764,209.805496,,,,,,,,,
70,702.331604,937.758972,197.791031,720.002869,1159.734253,348.349915,704.364197,837.784302,182.996063,,,,678.431396,820.486877,180.402344,,,,,,,,,,,,,,,,,,,,,,,,,714.830750,1206.074707,210.486649,,,,,,,,,
71,701.947876,939.950562,197.721802,720.075745,1161.241333,348.783203,703.073364,839.623108,182.099854,,,,676.887756,823.670044,179.961990,,,,,,,,,,,,,,,,,,,,,,,,,714.123169,1208.485596,211.835632,,,,,,,,,
72,701.158020,942.346924,197.130646,720.120728,1162.596680,348.962738,701.890137,842.325256,181.284180,,,,675.469910,825.755005,179.045319,,,,,,,,,,,,,,,,,,,,,,,,,714.280518,1210.721313,212.566940,,,,,,,,,
73,700.166260,944.552795,196.336182,720.351685,1164.060669,348.879852,700.400391,844.814758,181.686615,,,,673.653687,828.513733,178.788086,,,,,,,,,,,,,,,,,,,,,,,,,714.966858,1212.759399,212.995041,,,,,,,,,
74,699.471069,947.052185,196.763260,720.854248,1165.579224,348.980957,698.822693,846.844238,181.017670,,,,672.245605,831.168884,177.973434,,,,,,,,,,,,,,,,,,,,,,,,,715.127441,1214.669312,213.551010,,,,,,,,,
75,698.781982,949.167114,196.254395,721.160217,1167.020630,349.181854,697.569519,849.464783,179.830215,,,,671.082153,833.439270,177.261261,,,,,,,,,,,,,,,,,,,,,,,,,715.502441,1216.912354,214.418777,,,,,,,,,
76,697.893372,951.641174,195.326462,721.271973,1168.335815,349.690857,696.238220,851.568970,179.275452,,,,669.746277,835.934692,176.715866,,,,,,,,,,,,,,,,,,,,,,,,,716.126709,1219.023193,214.870514,,,,,,,,,
77,697.307983,953.631348,195.150742,721.281128,1169.583984,350.286652,695.525757,853.851379,178.036560,,,,668.396118,838.188660,175.926819,,,,,,,,,,,,,,,,,,,,,,,,,716.820374,1220.820313,215.028290,,,,,,,,,
78,696.791931,955.851929,194.661865,721.595276,1170.872925,350.709595,694.040100,856.208130,176.981079,,,,666.907471,840.022400,175.210388,,,,,,,,,,,,,,,,,,,,,,,,,717.234863,1222.788330,215.823593,,,,,,,,,
79,695.886353,957.873596,193.719666,721.982605,1172.149536,350.758209,693.432556,858.287109,176.119553,,,,665.649841,842.718201,174.159821,,,,,,,,,,,,,,,,,,,,,,,,,717.253906,1224.609619,216.585938,,,,,,,,,
80,695.302490,959.992493,193.458130,722.582336,1173.409668,350.966705,692.120667,860.385498,175.286911,,,,665.010681,844.640625,173.132584,,,,,,,,,,,,,,,,,,,,,,,,,717.483948,1226.649292,217.112274,,,,,,,,,
81,694.896606,961.948242,192.904968,722.538147,1174.629395,351.594604,690.841980,862.680481,174.142395,,,,663.869690,847.118713,172.210968,,,,,,,,,,,,,,,,,,,,,,,,,717.607727,1228.373413,217.571564,,,,,,,,,
82,694.109863,963.888306,192.091537,722.365356,1175.871582,352.255890,690.314697,864.352051,173.515793,,,,663.377258,849.013245,170.685318,,,,,,,,,,,,,,,,,,,,,,,,,717.881836,1230.126221,218.080887,,,,,,,,,
83,693.589539,965.870300,191.416458,722.540771,1176.903564,352.645752,689.037354,866.585754,172.218292,,,,662.414368,851.090088,169.942719,,,,,,,,,,,,,,,,,,,,,,,,,718.448730,1231.804199,218.099106,,,,,,,,,
84,693.128967,967.444885,190.882996,723.050720,1178.082642,352.688599,688.554077,868.281067,171.461563,,,,661.531311,853.160156,168.853088,,,,,,,,,,,,,,,,,,,,,,,,,718.913940,1233.445190,218.822174,,,,,,,,,
85,692.801697,969.408081,189.977402,723.621460,1179.505859,352.297791,687.321289,870.405762,170.358673,,,,659.754272,854.919739,168.139267,,,,,,,,,,,,,,,,,,,,,,,,,719.081421,1235.143555,219.296097,,,,,,,,,
86,691.974548,970.838745,188.993393,723.882568,1180.395020,352.347290,686.474548,872.240417,169.141708,,,,659.198792,856.974731,166.827805,,,,,,,,,,,,,,,,,,,,,,,,,719.518860,1236.691284,219.556320,,,,,,,,,
87,691.322144,972.524048,188.014984,723.946838,1181.604736,352.583069,686.161926,873.709045,167.951706,,,,658.079651,858.709595,165.948288,,,,,,,,,,,,,,,,,,,,,,,,,720.341553,1238.203979,219.876770,,,,,,,,,
88,691.079773,974.211365,187.569443,724.126526,1182.631714,352.925568,685.871582,875.623108,166.143372,,,,657.484985,860.456726,164.729324,,,,,,,,,,,,,,,,,,,,,,,,,721.212280,1239.367676,219.796783,,,,,,,,,
89,690.868225,975.541321,187.009659,724.228149,1183.654541,353.232605,685.053284,877.152832,164.991974,,,,656.777405,862.081665,163.439713,,,,,,,,,,,,,,,,,,,,,,,,,721.541321,1240.585815,220.034363,,,,,,,,,
90,690.494812,977.261414,185.294830,724.518555,1184.856079,353.056427,684.086609,878.773499,163.734283,,,,655.915344,863.770447,162.389618,,,,,,,,,,,,,,,,,,,,,,,,,722.075378,1241.646851,220.551498,,,,,,,,,
91,690.117004,978.672424,184.446167,725.029663,1185.764893,353.408997,683.684875,880.566956,162.872360,,,,656.044922,865.570496,159.793762,,,,,,,,,,,,,,,,,,,,,,,,,722.512085,1242.890625,221.023819,,,,,,,,,
92,690.035217,979.972351,183.756821,725.181763,1186.543701,353.520691,682.873718,881.727539,161.692535,,,,655.159119,866.589661,159.089188,,,,,,,,,,,,,,,,,,,,,,,,,722.991150,1244.089111,221.339096,,,,,,,,,
93,689.877014,981.268982,182.260498,725.492676,1187.272949,353.541168,681.731567,883.055115,160.117691,,,,654.186768,868.063293,158.056778,,,,,,,,,,,,,,,,,,,,,,,,,723.189148,1245.216064,221.690643,,,,,,,,,
94,689.788086,982.633789,181.316895,725.770386,1188.092407,353.648285,680.999268,884.580017,159.054245,,,,653.822144,869.907532,156.748825,,,,,,,,,,,,,,,,,,,,,,,,,723.322144,1246.084961,222.248474,,,,,,,,,
95,689.565369,983.868652,180.671646,726.012695,1188.928467,353.589874,680.837341,885.840637,157.183929,,,,653.522034,871.264404,154.809799,,,,,,,,,,,,,,,,,,,,,,,,,723.872314,1247.136597,222.556076,,,,,,,,,
96,689.500305,984.853455,179.676132,726.474854,1189.608887,353.708191,680.954529,886.856445,155.782150,,,,652.364441,872.859009,154.144394,,,,,,,,,,,,,,,,,,,,,,,,,724.440735,1248.291016,222.681824,,,,,,,,,
97,689.300049,986.086243,178.415955,726.987671,1190.424805,353.648743,680.745667,888.272766,154.705521,,,,651.993713,874.349976,152.966202,,,,,,,,,,,,,,,,,,,,,,,,,725.039673,1249.217896,222.517731,,,,,,,,,
98,688.865723,987.143250,177.615952,727.409729,1191.157349,353.583557,679.603516,889.701355,152.979980,,,,651.936340,875.275330,151.130310,,,,,,,,,,,,,,,,,,,,,,,,,725.279053,1249.986694,222.379074,,,,,,,,,
99,688.568420,988.327820,176.353989,727.598572,1191.685425,353.496155,679.095703,890.685364,152.303360,,,,651.931152,876.469543,149.361420,,,,,,,,,,,,,,,,,,,,,,,,,725.551758,1250.709106,222.288055,,,,,,,,,
100,688.486328,989.138428,175.246536,727.951782,1192.265381,353.240356,678.855774,891.559753,151.832367,,,,651.883850,877.753540,147.823227,,,,,,,,,,,,,,,,,,,,,,,,,726.125305,1251.395508,222.417404,,,,,,,,,
101,688.732239,989.698120,174.880966,727.836487,1192.860474,353.741730,678.477783,892.802795,150.936508,,,,651.137756,878.738403,147.203384,,,,,,,,,,,,,,,,,,,,,,,,,726.592651,1252.124023,222.618439,,,,,,,,,
102,688.652344,990.802979,174.179047,727.867615,1193.297119,354.084534,678.689087,893.999817,149.225433,,,,650.561707,879.797119,146.453735,,,,,,,,,,,,,,,,,,,,,,,,,727.197449,1252.814453,222.675476,,,,,,,,,
103,688.838196,992.179565,172.748688,728.107849,1193.743408,354.155579,678.902954,894.685913,148.127899,,,,650.574219,880.853027,145.324448,,,,,,,,,,,,,,,,,,,,,,,,,727.811707,1253.393188,222.659180,,,,,,,,,
104,689.017883,993.021362,171.899185,728.432556,1194.218262,354.079651,678.843445,895.519714,147.533722,,,,649.999268,882.058655,145.121399,,,,,,,,,,,,,,,,,,,,,,,,,728.211060,1253.879517,222.729782,,,,,,,,,
105,689.079407,993.723877,171.234070,728.788452,1194.647705,353.902405,678.654724,896.261414,146.743271,,,,649.962524,882.858704,144.183624,,,,,,,,,,,,,,,,,,,,,,,,,728.513794,1254.346680,222.732651,,,,,,,,,
106,689.222351,994.308655,170.738647,729.255005,1195.159668,353.478455,678.189209,897.186829,145.555481,,,,650.325012,883.523010,142.490814,,,,,,,,,,,,,,,,,,,,,,,,,728.887939,1254.856445,222.790543,,,,,,,,,
107,689.443726,994.937378,170.039627,729.578491,1195.661133,353.201874,677.728882,898.085388,144.555328,,,,650.279907,884.761169,141.740952,,,,,,,,,,,,,,,,,,,,,,,,,729.347717,1255.561890,222.485840,,,,,,,,,
108,689.577515,995.844299,169.209412,729.821655,1196.141602,353.106079,677.836487,898.824768,143.910049,,,,650.422668,885.385681,140.909409,,,,,,,,,,,,,,,,,,,,,,,,,729.843689,1256.330688,222.238419,,,,,,,,,
109,689.690735,996.498779,168.473495,729.948242,1196.619263,352.992645,678.440674,899.339417,142.898514,,,,650.367920,886.043823,140.409790,,,,,,,,,,,,,,,,,,,,,,,,,730.293396,1256.828979,222.290176,,,,,,,,,
110,689.874146,996.985535,167.919006,730.213013,1197.012695,352.910767,678.592102,899.963562,142.190247,,,,650.143982,886.580627,140.429535,,,,,,,,,,,,,,,,,,,,,,,,,730.995667,1257.112915,221.755325,,,,,,,,,
111,690.170898,997.400879,167.330261,730.495911,1197.358398,352.957153,678.708008,900.448669,141.853577,,,,650.004883,887.056946,139.866989,,,,,,,,,,,,,,,,,,,,,,,,,731.430725,1257.482788,221.463928,,,,,,,,,
112,690.458801,997.934998,166.221573,730.667114,1197.658203,352.749817,678.786011,900.989258,141.254547,,,,650.015259,887.434998,139.070480,,,,,,,,,,,,,,,,,,,,,,,,,731.711487,1257.740845,221.490265,,,,,,,,,
113,690.703796,998.340698,164.869736,730.885681,1198.123901,352.349670,678.769592,901.468994,140.840744,,,,650.192200,887.934326,138.250214,,,,,,,,,,,,,,,,,,,,,,,,,732.037781,1257.885498,221.448807,,,,,,,,,
114,691.046570,998.653137,164.219833,731.214966,1198.549438,352.245056,678.491882,901.885803,140.139984,,,,650.414612,888.471863,137.459534,,,,,,,,,,,,,,,,,,,,,,,,,732.455688,1258.160522,221.433731,,,,,,,,,
115,691.324707,999.042847,163.725235,731.512390,1198.826782,352.179718,678.201660,902.373535,139.232788,,,,650.613586,888.985718,136.668503,,,,,,,,,,,,,,,,,,,,,,,,,732.749146,1258.429199,221.279984,,,,,,,,,
116,691.465454,999.494446,163.245926,731.842896,1199.201538,352.065460,678.432007,902.729370,138.477142,,,,650.831055,889.500244,135.837326,,,,,,,,,,,,,,,,,,,,,,,,,733.129211,1258.582031,221.257751,,,,,,,,,
117,691.534668,999.813599,162.814255,732.049500,1199.555298,351.859375,678.884521,903.034485,137.696014,,,,651.035889,889.431030,135.409485,,,,,,,,,,,,,,,,,,,,,,,,,733.506714,1258.732300,221.148743,,,,,,,,,
