Präzision01163
Date:,2025/04/26
Time:,15:47:31
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
32,846.394165,752.941284,97.684753,897.097412,994.136475,213.284622,949.517517,1020.625854,359.568390,796.887085,665.943604,42.964527,824.099854,670.714722,40.842258,,,,,,,,,
33,846.403381,752.932129,97.694214,897.115967,994.030212,213.270767,949.479004,1020.637634,359.640594,796.911926,665.945557,42.938438,824.014893,670.670105,40.767189,,,,,,,,,
34,846.326111,752.891907,97.657623,897.081482,994.007996,213.324432,949.474915,1020.606995,359.651062,796.869019,665.880798,42.902035,824.019226,670.600586,40.804993,,,,,,,,,
35,846.242432,752.906494,97.668846,897.066956,994.005554,213.323608,949.483276,1020.627380,359.631348,796.850037,665.856873,42.907200,824.033142,670.561462,40.881023,,,,,,,,,
36,846.250671,752.915344,97.689774,897.066406,994.004089,213.332199,949.517090,1020.608337,359.706421,796.886414,665.857910,42.964466,824.059692,670.546692,40.905689,,,,,,,,,
37,846.188416,752.911377,97.743362,897.033691,994.013184,213.415634,949.538635,1020.598267,359.704041,796.902100,665.833252,42.874973,823.956543,670.548767,40.872120,,,,,,,,,
38,846.177612,752.933105,97.747803,897.006958,993.980835,213.492004,949.520935,1020.601440,359.714417,796.898865,665.855286,42.915150,823.985840,670.563965,40.819656,,,,,,,,,
39,846.130066,753.006653,97.724091,897.077820,994.035950,213.484879,949.609680,1020.702515,359.758057,796.840149,665.882324,43.004913,823.994751,670.657227,40.787563,,,,,,,,,
40,846.144043,753.071289,97.785797,897.111023,994.060303,213.473877,949.644836,1020.714417,359.813049,796.885986,665.872192,43.172695,824.041382,670.717468,40.827805,,,,,,,,,
41,845.974548,753.143311,97.868073,897.004028,994.158630,213.532059,949.681458,1020.723511,359.882751,796.903809,665.919434,43.168190,824.044556,670.738342,40.921310,,,,,,,,,
42,845.943665,753.201782,97.885559,897.042236,994.331970,213.668488,949.749207,1020.660706,359.729950,796.940186,665.959106,43.262993,824.157166,670.838196,41.056961,,,,,,,,,
43,845.885986,753.372253,97.899796,897.049805,994.562378,213.706741,949.741272,1020.793640,360.007996,796.698364,665.683411,43.726936,823.969177,670.831421,41.336006,,,,,,,,,
44,845.830383,753.501221,97.962158,897.107544,994.765991,213.750412,949.743469,1020.802063,360.197327,796.475830,665.725220,44.189560,823.938538,671.031189,41.502213,,,,,,,,,
45,845.844849,753.661865,98.057732,897.053711,994.970825,213.827271,949.843018,1020.882080,360.373352,796.388489,666.131775,44.300873,823.875061,671.323181,41.582420,,,,,,,,,
46,845.772888,753.951782,98.290642,897.168945,995.291443,213.855026,949.846863,1020.976074,360.533295,796.583496,666.623413,44.075974,823.822693,671.835754,41.651196,,,,,,,,,
47,845.683472,754.235840,98.435745,897.286438,995.556030,213.835388,949.880676,1021.058228,360.761383,796.717285,667.034668,43.976597,823.813416,672.542847,42.083443,,,,,,,,,
48,845.622375,754.608521,98.588600,897.469116,995.899353,213.854202,949.985596,1021.301025,360.870453,796.636841,667.515381,44.035904,823.718384,672.972656,42.371941,,,,,,,,,
49,845.431030,755.287292,99.026337,897.622131,996.361328,213.919952,950.148621,1021.457520,360.968506,796.542786,668.083191,44.390991,823.580566,673.419006,42.584156,,,,,,,,,
50,845.184204,756.106689,99.556686,897.817139,997.090149,214.030380,950.151917,1021.749878,361.133759,796.599915,668.717224,44.712631,823.589294,673.697144,43.061848,,,,,,,,,
51,844.666382,756.998596,100.385117,897.868164,998.101746,214.360138,950.200745,1022.057983,361.403046,796.549683,669.239380,45.054878,823.634094,674.053162,44.191418,,,,,,,,,
52,844.264648,757.552551,101.065796,898.135864,998.994446,214.792969,950.364746,1022.423096,361.576782,796.166748,669.935120,46.087830,823.690186,674.435303,45.216930,,,,,,,,,
53,843.912537,758.261169,101.690536,898.152100,999.627319,215.213882,950.599854,1022.798523,361.884705,795.494507,670.738647,47.040546,823.119568,675.376221,46.247387,,,,,,,,,
54,843.522034,759.076172,102.541389,898.322449,1000.607300,215.433304,950.924622,1023.260437,362.125702,794.778381,671.776184,47.945972,821.839661,676.712402,46.661259,,,,,,,,,
55,843.139771,760.448303,103.680786,898.695068,1001.818359,215.532440,951.268738,1023.689209,362.060944,794.255127,672.845581,48.842720,820.418091,677.916077,47.747883,,,,,,,,,
56,842.361938,761.463257,104.825256,899.042664,1003.045715,215.781876,951.537231,1024.351685,361.805267,793.626770,674.027893,50.057350,820.952026,678.375061,49.100819,,,,,,,,,
57,841.595276,762.416565,105.804306,899.581848,1004.429993,215.515427,951.858215,1025.006592,361.721558,792.545532,675.329346,51.512501,820.213867,679.434937,51.052879,,,,,,,,,
58,841.382751,763.804504,106.526886,899.911011,1005.985352,215.595215,952.059326,1025.819702,361.909271,791.307983,676.694946,52.930458,818.663940,681.015808,52.383392,,,,,,,,,
59,840.501587,765.332336,108.225380,900.204834,1007.261597,215.975357,952.103516,1026.595337,362.233215,790.579041,678.186279,54.413116,817.913269,681.860168,53.683620,,,,,,,,,
60,839.658325,766.844971,109.366890,900.612427,1008.980347,216.014832,952.144165,1027.341797,362.499817,789.346008,679.424072,55.814922,816.435242,683.255920,55.235294,,,,,,,,,
61,839.216614,768.583801,110.154984,901.116028,1010.613159,215.935806,952.323975,1028.076904,362.715393,788.278381,681.253723,57.351860,814.590759,685.235413,56.569969,,,,,,,,,
62,837.843018,770.058289,111.990852,901.587280,1012.200806,216.062836,952.415222,1029.173462,362.914001,786.813416,683.229004,58.936836,813.975281,686.502319,58.677814,,,,,,,,,
63,837.010681,772.061401,113.068428,901.764771,1014.025574,216.379074,953.041138,1030.255737,362.696259,785.399292,685.001282,60.460823,812.459106,688.295715,60.193695,,,,,,,,,
64,835.772156,773.893494,114.855186,902.277588,1015.780884,216.640198,953.256226,1031.170410,363.111755,783.040405,686.570251,63.378910,811.267212,690.048340,61.935131,,,,,,,,,
65,834.750244,775.873901,116.131020,902.892517,1018.069580,216.690262,953.550720,1032.007324,363.395294,781.815735,688.752930,64.666031,808.986267,692.195313,63.283554,,,,,,,,,
66,833.418823,778.031006,117.892319,903.412231,1019.822327,217.071762,953.900146,1032.941650,363.473267,780.449646,691.420898,66.416145,807.619690,694.167297,65.816437,,,,,,,,,
67,832.276428,780.187073,119.188087,903.812317,1021.697144,217.468643,954.428894,1034.221924,363.608887,779.108215,693.779846,67.823799,805.856323,695.954285,67.572327,,,,,,,,,
68,830.793518,782.516357,120.820892,904.699219,1023.723083,217.606323,955.381714,1035.418579,363.612122,776.992432,696.092285,70.108078,803.620056,698.473633,69.399368,,,,,,,,,
69,829.467468,785.125977,122.203842,905.252686,1025.806641,217.666977,956.008606,1036.561890,363.683807,774.907959,698.745361,71.844803,801.811951,700.775024,71.698326,,,,,,,,,
70,827.838318,787.384277,124.016869,905.671936,1028.554565,217.940796,956.278381,1037.978638,364.055664,772.889099,701.540527,73.766022,799.827332,703.380676,73.638863,,,,,,,,,
71,826.417480,790.257324,125.560173,906.370178,1030.752075,218.459412,956.241394,1038.971069,364.391571,770.654480,704.210999,75.432167,797.717529,705.917908,75.431381,,,,,,,,,
72,824.760132,792.856384,127.200752,906.637512,1033.073730,218.772934,956.542419,1040.237061,364.600769,768.406006,707.111755,77.830040,795.885925,708.419983,78.017403,,,,,,,,,
73,823.016663,795.251892,128.962021,907.126160,1035.467041,219.055283,956.981445,1041.794556,364.708923,766.462585,709.953674,79.493156,793.348389,711.162903,79.671532,,,,,,,,,
74,821.383850,798.424255,130.556152,907.756287,1037.758545,219.371567,957.370667,1043.017822,364.841858,764.400818,713.208923,81.640511,791.005310,713.986084,81.893784,,,,,,,,,
75,819.345337,801.563782,132.636063,907.818848,1040.288208,220.314407,957.497253,1044.353149,365.296478,761.736633,716.645630,83.914757,789.367798,716.292786,84.610687,,,,,,,,,
76,817.675720,804.226685,133.908630,908.720886,1042.683105,220.517273,957.749512,1045.762817,365.976227,758.986877,719.871826,85.450951,787.404846,719.094238,87.051468,,,,,,,,,
77,815.725342,807.398010,136.137772,909.512329,1045.150024,220.541672,958.335876,1047.113403,366.333618,756.717896,723.295959,87.274620,784.557739,722.503845,88.964584,,,,,,,,,
78,813.588745,810.736633,137.796829,910.022827,1048.021484,221.137085,959.010376,1048.598389,366.416718,754.519043,726.791443,89.025002,781.383362,726.323486,90.595909,,,,,,,,,
79,811.996277,814.145691,139.142426,910.799744,1050.739136,221.488495,959.406738,1049.882813,366.737762,751.766785,730.344727,91.369644,778.533386,729.744812,92.090828,,,,,,,,,
80,809.769897,817.330688,140.794724,911.069031,1052.949097,222.024139,959.596863,1051.144775,367.300873,749.332947,734.023376,92.509758,775.947510,733.016296,93.798912,,,,,,,,,
81,807.792908,820.486755,142.663910,911.418762,1055.637939,222.548248,960.293152,1052.679443,367.789948,746.559998,737.974487,94.728638,773.768311,736.243896,96.236992,,,,,,,,,
82,805.984497,824.004272,143.789734,912.293518,1058.373047,222.584259,960.737183,1054.228394,367.778839,743.650269,741.825562,96.479843,771.164734,739.689209,98.265778,,,,,,,,,
83,803.969177,827.720276,145.470184,912.432495,1060.889038,223.548340,960.819153,1055.734619,368.091431,740.704834,745.821533,98.112717,768.466003,742.929382,100.225471,,,,,,,,,
84,802.089294,831.443420,146.757355,913.213440,1063.298096,223.989563,960.984375,1057.098145,368.487274,738.155273,750.025879,99.815712,765.397583,746.970398,101.411888,,,,,,,,,
85,799.997070,835.179626,148.308868,913.758911,1066.006836,224.803650,961.500488,1058.444702,369.211090,735.231567,754.309509,101.356956,762.945740,750.737000,103.436043,,,,,,,,,
86,797.721069,838.559753,149.929855,914.100586,1068.538330,225.411957,962.179504,1060.094727,369.301422,732.348145,758.418213,103.288490,760.083130,754.482239,105.066048,,,,,,,,,
87,795.920166,842.014221,151.144196,914.444641,1071.169067,226.117844,962.856995,1061.430420,369.509216,729.867798,762.552490,104.237778,757.161133,758.534119,106.641106,,,,,,,,,
88,793.502563,845.826904,152.709290,914.595947,1074.174072,226.699692,963.146729,1062.758301,370.032898,728.062195,766.900330,104.763885,754.450439,762.510254,108.226555,,,,,,,,,
89,791.630798,849.513855,154.357758,915.057739,1076.789551,227.289230,963.388672,1064.229736,370.506439,726.402405,771.255371,105.242653,751.406799,766.785278,109.262848,,,,,,,,,
90,789.537598,853.385803,155.224472,915.713440,1079.309448,227.650742,963.824829,1065.654663,370.858948,723.760742,775.757446,106.539268,748.208130,771.767090,110.695755,,,,,,,,,
91,787.395264,857.380554,156.540237,916.431824,1081.650024,228.216476,964.025146,1067.125366,371.173950,720.258667,780.380981,108.544403,745.488403,775.618896,112.036850,,,,,,,,,
92,785.627380,861.247314,157.751175,916.920837,1084.343262,228.855881,964.218872,1068.492188,371.450043,717.540710,784.689880,110.125511,742.368652,780.340759,113.202049,,,,,,,,,
93,783.437744,865.148193,159.388504,917.620300,1086.448364,229.344101,964.522278,1070.014160,372.225677,715.164978,788.864502,111.098846,740.180420,784.056641,114.549797,,,,,,,,,
94,781.444214,869.122253,160.484344,917.522217,1089.124146,230.927979,965.128113,1071.561768,372.506653,712.795349,793.386902,112.149818,736.898987,788.876282,115.752861,,,,,,,,,
95,779.304871,872.890198,161.453873,917.679077,1091.912231,231.887192,965.713684,1072.815430,372.907623,710.012695,798.013794,113.143936,734.159119,792.532471,116.931961,,,,,,,,,
96,777.376404,877.029480,162.763336,918.008545,1094.108521,232.441223,966.028015,1074.172241,373.334869,707.275330,802.493591,114.761185,731.263245,796.855469,118.470016,,,,,,,,,
97,775.502319,880.792908,163.942535,918.334229,1096.754028,232.931091,966.433838,1075.325073,373.919403,704.208008,806.896484,116.421738,729.033447,800.757446,119.685776,,,,,,,,,
98,773.217163,884.662109,165.371170,919.329224,1099.022217,233.423965,966.773865,1076.895020,374.585938,701.352966,811.085754,118.111687,726.523865,804.897339,121.087357,,,,,,,,,
99,771.519592,888.449463,166.038269,919.890381,1101.249268,233.793549,966.832825,1078.430786,375.175751,698.644958,815.471313,119.108879,723.907959,809.200012,122.284203,,,,,,,,,
100,769.057617,892.345093,167.565048,920.380310,1103.791504,234.851196,967.008240,1079.585449,375.509186,696.530457,820.038147,120.173096,721.274902,813.710815,123.182472,,,,,,,,,
101,767.420593,896.048096,168.474457,920.681763,1106.185303,235.442154,967.355652,1080.810303,375.961639,693.186646,824.714478,121.537743,718.647949,817.791870,124.163414,,,,,,,,,
102,765.410461,899.885376,169.674805,920.672485,1108.481323,236.234802,967.870728,1082.011108,376.573853,690.436829,829.048401,122.937225,716.163513,822.035461,125.608688,,,,,,,,,
103,763.751831,903.724243,170.455032,920.613037,1110.893311,237.024094,968.627563,1083.326172,376.857391,688.770996,833.080811,123.516533,714.170471,825.620239,126.713959,,,,,,,,,
104,761.810669,907.632507,171.660217,921.075684,1112.953857,237.704376,969.067627,1084.664795,377.476288,686.783325,837.478149,123.757996,711.770020,829.658569,127.967873,,,,,,,,,
105,760.098877,911.408936,172.486435,921.948669,1115.080200,238.169754,969.441101,1085.730713,377.932190,684.889404,841.842590,124.441811,709.586548,833.755920,128.894638,,,,,,,,,
106,758.128418,914.887878,173.464462,922.750671,1116.926636,238.521301,969.634216,1086.724487,378.294739,682.236206,846.275269,125.397224,707.154358,838.146301,129.366531,,,,,,,,,
107,757.059387,918.319580,174.140366,922.938782,1119.150391,239.679474,969.874512,1087.987427,378.766357,679.750732,850.321594,126.892868,704.905823,841.952576,129.922638,,,,,,,,,
108,755.459351,921.622986,174.886032,923.218140,1121.268188,240.358704,970.344604,1089.298828,379.098328,678.208862,854.148560,127.306969,703.610657,845.407349,131.161026,,,,,,,,,
109,753.656982,925.043762,175.517227,923.101746,1123.204712,241.194641,970.801331,1090.319580,379.592651,676.014099,858.269531,127.786972,701.322266,849.492737,131.119308,,,,,,,,,
110,752.479370,928.632751,176.167664,923.112122,1125.238403,242.011307,970.769287,1091.465210,380.422760,674.327271,862.120605,128.446747,699.330078,853.483337,131.629868,,,,,,,,,
111,751.025085,931.919189,176.908081,923.656494,1126.943848,242.516205,970.985596,1092.480957,381.034576,672.840088,865.795715,128.510696,698.061096,856.297119,132.626389,,,,,,,,,
112,749.802185,934.837891,177.382172,924.212585,1128.723511,243.237030,971.334839,1093.241211,381.410156,,,,695.849670,860.125488,132.819901,,,,,,,,,
113,748.315002,937.869385,177.917084,924.252441,1130.264038,243.926117,971.787231,1094.099854,381.853577,,,,694.476501,863.790283,133.246948,669.429565,873.130310,129.474579,,,,,,
114,746.973206,941.144104,178.433609,924.586365,1131.927490,244.661026,972.407288,1095.397095,382.135803,,,,693.262390,866.700928,133.404587,667.874084,876.411743,129.667099,,,,,,
115,745.674316,943.920105,179.000717,925.487854,1133.484375,244.959427,972.748230,1096.295410,382.399536,,,,691.524414,869.927185,133.602951,667.237793,880.078125,129.082001,,,,,,
116,744.767029,946.702393,178.986755,926.118042,1134.883179,245.136902,972.690857,1097.190918,382.983093,,,,690.117310,872.815979,134.222183,665.453369,883.235413,129.140503,,,,,,
117,743.508057,949.650269,179.380188,926.077332,1136.509644,245.532730,972.706787,1098.100342,383.481293,,,,688.972412,875.868896,134.296616,663.811768,886.295837,129.371307,,,,,,
118,742.085388,952.122009,180.139755,925.748779,1137.759521,246.796646,972.929932,1098.909424,383.972595,,,,687.757080,878.857422,134.290771,663.150574,889.405151,129.513885,,,,,,
119,741.132019,954.809448,180.356613,925.884521,1139.027466,247.508926,973.264465,1099.767090,384.268280,,,,686.355469,881.141357,134.867477,661.870056,891.988098,129.787537,,,,,,
120,740.236267,957.329529,180.318695,926.038879,1140.479736,247.797577,973.673157,1100.550537,384.473419,,,,685.241516,883.922058,135.189316,660.407410,894.642761,129.819839,,,,,,
121,739.091553,959.507202,180.329163,926.370483,1141.655273,248.224899,974.192627,1101.378052,384.691803,,,,684.167908,886.319519,135.319595,659.775574,897.153870,129.594589,,,,,,
122,737.950256,962.202026,180.768707,926.705505,1142.689697,248.699188,974.362183,1102.301880,385.165741,,,,683.230225,889.014221,135.176193,658.390930,899.609680,130.100510,,,,,,
123,737.213928,964.167419,181.117554,926.594849,1143.975220,249.404602,974.293274,1103.053955,385.964508,,,,682.040161,890.960022,135.296143,657.189087,901.970093,130.685547,,,,,,
124,736.321167,966.369263,181.201538,926.489197,1144.794189,249.869827,974.251892,1103.653809,386.315094,,,,680.991699,893.236511,135.703583,656.181641,904.119934,130.152725,,,,,,
125,735.404663,968.255493,181.133957,926.237183,1145.835083,250.313675,974.289001,1104.121094,386.553406,,,,680.201233,895.112976,135.801971,655.581177,906.258911,129.944809,,,,,,
126,734.832520,970.208496,180.670151,926.438416,1146.820313,250.613876,974.609131,1104.819336,386.505310,,,,679.662048,897.312317,135.882431,656.332153,908.657837,129.015320,,,,,,
127,734.057678,972.015930,180.468613,926.786926,1147.641602,250.811844,974.913879,1105.573730,386.565216,,,,678.519104,898.796692,135.815140,656.386536,910.851196,127.814522,,,,,,
128,733.239075,973.597900,180.906235,927.057861,1148.357910,250.857727,975.179321,1106.191162,386.631714,,,,677.661621,900.674194,135.712479,655.439514,912.908203,127.385254,,,,,,
129,732.660767,974.874451,181.157913,927.098083,1149.028442,250.951660,975.418030,1106.736450,386.719543,,,,677.104431,902.124512,135.735809,654.311462,914.362915,127.410202,,,,,,
130,732.000854,976.265625,180.704727,927.109009,1149.788940,251.111160,975.715088,1107.318604,386.791748,,,,676.242798,903.415588,135.558090,654.219177,915.735901,127.022926,,,,,,
131,731.386536,977.648071,180.288010,926.988770,1150.680664,251.476624,976.062439,1107.732788,386.892212,,,,675.446899,905.145630,135.105865,653.813416,917.354248,126.804924,,,,,,
132,730.885742,978.959412,180.035095,926.625793,1151.372437,252.092224,976.349304,1108.068237,387.096527,,,,675.011780,906.172729,135.011597,653.193420,918.767212,126.432007,,,,,,
133,730.422241,979.994568,180.126450,926.342896,1151.830200,252.463348,976.472351,1108.445068,387.288635,,,,674.444702,907.152527,134.732742,652.980591,919.914429,125.533539,,,,,,
134,730.013611,980.812256,180.149323,926.274719,1152.066772,252.569031,976.574280,1108.764648,387.507782,,,,674.143738,908.348755,134.228119,652.559204,921.281067,125.184250,,,,,,
135,729.194824,981.674988,180.360504,926.567200,1152.242554,252.462402,976.552612,1109.147095,387.682678,,,,673.794128,909.450989,134.043671,652.280029,922.208191,124.939026,,,,,,
136,728.754272,982.491333,179.795837,926.398010,1152.578369,252.537888,976.702454,1109.482300,387.737671,,,,673.442383,910.138916,133.890381,651.941406,922.805908,124.600594,,,,,,
137,728.538513,983.395508,179.104675,926.252869,1152.938965,252.672058,976.842896,1109.739746,387.826050,,,,673.219360,910.826050,133.684525,651.549805,923.292847,123.953949,,,,,,
138,728.294250,983.967957,178.711624,926.160522,1153.166626,252.797882,977.051575,1109.973511,387.844849,,,,672.767334,911.373657,133.079849,651.202759,923.770630,123.713104,,,,,,
139,727.970581,984.461060,178.417847,926.212891,1153.284546,252.732117,977.247009,1110.210693,387.884674,,,,672.679749,911.731018,132.569748,650.993530,924.072449,122.788467,,,,,,
140,727.828003,984.839233,178.206589,926.178040,1153.468384,252.673004,977.371521,1110.457275,387.900726,,,,672.518494,912.192322,132.366623,650.967896,924.584351,122.480164,,,,,,
141,727.686401,985.113770,178.160767,926.122559,1153.489502,252.653320,977.568237,1110.604858,387.914307,,,,672.363464,912.581421,132.251709,650.041016,925.350037,123.002937,,,,,,
142,727.650146,985.280151,177.941895,926.082275,1153.604858,252.595825,977.673828,1110.740723,387.822083,,,,672.207153,912.939758,131.606384,649.063965,925.423584,123.381615,,,,,,
143,727.880371,985.322021,177.320923,926.030518,1153.606567,252.604721,977.831970,1110.889771,387.751923,,,,672.102234,913.237732,131.282867,648.645630,925.307922,123.589256,,,,,,
144,727.899414,985.396912,177.006332,926.004761,1153.519531,252.507797,977.933411,1111.082153,387.556396,,,,671.968628,913.372192,131.026321,648.437744,925.202332,123.606232,,,,,,
145,727.755676,985.564514,176.597137,926.024292,1153.509766,252.429886,978.067566,1111.167603,387.363495,,,,672.184631,913.527649,130.568451,648.601624,925.250366,123.222321,,,,,,
146,727.836853,985.548462,176.183167,925.974243,1153.421509,252.323639,978.170044,1111.214844,387.253967,,,,672.211121,913.546021,130.239868,649.144836,925.588257,122.508156,,,,,,
147,727.914673,985.493591,175.868103,925.998779,1153.253418,252.200333,978.281860,1111.349121,387.136963,,,,672.257813,913.435364,130.067139,649.558472,925.715027,121.808464,,,,,,
148,727.928223,985.422668,175.666885,925.970337,1153.127197,252.138779,978.265198,1111.374146,387.063477,,,,672.260315,913.289490,129.822678,650.049133,925.827942,121.153725,,,,,,
149,727.955261,985.333435,175.471039,926.016724,1152.931030,251.982681,978.403992,1111.440674,386.867279,,,,672.342590,913.062622,129.659988,650.491089,925.793396,120.621025,,,,,,
150,728.080078,985.237793,175.089172,926.100647,1152.630371,251.868500,978.470642,1111.441528,386.810303,,,,672.386169,912.824707,129.560211,650.797729,925.478271,120.158150,,,,,,
151,728.137756,985.015747,174.923462,926.078064,1152.510864,251.662384,978.531799,1111.366699,386.703308,,,,672.496338,912.584534,129.575668,651.382996,925.336365,119.401047,,,,,,
152,728.349060,984.832581,174.575455,926.083740,1152.401245,251.564438,978.775146,1111.459595,386.882019,,,,672.640137,912.274597,129.598236,651.818237,924.924072,118.927139,,,,,,
153,728.490051,984.522400,174.296326,926.071411,1152.197144,251.488785,978.684021,1111.419189,386.458771,,,,672.693604,911.929382,129.629181,652.644592,923.903320,118.094650,,,,,,
154,728.620178,984.235107,174.105270,926.107849,1151.990112,251.319351,978.617920,1111.327393,386.315094,,,,672.757141,911.599487,129.613846,653.020325,923.314270,117.659050,,,,,,
155,728.693726,983.884460,173.725296,926.012146,1151.731567,251.388306,978.708191,1111.226318,386.193298,,,,672.808411,911.263916,129.498367,652.858154,923.076538,117.658699,,,,,,
