Präzision01149
Date:,2025/04/23
Time:,10:09:29
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
66,772.794983,812.410767,148.674545,662.505249,1123.787109,407.146393,803.211670,713.991760,135.417572,,,,779.621826,697.316162,131.020859,,,,,,,,,,,,,,,,,,,,,
67,772.018799,814.157349,151.800110,662.232178,1125.505615,408.296234,803.054321,715.409180,138.345352,,,,779.222412,698.746460,134.390198,674.718018,1097.212646,222.379074,,,,,,,,,,,,,,,,,,
68,771.643311,816.066528,155.266006,661.843567,1126.975464,409.284058,802.552185,717.510315,141.571854,,,,778.747742,700.478882,137.665619,673.932617,1099.286499,223.029922,,,,,,,,,,,,,,,,,,
69,771.083313,818.105835,158.001129,661.608398,1128.592529,410.333862,801.768066,719.045593,145.231903,,,,778.280151,702.066895,140.806610,672.867920,1101.535889,224.122849,,,,,,,,,,,,,,,,,,
70,770.233765,819.572998,161.636734,661.287720,1130.023438,411.261353,801.408081,721.343811,148.611099,,,,777.964294,704.166870,144.514816,671.981689,1103.900024,225.621765,,,,,,,,,,,,,,,,,,
71,769.800537,821.621643,164.343430,660.827759,1131.759644,412.680573,801.086853,722.972778,152.135696,,,,777.316467,705.926270,147.976273,671.077942,1106.036987,226.364761,,,,,,,,,,,,,,,,,,
72,769.112183,823.647644,167.479218,660.563171,1133.264771,414.093628,800.148254,725.033875,155.756378,,,,776.509583,708.013184,151.921097,670.198425,1108.360596,227.264023,,,,,,,,,,,,,,,,,,
73,768.247314,825.626709,170.863098,660.397461,1134.907471,415.343842,799.801453,726.859253,158.494354,,,,776.076355,709.765137,155.122467,669.323608,1110.851807,228.431854,,,,,,,,,,,,,,,,,,
74,767.229736,827.748962,173.891052,660.280762,1136.402100,416.539612,799.227112,728.961426,161.479507,,,,775.612671,711.771912,157.987030,668.065796,1113.261597,229.605499,,,,,,,,,,,,,,,,,,
75,766.378357,829.609375,176.820923,659.953491,1138.123291,417.531677,798.506714,731.018127,165.212204,,,,774.947144,713.796936,161.461029,667.283325,1115.582520,230.897720,,,,,,,,,,,,,,,,,,
76,765.616028,831.715393,179.824158,659.923401,1139.925049,418.582550,797.442444,733.211060,168.777573,,,,774.011169,715.928833,164.910812,666.206604,1118.015503,231.863235,,,,,,,,,,,,,,,,,,
77,764.322327,833.763367,183.183105,659.807129,1141.564453,419.579926,796.864075,735.072571,171.139038,,,,773.509827,717.901794,167.755142,665.039490,1120.423950,232.736603,,,,,,,,,,,,,,,,,,
78,763.124207,835.736389,185.890167,659.633057,1143.267822,421.069946,796.231812,737.550842,174.085648,,,,772.305664,719.850830,171.104874,663.970581,1122.975586,234.062973,,,,,,,,,,,,,,,,,,
79,761.924011,837.910645,188.487808,659.656433,1144.741943,422.388977,794.987793,739.368530,177.916153,,,,771.342773,722.041809,173.893509,662.787170,1125.302002,235.188080,,,,,,,,,,,,,,,,,,
80,760.870544,840.036377,191.476120,659.345215,1146.380493,423.512756,793.691345,742.022339,180.584579,,,,770.615601,724.137512,176.752090,661.792786,1127.748657,236.553604,,,,,,,,,,,,,,,,,,
81,759.576294,842.164185,194.399063,659.015442,1147.890991,424.783386,792.996460,744.029541,183.118927,,,,769.764221,726.296692,179.961685,660.485046,1130.234009,237.836899,,,,,,,,,,,,,,,,,,
82,758.323303,844.570740,197.032623,658.593689,1149.626343,426.510468,791.985229,746.148987,186.068909,,,,768.464233,728.638672,182.372925,659.347961,1132.619751,239.251312,,,,,,,,,,,,,,,,,,
83,756.812622,846.647339,199.426575,658.357483,1151.230591,427.706909,790.608826,748.476196,189.165100,,,,767.625427,730.646179,184.759033,657.893921,1135.038330,240.629837,,,,,,,,,,,,,,,,,,
84,755.097839,848.800171,202.207245,658.360168,1152.903809,429.060425,789.743469,750.900635,191.338120,,,,766.478516,733.054688,187.681488,656.759216,1137.511597,242.065933,,,,,,,,,,,,,,,,,,
85,753.366821,851.039795,205.068558,658.353149,1154.814453,430.182434,788.174561,753.320679,193.379745,,,,764.760681,734.931885,190.253281,655.349426,1140.099854,243.394974,,,,,,,,,,,,,,,,,,
86,752.032227,853.168579,206.814774,658.198914,1156.372559,431.061066,786.416748,755.355957,196.250076,,,,763.592834,737.283142,192.936615,653.738220,1142.641968,244.986160,,,,,,,,,,,,,,,,,,
87,750.176453,855.316833,208.854294,658.092163,1158.073486,432.298920,785.329712,757.947021,198.344513,,,,762.314819,739.544006,194.803436,652.360229,1145.038818,246.505554,,,,,,,,,,,,,,,,,,
88,748.372681,857.795532,211.332077,657.636353,1159.792480,433.701752,783.876343,760.017700,200.644501,,,,760.771484,741.869202,197.201904,651.138306,1147.448364,248.050659,,,,,,,,,,,,,,,,,,
89,746.708801,860.104553,213.428635,657.276123,1161.414917,435.232697,782.103638,762.952332,203.034256,,,,759.265076,744.013428,199.248520,649.669434,1149.971436,249.489578,,,,,,,,,,,,,,,,,,
90,745.005798,862.256226,215.648331,656.972900,1163.133301,436.664917,780.721802,764.779846,204.581207,,,,757.655396,746.412903,201.155670,648.351135,1152.507568,250.684296,,,,,,,,,,,,,,,,,,
91,742.712952,864.461182,217.690994,656.886169,1164.631958,437.815338,778.811401,767.199341,206.342758,,,,755.936340,748.690491,203.067215,646.864868,1155.159424,252.596970,,,,,,,,,,,,,,,,,,
92,740.729614,866.765686,219.448029,656.633728,1166.357788,439.099030,776.789368,769.669556,208.259277,,,,754.418030,750.893005,204.634872,645.472961,1157.679932,253.983536,,,,,,,,,,,,,,,,,,
93,739.030212,869.054688,221.013809,656.427063,1167.946533,440.537231,775.112793,771.706665,209.566940,,,,752.636475,753.451721,206.350662,643.821594,1160.310303,255.685257,,,,,,,,,,,,,,,,,,
94,736.643188,871.142822,222.917435,656.438660,1169.680054,441.305603,773.080627,774.242432,211.455032,,,,750.412598,755.481934,207.875702,642.495911,1162.919800,257.018280,,,,,,,,,,,,,,,,,,
95,734.197754,873.589539,224.590469,656.271179,1171.422974,442.355255,771.317383,776.318359,212.988586,,,,748.341736,757.886963,209.449692,641.393250,1165.489502,257.936249,,,,,,,,,,,,,,,,,,
96,732.056885,875.604431,225.759277,656.137024,1172.968262,443.613129,768.897766,778.875549,214.161591,,,,746.128479,759.986938,211.135422,640.122498,1168.299927,259.319824,,,,,,,,,,,,,,,,,,
97,729.695007,878.001465,227.446472,655.966370,1174.522583,444.886353,766.446045,781.190125,215.428589,,,,744.050537,762.240723,212.193649,638.690063,1170.947021,260.771301,,,,,,,,,,,,,,,,,,
98,727.245605,880.213623,228.666992,655.745483,1176.019775,445.802704,764.674988,783.617676,216.721344,,,,741.824829,764.605042,213.463852,,,,,,,,,,,,,,,,,,,,,
99,724.813293,882.365356,229.630783,655.476379,1177.652954,447.368591,762.392212,785.786621,217.927429,,,,739.706970,766.920532,214.319077,,,,635.805054,1176.201172,263.842224,,,,,,,,,,,,,,,
100,721.979431,884.629883,231.334976,655.263184,1179.094238,448.457092,759.955933,788.117004,218.547760,,,,737.223022,769.120667,215.322281,,,,634.457703,1178.717773,265.014893,,,,,,,,,,,,,,,
101,719.502869,887.162048,232.104858,655.064209,1180.656616,449.519775,757.576843,790.396667,219.754715,,,,734.664368,771.409241,216.243317,,,,633.303040,1181.344360,266.409851,,,,,,,,,,,,,,,
102,716.795044,888.889465,232.988464,654.941467,1181.936890,450.828430,754.791565,792.533020,220.453842,,,,732.401672,773.483093,216.553635,,,,631.909729,1183.958008,268.054230,,,,,,,,,,,,,,,
103,714.209412,891.250244,234.028671,654.953674,1183.563354,451.733246,752.280823,795.107178,220.595169,,,,729.690430,775.865601,217.566818,,,,630.629822,1186.570190,269.773621,,,,,,,,,,,,,,,
104,711.382996,893.400330,234.772675,654.931458,1185.017334,452.513611,749.178101,797.147644,221.777206,,,,726.906555,778.150452,218.112625,,,,,,,,,,,,,,,,,,,,,
105,708.470398,895.546326,235.730392,655.070068,1186.513062,453.538574,747.047607,799.551270,221.941879,,,,724.022766,780.309937,218.581879,,,,,,,627.879272,1191.556152,272.215088,,,,,,,,,,,,
106,705.895691,897.877686,236.227371,654.715515,1187.834595,454.788574,743.761230,801.685730,222.446121,,,,721.420959,782.622253,218.898376,,,,,,,626.354919,1194.059814,273.776184,,,,,,,,,,,,
107,702.794922,900.139038,237.070389,654.387146,1189.209473,455.851715,741.300842,804.090149,222.649261,,,,718.465759,784.649841,219.075073,,,,,,,625.240540,1196.465942,275.257416,,,,,,,,,,,,
108,700.176208,902.196960,237.524246,654.294312,1190.451538,456.969727,737.968262,806.078674,223.222092,,,,715.466492,786.937256,219.199615,,,,,,,623.675842,1199.061768,277.000549,,,,,,,,,,,,
109,697.409546,904.437317,237.897659,654.241760,1191.767456,458.182983,735.260681,808.354431,223.293762,,,,712.296570,789.175354,219.490250,,,,,,,622.419617,1201.407715,278.591583,,,,,,,,,,,,
110,694.486511,906.583374,238.343567,654.010010,1193.068481,459.259766,732.140442,810.343750,223.520370,,,,709.246155,791.313782,219.306763,,,,,,,621.178528,1203.871704,279.993134,,,,,,,,,,,,
111,691.767151,908.881470,239.004227,653.893555,1194.201416,460.419708,728.968201,812.685303,223.222839,,,,706.285461,793.552063,219.507141,,,,,,,620.041992,1206.262573,281.540741,,,,,,,,,,,,
112,688.771729,910.862732,239.298615,653.868286,1195.563721,461.579834,725.856689,814.538452,223.331924,,,,703.457031,795.580811,219.016998,,,,,,,619.171143,1208.467651,282.623535,,,,,,,,,,,,
113,686.322998,912.907532,239.274399,653.739746,1196.823730,462.457275,723.138184,816.862610,222.993362,,,,700.124939,797.887268,218.927414,,,,,,,617.954346,1210.972168,284.338806,,,,,,,,,,,,
114,683.103760,915.106140,239.647797,653.836853,1198.292603,463.156403,719.936523,818.820129,222.936020,,,,697.293335,799.958740,218.432373,,,,,,,616.835388,1213.268921,285.950409,,,,,,,,,,,,
115,680.356323,917.063232,239.737473,653.968872,1199.255859,464.446899,717.136963,821.035522,222.841736,,,,694.101318,802.283752,218.402344,,,,,,,615.563171,1215.612549,287.521515,,,,,,,,,,,,
116,677.418396,919.346069,240.298569,653.677734,1200.496216,465.676331,714.171143,823.278076,222.904617,,,,691.701904,804.474976,217.861008,,,,,,,614.613281,1217.779907,289.193512,,,,,,,,,,,,
117,674.621582,921.254333,240.164963,653.438354,1201.504517,466.701599,711.401978,825.212524,222.366013,,,,688.322571,806.586853,217.757004,,,,,,,613.809448,1219.979248,290.547180,,,,,,,,,,,,
118,671.865601,923.440796,240.268677,653.466309,1202.541992,467.658539,708.184631,827.561584,221.974136,,,,685.471130,808.633362,217.267944,,,,,,,612.518188,1222.194824,292.187286,,,,,,,,,,,,
119,668.914551,925.453796,240.443451,653.164612,1203.775879,468.807617,705.511963,829.564209,221.799164,,,,682.725464,810.823547,216.611176,,,,,,,611.759705,1224.423706,293.670044,,,,,,,,,,,,
120,666.346436,927.472534,240.361832,653.026733,1204.628662,470.010162,703.030396,831.662354,221.588364,,,,679.956787,812.835999,216.200592,,,,,,,610.986145,1226.513550,294.786133,,,,,,,,,,,,
121,663.594360,929.457214,240.374619,653.063171,1205.666504,470.907013,699.749817,833.652100,221.144714,,,,677.363586,815.037781,215.746643,,,,,,,610.134888,1228.641968,296.186127,,,,,,,,,,,,
122,661.096619,931.229492,240.149399,653.145569,1206.767700,471.555664,697.506348,835.906067,220.535385,,,,674.954956,817.066406,214.842804,,,,,,,609.301270,1230.799561,297.843628,,,,,,,,,,,,
123,658.409607,933.369568,240.288651,653.208801,1207.816895,472.674194,695.440002,837.449036,220.140442,,,,672.106079,819.358154,214.567535,,,,,,,608.197754,1232.849609,299.383881,,,,,,,,,,,,
124,656.132690,935.225830,240.148636,653.051697,1208.891113,473.828583,692.444214,839.968262,219.723007,,,,669.656677,821.194275,213.929810,,,,,,,607.426208,1234.980835,300.914612,,,,,,,,,,,,
125,653.682373,937.303650,240.278946,653.065308,1209.685181,474.655457,690.260803,841.810364,219.270920,,,,667.376953,823.327209,213.008652,,,,,,,606.850220,1236.814087,301.968048,,,,,,,,,,,,
126,651.134521,939.266418,239.969421,653.219360,1210.476074,475.472839,688.155029,843.996338,218.431793,,,,665.339539,825.432861,211.972183,,,,,,,605.937927,1238.741211,303.761993,,,,,,,,,,,,
127,649.260681,940.891235,239.547821,653.149536,1211.386841,476.630096,685.273865,845.976196,217.968124,,,,662.973877,827.437012,211.215393,,,,,,,,,,,,,,,,,,,,,
128,647.302551,943.237793,239.522079,653.087158,1212.182861,477.500214,683.271545,847.800781,217.793304,,,,660.385376,829.529175,211.023453,,,,,,,,,,604.768250,1242.507813,305.968536,,,,,,,,,
129,644.972473,944.780334,239.339722,653.137390,1212.959595,478.148834,681.265686,849.954773,216.804535,,,,658.203003,831.375793,210.084732,,,,,,,,,,604.412598,1244.474243,307.355164,,,,,,,,,
130,642.762756,946.805725,239.413330,653.092102,1213.778442,479.043396,679.027222,851.644714,216.437073,,,,656.429443,833.435364,208.811661,,,,,,,,,,603.543030,1246.145752,308.619904,,,,,,,,,
131,641.287659,948.401550,238.686996,653.042603,1214.506714,479.761414,677.287231,853.917908,215.552841,,,,654.714661,835.457703,207.884109,,,,,,,,,,602.853638,1247.743774,309.712433,,,,,,,,,
132,639.221313,950.463806,238.489441,653.034424,1215.127808,480.733276,675.267883,855.715271,214.734833,,,,653.117188,837.376770,207.250031,,,,,,,,,,602.338867,1249.514648,311.420593,,,,,,,,,
133,637.332825,952.190674,238.178238,653.038025,1215.734741,481.790192,673.579651,857.602417,214.772003,,,,650.883545,839.443237,207.022049,,,,,,,,,,601.768250,1250.990845,312.549194,,,,,,,,,
134,635.554810,954.024719,238.089630,653.026367,1216.386719,482.510071,671.889282,859.665100,213.601776,,,,649.487610,841.087463,206.205765,,,,,,,,,,601.157349,1252.489258,313.684967,,,,,,,,,
135,634.392517,955.632935,237.693085,653.063049,1217.127930,483.149017,670.610352,861.332703,212.994705,,,,647.916321,843.187195,205.470795,,,,,,,,,,600.409363,1254.059570,315.027710,,,,,,,,,
136,632.985474,957.752808,237.473709,653.086060,1217.585815,484.090454,669.624146,863.453552,211.649811,,,,646.787476,844.867798,204.624908,,,,,,,,,,599.889954,1255.573730,316.301819,,,,,,,,,
