Präzision22
Date:,2025/04/16
Time:,10:47:09
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
28,792.156677,1001.132751,242.379257,795.738403,786.627258,124.494171,803.410461,693.723145,74.632545,774.929199,686.914673,70.493729,836.508606,1085.095459,357.906677,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,792.112366,1001.087769,242.393433,795.717468,786.586243,124.446541,803.410217,693.708679,74.680763,774.939575,686.922302,70.478127,836.534546,1085.096802,357.878174,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,792.236267,1001.110229,242.339645,795.694702,786.653259,124.405899,803.428833,693.722778,74.687119,774.975159,686.928101,70.460846,836.594299,1085.081299,357.912048,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,792.203613,1001.067200,242.262756,795.707764,786.648071,124.432632,803.403198,693.742554,74.664787,774.933105,686.904297,70.453712,836.507202,1085.075562,357.906281,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,792.119324,1001.085632,242.309341,795.655762,786.647888,124.402229,803.353455,693.852722,74.607040,774.888000,686.904602,70.527672,836.485229,1085.075195,357.902588,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,792.161377,1001.125305,242.391541,795.621338,786.674194,124.362640,803.375916,693.809326,74.629555,774.928040,686.998840,70.484634,836.687805,1085.210693,357.931244,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,792.159058,1001.121216,242.399109,795.627380,786.596680,124.385361,803.324829,693.851135,74.589592,774.882324,687.031738,70.414307,836.541016,1085.138184,357.788757,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,792.146606,1001.122375,242.253220,795.654663,786.696167,124.430740,803.372986,693.800476,74.630852,774.868958,687.030090,70.405670,836.716064,1085.208618,357.885529,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,792.165649,1001.132324,242.359283,795.598206,786.686279,124.385941,803.336914,693.729919,74.642632,774.882263,687.019165,70.382500,836.515076,1085.093384,357.897644,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,792.122925,1001.128845,242.371140,795.606873,786.674744,124.403366,803.135498,694.022156,74.405411,774.787903,687.028015,70.410599,836.443909,1085.066406,357.920074,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,792.149658,1001.130493,242.391251,795.562134,786.717529,124.355408,803.041626,694.044617,74.378738,774.733521,687.017273,70.416031,836.681030,1085.211182,357.941559,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,792.110474,1001.089111,242.388763,795.511902,786.685791,124.332100,802.956482,694.036255,74.367874,774.658508,687.013550,70.475883,836.479248,1085.146973,357.734344,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,792.143921,1001.120972,242.354645,795.538818,786.717041,124.354301,802.983826,693.988159,74.408455,774.649292,686.995178,70.362877,836.419922,1085.087891,357.809387,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,792.054077,1001.171143,242.294647,795.513000,786.695129,124.312607,802.941711,694.007629,74.413399,774.590088,687.006714,70.397408,836.415161,1085.114624,357.746643,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,791.968201,1001.174988,242.282883,795.517395,786.678406,124.320030,802.919983,694.015503,74.376778,774.577759,686.996765,70.396652,836.706360,1085.236938,357.760864,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,791.928467,1001.243286,242.237778,795.419434,786.700806,124.233086,802.934509,693.976013,74.367119,774.547302,686.989197,70.404854,836.894287,1085.228638,357.538879,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,792.156555,1001.131348,242.040085,795.422607,786.685181,124.279488,803.080688,693.868591,74.443626,774.436279,686.962280,70.378929,836.897583,1085.252686,357.349152,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,792.062927,1001.170227,242.188889,795.409851,786.701721,124.234085,802.867310,694.023376,74.384460,774.465576,686.965759,70.466629,836.529968,1085.127075,357.596649,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,792.034119,1001.172424,241.964630,795.441345,786.686646,124.233315,802.766174,694.101563,74.316544,774.312561,687.038086,70.376999,836.426819,1085.006470,357.682159,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,791.837341,1001.234131,242.099884,795.324463,786.589294,124.371460,802.823547,694.070190,74.382675,774.382507,686.914124,70.433296,836.457764,1084.991211,357.649170,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,791.827209,1001.236511,242.225052,795.626526,786.576355,124.368530,802.813354,693.980652,74.370583,774.451660,686.870178,70.396225,836.442993,1085.012573,357.574097,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,791.641724,1001.124023,242.374527,795.577881,786.601807,124.399597,802.803406,693.973145,74.393036,774.515198,686.889832,70.466270,836.416321,1085.055176,357.463776,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,791.706604,1001.270996,242.186722,795.563538,786.618591,124.405106,802.800598,693.973206,74.364288,774.474548,686.870239,70.509239,836.446716,1085.063477,357.435089,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,791.689087,1001.294312,242.155670,795.521790,786.601196,124.369225,802.797974,693.976868,74.351303,774.460632,686.865784,70.557930,836.412598,1085.053345,357.345856,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,791.527588,1001.139832,242.317932,795.624207,786.608521,124.425507,802.872437,693.945801,74.398041,774.446594,686.858093,70.535614,836.422974,1085.061279,357.331940,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,791.575867,1001.235291,242.219727,795.613708,786.540833,124.410713,802.899048,693.951416,74.419701,774.575989,686.874634,70.529549,836.449158,1085.034058,357.375336,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,791.603882,1001.308594,242.159256,795.699402,786.526978,124.429123,803.076233,693.741516,74.628593,774.614929,686.883118,70.514137,836.438660,1084.924194,357.367767,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,791.625793,1001.287842,242.162399,795.724121,786.523926,124.466064,803.098694,693.680969,74.681496,774.573303,686.850586,70.606514,836.462036,1084.908936,357.338318,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,791.546570,1001.265259,242.164169,795.817688,786.500610,124.565666,803.009583,693.601440,74.783257,774.507996,686.830566,70.671066,836.538513,1084.970337,357.194824,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,791.489014,1001.350037,242.191681,795.917480,786.499939,124.580750,803.017090,693.466797,74.929054,774.494690,686.846191,70.789070,836.607117,1084.986938,357.113434,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,791.368774,1001.375305,242.188782,795.894043,786.426636,124.791832,803.040466,693.520447,74.944305,774.449524,686.981750,71.019180,836.674377,1084.991821,357.073730,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,791.367493,1001.362549,242.158157,796.024597,786.522339,124.747696,802.947083,693.394226,75.074631,774.446716,686.993591,71.173523,837.062866,1084.957153,356.689331,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,791.224121,1001.418945,242.117386,796.125671,786.505493,124.800537,802.899780,693.353271,75.177216,774.466553,686.975098,71.320526,836.876465,1084.881958,356.950836,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,791.099670,1001.492188,242.037079,796.096375,786.462830,125.029892,803.040283,693.084717,75.561317,774.462952,686.957214,71.593918,836.925110,1084.952637,356.931488,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,791.013306,1001.536682,242.076202,796.241882,786.483398,125.426147,803.185242,692.983643,76.267052,774.510437,686.937012,72.196594,836.907227,1084.926880,356.884705,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,791.069031,1001.576721,242.077225,796.291992,786.501404,125.697418,803.171997,692.748901,76.877434,774.617615,686.815552,72.739822,836.931580,1084.893677,356.970917,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,791.060974,1001.640015,241.952209,796.321960,786.578125,125.995766,803.041565,692.702087,77.544067,774.626465,686.768677,73.475807,837.019775,1084.902222,356.980530,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,790.967285,1001.895996,241.795197,796.326355,786.721924,126.399628,802.914063,692.744446,78.256920,774.533752,686.661621,74.142296,837.108337,1084.916992,356.955750,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,791.012817,1002.101440,241.831970,796.012207,786.840576,126.854958,802.894653,692.828857,79.067314,774.220947,686.731018,74.899879,837.132874,1084.901123,356.784119,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,790.954163,1002.415649,241.873459,795.967407,786.983154,127.489952,802.885071,693.204590,79.816177,774.165894,686.692688,75.448692,837.144409,1084.929688,356.871643,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,791.143494,1002.785828,241.804382,796.094910,787.149536,128.397903,803.316589,693.095642,81.113281,774.436096,686.504517,76.150742,837.241760,1084.998291,356.859955,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,791.026367,1003.382690,242.050156,796.174561,787.254700,129.222763,803.252625,692.372192,82.554131,774.516785,686.571411,77.724007,837.192505,1085.251953,357.082275,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,790.900635,1004.018005,242.139740,796.515381,787.209412,130.109772,803.047241,692.265625,83.931694,774.447205,686.521729,79.870804,837.267090,1085.495361,357.189209,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,791.172363,1004.426819,242.004318,796.381409,787.124329,131.682129,802.923096,692.735535,85.253670,774.192444,686.402527,81.230476,837.565308,1085.728760,357.189056,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,791.149353,1004.988953,242.135330,796.274780,787.320557,133.070572,803.378479,691.937622,87.412712,774.535889,686.251343,82.686485,837.924011,1086.092407,357.164398,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,790.713745,1005.814758,242.572952,796.536255,787.712280,134.616669,803.311646,691.908020,89.497353,774.719604,686.222717,84.918213,838.203674,1086.440430,357.295410,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,790.377075,1006.453125,243.066376,797.077698,787.909424,136.136063,803.194702,692.283508,91.435127,774.492249,686.142761,86.936035,838.209167,1086.986694,357.428497,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,790.162964,1007.634705,243.452164,796.718628,788.007446,138.244614,803.358276,691.940918,94.213722,774.955933,685.931335,89.584160,838.167786,1087.607788,357.652069,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,790.294312,1008.348328,243.693008,796.793396,788.267090,140.088196,803.116272,692.002991,96.235474,774.830078,685.944458,91.716515,838.224121,1088.214600,358.049286,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,790.212708,1009.164551,244.046982,796.805603,788.511658,142.465851,803.495789,691.979431,99.075005,775.045288,685.887329,94.800980,838.274841,1088.880615,358.509552,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,789.945313,1010.270325,244.475479,796.917053,788.736328,144.547958,803.295471,692.031189,101.682762,774.982788,685.759583,97.053970,838.112854,1089.505737,358.848572,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,789.486633,1011.239563,244.894150,796.961792,789.095764,147.173203,803.757751,691.796326,104.815079,775.236877,685.789124,100.798210,838.036682,1090.206665,359.299683,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,789.059265,1012.270691,245.526352,797.160034,789.263000,149.338013,803.819824,691.922424,107.993484,775.388794,685.749695,103.740959,838.401062,1091.314941,359.812012,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,788.738281,1013.592041,246.293457,797.320435,789.833618,152.631332,803.880798,691.890015,111.323807,775.730286,685.858704,107.091591,838.736938,1092.300415,359.986023,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,788.271729,1014.869568,247.074982,797.228760,790.025146,154.951340,804.206238,692.106079,114.960930,775.915527,686.133240,110.425781,838.902771,1093.219971,359.973267,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,788.026245,1016.310608,247.911194,797.235107,790.463623,158.582397,804.198547,692.059448,118.453316,775.849670,686.303528,114.595070,838.595093,1094.562134,360.828125,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,787.674255,1017.653687,248.388611,797.033569,791.040894,161.307678,804.632446,692.312744,122.136749,775.763855,686.231689,118.543304,838.311462,1095.869873,361.254639,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,787.201416,1019.142029,248.868973,797.276062,791.633789,164.524063,804.695313,692.889526,126.195206,775.164795,686.809143,122.986023,838.138489,1096.921387,361.442780,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,786.607910,1020.840576,249.741028,797.070984,792.606812,167.605820,804.779846,693.210510,130.006622,775.320068,687.177246,126.837120,837.910645,1098.356323,361.846039,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,786.323059,1022.150574,251.159286,796.605896,793.049683,171.275116,805.195007,693.772278,133.564514,775.813721,687.817139,130.676697,837.879944,1099.539551,362.263245,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,785.961304,1024.064697,251.853821,796.708923,793.879517,174.206787,805.463806,694.392334,138.027420,777.061218,688.035034,134.392395,838.227417,1100.964233,362.725403,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,785.722900,1025.647095,252.246887,796.344482,794.915100,177.945908,805.346436,695.112671,142.105164,777.351929,688.649048,138.289124,838.251892,1102.488770,363.255707,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,785.019226,1027.557129,253.343430,796.648743,795.846069,182.037964,805.891235,695.824585,146.569153,777.340820,689.345825,142.468414,838.404907,1103.931030,363.982025,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,784.408325,1029.574463,254.568542,796.257080,796.862671,185.298340,805.812805,696.603088,151.089020,777.363342,690.259705,146.707260,838.332886,1105.516479,364.395081,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,783.851563,1031.564331,255.180222,795.682068,798.086365,189.207336,805.757019,697.506592,155.762955,776.835938,690.971558,152.229553,838.314758,1106.973877,364.805511,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,783.551636,1033.351807,255.784790,795.265808,799.637817,192.646347,805.651123,698.766235,160.187531,776.878784,691.793152,156.567322,838.034912,1108.592651,365.456879,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,782.970032,1035.295776,257.236572,794.905823,800.826294,196.485870,805.094055,700.095825,164.561218,777.038391,693.076599,161.146027,837.611023,1110.008789,366.367126,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,782.141418,1037.521240,258.207123,794.533264,802.268921,200.703781,805.130066,701.031433,169.545746,777.049438,693.995605,165.493958,837.485718,1111.674927,367.129272,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,781.601868,1039.698364,258.931488,793.664063,804.270935,204.542099,805.098083,702.873047,174.168457,776.573181,695.453430,170.476257,837.862427,1113.347656,367.391754,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,780.632507,1041.876587,260.387329,793.216309,805.481995,208.405533,805.170776,703.843140,178.819199,776.443909,696.780823,175.460556,838.050842,1115.222534,368.290771,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,779.807922,1044.210693,261.513733,792.570007,807.610168,211.673508,805.011719,705.491760,183.418945,776.004700,698.321472,180.392227,837.720276,1116.900269,369.345673,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,779.139587,1046.425781,262.425720,791.742615,809.269348,215.849976,804.439270,707.442322,188.170914,775.567017,699.895142,184.990784,837.226746,1118.912964,369.665161,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,778.393494,1048.750488,263.890350,791.001770,811.530945,219.357361,803.776062,709.348999,192.673325,775.074097,701.739014,189.399826,837.269653,1120.186768,370.153625,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,777.067993,1051.472290,265.085114,790.271851,813.357788,223.716568,803.535034,711.200134,197.457184,774.980164,703.335083,193.930191,837.465942,1122.168823,370.983154,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,776.322083,1053.832764,266.215546,789.069275,815.592712,227.528397,803.105103,712.998108,202.354233,774.615173,705.273804,198.467010,837.655151,1124.011108,371.674225,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,775.920227,1056.307739,267.177734,788.154907,817.895325,231.464920,802.257690,715.190247,206.763229,774.030945,707.108948,202.354202,837.556396,1125.815308,372.651031,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,775.302490,1058.936523,267.877747,786.959473,820.132874,234.598892,801.609619,717.213440,210.959763,773.305115,709.308472,207.170120,837.512817,1127.450562,373.412842,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,774.605835,1061.720947,269.169098,785.910278,822.476746,238.274384,800.830383,719.484436,215.179977,772.461731,711.445679,211.083115,837.297302,1129.310669,374.280579,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,773.875549,1064.521362,269.981171,784.817627,824.739563,241.784576,799.996460,722.087036,219.378067,771.991211,713.437195,214.634369,837.225708,1131.152466,375.175873,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,773.105835,1067.195068,271.164398,783.672241,827.276489,245.119492,799.411438,724.111816,223.634308,770.824463,716.056152,219.105743,837.590271,1133.206421,375.546387,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,772.358154,1069.944946,272.437592,782.328369,829.938965,248.442581,798.272644,726.882446,227.287125,769.506470,718.778320,223.421219,837.835876,1135.146118,376.155884,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,771.349365,1072.691162,273.735687,781.414551,832.604614,251.803558,797.188354,729.847046,230.907013,768.541443,721.064087,227.086441,837.746338,1136.997437,377.261658,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,770.502625,1075.548706,275.212372,779.879883,835.357239,254.908386,796.057922,732.027832,234.138412,767.612427,723.635681,230.579849,837.402771,1138.997314,378.123474,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,769.847534,1078.273438,275.919220,778.411194,838.134644,257.674988,794.859375,734.676208,237.431244,766.136902,726.441467,234.063293,837.510864,1140.889160,378.484161,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,769.064880,1081.277588,277.304535,777.222229,840.725037,260.861816,793.817505,737.274353,241.059616,764.801819,729.120544,237.386734,837.885559,1143.044922,378.890625,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,768.142761,1084.343018,278.795105,776.015747,843.498962,263.889893,792.078491,740.024353,244.281631,763.747375,731.666809,240.161804,837.345886,1145.285034,380.042175,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,767.414917,1087.470825,279.336945,774.369507,846.748840,266.341248,790.623230,743.017334,247.455872,762.552490,734.403870,243.039993,837.234924,1147.127197,381.254700,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,767.243103,1090.463867,280.094910,772.510132,849.686462,269.177979,788.808899,746.361145,250.340332,760.744629,737.457825,246.545227,837.938110,1148.976318,381.873352,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,766.556580,1093.462402,280.902405,770.730286,852.535461,271.511414,787.566162,748.910950,253.030563,759.013245,740.370972,249.334641,838.872498,1150.845093,382.229706,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,765.799805,1096.445923,281.880066,768.968262,855.464355,273.648834,786.148438,751.529846,255.647827,757.742615,743.126526,251.175186,838.144897,1153.499023,382.943268,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,764.980103,1099.530029,283.216278,767.394226,858.550903,276.419342,783.865173,754.768738,258.351624,755.301453,746.423706,254.589752,837.384155,1155.632935,383.806366,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,764.096008,1103.143555,284.162170,765.412781,861.652588,278.542725,781.778442,757.649597,260.657043,753.755249,749.102722,256.512665,838.298584,1157.291382,384.304596,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,764.127441,1105.928589,285.000580,763.657227,864.452759,280.686737,780.203613,760.688599,262.870270,751.456055,752.138916,258.886749,839.196411,1159.187866,384.562836,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,763.490784,1109.311646,285.921692,762.113831,867.592407,282.738678,778.010681,763.775757,264.361816,749.110596,755.221741,261.267883,838.567566,1161.676392,385.165039,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,763.032043,1112.315430,286.794830,760.307434,870.827454,284.623138,775.239136,767.199463,266.233795,746.991943,758.355835,263.031830,838.859741,1163.913574,386.361298,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,762.075623,1115.831421,287.384979,758.623962,873.833069,285.963623,773.519897,770.071472,268.252594,745.553345,761.483154,264.290344,839.853943,1165.613037,386.673676,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,762.276611,1118.881958,288.239716,756.556274,876.846497,287.161621,771.977356,772.737061,269.758636,742.977783,764.588135,266.024017,840.840942,1167.567749,387.164764,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,761.639526,1122.111328,288.765930,754.614258,879.978821,288.920319,769.219299,775.431702,271.123596,740.714539,767.719666,267.195313,840.662903,1169.802612,387.863739,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,760.994995,1124.974487,289.920135,752.394287,883.079834,290.052521,766.401978,778.921448,272.198608,738.004761,770.865662,268.676086,840.819641,1171.653442,388.445984,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,761.047607,1127.806396,290.880920,750.482666,886.030579,291.506989,764.433655,781.902344,273.367035,735.442688,774.005981,269.728363,841.408936,1173.801270,388.606903,,,,,,,,,,,,,,,,,,,,,,,,,,,
