Präzision53
Date:,2025/04/22
Time:,15:46:01
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
11,828.958191,790.855957,136.642273,783.408508,1025.482056,269.937134,798.479492,689.810669,84.512260,797.565796,1124.868286,408.681213,831.413269,699.950623,90.069183,,,,,,,,,,,,,,,,,,,,,,,,
12,828.320679,792.166931,139.808090,782.858643,1027.969360,269.721741,797.992004,690.586670,88.015991,797.751038,1126.321899,409.061218,830.227661,701.116272,93.148102,,,,,,,,,,,,,,,,,,,,,,,,
13,827.841919,793.206970,142.045090,782.460144,1030.293213,269.520233,797.687622,691.587097,91.686981,797.624329,1127.774048,409.398468,828.582642,701.763306,96.929756,,,,,,,,,,,,,,,,,,,,,,,,
14,826.854431,794.913818,144.738144,782.118225,1033.114014,269.066467,796.965515,692.484741,95.084747,797.558411,1129.419434,409.935669,828.080383,702.736816,101.042099,,,,,,,,,,,,,,,,,,,,,,,,
15,826.393494,796.361755,147.937759,781.710938,1035.945313,268.918823,795.798401,693.528198,98.986488,797.500732,1131.069458,410.099152,827.587891,703.613586,104.785431,,,,,,,,,,,,,,,,,,,,,,,,
16,825.597595,797.850891,150.725952,781.260010,1039.096680,268.543640,794.777771,694.670959,103.207588,797.851257,1133.007080,409.676758,826.798645,704.719299,109.257881,,,,,,,,,,,,,,,,,,,,,,,,
17,824.620789,799.823303,153.519836,781.070679,1042.254028,267.991730,793.834839,695.948547,107.156105,797.952454,1134.875977,409.564453,825.314453,706.236694,113.182350,,,,,,,,,,,,,,,,,,,,,,,,
18,824.065125,801.176331,157.204620,780.311279,1045.122070,268.117310,792.852112,697.644592,111.087898,798.185913,1136.714355,409.917450,824.989929,707.705200,117.345573,,,,,,,,,,,,,,,,,,,,,,,,
19,822.987061,803.800171,160.440170,779.633118,1048.485718,267.617065,791.597229,699.251343,115.243523,797.949341,1138.689941,410.417358,823.267029,709.098816,121.454399,,,,,,,,,,,,,,,,,,,,,,,,
20,821.745972,805.730835,163.086166,779.337402,1051.823120,267.521820,790.089478,701.006042,120.057228,798.020142,1140.725098,411.085754,822.737244,710.055664,125.962646,,,,,,,,,,,,,,,,,,,,,,,,
21,821.197510,807.838379,166.867294,778.929871,1055.223633,267.220825,788.557983,702.723450,124.281631,798.038208,1142.876831,411.360229,820.809692,712.375427,130.349808,,,,,,,,,,,,,,,,,,,,,,,,
22,819.864502,810.515686,170.126785,778.634827,1058.786743,266.742523,788.000000,704.902527,127.761589,798.051819,1144.978516,411.450867,819.771484,714.192810,134.953522,,,,,,,,,,,,,,,,,,,,,,,,
23,818.827148,812.830627,173.495377,777.561035,1062.288208,267.107330,786.828857,707.214600,131.783127,798.027161,1147.224731,411.705627,818.256775,716.462769,139.100616,,,,,,,,,,,,,,,,,,,,,,,,
24,817.904968,815.599060,176.952759,776.941956,1066.099976,266.490662,784.804871,709.672546,136.392136,798.260071,1149.515137,411.903381,817.346985,718.497070,143.513962,,,,,,,,,,,,,,,,,,,,,,,,
25,816.587891,818.554077,180.149109,776.845215,1069.788940,266.397308,783.122131,712.007263,141.350113,798.460815,1151.976440,412.145477,815.603821,721.259644,147.886307,,,,,,,,,,,,,,,,,,,,,,,,
26,815.369507,821.154785,183.374405,776.262024,1073.472778,266.582031,781.250732,714.662720,146.149109,798.335693,1154.382568,412.485565,814.356140,723.713379,152.324249,,,,,,,,,,,,,,,,,,,,,,,,
27,814.586426,824.082214,186.579254,775.599365,1077.142456,266.555817,779.970398,717.267212,150.525421,798.153564,1156.638794,412.850800,812.527588,726.544983,156.599274,,,,,,,,,,,,,,,,,,,,,,,,
28,813.326843,827.623779,189.697830,774.658020,1081.063354,266.797913,778.399841,720.313416,154.680573,798.252563,1158.990723,413.280426,810.979614,729.633057,160.775528,,,,,,,,,,,,,,,,,,,,,,,,
29,811.753601,831.074463,193.098419,774.116882,1084.958496,266.486847,776.688110,723.639465,158.426819,798.448425,1161.654053,413.675537,809.614746,732.267273,165.460022,,,,,,,,,,,,,,,,,,,,,,,,
30,810.385681,834.150513,196.597519,773.505432,1088.798462,266.559723,775.413757,726.666504,162.576233,798.251038,1164.247070,414.129944,807.377441,736.028564,169.145508,,,,,,,,,,,,,,,,,,,,,,,,
31,808.939270,837.481079,199.823853,773.079712,1092.794922,267.046387,773.571106,730.014465,166.425385,798.114807,1166.607300,414.574615,805.566956,738.874023,173.036087,,,,,,,,,,,,,,,,,,,,,,,,
32,807.340515,840.925110,202.816498,772.658081,1097.080200,267.180725,771.098145,733.586426,170.356110,798.340698,1169.169800,414.776642,804.029541,741.421936,177.384018,,,,,,,,,,,,,,,,,,,,,,,,
33,805.757385,844.515442,205.609268,771.881470,1101.022095,267.227386,768.949341,736.946411,174.519348,798.263428,1171.719971,415.483429,801.969910,744.453491,181.534607,,,,,,,,,,,,,,,,,,,,,,,,
34,804.076782,847.967102,208.573761,771.514221,1105.027100,267.320984,767.002380,740.388367,178.452591,798.307739,1174.258179,416.113220,799.330994,748.276794,185.478607,,,,,,,,,,,,,,,,,,,,,,,,
35,802.377380,851.838257,211.526764,770.937195,1109.231323,267.550873,764.851196,743.858887,182.336044,798.664917,1176.802002,416.575531,797.439270,751.941345,189.091415,,,,,,,,,,,,,,,,,,,,,,,,
36,800.696228,855.583252,214.281326,770.597412,1113.121460,268.124023,762.646606,747.531616,185.433060,798.646729,1179.688599,417.191528,795.264038,755.723022,192.328079,,,,,,,,,,,,,,,,,,,,,,,,
37,798.855957,859.332214,216.887527,770.102783,1117.045166,268.503052,760.606628,751.295349,188.406219,798.660156,1181.896240,418.096222,792.909302,759.250488,195.662247,,,,,,,,,,,,,,,,,,,,,,,,
38,797.069092,863.100342,219.439819,769.653320,1121.188232,268.895599,758.077820,755.177002,191.537628,798.674133,1184.368286,418.865143,790.434082,762.877136,198.912994,,,,,,,,,,,,,,,,,,,,,,,,
39,795.290283,866.878906,221.608932,769.225464,1125.317017,269.433350,755.538757,758.987793,194.940369,798.739685,1187.123535,419.205658,787.996094,766.773376,202.036484,,,,,,,,,,,,,,,,,,,,,,,,
40,793.408569,870.626770,223.685394,768.713196,1129.445679,269.842468,753.235413,762.817383,197.515717,799.066284,1189.842529,420.091522,785.598267,770.440674,204.595078,,,,,,,,,,,,,,,,,,,,,,,,
41,791.331909,874.494324,226.011841,768.431885,1133.507813,270.451660,750.350220,766.773010,199.945450,799.308655,1192.160278,420.906372,783.437439,774.011230,206.812378,,,,,,,,,,,,,,,,,,,,,,,,
42,789.360779,878.146362,227.863068,767.831848,1137.522949,270.976776,747.966675,770.828918,202.369949,799.344604,1194.921021,421.208954,781.121338,777.719116,209.316223,,,,,,,,,,,,,,,,,,,,,,,,
43,787.593445,881.836670,229.663361,767.353027,1141.325806,271.606476,745.360657,774.818237,204.187653,799.765930,1197.419800,421.587555,778.756592,781.375793,211.438889,,,,,,,,,,,,,,,,,,,,,,,,
44,785.617676,885.638306,231.855713,767.174011,1145.220459,271.983765,742.692993,778.888611,206.582291,799.849487,1199.961548,422.425659,775.686218,785.300659,213.619080,,,,,,,,,,,,,,,,,,,,,,,,
45,783.701599,889.133118,233.786438,766.777039,1149.060303,272.440369,739.920715,782.847229,208.349487,800.075256,1202.576172,422.946014,772.740845,789.076172,215.260681,,,,,,,,,,,,,,,,,,,,,,,,
46,781.621338,892.899353,235.287369,766.403625,1152.757324,273.528961,736.765991,786.820129,209.934067,800.701904,1204.768921,423.775818,769.775085,792.713623,216.967865,,,,,,,,,,,,,,,,,,,,,,,,
47,779.350281,896.854858,236.877747,765.955505,1156.516724,274.137299,734.047363,790.545349,211.549835,801.409180,1207.232788,424.519806,767.624023,796.746704,218.010956,,,,,,,,,,,,,,,,,,,,,,,,
48,777.294739,900.331848,238.230118,765.752930,1160.616455,274.320007,730.446533,794.536499,212.431992,801.761902,1209.663208,425.446472,764.473083,800.648499,219.159821,,,,,,,,,,,,,,,,,,,,,,,,
49,775.165405,903.950684,239.344986,765.586182,1164.352661,275.191132,727.723816,798.381592,213.262909,801.739563,1211.898804,426.068268,761.307068,804.063721,220.485886,,,,,,,,,,,,,,,,,,,,,,,,
50,772.274414,907.640259,240.586761,765.057068,1167.977173,276.264191,724.996887,802.057617,214.034378,802.594849,1214.025879,426.817383,758.540955,807.671753,220.976013,,,,,,,,,,,,,,,,,,,,,,,,
51,770.294189,910.847412,241.393250,764.901062,1171.796509,276.916229,722.618530,805.901550,214.403534,802.817993,1216.432983,427.654449,754.995178,811.430054,221.432037,,,,,,,,,,,,,,,,,,,,,,,,
52,767.827637,914.250000,242.350189,765.124695,1175.317017,277.280914,719.309326,810.047058,214.846466,802.887817,1218.530029,428.390900,752.088684,814.961365,222.135101,,,,,,,,,,,,,,,,,,,,,,,,
53,765.460571,917.829041,243.025253,764.817444,1178.844238,277.807861,716.337830,813.989258,214.752335,803.537903,1220.886230,429.247253,749.153687,818.789368,222.366409,,,,,,,,,,,,,,,,,,,,,,,,
54,763.082214,921.461975,243.683914,764.560120,1182.311646,278.819702,713.117859,817.623840,215.326309,804.291687,1223.178345,429.984375,746.231567,822.381531,223.227234,,,,,,,,,,,,,,,,,,,,,,,,
55,760.302368,924.928589,244.361984,764.741882,1185.543579,279.367920,710.713074,821.931580,215.165695,804.529968,1225.378540,430.203522,742.520813,826.276672,223.209000,,,,,,,,,,,,,,,,,,,,,,,,
56,758.031982,928.129761,244.489075,764.732483,1188.775879,279.771362,707.407593,826.012634,215.294678,805.095093,1227.393066,430.870270,739.101257,829.852234,223.076538,,,,,,,,,,,,,,,,,,,,,,,,
57,755.758911,931.561218,244.686523,764.680603,1192.095947,280.451599,704.526489,829.811768,214.714355,805.721313,1229.417114,431.419891,734.981689,833.706238,222.712189,,,,,,,,,,,,,,,,,,,,,,,,
58,753.478027,935.048645,245.124374,764.450195,1195.124878,280.987061,701.190613,833.529419,214.598068,806.341248,1231.410645,432.152893,731.620911,837.290771,222.196777,,,,,,,,,,,,,,,,,,,,,,,,
59,751.306580,938.365112,244.761505,764.869385,1198.082642,281.613892,696.988525,837.122803,214.976059,806.765869,1233.148926,433.005402,728.667847,840.476318,222.162460,,,,,,,,,,,,,,,,,,,,,,,,
60,748.353943,941.112488,245.245346,764.816040,1201.293457,282.237946,693.134766,840.726868,215.273270,807.640015,1235.009888,433.252502,726.039307,844.155518,222.129456,,,,,,,,,,,,,,,,,,,,,,,,
61,746.156738,944.292236,244.993057,764.628052,1204.302490,283.247925,689.795898,844.382202,214.636139,808.020691,1236.869385,433.802856,723.177124,847.594482,221.256393,,,,,,,,,,,,,,,,,,,,,,,,
62,743.771362,947.606201,244.458527,764.690918,1207.093018,283.704834,686.791504,848.132141,213.379974,808.436951,1238.571899,434.507446,719.745056,850.413452,220.602890,,,,,,,,,,,,,,,,,,,,,,,,
63,741.366333,950.411926,244.507523,765.308838,1209.836182,283.603760,683.919800,851.940674,212.049011,809.051880,1240.286133,434.950623,716.666626,853.769104,219.466202,,,,,,,,,,,,,,,,,,,,,,,,
64,739.377625,953.304443,244.179535,765.577637,1212.452148,283.954254,680.843201,855.546448,210.887360,809.754517,1241.848877,435.404724,714.017090,857.295532,218.069519,,,,,,,,,,,,,,,,,,,,,,,,
65,736.836731,956.609436,243.438293,765.232971,1215.173340,284.700989,677.688171,859.031128,209.678436,810.265137,1243.357300,435.949005,710.209473,860.699463,217.192078,,,,,,,,,,,,,,,,,,,,,,,,
66,734.050781,959.127808,243.035339,764.970215,1217.744263,285.787323,674.760315,862.574280,208.370743,810.811401,1245.123047,436.523163,707.341370,863.793518,216.024216,,,,,,,,,,,,,,,,,,,,,,,,
67,731.849426,962.059998,242.386963,765.150513,1220.150146,286.095947,671.860779,865.970398,206.632355,811.077942,1246.791748,436.840729,704.712097,867.345825,214.148834,,,,,,,,,,,,,,,,,,,,,,,,
68,729.632996,965.134338,241.379807,765.581421,1222.653931,286.336578,669.026306,869.325256,205.162827,811.491333,1248.324097,437.190155,701.967712,870.145752,213.399490,,,,,,,,,,,,,,,,,,,,,,,,
69,727.310181,967.467529,240.920761,765.961060,1225.148804,286.016785,666.498352,872.523621,203.840485,812.138000,1249.682251,437.534119,699.203735,872.855103,212.485641,,,,,,,,,,,,,,,,,,,,,,,,
70,724.945435,970.417725,240.466522,766.236145,1227.268066,286.167603,664.043518,875.905029,202.380539,812.610962,1251.052856,437.843658,696.458984,875.994080,211.576416,,,,,,,,,,,,,,,,,,,,,,,,
71,722.677246,973.013367,239.731873,765.830811,1229.781494,287.196228,661.559753,879.268921,201.163940,813.145142,1252.464478,438.360931,694.224182,879.073303,210.178116,,,,,,,,,,,,,,,,,,,,,,,,
72,720.639282,975.719604,239.051010,,,,659.478821,882.403076,199.426849,813.724609,1253.541870,438.717041,691.889282,882.217102,208.516708,,,,,,,,,,,,,,,,,,,,,,,,
73,718.543823,978.098511,238.403061,,,,657.201660,885.349304,197.982971,814.376343,1254.911865,439.061066,689.242920,884.706421,207.491425,,,,,,,,,,,,,,,,,,,,,,,,
74,716.262390,980.434692,237.902130,,,,654.696899,888.109314,196.880310,814.894775,1256.106689,439.017212,686.964233,887.514893,206.035202,766.135254,1235.696777,287.861023,,,,,,,,,,,,,,,,,,,,,
75,714.234131,982.762146,237.436035,,,,652.063110,890.861267,195.563751,815.141785,1257.216187,439.175751,684.811157,889.939758,205.294601,766.408936,1237.506348,288.013062,,,,,,,,,,,,,,,,,,,,,
76,712.177673,985.372314,236.099472,,,,650.476746,893.684143,193.662918,815.402649,1258.173462,439.613068,682.872375,892.927917,203.585571,766.244873,1239.572754,288.168732,,,,,,,,,,,,,,,,,,,,,
77,710.722351,987.484680,235.315277,,,,648.963867,896.267395,192.049484,815.829224,1259.195068,439.974396,680.992737,895.084412,202.375641,765.753296,1241.576294,288.524597,,,,,,,,,,,,,,,,,,,,,
78,709.170044,989.815979,234.558655,,,,647.523865,898.771606,190.540436,816.277466,1260.202148,440.192505,679.362244,897.582153,201.238007,765.294678,1243.496094,289.046631,,,,,,,,,,,,,,,,,,,,,
79,707.376526,991.748962,233.544495,,,,645.427063,901.284973,189.454208,816.462585,1261.281372,440.650604,678.062439,900.204102,199.487564,765.594727,1244.844238,289.696991,,,,,,,,,,,,,,,,,,,,,
80,706.033569,994.001282,232.983414,,,,644.145325,903.202637,188.136765,816.756226,1262.218384,441.024597,676.411865,902.333862,198.462784,765.490112,1246.561401,289.665192,,,,,,,,,,,,,,,,,,,,,
81,704.300720,995.543884,232.020721,,,,642.959229,905.371460,186.282089,816.891663,1263.285767,441.142395,675.315063,904.335022,197.415604,765.915588,1248.046387,289.714905,,,,,,,,,,,,,,,,,,,,,
82,703.047241,997.995178,231.232452,,,,642.345886,907.309998,184.514969,817.307861,1264.116455,441.267944,674.305359,906.764893,195.488525,765.985596,1249.498291,289.543030,,,,,,,,,,,,,,,,,,,,,
83,701.737183,999.473389,230.026154,,,,642.157043,909.596619,182.286530,817.686951,1265.062744,441.352509,673.598389,908.472656,194.011383,765.960022,1251.017334,289.618805,,,,,,,,,,,,,,,,,,,,,
84,700.570435,1000.816040,229.466644,,,,641.063721,911.264282,180.925858,817.949036,1265.854248,441.400146,672.795593,910.255859,192.520081,765.817627,1252.413696,289.545654,,,,,,,,,,,,,,,,,,,,,
85,699.863037,1002.832031,228.334366,,,,639.734375,913.168640,179.720657,818.076782,1266.720703,441.400208,671.741638,912.347717,191.140533,,,,,,,,,,,,,,,,,,,,,,,,
86,698.779236,1004.169861,227.293228,,,,639.063416,914.558350,178.322433,818.254761,1267.386963,441.667572,671.186768,914.339172,189.065948,,,,,,,,,,,,,,,,,,,,,,,,
87,698.072144,1005.326843,226.516754,,,,638.350464,916.256104,176.569611,818.602295,1268.080078,441.823486,670.623779,915.959412,187.507401,,,,,,,,,,,,,,,,,,,,,,,,
88,697.402710,1006.962036,225.653168,,,,637.988403,917.714722,175.527176,818.891357,1268.866699,442.083038,670.097900,917.235718,186.399048,,,,,,,,,,,,,,,,,,,,,,,,
89,696.682373,1008.224792,225.011734,,,,637.379822,918.880981,174.406296,819.019531,1269.467896,442.261749,669.761902,918.622559,184.654709,,,,764.995972,1257.976196,291.043274,,,,,,,,,,,,,,,,,,
90,696.464050,1009.348694,223.518524,,,,637.075684,920.227051,172.792038,819.167725,1270.110840,442.467896,669.775574,919.762512,182.895935,,,,765.155334,1258.749390,291.058746,,,,,,,,,,,,,,,,,,
91,695.832642,1010.634338,222.133194,,,,637.392151,921.452454,171.147369,819.104309,1270.732300,442.709045,669.547058,921.037231,181.729675,,,,765.144714,1259.451294,291.058350,,,,,,,,,,,,,,,,,,
92,695.343079,1011.665039,220.962479,,,,637.688721,922.492981,169.345795,819.129211,1271.278687,442.884338,669.261597,922.344604,180.306732,,,,764.927734,1260.223755,291.046692,,,,,,,,,,,,,,,,,,
93,695.209534,1012.838135,219.810471,,,,637.734314,923.295288,167.844193,819.177429,1271.795288,442.966095,669.658936,923.533264,178.419601,,,,764.687134,1260.901123,291.068298,,,,,,,,,,,,,,,,,,
94,694.709473,1013.711609,218.992783,,,,637.742188,924.080139,166.793945,819.199829,1272.270996,443.032196,669.979553,924.643616,177.013382,,,,764.391479,1261.450806,291.053406,,,,,,,,,,,,,,,,,,
95,694.106445,1014.471130,218.216431,,,,637.876282,924.638855,166.128616,819.244690,1272.660034,443.071991,670.066040,925.387146,176.053833,,,,764.078674,1262.122070,291.109772,,,,,,,,,,,,,,,,,,
96,693.885437,1015.570679,216.930618,,,,637.560303,925.238647,165.582306,819.189270,1273.090942,443.102905,670.206665,926.582520,174.679001,,,,763.851257,1262.630127,291.038452,,,,,,,,,,,,,,,,,,
97,693.870789,1016.363770,215.957993,,,,638.081482,925.779907,163.932159,819.209229,1273.561157,443.125488,670.389648,927.141113,173.270660,,,,763.405640,1263.079102,290.936615,,,,,,,,,,,,,,,,,,
98,693.554871,1017.034424,214.854385,,,,638.677063,926.612732,162.034332,819.197693,1273.984497,443.227234,670.934143,927.723206,172.081573,,,,763.374634,1263.359863,290.724792,,,,,,,,,,,,,,,,,,
99,693.389587,1017.786804,213.307190,,,,639.441956,927.333496,160.184891,819.254150,1274.215942,443.321564,670.998840,927.930542,171.043488,,,,763.239563,1263.727905,290.401855,,,,,,,,,,,,,,,,,,
100,693.625427,1018.114746,212.378235,,,,639.532104,927.724060,158.999268,819.529724,1274.376099,443.225342,670.947815,928.003540,170.213989,,,,763.014160,1263.817383,290.464508,,,,,,,,,,,,,,,,,,
101,693.758545,1018.346069,211.379990,,,,639.708374,928.100708,157.936829,819.627075,1274.627319,443.238525,671.169312,928.908020,168.572769,,,,762.825928,1263.899414,290.480438,,,,,,,,,,,,,,,,,,
102,693.635803,1018.968262,209.991043,,,,639.727295,928.464294,156.515915,819.567993,1274.859741,443.319763,671.069824,929.781433,167.085236,,,,762.637451,1264.005005,290.428650,,,,,,,,,,,,,,,,,,
103,693.482483,1019.583008,208.435532,,,,639.905762,928.842773,155.121689,819.536560,1275.175171,443.215149,671.501221,930.143372,166.051605,,,,,,,,,,,,,,,,,,,,,,,,
104,693.455627,1019.813477,207.518890,,,,639.866211,929.245789,154.060257,819.462463,1275.395020,443.177582,671.631592,930.270325,165.183060,,,,,,,762.522034,1263.859619,290.240967,,,,,,,,,,,,,,,
105,693.621155,1019.855835,206.846268,,,,639.485901,929.418701,153.560257,819.401489,1275.536255,443.148254,671.567017,930.235107,164.073669,,,,,,,762.341736,1263.884277,290.173340,,,,,,,,,,,,,,,
106,693.559448,1020.125244,205.640717,,,,639.296143,929.403748,153.075378,819.311707,1275.664307,443.072784,671.676575,930.861694,162.859375,,,,,,,762.206421,1263.890747,289.986725,,,,,,,,,,,,,,,
107,693.296082,1020.731079,204.114822,,,,639.077148,929.475525,151.799072,819.162292,1275.762939,442.905060,671.568115,931.312317,161.698578,,,,,,,762.099060,1263.911987,289.865814,,,,,,,,,,,,,,,
108,693.003845,1021.013672,203.023941,,,,639.276611,929.671448,150.548401,819.059204,1275.794312,442.749695,671.647278,931.386230,161.059662,,,,,,,762.001160,1263.851807,289.658875,,,,,,,,,,,,,,,
109,693.001282,1021.073425,202.417816,,,,639.419373,929.893616,149.222458,819.036072,1275.894287,442.548645,671.820618,931.388611,160.278107,,,,,,,761.947021,1263.767578,289.441559,,,,,,,,,,,,,,,
110,692.942627,1021.107605,201.632446,,,,639.578491,929.965088,148.244873,818.986450,1275.971680,442.362915,671.833679,931.352234,158.862091,,,,,,,761.875732,1263.643799,289.118286,,,,,,,,,,,,,,,
111,692.741638,1021.182495,200.646439,,,,639.629272,929.830994,147.525269,819.265259,1276.033813,442.048431,671.827393,931.505676,157.750961,,,,,,,761.847961,1263.518066,288.710266,,,,,,,,,,,,,,,
112,692.478210,1021.197998,199.682861,,,,639.626038,929.643860,146.605164,818.994507,1276.212036,441.783997,671.646301,931.751221,156.510193,,,,,,,761.680969,1263.407349,288.194977,,,,,,,,,,,,,,,
113,692.180115,1021.134277,198.854767,,,,639.480957,929.490417,145.388626,818.884644,1276.182739,441.546753,671.521484,931.856323,155.863678,,,,,,,,,,,,,,,,,,,,,,,,
114,692.164001,1021.090271,198.086090,,,,639.548035,929.553833,144.533112,818.998413,1276.199219,441.119995,671.658630,931.580566,155.378677,,,,,,,,,,,,,,,,,,,,,,,,
115,692.301636,1021.021484,197.174026,,,,639.547241,929.600830,143.667007,818.981628,1276.039307,440.881744,671.779480,931.475281,154.870728,,,,,,,,,,,,,,,,,,,,,,,,
116,692.259705,1021.105591,196.144348,,,,639.413269,929.505737,142.961914,818.690552,1275.969849,440.356201,671.384827,931.131226,153.715912,,,,,,,,,,761.213135,1262.559326,287.107025,,,,,,,,,,,,
117,692.004944,1021.064636,195.129578,,,,639.491089,929.350403,142.035507,818.469055,1275.879517,440.134583,671.635376,931.037231,152.454056,,,,,,,,,,761.551147,1262.216675,286.243317,,,,,,,,,,,,
118,691.904175,1020.824463,194.384460,,,,639.826904,929.105713,140.951797,818.316895,1275.814819,439.997650,671.639771,930.944580,151.135773,,,,,,,,,,761.608398,1261.822144,285.820496,,,,,,,,,,,,
119,691.839661,1020.562927,193.526474,,,,640.076050,928.786987,140.272278,818.162964,1275.708374,439.740784,671.510986,930.860413,150.439941,,,,,,,,,,761.345642,1261.305420,285.707062,,,,,,,,,,,,
120,691.736511,1020.392334,193.010880,,,,639.955750,928.516968,139.621063,818.167236,1275.510254,439.574188,671.566467,930.698181,150.038681,,,,,,,,,,761.081116,1260.889160,285.579956,,,,,,,,,,,,
121,691.985840,1020.290405,192.350616,,,,639.713257,928.056580,139.045425,818.067749,1275.410156,439.379639,671.668945,930.406372,149.669647,,,,,,,,,,760.897888,1260.483398,285.324890,,,,,,,,,,,,
122,692.016907,1020.185852,191.562958,,,,639.591187,927.630432,138.608414,817.865173,1275.294556,439.029144,671.730713,929.950317,148.921600,,,,,,,,,,760.675781,1260.158325,285.104614,,,,,,,,,,,,
123,691.962158,1020.063721,190.427933,,,,639.586243,927.152588,137.652527,817.862000,1275.133545,438.866669,671.785889,929.745483,147.964310,,,,,,,,,,,,,,,,,,,,,,,,
124,691.827698,1019.811768,189.645813,,,,639.919739,926.908813,136.907654,817.870056,1275.129517,438.687195,671.859924,929.565186,147.113693,,,,,,,,,,,,,,,,,,,,,,,,
125,691.628479,1019.495728,189.041748,,,,640.027283,926.792114,136.252060,818.177979,1274.775513,438.350952,671.921509,929.367615,146.315796,,,,,,,,,,,,,,,,,,,,,,,,
126,691.468384,1019.115112,188.681702,,,,640.389771,926.535767,135.569122,818.257080,1274.694458,438.049530,671.946350,929.059265,145.896790,,,,,,,,,,,,,,,,,,,,,,,,
127,691.458130,1018.562622,188.260178,,,,640.594666,926.184143,134.902130,818.194763,1274.572266,437.761078,672.073425,928.723694,145.550430,,,,,,,,,,,,,,,,,,,,,,,,
128,691.527527,1017.958801,187.720642,,,,640.677063,925.700989,134.534515,818.052551,1274.410400,437.493408,671.993652,928.352478,145.201660,,,,,,,,,,,,,759.289734,1258.030518,283.638977,,,,,,,,,
129,691.640259,1017.563049,187.472260,,,,640.664734,925.029297,134.429474,817.804321,1274.309326,437.255615,672.184326,927.815063,144.762100,,,,,,,,,,,,,759.012634,1257.752319,283.506531,,,,,,,,,
130,691.689087,1017.319275,187.105850,,,,640.643372,924.441833,134.249405,817.554688,1274.142212,436.976196,672.279358,927.501221,144.004318,,,,,,,,,,,,,758.830505,1257.423462,283.411560,,,,,,,,,
131,691.836548,1017.006775,186.820190,,,,640.678650,923.898193,133.975052,817.311157,1273.947876,436.665649,672.398987,927.233826,143.571747,,,,,,,,,,,,,758.872620,1257.121216,283.313171,,,,,,,,,
132,691.932373,1016.736206,186.592957,,,,641.620544,923.524719,132.867538,816.986328,1273.843506,436.349823,672.433655,926.854675,143.014954,,,,,,,,,,,,,759.023743,1256.575684,283.095398,,,,,,,,,
