Präzision01139
Date:,2025/04/22
Time:,17:38:38
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
127,806.028198,769.344849,113.219116,737.762512,952.414795,234.155518,805.192139,673.114319,66.290451,745.297302,1040.160278,345.972351,837.434937,684.259277,66.988525,,,,,,,,,,,,,,,,,,,,,,,,
128,805.970337,769.323853,113.141411,737.950928,952.435181,234.225845,805.163574,673.038818,66.318626,745.451782,1040.144653,345.972473,837.153076,684.410217,66.790421,,,,,,,,,,,,,,,,,,,,,,,,
129,806.063538,769.304443,113.194016,738.145447,952.438232,234.304550,805.106384,673.026001,66.357788,745.540039,1040.216309,346.059875,837.093445,684.463745,66.777779,,,,,,,,,,,,,,,,,,,,,,,,
130,806.205811,769.170959,112.974457,738.285278,952.457581,234.267166,805.128296,673.016724,66.358513,745.714233,1040.210205,346.168457,837.282837,684.122559,66.943275,,,,,,,,,,,,,,,,,,,,,,,,
131,806.152100,769.157654,113.159454,738.459717,952.459106,234.294662,805.151611,672.940674,66.440590,745.870300,1040.193115,346.210144,837.350525,684.085327,67.002258,,,,,,,,,,,,,,,,,,,,,,,,
132,806.218201,769.063416,113.011169,738.667603,952.464783,234.313431,805.118225,672.903259,66.408478,746.060669,1040.174438,346.382172,837.406006,683.910278,66.925529,,,,,,,,,,,,,,,,,,,,,,,,
133,806.265015,768.990662,112.951630,738.681213,952.506958,234.284698,805.115479,672.848083,66.422508,746.109070,1040.261230,346.392181,837.298462,683.920898,66.879166,,,,,,,,,,,,,,,,,,,,,,,,
134,806.189697,769.013123,113.184341,738.892212,952.451538,234.296219,805.113953,672.833801,66.436897,746.207092,1040.290039,346.386902,837.350159,683.811218,66.893944,,,,,,,,,,,,,,,,,,,,,,,,
135,806.225891,768.931091,113.234184,739.037781,952.416992,234.345551,805.059875,672.701599,66.399193,746.333435,1040.287720,346.455048,837.382813,683.776672,66.931564,,,,,,,,,,,,,,,,,,,,,,,,
136,806.388428,768.774475,113.069305,739.215515,952.355530,234.332321,805.244690,672.622986,66.190231,746.407410,1040.291382,346.410706,837.425903,683.724731,66.947884,,,,,,,,,,,,,,,,,,,,,,,,
137,806.377563,768.775818,113.265022,739.388916,952.285522,234.383484,805.342957,672.648804,66.082138,746.525940,1040.300537,346.395966,837.478088,683.671265,66.979698,,,,,,,,,,,,,,,,,,,,,,,,
138,806.371521,768.738159,113.422569,739.410339,952.231689,234.517792,805.395325,672.580872,66.119293,746.597412,1040.311279,346.449585,837.508240,683.516479,66.948700,,,,,,,,,,,,,,,,,,,,,,,,
139,806.506042,768.558716,113.441093,739.604858,952.184998,234.555420,805.383606,672.535095,66.125076,746.788879,1040.457642,346.593750,837.522095,683.522705,66.956055,,,,,,,,,,,,,,,,,,,,,,,,
140,806.497559,768.496948,113.468613,739.800903,952.109314,234.617615,805.461609,672.432312,66.251564,746.737671,1040.312622,346.542236,837.647644,683.431274,66.965805,,,,,,,,,,,,,,,,,,,,,,,,
141,806.538452,768.444397,113.498825,739.904724,952.065186,234.627518,805.541077,672.273865,66.222534,746.744080,1040.387085,346.471405,837.633179,683.272644,66.978821,,,,,,,,,,,,,,,,,,,,,,,,
142,806.682556,768.255371,113.714180,739.989197,951.972900,234.769470,805.557556,672.235046,66.150688,746.983948,1040.403320,346.548645,837.911865,683.080383,66.754601,,,,,,,,,,,,,,,,,,,,,,,,
143,806.734924,768.170715,113.713989,740.378967,951.748291,234.794861,805.610535,672.245239,66.106483,747.121765,1040.434448,346.682892,837.978638,683.086304,67.068748,,,,,,,,,,,,,,,,,,,,,,,,
144,806.789429,767.991028,113.604416,740.437927,951.776794,235.123138,805.701599,672.171448,66.172661,747.501587,1040.340576,346.714569,838.053467,683.078247,67.220909,,,,,,,,,,,,,,,,,,,,,,,,
145,806.936523,767.897583,113.834885,740.571533,951.564819,235.362930,805.755066,672.148865,66.189323,747.795959,1040.400269,346.697998,838.151489,682.914429,67.284233,,,,,,,,,,,,,,,,,,,,,,,,
146,806.954834,767.786499,113.962189,740.703979,951.570618,235.422867,805.830322,672.009705,66.103615,748.047974,1040.433594,346.791229,838.127014,682.820618,67.321327,,,,,,,,,,,,,,,,,,,,,,,,
147,807.030396,767.695435,114.049202,740.815308,951.607788,235.477371,805.843811,671.973145,66.076912,748.372498,1040.429443,346.716156,838.282471,682.743774,67.405502,,,,,,,,,,,,,,,,,,,,,,,,
148,807.091187,767.580811,114.069893,741.005249,951.537292,235.537491,805.864563,671.850891,66.020058,748.641968,1040.432251,346.728973,838.297363,682.644775,67.424965,,,,,,,,,,,,,,,,,,,,,,,,
149,807.167969,767.392395,114.209457,741.300354,951.500732,235.707764,805.923096,672.079285,66.048973,748.900696,1040.436646,346.882904,838.397156,682.598267,67.526558,,,,,,,,,,,,,,,,,,,,,,,,
150,807.196716,767.284973,114.267609,741.435730,951.462402,235.835281,805.980652,672.149841,66.032234,749.028809,1040.415039,347.092987,838.421753,682.538086,67.553780,,,,,,,,,,,,,,,,,,,,,,,,
151,807.258911,767.156555,114.388428,741.492188,951.396179,235.774887,805.945618,672.011902,66.043198,749.347473,1040.458618,347.102020,838.672241,682.657776,67.894318,,,,,,,,,,,,,,,,,,,,,,,,
152,807.286133,766.983826,114.397736,741.580872,951.387878,235.786438,806.025269,671.750916,65.926682,749.547363,1040.424927,347.006989,838.762024,682.642273,68.026329,,,,,,,,,,,,,,,,,,,,,,,,
153,807.311096,766.898743,114.447365,741.655823,951.323486,235.980301,806.026184,671.752502,66.162117,749.809509,1040.447266,346.997742,838.743469,682.508057,68.032967,,,,,,,,,,,,,,,,,,,,,,,,
154,807.322388,766.790588,114.492035,741.687500,951.334900,236.055130,806.264282,671.765015,65.830811,750.062805,1040.445190,347.098083,838.682678,682.435730,68.061646,,,,,,,,,,,,,,,,,,,,,,,,
155,807.443726,766.713684,114.591316,741.743774,951.323181,236.126297,806.113586,671.734680,66.007172,750.245117,1040.454590,347.178284,838.685059,682.413330,68.083809,,,,,,,,,,,,,,,,,,,,,,,,
156,807.473572,766.589905,114.636528,741.937500,951.277588,236.245697,806.296753,671.687256,65.717407,750.387329,1040.501709,347.274231,838.661194,682.325256,68.076897,,,,,,,,,,,,,,,,,,,,,,,,
157,807.349670,766.564148,114.567162,742.022705,951.143982,236.356873,806.435974,671.720764,65.611473,750.482910,1040.653320,347.313873,838.710449,682.209167,68.136917,,,,,,,,,,,,,,,,,,,,,,,,
158,807.440308,766.491272,114.684448,742.017456,951.099426,236.370636,806.439270,671.638367,65.553833,750.279846,1040.658936,347.527374,838.684143,682.166809,68.187492,,,,,,,,,,,,,,,,,,,,,,,,
159,807.530457,766.396362,114.783691,742.063232,951.082947,236.435379,806.489075,671.622131,65.610252,750.510437,1040.639771,347.511749,838.701721,682.131470,68.191849,,,,,,,,,,,,,,,,,,,,,,,,
160,807.517090,766.375610,114.785583,742.112427,951.043091,236.607956,806.505798,671.480469,65.579788,750.796509,1040.661987,347.328308,838.733582,682.032532,68.204353,,,,,,,,,,,,,,,,,,,,,,,,
161,807.616455,766.315918,114.913483,742.150024,951.017090,236.863495,806.502014,671.434204,65.546440,750.804260,1040.666260,347.585907,838.782104,681.969299,68.251472,,,,,,,,,,,,,,,,,,,,,,,,
162,807.657532,766.191650,114.943840,742.149475,950.903809,236.899094,806.543335,671.361877,65.543617,750.910950,1040.642944,347.872955,838.818176,681.869141,68.264206,,,,,,,,,,,,,,,,,,,,,,,,
163,807.506470,766.283081,115.270180,742.134705,950.929688,236.955505,806.579895,671.248047,65.612915,750.842285,1040.682861,348.238220,838.823853,681.916504,68.281715,,,,,,,,,,,,,,,,,,,,,,,,
164,807.555359,766.235107,115.503586,741.983093,951.008179,237.033356,806.641357,671.192139,65.603859,750.946960,1040.677246,348.411102,838.910400,681.822021,68.392838,,,,,,,,,,,,,,,,,,,,,,,,
165,807.595093,766.186401,115.665192,741.943726,951.000305,237.167694,806.647217,671.116577,65.605759,751.083313,1040.750977,348.472412,838.867981,681.748230,68.388939,,,,,,,,,,,,,,,,,,,,,,,,
166,807.568542,766.132446,115.762856,741.765991,951.044373,237.240540,806.731995,671.074280,65.602600,751.149597,1040.738647,348.592529,838.843262,681.716064,68.374229,,,,,,,,,,,,,,,,,,,,,,,,
167,807.436646,766.133423,115.938614,741.551758,951.160889,237.361664,806.742493,671.087646,65.657204,751.225525,1040.825684,348.662689,838.784119,681.781433,68.461456,,,,,,,,,,,,,,,,,,,,,,,,
168,807.254456,765.986450,115.843262,741.405029,951.323669,237.517654,806.674316,671.089783,65.720901,751.315247,1040.938721,348.639862,838.828369,681.646667,68.672729,,,,,,,,,,,,,,,,,,,,,,,,
169,807.190857,766.083252,116.382828,741.156372,951.425171,237.560196,806.591064,670.981628,65.889023,751.443542,1041.032471,348.757294,838.783508,681.472839,68.793991,,,,,,,,,,,,,,,,,,,,,,,,
170,807.043274,766.098328,116.737144,741.008118,951.558411,237.597244,806.663818,671.051147,66.029976,751.490295,1041.137695,348.794983,838.709045,681.345337,68.902252,,,,,,,,,,,,,,,,,,,,,,,,
171,806.840454,766.135132,116.901474,740.767944,951.704224,237.694763,806.669617,671.109741,66.133507,751.598633,1041.245239,348.821472,838.690063,681.333923,69.052597,,,,,,,,,,,,,,,,,,,,,,,,
172,806.630981,766.180725,117.157028,740.630005,951.950928,237.720398,806.359558,671.064697,66.509094,751.788696,1041.458740,348.805084,838.644043,681.327393,69.321724,,,,,,,,,,,,,,,,,,,,,,,,
173,806.336182,766.281128,117.647949,740.389526,952.098145,237.862137,806.171082,671.105835,67.095230,751.881226,1041.690430,348.755432,838.524292,681.316040,69.567764,,,,,,,,,,,,,,,,,,,,,,,,
174,806.164673,766.374817,117.935745,740.349304,952.292603,237.878479,806.045715,671.199097,67.677933,751.914307,1041.903320,348.823883,838.360657,681.422485,69.918274,,,,,,,,,,,,,,,,,,,,,,,,
175,805.986084,766.363525,118.221893,740.221375,952.593201,237.924988,805.975586,671.430054,68.399017,751.931458,1042.113403,348.871674,838.010742,681.542175,70.670586,,,,,,,,,,,,,,,,,,,,,,,,
176,805.906555,766.492676,118.642067,739.865356,953.093933,237.888855,806.176819,671.504761,69.303368,751.967346,1042.442871,348.821991,837.461853,681.784424,71.616280,,,,,,,,,,,,,,,,,,,,,,,,
177,805.837708,766.987793,119.483376,739.842346,953.681702,238.059631,806.267761,671.809692,70.007629,751.982544,1042.866577,348.825012,837.520081,682.127197,72.867905,,,,,,,,,,,,,,,,,,,,,,,,
178,805.767334,767.383484,120.506157,739.636230,954.278564,238.161133,806.162109,672.019287,70.711388,752.021179,1043.232178,348.744812,837.625122,682.099731,73.822243,,,,,,,,,,,,,,,,,,,,,,,,
179,805.496582,767.905029,121.242149,740.225159,955.259521,237.799866,805.795532,672.130493,71.661011,752.045654,1043.681274,348.632263,838.097107,682.814087,74.574257,,,,,,,,,,,,,,,,,,,,,,,,
180,805.346008,768.285645,121.881889,739.831055,955.973816,237.465271,805.499634,672.412964,73.412537,752.026428,1044.298828,348.467682,837.961548,683.470825,75.794243,,,,,,,,,,,,,,,,,,,,,,,,
181,805.251892,768.631165,122.673660,738.537598,956.420166,237.448471,805.693420,672.971008,74.283058,751.920654,1044.869019,348.522827,837.539795,683.846680,76.853142,,,,,,,,,,,,,,,,,,,,,,,,
182,805.484375,769.265076,123.779236,738.001648,957.169922,237.615265,805.885803,673.341980,75.469063,751.821777,1045.413208,348.606873,837.422668,683.905884,77.986656,,,,,,,,,,,,,,,,,,,,,,,,
183,805.154419,769.865417,124.851265,737.860901,958.066406,237.695572,805.695007,673.417603,76.539574,751.588379,1046.107178,348.670898,836.984619,683.451233,79.361801,,,,,,,,,,,,,,,,,,,,,,,,
184,804.687195,770.361633,125.704948,737.614441,958.921448,237.750214,805.599792,673.822327,78.061707,751.402527,1046.850586,348.748108,837.053101,684.065674,80.971542,,,,,,,,,,,,,,,,,,,,,,,,
185,804.382446,770.761475,126.398338,736.942871,959.992249,238.208191,805.657349,674.273376,79.480560,751.090027,1047.604126,348.774628,836.680298,684.426941,82.065163,,,,,,,,,,,,,,,,,,,,,,,,
186,804.367615,771.278809,127.463577,737.255981,961.076233,239.078293,805.936584,674.611084,81.264526,750.710632,1048.343628,348.873383,836.630493,685.025391,83.402290,,,,,,,,,,,,,,,,,,,,,,,,
187,804.236206,772.177002,128.960815,736.831238,961.876343,239.650345,806.011292,674.970093,82.806923,750.462830,1049.255249,348.992218,836.826233,685.924744,84.723770,,,,,,,,,,,,,,,,,,,,,,,,
188,804.372803,772.955566,130.029877,736.350525,962.987915,240.070389,806.063416,675.407166,84.014481,750.271179,1050.278320,348.996155,836.626831,686.901489,85.893013,,,,,,,,,,,,,,,,,,,,,,,,
189,804.325928,773.359985,131.472931,734.936768,964.269470,239.140915,806.246948,675.893311,85.951492,750.146118,1051.172974,348.956177,836.513245,687.477600,87.675850,,,,,,,,,,,,,,,,,,,,,,,,
190,803.975647,773.986389,132.963257,734.337830,965.106750,239.384842,806.208191,676.467590,87.566788,749.915100,1052.278564,349.162384,837.060974,687.650208,89.656525,,,,,,,,,,,,,,,,,,,,,,,,
191,803.851929,774.499390,133.984512,733.735901,965.876709,239.551987,806.571228,677.165771,88.649376,749.382874,1053.688354,349.367401,837.432190,688.189880,91.258736,,,,,,,,,,,,,,,,,,,,,,,,
192,803.799011,775.358582,135.209183,733.190308,967.249878,239.519608,806.751282,677.900818,90.680183,748.754395,1054.724854,349.583618,837.367615,688.908630,92.068558,,,,,,,,,,,,,,,,,,,,,,,,
193,803.761658,776.043091,137.398254,732.523132,968.585632,239.970673,807.113586,678.443176,92.539665,748.173035,1055.660034,349.379578,837.543152,689.355103,94.812584,,,,,,,,,,,,,,,,,,,,,,,,
194,805.265198,777.861328,138.110809,730.908020,968.640137,241.548599,807.353821,679.193726,93.878555,747.743408,1056.656494,349.353699,837.553955,689.753845,97.001419,,,,,,,,,,,,,,,,,,,,,,,,
195,805.718872,778.828674,138.234100,729.934204,969.870361,242.145493,807.306458,680.205933,95.787910,747.368652,1057.757690,349.504364,837.604797,690.747375,98.437393,,,,,,,,,,,,,,,,,,,,,,,,
196,803.065247,778.976685,140.559052,730.043091,972.026123,241.123169,807.473511,680.676636,97.337402,746.981506,1058.863037,349.509460,837.733643,691.840759,99.694908,,,,,,,,,,,,,,,,,,,,,,,,
197,802.241455,779.814941,142.477173,729.941528,973.337952,241.107681,807.659485,681.598938,99.371666,746.685120,1060.126953,349.465546,837.460266,692.902222,101.175591,,,,,,,,,,,,,,,,,,,,,,,,
198,802.451477,780.585083,144.334427,729.539917,974.626099,241.756348,807.377014,682.340210,101.253525,746.413513,1061.206055,349.350006,837.562622,693.473022,103.310112,,,,,,,,,,,,,,,,,,,,,,,,
199,802.258606,781.739441,146.114990,728.362915,976.256531,241.424057,807.017639,683.630859,103.758110,745.936157,1062.324951,349.234039,837.142334,694.652832,105.495888,,,,,,,,,,,,,,,,,,,,,,,,
200,801.722290,782.816101,147.291901,727.201233,977.797485,241.659302,806.827087,684.380859,105.334206,745.425903,1063.790405,349.166901,836.893616,695.848328,106.823013,,,,,,,,,,,,,,,,,,,,,,,,
201,800.980957,783.934998,148.650436,726.570374,979.079712,241.721573,806.870361,685.403442,107.292923,744.936218,1064.959595,349.297333,836.188477,697.295410,107.647659,,,,,,,,,,,,,,,,,,,,,,,,
202,801.807739,785.770447,149.909943,725.984192,980.504395,242.004364,806.775146,686.309265,108.972321,744.023621,1066.256226,350.029236,836.278931,698.470154,110.229469,,,,,,,,,,,,,,,,,,,,,,,,
203,801.698303,786.803101,151.071457,725.405884,982.271179,242.477570,806.613403,687.394775,110.888557,743.286072,1067.385254,350.144440,836.547729,698.823242,113.211662,,,,,,,,,,,,,,,,,,,,,,,,
204,800.447510,787.964417,153.086151,724.350037,983.504578,243.302185,806.418762,688.457764,112.955719,742.852600,1068.645630,350.262726,836.194702,700.060791,114.874008,,,,,,,,,,,,,,,,,,,,,,,,
205,799.682251,789.322937,154.484039,723.340515,985.579285,243.958466,805.802856,689.535156,114.905670,742.491272,1070.116089,350.359039,835.762268,701.206055,117.036186,,,,,,,,,,,,,,,,,,,,,,,,
206,799.086792,790.228516,155.701263,722.380127,986.925781,243.816589,805.167908,690.802917,116.741943,742.321899,1071.581421,350.463654,834.517212,702.657104,118.140953,,,,,,,,,,,,,,,,,,,,,,,,
207,798.466125,791.955750,157.410583,721.651123,988.602722,243.817474,804.568420,691.946106,118.784111,742.052246,1072.877319,350.485901,833.767456,704.298645,119.742294,,,,,,,,,,,,,,,,,,,,,,,,
208,797.733398,793.393188,158.961227,721.151978,990.270325,243.912170,804.442261,693.038940,120.724594,741.736694,1074.213379,350.461700,834.011902,704.820313,121.771339,,,,,,,,,,,,,,,,,,,,,,,,
209,796.946350,794.382813,160.210159,720.154297,992.130188,244.565079,803.571228,694.136292,122.487030,741.360535,1075.615601,350.321289,833.583374,705.490906,124.760406,,,,,,,,,,,,,,,,,,,,,,,,
210,796.219421,796.020508,162.079910,719.397949,994.163635,245.442627,802.859070,695.667664,124.314743,740.885498,1077.069824,350.568054,832.261658,707.859924,125.503387,,,,,,,,,,,,,,,,,,,,,,,,
211,795.367798,797.355103,163.419037,718.314819,995.864624,245.729294,801.918335,696.839050,125.877640,740.493286,1078.479370,350.897247,831.120056,709.276489,127.241966,,,,,,,,,,,,,,,,,,,,,,,,
212,794.622742,798.826843,164.856354,717.304321,997.495911,245.389557,801.253906,698.386963,127.734581,739.747803,1080.076294,351.662750,830.981812,710.082764,129.710175,,,,,,,,,,,,,,,,,,,,,,,,
213,793.715637,800.415344,166.290588,716.533997,999.464111,245.332245,800.396606,699.605957,129.370331,739.193054,1081.588013,351.792267,830.231445,711.111694,132.357727,,,,,,,,,,,,,,,,,,,,,,,,
214,793.205444,801.863220,167.616226,715.582092,1001.158203,245.991226,799.805481,701.012817,131.342072,739.054443,1083.028931,351.597015,829.257019,712.169556,134.231644,,,,,,,,,,,,,,,,,,,,,,,,
215,791.897644,803.496521,169.009109,714.359131,1003.370056,246.914886,798.750977,702.312012,133.200073,738.943665,1084.636841,351.441467,828.549927,713.238342,136.647522,,,,,,,,,,,,,,,,,,,,,,,,
216,790.949646,805.103149,170.250153,713.663818,1005.134949,247.403732,797.492310,703.814209,134.806610,738.754456,1086.171143,351.250916,827.691345,714.763245,137.880615,,,,,,,,,,,,,,,,,,,,,,,,
217,789.858643,806.824158,171.986069,713.103516,1007.055481,247.519424,796.149841,705.297302,136.987061,738.426819,1087.894775,351.604004,826.284302,716.196228,140.179932,,,,,,,,,,,,,,,,,,,,,,,,
218,788.715393,808.395020,173.393387,712.116516,1009.098450,247.438614,795.197205,706.559875,138.412186,737.726868,1089.213379,352.077972,825.636414,717.643188,141.706833,,,,,,,,,,,,,,,,,,,,,,,,
219,787.783447,810.106323,174.807236,710.913330,1011.266602,247.816437,794.099976,708.415833,140.084686,737.561646,1090.687500,352.157867,824.059082,719.439392,143.410843,,,,,,,,,,,,,,,,,,,,,,,,
220,786.728516,811.883301,176.409485,709.760010,1013.291687,248.413361,793.300598,710.062561,141.563889,736.981079,1092.196777,352.760956,823.072083,721.040894,144.987381,,,,,,,,,,,,,,,,,,,,,,,,
221,785.662659,813.550781,177.479263,708.874451,1015.262146,248.857117,792.355469,712.091858,143.094299,736.330994,1093.871094,353.432251,822.111511,722.572571,147.084610,,,,,,,,,,,,,,,,,,,,,,,,
222,784.403992,815.459717,179.035873,708.408875,1017.292053,249.440826,791.014832,713.891907,145.016113,735.810608,1095.477173,353.918579,820.701233,724.450623,148.384567,,,,,,,,,,,,,,,,,,,,,,,,
223,783.135193,817.243164,180.007645,707.348389,1019.691650,249.757706,789.409668,715.513428,146.887039,735.382935,1097.139282,353.880341,819.624329,725.889221,150.410034,,,,,,,,,,,,,,,,,,,,,,,,
224,782.048340,819.089355,181.461700,705.927002,1021.651978,250.168564,788.226563,717.188171,148.351028,735.168579,1098.735352,353.888885,818.178223,727.984558,151.422195,,,,,,,,,,,,,,,,,,,,,,,,
225,780.713989,821.058716,182.831573,704.958252,1023.930176,250.362823,787.368225,719.097107,149.565094,734.983643,1100.552979,353.692657,817.296753,729.032104,154.101578,,,,,,,,,,,,,,,,,,,,,,,,
226,779.662537,823.051392,184.220825,704.198975,1026.179443,250.753067,785.866089,720.972717,151.099197,734.868286,1102.410400,354.275360,816.050659,731.460022,155.117630,,,,,,,,,,,,,,,,,,,,,,,,
227,778.290527,824.875671,185.425522,703.399719,1028.459595,251.491531,784.536194,722.855835,152.909973,734.347290,1104.079468,354.497437,814.437988,732.998047,156.384109,,,,,,,,,,,,,,,,,,,,,,,,
228,777.017944,827.020874,186.685989,702.237610,1030.550537,252.334259,782.628723,724.621155,154.564301,733.892273,1105.764648,354.874298,813.091492,735.226746,157.380692,,,,,,,,,,,,,,,,,,,,,,,,
229,775.667114,828.965332,188.356384,701.191406,1032.748657,252.600159,781.352844,726.192871,155.888245,733.658264,1107.640869,355.372772,811.587463,736.863831,159.397812,,,,,,,,,,,,,,,,,,,,,,,,
230,774.444214,830.787964,189.093704,700.455078,1035.038208,252.605164,779.835876,728.346619,157.502823,733.137146,1109.383667,355.875275,810.478882,738.921082,160.337814,,,,,,,,,,,,,,,,,,,,,,,,
231,773.093872,833.148193,190.733582,699.242004,1037.588623,253.333145,778.925354,730.580688,158.284378,732.696594,1111.261353,356.067963,808.950867,740.790344,162.146240,,,,,,,,,,,,,,,,,,,,,,,,
232,771.775879,835.101501,191.317734,698.106445,1039.800171,254.293228,777.260193,732.585266,159.634827,732.139771,1112.997192,356.359650,807.659485,742.743713,163.268600,,,,,,,,,,,,,,,,,,,,,,,,
233,770.546875,837.343140,192.400665,697.195251,1041.820801,254.821548,775.713257,734.828674,160.745087,731.642883,1114.838989,356.777313,806.000305,744.671570,164.892838,,,,,,,,,,,,,,,,,,,,,,,,
234,769.016907,839.367065,193.413162,696.210876,1044.127319,255.921402,774.089600,736.934143,161.892822,731.369629,1116.719238,357.272919,805.126953,746.609009,166.254074,,,,,,,,,,,,,,,,,,,,,,,,
235,767.931396,841.870605,194.336914,695.532043,1046.458618,256.431763,772.912109,738.764771,162.690796,731.236877,1118.649902,357.727051,803.164307,748.687134,167.125107,,,,,,,,,,,,,,,,,,,,,,,,
236,766.257080,844.005615,195.291504,694.122498,1048.911743,256.759064,770.914551,741.137634,164.504623,731.033447,1120.526489,358.084930,801.510742,751.064331,167.484650,,,,,,,,,,,,,,,,,,,,,,,,
237,765.093933,846.203247,195.833649,692.820740,1050.949463,257.384735,769.267822,742.905334,165.144363,730.979248,1122.466797,358.485229,799.619690,753.096130,168.987259,,,,,,,,,,,,,,,,,,,,,,,,
238,763.312195,848.274292,196.734818,692.127625,1053.391479,257.793304,766.975464,745.251587,166.565811,730.823486,1124.303589,358.831757,797.882996,755.286499,169.586731,,,,,,,,,,,,,,,,,,,,,,,,
239,761.857300,850.454834,197.713577,691.283691,1055.683838,258.482178,765.600342,747.303650,167.453094,730.822937,1126.231812,359.385834,796.153198,757.092529,170.512207,,,,,,,,,,,,,,,,,,,,,,,,
240,760.033325,852.597656,198.403229,690.191711,1057.852417,259.670044,763.769775,749.668579,168.388931,730.165222,1128.299561,360.102264,794.055359,759.560181,171.241455,,,,,,,,,,,,,,,,,,,,,,,,
241,758.381287,854.871033,199.918533,689.649414,1060.282104,259.870300,762.450378,752.000854,168.653748,729.629700,1130.098755,360.561371,793.019714,761.513733,171.953766,,,,,,,,,,,,,,,,,,,,,,,,
242,757.029968,856.902466,200.300110,689.009460,1062.855347,259.899902,760.901550,754.280212,169.414688,729.242310,1131.929932,361.134399,791.059387,763.760376,173.003586,,,,,,,,,,,,,,,,,,,,,,,,
243,755.872864,859.371643,200.686859,688.405945,1065.252686,260.174957,758.755798,756.583374,170.254227,728.885254,1133.677734,361.636688,789.169495,765.971558,173.367981,,,,,,,,,,,,,,,,,,,,,,,,
244,754.136719,861.619080,201.070572,687.459290,1067.623779,260.708618,756.938538,758.625854,170.620041,728.679932,1135.604004,361.985077,787.083252,768.014160,174.166733,,,,,,,,,,,,,,,,,,,,,,,,
245,752.898682,864.341614,201.965393,686.198792,1070.090454,261.618988,754.722595,760.817749,170.866211,728.722717,1137.503662,362.395966,785.389465,770.033386,175.023270,,,,,,,,,,,,,,,,,,,,,,,,
246,751.084473,866.332458,202.319717,685.443115,1072.508667,261.974487,752.730652,763.236267,171.694092,728.696716,1139.353149,362.805023,783.425903,772.317749,175.226868,,,,,,,,,,,,,,,,,,,,,,,,
247,749.564697,868.426697,202.752365,684.908630,1074.882324,261.794342,750.876099,765.418457,172.367447,728.556519,1141.185059,363.168182,781.386536,774.389771,175.717072,,,,,,,,,,,,,,,,,,,,,,,,
248,747.600952,870.712891,203.394974,684.159668,1077.403931,262.940063,748.563232,767.929504,172.593399,728.533081,1142.815186,363.378876,779.596008,776.872498,176.045319,,,,,,,,,,,,,,,,,,,,,,,,
249,746.039429,872.985046,203.858673,683.018921,1079.930298,263.591949,746.915771,770.040833,172.710938,728.510864,1144.701172,363.976715,777.404175,778.809814,176.129120,,,,,,,,,,,,,,,,,,,,,,,,
250,744.344299,875.285828,203.638351,681.872498,1082.212891,264.025177,744.973633,772.321228,172.741592,728.050354,1146.322510,364.605865,775.342346,781.403564,175.846817,,,,,,,,,,,,,,,,,,,,,,,,
251,742.697693,877.734375,203.860336,680.997681,1084.440308,265.000214,742.591553,774.748962,173.242676,727.540833,1148.095459,365.380005,773.541504,783.132629,176.467377,,,,,,,,,,,,,,,,,,,,,,,,
252,741.326294,879.907471,204.659683,680.054565,1086.949097,265.645203,740.448425,776.770569,173.578476,727.177185,1149.672119,366.039642,771.388611,785.569153,176.619034,,,,,,,,,,,,,,,,,,,,,,,,
253,739.719360,881.915283,204.635056,679.213501,1089.495972,266.253357,738.408386,779.257751,173.602341,726.962402,1151.480103,366.540283,769.549622,787.397705,176.794006,,,,,,,,,,,,,,,,,,,,,,,,
254,737.998535,884.583984,204.642258,678.937012,1091.688721,266.064148,736.718628,781.750488,173.343338,726.892395,1153.187012,366.825409,767.237122,789.888184,177.041885,,,,,,,,,,,,,,,,,,,,,,,,
255,736.144043,886.699646,205.181305,678.279297,1094.008911,266.463867,734.621460,784.025391,173.550705,727.232910,1154.911255,367.305542,765.280457,792.018066,176.726349,,,,,,,,,,,,,,,,,,,,,,,,
256,734.489136,888.802124,205.384506,677.597839,1096.570190,267.224396,732.596863,786.565247,173.535980,727.190063,1156.549805,368.115814,763.619080,794.276184,176.541977,,,,,,,,,,,,,,,,,,,,,,,,
257,733.115540,891.074158,205.418625,677.076965,1098.820190,267.975311,730.500549,788.634583,173.240738,727.033813,1158.216553,368.280029,761.245178,796.152649,176.606232,,,,,,,,,,,,,,,,,,,,,,,,
258,731.722534,893.505188,205.463394,676.345215,1101.123901,268.258575,728.562317,790.760864,172.842728,727.090454,1159.857788,368.230560,759.154236,798.564087,176.206818,,,,,,,,,,,,,,,,,,,,,,,,
259,729.826172,895.614868,205.134552,675.850708,1103.764771,268.682861,726.042664,793.163696,172.946671,726.888733,1161.559692,368.828613,757.416992,800.654907,176.031555,,,,,,,,,,,,,,,,,,,,,,,,
260,728.641357,897.860779,205.650589,675.548157,1106.010010,268.966339,724.233398,795.247498,172.654556,726.726074,1163.092041,369.572052,754.772583,803.061035,176.094864,,,,,,,,,,,,,,,,,,,,,,,,
