Präzision07
Date:,2025/05/06
Time:,14:08:48
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
31,773.816406,886.879517,202.751755,754.642212,1178.793945,381.790527,785.818420,783.878418,192.457489,,,,758.778870,770.691956,188.700958,,,,,,,,,,,,,,,,,,,,,,725.489624,1149.499146,211.070114,,,,,,,,,,,,
32,772.180725,890.301392,203.901596,754.711060,1181.620850,382.715393,783.064514,787.312561,193.471558,,,,756.115173,773.948486,190.470993,,,,,,,,,,,,,,,,,,,,,,725.492065,1153.169922,211.314316,,,,,,,,,,,,
33,770.294067,893.426636,205.202591,754.798096,1184.479614,383.524506,780.446045,790.632751,195.231781,,,,753.433044,777.617859,191.656189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,767.816406,897.072510,206.188293,754.623474,1187.133301,384.238068,778.289551,794.313416,195.849686,,,,750.411743,781.141541,192.951202,,,,,,,,,,,,,,,,,,,,,,,,,724.802307,1160.730103,212.440826,,,,,,,,,
35,765.784851,900.611572,206.844437,754.901978,1189.983765,384.523224,775.669678,797.570618,196.661102,,,,747.965271,784.841919,193.583389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,763.426758,904.074585,207.114624,755.112671,1192.545288,385.347992,772.713013,800.896545,197.500717,,,,745.080078,788.479370,194.277084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,761.121887,907.351440,207.888840,755.086548,1195.114868,386.153992,769.789490,803.909607,197.431915,,,,741.339172,791.736694,195.102310,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.719116,1171.514404,214.767502,,,,,,
38,759.051758,910.558899,208.137100,755.253296,1197.306885,387.034454,766.414612,807.183533,197.416748,,,,738.803894,795.214111,194.442749,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.233704,1175.268066,214.477905,,,,,,
39,756.815613,914.001404,208.011902,755.164368,1199.628784,387.814484,763.857544,810.736389,197.059464,,,,735.561096,798.706116,194.599243,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.437134,1178.834717,214.566086,,,,,,
40,754.338074,917.382141,208.466064,,,,760.450317,813.927002,197.486816,,,,732.391724,802.344116,193.982864,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.921570,1182.209961,215.915192,,,,,,
41,752.099365,920.414795,207.664856,,,,757.175903,816.832336,196.805130,,,,728.542358,805.483459,194.011215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,749.664795,923.214233,207.200546,,,,753.567871,820.254028,195.600967,,,,725.129395,808.879517,193.049118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.570862,1205.722534,390.176544,723.394958,1188.804321,217.527115
43,747.296814,926.516968,207.184509,,,,749.839844,823.444641,194.358017,,,,721.732117,812.091309,192.073090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.976807,1207.588501,390.728943,723.814026,1191.953369,217.804230
44,745.074097,929.421204,206.800156,,,,746.741394,826.180359,193.098389,,,,718.231140,815.292786,190.900848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.160645,1209.445068,391.583740,723.703857,1195.222900,218.316193
45,742.269470,932.295837,205.768570,,,,743.492981,829.338745,192.133911,,,,714.727539,818.589722,189.736786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.449097,1211.133423,392.179596,723.809937,1198.144897,219.014725
46,739.750977,935.410278,205.559204,,,,739.821228,832.281799,191.015274,,,,710.874451,822.021790,188.528915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.281860,1212.738037,392.995422,723.479919,1200.914185,220.003510
47,737.427734,938.135620,204.386871,,,,736.227173,835.103577,189.113907,,,,707.668457,825.108643,186.872238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.195862,1214.241943,393.802155,723.435120,1203.884155,220.672577
48,735.193298,940.787354,203.433945,,,,732.889893,838.209045,187.631516,,,,703.988831,828.101135,185.218933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.397888,1215.750610,394.363953,723.370789,1206.764771,221.190628
49,732.699097,943.540344,202.079468,,,,729.263916,840.649841,186.459412,,,,700.474121,831.093201,183.783783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.670105,1217.136230,394.777161,723.318542,1209.224609,221.692474
50,730.269958,945.922241,201.279541,,,,726.212036,843.449280,184.435226,,,,697.382080,834.107117,181.607101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.981750,1218.596802,395.153961,723.253967,1211.746216,222.133682
51,727.665771,948.514038,200.512024,,,,722.974182,846.240356,182.407547,,,,693.311707,837.131470,180.337723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.001160,1219.939697,395.757202,722.929016,1214.315674,222.995590
52,725.471558,951.021179,198.685608,,,,719.577576,848.550415,180.405945,,,,690.673218,840.081787,177.495895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.960754,1221.262573,396.541656,723.179016,1216.528076,223.575760
53,723.290710,953.255310,197.734375,,,,716.505127,851.271667,179.273773,,,,687.667725,842.804504,175.450470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.952942,1222.513428,397.266418,723.002136,1218.625977,224.221085
54,720.701660,955.524109,196.341370,,,,713.595398,853.496277,177.563766,,,,684.602356,845.617798,173.297623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.184814,1223.740112,397.690063,722.698242,1220.798462,224.583176
55,718.801147,957.644958,194.990326,,,,710.401489,856.159424,174.934357,,,,681.508667,847.958008,170.893814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.577087,1225.092651,397.845337,722.615601,1222.517334,224.899994
56,716.698059,959.809570,194.031067,,,,707.952820,858.325867,172.767075,,,,679.228821,850.638428,168.192657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.084106,1226.225586,397.964600,722.511780,1224.694580,225.334946
57,714.407471,961.638611,192.282150,,,,705.663086,860.571472,170.697037,,,,676.995117,853.324524,165.715256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.940430,1227.510498,398.067535,722.667480,1226.498535,225.451416
58,712.763184,963.761536,191.748398,,,,703.049744,862.650635,168.742264,,,,674.435730,855.595764,163.461151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.937500,1228.649292,398.367523,722.531860,1228.449585,225.646790
59,711.000183,965.521545,190.103851,,,,700.820862,864.772949,166.957657,,,,671.865540,857.835266,161.762772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.964355,1229.819946,398.646820,722.570923,1229.872192,225.948441
60,709.296021,967.269836,189.147766,,,,698.952820,866.745605,164.770035,,,,669.955017,859.954956,159.744064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.091431,1231.062744,399.018768,722.389893,1231.700195,226.181183
61,708.125854,969.194946,187.991943,,,,696.827820,868.667908,162.651337,,,,668.297607,862.018555,157.606064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.173218,1232.366821,399.451630,722.093811,1233.082031,226.746872
62,706.862061,970.678040,186.561371,,,,695.635071,870.596130,161.174286,,,,666.882690,863.954529,155.614487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.227539,1233.493774,399.545319,721.823425,1234.498901,227.235443
63,705.790833,972.215820,185.935638,,,,694.334045,872.434143,159.641647,,,,665.602112,865.939758,153.535553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.433533,1234.685669,399.657196,721.968689,1236.037231,227.420181
64,704.810364,974.119080,184.566208,,,,693.109558,873.981934,158.479172,,,,664.543762,867.680847,152.082993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.606079,1235.791992,399.744781,722.247864,1237.215210,227.590500
65,703.844910,975.298523,183.644455,,,,692.188416,875.725525,156.903503,,,,663.744873,869.466553,150.372589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.959167,1237.106201,399.574219,722.320984,1238.786865,227.465240
66,703.253601,976.673767,183.164902,,,,691.273132,877.127258,155.504166,,,,662.908752,871.095154,149.197113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.420105,1238.250122,399.650787,722.483887,1240.213501,227.267853
67,702.490662,978.403503,181.947388,,,,690.236023,878.810364,154.238556,,,,661.654053,872.306396,148.418259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.876465,1239.389160,399.618347,722.481079,1241.259399,227.226517
68,701.811401,979.503967,181.150711,,,,690.136292,880.373047,153.209000,,,,661.119873,873.900146,147.469284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.236084,1240.559692,399.552979,722.410034,1242.350830,227.447296
69,701.340881,980.339966,180.351944,,,,689.650940,881.533386,152.078125,,,,660.744446,875.262756,146.176163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.414917,1241.520752,399.694336,722.438049,1243.414063,227.828659
70,701.041138,981.876709,179.344971,,,,689.082336,882.597229,151.231308,,,,660.327698,876.461487,144.586945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.537598,1242.546509,399.997192,722.724060,1244.107178,227.850204
71,700.566833,983.223145,178.609970,,,,688.751221,883.940796,150.310760,,,,660.135742,877.764709,143.247269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.054199,1243.489624,399.922211,722.945557,1245.139771,227.789764
72,700.038330,984.018799,178.061340,,,,688.432983,885.152283,149.129745,,,,659.848633,878.788391,142.224777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.687622,1244.733032,399.404602,723.151794,1246.357544,227.778824
73,699.841797,984.866821,177.088165,,,,688.026672,885.855042,147.750229,,,,659.423767,879.738525,141.217606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.021790,1245.782349,399.306366,723.394104,1247.250610,228.015625
74,699.521912,985.697083,176.191879,,,,688.007996,886.633301,146.379532,,,,659.212952,880.631531,139.972900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.184143,1246.707031,399.277771,723.543396,1247.783569,228.084351
75,698.964539,986.462952,175.426376,,,,688.283081,887.826294,145.182480,,,,658.860352,881.459900,139.213882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.445679,1247.398682,399.249207,723.764954,1248.379639,227.773773
76,698.422607,987.304138,174.755646,,,,688.095276,889.046631,144.106934,,,,658.853638,882.388550,137.346649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.919006,1248.237427,398.831451,724.093018,1249.188965,227.275864
77,698.148926,988.232239,173.947723,,,,687.575562,889.845581,143.218735,,,,658.961304,883.327393,135.349396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.449585,1249.002075,398.628265,724.550415,1250.018433,226.932632
78,697.829163,988.881104,173.165878,,,,687.262451,890.474426,142.352097,,,,658.911560,884.123718,134.111771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.800598,1249.670898,398.497406,724.992798,1250.780762,226.752121
79,697.326843,989.435181,172.553833,,,,686.961426,891.090393,141.715576,,,,658.511047,884.897339,133.199234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.144470,1250.453857,398.337860,725.253967,1251.350464,226.667938
80,696.774292,989.925598,171.977264,,,,686.380615,891.689819,141.088821,,,,657.759827,885.793091,132.250381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.471863,1251.111084,398.202698,725.622864,1251.771118,226.505127
81,696.379395,990.669922,171.203827,,,,685.593933,892.646179,140.018082,,,,657.060974,886.462891,131.506790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.383789,1251.563232,398.517303,725.945496,1252.149780,226.134415
82,695.971130,991.565247,170.361099,,,,685.255371,893.608704,139.184906,,,,656.938232,887.177429,129.900558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.396851,1252.046143,398.587860,726.117371,1252.412109,225.980103
83,695.453552,992.277344,169.687622,,,,684.929626,894.150757,138.466766,,,,656.683594,887.941772,128.270294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.722412,1252.470825,398.491394,726.538391,1252.803101,225.741669
84,694.934631,992.917358,169.183228,,,,684.295593,894.608337,137.580902,,,,656.304016,888.811096,127.068916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.103882,1252.918701,398.123901,727.051086,1253.251099,225.466278
85,694.765686,993.507019,168.541504,,,,683.692566,895.184937,136.974213,,,,656.037964,889.599426,126.241920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.533569,1253.405640,397.703400,727.555847,1253.721191,225.226547
86,694.787415,993.896667,167.551788,,,,683.495972,895.792908,135.756943,,,,655.438782,890.300049,125.339584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.909424,1253.860107,397.171478,727.986633,1254.185791,224.913773
87,694.307495,994.245056,166.523178,,,,683.055542,896.311768,134.641663,,,,654.891541,890.976624,124.141541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.520508,1254.288086,396.503540,728.964417,1254.633789,224.065033
88,693.903015,994.612732,165.784302,,,,682.678772,896.795593,133.573608,,,,654.521729,891.588440,123.369171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.910522,1254.668213,395.931915,729.234985,1255.025391,223.726791
89,693.637939,995.020447,165.046204,,,,682.043579,897.509155,132.499634,,,,654.412109,892.006836,122.191475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.213989,1255.119873,395.505859,729.400024,1255.294678,223.609528
90,693.525513,995.469849,164.275742,,,,681.812805,898.036499,132.064529,,,,654.151306,892.423828,120.775673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.393127,1255.417603,395.251343,729.814636,1255.487549,223.483887
91,693.341492,995.811096,163.705276,,,,681.602173,898.323364,131.327560,,,,653.890442,893.058228,119.468689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.580383,1255.770630,395.194275,730.348694,1255.754395,223.059402
92,693.092896,996.072021,163.124741,,,,681.466919,898.651794,130.230728,,,,653.897034,893.539734,118.755554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.824280,1256.081665,395.053680,731.206543,1255.967041,222.309738
93,692.748108,996.445801,162.398163,,,,681.077271,899.432556,128.771271,,,,654.821960,894.356018,116.554108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.128296,1256.384888,394.841797,731.862000,1256.148193,221.912766
94,692.397949,996.777588,161.489563,,,,680.882751,899.817444,127.697868,,,,656.926880,896.625305,112.615738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.566406,1256.829712,394.271332,732.307739,1256.298218,221.645569
95,692.167419,997.224182,160.707550,,,,680.730408,900.263916,126.680931,,,,658.167603,899.103821,109.938858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.993652,1257.210815,393.844269,732.636902,1256.377686,221.442795
96,692.475830,997.628723,159.482040,,,,680.475281,900.285767,126.269669,,,,657.708801,900.502930,109.186699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.186279,1257.564697,393.560974,732.850464,1256.516479,221.338791
97,692.480713,997.898376,159.004074,,,,680.300415,900.539917,125.636101,,,,657.253479,900.787781,109.052368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.657837,1257.803223,393.092010,733.479980,1256.596802,220.866135
98,692.196594,998.127319,158.680847,,,,680.014343,900.802002,125.115501,,,,656.607422,900.153015,108.524933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.752930,1258.113525,392.921844,733.588074,1256.774658,220.931915
99,691.926208,998.471375,158.187363,,,,679.533325,901.385071,124.549515,,,,655.691284,899.556274,108.015594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.766968,1258.335449,392.773712,733.782776,1256.885376,220.903793
100,691.716980,998.839417,157.618073,,,,679.222290,901.802612,124.169571,,,,652.858215,897.719971,110.166290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.938416,1258.554443,392.418549,734.260498,1257.029175,220.649612
101,691.670288,999.202026,156.989883,,,,678.946106,901.996765,123.531960,,,,650.515869,897.127075,112.124062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.110718,1258.824097,392.282013,734.654114,1257.273315,220.456940
102,691.430359,999.691223,156.344772,,,,678.609375,902.301819,122.954865,,,,650.157593,897.338501,111.768776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.233032,1258.890015,392.270325,735.087280,1257.577026,220.044693
103,691.422668,999.884460,156.056305,,,,678.125122,902.736450,122.408592,,,,650.391174,898.119080,110.344078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.438721,1259.055908,392.053253,735.466736,1257.729248,219.954025
104,691.338013,1000.020325,155.902405,,,,677.598572,903.243469,121.804749,,,,650.459595,898.809631,108.992439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.506592,1259.100830,391.918304,735.696350,1257.892334,219.920059
105,690.969543,1000.264099,155.351349,,,,677.319397,903.581482,121.330917,,,,650.280151,899.406067,108.064316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.579224,1259.113892,391.891541,736.102051,1258.048096,219.778641
106,690.578918,1000.500366,154.836182,,,,676.620178,903.957336,121.098442,,,,649.944031,899.835266,107.587715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.638184,1259.102051,391.943207,736.305176,1258.216064,219.615402
107,690.144592,1000.859924,154.216049,,,,676.023254,904.247375,121.011452,,,,649.674622,900.267578,107.410828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.586975,1259.132690,391.837158,736.470337,1258.260132,219.533249
108,689.793579,1001.342834,153.691223,,,,675.445374,904.585754,120.909225,,,,649.385071,900.531189,107.165115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.591187,1259.031128,391.782623,736.606873,1258.298096,219.475616
109,689.542664,1001.864807,153.086288,,,,674.913513,904.930664,120.697945,,,,648.901917,900.908997,106.240005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.599304,1258.898804,391.736694,736.707520,1258.396362,219.433197
110,689.456726,1002.106995,152.843231,,,,674.628723,905.255615,120.611923,,,,648.453003,901.303406,105.587791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.502991,1258.875854,391.749329,736.746582,1258.437988,219.345779
111,689.265015,1002.281616,152.573563,,,,674.281860,905.570923,120.442596,,,,647.922485,901.546448,105.245056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.440735,1258.776123,391.764587,736.849609,1258.457031,219.348480
112,689.087036,1002.404663,152.445557,,,,673.752319,905.980835,119.916679,,,,649.656006,903.976563,102.478729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.384583,1258.655884,391.772461,736.954712,1258.471924,219.299622
113,688.914368,1002.536194,152.300339,,,,673.434326,906.063965,119.846123,,,,650.434143,905.750183,101.059723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.364502,1258.549072,391.723907,736.975159,1258.473145,219.278427
114,688.757202,1002.531738,152.128067,,,,673.223816,906.402100,119.381035,,,,650.882690,906.343689,100.625877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.184753,1258.436157,391.729919,736.968567,1258.457397,219.316803
115,688.773254,1002.648071,151.785934,,,,673.039063,906.427856,119.340248,,,,650.449280,905.994080,100.832893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.222229,1258.428101,391.696320,736.948242,1258.452393,219.347107
116,688.676880,1002.643738,151.658264,,,,672.820862,906.562439,119.093834,,,,650.304077,905.740417,100.696892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.204163,1258.334717,391.675293,736.956482,1258.430298,219.361130
117,688.549133,1002.631775,151.558289,,,,672.692627,906.602600,118.979782,,,,649.914490,905.531921,100.586143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.181702,1258.312988,391.634003,736.870789,1258.316528,219.436798
118,688.412842,1002.643860,151.540421,,,,672.571411,906.634155,118.893234,,,,650.080322,905.688354,100.521164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.940125,1258.127930,391.911255,736.781006,1258.258301,219.531006
