Präzision48
Date:,2025/04/22
Time:,15:45:14
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
38,740.494080,890.340210,248.173584,759.775208,1220.430176,421.780609,749.504639,788.103943,233.038300,716.070801,1151.605469,275.050415,,,,719.370361,776.309631,226.238708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,738.667236,893.513550,249.663284,760.174866,1222.580078,422.192505,746.996704,790.897095,235.261993,715.853271,1154.845947,275.545746,,,,717.057617,779.611572,228.389587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,736.915283,896.457703,251.183151,760.324463,1224.561523,423.101379,745.350098,794.056152,236.437317,715.279968,1158.052124,276.316772,,,,715.075317,782.744507,229.734009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,735.286133,899.674561,252.653687,760.658813,1226.351318,423.836823,743.471436,797.044312,238.186447,714.822754,1161.013550,277.064362,,,,713.024353,786.150574,231.029877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,733.587708,902.864319,253.958847,761.068787,1228.541382,424.335632,740.695801,800.037781,239.830841,714.627502,1164.093140,277.834229,,,,711.015015,789.437927,232.881821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,731.774048,905.748108,255.246002,761.387878,1230.496216,425.166321,738.477661,803.278442,241.101959,713.970520,1167.221313,278.254028,,,,708.748901,792.452209,234.058609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,729.723267,908.765015,256.805298,761.519958,1232.215210,426.194031,736.515930,806.420410,242.516739,713.507324,1170.280151,278.735199,,,,706.280945,795.411682,235.700821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,727.546265,911.748901,258.082794,762.126221,1234.259644,426.342987,734.302185,809.373901,243.533066,713.378174,1173.314941,279.564484,,,,704.477783,798.416687,236.539124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,725.674927,914.756348,259.364532,762.908936,1236.214600,426.810638,731.910217,812.123108,244.600739,712.916870,1176.398438,280.262482,,,,701.949890,801.429749,237.741531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,724.174744,917.510681,260.414734,763.438843,1238.044678,427.595642,729.723206,815.168091,246.036987,712.518616,1179.500732,280.923248,,,,699.618774,804.403076,238.828308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,722.254272,920.798950,261.564819,763.789429,1239.768555,428.250916,728.034424,818.107117,246.562759,712.403992,1182.570679,281.457672,,,,698.035034,807.476501,239.531830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,720.279175,923.830444,262.272247,764.113159,1241.664551,428.786621,725.650146,820.909058,248.156998,712.143677,1185.544067,281.573761,,,,695.961548,810.609375,240.423004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,718.462585,926.587097,262.989594,764.556580,1243.387573,429.399872,723.655334,824.025024,248.609024,711.699280,1188.491577,282.282379,,,,693.431702,813.629028,241.352600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,716.483215,929.414612,263.997223,765.052368,1244.942627,430.024994,721.180176,827.036377,249.422836,711.095825,1191.210083,283.331635,,,,691.759644,816.596130,242.041855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,714.352539,932.495178,264.947662,765.391846,1246.670044,430.722321,719.852966,829.750305,250.361832,711.197083,1193.944946,283.901062,,,,689.877686,819.664124,243.021317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,712.776123,935.255737,265.600586,765.813721,1248.309204,431.364258,717.533630,832.523193,251.526138,,,,,,,687.371948,822.462646,243.883911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,710.956482,938.106812,266.073517,766.534973,1249.674438,431.777374,715.792358,835.626465,251.654022,,,,,,,685.738770,825.188110,244.173782,710.745667,1199.893555,285.125702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,708.969971,941.164917,266.312256,766.820801,1251.307373,432.660919,713.934204,838.298889,252.365158,,,,,,,683.864929,828.266235,244.606079,710.718811,1202.664795,285.214783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,707.550659,943.587341,267.156036,766.826355,1252.921387,433.249847,711.409058,841.646667,252.987274,,,,,,,681.372742,831.259521,245.425522,710.489990,1205.100464,285.629425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,705.848511,946.504089,267.658203,767.154175,1254.262695,433.867249,709.268860,844.160461,253.208557,,,,,,,679.390442,834.096680,245.260315,709.830994,1207.723999,286.991913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,704.135071,949.247009,267.998322,767.552551,1255.792358,434.743866,707.215820,846.397278,253.574081,,,,,,,677.949402,836.957153,244.695450,709.342773,1210.433594,288.303864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,702.715027,951.612366,268.398438,768.354614,1256.998169,435.369690,704.921265,849.449402,253.340408,,,,,,,675.861145,839.920044,244.935654,709.717896,1212.861694,288.334442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,701.009766,954.361755,268.762970,768.830872,1258.517212,435.884369,702.922913,852.604858,253.631622,,,,,,,673.516296,842.716858,245.392090,710.101379,1215.096191,288.652466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,699.506958,956.944092,268.891205,768.975159,1259.934814,436.237457,701.476929,854.093201,253.865158,,,,,,,671.701050,845.471985,245.374985,709.880798,1217.562622,289.595123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,698.249268,959.306519,269.202515,769.705383,1260.798950,436.938629,699.506897,856.966797,253.598434,,,,,,,669.548096,848.123596,245.637131,709.231689,1220.330933,289.941071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,696.718628,961.680359,268.980255,769.767334,1262.542114,437.469940,697.713135,859.240417,253.484619,,,,,,,667.243958,850.318298,246.106262,709.242126,1222.421143,290.264679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,695.118042,964.304749,268.977051,770.587769,1263.727539,438.016327,695.857300,861.810913,253.873734,,,,,,,665.390869,852.776672,245.773392,709.323486,1224.661011,290.881805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,694.656616,966.414490,269.433624,770.512878,1265.165649,438.699860,693.885986,864.063843,253.234283,,,,,,,663.687561,855.324341,245.142059,709.193481,1226.835205,291.865387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,693.327026,968.629517,269.064819,770.882874,1266.338135,439.287476,692.479370,866.556580,252.795166,,,,,,,662.271912,857.717590,244.564743,708.845154,1228.670288,292.680115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,692.081299,970.842041,268.893829,771.428162,1267.333130,439.599945,690.886597,868.647644,251.488983,,,,,,,660.311768,860.255249,244.603653,708.419617,1230.863647,293.597809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,691.000854,972.902344,268.861969,771.968323,1268.433472,439.997742,689.369568,871.095032,251.812576,,,,,,,658.947937,862.599670,244.065720,708.574585,1232.929321,293.858246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,689.432312,975.255188,268.429047,772.389709,1269.515259,440.746033,687.385376,873.275024,251.530060,,,,,,,657.541016,864.939453,243.526917,708.863037,1234.827148,294.195984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,687.893066,977.529846,268.086121,772.634399,1270.456299,441.438019,686.067505,875.304810,251.115463,,,,,,,656.260071,867.207581,242.667511,709.075317,1236.663452,294.621002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,686.872070,979.571960,268.036804,772.724792,1271.533447,442.235901,684.532104,877.521729,250.319138,,,,,,,654.480713,869.365906,242.259064,709.153198,1238.229004,294.904053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,685.847717,981.714233,267.500488,773.081299,1272.477417,442.737335,683.477844,879.494995,249.631180,,,,,,,653.190796,871.562378,241.609039,709.280090,1240.142700,295.567627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,684.798340,983.765137,266.855438,773.462646,1273.366699,443.152832,682.355164,881.472412,248.944977,,,,,,,651.872986,873.697754,240.996826,709.310730,1241.777954,296.222382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,684.153015,985.536682,266.541962,773.882690,1274.192017,443.693848,681.098267,883.757690,247.824478,,,,,,,650.773010,875.764343,240.141510,709.026611,1243.408691,296.674988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,683.072571,987.227783,265.745117,774.143311,1274.994751,444.304413,680.214722,885.453735,247.139267,,,,,,,649.583374,877.858887,239.434036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,682.481812,989.113770,265.157990,774.406555,1275.802246,444.971252,678.799927,887.535400,245.697021,,,,,,,648.029053,879.603821,238.810425,,,,709.058472,1246.397095,297.703766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,681.797363,990.711792,264.622894,774.679626,1276.357910,445.636658,678.293213,888.966736,244.578506,,,,,,,646.938599,881.515259,238.130768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,680.883667,992.387756,263.727875,775.193909,1277.088135,446.261505,677.086304,890.552734,243.880035,,,,,,,645.559692,883.366638,237.325165,,,,,,,709.316162,1249.157715,298.434357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,679.943970,994.048462,263.134735,775.336121,1277.746338,446.654846,676.060486,892.590637,243.173813,,,,,,,644.635498,885.220093,236.361740,,,,,,,709.546875,1250.505859,298.911316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,679.601807,995.520691,262.622223,775.689880,1278.440308,446.951630,674.807495,893.936401,242.039871,,,,,,,643.872437,886.934998,234.881012,,,,,,,709.749023,1251.755127,299.396851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,678.862366,997.016968,261.741669,776.041382,1279.040161,447.282440,673.990295,895.433044,241.244751,,,,,,,643.097290,888.654846,233.540573,,,,,,,709.557312,1252.700073,299.535156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,678.169067,998.513794,260.971283,776.396973,1279.672974,447.619781,672.646606,897.226501,240.185333,,,,,,,642.688904,890.247498,232.248993,,,,,,,709.392761,1253.910889,300.021393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,677.684082,999.821838,260.134430,776.606628,1280.251953,447.955322,671.497375,898.552368,239.212982,,,,,,,642.210449,892.061523,230.482040,,,,,,,709.385010,1254.968262,300.512543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,676.937561,1001.125610,259.000061,776.997498,1280.677246,448.306213,671.002075,900.441650,238.145248,,,,,,,640.985413,893.342712,230.150909,,,,,,,709.307556,1255.848877,301.021240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,676.268982,1002.477661,257.891205,777.433044,1281.315308,448.658295,670.398560,901.360962,237.023712,,,,,,,639.619934,894.498352,229.738083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,676.235535,1003.640747,257.422058,777.626343,1281.869751,448.952576,669.731201,902.320496,236.023895,,,,,,,638.838745,895.740356,228.880325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,675.901611,1004.626099,256.459991,777.898743,1282.307983,449.145569,669.343079,903.557129,234.658386,,,,,,,638.521362,897.108459,227.480850,,,,,,,,,,709.642273,1258.851807,301.610992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,675.212769,1005.586304,255.368561,778.117798,1282.765747,449.259094,669.120728,905.320313,232.828827,,,,,,,638.872986,898.699463,224.789902,,,,,,,,,,709.659546,1259.630249,301.771759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,675.182068,1006.808411,254.668289,778.326111,1283.151733,449.323853,669.224609,906.267700,231.828949,,,,,,,638.729248,899.947510,223.481903,,,,,,,,,,709.609619,1260.568604,301.951355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,675.256531,1007.898315,254.035355,778.355713,1283.605347,449.591522,668.820068,906.923218,230.882462,,,,,,,638.088318,901.083618,222.735031,,,,,,,,,,709.765381,1261.482178,302.082153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,675.143921,1008.956665,253.009262,778.814453,1283.826538,449.872833,668.223145,907.902527,229.616837,,,,,,,637.480957,902.025757,222.227585,,,,,,,,,,709.955444,1262.164551,302.182404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,675.020752,1009.653320,252.110306,778.971130,1284.146729,450.105469,668.044067,909.413879,228.735870,,,,,,,637.125549,903.000549,221.463593,,,,,,,,,,710.041931,1262.656128,302.110504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,674.968628,1010.544128,251.234482,779.171082,1284.482178,450.346344,668.442627,910.367798,227.020721,,,,,,,637.175842,903.972656,220.287689,,,,,,,,,,710.129333,1263.291748,302.145996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,675.180786,1011.518799,250.412003,779.400024,1284.805542,450.602631,668.344360,911.129944,225.893982,,,,,,,637.534180,904.897095,218.585953,,,,,,,,,,710.403381,1263.933350,302.289001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,675.261536,1012.432373,249.449982,779.581604,1285.011108,450.840637,668.176880,911.815063,225.084274,,,,,,,637.537048,905.805908,217.006744,,,,,,,,,,710.550232,1264.640381,302.363281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,675.354614,1013.083984,248.757263,779.819336,1285.309937,451.073120,668.141296,912.472595,224.348709,,,,,,,637.585083,906.620972,215.929108,,,,,,,,,,710.785889,1265.283203,302.214294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,675.401672,1013.790710,247.777817,779.761414,1285.580566,451.351807,668.231934,913.718018,222.814484,,,,,,,637.640747,907.383606,214.950089,,,,,,,,,,710.945068,1265.747559,302.215729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,675.325500,1014.381042,246.874817,780.186340,1285.868164,451.035767,668.383240,914.437012,220.998413,,,,,,,637.696838,908.155945,213.725220,,,,,,,,,,711.102478,1266.013672,302.264740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,675.194336,1014.958862,245.817307,780.139343,1285.832397,451.473999,668.313538,915.001587,219.874573,,,,,,,637.859680,908.954529,212.688721,,,,,,,,,,711.243958,1266.405640,302.310944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,675.250122,1015.424072,244.916748,780.379517,1285.888672,451.572052,668.317322,915.709839,219.037796,,,,,,,637.824890,909.550537,211.380325,,,,,,,,,,711.460327,1266.866821,302.304169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,675.494141,1015.937561,244.492004,780.420593,1286.021851,451.713440,668.716858,916.226440,218.036652,,,,,,,638.010986,910.186157,210.284393,,,,,,,,,,711.638123,1267.234619,302.289703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,676.040710,1016.655457,243.660400,780.590210,1286.242798,451.727264,669.269775,916.810181,217.092163,,,,,,,638.429016,910.841431,209.218704,,,,,,,,,,711.739685,1267.582520,302.250610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,676.371643,1017.336975,242.730774,780.725708,1286.414795,451.779510,669.630615,917.633667,216.309311,,,,,,,638.694092,911.354553,208.262527,,,,,,,,,,711.843323,1267.905762,302.394226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,676.618469,1017.885010,241.801117,780.913391,1286.564453,451.765930,669.365356,917.942566,215.049866,,,,,,,638.947021,911.727417,207.210251,,,,,,,,,,711.931763,1268.163330,302.352356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,676.904236,1018.197754,241.082672,781.009155,1286.698608,451.662506,669.257324,918.481934,214.110123,,,,,,,639.123840,912.170776,206.379333,,,,,,,,,,712.216736,1268.485474,302.022034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
