Präzision20
Date:,2025/04/16
Time:,10:34:42
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
73,803.126648,692.286804,81.700974,817.205444,784.120728,110.542038,806.505249,987.573120,209.462021,850.557495,1015.689331,351.513336,774.044250,686.960144,76.577492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,802.868408,692.451233,82.702522,817.246765,784.068970,111.081436,806.370361,987.751831,209.609818,850.475281,1015.888000,351.708771,774.589539,686.858154,76.922234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,802.892517,692.304565,83.709137,817.187683,784.187683,111.472595,806.314148,987.967590,209.754608,850.340515,1016.095764,351.797852,775.035278,686.800293,77.384193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,803.017639,692.203125,84.368324,817.111328,784.234009,111.783424,806.016479,988.311707,210.149353,850.264526,1016.325317,351.937683,775.586975,686.827515,78.150818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,803.044006,692.297791,85.314018,816.580322,784.612366,112.251259,805.726807,988.638611,210.416748,849.827026,1016.599365,351.942383,775.606323,686.877258,79.149750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,803.133118,692.964233,86.142746,816.506775,784.896973,112.999474,805.588074,989.021606,210.549347,849.616211,1016.948547,352.010529,774.714172,687.190308,80.826134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,803.426453,692.767151,87.764374,816.548828,785.042114,114.675529,805.463257,989.557312,210.659058,849.718506,1017.240723,352.276917,774.443054,687.091919,82.405701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,803.027588,692.670593,89.407394,816.366211,785.262329,116.164383,805.213074,990.336060,210.597305,849.439209,1017.668457,352.154480,774.843567,686.946472,83.603668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,802.738403,692.738403,90.572617,816.094910,785.463013,117.210068,805.280518,990.870667,210.905151,849.187439,1018.069702,351.999329,775.304077,687.086304,84.826378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,803.156433,692.826294,92.329582,816.018311,785.675903,117.919930,805.193970,991.440979,210.984482,849.084473,1018.581177,351.981720,774.457092,687.541199,86.812004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,802.823547,692.920471,94.736183,816.083130,785.973816,119.526070,805.068787,992.176697,211.135101,849.012268,1019.019287,352.041138,774.120544,687.740173,88.772903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,802.526306,693.173462,96.082672,815.869568,786.239319,121.589569,804.921570,993.176941,211.483261,848.785522,1019.472961,352.055695,774.462402,687.810181,90.213676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,802.533325,693.437378,98.164925,815.769897,786.457581,123.260117,804.621765,994.233582,211.767227,848.524719,1020.082886,352.021179,774.049255,688.448975,92.336380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,802.141052,693.672424,100.682083,815.280212,787.186707,124.501915,804.603455,995.046875,211.870026,848.271240,1020.800415,352.111816,773.515564,688.800903,94.885452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,801.708130,694.180603,102.253426,815.162109,787.653015,126.197632,804.513672,996.163940,212.052292,848.062439,1021.478821,352.213348,773.697510,688.908203,96.736061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,800.914612,694.769470,105.110733,814.700623,788.359802,128.584015,804.141968,997.514282,212.274338,847.880249,1022.183594,352.299377,773.279602,689.492493,99.445351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,800.999329,695.515625,107.231674,814.379211,789.124878,130.172974,803.578735,998.803467,213.054199,847.644104,1022.827942,352.333221,772.894043,689.852417,101.569878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,800.466858,696.006470,110.274277,814.389954,789.653687,132.243866,803.131714,1000.091675,213.572327,847.269531,1023.799316,352.456177,772.826965,690.279114,104.423691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,800.656982,696.504028,113.097740,813.892944,790.428711,134.727676,802.887207,1001.540588,213.741882,847.031128,1025.050171,352.244446,772.057861,691.184814,107.750595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,800.286438,696.921387,116.253494,813.454041,791.020325,136.680862,802.644775,1002.641846,214.255402,846.807251,1026.099243,351.863068,772.137939,691.684509,110.228050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,800.058777,697.596375,119.280762,813.106628,792.212463,139.474533,802.451233,1004.279297,214.805527,846.403687,1027.281738,351.393951,771.388123,692.310608,113.884521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,799.559692,698.814087,122.246437,812.707031,793.350525,141.825500,802.079773,1005.792969,215.260605,846.113647,1028.575684,351.145660,771.384888,693.143860,116.713379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,798.674805,699.874939,125.544441,812.167786,794.621277,144.188324,801.785278,1007.904663,215.864410,845.510010,1029.778076,351.689026,771.541016,694.229065,119.082863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,798.532166,701.069092,128.405991,811.821411,795.670654,147.174118,801.222595,1009.710999,216.473557,844.670593,1031.064087,351.933746,770.533691,695.622253,123.403366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,798.462036,701.988220,132.376678,811.380615,797.326355,150.081863,801.306396,1011.777100,216.836426,844.233887,1032.452026,351.700287,770.336304,696.028442,127.092934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,798.244507,703.048462,136.786102,811.101807,798.333374,152.837936,801.044128,1013.987061,216.938309,844.164185,1033.938843,351.213165,770.125427,697.461182,129.920212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,797.567810,704.633301,139.756149,810.493591,800.152039,155.660721,800.705872,1016.081421,217.217468,843.374329,1035.692383,351.016785,769.412292,698.970520,133.999405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,797.285889,705.967834,143.377884,809.901611,801.777771,158.324661,800.035461,1018.648621,217.888046,842.639465,1037.136353,350.970642,768.947327,700.294739,137.350998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,796.774963,707.611633,146.881790,809.413696,803.473999,161.819702,799.542908,1020.848267,219.019974,841.902527,1038.861816,350.864410,768.532654,701.874084,141.043976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,796.309021,709.019043,151.163132,808.894043,805.234070,164.731354,799.200378,1023.094543,219.946381,841.814880,1040.566406,350.609375,768.113586,703.328369,145.743515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,795.749390,711.318481,154.597214,808.315857,807.311951,167.655090,798.886353,1025.829712,220.858353,841.477783,1042.526245,350.560822,767.402832,705.176025,149.430481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,795.453369,713.014893,158.203979,807.945374,809.257263,170.635757,798.547546,1028.693115,221.643280,841.083374,1044.412720,350.178284,766.836060,707.064697,153.394653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,794.988220,715.030273,161.905746,807.304016,811.419312,173.437469,798.056091,1031.337036,222.158096,840.366394,1046.539673,350.132446,766.583008,708.947021,156.619537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,793.909363,717.087036,166.171387,806.607239,813.665771,176.978027,797.658630,1033.967163,222.858643,839.675598,1048.442993,350.165161,766.203247,711.100342,160.528839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,793.426086,719.802551,169.822250,805.698730,816.304810,180.238266,797.240601,1037.061401,223.610748,839.385010,1050.670288,350.126678,765.402649,713.240479,164.033447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,792.720398,721.935669,173.495468,805.794006,817.973450,182.085251,796.869446,1040.176392,224.254944,838.789612,1052.940308,349.844208,764.819336,715.533508,168.190018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,792.258179,724.526672,176.761627,804.787109,820.961609,186.142731,796.448120,1043.413818,225.147125,838.297791,1054.976318,349.813416,763.524719,718.252930,172.145203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,791.713318,726.781860,180.999908,803.542847,824.090515,189.738052,796.131287,1046.489258,226.168030,837.771179,1057.170288,350.199982,763.328857,720.475159,175.840576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,790.393799,729.422607,184.727859,802.837830,826.604736,192.330383,795.295837,1049.456055,227.216064,837.762939,1059.484985,349.628571,762.447083,723.147217,179.294617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,789.211792,732.510559,188.832657,802.089111,829.402893,195.828323,794.800232,1052.487793,228.524139,837.107056,1061.891479,349.442169,761.684875,725.867493,183.112564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,787.982544,735.410400,192.203323,801.354980,832.355286,198.680786,794.927795,1055.683105,229.061264,836.462585,1064.175537,349.602570,760.098877,729.171753,187.098541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,787.647278,737.889648,196.049713,800.242249,835.562561,201.457016,794.636047,1059.103516,229.548370,835.996277,1066.344849,349.877930,758.786682,731.850281,191.378387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,786.482788,740.903564,199.139954,799.567200,838.328918,204.608170,794.067688,1062.445923,230.279114,835.701111,1068.899170,349.946411,757.435242,734.925171,195.006607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,785.284363,744.271179,202.106613,798.425903,841.508118,207.713654,793.733215,1065.714844,231.499176,835.525757,1071.397583,349.783783,756.239014,738.077148,198.209122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,783.805054,747.235046,206.052658,797.183960,844.766663,210.224945,793.507324,1069.095825,232.640030,835.270569,1073.837402,349.955902,755.193237,740.930542,201.471191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,782.014526,750.388000,209.698318,795.880676,848.243652,212.655716,793.069092,1072.591553,233.553482,834.972900,1076.329346,350.368042,753.817566,744.351990,204.530090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,780.582642,753.648743,213.177826,794.504272,851.714233,215.142761,792.686096,1076.017090,235.026917,834.228516,1078.645752,350.511169,752.310120,747.785095,207.592041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,778.623474,757.122070,216.087341,793.276550,854.748352,218.347427,792.610779,1079.532349,235.889252,834.139709,1081.098511,350.103455,750.630310,750.894836,210.901962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,777.268799,760.379700,219.198410,791.929260,857.907349,221.262207,792.767456,1083.127808,236.616165,834.116455,1083.687622,350.074890,749.212769,754.262451,213.713272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,775.802246,763.811035,222.177597,790.780640,861.219238,223.115906,792.293030,1086.701416,237.351288,833.855835,1086.213989,350.306854,747.567139,757.664001,216.260513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,773.944824,767.155212,224.415771,789.338745,864.948242,225.461945,792.104675,1090.126709,238.588608,833.606750,1088.499268,350.599823,745.602234,761.256042,218.565414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,771.886780,770.501465,226.949402,787.812683,868.512146,227.781494,792.220215,1093.582275,239.690506,833.151978,1090.815063,351.120483,743.500305,764.981506,221.181625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,770.013611,773.619751,229.559235,786.177734,871.981750,229.950211,791.509460,1097.081543,240.935318,833.059631,1093.157959,351.000000,741.477356,768.517090,224.264297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,767.733276,777.409180,231.557709,784.665466,875.393799,231.999969,791.311462,1100.369995,242.422699,833.160095,1095.590454,351.065369,739.264709,771.923279,226.470886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,765.878967,781.079407,233.087540,782.938965,878.748535,233.836609,791.782166,1103.903320,242.957092,833.244690,1098.017334,351.010193,736.808777,775.685242,228.764664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,763.511902,784.767029,235.364975,781.356567,881.996948,235.520645,791.467346,1107.596924,243.800613,833.095764,1100.347046,351.491974,735.085510,778.990112,230.442795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,761.115112,788.225037,237.662903,779.433838,885.480652,237.231216,791.190491,1111.086304,244.542664,832.805115,1102.473999,352.072357,732.855530,782.574158,232.079926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,759.663574,791.485352,239.471634,777.598389,889.000183,238.979691,791.294800,1114.614136,245.579285,832.570740,1104.765381,352.401886,730.668701,786.234985,233.633957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,757.424316,794.717346,240.769730,775.766174,892.576355,240.258606,791.141724,1117.926025,246.475372,832.612854,1107.227051,352.676727,728.699646,789.987427,234.481628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,754.309021,798.171631,242.378387,773.883606,896.006897,241.808029,790.658813,1121.209229,247.884094,832.782043,1109.317261,352.293976,726.043457,793.626587,236.516556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,752.312500,801.859375,243.645981,772.333801,899.374878,242.525223,790.452332,1124.560791,249.537247,832.947021,1111.574463,352.535339,723.193909,797.208008,238.414841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,749.778076,805.480103,244.804688,770.277466,902.521362,243.496552,790.920654,1127.624512,249.980026,832.850586,1113.765747,353.189667,721.026855,800.581360,239.088959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,747.262817,808.902100,245.499100,768.060181,906.049316,244.667038,791.137817,1130.831665,251.140686,832.649963,1115.656372,353.692719,718.268738,804.321045,240.046204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,745.172729,812.196045,246.182953,766.361145,909.567505,245.958252,790.992798,1134.189941,252.252747,832.509583,1117.840210,354.285461,716.185059,807.891235,240.118164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,742.378845,815.511169,247.351349,764.548340,912.739563,246.716888,791.060852,1137.277100,253.132294,832.513245,1119.741211,354.548126,713.504822,811.592041,241.036591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,739.634949,819.094482,246.958298,762.209778,915.912170,246.980286,791.360901,1140.090454,253.976669,832.817932,1121.852661,354.734100,711.591187,815.013184,241.297928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,736.562134,822.552429,247.697998,760.544067,918.934204,247.622467,791.295898,1143.402710,254.613358,833.019897,1123.858276,354.808716,708.312988,818.695923,242.176865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,734.467224,825.912231,248.303360,758.244812,921.563660,248.725662,791.300293,1146.430542,255.164719,833.071716,1125.783203,355.143341,705.121460,822.390320,242.542755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,731.736694,829.179016,248.573990,756.068970,924.887817,248.855347,791.159485,1149.419067,256.473114,833.148499,1127.692749,355.667267,702.664246,825.942505,242.182404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,729.263123,832.175354,248.313385,754.362915,927.904724,249.449005,791.346008,1152.226929,258.001953,833.080872,1129.598389,356.015228,700.419617,829.202942,242.344650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,726.746033,835.368591,248.697174,751.959778,930.888184,249.852112,791.756287,1154.820679,258.594299,833.161255,1131.298462,356.312195,697.818115,832.700989,242.224350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,723.741516,839.117798,248.399368,750.493408,933.954041,249.816528,791.699768,1157.341675,259.522552,833.450928,1133.139648,356.587524,695.327576,836.031311,242.013535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,721.255371,842.281189,248.220490,748.059631,937.265198,249.690125,791.876526,1159.996094,261.050690,833.435425,1134.743408,357.000214,692.970093,839.449585,240.706314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,718.475342,845.046509,247.906616,746.049622,940.129395,250.322037,792.085144,1162.914795,261.588165,833.448975,1136.382202,357.532196,690.337585,842.865723,240.237976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,716.125671,848.135254,247.128784,744.560791,943.032227,249.815018,792.558655,1165.069214,261.747803,833.571533,1137.839478,358.036835,687.504883,845.996826,240.320663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,713.991577,851.177856,246.593369,743.052734,945.868774,249.485916,792.823486,1167.343262,262.604553,833.998840,1139.500854,358.698517,685.365845,848.886902,239.652756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,711.186951,854.043457,246.241364,740.879761,948.635132,249.558014,792.965149,1170.116577,263.229553,834.059509,1140.869629,359.136047,682.744141,852.186829,238.836838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,708.756165,857.195923,245.414749,739.046997,951.409973,249.144211,792.852478,1172.385132,263.776428,834.229858,1142.365479,359.701477,680.638123,855.520020,237.107712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,706.709045,859.894165,244.387482,736.639160,954.004700,249.407059,792.946716,1174.348022,264.498932,834.469849,1143.640015,360.498016,677.999023,858.658691,237.074905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,704.394775,862.389221,243.562210,735.087708,956.629517,248.891815,793.372986,1176.603882,264.771759,834.417603,1145.059326,360.999542,676.185913,861.375244,235.758560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,701.655701,865.509827,243.212799,733.091980,959.134705,248.333527,793.918579,1178.543213,265.069977,834.562927,1146.399658,361.246613,674.039673,864.345703,235.103653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,699.491516,868.051758,242.259796,731.892456,961.572205,247.845734,794.254150,1180.622437,265.739471,834.845154,1147.707397,361.339661,671.701782,867.135681,233.789734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,697.650146,870.884583,240.809250,730.516846,964.078003,246.574265,794.059204,1182.198730,266.773254,835.163269,1148.998901,361.477325,669.512756,870.037537,232.738922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,695.725098,873.336853,239.727493,729.254089,966.287292,246.156052,794.483032,1184.181396,267.615082,835.280823,1150.185913,361.741180,667.810242,873.230225,231.100861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,694.010925,875.737732,238.815399,727.783386,968.676636,245.287735,794.906311,1185.629517,267.622711,835.357910,1151.097168,362.031586,665.007507,875.800476,230.765472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,691.611389,878.379272,237.863495,726.313354,970.846252,244.939331,795.029297,1187.406250,267.731812,835.561462,1152.106934,362.357574,663.991272,877.976257,229.289566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,689.522461,880.602722,236.721817,725.033997,972.963501,244.039490,794.635620,1188.807495,268.278778,835.899048,1153.164551,362.376129,661.580383,880.952698,228.304993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,688.250305,882.815735,235.997559,723.680481,975.030945,243.152969,,,,836.309448,1154.177246,362.445862,660.018738,883.291565,226.839539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,686.101074,885.046692,234.356583,722.481689,976.893311,242.559631,,,,836.580322,1155.000244,362.417725,658.122192,885.679382,225.597534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,684.480957,887.060852,233.240433,721.049011,979.071167,241.524841,,,,836.562073,1155.748779,362.567596,656.802551,888.127075,223.836609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
