Präzision01164
Date:,2025/04/24
Time:,15:56:58
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
11,780.336121,651.976807,46.706814,732.857361,1034.703247,314.630676,731.850952,941.935791,178.610107,784.398132,764.312012,73.538216,803.287476,675.398071,48.485115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,780.122192,652.218689,46.813969,732.766785,1034.645264,314.794220,731.936707,941.902954,178.650604,784.415771,764.299988,73.529968,803.240173,675.361084,48.649517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,779.934631,652.220337,46.892735,732.774231,1034.641235,314.824921,731.930359,941.841736,178.649719,784.389465,764.236633,73.536949,803.227234,675.329773,48.776260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,779.932678,651.925537,46.980152,732.934937,1034.734497,314.616180,731.845764,941.803345,178.684250,784.374512,764.223022,73.542450,803.266357,675.465332,48.766037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,779.915894,651.795898,46.937992,732.826050,1034.707153,314.641388,732.104126,941.931641,178.604721,784.395508,764.213135,73.482841,803.235352,675.361328,48.717209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,779.902527,651.799866,46.947987,732.944702,1034.755737,314.583557,732.213867,941.875427,178.509384,784.375610,764.234802,73.554588,803.213928,675.310303,48.652367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,779.922363,651.856873,46.999676,732.835144,1034.696899,314.637817,731.932617,941.808350,178.549347,784.372742,764.230530,73.552650,803.182007,675.311401,48.748280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,779.921997,651.843323,46.962189,732.819885,1034.694702,314.673553,731.865234,941.742493,178.620422,784.334778,764.214233,73.544678,803.144775,675.311707,48.774864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,779.927856,651.861694,46.992645,732.960999,1034.739746,314.581024,731.807251,941.726196,178.630249,784.328613,764.221924,73.566818,803.170776,675.226807,48.783379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,779.878601,651.802307,46.929810,732.832336,1034.653320,314.730286,731.800171,941.747742,178.613190,784.312744,764.142456,73.672745,803.167908,675.306946,48.897636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,779.888367,651.812012,46.953407,732.769287,1034.546143,314.794647,731.768982,941.760498,178.524323,784.286255,764.122742,73.707344,803.099060,675.126831,48.865887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,779.884521,651.800354,46.936432,732.791077,1034.532471,314.796783,731.731445,941.741028,178.476257,784.279724,764.079895,73.732986,803.071289,675.069397,48.834473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,779.922974,651.823120,46.919765,732.842712,1034.639160,314.771454,731.671936,941.761230,178.423035,784.255859,764.070007,73.759499,803.065125,675.094116,48.878220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,779.919922,651.843811,46.965660,732.801208,1034.565796,314.764282,731.703064,941.759155,178.426987,784.236572,764.055481,73.733292,803.080933,675.099243,48.838547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,780.334534,652.041992,46.670349,732.773438,1034.620728,314.788696,731.618042,941.763672,178.377274,784.211670,764.052185,73.746811,803.064209,675.102051,48.808685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,780.011414,651.936951,46.848446,732.815979,1034.697266,314.688873,731.603760,941.792664,178.346710,784.207703,764.052673,73.754044,803.074707,675.111511,48.850819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,779.879456,651.835022,46.994774,732.801331,1034.693848,314.672852,731.560486,941.795898,178.273865,784.211426,764.046692,73.734352,803.030212,675.097168,48.867531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,779.882507,651.818665,47.014324,732.788086,1034.684326,314.687195,731.530029,941.796997,178.279266,784.217651,764.047913,73.906845,802.856628,674.913025,49.089600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,779.910400,651.816101,46.986687,732.952271,1034.748291,314.603027,731.511230,941.823608,178.195404,784.207886,764.035645,73.936882,802.858398,674.875549,49.141544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,779.978027,652.184814,46.943321,732.869812,1034.792480,314.624542,731.487061,941.930542,178.153839,784.203918,764.040527,73.941658,802.976013,674.925354,49.242748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,780.021118,652.020264,46.994854,732.925354,1034.848999,314.621460,731.423157,941.948059,178.153046,784.196289,764.034973,73.927505,802.967651,674.938293,49.390545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,779.974365,651.893188,47.067436,732.901123,1034.801025,314.690643,731.507690,942.114197,177.968475,784.228149,764.062866,73.969810,803.029907,674.887268,49.283379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,779.951538,651.876160,47.090714,732.855530,1034.776123,314.733368,731.369568,942.189575,177.975830,784.023865,764.052612,74.167603,802.832153,675.067505,49.665699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,779.987061,652.031250,47.103912,732.922180,1034.815430,314.694641,731.288879,942.257019,177.815689,783.947205,764.076538,74.210152,802.865356,674.988953,49.428699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,780.005920,652.045349,47.090958,732.963684,1034.847168,314.545502,731.434021,942.490417,177.467178,783.985474,764.106323,74.216927,802.851196,674.974792,49.382149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,780.011536,652.135925,47.108459,733.053040,1034.930420,314.538361,731.305176,942.513855,177.362350,783.997559,764.117615,74.240723,802.813293,674.956848,49.411846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,780.064270,652.082520,47.171730,733.059143,1034.952881,314.549683,731.348267,942.626648,177.239258,783.995667,764.116638,74.246307,802.823181,674.959412,49.481377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,779.910461,652.331299,47.660252,733.055054,1035.078369,314.470215,731.319519,942.643921,177.240280,784.046631,764.100830,74.294556,802.836914,674.968628,49.570610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,779.980469,652.344238,47.873672,733.019287,1035.089844,314.455109,731.208374,942.648193,177.269119,784.061584,764.107727,74.343796,802.923889,674.983337,49.637348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,780.096619,652.291931,48.003498,733.105408,1035.095825,314.467316,731.111938,942.655884,177.197479,784.032532,764.166992,74.361229,802.969116,675.011353,49.784237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,780.181580,652.441589,48.099182,733.108765,1035.111816,314.421478,731.023865,942.747925,177.157288,784.026550,764.190430,74.397789,802.913330,675.216492,50.120796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,780.409546,652.488464,48.304127,733.067749,1035.228638,314.278351,730.967529,942.798706,177.208557,783.991760,764.178040,74.422302,803.066650,675.625122,50.868443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,780.555786,652.610474,48.629894,733.079651,1035.382690,314.220062,730.788940,942.882996,177.097275,784.029053,764.191589,74.568489,802.982849,675.324951,50.975502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,780.632690,652.711731,48.851501,733.064575,1035.486206,314.195435,730.645874,942.916687,177.091614,784.023499,764.253784,74.628998,802.855225,675.382385,50.904507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,780.813904,652.741882,49.111217,732.871765,1035.653809,314.350952,730.541260,943.007751,177.123123,784.040161,764.327271,74.740601,802.973083,675.448425,51.101868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,780.894470,652.793213,49.495907,732.966614,1035.789063,314.313171,730.442383,943.111816,177.136780,784.134094,764.227356,75.062065,803.101746,675.409546,51.544472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,780.919922,652.881165,49.921619,732.939331,1035.882202,314.258148,730.272034,943.241943,177.286911,784.055908,764.276184,75.310265,803.058594,675.457092,52.010197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,780.839661,652.967041,50.303467,732.844788,1036.064941,314.297241,730.073486,943.430969,177.316605,784.076660,764.301453,75.479279,803.104919,675.308167,52.488869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,780.449951,652.905945,50.997467,732.671753,1036.267090,314.324615,730.016602,943.613586,177.373352,783.923401,764.525879,76.090302,803.023254,675.146973,52.902493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,779.899170,652.838318,51.806629,732.560547,1036.471558,314.340881,729.780090,943.719116,177.198700,783.562744,764.677673,76.662636,802.760803,674.937134,53.787754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,779.566833,653.217468,52.821987,732.450989,1036.818604,314.226837,729.589844,944.083862,177.018143,783.632080,764.646667,77.725975,802.271118,675.074097,55.012711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,779.414490,653.441650,53.651363,732.223999,1037.163940,314.090302,729.492859,944.642883,177.334244,783.595276,764.682678,78.591942,802.138733,675.306091,56.095360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,779.094299,653.382507,54.471523,732.347229,1037.653809,313.678192,729.372742,945.232056,177.376709,783.340637,764.714233,79.125191,801.739319,675.449524,57.038738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,778.809204,653.340759,55.123074,732.291260,1038.091675,313.500519,729.236694,945.816406,177.224640,783.182922,764.860535,80.252640,800.993591,675.433777,58.085613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,777.970886,653.596924,56.531967,732.189880,1038.521240,313.599365,729.346497,946.428223,177.314240,783.092285,765.208618,80.883804,800.402222,675.284180,60.452785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,777.775024,653.864746,58.124916,732.212585,1039.208008,313.731567,729.174133,946.966797,177.154800,782.862000,765.725586,81.431137,800.350952,675.446167,61.937984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,777.387756,653.967224,59.601444,732.161682,1039.812744,313.701324,729.063721,947.711914,176.912842,782.423035,766.077820,82.196289,800.209167,675.631775,63.034275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,776.680054,654.280762,61.001213,731.983826,1040.583618,313.732178,728.942261,948.634521,176.824509,782.329834,766.238892,83.807060,799.542480,676.030334,64.843964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,776.053528,654.591736,62.492874,732.003296,1041.332275,313.915131,728.621826,949.685364,176.997208,782.393433,766.426208,85.347191,799.135437,676.531677,65.960182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,776.042908,654.958984,64.243553,731.839661,1042.234619,314.062195,728.258362,950.587891,177.212250,782.284790,766.954468,86.516014,799.177979,676.877075,67.766121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,775.734619,655.000122,65.686325,731.651367,1043.011963,314.267548,728.005432,951.655090,177.304047,781.813538,767.536804,87.728271,798.874390,677.236572,70.476318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,775.738281,655.763916,67.913597,731.375854,1043.987061,314.393646,728.026367,952.768127,177.447281,781.439636,768.003296,89.572609,798.998901,677.596252,72.037056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,775.614319,656.366455,69.875153,731.162598,1044.840332,314.430054,728.206787,954.041260,177.694702,781.883606,768.337341,90.898529,798.486938,677.941589,73.927589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,775.388672,656.765991,72.145920,730.948486,1045.749146,314.424561,728.195190,955.505249,177.781677,781.766235,769.144226,92.798889,798.297668,678.274231,76.166573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,775.535889,657.151367,74.578423,730.794434,1046.828491,314.435364,728.123779,957.089600,177.626251,781.574036,769.852783,94.667458,798.193054,678.747253,77.932663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,775.309265,657.849670,77.058647,730.817322,1047.998535,314.488464,728.106018,958.420959,177.308502,781.420044,770.619080,96.580940,798.203491,679.521362,81.215508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,775.177979,658.576599,79.830994,730.804443,1049.190918,314.295105,728.125244,960.158569,177.087753,781.305176,771.543091,99.085930,798.586365,680.520508,83.925697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,774.934875,659.722290,82.768585,730.789246,1050.272461,314.294708,728.011475,961.778809,176.824768,781.218994,772.438660,100.768044,798.389648,681.112915,86.907982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,775.050049,660.351929,85.451416,730.790466,1051.509521,314.379608,727.588440,963.464172,177.680588,780.895752,773.369202,102.827171,798.329041,682.044800,89.612236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,774.679993,661.328857,88.569809,730.437988,1052.692871,314.519165,726.746582,965.105164,178.491577,781.103088,774.558533,105.341042,798.080383,682.995361,93.039268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,774.767212,662.554749,91.916405,730.198853,1053.920288,314.528320,726.170349,966.942444,178.630188,781.182678,776.019043,107.570786,798.188599,683.776733,95.485435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,774.766174,663.678162,94.918983,730.102661,1055.480591,314.656891,726.209717,968.699768,178.774933,781.102966,777.052307,110.063087,797.963684,685.018799,99.084480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,775.049377,664.646667,98.214012,729.807556,1056.877930,314.579224,726.622559,971.038330,178.257370,781.230469,778.666687,112.791733,797.911255,686.423279,102.122986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,774.946960,666.249390,101.433586,729.760437,1058.690918,314.909180,726.850952,973.141052,178.064301,780.834167,780.172791,115.172638,798.203796,687.531494,105.630775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,775.093506,667.753052,105.199043,729.520264,1060.323364,314.956879,726.594604,975.696289,178.916092,780.701599,781.251404,117.850327,797.906494,689.285339,109.122299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,774.773804,669.278992,108.954498,729.401001,1062.058228,314.976074,725.678528,977.778442,179.443939,780.518982,783.355713,120.584587,798.089478,690.559875,112.520821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,775.148560,670.929443,111.966682,729.393005,1063.725830,315.074005,725.150085,979.718567,179.884766,780.524780,784.682190,122.963272,798.072510,692.314148,115.313950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,775.575928,672.575684,115.298409,729.192261,1065.512817,315.116760,724.510071,982.127258,180.184158,780.391968,786.505554,126.033981,798.323364,693.993896,118.731903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,775.417419,674.456360,119.176994,728.911377,1067.089355,315.357452,724.200439,984.936401,179.996979,780.179932,788.564148,128.572113,798.609985,696.211487,122.058823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,776.079224,676.324646,122.348900,728.798035,1068.866089,315.634735,723.959045,987.683533,180.559235,780.258179,790.942139,131.329468,798.480103,698.156616,126.209763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,776.158752,678.289673,125.990280,728.516235,1070.501709,315.764038,723.673218,990.403687,180.839859,780.367004,793.077148,134.248566,798.988892,699.982727,129.556152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,776.010559,680.821411,129.967041,728.275452,1072.322021,315.750519,723.224854,993.105896,180.823105,780.246765,795.642029,137.171677,798.612122,702.374451,133.041672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,776.290710,683.279907,133.773087,728.121094,1073.974121,315.756805,722.635193,995.836670,180.786240,780.120178,797.786682,139.710449,798.843201,704.817139,136.697266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,776.683105,685.540649,137.113510,727.977173,1075.855347,316.029144,722.281250,998.367859,181.649506,779.603149,800.174500,142.623337,799.072815,707.314941,139.965027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,776.769958,688.014587,140.998260,727.944702,1077.612061,316.291382,721.473389,1001.108459,182.419281,779.678101,802.838501,145.416428,798.965576,710.081543,143.666092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,776.623474,690.854675,145.084732,727.979370,1079.548096,316.597992,720.815735,1004.106262,182.965042,779.330627,805.623840,147.733719,799.442688,712.661804,147.444778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,776.753845,693.543457,148.259079,727.507690,1081.326416,316.885620,720.931213,1007.651245,182.826263,779.362427,808.237000,150.407654,799.165833,715.299561,150.581604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,776.823181,696.136719,151.735794,727.044678,1083.295288,316.723206,720.792419,1010.822083,181.875031,779.274048,811.148010,153.446838,799.077148,718.016296,154.413437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,776.539795,699.004395,155.268784,726.578857,1085.266602,316.544403,720.637878,1013.913208,181.328796,778.564697,814.156860,155.427383,799.127502,721.078186,157.238449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,776.422485,701.955505,158.750000,726.155273,1087.226685,317.185760,,,,778.071167,816.890015,157.718414,799.070984,724.021667,160.388443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,776.016235,704.903625,161.515762,726.111877,1089.249146,317.472046,,,,778.193359,819.923706,160.395203,798.836243,726.782349,163.152161,718.246094,1019.545593,182.980759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,776.422180,707.893372,164.160416,725.904114,1091.392944,317.454193,,,,777.610046,823.049255,162.958618,798.432434,729.981384,166.033188,717.745117,1022.789124,183.966995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,775.850159,711.218933,167.257370,725.611084,1093.824829,317.183197,,,,777.189514,826.252075,164.877594,797.574341,733.315308,168.835663,717.733521,1026.482422,184.044769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,775.609680,714.172485,169.943756,725.435608,1096.051025,317.389160,,,,776.874573,829.219055,166.888779,797.425903,736.311279,171.197052,717.591858,1029.953491,183.904449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,774.897705,717.007935,172.901352,725.106628,1098.188477,317.342590,,,,776.134094,832.173950,168.798447,797.025146,739.074829,173.867279,717.033997,1033.164063,183.859207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,774.393372,719.967834,175.405624,724.372131,1100.151611,317.641937,,,,775.275452,835.355591,170.890823,796.949829,742.291504,176.356476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,773.976685,723.217529,177.320847,723.799561,1102.249878,318.091187,,,,774.572815,838.567261,172.787552,796.232971,745.696777,178.793884,,,,715.315857,1039.592896,184.131256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,773.055481,726.673340,180.041946,723.794434,1104.515869,317.995331,,,,774.038086,841.777039,174.601822,795.645691,749.024963,180.452393,,,,714.370239,1042.731445,184.499252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,772.824829,729.895447,181.958710,724.102722,1106.968140,317.980591,,,,773.246765,844.768494,176.154526,794.290283,752.085205,182.668991,,,,713.920410,1045.994263,184.955505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,772.089294,733.121643,184.026215,723.742065,1109.235352,317.979248,,,,772.415161,848.228088,177.690338,793.453735,755.263306,184.087219,,,,713.409363,1049.297241,185.828949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,771.423462,736.269836,185.664856,723.445557,1111.316650,318.134949,,,,771.442871,851.467712,179.195068,792.782227,758.472046,185.828094,,,,712.482178,1052.465698,186.182999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,769.981873,739.641357,187.711685,723.134644,1113.462036,318.617859,,,,770.545776,854.793762,180.572968,791.967346,761.814331,187.623566,,,,711.589905,1055.667603,186.481689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,769.040283,742.784424,189.396027,722.584839,1115.605103,319.118805,,,,769.650330,857.952026,181.737701,790.598572,765.005615,189.816238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
