Präzision01159
Date:,2025/04/24
Time:,15:56:28
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
102,741.151489,772.287476,241.577866,,,,741.830933,887.445801,216.260223,713.458435,1120.595459,342.783203,765.000000,793.128113,240.696320,,,,,,,,,,,,,,,,,,,,,,688.496826,1084.640137,197.374451,,,,,,,,,,,,,,,,,,,,,
103,739.242432,775.530029,242.510818,,,,740.402893,890.462891,216.385635,713.367249,1122.797119,342.903961,763.687500,796.049255,241.316025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,737.408386,778.738403,243.456223,,,,739.020081,893.880554,216.774323,713.329712,1124.796509,343.220337,761.833984,798.817566,242.337753,,,,,,,,,,,,,,,,,,,,,,,,,686.232056,1090.853516,199.057755,,,,,,,,,,,,,,,,,,
105,735.631836,781.851379,244.334320,,,,737.238586,896.933105,217.712280,713.293640,1126.829590,343.692993,759.946045,802.210876,242.957733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,733.643982,785.036743,244.800308,,,,735.651123,899.782349,218.018997,712.822998,1128.943481,344.358185,758.276367,805.522156,242.700195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,731.571899,788.132568,245.830276,,,,733.655212,903.167297,218.083374,712.869751,1130.973145,344.765381,755.758606,808.429138,243.744446,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.521790,1100.390869,201.241684,,,,,,,,,,,,,,,
108,729.699768,791.488098,245.885406,,,,731.798523,906.236084,218.657898,712.970337,1133.084839,345.006561,753.818176,811.385315,244.128372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,727.474426,794.433044,246.159546,,,,730.162170,909.058655,218.663971,712.971680,1135.317871,345.352448,751.757446,814.641479,245.131165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.126953,1106.997070,201.799759,,,,,,,,,,,,
110,725.256409,797.359192,246.142532,,,,728.431702,912.271851,218.465576,712.825256,1137.444458,346.472626,749.666626,817.585327,244.905426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,723.060669,800.518311,246.449951,,,,726.461243,915.197876,218.671585,712.487976,1139.468628,347.280273,748.065796,820.284485,244.583252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.297302,1113.528931,202.502060,,,,,,,,,
112,720.750977,803.548828,246.475327,,,,724.734924,918.000488,218.626450,712.787537,1141.483521,347.617889,745.457031,823.587524,244.930374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.542480,1116.791626,203.324677,,,,,,,,,
113,718.974976,806.255859,246.965622,,,,722.885315,920.934814,218.255524,713.135132,1144.002930,347.617188,743.697754,826.594055,244.724579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,716.582336,809.563538,246.506744,,,,720.799194,923.861938,218.244858,713.114624,1146.165283,347.863983,741.404785,829.380737,244.426819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.414124,1123.060425,204.325912,,,,,,
115,714.720581,812.565735,245.741852,,,,718.537720,926.697449,217.765076,713.094849,1148.422974,348.578186,739.229614,832.247986,244.610916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.921387,1126.321655,204.455292,,,,,,
116,712.701294,815.194946,245.056610,,,,716.920532,929.226074,217.418991,713.506653,1150.647461,349.065399,737.062988,835.337708,244.096680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.214905,1129.290771,205.033142,,,,,,
117,710.296692,817.776978,245.079849,,,,715.289307,932.409790,216.141846,713.891846,1152.841431,349.127502,734.928589,837.938232,243.011841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.636536,1131.646484,207.494202,,,,,,
118,708.630188,820.726196,243.629593,,,,713.267578,935.157288,216.038223,713.820313,1155.067993,349.651672,733.282471,840.788452,242.335892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.818665,1134.581055,208.061508,,,,,,
119,706.370239,823.512390,242.854477,,,,711.381836,938.096497,215.227829,713.784058,1157.196167,350.725281,730.758850,843.791992,241.700577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,703.768433,826.332764,242.261078,,,,709.660339,940.463074,214.791122,713.984985,1159.550415,350.681244,728.426270,846.214233,240.885147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.185852,1140.436035,209.206528,,,
121,702.097534,828.768616,241.081635,,,,707.980591,943.155945,213.767609,714.251221,1161.624268,350.819977,726.706726,848.773438,239.951080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.739502,1143.603027,209.193741,,,
122,700.255493,831.348999,240.252136,,,,706.549133,945.880493,212.865799,714.613892,1163.520874,351.219543,725.022156,851.391418,238.640839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.420349,1146.601440,209.219971,,,
123,698.352356,834.062134,238.584900,,,,704.962219,948.354431,211.642731,715.530518,1165.665405,351.105011,723.080261,854.058838,236.809448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.350525,1149.443848,208.947037,,,
124,696.893616,836.491150,237.290100,,,,703.312012,951.040161,210.654144,715.907776,1167.620239,351.526947,721.744629,856.409729,235.717133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.526917,1152.177612,209.079865,,,
125,695.162781,839.427979,235.747925,,,,701.538391,953.750916,209.579498,715.501953,1169.893677,351.799866,720.154968,859.000183,234.268295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.653992,1154.914917,209.744400,,,
126,693.562866,841.525269,234.264450,,,,699.931213,956.185974,208.507751,715.927734,1171.733032,352.219391,718.181335,861.693176,232.212280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.629761,1157.620483,209.832474,,,
127,691.754028,844.226501,232.685959,,,,698.150818,958.841125,207.207840,716.750732,1173.284912,352.566925,716.561218,863.755310,231.290588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.523621,1160.342773,210.090729,,,
128,690.156738,846.562073,230.898727,,,,696.821289,961.132813,206.111679,717.477783,1174.900391,353.043030,714.819824,866.423462,229.484467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.561768,1162.802490,210.300079,,,
129,688.471497,848.853149,229.069229,,,,695.187500,963.649841,204.753525,717.276123,1176.592651,353.465729,713.277466,868.681824,228.056580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.865051,1165.524902,210.390594,,,
130,686.696838,850.837219,227.800705,,,,693.854736,966.032166,203.649796,717.779114,1178.267212,354.057190,711.895325,871.009705,226.377380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.477539,1167.923706,210.327744,,,
131,685.063232,853.384399,225.856903,,,,692.429443,968.448425,202.388931,718.351318,1179.936768,353.761292,710.018616,872.983032,224.521637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.627747,1170.127563,210.574524,,,
132,683.277405,855.337097,224.399261,,,,690.809082,970.533813,200.872055,718.791565,1181.689331,353.676453,708.067444,875.275513,223.013351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.395813,1172.520386,211.228394,,,
133,681.654114,857.758179,222.210724,,,,689.813477,972.831848,200.026703,718.944336,1183.408447,353.673218,706.093750,877.342651,221.016418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.614380,1175.019775,210.999100,,,
134,679.747681,859.792542,220.327087,,,,688.538513,974.941772,198.645203,719.546021,1184.853271,353.456635,704.617798,879.401367,219.545944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.108765,1177.248291,211.012695,,,
135,677.881104,861.920471,218.318573,,,,687.432556,977.063477,197.720261,719.827637,1186.481567,353.484619,703.099121,881.221252,217.815201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.165100,1179.272827,211.054871,,,
136,676.205994,863.783752,216.350998,,,,686.319824,979.044861,196.318680,719.925537,1187.875610,353.917847,701.046570,882.949036,216.026276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.132385,1181.132446,211.632187,,,
137,674.808777,865.524109,213.990540,,,,685.439209,980.885315,195.262863,720.276550,1189.036865,354.372162,699.351257,884.974548,214.468979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.504883,1183.420532,211.519547,,,
138,672.690430,867.592529,212.668762,,,,684.520020,982.967102,193.743546,720.813171,1190.451904,354.688904,698.051270,886.489014,212.938278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.863037,1185.233887,211.310120,,,
139,671.301392,869.286743,210.717331,,,,683.584167,984.619202,192.592331,721.389832,1191.853394,354.443604,696.622192,888.186523,210.972977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.928284,1187.140503,211.544357,,,
140,669.838989,871.360229,208.897629,,,,682.412048,986.447754,191.674988,722.062744,1193.137085,354.378876,695.264465,890.215210,209.025482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.350403,1188.696411,211.760071,,,
141,668.349609,873.123901,207.130966,,,,681.430603,988.232117,190.885300,722.486877,1194.343750,354.409546,693.976746,891.678772,207.001068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.662292,1190.382813,211.651886,,,
142,666.787842,874.713501,205.172791,,,,680.212891,989.635742,189.909988,722.810242,1195.457520,354.581482,692.599609,893.140259,205.167664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.164978,1191.980713,211.542114,,,
143,665.354492,876.319763,203.746048,,,,679.829651,991.385986,188.021088,723.436768,1196.743408,354.866882,691.746826,894.603333,203.366409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.333496,1193.318359,211.314514,,,
144,664.221313,877.758606,202.000656,,,,679.438782,993.192017,187.054001,723.674438,1198.030396,354.947449,690.286499,896.031311,201.961823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.794739,1194.943481,211.121323,,,
145,662.911499,878.951660,200.894867,,,,679.011230,994.279175,185.425308,723.964905,1199.018677,355.301453,688.795166,897.433594,200.291534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.508972,1196.366821,210.502655,,,
146,661.976868,880.646423,198.894440,,,,678.211426,996.098022,184.502487,724.336853,1199.882446,355.358856,687.734131,898.839722,199.979019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.990234,1197.606323,210.016251,,,
147,661.127075,882.026184,196.993744,,,,677.687317,997.542114,183.277557,724.698181,1200.796509,355.374786,686.637024,900.291321,198.051865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.048950,1198.931152,210.170578,,,
148,660.311462,883.245850,195.075958,,,,677.006653,998.734436,182.137863,725.230225,1201.711426,355.100037,686.051453,900.913818,196.379303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.308411,1199.751587,210.570663,,,
149,659.155151,884.513977,193.765121,,,,676.314453,999.834961,181.288315,725.659363,1202.431641,355.002747,685.266418,902.178650,194.290192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.692993,1200.566650,210.692474,,,
150,658.044800,885.552673,193.167892,,,,675.924255,1001.230713,180.180664,725.974243,1203.262573,355.004639,684.717468,903.614685,192.923325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.123108,1201.911987,210.412857,,,
151,657.369446,886.837158,191.324249,,,,675.245850,1002.441711,179.325714,726.190491,1204.085693,354.907654,684.033936,904.719849,192.277008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.517883,1203.100952,210.283676,,,
152,656.548462,888.153015,190.000870,,,,674.508728,1003.364075,178.689484,726.452881,1204.811768,355.037170,682.959351,905.863342,191.002914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.629333,1203.851929,210.288589,,,
153,655.761414,889.124084,189.044769,,,,674.072205,1004.172791,177.908157,726.875610,1205.413574,355.099060,682.334900,906.547119,190.245178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.832642,1204.504761,210.443527,,,
154,654.907166,890.147400,188.098267,,,,673.605957,1005.156616,177.267517,727.330200,1206.076294,355.134521,681.548584,907.656616,189.177017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.644836,1205.434814,209.979782,,,
155,654.557983,891.140137,186.650864,,,,673.092346,1006.257263,176.604874,727.842468,1206.609619,354.940216,680.653503,908.807800,188.075180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.433655,1206.368408,209.130951,,,
156,653.485168,892.040955,185.993454,,,,672.915405,1007.178284,175.708969,728.113281,1207.247803,354.859741,680.027771,909.490479,187.556107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.967651,1207.157104,208.821228,,,
157,652.440979,892.889465,185.390961,,,,672.886536,1007.978027,174.647491,728.457520,1207.718140,354.884369,679.252563,910.067261,187.204681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.331787,1207.763550,208.703873,,,
158,652.183899,893.443542,184.120377,,,,672.853210,1008.652771,173.948166,728.615356,1208.271118,354.969452,678.105164,911.067017,185.843246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.485352,1208.079956,208.516876,,,
159,651.684692,893.983704,183.396698,,,,672.775757,1009.153625,173.484329,728.813843,1208.642578,354.894409,677.934448,911.295227,184.798996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.546997,1208.458008,208.533478,,,
160,651.416199,894.814148,182.297272,,,,672.656921,1009.700500,172.921967,728.851379,1209.050415,354.933136,677.168274,911.820984,184.433945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.662598,1208.866455,208.604996,,,
161,650.982849,895.546936,181.669891,,,,672.609741,1010.285583,172.204636,728.956482,1209.435303,354.958984,676.427002,912.240967,184.122910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.914551,1209.322632,208.595215,,,
162,650.631592,896.019592,181.056198,,,,672.633667,1010.821899,171.454224,729.228394,1209.907837,354.894562,676.398926,913.179871,182.482773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.270142,1209.615234,208.498077,,,
163,650.733337,896.387756,180.078156,,,,672.583984,1011.287109,170.694839,729.695923,1210.413208,354.755737,677.419495,913.605286,181.038956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.522034,1209.978882,208.365112,,,
164,650.794556,896.630920,178.936539,,,,672.495605,1011.466064,170.257568,729.915833,1210.909546,354.772369,677.183594,913.693054,180.471008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.838684,1210.291016,208.144791,,,
165,650.963928,896.806946,177.905365,,,,672.487732,1011.755249,170.122284,730.156982,1211.264282,354.732513,676.872559,913.619019,180.374802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.266174,1210.618042,207.853790,,,
166,651.326538,896.884216,176.872726,,,,672.541687,1011.913208,169.621582,730.371582,1211.508911,354.702057,677.163086,913.745117,179.382629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.553772,1210.851196,207.563507,,,
167,651.696472,896.984619,176.032700,,,,672.690918,1012.109680,168.888382,730.543823,1211.800659,354.682922,677.848022,913.884094,178.111465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.835266,1211.000244,207.415237,,,
168,651.902344,897.108398,175.440186,,,,672.860229,1012.221375,168.156250,730.783508,1211.952393,354.587585,678.827637,914.318909,176.338547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.926147,1211.099609,207.236725,,,
169,652.057312,897.218628,174.524734,,,,673.219604,1012.190552,167.471085,731.243835,1212.085571,354.332367,678.708435,914.392273,175.620605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.934387,1211.136597,207.195297,,,
170,652.422729,897.251465,173.402084,,,,673.322937,1012.286438,166.833313,731.615540,1212.252808,354.015015,678.961792,914.469543,174.893219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.220520,1211.113770,207.176071,,,
171,652.951477,897.010437,172.232269,,,,673.347046,1012.303772,166.619705,731.819702,1212.470215,353.978455,679.224426,914.488892,174.412125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.641541,1211.096069,206.669800,,,
172,653.170776,897.018860,171.527603,,,,673.462585,1012.289001,165.921631,731.920044,1212.622192,353.978363,679.532898,914.572815,173.945450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.549133,1211.084595,206.904831,,,
173,653.112427,897.020874,171.307648,,,,673.497314,1012.346436,165.965515,731.987854,1212.719116,353.963776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.408264,1211.071411,207.170578,,,
174,653.540710,897.087219,170.706741,,,,673.673035,1012.392395,165.639282,732.050781,1212.827759,353.929840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.355103,1210.933105,207.099426,,,
175,653.642273,896.945251,170.069412,,,,674.035217,1012.574585,164.849503,732.152039,1212.856812,353.930756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.402039,1210.833496,207.141907,680.582825,914.625916,171.141449
176,654.192627,896.771179,168.996811,,,,674.358948,1012.631775,164.010437,732.281738,1212.753296,353.851044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.438721,1210.739136,207.118729,680.363892,914.370361,170.780228
177,654.519714,896.756042,168.027527,,,,674.755493,1012.507996,163.586136,732.319153,1212.752441,353.794037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.474060,1210.563843,207.066422,680.905151,914.609131,170.859360
178,654.523926,896.788269,167.569702,,,,675.143005,1012.483643,162.972473,732.362854,1212.741211,353.856079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.605835,1210.343262,206.861481,681.268005,914.546143,170.199951
179,654.733948,896.703491,166.972672,,,,675.251221,1012.434875,162.642059,732.448364,1212.699951,353.779083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.700073,1210.228516,206.732101,681.920959,914.427673,169.036987
180,654.961914,896.639832,166.317535,,,,675.276611,1012.374512,162.423889,732.492432,1212.661377,353.843597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.821411,1210.100952,206.581406,682.356079,914.301086,168.224365
181,655.236450,896.837341,165.690643,,,,675.384644,1012.353821,162.125427,732.570374,1212.652832,353.791687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.882019,1210.025513,206.472198,682.493713,914.107056,167.828796
182,655.755615,896.683472,164.796173,,,,675.612183,1012.454773,161.706146,732.432434,1212.767334,353.751465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.044800,1209.861084,206.287949,682.474304,913.938354,167.377457
183,655.848206,896.710571,164.367065,,,,675.790649,1012.433594,161.143829,732.645447,1212.611816,353.698975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.234619,1209.734009,206.167389,682.253967,913.988525,166.725006
184,655.952637,896.529236,163.800293,,,,675.954834,1012.529236,160.675339,732.748718,1212.606201,353.673065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.339233,1209.657837,206.026001,682.076843,914.218689,165.670685
185,655.976135,896.406433,163.346405,,,,676.114075,1012.515747,160.381592,732.807251,1212.631836,353.609558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.547363,1209.575317,205.906281,682.107727,914.177734,165.177048
186,656.034912,896.444092,162.660294,,,,676.268860,1012.405518,159.970779,732.905640,1212.623291,353.643219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.660156,1209.499512,205.755905,682.413818,914.049988,164.587540
187,655.937622,896.293640,161.921646,,,,676.400330,1012.359253,159.502487,732.920959,1212.550049,353.499847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.801636,1209.337036,205.652618,682.811951,913.907654,163.978256
188,655.885681,896.253479,161.472839,,,,676.884216,1012.195557,159.029053,732.979370,1212.600342,353.369904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.887695,1209.304321,205.577728,682.936218,913.672852,163.136826
189,655.954834,896.279846,160.797394,,,,677.074829,1012.092041,158.692322,733.028870,1212.612671,353.172913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.022400,1209.267212,205.507599,682.990173,913.398254,162.484528
190,655.850647,896.258179,160.314423,,,,677.118835,1011.913208,158.618103,733.081604,1212.621460,353.096100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.108276,1209.151001,205.459641,682.985779,913.231262,162.203979
191,655.840027,896.250366,159.756470,,,,677.173401,1011.897888,158.570023,733.141296,1212.554932,352.996185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.361206,1209.061401,205.412445,682.881653,913.215820,161.981689
192,655.909607,896.216187,159.283752,,,,677.183533,1011.922302,158.411743,733.216797,1212.515015,353.022797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.512634,1209.093628,205.269974,682.778076,913.194275,161.986374
193,656.020386,896.219299,158.816025,,,,677.035522,1011.794006,157.957047,733.279114,1212.418335,352.971802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.618835,1209.151489,205.121658,682.439392,913.340027,161.704605
194,655.978760,896.326538,158.545486,,,,677.055176,1011.809753,157.775024,733.338318,1212.343384,352.895660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.784729,1209.159058,204.795441,682.154968,913.671753,160.668976
195,655.842957,896.458862,158.310471,,,,677.022766,1011.898071,157.585068,733.367981,1212.275146,352.832611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.949646,1209.171143,204.615204,682.146423,913.853394,160.247238
196,655.829224,896.524719,158.157410,,,,677.238770,1012.104065,157.148270,733.416565,1212.237915,352.798584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.079468,1209.108154,204.514420,682.045471,913.987061,160.059296
197,655.813782,896.641052,157.935349,,,,677.431274,1012.267700,156.785995,733.398682,1212.183716,352.763519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.173401,1209.112793,204.458649,682.057861,913.929993,160.032578
198,655.721680,896.788513,157.708542,,,,677.560730,1012.490417,156.198044,733.423096,1212.169800,352.740112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.439392,1209.140137,204.248917,682.186340,914.058716,160.206406
199,655.598511,896.957397,157.705963,,,,677.410034,1012.514038,156.072784,733.526611,1212.150146,352.724945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.550598,1209.200928,204.211227,682.002625,914.153259,160.035172
200,655.478027,897.045654,157.600876,,,,677.350403,1012.560303,156.091095,733.598816,1212.176270,352.703583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.684143,1209.305542,204.169052,681.905762,914.207703,160.028137
201,655.471069,897.146118,157.429001,,,,677.306580,1012.685791,156.060593,733.629944,1212.251221,352.630371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.904419,1209.295410,203.973999,681.919250,914.312561,159.922089
202,655.424561,897.248596,157.211807,,,,677.368530,1012.792175,156.077713,733.738586,1212.332397,352.604706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.079407,1209.291992,203.837708,681.906860,914.500854,159.855804
203,655.268677,897.244934,157.218201,,,,677.341309,1012.886597,156.028671,733.770996,1212.392090,352.583496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.375366,1209.380005,203.633057,681.830505,914.534607,159.805435
204,655.317383,897.465393,157.101044,,,,677.363098,1012.980774,156.095581,733.891846,1212.468994,352.619843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.496582,1209.467529,203.532333,681.684814,914.545532,159.810974
205,655.338013,897.620789,156.920670,,,,677.376892,1013.110168,156.007767,733.894043,1212.612305,352.590942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.574219,1209.573975,203.568161,681.843506,914.629333,159.750595
206,655.281982,897.766174,156.866791,,,,677.475098,1013.166809,155.894623,733.956116,1212.727173,352.576416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.342834,1209.798096,203.838455,681.927185,914.732056,159.683136
207,655.262695,897.783691,156.731903,,,,677.590271,1013.256042,155.811172,734.033875,1212.813599,352.576141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.248657,1209.967773,203.926819,681.928833,914.801086,159.673737
208,655.298889,897.851318,156.484192,,,,677.722412,1013.246338,155.806396,734.139648,1212.917480,352.601501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.308228,1209.978027,203.915115,681.972229,914.809875,159.510513
209,655.343628,897.886658,156.293610,,,,677.905945,1013.336853,155.674973,734.076172,1213.041870,352.643524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.362732,1210.073853,203.852356,682.037842,914.849731,159.339432
210,655.727905,898.148376,155.789703,,,,678.019348,1013.396423,155.564774,734.096741,1213.073730,352.657990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.360168,1210.182373,203.858551,682.322021,914.893433,158.884476
211,655.468750,898.124573,155.687119,,,,678.212341,1013.431274,155.385132,734.182312,1213.151001,352.660919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.387329,1210.242554,203.742508,682.558350,914.957886,158.472824
