Präzision22
Date:,2025/04/16
Time:,10:58:45
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
148,665.006836,862.944092,180.767517,700.188660,1154.481323,466.860504,679.253418,959.806641,241.667603,632.845093,1203.564331,346.476105,690.959656,876.204712,185.198273,,,,,,,,,
149,663.609497,864.963135,180.382416,700.288025,1155.641357,467.224731,678.439148,961.798035,241.598892,632.749451,1205.031128,347.206146,689.627625,878.780334,184.622879,,,,,,,,,
150,662.260681,867.055664,180.446228,700.082520,1156.848999,467.854950,677.995056,963.822388,240.687210,632.499939,1206.575562,348.028992,688.739380,881.134338,184.504913,,,,,,,,,
151,661.568054,868.936890,180.227585,699.882141,1157.867554,468.557159,677.242554,965.421814,240.796326,632.349854,1208.113892,348.994904,687.851379,882.690308,184.225647,,,,,,,,,
152,660.851990,870.962158,179.697266,700.039734,1158.925049,469.255432,676.469177,967.118164,241.236771,632.283630,1209.471313,349.604095,687.012573,884.022949,183.773895,,,,,,,,,
153,659.892578,872.841125,179.237839,699.991882,1160.032104,469.779572,675.735474,968.642639,241.197510,632.449280,1210.858398,350.127258,686.531372,886.203003,183.637619,,,,,,,,,
154,659.010986,874.615662,179.010880,700.096313,1161.012085,470.273071,675.376160,970.410706,240.628021,632.589111,1212.214355,350.350342,685.371521,887.690979,183.549103,,,,,,,,,
155,658.216614,876.167786,178.746368,700.209167,1161.799194,470.685760,674.727722,972.198792,240.237167,632.902588,1213.497314,350.837891,684.242432,889.175659,182.800522,,,,,,,,,
156,657.297424,877.754272,178.364883,700.252197,1162.810425,471.125732,674.275024,973.491089,240.360504,633.249817,1214.597168,351.223694,683.742981,891.041809,182.747055,,,,,,,,,
157,656.468567,879.240662,178.021011,700.161133,1163.682739,471.695862,674.004150,974.727539,240.685394,633.259216,1215.940918,352.321442,683.062866,892.562988,182.151611,,,,,,,,,
158,655.976929,880.692871,177.693665,700.389160,1164.451050,471.805786,673.480713,975.985962,240.486420,632.684692,1216.825317,353.181122,682.323059,893.716553,181.936844,,,,,,,,,
159,655.468994,881.998962,177.072647,700.366150,1165.172607,472.333588,672.932617,977.466675,240.168045,632.668030,1217.833008,353.448059,681.770935,895.247803,181.428116,,,,,,,,,
160,654.882629,883.311707,176.456070,700.244446,1165.924316,472.716949,672.361450,978.751587,239.443390,632.690002,1218.675781,353.577271,681.465759,896.839355,181.077469,,,,,,,,,
161,654.043701,884.725525,176.062714,700.220154,1166.601196,472.959564,672.071411,979.783752,239.380356,632.822266,1219.597900,353.723389,681.191589,897.364624,180.514572,,,,,,,,,
162,653.579041,885.824585,175.750626,700.264771,1167.179199,473.188568,671.993896,980.661804,239.418228,632.914917,1220.445923,353.900635,680.371521,898.976807,180.317413,,,,,,,,,
163,653.211182,886.800964,175.419876,700.345337,1167.798828,473.358368,671.664429,981.589600,239.452515,633.140137,1221.352783,354.267456,679.804871,900.205566,179.783829,,,,,,,,,
164,652.733704,887.829224,174.873520,700.326599,1168.484497,473.473572,671.206970,982.543457,239.083847,633.419861,1222.135010,354.483612,679.249573,901.031250,179.181961,,,,,,,,,
165,652.265259,888.967407,174.256882,700.371338,1169.126099,473.564880,670.878662,983.540283,237.946243,633.682373,1222.899780,354.514465,678.763184,901.651550,178.792007,,,,,,,,,
166,651.513367,890.039063,173.973129,700.306213,1169.728882,473.685791,670.685730,984.309265,237.308014,634.028748,1223.475830,354.462402,679.088684,902.471863,178.530991,,,,,,,,,
167,651.120850,890.557678,173.704437,700.312134,1170.238159,473.908234,670.367310,985.260254,237.153763,634.386108,1224.148926,354.326019,678.796692,903.974426,178.015152,,,,,,,,,
168,650.859558,891.240234,173.415405,700.413696,1170.656860,474.027466,669.916260,985.984619,236.979172,,,,678.373230,904.498657,177.359665,,,,,,,,,
169,650.690796,892.203552,172.839615,700.434082,1171.150391,474.052399,669.918274,986.400940,236.721603,,,,677.752380,905.033569,176.851013,634.412598,1225.307617,354.414825,,,,,,
170,650.539368,893.074829,172.176819,700.605957,1171.574951,474.163483,669.952148,986.926025,236.455734,,,,677.062744,905.705505,176.014145,,,,,,,,,
171,650.329834,893.779724,171.541977,700.841064,1172.115112,473.994720,670.015991,987.461243,236.035034,,,,677.042358,906.363586,175.422287,,,,,,,,,
172,650.029968,894.567322,171.164886,700.717896,1172.560303,473.972260,670.024719,988.187500,235.029556,,,,677.098389,907.446777,174.751846,,,,634.646667,1226.629883,354.182312,,,
173,650.291260,895.031494,170.501038,700.712891,1172.977661,474.044434,670.008179,988.797363,234.425812,,,,677.113953,908.531372,174.011963,,,,634.891846,1227.017456,353.866547,,,
174,650.536804,895.588013,169.825928,700.658813,1173.321777,474.046143,669.784424,989.362122,234.016296,,,,677.100952,908.661743,173.427277,,,,635.001648,1227.412598,353.489807,,,
175,650.499451,896.235596,169.069565,700.667053,1173.545288,474.175018,669.437073,989.766907,233.664764,,,,676.956909,908.915405,172.876892,,,,635.173279,1227.706665,353.222717,,,
176,650.318298,896.761047,168.128418,700.636963,1173.742920,474.286774,669.157349,990.014771,233.464828,,,,676.490540,909.884766,172.018356,,,,635.251038,1227.888184,353.044006,,,
177,650.143738,897.308655,167.329803,700.692383,1174.055786,474.273590,669.254578,990.349731,232.882004,,,,676.800171,909.937866,171.594879,,,,635.387451,1228.229736,352.876862,,,
178,649.889343,897.772156,166.752975,701.007019,1174.376953,474.143890,669.722595,990.821106,232.010757,,,,677.193359,909.837830,171.131851,,,,635.597961,1228.393799,352.779663,,,
179,649.831177,898.010864,166.051529,701.126099,1174.556885,473.938171,669.968018,991.242126,231.278534,,,,677.238464,910.097839,170.580566,,,,635.750610,1228.536621,352.556641,,,
180,649.915222,898.224304,165.383743,701.271912,1174.699097,473.749969,670.063049,991.409607,230.762085,,,,677.202576,910.503174,170.058060,,,,635.964783,1228.741943,352.168884,,,
181,649.976990,898.476013,164.781311,701.364319,1174.944092,473.509827,670.213379,991.521240,230.376328,,,,677.349548,911.213013,169.228073,,,,636.184814,1229.058594,351.620026,,,
182,649.563904,898.827209,164.536179,701.594299,1175.153320,473.281128,670.181335,991.708496,229.497452,,,,677.167358,911.204834,168.244339,,,,636.519104,1229.238159,351.163696,,,
183,649.263733,899.260254,164.144638,701.729736,1175.335815,473.039032,670.252197,991.889099,228.902634,,,,677.012085,911.472046,167.668625,,,,636.800598,1229.379883,350.764618,,,
184,649.291687,899.302490,163.497314,701.761230,1175.497559,472.819366,670.264404,992.165955,228.374069,,,,676.883606,911.924438,167.106094,,,,636.640137,1229.538818,350.500061,,,
185,649.628662,899.702087,162.271484,701.626892,1175.767212,472.413635,670.385132,992.601990,227.734192,,,,676.616455,912.542358,166.521637,,,,636.710327,1229.607544,350.303894,,,
186,649.611694,900.046387,160.827194,701.729248,1175.854370,472.142761,670.450317,992.854736,226.967514,,,,676.572388,912.876648,165.761215,,,,637.006592,1229.712158,349.952606,,,
187,649.786499,900.294434,160.705750,701.846069,1176.036499,471.809692,670.541565,993.027649,226.509552,,,,676.567749,912.964661,165.431061,,,,637.086914,1229.817139,349.576141,,,
188,649.731995,900.452209,160.617676,701.814270,1176.103027,471.603607,670.585876,993.151672,226.272720,,,,676.429016,913.184998,164.945450,,,,637.181946,1229.962158,349.276276,,,
189,649.589172,900.340149,160.234528,701.801331,1176.122314,471.500000,670.693115,993.205078,225.977997,,,,676.484131,913.461060,164.531540,,,,637.180481,1229.999756,348.876465,,,
190,649.601624,900.407349,159.937622,701.765930,1176.255615,471.374329,670.861938,993.241211,225.753510,,,,676.815125,913.175720,164.195786,,,,637.462341,1230.098999,348.555115,,,
191,649.551392,900.466736,159.714493,701.735229,1176.285278,471.279022,670.914795,993.216125,225.477600,,,,677.210693,913.111633,163.691345,,,,637.479553,1230.174438,348.460236,,,
192,649.573914,900.461670,159.497726,701.665771,1176.307861,471.164185,671.078857,993.254333,225.149612,,,,677.482361,913.136169,162.893524,,,,637.618347,1230.144409,348.253143,,,
193,649.646729,900.497498,159.243500,701.570923,1176.346558,470.981232,671.256531,993.385681,224.679260,,,,677.626038,913.195679,162.422485,,,,637.745605,1230.107300,347.958405,,,
194,649.533630,900.580200,158.832321,701.578979,1176.381226,470.843903,671.469666,993.569031,223.638031,,,,677.676880,913.222107,162.204391,,,,638.051453,1230.039673,347.589569,,,
195,650.037964,900.479736,157.826935,701.544617,1176.408203,470.741241,671.706055,993.715393,222.762009,,,,677.798828,913.230103,161.998169,,,,638.236206,1230.025635,347.266357,,,
196,650.083374,900.594666,157.650711,701.623596,1176.490479,470.506927,671.894104,993.805359,222.216461,,,,677.846191,913.190552,161.861298,,,,638.391907,1229.992920,346.896210,,,
197,650.179077,900.489990,156.854538,701.670044,1176.553955,470.259705,672.002502,993.768799,221.800064,,,,677.812134,913.205017,161.718094,,,,638.448242,1229.971680,346.361877,,,
198,650.402649,900.451294,156.346878,701.842529,1176.607910,469.756805,672.143738,993.793091,221.439835,,,,677.887512,913.134338,161.330322,,,,638.794006,1229.869507,345.504150,,,
199,650.576477,900.403931,156.083420,702.000122,1176.700195,469.392761,672.260986,993.811951,221.126648,,,,677.468018,913.399048,160.844116,,,,638.876465,1229.824219,345.151398,,,
200,650.671021,900.299805,155.992111,702.117737,1176.701294,469.092102,672.281616,993.771545,220.777374,,,,677.874207,913.240601,160.727997,,,,638.874695,1229.799438,344.844299,,,
201,650.771912,900.180115,155.840195,702.231506,1176.827393,468.743652,672.387024,993.661499,220.567429,,,,678.028931,913.072327,160.462418,,,,638.929688,1229.773193,344.203369,,,
202,650.960815,900.233398,155.446976,702.236328,1176.919922,468.373169,672.839050,993.906921,219.998138,,,,677.933838,913.188721,159.877884,,,,639.058289,1229.630371,343.874146,,,
203,651.086731,900.231934,155.329254,702.283630,1176.971802,467.890106,673.290710,994.353882,219.340393,,,,678.220398,913.164734,159.332245,,,,639.066040,1229.576294,343.669739,,,
204,651.595581,900.223206,154.824173,702.278137,1176.917725,467.531860,673.152527,993.674988,219.202820,,,,678.592651,912.997498,158.755905,,,,639.048828,1229.422852,343.444275,,,
205,651.941223,900.242004,154.416168,702.264587,1176.904297,467.360321,673.118835,993.557983,219.173950,,,,678.749634,912.955322,158.205597,,,,639.111084,1229.330444,343.295197,,,
206,652.201416,900.196289,154.170288,702.191284,1176.843994,467.140594,673.826477,994.398743,218.457504,,,,678.889282,912.695129,157.876556,,,,639.174683,1229.203247,342.985931,,,
207,652.279541,900.108521,153.959152,702.054504,1176.741333,466.955536,674.296692,994.444824,217.861557,,,,678.840759,912.794678,157.554855,,,,639.188904,1229.018433,342.753693,,,
208,652.306763,900.217773,153.561569,701.976990,1176.675781,466.770660,674.470398,994.349060,217.497772,,,,678.876099,912.754028,157.328110,,,,639.184387,1228.844727,342.500153,,,
209,652.420593,900.214783,153.338226,701.898865,1176.578857,466.633667,674.626404,994.348755,217.266708,,,,678.983948,912.608032,157.170746,,,,,,,,,
210,652.747620,900.230835,153.206238,701.814941,1176.491699,466.487885,674.766296,994.417236,216.747284,,,,679.096436,912.472168,157.059387,,,,,,,,,
211,652.917053,900.252380,153.007553,701.683655,1176.386475,466.424988,674.821228,994.449463,216.553085,,,,679.286865,912.256348,156.897980,,,,,,,,,
212,653.099670,900.229919,152.747894,701.494934,1176.390503,466.309937,675.086670,994.317505,216.212204,,,,679.401794,912.046692,156.580383,,,,,,,,,
213,653.249695,900.171265,152.495148,701.502747,1176.235840,466.230804,675.350037,994.302490,215.746582,,,,679.646545,912.007935,156.110718,,,,,,,,,
214,653.333679,900.092346,152.244919,701.316162,1176.230713,466.097778,675.530212,994.293396,215.320450,,,,680.022522,911.736023,155.681534,,,,,,,,,
215,653.372803,899.991943,151.750168,701.283203,1176.190918,465.952026,675.850281,994.262939,214.970764,,,,680.411011,911.659302,155.199295,,,,,,,639.902527,1228.213989,339.902496
216,653.455688,899.942688,151.338135,701.259766,1176.138184,465.776611,676.146179,994.190125,214.389252,,,,680.766602,911.653564,154.814789,,,,,,,639.987305,1228.092163,339.553589
217,653.636047,899.798950,150.589752,701.260132,1175.986694,465.633026,676.277893,994.072693,214.135468,,,,680.962402,911.567932,154.258759,,,,,,,639.961731,1228.041626,338.872437
218,653.462952,899.791565,150.212616,701.277344,1175.929199,465.448425,676.518311,993.946899,213.867401,,,,681.090698,911.528992,153.988480,,,,,,,639.897400,1227.890381,338.468384
219,653.526917,899.647095,150.056168,701.242188,1175.901733,465.209351,676.563843,993.918518,213.629532,,,,681.169800,911.410767,153.711899,,,,,,,639.838135,1227.740967,338.168640
220,653.647705,899.509644,149.782928,701.149780,1175.850342,464.991089,676.630859,993.873718,213.478333,,,,681.237671,911.069702,153.289719,,,,,,,639.922424,1227.503784,337.936981
221,653.678711,899.475769,149.504013,701.116089,1175.816040,464.786713,676.664001,993.793091,213.335556,,,,681.255493,910.989990,152.889236,,,,,,,639.850647,1227.296631,337.757599
222,654.093628,899.438416,148.971375,701.094299,1175.664429,464.514374,676.811584,993.857178,212.572540,,,,681.266357,911.028503,152.403015,,,,,,,639.709045,1227.122070,337.506073
223,654.510132,899.196167,148.207047,701.152527,1175.558838,464.206848,677.178101,993.762085,212.021103,,,,681.545227,910.885925,151.923386,,,,,,,639.679688,1226.942505,337.342773
224,654.694885,899.198547,147.689148,701.166504,1175.527832,463.959717,677.471802,993.723572,211.390976,,,,681.950378,910.972473,151.125885,,,,,,,639.637268,1226.766235,337.148865
225,654.696655,899.154480,147.456894,701.102783,1175.458008,463.876160,677.652710,993.767029,210.711258,,,,682.016724,911.272156,150.292862,,,,,,,639.579712,1226.604492,336.878937
226,654.665405,899.087280,146.833267,701.052856,1175.382690,463.597748,677.683289,993.777771,210.018341,,,,681.539246,912.129211,149.440399,,,,,,,639.531067,1226.431641,336.649933
227,654.797119,899.305054,146.010620,700.992249,1175.311157,463.346741,677.685730,993.775452,209.521973,,,,681.000427,912.622070,148.322617,,,,,,,639.554993,1226.367310,336.420471
228,654.434937,899.222839,145.530396,701.009521,1175.258179,463.037750,677.706238,993.652161,208.953842,,,,680.969910,912.506897,147.894058,,,,,,,639.520874,1226.209595,336.214325
229,654.018494,899.271606,145.190704,701.042480,1175.164063,462.915894,677.735657,993.536804,208.510300,,,,681.143677,912.257690,147.479843,,,,,,,639.479553,1225.967407,335.876648
230,654.090515,899.429565,144.677887,700.876465,1175.082397,462.600372,677.726868,993.560608,207.997528,,,,681.406006,912.186340,147.122192,,,,,,,639.422241,1225.882446,335.604584
231,654.778076,899.455994,143.319824,700.788940,1174.915527,462.373657,677.759583,993.644287,207.533539,,,,681.788391,911.846924,146.832443,,,,,,,639.530701,1225.761719,335.387756
232,655.011597,899.556335,142.659714,700.749817,1174.762817,462.201782,677.748535,993.628540,207.074951,,,,681.995850,911.565552,146.462372,,,,,,,639.590881,1225.583252,335.228180
233,654.994263,899.552795,142.201706,700.632080,1174.672974,462.114288,677.649231,993.560974,206.641953,,,,682.146118,911.382690,145.777618,,,,,,,639.261414,1225.543701,335.119934
234,654.844116,899.565918,141.957794,700.540344,1174.512085,461.955597,677.751160,993.526917,206.331100,,,,682.104065,911.532349,145.259262,,,,,,,639.541016,1225.385620,334.892334
235,654.501526,899.515808,141.378830,700.515930,1174.367554,461.811676,677.834229,993.547485,205.950455,,,,681.500793,911.542969,145.071014,,,,,,,639.685913,1225.309326,334.616486
236,654.499023,899.512329,141.066162,700.415100,1174.274414,461.718018,677.718628,993.677063,205.461182,,,,681.529053,911.742065,144.408051,,,,,,,639.601929,1225.200317,334.363403
237,654.018921,899.635864,140.782394,700.386047,1174.191284,461.633545,677.725830,993.677734,205.146393,,,,681.552002,912.334595,143.842300,,,,,,,639.513123,1225.039185,334.114044
238,653.573730,899.731628,140.401901,700.286438,1174.103149,461.615936,677.767273,993.624695,204.877518,,,,681.198303,912.495544,143.188873,,,,,,,639.472778,1224.963013,333.923462
239,653.490479,899.698364,140.089417,700.228088,1173.839844,461.338013,677.524658,993.665833,204.229019,,,,681.058105,912.422058,142.950241,,,,,,,639.445496,1224.833740,333.657440
240,653.804688,899.952332,139.662460,700.452271,1173.861938,461.055878,677.295898,993.822327,203.865402,,,,680.996643,912.066956,143.025528,,,,,,,639.315857,1224.746704,333.399475
241,653.724854,900.106934,139.312653,700.465271,1173.858398,460.813873,677.117737,993.819580,203.614975,,,,680.856689,911.987305,143.130920,,,,,,,639.287537,1224.615723,333.094818
242,653.529236,900.215515,139.086304,700.357910,1173.750244,460.723480,677.069031,993.831665,203.407440,,,,680.647156,911.896790,143.089569,,,,,,,638.803833,1224.577148,333.073914
243,653.276917,900.094116,139.097702,700.292053,1173.621338,460.743866,676.954102,993.779968,203.267120,,,,680.432312,911.788696,143.133133,,,,,,,638.594788,1224.521606,332.942413
244,653.083313,899.945496,139.134094,700.208740,1173.529907,460.621094,676.948669,993.719482,203.065567,,,,680.223267,911.790100,143.170990,,,,,,,638.930969,1224.598633,332.305267
245,652.911926,899.900330,139.235748,700.224976,1173.469727,460.485291,676.916321,993.726807,202.944366,,,,680.049683,911.840271,143.114258,,,,,,,638.809692,1224.582153,332.191223
246,652.719360,899.765808,139.333527,700.169800,1173.378662,460.359833,676.848999,993.726135,202.757492,,,,679.854919,911.794434,143.077652,,,,,,,639.123230,1224.518799,331.893463
247,652.697998,899.637146,139.318314,700.140991,1173.383301,460.176849,676.827271,993.586304,202.721664,,,,680.034607,911.495300,142.850128,,,,,,,639.158142,1224.502197,331.757141
248,652.652100,899.525818,139.206787,700.075867,1173.320923,460.033966,676.883911,993.472229,202.513046,,,,679.733276,911.257935,142.291107,,,,,,,639.212952,1224.382080,331.471191
249,652.550659,899.318665,139.037933,699.949097,1173.327759,459.879791,677.001099,993.333618,202.239532,,,,679.451050,911.439453,141.668793,,,,,,,639.321899,1224.358887,331.431000
250,652.502808,899.209045,138.758194,699.852661,1173.244141,459.875153,677.094910,993.187805,202.004120,,,,679.231262,911.571899,141.249237,,,,,,,639.223572,1224.361206,331.493744
251,652.475891,899.183716,138.512192,699.795227,1173.258789,459.815033,677.075012,993.127197,201.801895,,,,679.272034,911.424255,141.080627,,,,,,,639.238281,1224.289063,331.486450
252,652.511780,899.127869,138.334320,699.755188,1173.190918,459.661163,677.030029,993.031677,201.627213,,,,679.399902,911.382690,140.888809,,,,,,,639.266724,1224.166626,331.095734
253,652.591858,898.976440,138.092728,699.829285,1173.159668,459.638489,677.075012,992.957214,201.502411,,,,679.437134,911.461548,140.631302,,,,,,,639.316345,1224.202515,330.779968
254,652.722717,898.891357,137.540283,699.764587,1173.075928,459.484528,677.153381,992.852905,201.305771,,,,679.610718,911.345703,140.390503,,,,,,,639.417480,1224.175903,330.597870
255,652.871582,898.944336,137.127899,699.686096,1173.067627,459.372772,677.228577,992.727661,201.104248,,,,679.827820,911.372009,140.090302,,,,,,,639.239258,1224.076660,330.442566
256,652.999084,899.000244,136.855347,699.584412,1172.986816,459.395050,677.238159,992.704041,200.856598,,,,679.936584,911.429138,139.706375,,,,,,,639.194336,1223.961792,330.298706
257,653.101563,899.019836,136.519196,699.497131,1172.971069,459.310974,677.311523,992.763306,200.642761,,,,680.172546,911.253845,139.340256,,,,,,,639.301392,1223.820679,330.106079
258,653.023438,898.962952,135.980927,699.391541,1172.868408,459.307098,677.347778,992.808655,200.267761,,,,680.294617,911.191345,139.028214,,,,,,,639.344604,1223.566772,330.315063
259,653.156799,899.080139,135.725845,699.270203,1172.755127,459.232086,677.321838,992.914185,199.976456,,,,680.158630,911.297180,138.620178,,,,,,,639.242981,1223.597290,330.074677
260,653.149963,899.141052,135.491898,699.142334,1172.713745,459.210114,677.337830,992.950684,199.752411,,,,680.324097,911.294556,138.245605,,,,,,,639.191956,1223.515137,330.065735
261,653.123169,899.188110,135.309525,699.076416,1172.628662,459.136017,677.341248,992.956360,199.598526,,,,680.591980,911.434387,137.999100,,,,,,,639.149719,1223.335327,330.004517
262,653.112000,899.160095,135.087189,698.983582,1172.442749,459.075500,677.315308,992.984131,199.320007,,,,680.722656,911.540100,137.859909,,,,,,,639.178223,1223.215576,330.011688
263,653.151733,899.206299,134.815125,698.934143,1172.337891,458.985504,677.352234,993.006775,199.089951,,,,680.850769,911.786987,137.748138,,,,,,,639.089233,1223.091797,330.000305
264,653.013733,899.318420,134.305634,698.846863,1172.219116,458.904846,677.401978,993.003052,198.883469,,,,681.015747,912.006897,137.547318,,,,,,,639.074951,1223.020874,329.933472
265,653.100281,899.369202,134.055161,698.795288,1172.051514,458.776550,677.531250,993.002319,198.553284,,,,681.115845,912.345459,137.264832,,,,,,,638.987122,1223.020020,329.876038
266,653.460876,899.366028,133.588287,698.705200,1171.955811,458.638123,677.644592,993.028259,198.346832,,,,681.281250,912.459595,136.753036,,,,,,,638.919861,1222.994385,329.704498
267,653.775330,899.500732,132.996429,698.522461,1171.798340,458.701630,677.829041,993.021362,197.824234,,,,681.447998,912.533630,136.399185,,,,,,,638.867432,1222.884399,329.668884
268,654.018982,899.593567,132.509171,698.401062,1171.723633,458.520111,678.091553,993.074707,197.313538,,,,681.665955,912.568115,136.116547,,,,,,,638.847900,1222.810303,329.602142
269,654.154602,899.723083,132.159683,698.560913,1171.683228,458.353882,678.289490,993.122742,197.011948,,,,681.549988,912.660828,135.522827,,,,,,,638.884521,1222.674805,329.638092
270,654.297424,899.913879,131.862976,698.548645,1171.601440,458.264526,678.464905,993.188843,196.715881,,,,681.735657,912.534241,135.065674,,,,,,,638.809021,1222.578003,329.597870
271,654.681641,900.065369,131.391663,698.485291,1171.512939,458.183258,678.561646,993.284302,196.401047,,,,681.907349,912.324402,134.286087,,,,,,,638.763306,1222.576782,329.546173
272,654.786926,900.210449,130.991211,698.463623,1171.422729,458.169556,678.590088,993.476501,195.913498,,,,681.946655,912.399353,133.764160,,,,,,,638.838074,1222.508301,329.499725
273,654.815796,900.345093,130.766693,698.430664,1171.439209,458.058777,678.692200,993.618042,195.630035,,,,681.938171,912.667969,133.319168,,,,,,,638.772034,1222.435791,329.411072
274,654.992981,900.540100,130.632797,698.389893,1171.347412,458.049408,678.670959,993.757690,195.431244,,,,681.928284,912.929382,132.926620,,,,,,,638.752014,1222.353149,329.327454
275,654.817017,900.702881,130.361435,698.394226,1171.250122,458.044373,678.670288,993.878723,195.136200,,,,681.799072,913.173950,132.613678,,,,,,,638.663940,1222.369263,329.215332
276,654.835754,900.820190,129.721817,698.414490,1171.236694,457.961548,678.681763,993.985352,194.929993,,,,681.240295,913.603271,131.922241,,,,,,,638.725403,1222.204224,329.209381
277,654.545105,901.156494,128.850906,698.425781,1171.168213,457.929016,678.757568,994.061218,194.693771,,,,680.846069,914.190552,131.301559,,,,,,,638.772644,1222.223755,329.012726
278,654.962341,901.177856,128.652267,698.298950,1171.170654,457.867645,678.823792,994.103271,194.526398,,,,680.510559,914.413452,130.833435,,,,,,,638.926025,1222.199341,328.663300
279,655.042725,901.177551,128.308746,698.221619,1171.094604,457.770599,678.863525,994.161743,194.346634,,,,680.475952,914.484314,130.649658,,,,,,,638.884155,1222.211182,328.482788
280,655.114929,901.231445,127.509262,698.121460,1171.053223,457.757660,678.808838,994.286316,194.191238,,,,680.817688,914.351196,130.735092,,,,,,,638.807007,1222.165894,328.183472
281,655.026245,901.352783,127.082695,698.109070,1170.995239,457.662262,678.885864,994.316284,193.972794,,,,681.269897,914.195679,130.873169,,,,,,,638.695496,1222.326904,328.184387
282,654.847229,901.526733,126.858955,698.097839,1170.997925,457.517212,678.872559,994.395447,193.641022,,,,681.431702,914.183899,130.781342,,,,,,,638.767639,1222.216675,328.022980
283,654.732056,901.653503,126.689011,698.075378,1170.930298,457.428070,678.940857,994.391724,193.326157,,,,681.490295,914.245361,130.567444,,,,,,,638.903931,1222.222412,327.908569
284,654.585205,901.746399,126.434013,697.997009,1170.913330,457.337463,678.969482,994.449097,192.897186,,,,681.592712,914.192505,130.354828,,,,,,,638.884949,1222.244507,327.677063
285,654.535767,901.860168,126.133987,697.976196,1170.930664,457.293213,678.908997,994.649963,192.347641,,,,681.607727,914.339355,130.150940,,,,,,,638.894409,1222.133057,327.241211
286,654.481018,901.947937,125.890015,698.016052,1170.976929,457.218567,678.856018,994.745361,192.031601,,,,681.727600,913.961914,129.918488,,,,,,,638.907166,1222.213867,327.261993
287,654.438049,901.962036,125.750496,698.050354,1170.931763,457.073059,678.887695,994.755798,191.786377,,,,681.761902,913.883667,129.658600,,,,,,,638.942017,1222.157837,327.188416
288,654.372986,901.967041,125.639099,698.051270,1170.946167,456.982697,678.821899,994.724609,191.236008,,,,681.698792,914.120178,129.251648,,,,,,,638.978577,1222.189209,326.947693
289,654.264160,901.976501,125.016434,697.992249,1170.955566,456.945862,678.773254,994.845154,190.750504,,,,681.750671,914.377502,128.750793,,,,,,,639.050110,1222.116455,326.800140
290,654.323059,902.019287,124.729675,697.888916,1170.890503,456.719238,678.791138,994.824707,190.741776,,,,681.730286,914.704468,127.761948,,,,,,,639.001892,1222.027588,326.729797
291,654.282410,902.041687,124.654472,697.916138,1170.813843,456.602295,678.728943,994.920471,190.233856,,,,681.768799,914.812439,127.086212,,,,,,,638.958618,1221.858032,326.168884
292,654.196472,902.087158,124.568962,697.953857,1170.839478,456.449646,678.701904,994.995117,189.977005,,,,681.335022,915.024658,126.377205,,,,,,,638.966919,1221.768066,325.922180
293,654.059875,902.281311,124.055817,697.907104,1170.773804,456.394012,678.693054,995.102295,189.669693,,,,681.162292,915.278442,125.944855,,,,,,,638.913879,1221.674316,325.906067
294,653.995544,902.435364,123.409340,697.877991,1170.770508,456.268402,678.816223,995.079834,189.373825,,,,681.272034,915.320801,125.617058,,,,,,,639.054138,1221.565796,325.782806
295,654.042969,902.561096,122.797295,697.888184,1170.702637,456.277679,678.742249,995.139221,189.109802,,,,681.378906,915.213745,125.473953,,,,,,,638.995361,1221.461060,325.704468
296,654.240295,902.605286,122.191513,697.780457,1170.582520,456.323303,678.876831,995.102661,188.687866,,,,681.257019,915.204346,125.283585,,,,,,,638.933777,1221.380127,325.620850
297,654.261292,902.662598,121.628464,697.724854,1170.488770,456.265411,678.952087,995.031433,188.344452,,,,681.322449,915.207520,125.011955,,,,,,,638.924805,1221.212891,325.519958
298,654.253540,902.734253,121.363518,697.901672,1170.395874,456.021698,679.017761,994.962341,187.988098,,,,681.393188,914.993774,124.751472,,,,,,,638.919312,1221.130249,325.428040
299,654.158997,902.596558,120.686493,697.911194,1170.398560,455.953583,679.104736,994.957520,187.473770,,,,681.491089,914.773621,124.504837,,,,,,,638.936035,1220.938477,325.419037
300,654.244629,902.631409,120.162552,697.949036,1170.323608,455.855042,679.086548,994.894653,187.051910,,,,681.351624,914.718933,124.052635,,,,,,,638.914124,1220.862061,325.284424
301,654.299500,902.576843,119.906822,697.910950,1170.227051,455.821808,679.151184,994.979492,186.459045,,,,681.347778,914.896484,123.626472,,,,,,,638.868469,1220.755981,325.141327
302,654.280212,902.647888,119.300148,697.876160,1170.134399,455.744659,679.237305,994.981201,185.934753,,,,681.308533,915.294617,122.974678,,,,,,,638.898743,1220.680542,325.041260
303,654.395447,902.659241,118.970184,697.854370,1170.030396,455.721191,679.169250,994.934082,185.315201,,,,681.645569,915.612244,121.828957,,,,,,,638.790833,1220.560425,324.848450
304,654.430603,902.684814,118.839294,697.884766,1170.011597,455.688080,679.130615,994.913391,184.940292,,,,680.750122,916.252075,120.838120,,,,,,,638.788818,1220.331909,324.837708
305,654.447632,902.698975,118.739441,697.898682,1169.937378,455.579559,679.118225,994.921631,184.793365,,,,680.882813,916.216187,120.336121,,,,,,,638.811218,1220.256348,324.787476
