Präzision01123
Date:,2025/04/22
Time:,16:56:48
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
58,817.967529,767.387390,186.582993,920.578796,1043.371948,471.492096,792.062012,703.881042,110.231956,760.966553,692.842773,112.007683,,,,,,,,,,,,,,,,,,,,,,867.258728,1041.745483,278.461975,,,,,,,,,,,,,,,
59,817.270264,769.639404,188.714706,919.885132,1044.812256,472.170654,791.752625,705.355347,113.339767,759.972351,694.887573,115.152893,,,,,,,,,,,,,,,,,,,,,,867.224609,1044.367676,278.847229,,,,,,,,,,,,,,,
60,816.224182,771.888855,191.177109,919.472595,1046.379395,472.636902,790.209961,707.349731,115.590591,759.019775,697.002991,116.949196,,,,,,,,,,,,,,,,,,,,,,867.056274,1047.049805,278.842102,,,,,,,,,,,,,,,
61,815.461182,774.143921,193.623581,919.591248,1047.925415,473.051605,789.167358,709.472717,118.164261,757.895691,699.070984,119.391541,,,,,,,,,,,,,,,,,,,,,,866.781067,1049.833374,279.324432,,,,,,,,,,,,,,,
62,814.232605,776.088867,195.529510,919.769287,1049.562622,473.516205,787.219849,711.705750,120.629089,756.179932,701.328552,122.196701,,,,,,,,,,,,,,,,,,,,,,866.605896,1052.528076,279.932831,,,,,,,,,,,,,,,
63,813.113586,778.698608,197.760315,919.895630,1051.219482,473.813385,785.798218,714.225647,122.878662,755.033386,703.555847,124.484238,,,,,,,,,,,,,,,,,,,,,,865.899353,1055.253174,280.914764,,,,,,,,,,,,,,,
64,812.092224,780.950867,199.732559,919.871399,1052.701782,474.096069,784.353210,716.300110,125.146530,753.677979,705.795410,126.852654,,,,,,,,,,,,,,,,,,,,,,865.692383,1057.708374,281.855713,,,,,,,,,,,,,,,
65,810.923767,783.246521,201.734848,919.629456,1054.362305,474.488464,784.412781,718.094482,127.995438,752.364258,708.226501,129.128662,,,,,,,,,,,,,,,,,,,,,,865.566956,1060.409546,282.793945,,,,,,,,,,,,,,,
66,809.900574,786.038269,203.533981,919.083191,1055.902710,475.198517,783.114685,720.810974,130.363342,750.939270,710.896240,131.331268,,,,,,,,,,,,,,,,,,,,,,865.361694,1063.375977,283.441864,,,,,,,,,,,,,,,
67,808.764404,788.233276,205.785843,919.186768,1057.493286,475.510956,781.923828,722.983948,132.503082,749.521423,713.330994,133.432693,,,,,,,,,,,,,,,,,,,,,,864.821777,1066.186768,284.221954,,,,,,,,,,,,,,,
68,807.597595,790.927429,207.764938,919.221680,1059.059326,476.262054,779.394531,726.295654,133.918564,747.604431,715.894287,135.407974,,,,,,,,,,,,,,,,,,,,,,864.472778,1068.966431,284.795044,,,,,,,,,,,,,,,
69,806.525940,793.659546,209.712830,919.478699,1060.753052,476.518066,777.927124,728.752625,135.555801,746.225281,718.590759,137.585159,,,,,,,,,,,,,,,,,,,,,,864.178101,1071.888062,285.308624,,,,,,,,,,,,,,,
70,804.915833,796.243164,211.607208,919.705566,1062.449585,476.869507,775.749512,731.896606,137.302521,744.695923,721.436279,139.112595,,,,,,,,,,,,,,,,,,,,,,864.093384,1074.707886,285.981049,,,,,,,,,,,,,,,
71,803.713562,799.040955,213.188522,919.556213,1063.952393,477.466492,773.744080,735.156677,138.454529,743.053284,724.302002,140.893661,,,,,,,,,,,,,,,,,,,,,,863.662048,1077.587280,286.874115,,,,,,,,,,,,,,,
72,802.069458,801.994873,214.663620,919.268799,1065.569214,478.132416,773.183594,737.292908,140.576004,741.413879,727.206299,142.274185,,,,,,,,,,,,,,,,,,,,,,863.224670,1080.361816,287.989777,,,,,,,,,,,,,,,
73,800.972595,804.757629,216.132050,919.261780,1067.173462,478.470032,771.322144,740.361511,142.465179,739.553284,730.366699,144.137695,,,,,,,,,,,,,,,,,,,,,,863.250183,1083.076538,288.916748,,,,,,,,,,,,,,,
74,799.254211,807.621033,217.636810,919.540771,1068.887085,478.751892,768.970276,743.668640,143.236191,738.169006,733.392090,145.511368,,,,,,,,,,,,,,,,,,,,,,863.017151,1086.009155,289.769562,,,,,,,,,,,,,,,
75,797.584778,811.221069,218.371689,919.573547,1070.463989,479.460907,768.031372,746.354736,145.435455,736.629944,736.596985,147.285431,,,,,,,,,,,,,,,,,,,,,,863.066101,1088.756348,290.550537,,,,,,,,,,,,,,,
76,795.844482,814.303833,220.003891,919.838257,1072.097168,480.131836,766.151794,749.234314,146.892624,734.619507,739.677673,148.349152,,,,,,,,,,,,,,,,,,,,,,862.775940,1091.679810,291.478516,,,,,,,,,,,,,,,
77,794.512878,816.972351,221.163696,919.672485,1073.688965,480.754700,763.856628,752.705811,147.887650,732.746948,742.901733,149.918091,,,,,,,,,,,,,,,,,,,,,,862.725403,1094.594360,291.931854,,,,,,,,,,,,,,,
78,793.167847,819.837097,222.774109,919.277527,1075.334473,481.340332,762.499268,755.785522,149.114395,731.369568,746.290955,150.629044,,,,,,,,,,,,,,,,,,,,,,862.942078,1097.366699,292.654510,,,,,,,,,,,,,,,
79,791.353821,822.969360,223.677246,919.369690,1077.056763,481.425873,760.108582,759.095093,150.228714,729.294312,749.528442,152.124771,,,,,,,,,,,,,,,,,,,,,,862.563171,1100.071655,293.556641,,,,,,,,,,,,,,,
80,789.271179,825.989563,224.819778,919.462036,1078.830811,481.771179,757.923523,762.178223,150.981964,727.207764,752.993103,153.170654,,,,,,,,,,,,,,,,,,,,,,862.522888,1102.733765,294.505951,,,,,,,,,,,,,,,
81,787.898254,829.116882,225.855469,919.690918,1080.362061,482.326080,756.362854,765.245605,151.920853,725.224609,756.267578,153.712265,,,,,,,,,,,,,,,,,,,,,,862.412170,1105.647827,295.499542,,,,,,,,,,,,,,,
82,786.250610,832.214783,226.929214,919.537048,1081.968506,483.163116,754.648438,768.937805,153.128799,723.437195,759.776428,154.951065,,,,,,,,,,,,,,,,,,,,,,862.382141,1108.401245,296.289124,,,,,,,,,,,,,,,
83,784.996765,835.327698,227.937271,919.600220,1083.429077,483.832611,752.182739,772.627502,153.738495,721.109192,763.122253,155.761459,,,,,,,,,,,,,,,,,,,,,,861.747070,1110.962158,297.273193,,,,,,,,,,,,,,,
84,782.834778,838.628357,228.700607,919.628723,1085.123413,484.371429,749.718994,775.992920,153.903442,719.081360,766.679199,156.304306,,,,,,,,,,,,,,,,,,,,,,861.609802,1113.597656,298.056549,,,,,,,,,,,,,,,
85,781.103088,841.559692,228.964188,919.964417,1086.702637,484.993439,749.214478,778.535339,155.524155,717.481506,770.068237,157.252975,,,,,,,,,,,,,,,,,,,,,,861.742188,1116.411865,299.050964,,,,,,,,,,,,,,,
86,779.679077,844.485962,230.362289,920.125488,1088.363403,485.517395,747.016968,782.146790,156.072617,715.284424,773.435547,157.664291,,,,,,,,,,,,,,,,,,,,,,861.647339,1119.164917,299.772339,,,,,,,,,,,,,,,
87,777.910889,847.793457,231.184601,919.917542,1089.902588,486.013794,744.270081,786.294983,156.293335,712.963623,777.134216,158.220215,,,,,,,,,,,,,,,,,,,,,,861.609619,1121.641357,300.548889,,,,,,,,,,,,,,,
88,776.089783,851.248291,230.868256,919.851501,1091.273926,486.662292,743.196472,789.408630,156.753616,711.775635,780.550354,158.911575,,,,,,,,,,,,,,,,,,,,,,861.533997,1124.261353,301.557251,,,,,,,,,,,,,,,
89,774.502502,854.278381,231.971634,920.118103,1092.741943,487.122803,741.577271,792.539246,157.092072,709.945923,783.970093,158.638626,,,,,,,,,,,,,,,,,,,,,,861.595215,1127.009888,302.408295,,,,,,,,,,,,,,,
90,772.819824,857.357971,232.465698,920.342224,1094.300415,487.445984,739.268555,796.249207,157.696564,707.858521,787.502747,159.213165,,,,,,,,,,,,,,,,,,,,,,861.720215,1129.479980,303.119629,,,,,,,,,,,,,,,
91,770.633362,860.481750,233.117706,921.090454,1095.815674,487.812225,737.296448,799.675598,157.592026,705.967712,790.739502,159.585693,,,,,,,,,,,,,,,,,,,,,,861.596863,1131.820313,303.956024,,,,,,,,,,,,,,,
92,769.216370,863.957214,233.112595,920.639038,1097.286255,488.272614,735.725403,803.234497,157.887192,704.373901,794.130615,159.867752,,,,,,,,,,,,,,,,,,,,,,861.580811,1134.489380,304.670105,,,,,,,,,,,,,,,
93,767.676025,866.881042,233.688553,920.307983,1098.604858,488.884613,733.572937,806.951843,157.844223,702.751953,797.414307,159.958679,,,,,,,,,,,,,,,,,,,,,,861.906311,1136.990234,305.305786,,,,,,,,,,,,,,,
94,765.914856,869.700745,233.988632,921.003113,1099.833496,489.385956,732.917297,809.839478,158.169617,701.312256,800.847839,159.616760,,,,,,,,,,,,,,,,,,,,,,861.538879,1139.401855,306.019714,,,,,,,,,,,,,,,
95,764.477234,873.070007,234.387680,921.101807,1101.295898,489.911011,731.007874,812.881104,158.350677,699.807434,804.128418,159.836319,,,,,,,,,,,,,,,,,,,,,,861.259460,1141.655151,306.932526,,,,,,,,,,,,,,,
96,762.523438,876.144958,234.314667,920.754456,1102.897705,490.516296,728.661438,816.636536,158.143265,697.860535,807.681885,159.696518,,,,,,,,,,,,,,,,,,,,,,861.440857,1143.915894,307.833221,,,,,,,,,,,,,,,
97,760.798584,879.000977,234.813873,920.706421,1104.160645,490.988159,728.001526,819.760925,158.410995,696.515259,811.154602,159.531219,,,,,,,,,,,,,,,,,,,,,,861.462158,1146.206543,308.615509,,,,,,,,,,,,,,,
98,759.285950,881.942993,235.271469,921.549377,1105.215942,491.166992,726.167419,823.320313,158.366364,694.858337,814.676819,159.281616,,,,,,,,,,,,,,,,,,,,,,861.451843,1148.573608,309.050323,,,,,,,,,,,,,,,
99,757.663025,885.167664,234.725784,921.978516,1106.328613,491.678406,724.135437,826.273132,158.175919,692.636780,818.112854,159.576202,,,,,,,,,,,,,,,,,,,,,,861.628235,1150.236450,309.888611,,,,,,,,,,,,,,,
100,755.818054,887.980835,235.267273,921.820068,1107.508911,492.102997,723.438354,828.826355,158.479904,691.314575,821.363525,159.173630,,,,,,,,,,,,,,,,,,,,,,861.537048,1152.468018,310.975159,,,,,,,,,,,,,,,
101,754.274170,890.625061,235.612015,921.654053,1108.875610,492.765686,721.036560,832.547424,158.076874,689.857483,824.721069,158.266037,,,,,,,,,,,,,,,,,,,,,,861.403503,1154.734741,311.946716,,,,,,,,,,,,,,,
102,752.894165,893.990723,235.084305,921.599487,1110.094727,493.344147,719.959473,835.716370,158.267120,688.105042,827.930481,158.191284,,,,,,,,,,,,,,,,,,,,,,861.726868,1156.479248,312.562073,,,,,,,,,,,,,,,
103,751.180420,896.729431,235.194412,921.717834,1111.173218,493.749481,718.342651,838.510376,158.244324,686.120300,831.212830,158.666122,,,,,,,,,,,,,,,,,,,,,,861.700867,1158.506226,313.271973,,,,,,,,,,,,,,,
104,749.511353,899.177002,235.558838,921.709839,1112.246704,494.132538,715.854675,842.025085,157.626556,684.270874,834.175781,158.533875,,,,,,,,,,,,,,,,,,,,,,861.589661,1160.265869,313.922394,,,,,,,,,,,,,,,
105,747.906067,902.307617,235.257446,921.676025,1113.198364,494.378815,714.745972,844.851929,157.179016,683.161926,837.417053,157.399292,,,,,,,,,,,,,,,,,,,,,,861.531006,1162.011963,314.725006,,,,,,,,,,,,,,,
106,746.379700,904.706238,234.954483,921.982361,1113.960938,494.833618,712.856567,847.895874,156.560425,681.954529,840.773010,156.502182,,,,,,,,,,,,,,,,,,,,,,861.537109,1163.869507,315.381958,,,,,,,,,,,,,,,
107,744.976257,907.714539,234.374161,922.385742,1114.689331,495.023895,712.686035,849.340088,157.079681,680.162048,844.073975,155.843994,,,,,,,,,,,,,,,,,,,,,,861.507568,1165.769043,315.727997,,,,,,,,,,,,,,,
108,742.958435,910.138550,234.471985,922.419739,1115.527710,495.440582,710.604065,853.443298,156.731232,678.658875,847.131958,155.315826,,,,,,,,,,,,,,,,,,,,,,861.587280,1167.465698,316.099731,,,,,,,,,,,,,,,
109,741.342468,912.465454,234.325623,922.123291,1116.556274,495.967865,708.563477,856.508118,155.654083,676.821045,850.144836,154.628586,,,,,,,,,,,,,,,,,,,,,,861.579773,1169.078369,316.679779,,,,,,,,,,,,,,,
110,740.170105,915.179871,233.863388,922.023438,1117.372559,496.400513,706.624878,859.851807,154.481934,675.647827,852.826111,154.068787,,,,,,,,,,,,,,,,,,,,,,861.265747,1170.553589,317.621094,,,,,,,,,,,,,,,
111,738.771179,917.445313,233.236221,922.119812,1118.130859,496.705139,706.336853,861.292664,154.825378,674.053284,855.751892,153.185898,,,,,,,,,,,,,,,,,,,,,,861.553284,1171.796997,318.188873,,,,,,,,,,,,,,,
112,737.161438,920.000793,233.012604,922.275818,1118.868286,497.049896,705.512878,864.389648,154.377029,672.987244,858.719238,152.390213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,735.661316,922.187622,233.047363,922.442139,1119.533813,497.389404,703.890198,867.693237,153.325287,671.331543,861.542725,151.448090,,,,,,,,,,,,,,,,,,,,,,,,,862.062988,1174.757690,318.688293,,,,,,,,,,,,
114,734.015869,924.641296,232.678162,922.068298,1120.086182,498.042847,702.699402,869.687988,152.735168,670.498474,863.979065,150.768265,,,,,,,,,,,,,,,,,,,,,,,,,862.035522,1176.045532,319.207275,,,,,,,,,,,,
115,732.630371,926.553162,232.414322,922.025085,1120.539307,498.226410,702.023682,871.507019,152.331207,669.282837,866.796753,149.805099,,,,,,,,,,,,,,,,,,,,,,,,,862.028625,1177.124390,319.559204,,,,,,,,,,,,
116,731.283630,929.096680,231.512039,922.384583,1121.004639,498.146759,700.093445,874.861145,151.014725,668.520020,869.440918,148.884293,,,,,,,,,,,,,,,,,,,,,,,,,861.674316,1178.217529,320.405731,,,,,,,,,,,,
117,729.868896,931.199219,230.617798,922.899048,1121.452271,498.164612,699.692322,876.014771,150.811707,667.186096,871.836731,148.082291,,,,,,,,,,,,,,,,,,,,,,,,,861.734497,1179.285400,321.031738,,,,,,,,,,,,
118,728.662720,933.229431,230.776062,922.785522,1122.090942,498.618500,698.445129,878.376892,150.673981,666.112671,874.171082,147.356506,,,,,,,,,,,,,,,,,,,,,,,,,861.937256,1180.610840,320.797668,,,,,,,,,,,,
119,727.172607,934.916199,230.689896,922.800903,1122.375122,498.888580,698.122131,880.436951,150.753586,665.065186,876.197266,146.488113,,,,,,,,,,,,,,,,,,,,,,,,,862.087219,1181.684448,320.778595,,,,,,,,,,,,
120,725.670227,937.036072,230.494522,922.704346,1122.865112,499.083862,697.586365,881.872253,150.786026,663.773682,878.345764,145.759644,,,,,,,,,,,,,,,,,,,,,,,,,862.008850,1182.921265,321.207092,,,,,,,,,,,,
121,724.434570,938.841797,230.031586,922.603210,1123.314819,499.342316,695.848755,884.067444,149.972382,663.159424,880.405701,145.325592,,,,,,,,,,,,,,,,,,,,,,,,,862.002014,1183.739014,321.572174,,,,,,,,,,,,
