Präzision01162
Date:,2025/04/24
Time:,13:16:49
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
84,697.173889,897.655151,151.489212,720.531311,1000.431824,157.660767,,,,667.893860,892.269348,148.016220,,,,,,,,,,,,,,,,,,,783.823547,1244.556641,188.920746,,,,,,,,,,812.697754,1231.799316,399.814240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,696.942932,897.872925,151.031799,720.359802,1000.668152,157.306885,,,,667.829041,892.633423,147.522018,,,,,,,,,,,,,,,,,,,783.847412,1244.662720,188.936157,,,,,,,,,,812.994263,1232.158569,399.805420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,696.899597,898.200500,150.226700,720.239746,1000.968262,156.834229,,,,668.020813,893.217346,146.153091,,,,,,,,,,,,,,,,,,,784.158875,1244.879150,188.732422,,,,,,,,,,813.149597,1232.450684,399.654572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,696.853577,898.680664,148.941971,720.362915,1001.373169,156.328873,,,,668.007996,893.743896,145.126038,,,,,,,,,,,,,,,,,,,784.484985,1245.042236,188.516006,,,,,,,,,,813.301514,1232.890137,399.622253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,696.898071,898.951050,148.254074,720.403015,1001.516907,155.888443,,,,667.492554,893.809753,144.926697,,,,,,,,,,,,,,,,,,,784.745789,1245.343750,187.953690,,,,,,,,,,813.459290,1233.256592,399.670074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,696.778564,899.286682,147.635651,720.497192,1001.779175,155.399017,,,,667.292725,894.028748,144.671906,,,,,,,,,,,,,,,,,,,785.065430,1245.517212,187.796753,,,,,,,,,,813.689392,1233.558105,399.569092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,696.699951,899.538086,147.150574,720.401672,1002.004517,154.857132,,,,667.202148,894.368469,144.136124,,,,,,,,,,,,,,,,,,,785.274475,1245.570068,187.681641,,,,,,,,,,813.907043,1233.925537,399.479889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,696.445251,899.748535,146.681534,720.215149,1002.273560,154.308609,,,,666.983276,894.592651,143.557022,,,,,,,,,,,,,,,,,,,785.448975,1245.684692,187.604233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,696.351746,899.876099,146.254425,720.073792,1002.324829,153.879974,,,,666.935486,894.958862,142.779541,,,,,,,,,,,,,,,,,,,785.772034,1245.679565,187.420959,,,,,,,,,,,,,814.229126,1234.663452,398.900452,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,696.156311,900.099487,145.747879,720.037964,1002.439636,153.472809,,,,667.364563,895.174377,141.595047,,,,,,,,,,,,,,,,,,,785.908081,1245.811890,187.192276,,,,,,,,,,,,,814.519531,1234.937012,398.732666,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,695.933228,900.444641,144.667999,719.959167,1002.592163,153.066544,,,,667.228516,895.240234,141.131836,,,,,,,,,,,,,,,,,,,786.029846,1245.898315,186.999985,,,,,,,,,,,,,814.735474,1235.229980,398.572876,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,695.893311,900.444275,144.165100,719.939209,1002.658264,152.607300,,,,667.008362,895.390869,140.834000,,,,,,,,,,,,,,,,,,,786.172302,1245.921265,186.849197,,,,,,,,,,,,,814.955505,1235.491333,398.390350,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,695.907410,900.560425,143.526138,720.098511,1002.841858,151.977356,,,,666.790161,895.599365,140.131424,,,,,,,,,,,,,,,,,,,786.351868,1245.892700,186.623917,,,,,,,,,,,,,814.986694,1235.656982,398.103973,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,696.107483,900.727905,142.694534,720.132751,1002.940491,151.492844,,,,666.884155,895.745972,139.317642,,,,,,,,,,,,,,,,,,,786.546875,1245.806763,186.473572,,,,,,,,,,,,,815.196594,1235.713379,397.903107,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,696.191162,900.774475,141.828018,720.460571,1003.030212,150.787399,,,,666.885986,895.895325,138.739075,,,,,,,,,,,,,,,,,,,786.676880,1245.731689,186.326126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,696.173523,900.749084,141.218903,720.637756,1003.052124,149.848099,,,,666.827209,895.986145,138.267868,,,,,,,,,,,,,,,,,,,786.731323,1245.651978,186.121628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,696.019531,900.797119,140.718414,720.716736,1002.944153,149.454865,,,,666.628906,896.091736,137.766403,,,,,,,,,,,,,,,,,,,786.790588,1245.577026,186.017059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,695.612549,901.248596,139.783356,720.617310,1002.912598,149.219040,,,,666.627136,896.187622,137.294052,,,,,,,,,,,,,,,,,,,786.851807,1245.526123,185.873138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,695.631226,901.293762,139.515564,720.568481,1002.831848,148.841537,,,,666.829590,896.249451,136.434525,,,,,,,,,,,,,,,,,,,787.093750,1245.475098,185.568222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,695.601013,901.154297,139.397736,720.510315,1002.812378,148.494446,,,,666.568542,896.228638,136.026855,,,,,,,,,,,,,,,,,,,787.303284,1245.335571,185.246704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,695.319275,901.036682,138.928589,720.408752,1002.734436,148.168564,,,,666.139648,896.098755,135.993347,,,,,,,,,,,,,,,,,,,787.686646,1245.246948,184.897263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,694.888611,900.978149,138.527252,720.328430,1002.757507,147.682739,,,,665.671631,896.174072,135.781937,,,,,,,,,,,,,,,,,,,787.737854,1245.139648,184.660812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,694.625183,900.992920,138.227783,720.254761,1002.806458,147.249313,,,,665.527161,896.176819,135.407394,,,,,,,,,,,,,,,,,,,787.880188,1245.057861,184.405838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,694.449402,900.987976,137.738266,720.217224,1002.737061,146.715546,,,,665.393250,895.965576,134.912994,,,,,,,,,,,,,,,,,,,788.091370,1244.922241,184.111267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,694.221863,901.107178,137.273438,720.111877,1002.684692,146.225723,,,,665.145691,896.062012,134.355637,,,,,,,,,,,,,,,,,,,788.271973,1244.922485,183.685425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,693.844421,901.184387,136.633362,720.087646,1002.677734,145.792038,,,,665.000488,896.174622,133.908447,,,,,,,,,,,,,,,,,,,788.352783,1244.771118,183.609192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,694.166382,901.316772,135.928223,720.137024,1002.637268,145.432770,,,,664.903687,896.157593,133.440887,,,,,,,,,,,,,,,,,,,788.427734,1244.664185,183.460266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,694.272583,901.152039,135.437012,720.125427,1002.565186,144.935638,,,,664.738159,896.200562,133.044601,,,,,,,,,,,,,,,,,,,788.612488,1244.492920,183.237747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,694.374634,901.197998,134.969589,720.132507,1002.477661,144.692337,,,,664.654358,896.231445,132.521500,,,,,,,,,,,,,,,,,,,788.843750,1244.397949,182.927887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,694.301147,900.803772,134.447250,720.110718,1002.327148,144.505890,,,,664.521912,896.353577,131.790085,,,,,,,,,,,,,,,,,,,789.121033,1244.375122,182.341187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,694.215820,900.521240,133.745880,720.186096,1002.200745,144.202881,,,,664.358948,896.338745,131.198975,,,,,,,,,,,,,,,,,,,789.203918,1244.294189,182.063400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,694.033997,900.369385,133.297989,720.141602,1002.007446,144.029785,,,,664.177795,896.251831,130.971741,,,,,,,,,,,,,,,,,,,789.374573,1244.179077,181.767090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,693.838989,900.271912,132.984848,720.069275,1001.903320,143.732483,,,,664.003784,896.151978,130.752792,,,,,,,,,,,,,,,,,,,789.454712,1244.090088,181.204575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,694.022766,901.013733,132.973892,719.906616,1001.825195,143.412933,,,,663.960449,896.062439,130.321823,,,,,,,,,,,,,,,,,,,789.560852,1243.992676,180.999924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,693.460876,900.318848,132.274963,719.784546,1001.696167,143.115433,,,,663.828857,896.030823,129.761642,,,,,,,,,,,,,,,,,,,789.591125,1243.829102,180.869614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,693.121460,900.207703,131.701630,719.644409,1001.581787,142.965668,,,,663.605408,895.962524,129.468750,,,,,,,,,,,,,,,,,,,789.518066,1243.666992,180.628860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,692.918335,900.210205,131.442657,719.494751,1001.459290,142.735550,,,,663.436707,895.796021,129.082977,,,,,,,,,,,,,,,,,,,789.552917,1243.566650,180.461548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,693.218506,900.196716,131.258575,719.317505,1001.385437,142.402710,,,,663.072571,895.790894,129.000809,,,,,,,,,,,,,,,,,,,789.762085,1243.691040,179.742050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,693.188416,900.045776,131.169739,719.234924,1001.240234,142.207306,,,,662.779358,895.734619,128.722107,,,,,,,,,,,,,,,,,,,789.691772,1243.340332,179.962616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,692.919434,899.826904,130.783157,719.248352,1001.195984,141.886566,,,,662.454956,895.776917,128.403793,,,,,,,,,,,,,,,,,,,789.662720,1243.179810,180.073364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,692.600952,899.693176,130.363541,719.083191,1001.201599,141.543991,,,,662.296265,895.746765,127.854523,,,,,,,,,,,,,,,,,,,789.662537,1242.985962,179.968750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,692.246033,899.656921,129.910828,719.007385,1001.111084,141.353394,,,,662.357727,895.915466,127.484879,,,,,,,,,,,,,,,,,,,789.668762,1242.906738,179.823914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,691.903687,899.722290,129.483902,718.944824,1001.145142,141.176285,,,,661.749817,895.779541,127.389549,,,,,,,,,,,,,,,,,,,789.651306,1242.802368,179.714310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,691.629517,899.647888,129.077774,718.841614,1001.081787,140.912949,,,,661.321350,895.744324,126.862549,,,,,,,,,,,,,,,,,,,789.689270,1242.708618,179.636490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,691.436096,899.560669,128.819702,718.768738,1001.015869,140.688889,,,,661.277588,895.919983,126.450470,,,,,,,,,,,,,,,,,,,789.743408,1242.698486,179.520325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,691.207092,899.612305,128.688782,718.721313,1000.979980,140.530350,,,,661.026489,896.043579,126.161453,,,,,,,,,,,,,,,,,,,789.704773,1242.693237,179.510696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,691.035461,899.605652,128.543198,718.612915,1001.005310,140.297073,,,,661.353333,896.072937,125.138885,,,,,,,,,,,,,,,,,,,789.676575,1242.611206,179.357788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,690.954041,899.585388,128.359802,718.534912,1001.024780,140.097092,,,,661.581543,896.210938,124.080994,,,,,,,,,,,,,,,,,,,789.701965,1242.575439,179.217987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,691.060425,899.634705,128.385254,718.476685,1001.003662,139.829514,,,,661.553589,896.451843,123.572685,,,,,,,,,,,,,,,,,,,789.664429,1242.568604,179.207870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,690.624756,899.608459,128.115356,718.298096,1001.017395,139.572754,,,,661.265076,896.543945,123.349472,,,,,,,,,,,,,,,,,,,789.617371,1242.503784,179.101578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,690.371155,899.600342,127.912964,718.206604,1001.050781,139.366150,,,,661.063599,896.552368,123.256653,,,,,,,,,,,,,,,,,,,789.573914,1242.480347,179.033524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,690.025208,899.687988,127.583832,718.136475,1001.085083,139.160843,,,,660.833191,896.655396,123.108040,,,,,,,,,,,,,,,,,,,789.490051,1242.564697,179.015610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,690.018799,899.737427,127.188286,718.079041,1001.110779,138.930191,,,,660.636536,896.751770,123.068764,,,,,,,,,,,,,,,,,,,789.469788,1242.583496,179.030502,,,,,,,,,,,,,,,,816.113953,1239.280518,391.666962,,,,,,,,,,,,,,,,,,,,,,,,
137,689.312073,900.033325,126.323219,718.015564,1001.129822,138.746475,,,,660.441650,896.715393,123.153831,,,,,,,,,,,,,,,,,,,789.418213,1242.581665,178.989059,,,,,,,,,,,,,,,,816.041199,1239.395264,391.621216,,,,,,,,,,,,,,,,,,,,,,,,
138,689.295227,900.280396,125.946129,718.034851,1001.166016,138.571518,,,,660.164490,896.757202,123.132103,,,,,,,,,,,,,,,,,,,789.368164,1242.605469,178.875320,,,,,,,,,,,,,,,,816.044006,1239.450317,391.459412,,,,,,,,,,,,,,,,,,,,,,,,
139,689.289917,900.321533,125.803467,717.996887,1001.210205,138.481171,,,,660.001587,896.792480,123.017632,,,,,,,,,,,,,,,,,,,789.283081,1242.707031,178.850204,,,,,,,,,,,,,,,,815.994080,1239.663696,390.969086,,,,,,,,,,,,,,,,,,,,,,,,
140,689.375732,900.383545,125.732674,717.870361,1001.237732,138.400375,,,,659.856750,896.899231,122.912247,,,,,,,,,,,,,,,,,,,789.261963,1242.724487,178.869263,,,,,,,,,,,,,,,,816.070557,1239.789673,390.896729,,,,,,,,,,,,,,,,,,,,,,,,
141,689.401306,900.440369,125.735504,717.788452,1001.344299,138.357452,,,,659.661926,896.991089,122.859863,,,,,,,,,,,,,,,,,,,789.275208,1242.912842,178.559448,,,,,,,,,,,,,,,,816.040161,1239.902954,390.890289,,,,,,,,,,,,,,,,,,,,,,,,
142,689.348022,900.500000,125.389343,717.690674,1001.401245,138.305710,,,,659.521606,897.142395,122.672218,,,,,,,,,,,,,,,,,,,789.387329,1242.954468,178.397507,,,,,,,,,,,,,,,,815.963989,1239.917969,390.865417,,,,,,,,,,,,,,,,,,,,,,,,
143,689.511658,900.602051,125.219070,717.583313,1001.478271,138.319473,,,,659.473450,897.310547,122.548332,,,,,,,,,,,,,,,,,,,789.345764,1243.072021,178.264145,,,,,,,,,,,,,,,,815.864502,1239.998291,390.886047,,,,,,,,,,,,,,,,,,,,,,,,
144,689.208313,900.721069,125.025299,717.374756,1001.562866,138.101105,,,,659.286316,897.444519,122.344025,,,,,,,,,,,,,,,,,,,788.958862,1243.239746,178.352890,,,,,,,,,,,,,,,,815.732056,1240.100342,390.876282,,,,,,,,,,,,,,,,,,,,,,,,
145,689.086548,900.770203,124.945969,717.441589,1001.649231,137.951080,,,,659.120361,897.585876,122.078445,,,,,,,,,,,,,,,,,,,788.822327,1243.355835,178.403809,,,,,,,,,,,,,,,,815.726379,1240.163452,390.723999,,,,,,,,,,,,,,,,,,,,,,,,
146,689.193420,900.737793,124.567528,717.409546,1001.718201,137.907242,,,,658.835876,897.704895,121.867821,,,,,,,,,,,,,,,,,,,789.037415,1243.359009,178.145737,,,,,,,,,,,,,,,,815.758423,1240.257202,390.727814,,,,,,,,,,,,,,,,,,,,,,,,
147,689.375977,900.900818,124.016411,717.329712,1001.803772,137.717468,,,,658.984436,898.066650,121.162148,,,,,,,,,,,,,,,,,,,789.093201,1243.454224,177.959198,,,,,,,,,,,,,,,,815.592529,1240.344238,390.752594,,,,,,,,,,,,,,,,,,,,,,,,
148,689.148682,901.027466,123.676888,717.198608,1001.849182,137.557037,,,,658.829956,898.169189,120.632843,,,,,,,,,,,,,,,,,,,789.055176,1243.495728,177.859436,,,,,,,,,,,,,,,,815.565552,1240.474609,390.707642,,,,,,,,,,,,,,,,,,,,,,,,
149,688.858887,901.150818,123.339928,717.076477,1001.915466,137.466156,,,,658.425476,898.163330,120.273384,,,,,,,,,,,,,,,,,,,789.004395,1243.602539,177.849503,,,,,,,,,,,,,,,,815.506042,1240.478882,390.692627,,,,,,,,,,,,,,,,,,,,,,,,
150,688.651611,901.253662,123.161636,717.037537,1001.959167,137.265900,,,,658.342041,898.262268,119.982552,,,,,,,,,,,,,,,,,,,788.968445,1243.643555,177.741592,,,,,,,,,,,,,,,,815.503662,1240.573120,390.682434,,,,,,,,,,,,,,,,,,,,,,,,
151,688.333435,901.524475,122.480797,717.239929,1002.054932,136.781342,,,,658.600708,898.397278,119.269707,,,,,,,,,,,,,,,,,,,788.986694,1243.773438,177.629105,,,,,,,,,,,,,,,,815.305725,1240.753662,390.679321,,,,,,,,,,,,,,,,,,,,,,,,
152,688.077698,901.732727,122.067070,717.153625,1002.074707,136.494904,,,,658.841736,898.570618,118.346741,,,,,,,,,,,,,,,,,,,788.945862,1243.809082,177.536163,,,,,,,,,,,,,,,,815.335388,1240.742432,390.607574,,,,,,,,,,,,,,,,,,,,,,,,
153,688.114258,901.911316,121.853806,717.050476,1002.160583,136.185181,,,,658.770691,898.752380,117.958481,,,,,,,,,,,,,,,,,,,788.881836,1243.899170,177.497131,,,,,,,,,,,,,,,,815.305664,1240.811401,390.560089,,,,,,,,,,,,,,,,,,,,,,,,
154,687.973938,902.025024,121.638680,716.866699,1002.306335,135.810043,,,,658.553345,898.947510,117.653984,,,,,,,,,,,,,,,,,,,788.815613,1243.942017,177.412033,,,,,,,,,,,,,,,,815.248474,1240.832275,390.518616,,,,,,,,,,,,,,,,,,,,,,,,
155,687.884705,902.145630,121.455482,716.688293,1002.523804,135.369614,,,,658.099121,898.838928,117.475082,,,,,,,,,,,,,,,,,,,788.765564,1244.066650,177.277939,,,,,,,,,,,,,,,,815.182922,1240.945435,390.488800,,,,,,,,,,,,,,,,,,,,,,,,
156,687.748230,902.375122,121.374763,716.656250,1002.627991,135.246674,,,,657.901123,898.965027,117.350044,,,,,,,,,,,,,,,,,,,788.825439,1244.297607,176.996429,,,,,,,,,,,,,,,,814.968201,1240.995239,390.426025,,,,,,,,,,,,,,,,,,,,,,,,
157,687.609863,902.564880,121.421478,716.371277,1002.762146,135.180771,,,,657.676575,899.126221,117.391701,,,,,,,,,,,,,,,,,,,788.801025,1244.490112,176.578766,,,,,,,,,,,,,,,,815.009644,1240.978149,390.391144,,,,,,,,,,,,,,,,,,,,,,,,
158,687.488892,902.743530,121.491890,716.157532,1002.907959,134.956955,,,,657.439636,899.298218,117.239777,,,,,,,,,,,,,,,,,,,788.713501,1244.529907,176.485626,,,,,,,,,,,,,,,,814.994080,1241.060791,390.353424,,,,,,,,,,,,,,,,,,,,,,,,
159,687.271423,902.913025,121.429260,715.930481,1003.027161,134.745163,,,,657.236328,899.555237,117.179245,,,,,,,,,,,,,,,,,,,788.624329,1244.541382,176.459656,,,,,,,,,,,,,,,,814.968201,1241.080322,390.340668,,,,,,,,,,,,,,,,,,,,,,,,
160,687.059265,903.041321,121.442062,715.741150,1003.178345,134.551559,,,,656.966309,899.757446,116.998871,,,,,,,,,,,,,,,,,,,788.640686,1244.641479,176.436707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,686.810547,903.173279,121.382965,715.574402,1003.296875,134.410583,,,,656.754395,899.972290,116.957085,,,,,,,,,,,,,,,,,,,788.639526,1244.708740,176.328629,,,,,,,,,,,,,,,,,,,814.841431,1241.090088,390.267761,,,,,,,,,,,,,,,,,,,,,
162,686.523743,903.309570,121.203476,715.568054,1003.448669,134.190903,,,,656.591797,900.052856,116.937492,,,,,,,,,,,,,,,,,,,788.623352,1244.714722,176.221466,,,,,,,,,,,,,,,,,,,814.808777,1241.121460,390.100311,,,,,,,,,,,,,,,,,,,,,
163,686.345276,903.512146,121.027557,715.406250,1003.593445,134.129745,,,,656.441895,900.141296,116.969826,,,,,,,,,,,,,,,,,,,788.631287,1244.837280,176.212524,,,,,,,,,,,,,,,,,,,814.731628,1241.140747,390.051971,,,,,,,,,,,,,,,,,,,,,
164,686.117004,903.570923,120.857918,715.377991,1003.682251,134.118958,,,,656.227234,900.158813,116.928345,,,,,,,,,,,,,,,,,,,788.798828,1244.856079,175.940109,,,,,,,,,,,,,,,,,,,814.526184,1241.212158,390.040375,,,,,,,,,,,,,,,,,,,,,
165,685.902527,903.700684,120.754967,715.366211,1003.784668,134.084335,,,,656.061523,900.338257,116.651772,,,,,,,,,,,,,,,,,,,788.848389,1244.873901,175.739487,,,,,,,,,,,,,,,,,,,814.527405,1241.241577,390.048492,,,,,,,,,,,,,,,,,,,,,
166,685.737610,903.787964,120.708588,715.322937,1003.847900,134.035263,,,,655.998352,900.531860,116.424965,,,,,,,,,,,,,,,,,,,788.905151,1244.895752,175.694687,,,,,,,,,,,,,,,,,,,814.452209,1241.254028,389.972717,,,,,,,,,,,,,,,,,,,,,
167,685.475952,903.846802,120.910561,715.246033,1003.828491,133.946121,,,,656.177734,900.832458,115.787605,,,,,,,,,,,,,,,,,,,788.834167,1244.987427,175.704193,,,,,,,,,,,,,,,,,,,814.526001,1241.241577,389.969543,,,,,,,,,,,,,,,,,,,,,
168,685.381714,903.907349,120.974571,715.195129,1003.892700,134.041565,,,,656.165222,900.987915,115.477226,,,,,,,,,,,,,,,,,,,788.795349,1245.015137,175.695969,,,,,,,,,,,,,,,,,,,814.509399,1241.351440,389.963745,,,,,,,,,,,,,,,,,,,,,
169,685.033081,903.838806,121.354752,715.089661,1003.951233,134.143768,,,,656.095886,901.020447,115.469666,,,,,,,,,,,,,,,,,,,788.784180,1245.029053,175.712204,,,,,,,,,,,,,,,,,,,814.577820,1241.516724,389.667297,,,,,,,,,,,,,,,,,,,,,
170,684.943726,903.826172,121.429863,715.014404,1003.985535,134.109528,,,,655.963806,901.001343,115.511124,,,,,,,,,,,,,,,,,,,788.783936,1245.029419,175.717712,,,,,,,,,,,,,,,,,,,814.686462,1241.567017,389.551331,,,,,,,,,,,,,,,,,,,,,
171,684.896118,903.844360,121.452049,714.942444,1003.949890,134.161087,,,,655.890259,900.989441,115.569572,,,,,,,,,,,,,,,,,,,788.824219,1245.058838,175.699097,,,,,,,,,,,,,,,,,,,814.629944,1241.589722,389.419800,,,,,,,,,,,,,,,,,,,,,
172,684.815918,903.862610,121.435966,714.758545,1003.903748,134.128006,,,,655.818115,901.078674,115.530312,,,,,,,,,,,,,,,,,,,788.810852,1245.051025,175.652420,,,,,,,,,,,,,,,,,,,814.604126,1241.701660,389.440765,,,,,,,,,,,,,,,,,,,,,
173,684.680481,903.892761,121.481323,714.676147,1003.987488,134.251801,,,,655.996338,901.172119,115.450714,,,,,,,,,,,,,,,,,,,788.887390,1244.961182,175.595764,,,,,,,,,,,,,,,,,,,814.594177,1241.723022,389.465729,,,,,,,,,,,,,,,,,,,,,
174,684.591187,903.904602,121.552773,714.595459,1003.999329,134.335587,,,,655.618164,901.136108,115.253845,,,,,,,,,,,,,,,,,,,788.800354,1244.963745,175.518921,,,,,,,,,,,,,,,,,,,814.539734,1241.738403,389.326050,,,,,,,,,,,,,,,,,,,,,
175,684.482117,903.897217,121.652946,714.425537,1003.981262,134.347153,,,,655.357849,901.104065,115.269791,,,,,,,,,,,,,,,,,,,788.731995,1244.949829,175.518951,,,,,,,,,,,,,,,,,,,814.466187,1241.822144,389.303802,,,,,,,,,,,,,,,,,,,,,
176,684.315979,903.875122,121.775711,714.309509,1004.039246,134.429581,,,,655.249023,901.097229,115.288460,,,,,,,,,,,,,,,,,,,788.680054,1244.930786,175.580643,,,,,,,,,,,,,,,,,,,814.413391,1241.892090,389.177582,,,,,,,,,,,,,,,,,,,,,
177,684.132507,903.867249,121.811043,714.101929,1004.016663,134.482437,,,,655.177673,901.213013,115.212166,,,,,,,,,,,,,,,,,,,788.689880,1244.873047,175.552673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,683.914734,903.824890,121.616753,713.973938,1003.996216,134.551773,,,,654.981018,901.167786,115.121773,,,,,,,,,,,,,,,,,,,788.600586,1244.823242,175.531845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,683.920837,903.780884,121.669441,713.799133,1003.920654,134.523804,,,,654.846313,901.152710,115.178085,,,,,,,,,,,,,,,,,,,788.581482,1244.771484,175.408554,,,,,,,,,,,,,,,,,,,,,,814.264587,1242.032349,388.907013,,,,,,,,,,,,,,,,,,
180,683.847046,903.787476,121.668442,713.737732,1003.919678,134.527115,,,,654.676392,901.143677,115.133774,,,,,,,,,,,,,,,,,,,788.551819,1244.724854,175.414047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,683.814148,903.707520,121.719864,713.569519,1003.977783,134.540344,,,,654.561951,901.157837,115.094788,,,,,,,,,,,,,,,,,,,788.536438,1244.720825,175.439056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,683.647949,903.737366,121.637596,713.470886,1003.905762,134.509140,,,,654.548950,901.065247,115.172523,,,,,,,,,,,,,,,,,,,788.512268,1244.682495,175.294128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,683.597046,903.754272,121.613449,713.360657,1003.866516,134.499344,,,,654.521362,901.033936,115.160240,,,,,,,,,,,,,,,,,,,788.492004,1244.663940,175.303207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,683.579407,903.703979,121.442734,713.364136,1003.877930,134.486389,,,,654.521423,900.941711,115.117386,,,,,,,,,,,,,,,,,,,788.454590,1244.649658,175.268387,,,,,,,,,,,,,,,,,,,,,,,,,814.374268,1242.038208,388.210938,,,,,,,,,,,,,,,
