Präzision40
Date:,2025/04/16
Time:,14:29:49
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
90,727.054626,803.120422,221.371262,691.585754,1215.996948,395.300415,755.278809,821.283630,216.418900,649.754272,1172.028320,232.985977,730.155396,921.161377,214.680954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,724.194580,805.820251,221.465668,692.094116,1217.742798,396.428253,752.662415,823.802307,216.595673,649.458252,1174.947632,233.921112,728.273926,923.547668,215.031891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,721.872620,808.055115,221.540955,692.895935,1219.789063,396.829926,749.803650,825.879578,216.936996,649.115967,1177.955811,234.493713,726.536560,925.888733,215.549911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,719.195984,810.457336,221.580032,693.174255,1221.571899,396.959564,747.981750,828.240295,217.377365,648.731445,1180.954712,235.307449,724.550964,928.355042,216.199112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,716.298950,812.911072,221.989883,693.197510,1223.409912,397.664642,744.952087,830.244385,217.018967,648.433044,1183.847412,236.230865,722.588074,930.630920,216.658615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,713.837769,815.315369,221.830109,693.440002,1225.213379,398.882904,742.261108,832.840820,216.716827,648.006348,1186.717163,236.726807,720.506897,932.850769,216.803482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,710.859985,817.501648,221.789307,693.914246,1227.059204,399.522614,739.450806,834.761902,217.222122,647.485107,1189.303467,237.803360,718.218323,935.409119,216.974091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,708.842346,819.769470,221.055618,694.241089,1228.766846,400.254150,737.230347,837.027405,217.181335,647.330933,1192.137207,238.395386,717.058899,937.505249,217.180832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,706.012146,822.350342,220.970718,694.740784,1230.405518,400.858765,734.801758,839.182129,216.422913,647.499939,1194.842285,238.874557,715.093323,939.934387,217.295929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,703.370056,824.320007,220.573044,695.179626,1232.230957,401.552277,732.354309,841.090027,216.561050,647.457703,1197.736816,239.468307,713.299866,942.253296,217.340942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,701.218323,826.881958,220.312180,695.408752,1233.802734,402.421814,730.184631,843.597839,216.295609,646.702942,1200.310303,240.481445,711.110352,944.481323,217.362167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,698.823242,829.224792,219.912994,695.542908,1235.423584,403.296448,727.272217,845.995728,215.569717,646.509888,1202.699585,241.406601,709.486206,946.619629,217.565353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,696.024292,831.723572,219.630432,695.984131,1236.884277,404.119812,724.905579,847.670593,215.421555,646.752869,1205.217529,241.925400,707.675293,949.123230,217.203827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,694.000122,833.720398,218.869827,696.543823,1238.513184,404.740051,723.181030,850.175781,215.022537,646.720032,1208.060425,242.791000,706.077759,951.176514,216.936066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,691.407593,836.109619,218.559845,697.073364,1240.017090,405.062378,721.131775,851.760376,213.983032,646.542053,1210.644043,243.272476,704.553650,953.433655,216.922882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,689.202332,838.491455,217.840317,697.321167,1241.457642,405.534332,718.282654,854.340820,213.449509,,,,702.676453,955.820251,216.374115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,686.931335,840.688293,217.417587,697.554810,1242.887573,406.468475,716.005676,856.504089,213.825195,,,,701.218018,957.714600,216.308121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,684.819458,842.772888,216.497147,698.213501,1244.310059,407.170837,714.102783,858.918091,212.500122,,,,699.407227,960.064941,216.183853,,,,,,,,,,,,,646.683411,1218.052002,244.822174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,682.792603,845.231018,215.932800,698.948425,1245.784058,407.453522,712.073059,860.386353,211.957886,,,,697.965271,962.156433,216.028870,,,,,,,,,,,,,646.491943,1219.981445,245.318359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,680.891113,847.193787,215.362228,699.106140,1247.026733,407.717133,710.034485,863.054382,211.559479,,,,696.436218,964.155090,215.191177,,,,,,,,,,,,,646.387024,1222.429443,245.688080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,678.421753,849.590027,214.690399,699.668091,1248.301147,408.244141,707.959656,864.674194,210.956879,,,,695.035217,966.289856,215.057571,,,,,,,,,,,,,646.215759,1224.843750,246.746902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,676.891785,851.459717,213.813690,700.525940,1249.543823,408.499268,706.474976,866.750732,210.409119,,,,693.654236,968.467102,214.652313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,675.125854,853.736511,213.182465,700.827820,1250.920898,409.158630,704.752930,868.771545,209.310349,,,,692.287720,970.574646,214.110321,,,,,,,,,,,,,,,,646.512573,1229.110840,247.577286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,673.411621,855.566467,212.044586,700.801392,1252.283813,409.797211,703.458191,870.699097,208.669601,,,,691.135193,972.381592,213.849579,,,,,,,,,,,,,,,,646.717163,1231.104370,247.980408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,671.906006,857.609497,211.210449,701.043030,1253.307007,410.482727,701.847229,872.780762,207.584991,,,,689.622498,974.371338,213.047333,,,,,,,,,,,,,,,,647.158508,1233.022339,248.377716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,669.980957,859.622498,210.414825,701.588074,1254.434326,410.818970,699.953735,874.473206,206.926514,,,,688.471985,976.121338,213.096176,,,,,,,,,,,,,,,,647.242737,1235.130493,248.794296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,668.583069,861.499695,209.476578,702.210754,1255.694336,411.075195,698.059875,876.592651,206.119385,,,,687.226868,978.039490,212.241196,,,,,,,,,,,,,,,,647.469849,1236.910156,248.982346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,666.699280,863.547791,208.631424,702.574463,1256.875122,411.215637,696.247620,878.362244,205.361832,,,,685.960815,979.885925,211.559555,,,,,,,,,,,,,,,,647.517029,1238.773193,249.447052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,665.172363,865.296875,207.805527,702.610291,1258.072632,411.916962,695.169739,879.856995,204.802887,,,,684.956604,981.799011,211.014481,,,,,,,,,,,,,,,,647.341370,1240.382202,250.425064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,663.744995,867.142334,206.813721,702.865234,1259.128784,412.580627,693.905945,881.590393,204.172806,,,,683.555908,983.484863,210.318893,,,,,,,,,,,,,,,,647.368408,1242.292847,251.259079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,662.410156,869.125488,205.868713,703.451599,1260.020630,412.761261,692.456360,883.144592,203.053040,,,,682.554260,985.348511,209.712906,,,,,,,,,,,,,,,,647.754395,1243.866211,251.253250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,660.865723,870.650757,204.991943,704.059753,1261.061401,412.927094,691.161133,885.137329,202.255295,,,,681.691406,986.958679,209.003708,,,,,,,,,,,,,,,,648.291992,1245.637329,251.259262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,659.238647,872.606689,204.260712,704.434692,1262.284790,412.928711,689.815918,886.810425,200.993286,,,,680.537231,988.669556,208.162796,,,,,,,,,,,,,,,,648.665588,1247.013672,251.306366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,658.198425,874.276611,203.236221,704.632263,1263.357178,413.231995,688.246948,888.316162,199.753922,,,,679.837219,990.338501,207.598129,,,,,,,,,,,,,,,,648.883057,1248.600098,251.312119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,656.786560,875.827637,202.015884,704.698059,1264.152588,413.643585,687.045593,890.101624,198.501648,,,,679.039612,991.783508,206.840012,,,,,,,,,,,,,,,,649.484985,1250.142822,251.568527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,655.495605,877.349915,201.192841,704.847290,1265.026001,414.490295,685.751831,891.630066,197.705780,,,,678.053162,993.323669,205.975616,,,,,,,,,,,,,,,,649.643738,1251.526611,251.796188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,654.473022,879.012268,199.757294,705.172363,1266.074707,414.720520,684.840149,892.869324,197.287216,,,,677.351379,994.753723,205.346329,,,,,,,,,,,,,,,,649.116272,1253.380371,252.098389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,653.381592,880.512451,198.683060,705.815430,1267.106079,414.433411,683.682739,894.694763,196.218719,,,,676.580688,996.189392,204.765396,,,,,,,,,,,,,,,,649.431213,1254.365356,252.189392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,652.074097,881.928589,197.876434,706.134888,1267.881958,414.263275,682.724792,895.801880,195.334457,,,,675.705200,997.613464,203.901077,,,,,,,,,,,,,,,,649.929871,1255.496216,252.328186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,651.038086,883.430786,196.812759,706.433716,1268.631592,414.396973,681.883484,896.640381,194.572128,,,,675.213257,998.721497,203.318741,,,,,,,,,,,,,,,,650.310059,1256.632935,252.559174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,650.313110,884.581055,195.786774,706.696594,1269.503784,414.724335,680.836487,898.172302,193.083664,,,,674.671875,1000.075439,202.733780,,,,,,,,,,,,,,,,650.628479,1257.853882,252.288239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,649.238220,885.852783,194.857437,707.060608,1270.174683,414.849976,680.037781,899.375671,192.253540,,,,673.868042,1001.352783,201.891876,,,,,,,,,,,,,,,,651.049500,1259.058716,252.488922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,648.570496,887.316711,193.772903,707.424011,1270.857910,414.909363,679.236267,900.394409,191.608902,,,,673.321411,1002.316833,201.113419,,,,,,,,,,,,,,,,651.455811,1260.171143,252.657211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,647.807007,888.350464,192.487579,707.884338,1271.547485,414.933807,678.444275,901.615417,190.566467,,,,673.107666,1003.383911,200.767853,,,,,,,,,,,,,,,,651.626465,1261.179810,252.757339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,647.074219,889.363342,191.373932,708.139893,1272.320557,415.047791,677.703308,902.738647,190.077606,,,,672.426880,1004.681702,200.004196,,,,,,,,,,,,,,,,651.604309,1262.533569,252.807449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,646.033752,890.565796,190.479340,708.344788,1273.008057,415.116302,677.167786,903.936035,189.687866,,,,671.985535,1005.746704,198.942276,,,,,,,,,,,,,,,,651.718262,1263.562256,252.822556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,645.579834,891.654419,189.821762,708.648376,1273.715088,415.197144,676.663025,905.254578,188.420242,,,,671.401489,1006.603088,198.291214,,,,,,,,,,,,,,,,651.921387,1264.633179,252.864426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,645.638794,892.727783,188.568588,708.952026,1274.305542,415.480438,675.974060,905.980591,187.569275,,,,671.140015,1007.455322,198.096756,,,,,,,,,,,,,,,,652.230469,1265.254150,252.663788,2330.395752,-556.134521,-152.815948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,645.354492,893.573853,187.315826,709.248169,1274.863647,415.524872,675.633484,906.620667,186.929810,,,,670.803284,1008.651367,197.539688,,,,,,,,,,,,,,,,652.507751,1265.851196,252.437378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,644.873840,894.688354,186.510757,709.502563,1275.469360,415.470459,675.766663,907.836060,185.716003,,,,670.377930,1009.598145,196.814407,,,,,,,,,,,,,,,,653.055603,1266.485962,252.434723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,644.368530,895.703735,185.728882,709.763916,1276.171509,415.508911,675.418274,909.114258,184.434174,,,,670.058838,1010.489380,195.940323,,,,,,,,,,,,,,,,653.315979,1267.306519,252.500717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,643.946411,896.496033,184.929001,710.055786,1276.808594,415.645081,675.150696,909.758850,183.609512,,,,670.007446,1011.172119,195.398666,,,,,,,,,,,,,,,,653.514343,1268.050537,252.529312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,643.615234,897.085205,184.228851,710.255432,1277.342773,415.713501,674.910828,910.279114,183.207458,,,,670.183411,1011.893066,194.919861,,,,,,,,,,,,,,,,653.797913,1268.572388,252.598572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,643.480774,897.825623,183.429291,710.356873,1277.721558,415.655975,674.787415,910.817566,182.797821,,,,670.046448,1012.756775,194.356384,,,,,,,,,,,,,,,,654.077637,1269.143555,252.313538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,643.835083,898.584412,182.170212,710.434509,1278.119507,415.620300,674.404480,911.387756,182.370193,,,,669.895325,1013.527039,193.617477,,,,,,,,,,,,,,,,654.361511,1269.792847,252.074921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,643.827087,899.279419,181.274689,710.520447,1278.653564,415.332733,674.170227,912.440491,180.534225,,,,669.857056,1014.154297,192.734283,,,,,,,,,,,,,,,,654.448120,1270.422241,251.886337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,643.812622,900.023376,180.574417,710.797241,1279.037964,415.244354,674.453735,913.352722,179.238724,,,,669.885132,1014.681580,191.988876,,,,,,,,,,,,,,,,654.607605,1271.089111,251.834305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,643.875732,900.739807,179.872528,710.854858,1279.519409,415.137054,674.721863,913.972961,178.183655,,,,670.017395,1015.049377,191.076569,,,,,,,,,,,,,,,,654.733459,1271.604370,251.787537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,644.183655,901.086243,179.078125,710.973694,1279.956543,415.234314,674.793030,914.532166,177.128464,,,,670.174500,1015.513428,190.480606,,,,,,,,,,,,,,,,654.868591,1272.196777,251.828781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,644.496155,901.596375,177.986954,711.145203,1280.359985,415.351471,674.904175,914.845337,176.572708,,,,670.299561,1016.036987,189.873917,,,,,,,,,,,,,,,,655.175720,1272.556030,251.725723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,644.601807,901.975464,176.973434,711.253052,1280.776245,415.328430,674.981628,915.127136,176.196091,,,,670.432495,1016.600830,189.103668,,,,,,,,,,,,,,,,655.423096,1272.930908,251.345383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,644.783691,902.284180,175.965546,711.474609,1281.057617,415.300507,674.997681,915.487427,175.927719,,,,670.576660,1017.076721,188.630463,,,,,,,,,,,,,,,,655.607666,1273.161133,251.104721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,644.826660,902.761719,175.341125,711.575500,1281.281372,415.285919,674.637085,916.131958,174.860931,,,,670.363708,1017.519043,188.132599,,,,,,,,,,,,,,,,655.795898,1273.339966,250.971176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,644.738586,903.033936,174.761169,711.738647,1281.704712,415.023285,674.983948,916.767090,173.752716,,,,670.320618,1017.869690,187.612137,,,,,,,,,,,,,,,,656.010010,1273.533691,250.789230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,644.699951,903.435364,174.204239,711.865967,1281.947144,414.835846,676.164063,917.256836,173.115158,,,,670.464111,1018.382263,186.911911,,,,,,,,,,,,,,,,656.219666,1273.657227,250.661743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,644.833008,903.512634,173.434296,712.131836,1282.178223,414.699860,676.245178,917.441711,172.726456,,,,670.576050,1018.783447,186.227982,,,,,,,,,,,,,,,,656.507813,1273.813110,250.336151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,645.316345,904.072205,172.403992,712.219299,1282.322266,414.621887,676.007141,917.694946,172.292801,,,,670.483643,1019.146790,185.640335,,,,,,,,,,,,,,,,656.710815,1274.034668,249.964661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,645.734863,904.608521,171.652039,712.191040,1282.509888,414.476471,676.004761,917.994629,171.903793,,,,670.425781,1019.384644,185.220169,,,,,,,,,,,,,,,,656.849426,1274.216797,249.791611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,645.969360,904.862854,170.894791,712.335144,1282.635010,414.348694,676.075439,918.230530,171.600906,,,,670.635437,1019.580017,184.881409,,,,,,,,,,,,,,,,656.870789,1274.337036,249.597824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,646.059570,905.123535,170.580826,712.401306,1282.903076,414.185669,676.237488,918.478394,171.234955,,,,670.904358,1019.718994,184.540756,,,,,,,,,,,,,,,,657.021912,1274.393555,249.494736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,645.996033,905.382507,170.121719,712.409790,1283.121094,413.978485,676.308044,918.582458,170.448929,,,,671.098877,1019.787354,184.137985,,,,,,,,,,,,,,,,657.109558,1274.492554,249.357910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,646.165283,905.537292,169.489212,712.568359,1283.220825,413.898071,676.522888,918.859497,169.181793,,,,671.241333,1019.970764,183.494110,,,,,,,,,,,,,,,,657.321655,1274.506104,249.135559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,646.002319,905.620483,168.917908,712.758606,1283.391724,413.654327,676.969482,919.039551,168.298828,,,,671.502747,1020.057800,182.545700,,,,,,,,,,,,,,,,657.501526,1274.529907,248.941879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,646.054993,905.692200,168.464142,712.795105,1283.561768,413.486511,677.103333,919.227539,167.847153,,,,671.853699,1020.048218,181.680984,,,,,,,,,,,,,,,,657.514771,1274.557617,248.775864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,646.203491,905.792725,167.875214,712.663757,1283.660034,413.228699,676.914917,919.758240,167.330856,,,,671.888489,1020.194946,180.921173,,,,,,,,,,,,,,,,657.690918,1274.458496,248.559372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,646.545349,905.901733,167.094757,712.647766,1283.718628,413.174286,676.950195,919.642578,166.926117,,,,671.930298,1020.308716,180.588882,,,,,,,,,,,,,,,,657.838318,1274.473267,248.327866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,646.813782,905.964172,166.374802,712.603516,1283.797729,413.005188,677.271179,919.878906,166.778305,,,,672.076721,1020.395142,180.285934,,,,,,,,,,,,,,,,657.919250,1274.479492,248.110397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,646.947632,906.045044,165.925186,712.625366,1283.858521,412.811188,677.162842,919.566956,165.828384,,,,672.227295,1020.517639,179.863983,,,,,,,,,,,,,,,,658.142212,1274.589722,247.596191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,647.053162,906.117554,165.270935,712.566528,1283.979004,412.719360,677.569275,919.571350,164.996185,,,,672.356079,1020.536499,179.398102,,,,,,,,,,,,,,,,658.310486,1274.763550,247.140549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,647.202698,906.232666,164.836060,712.497131,1284.072998,412.453003,678.079041,919.590454,164.156998,,,,672.499329,1020.508667,178.989075,,,,,,,,,,,,,,,,658.666016,1274.763428,246.670990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,647.224792,906.214294,164.362854,712.388672,1284.082397,412.335358,678.260986,919.566101,163.620361,,,,672.698486,1020.567749,178.491608,,,,,,,,,,,,,,,,658.853516,1274.732422,246.351807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,647.320313,906.115601,163.892426,712.334595,1284.091675,412.276337,678.273621,919.596130,163.240540,,,,672.845032,1020.580811,177.996964,,,,,,,,,,,,,,,,659.080322,1274.567749,246.153397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,647.649353,905.963013,163.251236,712.305664,1284.104980,412.206635,678.380432,919.578918,162.891632,,,,672.986084,1020.464783,177.428406,,,,,,,,,,,,,,,,659.326843,1274.281616,246.167343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,648.085815,905.759094,162.589127,712.194763,1284.132324,412.041229,678.502014,919.418945,162.584396,,,,673.055054,1020.415039,177.031311,,,,,,,,,,,,,,,,659.054871,1274.444824,245.793427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,648.084839,905.766296,161.930878,712.243713,1284.165039,411.932037,678.642273,919.330200,162.257401,,,,673.025330,1020.372314,176.701355,,,,,,,,,,,,,,,,659.106262,1274.416260,245.588226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,648.004395,905.742859,161.586090,712.278198,1284.208496,411.819885,678.794128,919.150024,161.965790,,,,673.153809,1020.397583,176.306610,,,,,,,,,,,,,,,,659.113831,1274.317749,245.383347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,647.884949,905.711548,161.053894,712.149475,1284.169067,411.594238,678.874695,919.091370,161.606964,,,,673.317993,1020.317383,175.874054,,,,,,,,,,,,,,,,659.060913,1274.301636,245.190674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,648.004944,905.672791,160.503677,712.082642,1284.156860,411.300201,679.582520,918.885620,160.749359,,,,673.422852,1020.201721,175.349869,,,,,,,,,,,,,,,,659.067261,1274.128906,245.093842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,648.668762,905.515564,159.320770,712.047791,1284.117310,411.092865,680.012024,918.761536,160.120163,,,,673.585205,1020.219177,174.813995,,,,,,,,,,,,,,,,659.017883,1273.963257,244.894547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,648.630066,905.554626,159.117691,712.257568,1283.916748,410.863068,680.172424,918.691345,159.676071,,,,673.847168,1020.170105,174.505859,,,,,,,,,,,,,,,,658.986145,1273.850708,244.717819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,648.487244,905.423401,159.052505,712.330750,1283.876099,410.536072,680.187439,918.608276,159.335342,,,,674.217041,1019.978149,174.369293,,,,,,,,,,,,,,,,659.118164,1273.643433,244.593597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,648.955811,904.968872,158.329895,712.539185,1283.854614,410.242767,680.168335,918.558777,159.229446,,,,674.433105,1019.900818,174.125595,,,,,,,,,,,,,,,,659.212830,1273.464355,244.359390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,649.270264,905.322327,157.843094,712.300171,1283.931519,410.122864,680.308228,918.551758,159.098480,,,,674.674744,1019.866882,173.900009,,,,,,,,,,,,,,,,659.393127,1273.256714,244.092575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,649.609009,905.430786,157.347794,712.477905,1283.722534,409.873566,680.335999,918.379211,158.731628,,,,674.692688,1019.799805,173.381592,,,,,,,,,,,,,,,,659.544922,1273.032593,243.788712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,649.474792,905.238464,157.446213,712.617615,1283.660522,409.699982,680.252075,918.588806,157.823868,,,,674.989319,1019.678833,173.410126,,,,,,,,,,,,,,,,659.572083,1272.847900,243.639694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,649.879578,905.317749,156.985519,712.569824,1283.697876,409.568695,680.151672,919.099915,157.316971,,,,674.943726,1019.600464,173.036270,,,,,,,,,,,,,,,,659.612610,1272.651733,243.509491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,650.274719,905.275879,156.642426,712.521362,1283.561523,409.574493,680.198730,919.236877,156.843948,,,,675.057861,1019.560425,172.857819,,,,,,,,,,,,,,,,659.588562,1272.578979,243.344788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,650.375610,905.101135,156.238693,712.533447,1283.471436,409.521423,680.839661,919.106384,155.982513,,,,675.240112,1019.460754,172.744949,,,,,,,,,,,,,,,,659.728088,1272.529907,242.978165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,650.903076,905.097290,155.613861,712.424500,1283.505859,409.439026,681.280823,919.048584,155.218353,,,,675.376648,1019.359375,171.924515,,,,,,,,,,,,,,,,659.947021,1272.443604,242.718933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,651.057556,904.763062,155.341324,712.286499,1283.527344,409.151306,681.559753,918.956604,155.040512,,,,675.609070,1019.266418,171.436249,,,,,,,,,,,,,,,,660.030884,1272.306396,242.597046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,651.796448,904.752930,154.443100,712.293396,1283.536621,409.040436,681.677307,918.818726,154.816727,,,,675.859192,1019.179932,171.098083,,,,,,,,,,,,,,,,660.094238,1272.196899,242.473511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,652.083435,904.628906,154.106537,712.303955,1283.477783,408.923950,681.889771,918.642029,154.602295,,,,676.033691,1019.135864,170.722458,,,,,,,,,,,,,,,,660.400574,1272.022583,242.236359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,652.053955,904.503235,153.953094,712.191895,1283.371216,408.839142,682.074402,918.446106,154.372284,,,,676.192383,1019.069092,170.333786,,,,,,,,,,,,,,,,660.549072,1271.858887,241.960571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,652.248657,904.315002,153.636292,712.023682,1283.346436,408.673584,682.227783,918.260437,154.138885,,,,676.341492,1019.005920,169.591431,,,,,,,,,,,,,,,,660.667664,1271.663208,241.672821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
