Präzision01166
Date:,2025/04/26
Time:,15:47:52
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
15,843.591064,768.281677,89.030037,820.528442,684.419678,38.014229,791.492615,681.599243,34.732555,904.831543,991.908752,230.881302,962.090942,1026.672974,377.085815
16,843.610962,768.253357,89.057449,820.647400,684.280762,37.915722,791.476746,681.578186,34.784836,904.841431,991.910156,230.924576,962.132080,1026.663696,377.098145
17,843.797607,768.164795,88.896683,820.680481,684.375610,38.145023,791.519104,681.648621,34.687435,904.874939,991.914429,230.978897,962.164734,1026.664185,377.084961
18,843.834656,767.894287,88.878761,820.776489,684.265320,38.025455,791.531738,681.647705,34.670311,904.938965,991.809937,231.026581,962.215027,1026.657837,377.126465
19,843.800049,767.959839,89.056679,820.761902,684.260620,37.957668,791.436096,681.579529,34.794731,904.944946,991.756409,231.065948,962.276611,1026.554199,377.129517
20,843.879578,767.836975,88.928436,820.740662,684.277893,37.945976,791.444702,681.609436,34.773975,905.070496,991.774841,231.082993,962.279968,1026.539063,377.148224
21,843.856323,768.112427,88.926620,820.734192,684.258240,37.957138,791.467773,681.631470,34.738121,905.105225,991.785034,231.069626,962.294678,1026.544189,377.238129
22,843.777832,768.166016,89.028900,820.650635,684.306641,37.855770,791.494324,681.607361,34.709072,905.165649,991.781006,231.032700,962.369080,1026.524048,377.267242
23,843.781433,768.252197,89.090256,820.703491,684.243652,37.924545,791.512451,681.631592,34.714645,905.238586,991.659546,231.026474,962.414124,1026.519165,377.265900
24,843.812012,768.258118,89.100044,820.598267,684.368774,38.054390,791.556091,681.668823,34.685608,905.113586,991.630798,231.117233,962.374634,1026.550049,377.357666
25,843.836487,768.055847,88.849731,820.736938,684.279236,37.984985,791.438965,681.629089,34.804592,905.174927,991.624878,231.289154,962.372437,1026.539063,377.325348
26,843.827515,768.235535,89.039108,820.716125,684.240051,37.933266,791.512207,681.650085,34.722382,905.186707,991.622131,231.198807,962.471191,1026.461670,377.284302
27,843.787048,768.216248,89.068275,820.718140,684.259644,37.921036,791.466553,681.632446,34.769955,905.239136,991.517456,231.271393,962.434631,1026.417969,377.311768
28,843.863037,768.190796,89.006340,820.686340,684.392517,38.124638,792.148071,681.806580,33.980846,905.245117,991.585815,231.301987,962.477905,1026.429321,377.348999
29,843.865051,768.248840,88.989700,820.724915,684.307556,37.979439,791.680847,681.728760,34.501347,905.225952,991.472961,231.434998,962.545898,1026.402222,377.278931
30,843.868103,768.250427,89.008621,820.763000,684.322937,37.928814,791.489685,681.650391,34.742149,905.330139,991.477722,231.339249,962.584351,1026.442749,377.374542
31,843.884094,768.256592,89.008934,820.767700,684.360352,37.853004,791.506592,681.754517,34.732914,905.559509,991.581909,230.997467,962.658081,1026.414917,377.258972
32,843.947815,768.231201,89.016312,820.661316,684.500793,37.948429,791.515320,681.704468,34.737141,905.540100,991.424133,231.049835,962.623718,1026.353638,377.343933
33,843.938293,768.265259,88.998581,820.623901,684.520508,37.975998,792.194214,681.899536,33.909126,905.677856,991.447327,231.003601,962.705505,1026.293213,377.301178
34,843.926025,768.252075,88.997025,820.724304,684.455933,38.071339,791.798279,681.900635,34.372379,905.712158,991.473022,230.962112,962.800903,1026.291748,377.260925
35,843.977844,768.207397,88.801598,820.684631,684.487976,38.023773,791.467834,681.765381,34.760101,905.691162,991.483826,230.999680,962.800293,1026.222412,377.248077
36,844.040283,768.170044,88.651253,820.668823,684.448975,37.772247,791.409119,681.712891,34.829483,905.500366,991.396973,231.246689,962.740112,1026.306641,377.290924
37,844.081604,768.264404,88.825584,820.724854,684.362854,37.759392,791.435608,681.720215,34.833290,905.449829,991.356079,231.394974,962.793335,1026.215576,377.233917
38,844.096313,768.076599,88.743752,820.809143,684.415710,38.120499,791.434509,681.635925,34.827850,905.404480,991.319519,231.569061,962.863159,1026.226440,377.227386
39,844.028931,768.094055,88.759499,820.800476,684.360840,37.961086,791.465210,681.701782,34.758934,905.665039,991.317444,231.287125,962.936523,1026.218750,377.216187
40,844.119629,768.069702,88.680412,820.727051,684.481445,38.038815,791.445801,681.671753,34.829556,905.718445,991.321350,231.398834,962.950684,1026.216553,377.208130
41,844.145081,768.061279,88.688644,820.776611,684.377747,37.886276,791.435791,681.645752,34.846676,905.789368,991.234802,231.172028,962.901245,1026.193237,377.312012
42,844.044189,767.976257,88.863655,820.766602,684.356079,37.832161,791.538025,681.652100,34.681358,905.848450,991.226746,231.083908,962.895630,1026.192139,377.291260
43,844.051270,767.930786,88.780998,820.817505,684.205811,37.964832,791.457947,681.624207,34.758755,905.739624,991.146423,231.330841,962.642212,1026.140503,377.255859
44,844.059326,768.012634,89.031464,820.680786,684.237061,37.895290,791.400085,681.589417,34.850525,905.637207,991.277893,231.626663,962.973877,1026.176880,377.302246
45,843.937927,767.934387,88.973457,820.615601,684.334473,37.819500,791.387085,681.542419,34.879959,905.567078,991.390991,231.796478,963.134460,1026.121460,377.251160
46,844.006348,767.962402,89.156448,820.651733,684.280151,37.854542,791.394470,681.581970,34.898327,905.333740,991.179749,232.326111,963.219360,1026.101685,377.178009
47,844.030334,767.963867,89.174301,820.627686,684.306763,37.862198,791.494202,681.630859,34.766602,905.215271,991.221741,232.590393,963.297119,1026.107910,377.167297
48,843.986877,767.981323,89.299744,820.581909,684.397400,38.055687,791.436890,681.607422,34.807102,905.143372,991.444214,232.548859,963.347534,1026.103271,377.216614
49,843.958130,767.976990,89.419937,820.566345,684.428528,38.076355,791.427368,681.601685,34.851871,905.047791,991.645325,232.402542,963.394653,1026.192871,377.171112
50,843.880615,767.968933,89.502808,820.603333,684.503113,38.116924,791.462708,681.553345,34.936428,905.159485,991.841431,232.186493,963.446350,1026.240845,377.152679
51,843.838867,768.075745,89.558960,820.641724,684.547241,38.156189,791.523254,681.624268,34.922112,905.162109,991.999512,232.393478,963.537354,1026.261353,377.112305
52,843.731689,768.130859,89.664330,820.054443,685.093750,37.629475,791.476563,681.598938,34.990032,905.007935,992.191833,232.328461,963.779602,1026.257568,377.195313
53,843.823975,768.165588,89.764542,820.545166,684.802612,38.042934,791.604980,681.598206,34.961636,905.048218,992.476135,232.171371,963.891602,1026.363892,377.262512
54,843.592957,768.363464,89.869331,820.885620,684.672119,38.391930,791.738342,681.709534,34.967361,905.161133,992.748474,232.102219,963.999268,1026.416992,377.217499
55,843.557312,768.544739,89.955505,820.960999,684.790955,38.462559,792.455811,681.904053,34.149532,905.158752,993.037659,231.941360,964.164551,1026.608521,377.176941
56,843.501770,768.782349,90.077049,820.982849,684.970764,38.602104,792.168701,682.116272,34.469189,905.224976,993.304504,231.867188,964.543457,1026.700073,376.907104
57,843.318604,769.001221,90.147789,821.015503,685.264771,38.809666,792.418213,682.246704,34.345119,905.256653,993.606262,231.860657,964.823853,1026.957153,376.819183
58,843.119141,769.447693,90.260155,821.092590,685.475708,38.847942,792.837219,682.551758,34.033073,905.371887,993.995056,231.820862,964.751709,1027.265015,377.156433
59,842.932007,769.762634,90.460907,821.307800,685.644714,38.803883,792.905640,682.944031,33.901047,905.516968,994.552490,231.751785,965.032776,1027.341309,376.955658
60,842.580078,770.013306,90.975586,820.870483,686.282532,38.528912,792.860229,683.314209,33.967720,905.660400,995.174011,231.777298,965.101563,1027.635864,377.076630
61,842.307007,770.331482,91.209618,820.024109,687.342041,38.119656,792.553589,683.198975,34.411701,905.750488,995.895508,231.617172,965.419495,1027.742432,376.830780
62,842.041748,770.601746,91.498985,819.596436,688.041809,37.949024,792.167542,683.586487,34.885513,905.776306,996.372131,231.642075,965.398376,1028.089844,376.967499
63,841.716980,771.360657,91.973412,819.891724,688.161804,38.695808,792.054321,684.486206,35.192444,905.720947,996.883606,231.807419,965.449585,1028.344971,377.098206
64,841.261536,772.354675,92.513870,819.983887,688.298462,39.449131,791.907532,685.349243,35.526806,905.781250,997.364624,231.884552,965.514282,1028.658325,377.084808
65,840.928284,773.323425,92.946396,819.439026,688.966675,40.382248,791.406372,686.298523,36.098881,905.948792,998.173279,231.974930,965.633362,1028.872803,377.113556
66,840.614014,774.075073,93.321861,818.654541,690.510864,40.614853,790.763245,686.802002,36.974861,905.996826,999.357910,232.116409,965.703430,1029.156860,377.111359
67,840.212830,774.851013,93.985077,818.402283,690.944702,41.801125,790.371155,687.232422,37.598740,906.135315,1000.551514,232.200378,965.831726,1029.472534,377.155548
68,839.894165,775.803589,94.461517,818.029480,691.516479,42.698483,790.151001,688.391052,38.221645,906.548706,1001.476013,231.883209,966.367126,1029.649658,376.732849
69,839.254822,777.276855,95.337074,817.738647,692.436951,43.743443,789.779358,689.977600,39.360638,906.726501,1002.824280,231.642487,966.313538,1030.120605,376.947296
70,838.786926,778.430664,96.238564,816.776550,693.612671,45.472755,788.889587,691.181274,40.357590,906.993530,1004.317322,231.368591,966.722168,1030.457886,376.681580
71,838.315186,779.450500,97.279846,815.676331,694.845520,46.356663,788.297180,691.957275,41.210670,907.512695,1005.702576,231.363602,966.651672,1031.117065,376.859619
72,837.788269,781.030334,98.348579,815.290466,695.918762,47.493851,787.607361,693.446777,43.259632,908.061584,1007.477661,231.213226,966.879333,1031.867188,376.930756
73,837.092163,782.356201,99.349503,814.283569,697.343140,49.403660,786.529236,694.927124,44.678551,908.358582,1008.962769,231.069519,967.337158,1032.587646,376.772156
74,836.500671,783.909546,100.698265,813.228638,698.657288,50.757057,785.492554,696.119324,46.246975,908.610535,1010.838989,230.955002,967.737915,1033.272217,376.657257
75,835.736572,785.764709,101.836723,812.600037,699.769592,52.893520,784.648926,697.761902,48.103703,909.084351,1012.567688,230.818817,967.875183,1033.969727,376.555603
76,834.956726,787.225403,103.183716,811.364868,701.726807,54.335922,782.850037,699.100525,50.363625,909.422119,1014.789063,231.085800,968.132385,1034.787354,376.649872
77,834.117859,789.148499,104.687454,810.084290,702.785156,56.243454,782.038757,700.898438,52.199860,909.737854,1016.679688,230.893097,968.400330,1035.878418,376.706055
78,833.159973,790.978760,106.067871,808.841309,704.998108,57.608681,780.692566,702.705139,54.039585,909.713684,1018.877075,231.455429,968.948059,1037.096802,376.447357
79,832.462158,792.865662,107.579674,807.217224,706.739990,59.695274,779.432922,704.420959,55.951302,910.840149,1020.960999,230.804520,969.477295,1038.180176,376.263184
80,831.377258,794.913879,109.078568,806.520874,708.531677,61.721272,778.158997,706.739380,57.762321,911.510437,1023.189758,230.647324,969.778931,1039.359375,376.287354
81,830.374329,796.984497,110.794907,805.088074,710.566345,64.244156,777.101807,709.196533,59.433697,911.968384,1025.113525,230.944092,969.984680,1040.573486,376.573181
82,829.073181,799.059326,112.531555,802.959839,712.826660,65.660187,775.562744,711.476868,61.429539,912.527161,1027.361938,230.941391,970.039856,1041.501831,376.747406
83,827.931213,801.543945,114.237343,801.630554,715.071045,67.874687,774.153198,713.842224,63.486256,912.932007,1029.908081,231.085846,970.409485,1042.788818,376.889099
84,826.490967,803.478638,116.024696,800.151917,717.309387,70.252556,772.115479,716.203369,65.455551,913.278015,1032.315918,231.498642,970.922058,1044.237793,376.823730
85,825.487366,806.412598,117.543892,798.610779,719.446350,72.114227,770.359680,718.582581,67.705971,913.969177,1034.874023,231.725525,971.192078,1045.460693,376.943939
86,824.007996,808.772217,119.289124,796.635315,722.374817,73.909485,768.490417,721.350647,69.748589,914.181946,1037.123535,232.157394,971.264954,1046.829346,377.352325
87,822.759155,811.349060,121.012985,794.656128,725.004456,76.119125,765.761597,723.880127,72.556961,914.612732,1039.275757,232.733261,971.460876,1048.248901,377.588715
88,821.135376,814.241699,122.744797,792.544128,727.679443,77.668831,764.045105,726.858093,74.813705,914.966370,1042.199219,233.349258,971.783630,1049.561035,377.747772
89,819.855164,816.754028,124.528778,790.246216,730.803833,79.902275,761.781067,729.421692,76.671600,915.528687,1044.651611,233.180206,972.318176,1051.117065,377.749268
90,818.316711,819.716003,126.230316,788.336487,733.624756,82.172867,759.511108,732.569153,79.157631,916.543457,1047.060303,232.728394,972.635071,1052.345581,377.903259
91,816.852417,822.824890,128.001419,786.161072,736.181335,84.309151,757.642151,735.928162,81.148911,917.463501,1049.805420,232.902451,973.019592,1053.632202,378.193573
92,815.278015,825.540466,129.631134,783.267029,739.585632,85.668121,755.570435,739.277527,82.943901,917.245178,1052.212158,233.676025,973.449951,1055.161499,378.437988
93,813.474792,828.345093,131.513031,781.101135,743.151733,87.690392,752.737854,742.626404,85.143974,917.381653,1054.584717,234.353516,973.959656,1056.504272,378.585388
94,811.968872,831.810852,133.023865,778.738647,746.101746,89.425949,749.831421,746.028503,87.247070,917.759399,1057.514648,235.091400,974.250549,1058.045532,379.031860
95,810.102051,835.140259,134.703644,776.220764,749.065918,91.955513,747.229492,749.561035,89.777931,918.237366,1060.047363,235.271713,974.393616,1059.276245,379.528595
96,807.986633,838.121704,136.083023,773.430481,752.463379,93.985565,744.761719,753.143066,91.205551,918.943420,1062.503906,235.517807,974.629150,1060.612061,379.768372
97,806.135254,841.320251,137.958725,771.065430,756.164856,95.418541,743.005188,757.241882,92.232758,919.626343,1065.069946,235.875229,975.075806,1062.136475,379.987396
98,804.249329,844.538086,139.445450,768.629883,759.666138,97.258865,740.517395,761.065979,93.580475,919.770874,1067.538086,236.484344,975.471802,1063.423584,380.118835
99,802.328003,848.165161,140.983200,765.755676,762.961060,99.234451,737.881531,764.920593,95.438515,920.028442,1070.165527,237.269669,975.723389,1064.655640,380.450470
100,800.168213,851.501099,142.487640,762.784119,766.663086,101.173195,734.953796,768.804932,97.436790,919.963745,1072.835938,238.073349,975.751099,1066.021851,380.883453
101,797.976563,854.783630,144.059174,759.969971,770.118713,102.321571,731.785706,772.425537,99.506516,919.952087,1075.250244,238.869690,976.024353,1067.173218,381.221924
102,796.237061,858.133667,145.368317,757.242920,774.175659,104.438759,728.656738,776.418213,101.717636,920.609497,1077.682983,239.178772,976.118408,1068.625366,381.751801
103,794.027100,861.647156,146.781357,754.295654,778.161438,105.781342,726.557800,780.630005,102.104515,921.293396,1080.102417,239.372833,976.575500,1069.951538,382.020721
104,792.184143,865.468811,148.200455,750.935547,782.274048,107.100487,724.313049,785.053772,103.331459,921.676270,1082.312744,239.977585,976.927856,1071.026855,382.228729
105,790.096313,869.152161,149.330078,747.754517,786.244568,108.378105,721.831970,789.278809,103.893562,921.796021,1084.723511,241.048645,977.002930,1072.177246,382.649323
106,787.839233,872.685852,150.953796,744.989624,790.190918,109.735603,719.393616,793.385742,105.340332,921.746155,1087.392944,241.976654,977.079163,1073.450439,383.199127
107,786.045227,876.008301,152.001404,742.045959,794.282104,111.088249,715.711853,797.324707,107.550110,921.856934,1089.700073,242.490143,977.406189,1074.642212,383.763916
108,783.696533,879.575867,153.403214,739.180481,797.915955,112.810104,711.387756,801.427612,110.570068,922.322876,1091.784668,242.552475,977.419678,1076.087402,384.489105
109,781.532166,883.043213,154.354385,736.352722,801.927124,113.879570,709.012634,805.753967,111.151627,922.886841,1094.086304,243.102921,977.826782,1077.297363,384.700226
110,779.603638,886.574036,155.700607,733.462341,806.185242,114.719391,706.395508,810.037231,112.284668,923.208374,1096.193970,243.603363,977.930542,1078.243774,384.818817
111,778.051392,890.264587,156.552567,730.903748,809.718994,116.233116,703.004333,814.209839,114.010483,923.063538,1098.309082,244.236771,977.925720,1079.353638,385.420410
112,775.696533,893.546814,157.355438,727.504944,814.070557,116.651581,700.430481,818.477112,114.500389,923.083252,1100.510742,245.086182,978.241760,1080.569946,385.767303
113,773.879272,896.749146,158.541748,724.727905,818.202881,117.154419,697.794800,822.634705,115.359489,923.266296,1102.776733,245.683685,978.755188,1081.698608,386.108459
114,772.092590,900.144043,159.420547,722.095764,822.068848,117.773499,695.541687,826.911987,115.719627,923.349304,1104.771240,246.685074,978.847290,1082.990112,386.750763
115,770.558899,903.625549,159.731247,720.315796,824.809937,119.426132,693.292664,830.954590,116.129501,923.619995,1106.393555,247.309418,978.969849,1084.209839,387.183105
116,768.437134,906.944763,161.014633,717.367981,829.339722,119.106369,690.684387,834.548462,117.311302,924.410034,1108.314819,247.732788,979.220398,1085.043335,387.481537
117,766.843018,909.780579,161.529083,715.218933,833.349304,119.387276,688.668579,838.674072,117.423630,924.766113,1110.143433,248.245987,979.317444,1085.882202,387.791290
118,765.092224,912.839233,162.216629,713.280701,836.359985,120.377869,686.910767,842.205933,117.671478,924.457581,1112.216919,249.048126,979.440491,1086.923706,388.833282
119,763.485596,916.204285,162.666443,711.114990,840.337280,120.320473,683.649536,845.924255,119.374969,923.794189,1113.906616,250.183929,979.674744,1087.999756,389.181885
120,762.366821,919.224548,163.264648,708.795532,843.979675,120.401482,682.083679,849.558350,119.346680,923.786194,1115.704712,250.975311,979.854614,1089.117798,389.391632
121,760.587402,921.858948,164.028488,707.286560,846.754883,121.546768,681.188477,853.229431,118.560936,924.103027,1117.268555,251.419952,980.015198,1090.151001,389.766937
122,759.115173,924.688904,164.145691,705.660400,849.657471,121.727470,679.076721,856.896912,119.085884,924.525391,1118.837769,251.786942,980.155029,1091.189087,389.999115
123,758.253540,927.589722,164.333694,703.642334,852.780029,122.056984,676.546448,859.778870,120.300751,924.530884,1120.417236,252.201721,980.247864,1092.000854,390.272522
124,756.839050,930.076599,165.291504,702.058044,855.836060,122.568840,674.323669,862.945862,121.458519,924.726990,1121.682007,252.799484,980.214172,1092.626465,390.642487
125,755.577271,932.922058,165.683945,700.308044,858.996948,122.325645,673.027527,866.263672,121.277992,924.474121,1123.293945,253.859863,980.461243,1093.441895,391.120544
126,754.368958,935.226196,165.634476,698.897217,861.747803,122.786575,671.617249,869.016357,121.588959,924.256348,1124.565308,254.566971,980.612610,1094.398071,391.511566
127,753.106018,937.767883,165.782288,697.275330,864.410889,123.312874,670.266602,872.374878,121.424141,924.110779,1126.056763,255.286285,980.718933,1095.254272,391.989227
128,752.132141,940.076355,166.442108,695.688843,867.030762,123.700005,669.925476,875.211060,120.579788,924.112732,1127.502441,255.939362,980.860046,1095.970703,392.383118
129,751.200562,942.174927,166.859543,694.713501,869.698853,123.403938,667.613953,877.767273,121.393166,924.137329,1128.600098,256.279083,981.056274,1096.716675,392.695374
130,750.288452,944.338074,166.670563,693.332397,871.751160,123.947037,666.301819,880.427917,121.703911,924.027771,1129.888794,256.642303,981.110474,1097.512573,392.962830
131,749.424255,946.350830,166.746994,692.094604,874.201416,123.391129,665.198669,882.911926,121.808044,924.312256,1130.863403,256.941254,981.399292,1098.254761,393.325775
132,748.401733,948.022705,166.928864,691.168274,876.602844,123.394722,663.223999,884.988037,122.761848,924.421326,1131.610474,257.136383,981.554749,1098.739868,393.445496
133,747.671936,950.199524,167.126419,689.729797,878.537476,124.096848,662.481140,887.202698,122.407463,924.261841,1132.638184,257.422607,981.578857,1099.279785,393.630035
134,746.971436,951.583862,167.436234,689.188049,880.514893,123.674850,662.211670,889.332214,121.664589,924.020691,1133.807617,257.827820,981.604919,1099.692505,393.944458
135,746.234314,953.284424,167.422836,688.228210,882.007935,123.706535,661.005249,890.933044,121.963676,923.634216,1134.906738,258.646393,981.703857,1100.267090,394.171356
136,745.503723,954.808411,167.055206,687.263123,883.901733,123.776253,660.201355,892.910461,121.713737,923.595947,1135.585205,259.046509,981.821777,1100.914673,394.270142
137,744.862122,956.023560,167.142319,686.449341,885.189026,123.726013,659.876099,894.699341,121.226540,923.608582,1136.221069,259.567322,981.981262,1101.432617,394.348999
138,744.410278,957.155151,167.182709,686.020203,886.567566,123.553375,659.691284,896.364258,120.607445,923.500427,1137.032959,259.915070,982.044434,1101.829102,394.614166
139,744.010010,958.589172,167.220963,685.381836,888.114624,123.554459,659.129761,897.725769,120.262276,923.382080,1137.734375,260.161438,982.152466,1102.329590,394.708466
140,743.597168,959.560852,167.221375,684.631531,888.960754,123.158264,658.449524,898.755005,120.198242,923.313782,1138.329956,260.216827,982.303955,1102.801636,394.903412
141,743.130310,960.208801,167.227798,684.207825,889.876343,122.752914,657.972046,899.726563,119.884758,923.453247,1138.609253,260.193298,982.408447,1103.132568,394.948334
142,742.770691,961.035950,167.078201,684.127686,890.890076,122.494705,657.658081,900.603516,119.399719,923.549622,1139.061768,260.307556,982.490906,1103.493042,395.059967
143,742.294250,961.867737,166.823624,684.128784,891.547913,122.063881,657.093506,900.940125,119.800018,923.534790,1139.426392,260.384949,982.593567,1103.907715,395.180420
144,741.969482,962.599304,166.728058,684.058655,892.171509,121.643044,657.108215,901.752930,119.217400,923.416870,1139.798218,260.493500,982.731384,1104.312500,395.127686
145,741.689087,963.227478,166.441605,683.968994,892.579895,121.261650,657.471924,902.435059,118.337082,923.341187,1140.113159,260.611389,982.864502,1104.650513,395.185425
146,741.524536,963.643066,166.166656,683.810791,892.893433,121.142670,657.973145,902.726196,117.440247,923.222595,1140.437378,260.675446,982.947021,1104.934814,395.272797
147,741.570129,963.968628,165.881332,683.843445,893.131042,120.846611,657.969910,903.099487,117.111839,923.195923,1140.633911,260.704834,983.060303,1105.212036,395.427429
148,741.652649,964.209961,165.676758,684.230225,893.369446,120.287651,657.869629,903.242737,116.959419,923.083923,1140.910522,260.826233,983.150635,1105.444580,395.500061
149,741.708740,964.416748,165.403793,684.526733,893.705688,119.840164,658.135437,903.201904,116.640144,923.105530,1141.006226,260.818481,983.159424,1105.626587,395.538086
150,741.769714,964.585449,165.196533,684.742371,893.846252,119.473595,658.594055,903.088867,116.215210,922.947266,1141.097046,260.986359,983.156616,1105.653931,395.407318
151,741.957031,964.624451,164.917328,684.935120,893.906555,119.248940,658.994568,903.132019,115.784912,923.053711,1141.182495,260.946198,983.471619,1105.880615,395.260529
152,742.042114,964.680603,164.701248,685.053040,893.816040,118.998909,659.172974,903.111328,115.458443,922.996155,1141.249512,260.841248,983.520325,1105.954834,395.205017
153,742.155518,964.609070,164.541931,685.290955,893.735168,118.634125,658.993225,903.101746,115.243820,922.931030,1141.173706,260.840881,983.629395,1106.045776,395.065491
154,742.338989,964.490967,164.355850,685.573730,893.637512,118.333595,659.115479,902.995728,114.988655,922.921143,1141.074707,260.875946,983.636597,1106.052490,395.061340
155,742.469360,964.312500,164.064041,685.813049,893.468384,117.969177,659.332336,902.828491,114.566566,922.938904,1141.074097,260.873871,983.619019,1106.033081,395.094025
156,742.554138,964.106689,163.866913,686.029480,893.198853,117.463913,660.081604,902.933228,113.396721,922.944824,1140.886475,260.817535,983.757019,1106.051392,395.058990
157,742.712097,963.923279,163.620529,686.370056,893.163513,116.789742,660.449768,902.829285,112.726067,922.942017,1140.794922,260.807678,983.839783,1106.073853,394.979584
158,742.868286,963.713928,163.347000,686.583679,893.147095,116.037323,660.374756,902.522461,112.792587,922.898132,1140.542358,260.777618,983.803894,1106.100830,395.143127
159,742.945496,963.567322,163.020493,686.664307,893.070679,115.507805,660.266968,902.109619,112.819160,922.908630,1140.349243,260.652985,983.858215,1105.972046,395.003113
160,743.181213,963.368530,162.542587,686.889343,892.897095,115.080315,660.492004,901.845215,112.269379,922.955872,1140.093628,260.556793,983.856567,1105.893188,395.080658
161,743.427551,963.022339,162.161026,687.211121,892.596252,114.593361,660.769653,901.622375,111.583275,922.965271,1139.779541,260.496552,983.797180,1105.747559,394.861725
162,743.610352,962.689392,161.628677,687.405579,892.319153,114.027313,660.748657,901.095093,111.332184,922.924866,1139.480469,260.404266,983.804932,1105.681152,394.975586
163,743.754272,962.411743,161.079315,687.822937,892.163269,113.266098,660.303711,900.654602,111.285973,922.941528,1139.184326,260.585236,983.776978,1105.605957,394.917969
164,743.891235,962.051025,160.591599,688.103027,892.108948,112.867294,660.253479,900.677856,110.930191,922.847107,1138.840820,260.548798,983.768738,1105.463501,394.676178
165,744.121826,961.841675,160.007202,688.411377,892.167603,112.272736,660.499023,900.787415,110.190628,922.856750,1138.517578,260.490509,983.722900,1105.389526,394.753113
166,744.050903,961.562805,159.484985,688.002563,892.272583,111.445534,660.697754,900.842346,109.510925,922.829468,1138.256470,260.466797,983.721130,1105.076538,394.619415
167,744.111938,961.288513,159.160248,687.819641,892.218506,110.850929,660.861328,900.917725,108.888603,922.821594,1138.064575,260.050751,983.715759,1104.940796,394.452667
168,744.142517,960.957520,158.721359,687.722534,892.149841,110.539192,661.020447,900.980103,108.302193,922.994263,1137.727173,259.741119,983.702759,1104.789063,394.359283
169,744.192505,960.839172,158.287125,687.514465,892.071167,110.480972,660.908630,900.905762,108.253708,923.006592,1137.311523,259.448059,983.697754,1104.587158,394.322906
170,744.183716,960.753296,157.991730,687.214783,892.038330,110.524155,660.574646,900.896484,108.409859,922.621521,1137.123047,259.704224,983.626465,1104.326782,394.344116
171,744.198853,960.731567,157.706680,686.775208,891.971436,110.530769,659.903320,900.921753,108.925354,922.609070,1136.754150,259.394653,983.664307,1104.109863,394.207947
172,744.037781,960.769287,157.435181,686.373291,891.969727,110.544128,659.181091,900.791199,109.393959,922.785400,1136.216553,259.040619,983.686401,1103.911621,394.096344
173,743.850464,960.747620,157.369949,686.091492,891.868042,110.758774,658.808838,900.832092,109.520691,922.890930,1135.755249,258.842987,983.678223,1103.704956,393.935242
174,743.695923,960.708618,157.301620,685.576477,891.967957,110.565926,658.464294,900.859924,109.476532,922.912231,1135.450195,258.793030,983.645020,1103.437988,393.845337
