Präzision01158
Date:,2025/04/26
Time:,15:47:01
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
99,739.852234,944.381958,196.521561,686.620605,858.360046,175.826294,973.033142,1103.577026,397.827698,,,,667.837402,865.788086,163.363037,918.420959,1131.232544,257.465637,,,
100,738.675110,946.602844,196.623459,685.021301,861.111084,175.888840,973.145081,1104.170410,398.219177,,,,666.377930,868.343140,163.029831,918.337463,1132.377441,257.823761,,,
101,737.657166,949.133423,197.002945,683.757385,863.646362,175.804260,973.249512,1104.854736,398.530151,,,,664.225647,870.640015,163.581345,917.956909,1133.754150,258.445526,,,
102,736.332336,951.220581,197.288071,681.877991,865.852844,176.308914,973.533325,1105.334106,398.870392,,,,663.239075,873.101318,163.593201,917.734924,1134.920776,258.979218,,,
103,735.486633,953.384216,197.540543,681.008484,868.306396,176.728714,973.660034,1105.837891,399.174866,,,,661.395203,875.223083,164.414581,917.778015,1135.968262,259.176697,,,
104,734.574707,955.339294,197.609695,679.693665,870.618042,176.571823,973.679199,1106.422485,399.555084,,,,660.123230,877.711243,164.397583,917.921204,1137.115234,259.499268,,,
105,733.268127,957.340027,197.805344,678.555176,872.726318,176.440399,973.463440,1107.014648,400.125305,,,,658.653870,879.934021,164.354889,918.009949,1138.194702,259.830170,,,
106,732.289063,959.193481,197.455475,677.732849,874.682678,176.479599,973.535706,1107.594360,400.479950,,,,657.521912,881.995300,164.662949,918.386902,1139.034058,259.930939,,,
107,731.775452,961.073853,197.769760,676.387146,876.642578,176.454834,973.626465,1108.217407,400.800140,,,,656.599487,884.009521,164.353683,918.862732,1139.830811,260.081451,,,
108,731.178772,962.854858,197.714706,674.842285,878.848022,176.189697,973.836182,1108.719604,400.958069,,,,655.661499,886.145264,163.894272,918.770935,1140.679199,260.566193,,,
109,730.452393,964.490662,197.361374,674.221558,880.592224,176.301331,974.305298,1109.356079,400.635803,,,,654.861206,887.941284,163.532516,918.604248,1141.492798,260.922485,,,
110,729.556641,966.168335,197.449158,673.544189,882.368042,175.841797,974.503784,1109.744995,400.802948,,,,653.963684,889.820129,163.269913,918.563477,1142.186768,261.078552,,,
111,728.866882,967.705139,197.134445,672.684265,884.003479,175.630127,974.520447,1110.236938,401.117126,,,,653.254517,891.797302,162.805664,918.662292,1142.927856,261.459961,,,
112,728.290344,969.124634,196.978348,671.991211,885.912659,174.821289,974.723511,1110.781250,401.348145,,,,652.499329,893.232971,162.370377,918.639465,1143.830078,262.171783,,,
113,727.446899,970.417114,197.317215,671.305420,887.424927,174.718307,974.771362,1111.236206,401.446747,,,,651.854675,894.731445,161.915054,918.727112,1144.650391,262.445923,,,
114,726.820618,971.723267,197.132217,670.813782,888.786072,174.293274,974.765625,1111.540527,401.617920,,,,651.004639,896.143982,161.568298,919.054749,1145.313965,262.421631,,,
115,726.118958,973.231567,196.917542,670.116516,890.212585,173.990433,974.827332,1111.909668,401.736481,,,,650.681030,897.976379,160.902725,919.265686,1145.872559,262.363617,,,
116,725.723694,974.604980,196.170166,669.988342,891.719849,172.747513,974.838379,1112.220947,401.815674,,,,649.827454,899.054138,160.078659,919.322815,1146.637085,262.539246,,,
117,725.434814,975.688110,195.910141,669.379517,892.897949,172.639404,974.994141,1112.600952,402.068939,,,,649.588379,900.199036,159.672256,919.304810,1147.282104,262.800110,,,
118,725.122559,976.737366,196.231140,668.843689,893.952271,172.544556,975.071594,1112.943848,402.160461,,,,649.356384,901.516235,158.824371,919.272339,1147.999756,263.134338,,,
119,724.809326,977.831848,195.889954,668.058838,895.041260,171.915085,975.121704,1113.385498,402.289612,,,,649.085388,902.800964,158.392441,919.188599,1148.616577,263.443481,,,
120,724.645081,978.845520,195.308807,667.414917,896.436279,170.746429,975.031738,1113.824219,402.519775,,,,649.113525,904.058777,157.912582,919.144043,1149.091064,263.574860,,,
121,724.330139,979.842468,194.966400,667.442566,897.592529,169.872345,975.066589,1114.162964,402.634216,,,,649.744141,905.292114,156.764755,919.121094,1149.400391,263.730530,,,
122,724.045410,980.665100,194.541275,667.352356,898.106018,170.227997,975.219910,1114.519165,402.646454,,,,649.143066,906.139709,156.671356,919.074097,1149.767212,263.955383,,,
123,723.701416,981.444092,194.437759,667.235718,898.950623,170.087250,975.493958,1114.818115,402.566833,,,,648.737122,906.887512,156.604233,918.932312,1150.199585,264.100342,,,
124,723.447021,982.022217,194.410873,666.932007,899.991943,169.210144,975.709290,1115.116699,402.379333,,,,648.515381,907.528931,156.293274,919.099243,1150.687256,264.177063,,,
125,723.456604,982.670654,193.904083,666.950806,900.675415,168.729843,975.877991,1115.487915,402.307739,,,,648.111084,908.080322,156.023178,919.226379,1151.058105,264.209717,,,
126,723.653748,983.456177,193.259079,666.832947,901.303162,168.296158,975.996704,1115.715698,402.312592,,,,647.759705,908.779480,155.845383,919.500916,1151.484375,264.204712,,,
127,723.503601,984.180786,193.117859,666.729675,901.789917,167.841354,976.131958,1115.948364,402.319946,,,,647.690063,909.380371,155.552704,919.711853,1151.874268,264.165619,,,
128,723.744934,984.545471,192.552063,666.826294,902.203125,167.285095,976.189209,1116.017822,402.451385,,,,647.844299,909.946655,155.051102,919.864807,1152.157837,264.155273,,,
129,723.883057,984.947693,192.100235,666.883789,902.667419,167.017380,976.286560,1116.132690,402.505646,,,,648.168579,910.325378,154.456238,920.117859,1152.341064,264.108063,,,
130,723.824402,985.315369,191.919601,666.982361,903.030090,166.833130,976.483765,1116.350708,402.577209,,,,648.353882,910.800354,153.899673,920.304199,1152.571655,264.033356,,,
131,723.638733,985.762756,192.035263,666.979553,903.418213,166.541275,976.601440,1116.499878,402.552490,,,,648.617920,911.360046,153.228882,920.515747,1152.749878,264.037720,,,
132,723.881836,985.984070,191.749283,666.997681,903.836243,166.228241,976.792480,1116.699585,402.541138,,,,648.847717,911.643250,152.880783,920.676880,1152.986328,263.994293,,,
133,724.098572,986.220764,191.428452,667.611572,904.285461,166.093628,976.931213,1116.918701,402.502319,,,,648.942810,911.998108,152.591888,920.930054,1153.155396,263.941528,,,
134,724.314453,986.494446,191.067795,668.034668,904.733521,165.788651,976.927185,1117.047852,402.485107,,,,649.295105,912.067749,151.691467,921.104797,1153.201660,263.905609,,,
135,724.317383,986.721375,190.996918,667.657776,905.124512,164.972778,976.925110,1117.350952,402.388794,,,,649.636902,912.577026,151.243515,921.207336,1153.285156,263.842651,,,
136,724.256348,987.020508,191.064972,667.743896,905.420776,164.711990,977.297974,1117.319214,402.289429,,,,649.587158,913.037537,151.206390,921.316101,1153.366699,263.667633,,,
137,724.406250,987.363037,190.811035,668.120728,905.560486,164.775787,977.523254,1117.397705,402.164001,,,,649.739014,913.350952,151.006882,921.443848,1153.503906,263.517822,,,
138,,,,668.206421,905.729614,164.680573,977.597351,1117.534058,402.103119,,,,650.585327,913.625671,150.551102,921.642639,1153.568726,263.392456,,,
139,,,,668.346985,905.771851,164.594818,977.733032,1117.677246,402.030975,,,,650.930481,913.734802,150.137543,921.824280,1153.600464,263.216888,724.544983,987.747620,190.499725
140,,,,668.804260,905.938049,164.500900,977.766907,1117.796143,402.013184,,,,650.774353,913.830872,150.173019,922.055847,1153.652466,263.020020,724.827393,987.802551,190.155487
141,,,,668.982910,906.104065,164.344955,977.892822,1117.921021,401.994049,,,,650.166809,913.728027,150.723373,922.282715,1153.834839,262.701263,724.997864,987.939270,189.995239
142,,,,668.794617,906.173584,164.223953,977.937195,1117.948120,401.924408,,,,649.593750,913.749756,151.125061,922.502808,1153.798950,262.549591,725.172058,988.083496,189.905960
143,,,,668.867737,906.206970,164.054367,977.973633,1118.089844,401.831512,,,,649.950806,913.846863,150.860641,922.765869,1153.832397,262.522675,725.359680,988.102051,189.729004
144,,,,668.980225,906.280579,163.967712,978.081177,1118.146973,401.746307,,,,650.081116,913.913940,150.714935,922.864563,1153.844849,262.523773,725.519470,988.122986,189.538162
145,,,,669.155579,906.309082,163.653976,978.187744,1118.169922,401.681366,,,,650.225586,913.895569,150.582321,923.078247,1153.754639,262.015625,725.782227,988.131775,189.342743
146,,,,669.410522,906.283813,163.393799,978.222168,1118.177856,401.645233,,,,650.032349,913.839722,150.699097,923.327271,1153.634644,261.692474,725.983154,988.164001,189.122147
147,,,,669.580872,906.272034,163.204941,978.262634,1118.231201,401.557922,,,,649.979797,913.839722,150.827820,923.619324,1153.578125,261.484589,726.032288,988.186768,189.147552
148,,,,669.722900,906.287720,163.059433,978.293701,1118.231689,401.451202,,,,650.154541,913.807373,150.694046,923.781494,1153.551880,261.332520,726.290588,988.120544,188.991455
149,,,,669.896118,906.174011,162.965805,978.220398,1118.264771,401.524689,,,,650.370361,913.852966,150.576263,923.890991,1153.563721,260.959351,726.490601,987.988220,188.935928
150,,,,670.057739,906.101746,162.804596,978.340759,1118.168823,401.424469,,,,650.614563,913.726746,150.223785,924.107605,1153.385986,261.105682,726.531738,987.874329,188.975220
151,,,,670.257751,906.108948,162.611252,978.495911,1118.119141,401.265808,,,,650.710754,913.663574,150.116974,924.194031,1153.304077,261.176300,726.651184,987.791077,189.119186
152,,,,670.297485,906.061829,162.433884,978.487305,1118.120117,401.190399,,,,650.831482,913.682556,150.067459,924.321472,1153.228638,261.075073,726.815735,987.674377,189.248245
153,,,,670.452026,906.007751,162.418884,978.496826,1118.114014,401.175507,,,,650.943176,913.555359,149.971268,924.362488,1153.137939,261.070862,727.116516,987.569458,189.267044
154,,,,670.517761,905.875977,162.458572,978.532898,1118.115112,401.145782,,,,651.104675,913.570679,150.014771,924.438660,1153.020508,261.121582,727.432556,987.562317,189.258392
155,,,,670.591553,905.807617,162.752701,978.547729,1118.037598,401.117554,,,,651.227661,913.648804,150.066986,924.507507,1153.027710,261.106384,727.548096,987.388916,189.272507
156,,,,670.652344,905.635132,162.442322,978.561401,1117.995239,401.111145,,,,651.353210,913.572266,149.933823,924.211548,1153.117432,261.415009,727.635315,987.256042,189.257294
157,,,,670.736633,905.646057,162.641174,978.325256,1118.116089,401.292847,,,,651.377869,913.540894,149.876541,924.431580,1152.955078,261.201050,727.730225,987.167114,189.300247
158,,,,670.575562,905.614075,162.617645,978.358887,1118.045898,401.201233,,,,651.366699,913.494690,149.908600,924.523438,1152.865845,261.103058,727.809387,987.064453,189.260284
159,,,,670.761719,905.506531,162.637009,978.492859,1117.989746,401.114471,,,,651.506653,913.424866,149.818207,924.558777,1152.823120,261.083771,727.721741,986.846497,189.320786
160,,,,670.841309,905.428955,162.583649,978.493591,1117.923340,400.995728,,,,651.595093,913.443542,149.750534,924.257385,1152.915527,261.232178,727.681885,986.740051,189.335663
161,,,,670.867615,905.426941,162.543762,978.445862,1117.895752,401.055817,,,,651.553894,913.416626,149.763885,924.395935,1152.787964,261.107758,727.657104,986.719421,189.239075
