Präzision01163
Date:,2025/05/06
Time:,14:18:57
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
18,774.942688,830.205750,163.033203,782.323792,719.239563,126.666458,805.745422,1122.195679,376.198700,772.696167,1119.141479,227.972214,807.211792,735.664734,131.011749
19,773.748596,833.611450,165.362167,781.230286,722.618469,128.778397,806.047668,1124.328003,376.270905,772.575806,1123.045532,228.920090,806.323792,739.054077,133.446228
20,772.369812,837.313721,167.368851,779.867188,726.087158,131.006256,806.234558,1126.688477,376.874237,772.744263,1126.850342,229.402664,804.739807,742.562805,135.638290
21,771.192261,840.854248,169.085754,778.598328,729.715942,132.791245,806.066223,1128.820068,377.363861,772.270203,1130.948486,229.919098,803.569580,746.238220,137.134262
22,769.602478,844.546570,171.066772,776.924744,733.331726,134.809723,806.307556,1131.018555,377.708618,772.369019,1134.894775,230.701401,802.117371,749.962524,139.496689
23,768.110779,848.479797,173.016998,775.182251,737.031555,137.232452,806.670959,1133.279053,377.979370,772.573486,1138.648682,231.452591,800.051636,753.896118,141.413116
24,766.698181,852.360596,175.282166,773.801270,740.712280,138.734039,806.842346,1135.405762,378.474091,772.418091,1142.760132,231.848923,798.489136,757.454041,142.796616
25,764.910706,856.191833,176.508957,771.853210,744.539734,140.793091,807.052979,1137.519897,379.668732,771.612427,1146.919678,232.859268,797.104797,760.803711,145.067200
26,763.405457,859.982239,178.240448,769.994934,748.185486,142.333221,807.506714,1139.671875,380.330750,772.520630,1150.551514,233.776001,794.924072,764.588013,146.621338
27,761.752502,863.741821,179.714340,768.077454,751.964661,144.195374,807.775146,1141.745361,380.945404,771.895935,1154.829102,235.068878,792.376221,768.652588,147.613235
28,760.208801,867.523682,181.248459,766.023743,755.912048,146.016663,807.744019,1143.831909,381.978027,772.034790,1158.577026,236.047653,790.446716,772.197449,149.363998
29,758.082031,871.266846,182.879395,763.972656,759.549805,147.038116,808.250854,1146.056274,382.306000,773.087097,1162.449951,236.039078,789.270508,775.757202,151.541183
30,756.200378,875.230164,184.187805,761.698120,763.560974,148.680939,808.844055,1148.241211,382.290497,773.871460,1166.105469,236.761063,787.102478,779.457458,152.778107
31,754.441162,879.012207,185.845032,759.300659,767.374451,150.135925,808.848511,1150.417114,383.115845,773.726257,1170.178833,237.993073,784.503601,783.539856,154.166504
32,752.514465,883.029907,186.819931,757.115112,771.216431,151.316971,809.021729,1152.435425,384.056763,773.621765,1173.947021,238.975494,782.268616,787.472595,154.975891
33,750.225220,886.856995,187.314117,754.607849,775.119568,152.602081,809.925354,1154.668945,384.418274,774.363342,1177.605957,239.660706,779.724915,791.256897,156.371796
34,747.761597,890.609863,188.653152,751.797058,779.079285,153.782745,810.463440,1156.619507,384.716766,775.526184,1180.975586,239.649673,776.909241,795.177185,157.289261
35,745.892517,894.528625,189.901138,749.363953,782.981140,154.611664,811.001038,1158.475952,385.390930,775.982178,1184.671631,240.522873,774.892700,798.561584,158.277771
36,743.577271,898.255005,190.987000,746.301025,786.384521,155.520233,811.421570,1160.606201,386.021332,775.445557,1188.146973,241.938690,772.068115,802.146851,159.664307
37,741.345398,902.157715,191.418182,744.065247,790.267395,155.825821,811.768433,1162.525269,386.275116,776.026550,1191.646118,243.200348,769.693359,805.493103,160.059036
38,738.917542,905.556580,192.394333,741.139343,793.999817,156.648499,812.076843,1164.292480,386.776459,776.826477,1194.937988,243.947601,766.417908,809.420715,160.820969
39,736.465942,909.347046,192.960037,738.225952,797.744873,157.714630,812.902100,1166.295166,387.038605,778.083191,1197.990234,244.264603,763.887817,812.948669,161.749481
40,733.894409,912.952393,193.668808,735.282532,801.424805,157.867859,813.392883,1168.186768,387.833710,778.774109,1201.062134,244.840897,760.675293,816.993774,161.540558
41,731.232300,916.746277,194.247681,732.312012,805.168579,158.238724,813.610107,1169.800903,388.368713,779.132263,1204.192261,245.647781,757.623352,820.357605,162.597046
42,729.036743,920.198792,194.528610,729.404602,808.601501,159.157150,813.944397,1171.762817,388.829742,779.101990,1207.432617,247.107498,754.792419,823.829590,162.763443
43,726.510437,923.983826,195.155914,726.255676,812.092346,159.046829,814.364929,1173.530273,388.949127,779.899658,1210.333862,247.739838,751.795227,827.005005,163.137131
44,724.126953,927.013977,195.626633,723.462097,815.453918,158.607254,814.801819,1175.163696,389.486969,780.396240,1213.237549,248.309677,749.054016,830.452271,163.071381
45,721.578430,930.476746,195.352982,720.351440,818.971008,158.693588,815.221924,1176.630371,390.181549,780.799805,1215.659912,249.083267,746.069214,833.995850,163.309509
46,718.741455,933.623718,195.766434,717.018250,822.508606,159.098953,815.855164,1178.223267,390.814117,782.386719,1218.075439,249.535217,743.076843,836.961731,163.365433
47,716.695618,936.966980,196.254532,713.785461,825.774170,159.004089,816.594177,1179.713867,391.080627,783.154968,1220.649292,249.915222,740.109680,839.776794,163.419968
48,714.147522,940.164551,195.897873,710.833923,828.795288,158.450272,816.975037,1181.216797,391.575134,783.647461,1222.865723,251.189163,737.407288,843.097656,163.246109
49,711.876587,943.112366,196.035843,707.646179,832.555359,157.998810,817.427246,1182.620605,392.376678,784.083313,1225.045776,251.903030,733.954224,846.479370,162.744125
50,709.344910,946.499084,195.898224,704.764404,835.875244,157.558060,817.698059,1184.138306,392.840424,784.413879,1227.182617,252.559677,730.846863,849.271851,162.160828
51,706.816040,949.128052,195.860901,701.408081,838.751221,157.409531,817.915588,1185.597900,393.287384,784.987793,1229.175537,253.659668,727.589600,852.460083,161.857529
52,704.751953,952.158325,195.347626,698.368958,841.490967,157.027466,817.988892,1186.714111,393.845428,785.368530,1231.289307,254.402054,725.047363,855.251892,161.404205
53,702.103394,955.002625,195.338837,695.632385,844.529114,156.631042,818.577759,1188.037964,394.120789,785.453064,1233.073242,255.161636,722.078491,857.728455,160.962646
54,699.695313,957.510132,195.122452,693.044861,847.390503,155.846069,819.449890,1189.354248,394.712158,785.682556,1234.953369,255.829605,719.599304,860.490234,160.992386
55,697.288147,960.399597,194.520737,689.693298,850.416260,155.108521,819.750977,1190.609009,395.310608,786.112610,1236.347168,256.402100,717.012939,862.860168,160.441422
56,695.237183,962.826599,194.066757,687.198914,852.862671,154.484924,819.896973,1191.839233,395.753998,786.852234,1237.730225,256.789948,713.713196,865.846802,159.870102
57,692.852905,965.349060,193.779968,684.637512,855.408630,153.829910,819.961060,1192.723389,396.022034,787.160400,1239.308228,257.240387,711.321899,868.167908,159.402878
58,690.523804,967.516541,193.495163,682.436829,858.076355,152.955399,820.280518,1193.630981,396.249054,787.383667,1240.612793,257.749634,709.203369,870.634155,158.568085
59,688.481140,969.907471,192.845291,679.986755,860.364563,152.324234,820.981934,1194.617798,396.507935,787.828735,1241.843384,258.383301,706.321960,872.768860,157.850159
60,686.453796,972.017456,192.302490,677.552795,862.519897,151.305664,821.875305,1195.624756,396.622467,788.399414,1243.084717,258.750610,704.266724,875.018677,157.282379
61,684.480347,973.924316,192.089142,675.401550,864.765015,150.382446,822.391357,1196.580444,396.872803,788.649719,1244.123291,259.119873,702.255127,877.051575,156.525436
62,682.987305,976.023926,191.627731,673.560913,866.831482,149.714447,822.513000,1197.314087,397.196991,788.957458,1245.262085,259.409485,700.532776,879.319702,155.544479
63,680.967834,977.598328,191.345139,671.902039,868.636841,149.056992,822.493591,1197.905762,397.656433,789.217468,1246.238525,259.606781,698.970886,880.973755,154.977173
64,679.400452,979.521362,190.948166,670.482849,870.819458,147.789093,822.595398,1198.732910,398.071808,789.756104,1246.911255,259.442810,697.033020,882.863525,154.380554
65,677.611877,981.060181,190.203705,669.192566,872.586365,147.016281,823.001648,1199.549072,398.400665,790.129822,1247.762695,259.566376,695.313721,884.671021,154.014496
66,676.220154,982.663574,189.999496,667.872803,874.062012,146.734848,823.212097,1200.140015,398.501068,790.564697,1248.673706,259.848389,694.052490,885.877319,153.573441
67,675.161438,983.981201,189.581558,666.541992,875.539734,145.986649,823.389038,1200.684204,398.517609,790.595520,1249.528931,260.249298,692.813293,887.886108,152.879822
68,673.787048,985.489197,188.783951,665.246216,877.002747,145.412216,823.546997,1201.194092,398.545837,790.411072,1250.351929,260.716187,692.001160,889.192200,152.413956
69,672.808044,986.547791,188.605820,663.939331,878.260986,145.275040,823.662109,1201.742065,398.572357,790.468201,1250.988770,261.033691,690.731140,890.350830,152.003494
70,671.533508,987.482727,188.664810,663.327637,879.279236,144.612854,823.744690,1202.229492,398.616028,790.588379,1251.498779,261.119049,689.801331,891.769775,151.351807
71,670.211975,988.840942,188.283844,662.475708,880.644958,143.756393,823.854614,1202.619263,398.791504,790.683350,1251.970337,261.218262,689.168579,893.061340,151.060593
72,669.080872,990.091125,187.952484,661.421814,881.735535,143.765091,824.406677,1202.918335,398.647156,790.731018,1252.502563,261.396454,688.304749,894.007874,150.846176
73,668.347229,990.980469,187.478470,660.400269,882.494507,144.172714,824.543640,1203.438843,398.906403,790.847107,1252.922363,261.551208,687.220276,894.715515,150.481781
74,667.855896,991.504272,186.691208,659.653503,883.042908,143.937042,824.704834,1203.831787,399.030151,790.889709,1253.250610,261.634094,686.409668,895.552185,150.541046
75,666.681702,992.392761,186.841064,659.059692,883.775818,143.529007,825.030823,1204.127563,399.028351,790.865601,1253.562378,261.782776,685.705078,896.495544,150.940918
76,665.848022,993.358093,186.668961,658.200500,884.947815,143.029007,825.283813,1204.385620,399.073853,790.924194,1253.792603,261.844543,685.007935,897.394287,150.883698
77,665.320557,994.185730,186.443756,657.672302,885.614807,142.648560,825.308472,1204.656006,399.154358,790.939819,1254.073486,261.848694,684.310913,898.044250,150.334824
78,664.573547,994.761719,186.088211,657.176270,886.165283,142.551041,825.446167,1204.964966,399.300568,791.016785,1254.295410,261.798767,683.565796,898.591064,149.841949
79,663.792847,995.311523,185.895203,656.494263,886.697510,142.491257,825.647583,1205.226807,399.268921,791.166992,1254.369629,261.790527,682.874207,899.249390,149.854919
80,663.187012,995.735657,185.677292,656.148010,886.993469,142.396255,825.786682,1205.435059,399.293945,791.173523,1254.585693,261.812775,682.425171,899.670349,149.785477
81,662.549683,996.037109,185.400650,655.798523,887.442078,142.203003,825.944275,1205.593628,399.255035,791.247131,1254.611572,261.817291,682.029053,899.938232,149.661148
82,662.035889,996.452148,184.996643,655.595642,887.973877,141.768356,826.121704,1205.812744,399.195648,791.373901,1254.635254,261.778320,681.861877,900.208740,149.546921
83,661.704224,996.829346,184.810150,655.205139,888.331604,141.279022,826.326477,1205.997070,399.114807,791.487488,1254.704102,261.777374,681.424927,900.497009,149.258057
84,661.319824,997.134644,184.598129,654.880798,888.555542,140.799301,826.418457,1206.108154,399.046021,791.667786,1254.660767,261.691040,680.774780,900.947632,148.780746
85,660.919556,997.346497,184.303284,654.514832,888.952515,140.422470,826.508179,1206.266724,399.044891,791.709839,1254.645874,261.653198,680.214539,901.279602,148.108551
86,660.483154,997.628723,183.996170,654.195435,889.232117,140.111359,826.629272,1206.406982,398.973114,791.525574,1254.788818,261.756470,679.749146,901.665100,147.774918
87,660.037842,997.778625,183.702515,654.020935,889.396912,139.587524,826.788208,1206.542358,398.958984,791.678955,1254.760742,261.611145,679.693298,901.777771,147.512650
88,659.545837,997.869629,183.153793,653.687317,889.586975,139.149673,826.960632,1206.573364,398.842499,791.860962,1254.664429,261.494781,679.573914,901.967285,147.336700
89,659.248779,997.925964,182.868195,653.372559,889.662476,138.813492,826.961060,1206.578003,398.803070,791.940918,1254.642090,261.431580,679.513428,902.088928,147.072220
90,659.163818,998.028809,182.700912,653.320190,889.996582,137.989136,827.041016,1206.607910,398.810425,791.977112,1254.561890,261.391144,679.453247,902.192749,146.799088
91,658.973450,998.053040,182.532532,653.151428,890.150635,137.512421,827.108032,1206.697266,398.808044,791.983521,1254.474243,261.407440,678.916626,902.316772,146.263794
92,658.664063,997.992737,182.414108,652.361084,890.328430,137.726761,827.221008,1206.639526,398.706512,792.073547,1254.362915,261.332153,678.642517,902.393921,145.806946
93,658.595093,998.000671,182.298950,652.493530,890.272766,137.090683,827.265747,1206.643188,398.634277,792.042419,1254.265869,261.302643,678.365479,902.447754,145.501343
94,658.585876,998.099182,181.981567,652.085571,890.086243,137.140732,827.252991,1206.658325,398.509125,792.077759,1254.263306,261.221893,678.117310,902.506226,145.307251
95,658.418518,998.129333,181.727264,651.713501,890.262817,137.224014,827.348206,1206.672852,398.483307,792.141052,1254.259766,261.262146,677.796936,902.616272,144.939026
96,658.216919,998.094604,181.523773,651.909119,889.983154,136.603287,827.418518,1206.595825,398.402863,792.123169,1254.171997,261.237854,677.862122,902.611938,144.703293
97,657.972961,998.065796,181.351837,651.960144,889.998352,136.115921,827.472778,1206.597656,398.315308,792.134888,1254.015259,261.135559,677.827820,902.673462,144.460815
98,657.875549,998.045227,181.196014,652.400208,890.076782,135.227173,827.426147,1206.523926,398.213806,792.187683,1253.925415,261.083801,677.920959,902.591064,144.261780
99,657.754272,998.002930,181.063690,652.448181,890.068359,134.692673,827.441101,1206.509399,398.182434,792.092102,1253.817749,261.091248,678.018005,902.513062,144.002762
100,657.559509,997.898560,180.818558,652.325073,889.998047,134.380966,827.500183,1206.414795,398.123108,792.120972,1253.698853,261.056183,678.050354,902.428772,143.793274
101,657.371765,997.834778,180.559799,652.230774,889.942322,134.058517,827.532471,1206.391602,398.103088,791.913879,1253.588989,260.916412,678.101563,902.367554,143.498611
102,657.242737,997.774841,180.331757,652.224121,889.904724,133.713470,827.481750,1206.328857,398.074310,791.792786,1253.479858,260.688171,678.266907,902.405762,143.032303
103,657.171326,997.637146,180.109756,652.237976,889.929688,133.343369,827.479248,1206.312866,398.050995,791.780090,1253.432251,260.567535,678.373779,902.352417,142.461731
104,657.074219,997.536438,179.607208,652.196106,889.918213,133.002884,827.267883,1206.235352,397.949829,791.699219,1253.247314,260.515533,678.285339,902.229675,141.885666
105,657.017273,997.345520,179.399750,652.090759,889.867188,132.659622,827.263733,1206.121094,397.928864,791.652588,1253.087769,260.529938,678.094238,902.169373,141.214767
106,656.933350,997.101746,179.175888,652.031067,889.820129,132.183868,827.300476,1206.114868,397.884583,791.547974,1252.978516,260.498932,677.998169,902.130615,140.546234
107,656.880737,996.855408,179.000336,651.929321,889.767883,131.698196,827.287903,1206.037842,397.814880,791.415100,1252.763306,260.757324,677.865723,902.039246,140.062729
108,656.798584,996.648071,178.837646,651.867493,889.547668,131.122223,827.139771,1206.003784,397.868958,791.362732,1252.591431,260.834564,677.690552,902.066772,139.709137
109,656.759827,996.463745,178.586182,651.814636,889.520508,130.472000,827.156128,1205.913330,397.835938,791.314636,1252.426392,260.866577,677.683899,901.953003,139.167252
110,656.574341,996.367737,178.331879,651.787903,889.550232,129.533890,827.230774,1205.807129,397.870422,791.217957,1252.223145,260.817017,677.812317,901.848450,138.733871
111,656.577148,996.273621,177.896210,652.132935,889.572754,128.472458,827.146667,1205.757446,397.872986,791.433289,1252.015259,260.718628,677.853821,901.777283,138.329880
112,656.481750,996.205933,177.645645,652.123535,889.662964,127.891846,827.128357,1205.675171,397.853668,791.246216,1251.941284,260.723480,677.855347,901.625916,137.863464
113,656.489990,996.170959,177.410721,651.984192,889.638245,127.573662,827.145691,1205.573242,397.829559,791.091248,1251.868774,260.780457,677.875610,901.673950,137.144516
114,656.507385,996.103088,177.037277,651.904968,889.663452,127.308418,826.980957,1205.575684,397.839294,791.077087,1251.674683,260.782990,677.869873,901.719482,136.391068
115,656.498779,996.064087,176.685104,651.819519,889.630676,126.959061,827.034302,1205.471558,397.779541,790.914551,1251.639404,260.768951,677.631592,901.704529,135.822540
116,656.531555,996.031921,176.435715,651.655212,889.661072,126.620361,826.996643,1205.369263,397.797272,790.905273,1251.530396,260.754181,677.525513,901.743530,135.470032
117,656.545288,996.016846,176.144318,651.526428,889.570618,126.384651,826.942322,1205.318970,397.820953,790.849731,1251.398438,260.773712,677.359009,901.782837,135.194305
118,656.532471,995.985474,175.812729,651.452148,889.480042,126.125298,826.888062,1205.314819,397.817932,790.606934,1251.282227,260.778137,677.138245,901.845276,134.789230
119,656.381714,995.984863,175.503830,651.303528,889.496887,125.764313,826.857483,1205.239136,397.827332,790.519470,1251.231812,260.779327,676.977112,901.873352,134.340363
120,656.332397,995.885925,175.182220,651.117798,889.545593,125.440727,826.806274,1205.202271,397.748352,790.343933,1251.161255,260.758026,677.011292,901.829956,134.345642
121,656.337463,995.901123,174.959564,650.952271,889.562134,125.176208,826.777161,1205.133301,397.727264,790.281677,1251.163818,260.778442,677.050720,901.767639,134.150269
122,656.278625,995.912720,174.760056,650.657288,889.609924,124.838799,826.691833,1205.100342,397.703430,790.265991,1251.040894,260.704742,676.982422,901.772461,133.944916
123,656.268860,995.822144,174.488510,650.430908,889.662537,124.609116,826.604370,1205.057739,397.699127,790.175049,1250.955444,260.713654,676.819519,901.822815,133.732773
124,656.212463,995.810730,174.238266,650.130432,889.809814,124.388474,826.635620,1205.035645,397.602112,790.113586,1250.971436,260.647858,676.714355,901.844299,133.540146
125,656.200928,995.801819,174.012421,650.140808,889.727783,124.019791,826.568176,1204.947754,397.569092,789.968445,1250.943726,260.628326,676.477600,901.810669,133.138062
126,656.107849,995.772461,173.797653,650.017761,889.740051,123.731354,826.548096,1204.917236,397.599304,789.949097,1250.858032,260.614746,676.234741,901.806213,132.766678
127,656.119873,995.773682,173.506088,649.936584,889.802979,123.309700,826.472412,1204.859985,397.543396,789.862244,1250.853271,260.565460,675.882141,901.796021,132.242798
128,655.963867,995.750671,173.288147,649.743225,889.732483,123.185249,826.717712,1204.754272,397.422150,789.868103,1250.814575,260.579132,675.580139,901.876526,131.889496
129,655.839783,995.767639,173.074539,649.563599,889.755310,122.784851,826.511353,1204.837769,397.420197,789.842590,1250.725464,260.529510,675.406860,901.955505,131.560074
130,655.736023,995.792419,172.960449,649.461670,889.904907,122.408981,826.338623,1204.863037,397.460846,789.725830,1250.724243,260.477814,675.135864,902.089844,131.219604
131,655.600647,995.809448,172.846207,649.437073,889.985596,122.162216,826.259460,1204.862427,397.459564,789.650024,1250.760132,260.506104,674.991760,902.148865,131.014740
132,655.515686,995.800598,172.677841,649.241028,890.044739,121.872993,826.243225,1204.846436,397.405273,789.592957,1250.762939,260.495544,674.981934,902.187195,130.881821
133,655.462708,995.737488,172.580002,649.118591,890.096619,121.626244,826.668152,1204.812988,396.914764,789.458130,1250.669067,260.561676,674.974854,902.200806,130.734085
134,655.343872,995.724426,172.543457,649.438293,890.165527,120.467453,826.337646,1204.851318,397.138184,789.457825,1250.633911,260.480927,674.902222,902.211121,130.536957
135,655.265503,995.727722,172.479095,649.425354,890.044617,120.094475,826.102478,1204.864014,397.335938,788.975769,1250.668213,260.509613,674.845459,902.237915,130.335526
136,655.240051,995.750244,172.406815,649.266235,890.280518,119.903008,826.049377,1204.849121,397.348328,788.956421,1250.641846,260.768219,674.686096,902.303711,130.072266
137,655.229309,995.708862,172.314194,649.080505,890.458130,119.811180,826.088745,1204.763062,397.346924,788.929321,1250.593506,260.777222,674.647095,902.336975,129.877518
138,655.171997,995.799072,172.260895,648.942871,890.505188,119.707123,826.030640,1204.738892,397.367279,788.830200,1250.608032,260.748077,674.616455,902.369507,129.800278
139,655.118591,995.858154,172.135956,648.899597,890.453491,119.467262,825.991394,1204.826416,397.341400,788.730957,1250.622803,260.772675,674.533630,902.335022,129.475128
140,655.039429,995.863342,171.975266,648.812927,890.612061,119.255463,826.020630,1204.776123,397.329163,788.602173,1250.609619,260.807343,674.486511,902.423767,129.160080
141,655.120850,995.884705,171.900940,648.632996,890.655762,119.147926,825.961182,1204.727051,397.372467,788.587341,1250.602295,260.816559,674.427307,902.546021,128.804993
142,655.086914,995.903137,171.777954,648.488220,890.765381,118.999641,825.848999,1204.701050,397.372589,788.380310,1250.637817,260.838470,674.390747,902.604675,128.461685
143,655.079163,995.918884,171.721909,648.465027,890.863403,118.825089,825.905945,1204.709229,397.298706,788.365784,1250.616455,260.802307,674.448914,902.723938,127.990372
144,655.032410,995.942871,171.639786,648.383972,890.883484,118.758896,825.859436,1204.710938,397.358765,788.411133,1250.616089,260.752106,674.416565,902.824097,127.672531
145,654.978577,995.968506,171.546829,648.362976,890.992981,118.632637,825.763794,1204.665649,397.451721,788.336731,1250.598633,260.752899,674.207031,902.985474,127.263832
146,654.977722,995.985046,171.495758,648.341125,891.065735,118.396698,825.737427,1204.690796,397.432556,787.980225,1250.868774,260.769226,674.159119,903.041321,127.085983
147,655.037598,995.928467,171.431396,648.365234,891.258728,118.366333,825.704834,1204.703247,397.456085,788.147644,1250.668579,260.806976,674.113525,903.173584,126.731781
148,655.068726,996.031921,171.329346,648.420715,891.174805,118.188408,825.735901,1204.718750,397.390320,788.236633,1250.600708,260.774414,674.132263,903.225159,126.548691
149,655.067932,995.998657,171.148026,648.445984,891.240295,118.029633,825.767029,1204.717407,397.364227,788.112976,1250.605347,260.764465,674.283936,903.309998,126.454407
150,655.298523,996.120911,170.825165,648.500305,891.295898,117.953697,825.744568,1204.676758,397.420013,788.105713,1250.682129,260.481689,674.279663,903.277832,126.344246
151,655.433777,996.122742,170.560165,648.525269,891.309021,117.786034,825.700562,1204.693848,397.430145,788.203186,1250.690430,260.341736,674.265930,903.376770,126.113373
152,655.494629,996.110352,170.488358,648.808533,891.381592,117.242699,825.669800,1204.702393,397.364319,788.180176,1250.688232,260.384735,674.338013,903.436768,125.953537
153,655.486450,996.106873,170.093124,648.749878,891.377991,117.093376,825.720825,1204.666138,397.373413,788.147522,1250.688232,260.425446,674.427063,903.439941,125.736031
154,655.565247,996.146484,169.931671,648.989624,891.466797,116.682610,825.630005,1204.679321,397.449799,787.966675,1250.679932,260.478729,674.498108,903.466370,125.608192
155,655.714722,996.094849,169.738052,649.054321,891.565552,116.285103,825.659058,1204.677368,397.421631,787.945313,1250.669922,260.481781,674.504150,903.475464,125.400772
156,655.840576,996.108032,169.614990,649.062317,891.562622,115.973320,825.604553,1204.677246,397.471893,788.009094,1250.663208,260.426605,674.457031,903.544434,125.202538
157,655.926575,996.124207,169.467728,649.067688,891.576355,115.767624,825.641479,1204.724121,397.367645,787.941101,1250.690552,260.478058,674.486084,903.611023,125.010628
158,655.882935,996.164795,169.287262,649.092590,891.651489,115.575401,825.552124,1204.663940,397.420227,787.958008,1250.675171,260.477020,674.545837,903.616394,124.879951
159,655.970398,996.139954,169.125809,649.111694,891.682434,115.337006,825.586975,1204.661865,397.410370,788.046997,1250.653687,260.399139,674.537231,903.616455,124.706429
160,656.065125,996.144348,168.884796,649.270020,891.722229,114.930847,825.575500,1204.670410,397.408875,787.974243,1250.630249,260.442871,674.617737,903.699951,124.615768
161,656.132263,996.207336,168.667175,649.219910,891.728699,114.757469,825.585632,1204.676392,397.402161,787.950012,1250.591309,260.457214,674.606445,903.704041,124.521172
162,656.179321,996.174377,168.536942,649.238098,891.706726,114.685837,825.606506,1204.656982,397.374573,787.929443,1250.555664,260.450470,674.743286,903.720276,124.347916
163,656.251648,996.104736,168.324371,649.317139,891.729492,114.620102,825.517273,1204.600342,397.422607,787.928406,1250.551880,260.447052,674.709595,903.734436,124.214134
164,656.315735,996.108215,168.275391,649.314880,891.745239,114.514755,825.494568,1204.552979,397.434662,787.931152,1250.554932,260.446259,674.672974,903.754089,124.075127
165,656.253601,996.192627,168.239655,649.382507,891.750610,114.411179,825.514221,1204.562256,397.432983,787.903625,1250.564209,260.469208,674.744446,903.813965,123.962143
166,656.241882,996.134155,168.227951,649.375000,891.794678,114.256920,825.571655,1204.577637,397.363129,787.646851,1250.789429,260.446228,674.878845,903.828186,123.801598
167,656.257751,996.095764,168.239075,649.364502,891.796936,114.089043,825.484863,1204.570557,397.338348,787.858215,1250.602173,260.476471,674.880615,903.785034,123.575668
168,656.342102,995.996155,168.162933,649.370544,891.798157,114.015709,825.320313,1204.547729,397.406525,787.878052,1250.565552,260.381256,675.080688,903.922974,123.169868
169,656.340820,996.058105,168.141739,649.358398,891.823242,113.987778,825.413086,1204.487183,397.336731,787.929993,1250.450317,260.255798,675.185303,903.896973,122.924431
170,656.386047,996.078125,168.171127,649.289124,891.789490,113.982025,825.442444,1204.480591,397.271271,787.895935,1250.452271,260.261292,675.124451,903.884827,123.052750
171,656.397217,996.075073,168.172302,649.311584,891.806274,113.974716,825.442200,1204.453247,397.280457,787.822754,1250.405884,260.287933,675.087036,903.861328,123.028809
172,656.438293,996.083740,168.146500,649.275391,891.804382,113.999695,825.363708,1204.459717,397.300812,787.813049,1250.403931,260.361359,675.111145,903.757141,123.009354
173,656.459045,996.013489,168.120331,649.272949,891.797302,113.984161,825.399231,1204.372803,397.287750,787.962219,1250.351685,260.209595,675.122131,903.678040,123.002365
