Präzision01162
Date:,2025/04/24
Time:,14:08:09
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
137,672.115784,984.663818,176.715851,650.684937,893.579407,108.129494,677.517212,900.640198,120.598557,,,,,,,,,,723.189575,1236.906738,288.735443,,,,,,,,,,,,
138,672.565674,984.559082,176.494247,650.853882,893.616089,107.909569,678.008972,900.584961,120.151863,,,,,,,,,,723.342590,1236.789551,288.679626,,,,,,,,,,,,
139,673.157898,984.653870,176.103760,650.960693,893.537842,107.730843,678.473633,900.663269,119.748604,,,,,,,,,,723.483154,1236.768677,288.560852,,,,,,,,,,,,
140,673.576721,984.954346,175.854599,651.473938,893.564209,107.688332,678.674927,900.641541,119.676018,,,,,,,,,,723.646729,1236.642700,288.353363,,,,,,,,,,,,
141,674.051941,985.102844,175.691513,651.752319,893.633972,107.435921,678.719727,900.690552,119.380638,,,,,,,,,,723.689941,1236.495972,287.912292,,,,,,,,,,,,
142,674.531677,984.977722,175.346680,651.834106,893.681580,106.895012,679.018372,900.712585,119.124001,,,,,,,,,,723.802429,1236.445923,287.710114,,,,,,,,,,,,
143,674.982239,984.925720,175.085236,652.009094,893.605286,106.700943,679.044067,900.664795,119.073311,,,,,,,,,,724.056885,1236.273193,287.430389,,,,,,,,,,,,
144,675.521179,985.068420,174.785110,651.984741,893.585266,107.099625,679.121948,900.638916,118.977486,,,,,,,,,,724.335876,1236.132690,287.183472,,,,,,,,,,,,
145,675.935242,985.129761,174.482239,651.857483,893.505798,107.478653,679.193787,900.579834,118.993843,,,,,,,,,,724.491394,1236.032227,286.932526,,,,,,,,,,,,
146,676.336975,985.158630,174.397659,651.847534,893.478760,107.586273,679.142517,900.574707,118.870354,,,,,,,,,,724.722107,1235.878418,286.804688,,,,,,,,,,,,
147,676.497131,985.013000,174.592957,651.930786,893.478027,107.682587,679.293213,900.583496,118.783638,,,,,,,,,,724.795654,1235.762451,286.708374,,,,,,,,,,,,
148,677.217224,984.963196,174.495056,652.054138,893.490784,107.779137,679.603455,900.564026,118.581352,,,,,,,,,,724.805847,1235.633179,286.714386,,,,,,,,,,,,
149,678.149048,984.894287,174.430450,652.225891,893.376038,108.033707,679.639343,900.701172,118.559059,,,,,,,,,,724.967163,1235.587402,286.605103,,,,,,,,,,,,
150,679.028748,984.769653,174.494247,652.341858,893.356812,108.172470,680.002563,900.543579,118.397453,,,,,,,,,,725.131287,1235.412109,286.546021,,,,,,,,,,,,
151,679.839172,984.800903,174.240555,652.702271,893.463562,108.107338,680.265198,900.605591,118.026825,,,,,,,,,,725.278015,1235.278320,286.501221,,,,,,,,,,,,
152,680.487244,984.882690,173.948502,652.883972,893.562561,108.211601,680.236877,900.740173,117.789810,,,,,,,,,,725.296875,1235.215820,286.480194,,,,,,,,,,,,
153,680.991943,984.667786,173.847504,653.062378,893.566345,108.369934,680.737549,900.616577,117.776680,,,,,,,,,,725.286316,1235.152954,286.425903,,,,,,,,,,,,
154,682.264465,984.622131,173.817352,653.239624,893.505188,108.560143,680.907227,900.541870,117.104347,,,,,,,,,,725.267212,1235.157471,286.412109,,,,,,,,,,,,
155,683.619568,984.435303,173.974960,653.506470,893.436218,108.678986,681.300964,900.639832,116.581207,,,,,,,,,,725.426331,1235.079834,286.388855,,,,,,,,,,,,
156,684.972473,983.988220,173.803314,653.807007,893.091614,108.982758,681.785278,900.720642,116.344795,,,,,,,,,,725.053650,1235.212280,286.452087,,,,767.875732,1208.518677,483.657288,,,,,,
157,685.518372,984.000305,173.376144,654.210449,892.719482,109.502434,682.392822,900.736145,116.169052,,,,,,,,,,725.299011,1235.088135,286.334900,,,,,,,,,,,,
158,686.397034,983.863037,173.221329,654.727173,892.306458,109.872421,682.985596,900.682129,115.947044,,,,,,,,,,725.482239,1234.880493,286.166199,,,,,,,,,,,,
159,687.854736,983.874023,173.146912,655.706055,892.236572,109.379562,683.734924,900.900879,115.737984,,,,,,,,,,725.411987,1234.723267,286.199585,,,,,,,,,,,,
160,689.245789,983.713745,173.263992,656.218567,891.914978,109.972870,684.708618,900.691467,115.422134,,,,,,,,,,725.398804,1234.571411,286.379944,,,,,,,,,,,,
161,690.228577,983.318237,172.891373,656.051025,891.271057,110.592979,684.962341,900.957520,114.928024,,,,,,,,,,725.340271,1234.433105,286.443329,,,,,,,,,,,,
162,690.685059,983.069824,172.438232,656.206299,890.779724,111.091179,685.611206,900.710876,114.742996,,,,,,,,,,725.323914,1234.168091,286.463013,,,,,,,,,,,,
163,691.508118,982.896179,172.386230,656.837280,890.613464,111.184258,686.404053,900.512695,114.428734,,,,,,,,,,725.306396,1234.021851,286.437988,,,,,,,,,,,,
164,692.695435,982.623962,172.294128,657.963440,890.613831,110.322258,686.638550,900.773438,113.491722,,,,,,,,,,725.361450,1233.715576,286.623840,,,,,,,,,,,,
165,694.041748,982.296265,172.198486,659.018616,890.772583,110.231476,687.318054,900.826233,112.820992,,,,,,,,,,725.182129,1233.625244,286.542358,,,,,,,,,,,,
166,694.820862,982.058472,171.885635,660.218750,890.638062,109.804153,688.076233,900.813171,111.946594,,,,,,,,,,725.117493,1233.444214,286.493469,,,,,,,,,,,,
167,695.158142,981.805725,171.116104,660.769226,890.584473,108.869400,688.583313,901.186523,110.278534,,,,,,,,,,725.054260,1233.198853,286.542114,,,,,,,,,,,,
168,695.742249,981.278137,170.655197,661.291443,890.538940,108.090530,689.246399,901.343811,109.060623,,,,,,,,,,724.884827,1232.963013,286.590393,,,,,,,,,,,,
169,696.245117,980.981201,170.058533,661.742004,890.493408,107.292648,689.739685,901.375854,107.691154,,,,,,,,,,724.716797,1232.655762,286.820587,,,,,,,767.461304,1207.921265,484.115051,,,
170,696.863586,981.048645,169.623276,662.264771,890.528809,106.993515,689.586670,901.374390,106.815117,,,,,,,,,,724.608398,1232.312622,286.832367,,,,,,,,,,,,
171,697.389404,981.174011,169.437500,662.474243,890.263489,107.254128,690.131409,901.284363,107.130325,,,,,,,,,,724.603455,1231.928345,287.000824,,,,,,,,,,767.174072,1207.594238,484.375336
172,697.491882,981.420410,169.322372,662.429382,890.268005,107.532379,690.455505,901.041931,107.564178,,,,,,,,,,724.453186,1231.680298,287.005463,,,,,,,,,,767.060791,1207.437012,484.525269
173,697.756531,981.445740,169.120056,662.043091,890.106934,107.603317,690.438416,900.918701,107.751144,,,,,,,,,,724.353271,1231.498169,286.953644,,,,,,,,,,766.804993,1207.258911,484.713257
174,697.794861,981.490356,169.004578,661.835022,890.109558,107.533020,690.305481,900.923584,107.708839,,,,,,,,,,724.324280,1231.264648,286.903290,,,,,,,,,,766.725281,1207.027466,484.763367
175,697.825867,981.552185,168.806564,661.672668,890.240967,107.409737,690.096252,901.019775,107.673935,,,,,,,,,,724.242188,1231.202026,286.777039,,,,,,,,,,766.703552,1206.873413,484.781525
176,697.774841,981.629211,168.710724,661.613586,890.330688,107.369476,689.940063,900.936646,107.832901,,,,,,,,,,724.289429,1231.195435,286.752014,,,,,,,,,,766.575623,1206.669922,484.714874
177,697.640015,981.762268,168.565536,661.567993,890.428955,107.317253,689.914185,900.882446,107.945259,,,,,,,,,,724.357056,1231.110596,286.733582,,,,,,,,,,766.618469,1206.534668,484.757996
178,697.528259,981.908508,168.532028,661.455505,890.458008,107.330299,689.866333,900.967590,107.917511,,,,,,,,,,724.439880,1231.063110,286.799194,,,,,,,,,,766.484314,1206.307007,484.779785
179,697.412231,981.975159,168.459045,661.638733,890.694336,107.022415,689.773865,901.006042,107.856186,,,,,,,,,,724.465332,1231.051392,286.803772,,,,,,,,,,766.461365,1206.111816,484.715210
180,697.279724,982.048157,168.355087,661.679504,890.920288,106.979721,690.279175,900.669556,108.033028,,,,,,,,,,724.497375,1231.033691,286.844330,,,,,,,,,,766.454468,1205.891357,484.705902
181,697.160217,982.128235,168.187866,661.517700,890.843262,106.746880,690.334229,900.605347,108.315575,,,,,,,,,,724.605286,1231.049438,286.866699,,,,,,,,,,766.390503,1205.685303,484.632141
182,697.064819,982.174011,168.187958,661.377319,890.869568,106.654793,690.145203,900.583252,108.478195,,,,,,,,,,724.717346,1231.062744,286.892914,,,,,,,,,,766.419495,1205.565552,484.630280
183,696.978943,982.190613,168.179245,661.284302,890.925354,106.686012,689.938049,900.646118,108.556702,,,,,,,,,,724.806763,1230.958374,286.821564,,,,,,,,,,766.348267,1205.465088,484.583984
184,696.923706,982.199890,168.135223,661.223450,890.926270,106.603859,689.871216,900.605225,108.526527,,,,,,,,,,724.949829,1230.956665,286.831024,,,,,,,,,,766.388367,1205.366333,484.615021
185,696.864075,982.229187,167.981277,661.226257,890.925842,106.566658,689.781555,900.800842,108.716309,,,,,,,,,,724.980530,1230.938843,286.869202,,,,,,,,,,766.430176,1205.272583,484.585449
186,696.853943,982.229614,168.013550,661.213562,890.938416,106.453148,689.775024,900.771179,108.805733,,,,,,,,,,725.039673,1230.953735,286.920258,,,,,,,,,,766.444702,1205.265625,484.568268
187,696.849854,982.215027,167.969437,661.207886,890.950623,106.452461,689.706299,900.840027,108.855049,,,,,,,,,,725.083191,1230.854248,286.896393,,,,,,,,,,766.448792,1205.170898,484.583710
188,696.851868,982.213257,167.955750,661.194397,890.972107,106.468987,689.633484,900.818665,108.870514,,,,,,,,,,725.094788,1230.842651,286.887146,,,,,,,,,,766.442017,1205.153442,484.593842
189,696.929810,982.236023,168.039536,661.168457,890.935730,106.457794,689.550293,900.706665,108.844299,,,,,,,,,,725.153625,1230.822998,286.943207,,,,,,,,,,766.439087,1205.243774,484.609528
190,696.939575,982.205627,168.016800,661.144958,890.954468,106.431595,689.546570,900.710449,108.826241,,,,,,,,,,725.266357,1230.967407,286.638184,,,,,,,,,,766.496887,1205.298706,484.543884
191,697.000671,982.186340,168.065063,661.178711,890.950256,106.501503,689.590698,900.719482,108.853386,,,,,,,,,,725.344849,1230.867920,286.847870,,,,,,,,,,766.496399,1205.286621,484.574066
192,697.037109,982.182190,168.097168,661.155029,890.930054,106.504570,689.618225,900.747986,108.867317,,,,,,,,,,725.622620,1230.733398,286.616486,,,,,,,,,,766.575134,1205.287476,484.610962
193,697.179871,982.143982,168.165665,661.186462,890.939453,106.449402,689.608459,900.693054,108.857094,,,,,,,,,,725.705994,1230.723389,286.513763,,,,,,,,,,766.572083,1205.272339,484.645538
194,697.293274,982.141602,168.103973,661.195740,890.951599,106.492928,689.693237,900.639526,108.790909,,,,,,,,,,725.721191,1230.782471,286.583374,,,,,,,,,,766.529907,1205.269043,484.656708
195,697.298767,982.194885,168.040817,661.196289,890.943787,106.487411,689.761353,900.698425,108.767151,,,,,,,,,,725.756226,1230.672974,286.608978,,,,,,,,,,766.530151,1205.268433,484.647552
196,697.308716,982.270691,167.939117,661.226440,890.958984,106.460197,689.775879,900.639343,108.785858,,,,,,,,,,725.842896,1230.645142,286.656219,,,,,,,,,,766.526917,1205.270142,484.653259
197,697.490967,982.257324,167.945221,661.210327,890.950745,106.464905,689.821411,900.668091,108.785683,,,,,,,,,,725.873535,1230.641113,286.649963,,,,,,,,,,766.541382,1205.252197,484.672638
198,697.520752,982.328308,167.908417,661.198547,890.943787,106.476875,689.785278,900.558716,108.516861,,,,,,,,,,725.881042,1230.551025,286.588989,,,,,,,,,,766.544617,1205.163818,484.661713
199,697.552490,982.370117,167.704315,661.224609,890.958557,106.462059,689.796997,900.577454,108.411446,,,,,,,,,,725.866333,1230.528931,286.791382,,,,,,,,,,766.482544,1205.129761,484.694458
200,697.633728,982.431091,167.676163,661.195435,891.029541,106.512695,689.776001,900.584534,108.418015,,,,,,,,,,725.860596,1230.506104,286.859833,,,,,,,,,,766.479980,1205.044800,484.682770
201,697.577576,982.486816,167.543823,661.220581,890.975647,106.469788,689.643555,900.641724,108.406067,,,,,,,,,,725.875244,1230.497192,286.864502,,,,,,,,,,766.455566,1205.024902,484.691406
202,697.511719,982.652039,167.262024,661.197021,890.947327,106.498276,689.661804,900.539734,108.431885,,,,,,,,,,725.927612,1230.435791,286.843140,,,,,,,,,,766.509277,1204.951782,484.643707
203,697.497375,982.713928,167.042770,661.162903,891.016479,106.481964,689.649963,900.712891,108.795746,,,,,,,,,,725.955444,1230.405029,286.838623,,,,,,,,,,766.505127,1204.934570,484.650543
204,697.487427,982.813354,166.951859,661.081421,891.062256,106.435951,689.606384,900.637878,108.913651,,,,,,,,,,726.037720,1230.433105,286.782410,,,,,,,,,,766.524597,1204.851318,484.582916
205,697.445557,982.848572,166.877167,661.040649,891.049438,106.448814,689.559143,900.664612,108.896065,,,,,,,,,,726.059753,1230.419556,286.786163,,,,,,,,,,766.561340,1204.754883,484.567444
206,697.439819,982.929199,166.815796,661.034485,891.037781,106.464722,689.568542,900.600525,108.866859,,,,,,,,,,725.975220,1230.316406,286.778992,,,,,,,,,,766.549072,1204.743286,484.544861
207,697.423340,982.981934,166.703583,661.018555,891.065430,106.441422,689.525513,900.651733,108.808441,,,,,,,,,,725.983093,1230.279541,286.836975,,,,,,,,,,766.545776,1204.648193,484.558746
208,697.380981,982.997192,166.645065,661.051697,891.103455,106.430473,689.557800,900.593018,108.810623,,,,,,,,,,725.997559,1230.263916,286.823761,,,,,,,,,,766.527954,1204.629639,484.594818
209,697.430298,983.045471,166.620651,660.989441,891.078735,106.468788,689.512512,900.582581,108.826431,,,,,,,,,,726.003296,1230.264648,286.813446,,,,,,,,,,766.476990,1204.532959,484.545471
210,697.449097,983.062805,166.477493,660.995667,891.062256,106.446915,689.451843,900.619141,108.781609,,,,,,,,,,725.979614,1230.264526,286.797546,,,,,,,,,,766.518982,1204.531250,484.513336
211,697.432007,983.168518,166.411484,660.940186,891.072876,106.494904,689.422729,900.621643,108.757469,,,,,,,,,,726.008972,1230.165039,286.807312,,,,,,,,,,766.545349,1204.541748,484.497437
212,697.562073,983.183716,166.373581,660.909790,891.050720,106.430954,689.402039,900.625854,108.753387,,,,,,,,,,725.882690,1230.159790,286.794464,,,,,,,,,,766.441162,1204.510498,484.550812
213,697.631836,983.201904,166.345703,660.933899,891.073853,106.496796,689.416748,900.583618,108.796509,,,,,,,,,,725.930237,1230.115723,286.878357,,,,,,,,,,766.467896,1204.410522,484.648560
214,697.675293,983.208130,166.295761,660.971863,891.146057,106.450569,689.482117,900.598633,108.813828,,,,,,,,,,725.908081,1230.033081,286.823822,,,,,,,,,,766.443604,1204.400757,484.624237
215,697.783386,983.222961,166.263168,660.970337,891.165344,106.431587,689.477173,900.616577,108.817474,,,,,,,,,,725.846130,1230.028564,286.817291,,,,,,,,,,766.503479,1204.318848,484.611694
216,697.846619,983.281738,166.199448,661.007751,891.050659,106.465942,689.541260,900.607788,108.817398,,,,,,,,,,725.873474,1230.033813,286.862488,,,,,,,,,,766.450256,1204.393433,484.542297
217,698.011841,983.299011,166.190506,661.093079,891.053772,106.475029,689.675049,900.587219,108.808266,,,,,,,,,,725.833801,1229.998169,286.871796,,,,,,,,,,766.436157,1204.330566,484.515472
218,697.995911,983.305420,166.144211,661.090393,891.152161,106.455894,689.705933,900.548096,108.510017,,,,,,,,,,725.775513,1229.903809,286.867035,,,,,,,,,,766.416992,1204.294312,484.567047
219,698.117798,983.350586,166.129929,661.107483,891.072083,106.543533,689.715027,900.541016,108.410828,,,,,,,,,,725.810364,1229.870361,286.941864,,,,,,,,,,766.417542,1204.294556,484.645630
220,698.171814,983.412842,166.088562,661.161926,891.108643,106.482597,689.839600,900.495422,108.423172,,,,,,,,,,725.803406,1229.862671,286.935028,,,,,,,,,,766.358398,1204.275513,484.625671
221,698.079285,983.488586,166.049973,661.044373,891.397583,106.185577,689.734985,900.596924,108.434982,,,,,,,,,,725.759766,1229.870605,286.958618,,,,,,,,,,766.322876,1204.271362,484.634277
222,698.188110,983.466675,166.019196,661.068604,891.459167,106.076889,689.801819,900.527954,108.432838,,,,,,,,,,725.544739,1229.857788,286.991028,,,,,,,,,,766.307617,1204.257324,484.727661
223,698.265381,983.432007,165.964325,661.237549,891.088135,106.426720,689.793884,900.500916,108.408279,,,,,,,,,,725.580505,1229.859619,286.953674,,,,,,,,,,766.298157,1204.175659,484.619415
224,698.294250,983.432312,165.994110,661.022156,891.380676,106.199234,689.878174,900.489502,108.470917,,,,,,,,,,725.605103,1229.847046,286.942963,,,,,,,,,,766.363342,1204.151855,484.688202
225,698.142822,983.540771,165.905380,661.063538,891.493958,106.081459,689.846497,900.484619,108.495018,,,,,,,,,,725.645447,1229.762329,286.944183,,,,,,,,,,766.285156,1204.137085,484.690155
226,698.211670,983.505981,165.952042,661.100159,891.444458,106.135864,689.804504,900.495972,108.485802,,,,,,,,,,725.570435,1229.728882,286.975189,,,,,,,,,,766.250977,1204.135132,484.699219
227,698.214050,983.540405,165.933090,661.182556,891.091980,106.440613,689.772095,900.512085,108.470284,,,,,,,,,,725.613342,1229.724976,286.935760,,,,,,,,,,766.251404,1204.136108,484.700897
228,698.259766,983.476196,165.759903,661.146973,891.081787,106.574654,689.773438,900.501343,108.438324,,,,,,,,,,725.705017,1229.738159,286.887482,,,,,,,,,,766.214844,1204.129639,484.682800
229,698.119446,983.593384,165.621857,660.989868,891.391296,106.246986,689.684265,900.531677,108.443329,,,,,,,,,,725.660095,1229.714966,286.992035,,,,,,,,,,766.197205,1204.128540,484.693085
230,698.181885,983.535645,165.681763,660.997803,891.512207,106.053383,689.698120,900.543518,108.447289,,,,,,,,,,725.533203,1229.712280,286.988586,,,,,,,,,,766.165833,1204.099365,484.786438
231,698.209534,983.550476,165.690857,660.994934,891.468079,106.061783,689.799500,900.502930,108.468880,,,,,,,,,,725.485291,1229.682861,287.068939,,,,,,,,,,766.141357,1204.091064,484.820740
232,698.234009,983.561096,165.723862,661.084534,891.211365,106.410866,689.778870,900.498840,108.447098,,,,,,,,,,725.598206,1229.695923,287.042206,,,,,,,,,,766.140503,1204.092407,484.817993
233,698.319519,983.608582,165.582428,660.927917,891.429993,106.134346,689.783264,900.505127,108.462547,,,,,,,,,,725.600891,1229.601685,287.011475,,,,,,,,,,766.198181,1204.004639,484.801575
234,698.355347,983.638062,165.474274,660.983582,891.451599,106.101730,689.782593,900.497192,108.444672,,,,,,,,,,725.499023,1229.591187,287.039154,,,,,,,,,,766.170227,1204.078369,484.795990
235,698.318359,983.655518,165.422836,661.106750,891.217163,106.372581,689.672546,900.586121,108.390663,,,,,,,,,,725.601929,1229.597412,286.984039,,,,,,,,,,766.160095,1204.099365,484.792938
236,698.378845,983.648071,165.505692,661.002808,891.338867,106.302818,689.670105,900.606018,108.400185,,,,,,,,,,725.446228,1229.577759,287.092194,,,,,,,,,,766.152710,1204.097290,484.803650
237,698.367920,983.639160,165.457748,661.124451,891.189453,106.459167,689.803406,900.528259,108.428085,,,,,,,,,,725.494873,1229.578979,287.029877,,,,,,,,,,766.149414,1204.094482,484.808502
238,698.433167,983.699646,165.379990,661.007751,891.347473,106.294281,689.797058,900.566345,108.454468,,,,,,,,,,725.386658,1229.568726,287.048340,,,,,,,,,,766.074585,1204.073608,484.850922
239,698.447937,983.708435,165.373886,660.998474,891.406677,106.226257,689.801147,900.465271,108.401222,,,,,,,,,,725.306274,1229.569824,287.076324,,,,,,,,,,766.115662,1204.087769,484.835266
240,698.526978,983.743408,165.413544,661.150696,891.181396,106.472580,689.828979,900.489319,108.430916,,,,,,,,,,725.486938,1229.573853,286.976105,,,,,,,,,,766.076050,1204.074585,484.850891
241,698.565002,983.783997,165.357040,661.087891,891.289490,106.414505,689.912170,900.506409,108.401535,,,,,,,,,,725.446472,1229.492554,286.979187,,,,,,,,,,766.075378,1204.069214,484.850067
242,698.661316,983.789307,165.432281,661.129395,891.273865,106.441345,689.898376,900.530090,108.407814,,,,,,,,,,725.344666,1229.564453,287.046448,,,,,,,,,,766.009155,1204.076660,484.813568
243,698.691528,983.817505,165.271484,661.179688,891.243286,106.474159,689.923767,900.529602,108.390892,,,,,,,,,,725.308655,1229.574097,287.116608,,,,,,,,,,765.992004,1204.078247,484.813019
244,698.749939,983.835510,165.262161,661.122986,891.345032,106.350578,689.929871,900.591248,108.367912,,,,,,,,,,725.338318,1229.493286,286.993317,,,,,,,,,,766.020630,1204.078247,484.796448
245,698.762024,983.836975,165.236908,661.237000,891.189270,106.529297,690.008484,900.576050,108.375008,,,,,,,,,,725.615051,1229.771240,286.438385,,,,,,,,,,766.010925,1204.078735,484.804016
246,698.829529,983.839600,165.212219,661.128662,891.323792,106.468117,689.995300,900.501343,108.371620,,,,,,,,,,725.445374,1229.563354,286.803528,,,,,,,,,,765.939758,1204.058716,484.848755
247,698.863342,983.902161,165.207581,661.213196,891.256653,106.504662,690.046265,900.452209,108.384262,,,,,,,,,,725.260864,1229.508179,286.954803,,,,,,,,,,765.908142,1204.052368,484.874847
248,698.875427,983.911316,165.151367,661.210571,891.122498,106.582245,690.114319,900.524597,108.385429,,,,,,,,,,725.442017,1229.480591,286.892456,,,,,,,,,,765.908936,1204.053101,484.875275
249,698.892029,983.847656,165.155411,661.129028,891.211731,106.505318,690.010254,900.513428,108.373650,,,,,,,,,,725.338501,1229.472534,286.913361,,,,,,,,,,766.250183,1203.982300,484.707855
250,698.946228,983.933167,165.182220,661.133240,891.221191,106.470894,689.980042,900.497620,108.365532,,,,,,,,,,725.360107,1229.480469,286.915375,,,,,,,,,,766.119385,1203.959717,484.744720
251,698.923462,983.951294,165.199814,661.122070,891.452576,106.304153,689.992004,900.492065,108.368408,,,,,,,,,,725.414856,1229.507568,286.900940,,,,,,,,,,765.988647,1203.954590,484.838531
252,698.885193,983.938965,165.182114,661.106873,891.476318,106.284096,689.958801,900.542603,108.347725,,,,,,,,,,725.429016,1229.410889,286.859802,,,,,,,,,,765.951660,1203.953125,484.875427
253,698.746277,983.868774,164.797684,661.124023,891.388916,106.302246,689.985046,900.501465,108.358833,,,,,,,,,,725.350769,1229.400146,286.822845,,,,,,,,,,765.942871,1203.923462,484.939545
254,698.889893,983.955933,165.048401,661.075439,891.549316,106.196938,689.964111,900.503662,108.393173,,,,,,,,,,725.534119,1229.416626,286.747192,,,,,,,,,,766.203552,1203.930298,484.818604
255,698.920898,983.970703,165.117889,661.139587,891.442383,106.386093,689.970703,900.629822,108.344910,,,,,,,,,,725.480286,1229.383789,286.807495,,,,,,,,,,766.053772,1203.926636,484.861450
256,698.779846,983.905396,164.737625,661.038208,891.512756,106.240479,689.922607,900.609680,108.349335,,,,,,,,,,725.566406,1229.383179,286.777222,,,,,,,,,,765.941528,1203.920532,484.939362
257,698.795410,983.896790,164.599899,661.074097,891.517334,106.286797,690.001404,900.507568,108.394531,,,,,,,,,,725.546631,1229.328735,286.720551,,,,,,,,,,765.872986,1203.925171,484.915863
258,698.987854,984.017944,165.038391,661.087769,891.474243,106.289543,689.978455,900.486084,108.382339,,,,,,,,,,725.541321,1229.302124,286.750488,,,,,,,,,,765.878784,1203.927612,484.897736
259,698.841675,983.913879,164.710907,661.076355,891.521790,106.182716,689.972961,900.498718,108.366768,,,,,,,,,,725.562744,1229.299927,286.732239,,,,,,,,,,765.921387,1203.964722,484.799377
260,698.793640,983.953552,164.608810,661.102722,891.579346,106.171349,689.516113,900.713867,108.240707,,,,,,,,,,725.578857,1229.309204,286.676392,,,,,,,,,,765.962585,1203.985718,484.728760
261,699.134888,983.933899,164.973785,661.094543,891.558289,106.139977,689.760376,900.610535,108.291908,,,,,,,,,,725.600342,1229.298828,286.702240,,,,,,,,,,765.979309,1203.992432,484.702026
262,699.125854,984.015381,164.959335,661.145386,891.555359,106.156891,690.002380,900.556458,108.356133,,,,,,,,,,725.687378,1229.302734,286.628479,,,,,,,,,,766.028320,1203.982666,484.734436
263,699.242065,983.983582,165.045792,661.271729,891.295837,106.488777,690.067383,900.499207,108.303215,,,,,,,,,,725.745483,1229.308594,286.574707,,,,,,,,,,766.018066,1203.978882,484.749939
264,699.129822,984.000854,164.941727,661.138123,891.453552,106.341209,689.504395,900.868408,108.072807,,,,,,,,,,725.679504,1229.302002,286.648712,,,,,,,,,,765.971008,1203.988403,484.719208
265,698.947449,984.033752,164.793137,661.128479,891.547485,106.150261,689.874329,900.673706,108.150848,,,,,,,,,,725.732666,1229.300049,286.570618,,,,,,,,,,765.970093,1203.989868,484.704590
266,699.352356,983.915955,164.994934,661.191772,891.577209,106.112755,689.647583,900.716736,108.176125,,,,,,,,,,725.745361,1229.225586,286.525635,,,,,,,,,,766.018005,1204.000488,484.701599
267,699.124329,984.051453,164.831833,661.236633,891.543518,106.220062,689.421021,900.783752,108.101418,,,,,,,,,,725.709229,1229.215088,286.478577,,,,,,,,,,766.014099,1204.006836,484.663513
268,699.401489,984.002441,164.913239,661.176147,891.559692,106.244072,690.110413,900.612915,108.000244,,,,,,,,,,725.716003,1229.208008,286.557861,,,,,,,,,,766.282776,1204.011719,484.561249
269,699.682556,983.949768,164.783340,661.333862,891.257813,106.522011,690.185425,900.507202,108.261894,,,,,,,,,,725.744995,1229.238770,286.423126,,,,,,,,,,766.026428,1203.990479,484.603302
270,699.557129,983.951660,164.730728,661.293579,891.179626,106.676430,689.690674,900.685608,108.215622,,,,,,,,,,725.842896,1229.368042,286.314789,,,,,,,,,,765.942383,1204.004395,484.663696
271,699.720581,983.942627,164.683029,661.268555,891.186340,106.654533,689.910950,900.676331,108.185333,,,,,,,,,,725.815796,1229.273438,286.354645,,,,,,,,,,766.223572,1204.036743,484.489716
272,699.452515,984.025146,164.702271,661.169678,891.466431,106.283630,690.097290,900.584534,108.246590,,,,,,,,,,725.781677,1229.212524,286.407715,,,,,,,,,,766.111328,1204.035278,484.497345
273,699.486328,983.960999,164.720444,661.268188,891.332031,106.478027,690.090942,900.530457,108.274879,,,,,,,,,,725.822021,1229.213013,286.379028,,,,,,,,,,766.014954,1204.029541,484.564026
274,699.572693,983.935059,164.649597,661.255615,891.235535,106.582466,690.095154,900.544495,108.273758,,,,,,,,,,725.904480,1229.252319,286.314026,,,,,,,,,,765.942566,1204.116577,484.598145
275,699.551147,983.957092,164.653183,661.236267,891.225159,106.595520,690.057678,900.575623,108.262039,,,,,,,,,,725.908936,1229.188477,286.284515,,,,,,,,,,766.002625,1204.063843,484.539063
276,699.433228,983.976868,164.672577,661.232605,891.224609,106.563110,690.041077,900.515076,108.265274,,,,,,,,,,725.923584,1229.255859,286.239044,,,,,,,,,,766.044739,1204.045898,484.502716
277,699.434875,983.956177,164.616364,661.235229,891.153015,106.582863,690.025635,900.492737,108.270241,,,,,,,,,,725.932922,1229.202759,286.229706,,,,,,,,,,766.031372,1204.047852,484.510651
278,699.412781,983.958374,164.622208,661.239746,891.221619,106.583084,690.085571,900.474609,108.284767,,,,,,,,,,725.943298,1229.260254,286.246826,,,,,,,,,,766.004028,1204.156494,484.468994
279,699.356506,984.041809,164.600723,661.211670,891.255615,106.586769,690.083374,900.458923,108.294029,,,,,,,,,,725.927795,1229.294922,286.216614,,,,,,,,,,766.005127,1204.177368,484.457092
280,699.313538,984.054810,164.592926,661.182800,891.240723,106.477745,690.060669,900.468140,108.378540,,,,,,,,,,725.953125,1229.206543,286.178314,,,,,,,,,,766.120483,1204.103516,484.412933
281,699.296753,983.984436,164.559235,661.177124,891.242920,106.475403,689.973083,900.539612,108.372658,,,,,,,,,,725.977844,1229.172363,286.170593,,,,,,,,,,766.003784,1204.163086,484.383392
282,699.216064,983.999878,164.520813,661.127625,891.160339,106.526718,689.917297,900.515991,108.359749,,,,,,,,,,725.961365,1229.191528,286.173004,,,,,,,,,,766.193115,1204.193359,484.289734
