Präzision41
Date:,2025/04/16
Time:,14:29:53
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
11,796.018066,684.089905,76.925522,701.739319,1022.510803,202.669434,796.281982,800.828552,93.376556,696.996155,1113.621338,358.477722,822.928528,704.598572,73.677177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,795.979675,684.044861,77.020164,701.715576,1022.425110,202.686966,796.286926,800.829346,93.375633,697.037048,1113.529541,358.489014,822.906860,704.631165,73.662430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,796.018311,684.020020,76.987106,701.681030,1022.428223,202.538605,796.292908,800.839722,93.357002,697.061646,1113.515747,358.481842,822.919617,704.585693,73.712280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,796.036072,684.024292,76.961861,701.699219,1022.442322,202.485367,796.305786,800.859009,93.389893,697.048828,1113.517090,358.484863,823.015503,704.584045,73.731956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,795.989807,683.995544,76.978470,701.706848,1022.445007,202.486923,796.335999,800.928833,93.185669,697.020325,1113.518311,358.500549,822.984497,704.616272,73.798576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,795.765503,683.876282,77.028404,701.684082,1022.447510,202.507401,796.359680,800.961426,92.974579,697.064209,1113.530884,358.484009,823.080017,704.512268,73.870804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,795.728821,683.855469,77.047447,701.691040,1022.442322,202.508163,796.393494,800.973755,92.933945,697.026245,1113.611084,358.445282,823.122131,704.476379,73.894165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,795.732605,683.863586,77.078354,701.697876,1022.441589,202.502213,796.391418,800.983337,93.001991,697.038757,1113.536621,358.479004,823.091614,704.595459,73.855858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,795.937866,683.971191,76.978806,701.640503,1022.432251,202.559525,796.361572,800.904175,93.121948,697.005066,1113.491333,358.495789,823.077515,704.458008,73.854790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,796.072510,684.031860,76.912643,701.582886,1022.431152,202.510925,796.297424,800.735229,93.339546,696.975403,1113.488647,358.507782,822.988708,704.558228,73.657593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,796.081421,684.034851,76.906357,701.617188,1022.430115,202.566574,796.275513,800.773621,93.435104,696.978699,1113.498901,358.528320,823.013794,704.515015,73.676834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,796.152588,683.953125,76.727074,701.594910,1022.326172,202.582626,796.275269,800.716980,93.390732,696.974731,1113.494751,358.512085,822.948608,704.536316,73.700455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,796.013855,683.924072,76.901939,701.510071,1022.292358,202.560135,796.298584,800.795959,93.184303,696.945129,1113.499023,358.475311,822.926880,704.508240,73.776436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,795.910156,683.870361,77.033806,701.403503,1022.305542,202.571823,796.348022,800.846741,93.159508,696.971924,1113.494995,358.499542,822.990967,704.394958,73.912872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,796.090637,683.892273,76.812515,701.357300,1022.289978,202.604935,796.284790,800.724854,93.328346,697.062256,1113.526978,358.427521,823.077332,704.387024,73.764320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,796.105347,683.891785,76.740219,701.288086,1022.298035,202.579361,796.284302,800.713562,93.427422,697.093750,1113.535034,358.392761,822.913086,704.392334,73.830269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,796.088257,683.895630,76.775948,701.069519,1022.339722,202.820679,796.203491,800.710938,93.453209,697.093384,1113.544556,358.395355,822.833984,704.357727,73.866287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,795.755493,683.750183,76.945221,701.109741,1022.289368,202.712372,796.238281,800.862000,93.124397,697.060547,1113.530029,358.421021,822.452515,704.398438,73.635353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,795.715210,683.730652,76.943291,700.976807,1022.258057,202.624268,796.294067,800.906311,93.008621,697.045959,1113.630493,358.397247,822.545410,704.422729,73.690422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,795.649597,683.732849,76.980415,700.851440,1022.241760,202.670029,796.257751,800.913513,93.128868,697.014282,1113.644775,358.401642,822.571106,704.425171,73.939796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,795.614075,683.720093,76.999916,700.600403,1022.242249,202.655304,796.199341,800.884216,93.147102,696.993225,1113.631592,358.412811,822.538452,704.281250,74.082741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,795.467041,683.668030,77.297455,700.361755,1022.332031,202.609665,796.066162,800.878418,93.276489,697.005737,1113.632690,358.408539,822.500122,704.258728,74.166061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,795.376343,683.643127,77.398087,700.091248,1022.329651,202.607620,795.992676,800.891968,93.413116,697.013367,1113.634399,358.402710,822.407166,704.209778,74.303757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,795.380066,683.705078,77.373306,699.778687,1022.415649,202.499527,795.921509,800.932617,93.480621,696.999084,1113.629517,358.409332,822.196106,704.267578,74.533195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,795.370056,683.697021,77.496185,699.508606,1022.514099,202.443085,795.818604,800.975525,93.523155,697.047485,1113.634277,358.453247,822.196716,704.184448,74.664658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,795.143372,683.975281,78.045815,699.285156,1022.631042,202.393723,795.693298,801.025818,93.648041,697.011780,1113.713013,358.484558,822.112488,704.159790,74.848412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,794.940674,684.014038,78.434883,699.003662,1022.717834,202.464447,795.559570,800.987183,93.832329,696.987976,1113.706665,358.568298,822.059814,704.154358,74.998276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,794.684021,683.800415,78.950264,698.800049,1022.895020,202.665054,795.428101,801.021790,93.984367,696.951965,1113.816772,358.529724,821.964722,704.273743,75.295555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,794.590820,683.858704,79.435402,698.485229,1023.022156,202.687073,795.250061,801.129700,94.120796,696.955261,1113.839844,358.506561,822.340515,704.484192,76.181862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,794.542114,684.083191,79.950691,698.273254,1023.152954,202.665451,795.008850,801.242371,94.387222,696.957031,1113.937256,358.532806,821.886963,704.594055,76.652367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,794.473633,684.210938,80.490646,697.990845,1023.496948,202.496506,794.718506,801.283813,94.609344,696.949951,1114.042114,358.557404,821.299744,704.831848,77.399445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,794.339172,684.433533,81.033676,697.758972,1023.912170,202.283722,794.479980,801.360840,94.936691,696.795654,1114.239380,358.689148,820.932922,704.936035,78.848915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,793.952942,684.746765,81.908470,697.467957,1024.368896,202.172134,793.969421,801.569275,95.618813,696.734192,1114.436646,358.765045,820.967712,705.037231,79.931427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,793.377747,684.885315,83.036568,697.152832,1025.048096,201.995926,793.690063,801.964294,96.515053,696.764038,1114.618896,358.911072,820.822632,705.232483,80.623016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,792.979126,685.103149,83.785706,696.761169,1025.783936,201.737030,793.425964,802.254639,97.667023,696.724182,1114.887939,358.999603,820.526184,705.574524,81.357124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,792.857239,685.178101,84.479828,696.345276,1026.367920,201.590759,793.214294,802.340515,99.079124,696.644226,1115.174438,359.091064,819.937805,705.516479,82.546638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,792.173706,685.635071,86.121918,695.955261,1026.912354,201.495239,792.786255,802.312744,100.397690,696.544495,1115.542603,359.292053,819.380310,705.708252,83.926849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,791.503662,685.827209,88.021477,695.741150,1027.665649,201.602493,792.610352,802.788269,101.293022,696.498962,1115.934692,359.517212,819.245544,705.518860,85.593346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,791.264343,686.091919,88.942703,695.508484,1028.587646,201.786392,792.382141,803.166748,102.336342,696.289185,1116.485840,359.805634,819.320251,705.496094,86.924362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,790.983398,686.547424,90.167572,695.321228,1029.538330,201.973755,791.783875,803.371277,104.205345,695.983582,1117.105835,359.893646,818.535950,706.025879,88.589493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,790.210144,686.744446,92.133026,695.007202,1030.364258,201.861374,791.653320,803.791809,105.157089,695.936829,1117.817749,359.971161,818.034119,706.329529,89.837761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,789.926086,686.991150,93.865517,694.745544,1031.321777,201.873428,791.684692,804.448181,106.838066,695.968872,1118.479004,360.202545,817.140991,706.586609,91.603958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,789.619629,687.657471,95.604385,694.383545,1032.800415,201.785538,791.495850,805.012329,108.554031,695.782959,1119.307495,360.238831,816.849609,707.151306,93.534874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,788.916931,688.040222,97.778145,694.155518,1033.929565,201.675720,791.024780,805.303284,110.558388,695.517578,1120.285278,360.117493,816.110840,707.935974,95.539314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,788.231750,688.728943,99.988899,693.889038,1035.108887,201.774429,790.572021,806.025208,112.112335,695.427856,1121.319458,360.351990,815.443481,708.631836,97.562729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,787.797913,689.360352,102.061295,693.790710,1036.571411,202.305649,790.097168,806.633789,113.383652,695.345886,1122.371094,360.650970,814.797546,709.060547,100.412010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,787.313293,689.970154,104.741898,693.354187,1037.800903,202.644562,789.871033,807.282776,116.026146,695.107117,1123.515381,360.897858,814.619263,709.432312,103.088951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,786.680908,690.411926,107.085121,692.752319,1039.319702,202.815659,789.820618,808.012329,118.445534,694.935852,1124.727051,361.076721,814.358459,709.479370,105.873863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,785.767090,690.949524,109.232880,692.228027,1040.768311,202.801208,789.032898,808.840759,119.916260,695.017517,1126.009155,361.446533,813.837585,710.085632,108.131279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,785.294800,691.768799,111.924332,691.949036,1042.178101,202.972260,788.460999,809.489197,122.502029,694.900513,1127.212524,361.415680,813.136597,710.537537,110.843681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,784.726685,692.254333,114.903671,691.564026,1043.859497,203.130951,788.040894,810.134338,124.917992,694.883240,1128.527100,361.741760,812.880737,711.752563,113.105026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,784.191650,693.280029,117.267067,690.943420,1045.411743,203.300888,787.323853,811.316956,127.518791,694.873718,1129.789063,362.082672,812.233093,712.627808,115.685806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,783.497192,694.149963,120.122650,690.276794,1047.391968,203.540359,786.640320,812.116028,129.955780,694.791931,1131.154419,362.280914,811.699463,713.274963,118.445183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,782.847351,695.334290,123.063957,689.600891,1049.036743,203.762039,786.027466,812.830017,132.469666,694.617737,1132.392212,362.659637,810.799377,714.391968,121.462944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,782.390076,696.229797,125.620125,689.010742,1050.986572,204.392181,785.468628,814.288391,134.885269,694.343445,1133.722412,363.099579,809.998169,715.338745,124.561966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,781.936096,697.390320,128.767944,688.223206,1052.599243,204.755112,784.790894,815.320251,137.528320,694.087891,1135.175659,363.485291,809.707947,716.675232,127.214172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,780.770691,698.650757,131.953720,687.274780,1054.652344,205.133911,784.206726,816.535034,140.354126,693.919373,1136.735474,363.911774,808.559875,717.816040,130.510605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,779.952576,699.936584,134.888565,686.754700,1056.643677,205.210098,783.486450,817.881104,142.726654,693.595215,1138.167358,364.300079,807.541260,718.982971,133.835587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,779.114929,701.363586,138.594437,686.002563,1058.702393,205.707870,782.430359,819.206055,145.797592,693.275391,1139.696411,364.707886,807.214783,720.540771,136.804184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,778.140076,702.757385,141.243256,685.123291,1060.911987,205.843170,781.498169,820.994202,148.165833,693.030762,1141.167358,364.922729,806.636230,721.863892,139.956116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,777.647888,704.132202,144.286530,684.446777,1062.754517,206.360992,781.042603,822.491150,150.847580,692.843872,1142.755493,365.405914,805.537354,723.011658,143.956589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,776.937988,706.070740,147.789612,683.626831,1064.854492,206.805878,780.169922,824.066345,153.901566,692.540771,1144.326294,365.871368,804.839294,724.919189,147.178589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,775.791687,707.537903,151.284180,682.466797,1067.248779,207.125183,778.983276,825.852661,156.178055,692.299011,1146.036865,366.127380,804.297241,726.127991,149.513855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,774.910400,709.441956,154.363907,681.838196,1069.350952,207.673523,778.343506,827.726440,158.889404,691.868896,1147.603638,366.614441,803.208801,727.938721,153.103622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,774.256470,711.074829,157.145721,680.661621,1071.732788,207.954575,777.595215,829.266541,161.605484,691.520020,1149.261230,367.264130,802.119995,729.798950,156.819962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,773.138489,712.981628,160.486420,679.581604,1073.950317,208.410751,776.543823,831.403015,164.366043,691.054199,1150.874146,367.704498,801.482300,731.799744,160.100204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,771.938354,714.655457,163.948990,678.524414,1076.083862,208.981018,775.479492,832.918274,166.787430,690.988464,1152.657104,368.383484,800.523987,733.594421,162.425812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,771.478699,716.243896,166.422302,677.486694,1078.471069,209.621399,774.379578,835.239319,169.780380,690.750366,1154.309082,368.835266,799.514160,735.514099,165.236084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,770.322632,718.674744,169.439316,676.769104,1081.006226,210.207642,773.357422,837.132751,172.314606,690.118958,1156.130615,369.622406,798.524353,737.252136,168.779922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,769.444214,720.371277,172.650772,675.725281,1083.293457,210.346771,772.419922,838.920776,174.613831,689.636292,1157.728271,370.366211,797.857849,739.281372,170.940659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,768.186218,722.580872,175.804428,674.654175,1085.834351,210.821381,771.369507,841.087769,177.492111,689.409363,1159.481567,370.967560,796.574707,741.485779,173.537659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,767.362122,724.324829,178.051804,673.271851,1088.356323,211.644043,769.878357,843.142212,180.264648,689.442505,1161.168823,371.549622,795.361938,743.837524,176.807358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,766.285522,726.784119,180.804199,671.872192,1090.613525,212.523056,768.381042,844.787842,182.351181,689.390320,1162.867065,372.023834,794.786621,745.835144,179.402130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,765.344421,728.740234,183.589417,671.030640,1093.240723,213.090256,766.985046,847.437500,184.613937,688.818298,1164.833496,373.276825,793.562500,747.926208,181.688095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,764.838745,730.863647,185.815704,670.049316,1095.891968,213.314789,765.792725,849.449768,187.054718,688.566772,1166.725708,373.724640,791.947021,750.099792,184.135727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,763.138306,733.262573,188.970200,669.339966,1098.607788,213.543365,764.454529,851.574707,189.478577,688.751831,1168.507080,374.226349,791.105591,752.528320,186.779114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,761.669617,735.371521,191.464127,668.138123,1101.110840,214.721588,763.140808,854.009094,191.835342,688.415039,1170.381348,374.688507,789.802734,754.303284,189.408508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,760.104309,737.892395,193.596115,666.864136,1103.513550,215.762619,761.887390,856.347595,193.836441,688.283203,1172.253906,375.852844,788.474060,756.967102,192.544830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,758.763367,740.215759,195.847351,665.794067,1106.217651,216.387009,760.376099,858.634277,195.836136,687.934204,1174.153198,376.733856,787.042969,759.125427,194.662842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,756.905212,742.691589,198.592621,664.382446,1109.222412,217.074341,759.020508,861.093018,197.890274,687.684387,1175.938965,377.182159,785.432983,761.491699,196.826340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,755.541443,744.789490,200.688385,663.388733,1112.124756,217.620789,757.742371,863.681946,200.002060,687.664001,1177.824097,377.691162,783.403320,763.945496,199.225128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,753.904358,747.568176,202.728897,662.465515,1114.668213,218.234390,756.141052,866.096130,201.896973,687.686890,1179.676270,378.247284,782.215515,766.155029,201.278549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,751.983765,750.091614,205.203156,661.646545,1117.129761,218.833359,754.279419,868.381958,203.897186,687.385071,1181.618164,379.395203,780.464539,768.918945,202.750977,2330.398926,-556.134399,-152.819000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,750.102600,752.362732,207.461319,659.907898,1120.067871,220.331543,752.636292,870.877747,205.845016,687.294800,1183.419556,380.155090,778.354004,771.063965,205.151932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,748.063660,755.043579,209.067764,659.152710,1123.020630,220.867584,750.904663,873.419617,207.674500,687.054443,1185.248413,380.848053,776.434998,773.725403,207.656723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,746.472473,757.601868,211.408081,658.276245,1126.099854,220.969925,749.192505,876.077148,209.381546,687.022583,1187.035400,381.580963,775.146423,776.098328,209.204956,,,,2330.406250,-556.086060,-152.690659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,744.827942,760.132202,213.052017,657.234070,1129.233032,221.617065,747.665710,878.526123,211.045242,687.086731,1188.908325,382.103699,773.250610,778.542786,211.322281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,743.189819,762.700195,215.079742,656.223877,1131.947998,222.940475,745.933716,881.344299,212.702347,687.220886,1190.871338,383.415619,771.470337,781.638306,213.138199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,741.400574,765.175415,216.470596,655.062622,1134.603271,223.945618,744.264893,883.819885,214.260513,687.159790,1192.768677,384.232208,769.348938,784.065857,214.341736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,739.593140,768.184692,218.198044,654.391479,1137.696289,224.616562,742.661682,886.368713,215.927307,687.203796,1194.539917,385.082062,767.191528,786.649597,215.842361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,737.288086,770.433289,219.616058,653.208252,1140.720337,225.112411,740.960938,888.796936,217.302734,687.164185,1196.422974,385.755829,765.854492,789.160217,216.814270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,735.518738,773.093445,220.728485,652.716309,1143.753174,225.565414,739.132446,891.588501,218.634354,687.208435,1198.281250,386.127075,764.041626,791.449158,218.811249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
