Präzision25
Date:,2025/04/16
Time:,10:47:36
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
39,774.996460,694.911987,114.744431,833.623535,1093.286621,353.791870,804.063843,702.993774,120.421196,794.720093,804.212952,147.428894,785.826965,1026.493896,235.117401
40,774.870239,695.935791,118.042633,833.546936,1094.799072,354.057068,804.111389,703.732239,123.733849,794.472229,805.865295,150.304504,785.616821,1028.299561,235.205154
41,775.148682,696.856140,121.460510,833.462585,1096.594604,354.436523,804.037109,705.146240,127.107185,794.153442,806.862793,153.044144,785.131714,1030.364502,236.512756
42,774.820251,698.091003,124.979797,832.833801,1098.288086,355.179993,803.500549,706.296631,130.560791,793.533325,808.821777,155.708847,784.128723,1032.452515,237.564087
43,773.798645,699.521362,129.053925,832.628052,1099.979126,355.894043,802.634766,708.037537,134.147003,793.144775,809.958069,158.832535,782.970642,1034.668457,238.524017
44,773.540588,701.053589,132.694336,833.129700,1101.743042,356.291931,802.738037,709.197327,137.691086,792.365845,811.529602,161.679688,782.582764,1036.955566,239.494766
45,773.105286,702.500916,135.727859,833.573242,1103.664673,356.758026,802.751404,710.732239,141.101669,791.596863,813.665405,164.041168,782.653992,1039.083496,240.268051
46,772.979553,703.994202,139.285919,833.458069,1105.448975,356.988464,801.699341,712.492310,144.664307,791.112427,815.194214,167.399139,782.667236,1041.451172,240.257568
47,772.490784,705.895813,142.469803,833.240234,1107.365967,357.846558,800.766541,714.559814,148.311386,790.289185,817.063232,170.031860,782.328430,1044.136597,240.717819
48,771.538147,707.597961,146.220917,832.904968,1109.136963,358.378113,800.546509,716.112244,151.287476,789.558289,819.229553,172.681107,781.818176,1046.978394,241.664322
49,770.943787,709.349243,149.458206,832.723694,1110.985962,358.700012,799.817322,718.241943,154.783691,788.553894,821.292542,175.655334,781.288025,1049.275024,241.912216
50,769.860657,711.287537,152.509155,832.927612,1113.151855,359.119751,799.035278,720.038818,158.165909,787.662109,822.878052,178.086105,780.746582,1051.663208,242.525467
51,769.114807,713.300476,155.887115,833.276245,1114.899902,359.284393,797.811462,721.969543,160.825943,786.558960,825.685791,180.702011,779.661499,1054.331909,244.072540
52,767.920837,715.620972,159.496872,833.388611,1116.931030,360.017487,796.532471,724.389648,163.605179,785.317505,827.720947,183.587662,778.661133,1056.876465,245.219269
53,767.009521,717.302673,161.794189,833.318115,1118.697510,360.384644,795.801758,726.442444,167.093704,783.779358,829.740479,185.874481,777.989624,1059.568115,245.805664
54,765.666748,719.782715,164.711212,833.352356,1120.620850,361.012604,794.282898,728.492065,169.985611,782.990051,832.207947,188.219589,777.718567,1062.409668,246.520905
55,764.813843,722.199341,167.315323,833.412048,1122.579956,361.427887,793.605652,730.795715,172.751678,782.000061,834.708374,191.063080,777.307495,1065.421631,246.905228
56,763.720703,724.126099,169.815704,833.629883,1124.613892,361.953522,792.117615,733.199585,175.258667,781.025452,836.953125,193.274139,776.899170,1068.269165,247.116318
57,762.472778,726.588257,172.445618,833.395020,1126.441772,362.759796,790.987366,735.742371,177.979584,779.590271,839.423157,195.758057,776.114258,1071.211060,247.992722
58,760.454773,729.233826,175.366714,833.462463,1128.503540,363.487793,789.109497,738.109131,180.128830,777.760193,842.100464,198.136780,775.549683,1073.903076,249.035080
59,758.419800,731.416504,178.212769,834.253540,1130.556030,364.212799,788.213013,740.738098,182.844803,776.280273,844.543335,200.139648,774.699036,1076.547974,250.098053
60,757.193909,734.028015,179.983963,833.731079,1132.580078,364.687897,786.246765,743.404724,185.203232,774.933167,847.136719,202.144913,774.044922,1079.402222,250.921982
61,755.846436,737.004700,182.192902,833.524780,1134.579102,365.217590,784.908325,745.616516,187.307037,773.674927,849.948425,204.117752,773.705200,1082.709961,251.346878
62,754.161316,739.765503,184.313599,833.826599,1136.572632,365.345642,783.648376,748.545044,189.459122,772.125427,852.739746,205.909958,773.382996,1085.688721,251.880280
63,752.707458,742.217773,185.964325,834.160645,1138.583984,365.799225,781.340393,751.611938,191.095261,770.291504,855.299866,207.752884,772.327087,1088.524658,252.514816
64,750.973267,745.026428,187.939102,834.375000,1140.700317,366.573303,780.062805,753.416321,193.077744,768.670654,857.995850,209.456299,772.106812,1091.242920,253.410431
65,749.023132,748.125793,190.366470,834.580566,1142.627930,367.202301,777.914246,756.681519,194.618576,767.064819,860.779175,211.189575,771.715881,1094.143188,254.499237
66,747.595215,750.441406,191.302719,834.963684,1144.665527,367.599091,775.981323,759.320618,196.509109,765.272400,863.421448,212.616074,771.215454,1097.150269,255.250031
67,745.332520,753.425171,193.384689,834.911926,1146.703491,367.942078,774.428772,761.920532,198.020020,763.336548,866.614990,213.957794,770.931213,1100.174438,255.680176
68,743.192810,756.159180,194.507309,835.161255,1148.881958,369.425507,772.199951,764.977600,199.431870,761.876038,869.462402,215.418549,770.482727,1103.264038,256.382599
69,741.470459,759.033081,195.418961,835.607361,1150.569580,369.430939,770.148499,768.066833,201.010452,760.501526,872.040100,216.517426,769.675842,1106.358643,257.057983
70,739.705505,761.935059,196.751846,836.152344,1152.492065,369.729675,768.509216,770.401978,201.910309,758.682800,874.930115,218.225311,769.721802,1109.036255,257.615265
71,737.529541,764.914856,197.912567,836.527771,1154.624878,369.931549,766.366455,773.281738,203.302246,756.943726,877.741272,220.040482,769.826538,1111.713257,258.377167
72,735.579651,767.594788,199.050446,836.248413,1156.742432,370.315765,764.527161,776.467163,203.868652,754.794556,880.536743,220.876678,769.135864,1114.726440,259.326904
73,733.627747,770.540833,199.875412,836.009949,1158.726563,371.431030,762.574463,778.925903,205.069626,752.819763,883.480225,221.770065,768.746094,1117.658447,260.165894
74,731.847900,773.487488,200.102356,836.587463,1160.311279,372.113037,760.523926,781.974976,205.628143,751.009827,886.377747,222.581970,768.659851,1120.709229,260.539307
75,729.423340,776.730042,201.171982,837.562561,1162.066284,372.240234,758.044434,785.103638,206.225266,749.511963,888.894165,223.243011,767.541321,1124.218262,261.024139
76,727.329224,779.356934,201.642487,838.065247,1163.674194,372.818878,755.949646,787.636353,206.572952,747.557678,891.975037,223.946411,767.872070,1126.406128,261.585175
77,724.679016,782.199097,202.159088,837.721191,1165.669922,374.008026,754.171326,790.338196,206.986557,745.710938,895.076782,224.710541,767.119812,1129.355469,262.383453
78,723.081299,784.855408,202.325897,837.610291,1167.697388,374.392181,751.686646,793.443420,207.503143,744.041138,897.518555,225.828659,767.482300,1132.050293,263.077209
79,720.494751,788.052063,202.757385,838.068970,1169.637695,374.578430,749.963013,795.995178,207.681931,742.058350,900.549133,225.945694,767.253418,1134.807739,263.766510
80,718.459229,790.963196,203.173889,838.426636,1171.280151,374.496857,747.815979,798.925598,208.229309,740.134766,903.220459,226.624786,767.012512,1137.478394,264.494690
81,716.398743,794.069702,202.992233,838.965332,1172.662598,375.327423,745.580017,802.079529,208.002060,738.499634,905.853577,227.518875,766.876160,1139.872070,264.873840
82,714.147888,796.850708,203.372284,839.296082,1173.989380,375.921021,743.363281,804.551392,208.401749,736.575012,908.722290,227.921356,766.791443,1142.805542,264.964081
83,712.089111,799.670227,203.208435,839.887390,1175.877686,376.087982,741.389160,807.194153,208.370651,734.615417,911.604370,228.195709,766.698914,1145.617432,265.785645
84,710.089294,802.698608,203.059891,840.390198,1177.448608,376.414856,739.443726,810.207214,207.958664,733.052429,914.365845,228.178253,766.570679,1147.916870,266.475098
85,707.733276,805.444946,202.705002,840.779480,1178.848755,377.007965,736.515991,812.969116,208.111130,731.197754,917.065979,228.550964,766.301025,1150.345459,267.190521
86,705.773987,808.392395,202.328293,841.486267,1180.390625,377.881348,734.928040,815.658142,208.116608,729.569641,919.586670,229.015808,766.534607,1152.826782,267.847137
87,703.640564,811.125061,202.715988,841.843201,1181.853760,378.135986,732.987732,818.538391,207.924255,727.793091,922.594116,228.994278,767.223267,1155.188721,267.932922
88,701.305969,814.017029,203.131378,841.915527,1183.356689,378.467438,730.598938,821.146301,207.693756,726.146912,925.150513,229.124390,767.467590,1157.407593,268.495819
89,699.225220,816.802429,202.537827,842.022156,1184.740234,378.941193,728.847351,823.948669,207.461716,724.535645,927.423706,229.168976,767.292358,1159.821777,269.241425
90,697.898560,819.506714,201.553940,842.554993,1186.057373,379.332520,726.865112,826.415283,206.937073,722.945740,930.345764,229.213028,767.424255,1162.161255,269.497192
91,696.120667,822.262573,200.974228,843.200073,1187.640625,379.638428,724.968445,829.135803,206.417847,721.457397,932.801636,229.223328,767.773315,1164.321411,269.792755
92,693.934875,825.072144,200.810074,843.622803,1188.891479,380.074585,722.782043,832.044556,205.904144,719.871094,935.266724,229.385635,767.766052,1166.782959,270.018250
93,692.220215,827.645691,200.105087,843.696411,1190.248657,380.542572,720.795410,834.149353,205.740494,718.248047,938.054932,229.282928,768.159912,1168.632446,270.568146
94,690.058716,830.127930,199.897354,844.112976,1191.434204,380.844421,719.072632,836.749756,204.947815,716.935242,940.366516,229.096741,768.196960,1171.076538,271.308014
95,688.619141,832.841248,199.121063,844.688660,1192.625977,380.857910,717.711914,839.346375,204.631668,715.556885,942.887268,228.832764,768.341492,1173.062500,271.893066
96,686.141479,835.726013,198.935364,845.529297,1193.711426,380.994629,715.796997,841.857605,203.763199,714.412109,945.043945,228.610199,768.331970,1175.119629,272.138763
97,684.518066,838.013977,198.347321,845.841797,1194.622192,381.157440,713.964294,844.333862,203.590561,713.264343,947.538391,228.472748,768.726135,1176.791992,272.290253
98,682.921143,840.698547,197.351624,845.863403,1195.921753,381.473846,711.815857,846.693665,203.039902,711.950623,949.536316,228.615204,769.027710,1178.831909,272.239594
99,681.388489,843.023865,196.748642,846.217346,1197.328735,381.713684,710.544495,848.985901,202.516937,710.625488,952.211914,228.271576,769.175598,1180.942749,272.542755
100,679.584534,845.323303,196.060165,846.482910,1198.523804,382.164764,708.942444,851.434937,201.559479,709.497559,954.328979,227.930664,769.011536,1182.810547,272.684326
101,678.588379,847.826965,194.599854,846.915100,1199.340820,382.240295,707.651794,854.118713,200.363785,708.076965,956.635010,227.623154,769.462891,1184.442261,273.150391
102,677.180359,850.316650,193.680939,847.133179,1200.166626,382.563843,705.902283,856.046082,199.637802,706.791687,958.630981,227.214172,770.163208,1186.025024,273.509644
103,674.916870,852.397461,193.916443,847.612061,1201.067505,382.957855,704.464172,858.867249,198.789215,705.551392,960.771484,226.694565,770.497314,1187.526123,273.622406
104,673.471130,854.574463,192.941132,848.213257,1202.039917,383.164612,703.064209,860.394775,198.100830,704.396118,962.601440,226.561691,770.635620,1189.155762,273.872589
105,671.657776,856.725952,192.535828,848.632751,1202.979980,383.175720,701.573120,862.508667,197.638931,703.650513,964.896484,226.225433,770.881592,1190.554321,274.216034
106,670.960632,859.165649,190.743713,849.009277,1203.932129,383.189301,699.924438,864.435547,196.923309,702.141663,966.801025,225.402893,771.152100,1192.103760,274.554749
107,669.316406,861.287720,190.545654,849.331848,1204.900024,383.467743,698.658020,866.431763,196.211426,700.988953,968.694397,225.254837,771.826904,1193.683350,274.218903
108,667.785522,863.240967,190.136230,849.167114,1205.798828,384.046417,697.063477,868.573486,195.335815,700.371765,970.625977,224.504868,772.021729,1195.191528,274.126129
109,666.293579,865.276062,189.159927,849.666870,1206.364746,384.087158,696.016296,870.246521,194.549728,698.756897,972.516602,223.599701,772.110474,1196.425781,274.582764
110,665.139404,867.359802,187.880814,849.736816,1207.290527,384.227356,694.698120,872.381165,193.662933,697.776733,974.283997,223.324356,772.085632,1197.778809,274.722870
111,664.696289,869.278259,186.182358,850.182983,1207.908691,384.359100,693.541565,874.005859,192.897217,697.237915,976.021851,222.690750,772.274597,1199.089722,274.863159
112,663.179077,871.063110,185.601334,850.786987,1208.608154,384.207886,692.310364,875.752136,191.839554,696.014954,977.775024,221.876602,772.569946,1200.517578,275.065308
113,662.039978,872.792236,184.505066,851.020508,1209.287598,384.125336,690.911255,877.901917,191.097168,695.499207,979.213806,221.653687,772.992676,1201.286621,275.083435
114,661.418030,874.774292,182.939453,851.234619,1209.927002,384.262177,689.955383,879.034119,190.125122,694.865356,980.887024,220.832336,773.316223,1202.033936,275.017273
115,660.189636,876.557800,181.887589,851.400085,1210.386841,384.405701,689.101929,880.868103,189.110245,693.383118,982.459778,219.706863,773.644409,1203.220581,275.199341
116,659.124512,877.853271,181.013916,851.685730,1210.849976,384.690094,688.024048,882.298584,188.007034,692.966370,983.708252,219.384521,773.982239,1204.492798,274.858734
117,657.807373,879.323730,180.605759,852.044495,1211.365967,384.794678,687.001282,883.624207,187.113419,692.688660,984.991089,218.815430,774.282898,1205.374756,274.548065
118,656.646606,880.932495,180.047852,852.348389,1211.939697,384.840546,686.325989,885.062744,186.141159,691.598328,986.446106,217.674622,774.647949,1206.072021,274.653870
119,656.441711,882.211609,178.531769,852.858765,1212.452148,384.763214,685.151978,886.540588,185.143158,690.922546,987.686523,217.104706,774.641113,1207.288086,274.613434
120,655.772156,883.611877,177.369186,853.007690,1213.031006,384.661835,684.545044,887.564148,184.394867,690.650940,988.824707,216.693924,774.650269,1208.217163,274.566589
121,654.678040,885.012207,176.680664,853.235046,1213.417358,384.508331,683.899658,888.770325,183.560715,689.742310,990.140564,215.567993,774.663574,1208.841553,274.505157
122,654.533936,886.358948,174.744873,853.211426,1213.983765,384.425476,683.098145,890.203064,182.384018,689.002441,991.077148,214.830246,775.205994,1209.219482,274.342102
123,654.546509,887.721436,172.950638,853.330811,1214.395386,384.292023,682.329468,891.594482,181.143509,688.994019,992.029724,214.519348,775.843384,1209.691650,274.130066
124,652.825500,888.493774,173.736130,853.478821,1214.774536,384.252960,682.103638,892.304749,180.464020,688.827515,992.981201,213.875381,776.225891,1210.309448,273.971069
125,652.267029,889.253113,172.983795,853.583130,1215.132690,384.188171,681.661194,893.395752,179.120117,688.327271,993.870789,212.528854,776.435730,1210.990967,273.641052
126,651.836243,890.285339,171.974182,853.762695,1215.418213,384.137329,681.744446,894.543762,178.061005,687.638428,994.462036,211.957016,776.597717,1211.759277,273.510071
127,652.022095,891.089478,169.806076,854.049438,1215.611084,384.017883,681.533142,895.303162,177.222580,687.381409,995.184875,211.553772,776.788757,1212.281006,273.377228
128,652.126038,892.119080,168.322998,854.379700,1216.021729,384.047943,680.831177,895.869568,176.190887,687.627258,996.107117,210.943085,777.072632,1212.672852,273.209869
129,651.589172,892.987610,167.710419,854.316895,1216.378418,383.990967,680.656555,896.780457,175.061142,687.438538,997.061462,209.975632,777.289673,1212.937500,272.886627
130,650.681213,893.820313,167.436264,854.679382,1216.581909,383.485413,680.354370,897.616089,173.945190,687.051331,997.791321,209.365387,777.561096,1213.208374,272.695160
131,650.671814,894.336792,166.146942,855.064148,1216.809570,383.518433,680.224121,898.168213,173.216293,686.725403,998.370789,208.817459,777.781799,1213.493896,272.447937
132,650.717529,895.100464,164.710617,854.817688,1217.168335,383.378632,680.094055,899.102539,171.884567,686.772339,998.779480,207.592178,777.933289,1213.732666,272.174530
133,651.338562,895.941284,162.814163,855.117004,1217.245728,383.015717,679.839417,899.804932,170.677872,686.829041,999.227295,206.342255,778.162781,1213.996460,271.726532
134,651.996033,896.770874,160.637253,855.476990,1217.290161,382.945862,679.750305,900.363342,169.776505,686.585388,999.519165,205.694870,778.722107,1214.043823,271.410400
135,652.120422,897.506531,159.384964,855.594910,1217.208130,382.789368,679.874878,900.802979,169.129578,686.274414,999.833191,205.126770,778.925964,1214.168335,271.201874
136,651.042725,897.649292,159.705521,855.471558,1217.351685,382.601624,679.715515,900.871216,168.244736,686.257507,1000.263123,204.375565,779.002563,1214.481201,271.031128
137,651.373474,898.202637,158.317230,855.521118,1217.463379,382.454651,679.044983,901.320496,166.706680,686.186707,1000.852539,203.382233,779.011230,1214.656006,270.838898
138,651.623474,898.907532,156.796326,855.507568,1217.520508,382.443298,679.300232,901.788513,165.516541,686.155579,1001.419067,201.978592,779.139404,1214.780151,270.626007
139,651.384216,899.123352,155.758896,855.516174,1217.610474,382.332245,679.649536,902.203186,164.695557,686.302185,1001.657715,201.472794,779.262085,1214.837524,270.502441
140,650.962830,899.391052,154.937973,855.449829,1217.776123,382.181976,679.735962,902.498596,163.838821,686.281860,1001.841248,201.021988,779.341614,1214.902588,270.241760
141,651.414368,899.853088,153.430603,855.549927,1217.797729,382.158997,679.489929,902.675964,162.771759,686.268921,1002.081177,200.339661,779.551331,1215.004150,270.018707
142,651.653931,900.229736,152.131500,855.536560,1217.927734,381.968903,679.175293,902.976074,161.762695,686.245239,1002.246338,199.396851,779.663208,1214.990479,269.653931
143,651.383301,900.393433,151.603638,855.559448,1218.015625,381.791107,678.923645,903.732727,160.240707,686.095215,1002.494568,198.614853,779.841614,1214.980103,269.482941
144,650.578857,900.172668,151.139694,855.616272,1218.058838,381.715027,679.683899,903.872864,159.024979,686.307190,1002.776733,197.430588,780.023193,1214.904297,269.221191
145,651.878784,900.703308,148.559158,855.557739,1218.125488,381.577667,680.036804,903.886597,158.208679,686.503296,1003.033875,196.478424,779.990112,1214.977661,268.826904
146,652.117004,901.100281,147.303528,855.649292,1218.159058,381.406769,679.910278,904.014954,157.314301,686.636414,1002.973755,195.679764,780.666382,1214.669678,268.063751
147,651.942871,901.388184,146.804291,855.654175,1218.225586,381.238556,679.827759,904.383545,156.405975,686.558655,1002.993896,195.213028,780.575745,1214.807739,267.852173
148,652.286133,901.617432,145.595535,855.640320,1218.181274,381.100769,679.878540,902.958923,155.184525,686.789856,1003.117310,194.386703,780.973511,1214.579346,267.536346
149,652.665527,901.822937,144.335098,855.774963,1218.250244,381.010223,679.836792,904.767273,153.882599,686.627258,1003.307312,193.635956,781.059509,1214.590698,267.147614
150,652.455139,901.776123,143.477875,855.774658,1218.241821,380.822754,679.974365,905.614197,152.866943,686.587585,1003.428650,192.662094,781.221924,1214.608276,266.930573
151,652.152222,901.887573,143.034164,855.895935,1218.311523,380.660858,680.310486,905.360352,152.372375,686.812073,1003.476501,192.075348,781.246033,1214.503296,266.676147
152,651.702515,901.956238,142.768326,855.924500,1218.351807,380.457611,680.545837,905.055664,151.633957,686.888550,1003.483887,191.292053,781.261719,1214.623291,266.222412
153,651.652222,902.023743,141.969040,856.134094,1218.271606,380.204254,680.552063,905.108948,150.615768,687.225586,1003.328613,190.498032,781.286133,1214.609375,265.981323
154,651.709473,902.166016,141.154999,856.066284,1218.222046,380.115143,680.498596,905.094421,149.534256,687.731995,1003.398193,189.784515,781.404968,1214.622070,265.834503
155,651.879883,902.292847,140.393326,856.293152,1218.293091,379.898102,680.575317,905.490784,148.660156,687.809509,1003.447021,189.116699,781.531189,1214.486938,265.621368
156,652.143860,902.510986,139.117935,856.395020,1218.209961,379.700897,680.708191,905.677185,147.871078,687.857849,1003.633667,188.343018,781.513733,1214.413818,265.318512
157,652.473328,902.726807,138.080688,856.312012,1218.150757,379.523254,680.752625,905.838867,147.269882,688.024963,1003.741699,187.705109,781.666748,1214.328247,265.061523
158,652.510986,902.883972,137.290314,856.304077,1218.163574,379.472229,680.857971,905.948425,146.696716,688.102417,1003.754517,187.197464,781.812622,1214.286499,264.708069
159,652.411438,903.093018,136.779663,856.210815,1218.243042,379.389587,680.963562,905.940918,145.973541,688.247375,1003.794922,186.741119,782.014465,1214.125000,264.419067
160,652.380981,903.280090,136.094101,856.336182,1218.254028,379.279114,680.834595,905.863037,144.917404,688.306702,1003.871094,186.158340,782.196228,1214.040405,264.179901
161,652.468567,903.354431,135.256638,856.338318,1218.321655,379.209137,680.882141,905.982849,143.997940,688.739746,1003.860168,185.367661,782.647217,1213.817261,263.781281
162,652.624512,903.422852,134.568497,856.550293,1218.255737,378.892883,680.846619,906.119812,143.389206,688.660767,1003.943481,184.331650,782.869385,1213.745483,263.391937
163,652.757996,903.569031,133.899643,856.594604,1218.166016,378.675873,681.121460,905.849609,143.109222,688.672119,1003.970337,183.809143,783.150085,1213.695923,263.167206
164,652.799316,903.721863,133.113342,857.000427,1218.083862,378.437683,680.917603,906.335022,142.516525,689.029602,1004.130249,183.115265,783.195862,1213.757935,262.911285
165,652.792297,903.815369,132.544724,857.113037,1218.081055,378.350311,680.899353,906.524719,141.935501,689.232849,1004.312927,182.605103,783.281921,1213.755737,262.580536
166,652.841858,903.959412,132.138489,857.097961,1218.275757,378.071198,680.918335,906.535767,141.496475,689.446960,1004.395081,182.294449,783.462280,1213.871338,262.293304
167,652.776184,904.034119,131.808105,857.115295,1218.335938,377.972076,681.295471,906.582703,141.243195,689.582825,1004.408081,182.047241,783.522827,1214.046997,261.628632
168,652.680481,904.149292,131.579437,857.071228,1218.300171,377.887268,681.115967,906.646545,140.809952,689.590820,1004.533325,181.704193,783.689270,1213.985840,261.342285
169,652.601318,904.307312,131.266373,857.153259,1218.324219,377.725037,681.260193,906.694153,140.374207,689.728271,1004.578064,181.290649,783.909302,1213.914673,261.120575
170,652.485352,904.375427,130.943893,857.143738,1218.393921,377.598358,681.179871,906.669006,140.018341,689.868286,1004.625244,180.953247,783.970276,1213.890747,260.915314
171,652.393127,904.502625,130.699417,857.126343,1218.432739,377.415527,681.052673,906.726685,139.742844,689.818176,1004.697876,180.594650,784.317322,1213.776367,260.607330
172,652.097900,904.579163,130.762650,857.292603,1218.530273,377.196747,680.853088,906.888794,139.233475,689.698792,1004.810181,180.290588,784.463806,1213.703003,260.323639
173,651.797302,904.640198,130.834763,857.223328,1218.640381,376.996399,680.758057,906.981812,138.983780,689.962402,1004.989624,179.488541,784.547852,1213.786011,260.087494
