Präzision01163
Date:,2025/04/24
Time:,13:16:53
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
21,803.024353,815.277100,131.789932,821.580688,713.089966,112.623550,791.205627,1145.975220,382.461548,769.927917,1071.676270,175.528427,795.783386,697.035278,108.843582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,802.712585,817.912354,133.960556,821.542542,715.565186,115.136612,791.174072,1147.421875,382.752838,770.217163,1074.506104,175.622574,794.862671,699.497620,111.594505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,801.926575,820.281738,135.945618,820.822205,717.723083,118.879402,791.182983,1148.961914,383.335724,769.959167,1077.479736,176.004654,794.726563,701.927429,114.722534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,801.369629,822.995239,137.882111,820.049683,720.468018,121.138077,791.996094,1150.726196,383.202789,769.649597,1080.311401,176.234772,793.947449,704.372070,117.716507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,800.869934,825.484314,139.952667,819.473633,722.822815,123.952347,792.513489,1152.469971,383.090210,769.563171,1083.073975,175.677551,793.157593,706.846191,120.152763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,800.545654,828.247131,141.833160,818.516663,725.156677,127.019714,792.824402,1153.927856,383.086761,770.067627,1085.774292,175.817978,792.628845,709.531616,122.872780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,799.651001,831.085327,143.830414,818.248596,727.756287,129.493042,792.865051,1155.650635,383.407898,769.888428,1088.646729,176.299561,791.559631,712.143250,125.838638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,798.812317,833.745850,145.540100,816.868103,730.207764,131.687225,793.146484,1157.295776,383.626984,769.213806,1091.634888,176.617584,790.716125,714.486572,128.136902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,797.979370,836.243286,147.250275,815.417358,733.091187,134.372894,793.436829,1158.957642,383.902374,769.158081,1094.666138,176.183731,789.345154,717.308289,130.639832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,797.298035,839.310974,149.386551,815.139099,735.071716,136.952850,793.708618,1160.539917,384.129181,769.519470,1097.353516,176.285919,788.159729,720.153137,133.210922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,796.378113,841.882507,151.493713,813.663208,737.713196,139.722168,793.617065,1162.059814,384.704437,769.155090,1099.943481,176.917007,787.237915,722.625366,135.895004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,795.557312,844.444946,153.225021,812.286804,740.796387,142.189590,793.890747,1163.681396,385.305359,768.562622,1103.113281,177.336563,786.024780,725.180847,138.091202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,794.550964,847.296570,155.424713,811.027832,743.195068,143.875336,794.459167,1165.231567,385.599884,768.684998,1106.215942,177.015549,784.838013,727.835815,140.719177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,793.333191,849.930664,157.020752,809.634338,745.745239,146.368484,795.172485,1167.062256,385.228302,769.181213,1108.906738,177.009079,783.052246,730.685913,142.907883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,792.424927,852.760071,158.792740,808.307983,748.735046,148.549194,795.283997,1168.586548,386.014008,768.708740,1111.409668,177.585449,781.351685,733.253235,145.262589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,791.248169,855.552979,160.457733,806.670959,751.234314,150.328827,795.293457,1170.194458,386.944000,768.119873,1114.436157,178.282394,780.251587,735.839539,147.415207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,790.139465,858.211365,162.033264,805.149902,753.790955,152.711212,795.807373,1171.581787,387.308105,768.223083,1117.461304,178.280991,778.908875,738.665283,149.166168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,788.814209,860.830200,163.496155,803.432800,756.537720,154.329529,796.157837,1173.219849,387.373535,768.577881,1120.214600,177.969772,776.778748,741.645813,151.427444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,787.653137,863.765869,165.198593,801.923523,759.026123,156.422256,796.450806,1174.633057,387.518188,767.928162,1122.702759,178.678802,775.402954,744.033997,152.822571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,786.332520,866.379333,166.487015,799.856995,761.674561,158.549606,796.668457,1175.975464,387.890228,767.589355,1125.630371,179.566055,773.713928,746.928101,154.862686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,784.956299,869.057068,168.069427,798.753601,764.022583,160.168274,797.201172,1177.456787,388.276337,767.788879,1128.593506,179.598083,771.777649,749.777954,156.619965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,783.764893,871.880920,169.230484,796.962463,766.488037,162.218185,797.834839,1178.963135,388.471375,768.246887,1131.272705,179.401154,770.011597,752.482422,158.193069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,782.563538,874.556030,170.412537,795.002136,769.499695,164.016388,798.168457,1180.447876,388.848114,767.759216,1133.839722,179.930588,767.860657,755.057678,159.804245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,781.254456,877.177307,171.788773,793.174377,771.670898,165.240891,798.475647,1181.787964,389.529999,767.211548,1136.512939,180.938065,766.148743,757.862061,161.568985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,780.031738,879.849487,172.899063,790.792908,774.530823,166.599472,798.752625,1183.133179,390.256561,767.256470,1139.291382,181.477509,764.376953,760.595398,162.989044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,778.585571,882.169983,174.226044,789.026733,777.422974,167.169022,799.158447,1184.646118,390.912964,767.592834,1141.799316,181.691650,762.070679,763.282166,164.599152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,777.317688,885.138367,175.386856,787.271423,779.345520,169.273209,799.597656,1185.958740,390.901398,767.238831,1144.517090,181.897049,760.264954,765.611755,165.681610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,775.774597,887.862610,176.174072,785.612000,782.044922,171.189758,799.791199,1187.338379,391.266968,766.877991,1147.323608,182.376648,758.234863,768.569580,166.966003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,774.346619,890.365601,177.329727,783.258484,784.910522,171.931381,800.035095,1188.562378,391.767822,766.962585,1149.872681,182.831787,756.329285,771.363464,168.345016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,772.891785,892.943054,178.371628,781.097107,787.473450,173.133255,,,,767.221313,1152.318604,183.540573,754.103577,774.092590,169.733246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,771.416687,895.464172,179.382828,779.293396,790.031921,174.056290,,,,766.785828,1154.928101,184.286194,752.226868,776.434937,170.402634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,769.988831,898.035889,180.695374,776.950439,792.276306,175.407089,,,,766.335938,1157.626465,184.885269,749.791199,779.219727,171.684021,801.467896,1192.188721,393.696442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,768.545776,900.657898,181.539291,775.094849,795.174622,176.154221,,,,766.653198,1160.013916,185.161911,747.456238,781.948669,173.109207,801.843079,1193.392212,394.372925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,766.960022,903.151001,182.218994,772.835632,797.446228,177.600510,,,,766.825500,1162.662964,185.432266,745.672302,784.465393,173.717148,802.258911,1194.739380,394.699249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,765.206482,905.857605,183.108688,771.048035,800.020691,178.140854,,,,766.560608,1165.326782,185.852570,743.231201,787.204712,174.807800,802.772339,1195.782349,394.731995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,763.607849,908.379822,183.537994,768.599060,802.588196,178.667130,,,,765.998596,1167.480713,186.813324,741.393433,790.003845,175.581696,803.107422,1197.145020,395.362457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,762.339600,910.778381,184.315186,766.411804,804.841614,179.259430,,,,765.831787,1169.770142,187.986038,738.997375,792.515503,175.984024,803.148987,1198.258423,396.066864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,760.926025,913.263550,184.980453,764.283875,807.533508,180.435257,,,,766.048462,1172.278809,188.740433,736.689392,794.938416,177.008545,803.311401,1199.204468,397.072388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,759.367798,915.724609,185.593460,762.306335,809.743164,180.612473,,,,766.287903,1174.511963,188.770233,734.309937,797.623596,177.845749,803.654175,1200.350464,397.791962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,757.966797,918.223083,186.094177,759.802307,812.226685,181.247726,,,,766.366882,1176.717773,189.252106,732.692017,800.504089,177.856750,804.217163,1201.542358,398.076355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,756.762695,920.325684,186.501877,757.777771,814.683655,181.074249,,,,,,,730.144165,802.789734,178.323135,804.514832,1202.544189,398.090912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,755.238953,923.007324,186.974075,755.494568,817.101685,181.995316,,,,,,,727.927612,805.262268,178.908554,804.658386,1203.781616,398.769226,766.320984,1181.453491,190.457382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,753.768250,925.158386,187.246994,753.684265,819.272034,182.528870,,,,,,,725.524231,807.969482,179.842575,804.589905,1204.856567,399.709442,766.621948,1183.723633,190.595581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,752.502686,927.459229,187.727295,751.697510,821.565430,182.309891,,,,,,,723.271484,810.235962,179.799713,805.088196,1205.669312,400.152649,766.486694,1185.837891,191.336685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,750.928406,929.707886,188.120117,749.477661,824.046997,182.665390,,,,,,,721.339966,812.640808,179.718430,805.659485,1206.747192,400.525665,766.067139,1187.810059,192.526794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,749.322815,932.060425,188.025650,747.080200,826.291870,182.255783,,,,,,,719.684387,815.277588,179.277603,,,,765.765747,1190.060669,193.403366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,748.037842,934.330688,188.433960,745.599854,828.581909,182.966766,,,,,,,717.299866,817.702576,179.740204,,,,765.947510,1191.835205,193.832291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,746.853333,936.329956,188.646805,742.970337,830.421204,183.028900,,,,,,,715.095703,819.871033,179.910217,,,,766.615601,1193.957886,194.318741,806.439880,1209.674194,402.004425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,745.172119,938.497192,188.688156,741.429199,832.946655,182.755325,,,,,,,713.205261,822.357849,180.024246,,,,766.039612,1196.000732,194.934692,806.646179,1210.649780,402.528931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,743.542480,940.736206,188.450607,739.673828,834.809326,182.339508,,,,,,,710.994141,824.531189,179.757767,,,,765.804810,1197.985352,195.610123,807.107117,1211.632324,402.886230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,742.427490,942.530945,188.445114,737.305359,837.042297,182.920776,,,,,,,708.899353,826.770203,179.579102,,,,766.143066,1199.699341,195.798065,807.713623,1212.433350,403.125092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,740.945923,944.706787,188.483383,734.948303,839.062439,181.961472,,,,,,,707.081238,828.911804,179.213867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,739.467896,946.603821,188.500168,733.792358,841.125244,182.092453,,,,,,,704.635986,831.064087,179.565826,,,,,,,,,,765.655151,1203.486938,196.860306,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,738.361877,948.618958,188.500687,731.181641,843.101929,181.777100,,,,,,,702.776611,833.520874,179.216248,,,,,,,,,,765.503479,1205.461182,197.327194,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,736.655334,950.362366,188.291580,729.263367,845.059570,181.993820,,,,,,,701.278015,835.471191,178.583618,,,,,,,,,,765.910339,1206.806641,197.441147,808.751282,1215.573608,405.286438,,,,,,,,,,,,,,,,,,,,,,,,
76,735.518494,952.380981,188.098953,727.514160,847.111389,181.114304,,,,,,,699.450867,837.715332,177.830109,,,,,,,,,,766.107483,1208.468506,197.780777,808.973022,1216.296387,405.613342,,,,,,,,,,,,,,,,,,,,,,,,
77,734.254517,954.188599,187.589157,726.326416,848.672119,181.015808,,,,,,,697.012329,839.592285,178.107452,,,,,,,,,,765.967041,1210.170410,198.509628,809.369690,1217.275513,405.457153,,,,,,,,,,,,,,,,,,,,,,,,
78,732.596558,955.850891,187.614136,724.091370,850.941162,180.190475,,,,,,,694.874817,841.628357,177.810959,,,,,,,,,,765.683838,1211.967285,199.081421,809.865662,1218.083496,405.960388,,,,,,,,,,,,,,,,,,,,,,,,
79,731.608704,957.819275,187.618896,722.317139,852.620667,180.107010,,,,,,,693.062073,843.331421,177.590073,,,,,,,,,,765.611633,1213.221558,199.491577,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,730.561584,959.578796,187.043106,720.258606,854.408813,178.898666,,,,,,,691.345398,845.550659,176.860458,,,,,,,,,,765.850586,1214.777344,199.721542,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,729.455444,961.441223,186.286545,719.227295,856.411743,178.279739,,,,,,,689.833923,847.332336,176.016403,,,,,,,,,,765.915833,1216.173218,200.108246,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,728.437988,963.047119,186.282257,717.593140,857.711487,177.844696,,,,,,,688.228516,849.441528,175.546494,,,,,,,,,,765.972534,1217.482788,200.523712,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,727.309692,964.402039,185.863571,715.763977,859.493103,177.536392,,,,,,,686.869324,850.954041,174.735504,,,,,,,,,,766.370178,1218.913330,200.903275,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,726.032837,966.099731,185.102219,713.802246,861.091492,176.811722,,,,,,,685.326172,852.919800,173.529022,,,,,,,,,,766.455688,1220.223267,201.290359,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,725.285889,967.620422,184.879929,712.368713,862.547791,175.978546,,,,,,,683.746399,854.373108,172.942459,,,,,,,,,,766.538269,1221.411011,201.439957,,,,811.684998,1222.244019,408.570953,,,,,,,,,,,,,,,,,,,,,
86,724.136963,968.819336,184.109268,710.504028,864.405884,174.926956,,,,,,,682.402405,856.213013,171.924362,,,,,,,,,,766.366211,1222.776978,201.710693,,,,812.090698,1222.854858,408.515900,,,,,,,,,,,,,,,,,,,,,
87,722.724976,970.381531,183.449539,709.478699,865.696411,174.297729,,,,,,,680.256226,857.567627,171.823639,,,,,,,,,,766.288452,1223.790771,201.988113,,,,812.276672,1223.512329,408.643860,,,,,,,,,,,,,,,,,,,,,
88,721.886902,971.763916,183.345108,708.184753,867.029907,173.471207,,,,,,,678.835449,859.104492,170.957504,,,,,,,,,,766.229004,1224.822144,202.318817,,,,812.464294,1224.141235,408.914764,,,,,,,,,,,,,,,,,,,,,
89,720.833191,972.851257,182.948807,706.946411,868.650879,172.205811,,,,,,,677.892273,860.763062,169.597122,,,,,,,,,,766.314331,1226.161743,202.370956,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,719.749756,974.177063,182.089828,705.709778,869.919434,171.393250,,,,,,,676.457703,862.302490,169.076996,,,,,,,,,,766.523743,1227.122192,202.543945,,,,,,,812.438477,1225.193726,409.659668,,,,,,,,,,,,,,,,,,
91,719.034668,975.550720,181.342896,704.187439,871.406311,170.081879,,,,,,,675.199280,863.701599,168.409515,,,,,,,,,,766.698120,1227.931274,202.707413,,,,,,,812.646118,1225.510986,409.789307,,,,,,,,,,,,,,,,,,
92,718.049377,976.707520,180.740585,703.101624,872.560547,169.366928,,,,,,,673.972717,865.150024,167.408630,,,,,,,,,,766.770264,1228.979736,202.927597,,,,,,,812.963135,1225.814453,409.905945,,,,,,,,,,,,,,,,,,
93,717.210144,977.896057,180.077042,701.931641,873.940308,168.278152,,,,,,,672.984802,866.355286,166.378311,,,,,,,,,,766.725464,1230.005615,203.468903,,,,,,,813.327881,1226.254028,410.025604,,,,,,,,,,,,,,,,,,
94,716.623596,978.954651,179.377075,700.807678,875.227112,167.511276,,,,,,,671.513733,867.757019,165.585236,,,,,,,,,,766.740234,1230.820923,203.652069,,,,,,,813.656555,1226.705811,410.166534,,,,,,,,,,,,,,,,,,
95,715.825073,980.009155,178.753723,699.567383,876.337158,166.415619,,,,,,,670.299072,868.865784,164.531479,,,,,,,,,,766.689087,1231.574829,203.726059,,,,,,,813.982666,1227.169312,410.255035,,,,,,,,,,,,,,,,,,
96,715.139832,981.162415,178.170670,699.098511,877.357239,165.777527,,,,,,,670.275330,869.982056,163.021103,,,,,,,,,,766.601318,1232.419067,203.885101,,,,,,,814.269043,1227.600220,410.286224,,,,,,,,,,,,,,,,,,
97,714.517578,982.248230,177.431488,698.020142,878.584961,164.750473,,,,,,,669.084473,871.345032,162.331512,,,,,,,,,,766.652893,1233.238159,204.039841,,,,,,,814.618652,1228.035645,410.536011,,,,,,,,,,,,,,,,,,
98,713.964722,983.186462,176.794266,696.820496,879.872070,163.663193,,,,,,,667.732971,872.602722,162.218323,,,,,,,,,,766.857483,1234.064575,204.176620,,,,,,,814.952576,1228.480103,410.691040,,,,,,,,,,,,,,,,,,
99,713.141663,983.972534,176.151794,696.379089,880.434265,163.175919,,,,,,,666.818542,873.345764,161.405914,,,,,,,,,,766.936951,1234.656494,204.184418,,,,,,,815.062988,1228.823486,410.716766,,,,,,,,,,,,,,,,,,
100,712.670715,984.897949,175.566742,695.354187,881.289124,161.690506,,,,,,,666.421204,874.315735,159.982147,,,,,,,,,,767.158936,1235.250366,204.140594,,,,,,,815.118835,1229.051758,410.690216,,,,,,,,,,,,,,,,,,
101,712.336914,985.925964,174.874268,694.795227,882.389099,160.759232,,,,,,,665.990295,875.670715,158.601532,,,,,,,,,,767.360229,1235.955078,204.039078,,,,,,,815.221741,1229.273682,410.659485,,,,,,,,,,,,,,,,,,
102,712.073975,986.845337,174.013992,694.334473,883.202087,160.437531,,,,,,,664.653137,876.603821,158.163147,,,,,,,,,,767.691345,1236.673218,204.057663,,,,,,,815.316284,1229.480225,410.714691,,,,,,,,,,,,,,,,,,
103,711.689514,987.511230,173.513596,693.269775,884.333252,159.151611,,,,,,,664.178772,877.394836,157.070602,,,,,,,,,,767.799622,1237.388672,204.022858,,,,,,,815.380859,1229.625610,410.671631,,,,,,,,,,,,,,,,,,
104,710.995850,988.149719,172.996521,692.645752,885.126892,158.351822,,,,,,,664.088562,878.131470,155.898987,,,,,,,,,,767.687561,1237.989380,204.105286,,,,,,,815.562805,1229.857788,410.622559,,,,,,,,,,,,,,,,,,
105,710.406494,988.750610,172.448547,692.658081,885.540710,158.151718,,,,,,,663.263367,878.973328,155.081299,,,,,,,,,,767.704773,1238.417358,204.128540,,,,,,,815.703308,1230.095581,410.604858,,,,,,,,,,,,,,,,,,
106,710.135681,989.599121,171.872726,691.848145,886.419128,157.076172,,,,,,,662.661621,879.882935,154.211121,,,,,,,,,,767.760376,1238.790283,204.104065,,,,,,,815.630798,1230.407959,410.604218,,,,,,,,,,,,,,,,,,
107,709.908264,990.543030,171.095352,690.918884,887.601257,155.789703,,,,,,,662.344116,880.872864,153.427414,,,,,,,,,,767.687805,1239.228149,204.129654,,,,,,,815.776978,1230.661377,410.584137,,,,,,,,,,,,,,,,,,
108,709.435974,991.280518,170.349823,690.236084,888.541138,155.198685,,,,,,,661.875183,881.604309,152.794388,,,,,,,,,,767.631287,1239.682861,204.197830,,,,,,,815.964050,1230.914185,410.559204,,,,,,,,,,,,,,,,,,
109,709.061951,991.803101,169.983185,689.961060,889.082703,154.789658,,,,,,,661.056274,882.153442,152.400192,,,,,,,,,,767.726379,1240.227539,204.045395,,,,,,,816.135071,1231.170044,410.483368,,,,,,,,,,,,,,,,,,
110,708.913330,992.357422,169.557693,689.885864,889.426147,153.520432,,,,,,,660.487305,882.733398,151.844986,,,,,,,,,,767.906555,1240.675781,203.949036,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,708.630188,992.672791,168.333603,689.546814,889.954590,152.612808,,,,,,,660.174927,883.441040,151.134506,,,,,,,,,,768.083923,1241.141602,203.952927,,,,,,,,,,816.344177,1231.658813,410.340576,,,,,,,,,,,,,,,
112,708.602661,993.149963,167.573166,689.231873,890.693298,151.721252,,,,,,,660.580933,884.352051,149.347214,,,,,,,,,,768.119568,1241.514893,203.914734,,,,,,,,,,816.477051,1231.919189,410.256744,,,,,,,,,,,,,,,
113,708.418579,993.621643,166.923248,689.133118,891.193176,151.183487,,,,,,,660.279053,884.911072,148.644012,,,,,,,,,,768.300964,1241.716309,203.824509,,,,,,,,,,816.568115,1232.047729,410.221863,,,,,,,,,,,,,,,
114,708.145752,994.097534,166.409302,688.665405,891.621826,150.328140,,,,,,,659.641846,885.258728,148.241028,,,,,,,,,,768.451904,1241.972900,203.712509,,,,,,,,,,816.616577,1232.179321,410.171478,,,,,,,,,,,,,,,
115,707.785034,994.528625,165.845367,688.132019,892.081787,149.289566,,,,,,,658.750610,885.601685,148.117706,,,,,,,,,,768.625000,1242.237549,203.664978,,,,,,,,,,816.627014,1232.386475,410.198303,,,,,,,,,,,,,,,
