Präzision01165
Date:,2025/04/23
Time:,14:09:13
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
46,780.024963,883.999695,196.834167,742.862915,770.298645,196.257828,772.157471,779.431396,195.769974,,,,833.397217,1176.094482,361.010529,791.002502,1159.239990,219.139435
47,778.722107,886.637085,197.577377,740.236877,772.896606,197.116043,769.751587,781.584412,196.784821,,,,833.945557,1177.308472,361.275360,790.810120,1161.817383,219.320267
48,777.475586,888.976929,197.855362,738.131104,775.788452,197.185135,767.538452,784.553467,196.597565,,,,834.401611,1178.609985,361.589081,790.589233,1164.438354,219.765030
49,775.803040,891.501160,197.824341,736.388550,778.452759,197.055862,765.514160,787.531311,196.769760,,,,834.675598,1179.706543,362.068054,791.059570,1166.258667,220.576859
50,774.012573,894.245361,198.282669,734.195129,781.257263,197.103531,763.432861,789.724487,196.999100,,,,834.922485,1180.893677,362.672729,791.116394,1168.390381,221.169144
51,772.710632,896.321655,198.593155,731.869202,783.701721,197.222519,761.666321,791.761292,196.933075,,,,835.202454,1182.288330,363.678345,791.160583,1170.909546,221.720276
52,771.259827,898.872742,198.010101,729.903564,786.202576,197.134476,759.198853,794.437012,196.821289,,,,835.513855,1183.401733,364.226471,791.524841,1172.865845,222.016327
53,769.847290,900.928345,197.882813,728.007935,789.057922,196.980560,757.086060,796.924744,196.625366,,,,835.838989,1184.422729,364.385712,791.784546,1175.025269,222.827988
54,768.339844,903.445740,198.634171,725.439514,791.703674,196.513611,754.998901,799.455505,195.732437,,,,835.964661,1185.575439,364.585815,791.424561,1177.461182,223.539856
55,766.750488,905.657288,198.650330,723.320190,794.464539,195.922287,752.796326,801.957642,195.315399,,,,836.117615,1186.476807,364.903778,791.746521,1179.504150,224.093170
56,765.478271,908.230469,197.759872,721.433716,796.990967,195.442047,751.074341,803.888123,195.645386,,,,836.450317,1187.442871,365.500641,792.408569,1181.511963,224.476135
57,764.467896,910.255188,197.404785,718.948608,799.265381,195.169998,748.586731,806.760498,194.313828,,,,836.921021,1188.503784,366.073181,792.965393,1182.915283,224.987961
58,762.834595,912.578857,197.139496,716.955322,802.069214,194.306824,747.206482,808.672729,193.297607,,,,837.996216,1189.749146,366.282104,792.553223,1185.339722,225.799835
59,761.559937,914.790161,196.447418,715.430786,804.534119,193.357651,745.069275,811.512146,192.300064,,,,838.066101,1190.576538,366.952057,792.765503,1187.162720,226.128174
60,760.295715,916.887207,196.144623,713.487732,807.194458,192.130859,742.902283,813.366760,191.475159,,,,837.791992,1191.466431,367.627960,793.623108,1188.934692,226.613281
61,759.003540,919.041138,195.877396,711.493835,809.503052,191.443527,741.126587,815.551331,191.003708,,,,837.620239,1192.556763,368.233612,793.970337,1190.538940,227.371841
62,758.260559,921.269287,195.132294,709.696045,812.091431,190.341263,739.124573,817.850830,190.095810,,,,838.029114,1193.435303,368.587952,793.836670,1192.556030,228.332764
63,756.790710,923.344788,194.398880,707.906921,814.278687,189.655853,737.270752,820.127930,188.676346,,,,838.720520,1194.238770,368.815643,794.368225,1194.213501,228.646606
64,756.050598,925.544861,193.833237,705.920166,816.846985,188.643707,735.390625,822.531738,187.614136,,,,839.125549,1195.284668,369.349609,794.539124,1196.180542,229.157364
65,754.994873,927.580750,193.087585,704.214539,819.070618,187.454285,733.967957,824.740173,186.247284,,,,839.673645,1196.183838,369.948029,794.722534,1197.707764,229.510544
66,753.641357,929.647278,192.396729,702.519470,821.507385,186.152664,732.383728,826.792603,184.982208,,,,840.164673,1196.891846,370.430145,795.129700,1199.655396,229.915466
67,752.937500,931.560852,191.631714,700.790283,823.745728,185.051788,730.956116,829.045898,183.616058,,,,840.624817,1197.747803,370.708984,795.736145,1200.998535,230.222427
68,751.499756,933.642212,190.549545,698.964050,825.949707,183.530930,728.912781,831.271423,182.069885,,,,840.890625,1198.999756,370.923370,795.962952,1202.666748,230.505875
69,750.880310,935.387695,190.107025,697.450195,828.442505,181.897797,727.890076,833.354736,180.873566,,,,841.402283,1199.990479,371.474518,796.516479,1204.380859,230.916946
70,750.081970,937.351196,189.079803,695.922974,830.572021,180.828247,726.390808,835.199890,179.810318,,,,841.938721,1200.543091,371.719849,797.202942,1205.821289,231.068634
71,748.846985,939.248962,188.158188,694.336792,832.841736,179.377380,724.777283,837.422852,177.955841,,,,842.291199,1201.264282,372.156830,797.872375,1207.399658,231.360153
72,748.055359,941.060059,187.209763,692.851624,835.096497,177.967773,723.055908,839.601685,176.610138,,,,842.694031,1202.119385,372.671783,798.305115,1208.484619,231.791901
73,747.402405,943.120789,186.491348,691.381531,837.230713,175.951080,721.804199,841.533081,174.779541,,,,843.219177,1203.140015,373.054230,798.631226,1209.780151,232.284256
74,746.291443,944.635376,185.375458,690.171326,839.452698,174.509476,720.037170,843.616272,173.222687,,,,843.822815,1203.898315,373.387939,798.979370,1211.361328,232.609940
75,745.439026,946.508728,184.182922,688.978821,841.558105,172.711044,718.767517,845.457581,171.757248,,,,844.037354,1204.635498,373.653656,799.515442,1212.613525,232.814270
76,744.701782,948.257813,183.373550,687.548950,843.767273,171.148209,716.975159,847.641418,170.037476,,,,844.065063,1205.577026,374.007904,799.823364,1213.989746,233.173553
77,744.123901,950.056396,182.402863,686.061523,845.879700,169.621078,715.986023,849.510132,169.036224,,,,844.090454,1206.411499,374.530518,799.993347,1215.411865,233.621811
78,743.064392,951.895813,181.474258,684.662354,848.159607,167.984528,714.805908,851.469788,167.341370,,,,844.273315,1207.071655,374.869781,800.329956,1216.743896,233.958954
79,742.594116,953.442932,180.584152,683.392822,850.119568,166.385651,713.552124,853.158936,166.020615,,,,845.030212,1207.776978,374.979828,800.922363,1218.113892,234.168808
80,742.113403,955.135010,179.747986,682.258789,852.367737,164.599869,712.279175,855.384583,164.286072,,,,845.882874,1208.610718,375.087402,801.378235,1219.425049,234.236572
81,741.227783,956.928894,178.494156,681.296082,854.283813,163.378540,711.150208,857.172485,162.662735,,,,846.371948,1209.364502,375.267792,801.913330,1220.370483,234.477997
82,740.630371,958.402405,177.447174,680.101501,856.452454,161.735306,709.954590,859.299011,161.801056,,,,846.544983,1210.104858,375.444061,802.761353,1221.453735,234.802124
83,740.281067,960.145508,176.831100,678.964478,858.421509,160.464050,709.452393,861.024475,159.621017,,,,846.943481,1210.710815,375.807220,803.261230,1222.871338,234.848404
84,739.890381,961.721497,175.702072,677.757202,860.423340,158.980865,708.534973,863.087891,158.033569,,,,847.221741,1211.152222,375.948700,803.822021,1223.890991,234.985016
85,739.065796,963.335571,174.360107,676.919861,862.483826,157.604919,707.878723,864.512939,156.343231,,,,847.625000,1211.571167,375.980469,803.938904,1225.076416,235.252747
86,738.958618,964.986816,173.751068,676.339600,864.250793,155.419205,706.619812,866.692322,155.286240,,,,847.999756,1212.305786,376.084686,804.134644,1226.299072,235.539352
87,738.639954,966.446106,172.717010,675.819946,866.279846,154.119568,705.499207,868.216187,154.051620,,,,848.304199,1213.039551,376.262085,804.799255,1227.327393,235.475845
88,738.332397,967.988037,171.703003,674.790100,868.246216,152.925079,704.588013,870.194946,152.970276,,,,848.390381,1213.698486,376.608551,805.425781,1228.460693,235.481003
89,738.070679,969.527649,171.011047,673.890625,870.226013,152.002457,703.960388,871.489136,151.672272,,,,848.594971,1214.265625,376.832123,806.032288,1229.599365,235.702377
90,737.936157,970.894836,170.388092,673.263184,871.932373,150.882294,702.787720,873.659607,150.120697,,,,849.032776,1214.622559,377.137268,806.626648,1230.564209,236.009186
91,737.489075,972.356689,169.236313,672.539063,873.800293,149.758972,702.563354,875.001709,149.085205,,,,849.299377,1214.996338,377.279999,807.275635,1231.424438,235.925140
92,737.234070,973.962097,168.503952,671.878845,875.651123,148.166290,702.199341,876.483276,147.658234,,,,849.541748,1215.491089,377.408020,808.035339,1232.479980,235.899368
93,737.107605,975.179321,167.707077,671.521667,877.048462,146.906616,701.798767,878.650146,145.925369,,,,849.958069,1215.926758,377.537262,808.522827,1233.486084,236.044418
94,737.159729,976.304138,166.789627,671.136475,878.795959,145.626053,701.122803,879.929871,145.193985,,,,850.288086,1216.370483,377.684509,808.629517,1234.277832,236.211426
95,737.322021,977.811462,166.162277,671.021973,880.284485,144.389191,700.527527,881.209656,144.320877,,,,850.705566,1216.876709,377.781250,808.904785,1234.898071,236.455841
96,737.185974,979.054321,165.645554,670.203613,881.721680,143.829208,700.252991,882.903076,143.244308,,,,851.144165,1217.417847,377.904388,809.527405,1235.666870,236.526260
97,736.789124,980.277283,164.676071,669.555908,883.521362,142.883698,700.036133,884.050293,142.170456,,,,851.426086,1217.812988,378.068085,810.204041,1236.503052,236.606735
98,736.530457,981.400940,163.849670,669.224121,884.665161,141.996658,699.557861,885.051697,140.973358,,,,851.635376,1218.127686,378.078949,810.694336,1237.677124,236.615417
99,736.533569,982.638611,163.006744,668.956299,886.152588,140.734772,699.112305,886.768860,139.650742,,,,851.843506,1218.381592,378.073364,810.916504,1238.474365,236.543549
100,736.696045,983.573242,162.421509,668.507324,887.651428,139.572266,699.165527,888.122559,138.270737,,,,851.966431,1218.723389,378.005676,811.495422,1239.035278,236.717026
101,736.906677,984.260315,161.505905,668.357544,889.075623,138.056610,698.691162,889.144958,137.302277,,,,852.081909,1219.064697,378.065918,812.382324,1239.449707,236.759293
102,736.969910,985.262756,160.438568,668.540405,890.046082,136.581863,698.406616,890.553406,136.156784,,,,852.245544,1219.577515,378.198395,813.045044,1239.933716,236.924042
103,736.915161,986.374695,159.632446,668.256653,891.370239,135.436157,698.334534,891.575134,135.214630,,,,852.428589,1220.026245,378.344727,813.541870,1240.673584,236.969498
104,736.803772,987.371277,158.980942,668.029541,892.497864,134.846268,698.178406,892.496399,134.239944,,,,852.723877,1220.482056,378.459778,813.886169,1241.387817,237.009491
105,736.773682,988.254089,158.195007,667.744202,893.248535,133.784073,697.827332,893.203613,133.262039,,,,853.028320,1220.919922,378.470367,813.882751,1241.934326,237.094788
106,736.773987,988.817017,157.724854,667.458679,894.444397,132.818817,697.614563,894.478760,131.935028,,,,853.365540,1221.297974,378.515411,813.744141,1242.415527,237.349823
107,736.935059,989.373962,157.189835,667.540100,895.399658,131.766937,697.489441,895.640015,130.606567,,,,853.618469,1221.608398,378.611237,813.895691,1242.817749,237.439880
108,737.023499,990.049622,156.727570,667.346863,896.130615,130.515030,697.260315,896.403259,129.778503,,,,853.811584,1221.882446,378.648529,814.253845,1243.122681,237.416763
109,737.076477,990.862305,155.973846,666.960815,897.164063,129.438614,696.943420,897.172363,128.928482,,,,854.016052,1222.071167,378.657440,814.685547,1243.486450,237.310410
110,737.112305,991.794434,154.892334,666.730103,897.889832,128.934692,696.698547,897.850647,128.077316,,,,854.192993,1222.230347,378.628540,815.157288,1243.908203,237.071274
111,737.025024,992.497253,154.075668,666.756653,898.643311,128.168823,696.635742,898.526611,127.040504,,,,854.317932,1222.505615,378.715088,815.640625,1244.266968,236.982437
112,737.049072,993.026123,153.424393,666.452515,899.618835,126.440231,696.959534,899.318298,125.882195,,,,854.437927,1222.670532,378.719757,815.927368,1244.547607,236.917160
113,736.971619,993.412231,152.939224,666.458923,900.175354,125.687050,697.058533,900.027832,124.658417,,,,854.553650,1222.866333,378.758362,816.185974,1244.822754,236.806961
114,736.838196,993.823608,152.330627,666.583862,900.629700,124.526581,696.904175,900.573364,123.755814,,,,854.703430,1223.091919,378.781403,816.448730,1245.089111,236.684464
115,736.912964,994.178711,151.604462,666.723206,901.377563,123.073997,696.584473,901.113770,123.066780,,,,854.764282,1223.312744,378.776917,816.251526,1245.559692,236.647629
116,736.812988,994.563049,150.861618,666.783813,902.101746,122.107399,696.136841,901.810852,122.311226,,,,854.932800,1223.479370,378.737091,816.663513,1245.703613,236.455215
117,736.697266,994.956787,150.313965,666.286865,902.558960,121.724464,696.110352,902.328979,121.682671,,,,855.016602,1223.619507,378.731842,816.941895,1245.841187,236.189987
118,736.622681,995.453857,149.670654,666.100891,903.104492,121.235748,696.085876,902.862671,121.210770,,,,855.230164,1223.799438,378.575562,817.270569,1246.004028,236.086411
119,736.560181,995.937622,148.986984,665.978882,903.675537,120.297104,695.877808,902.999084,120.341347,,,,855.338501,1224.094727,378.228851,817.428101,1246.222656,235.905746
120,736.434265,996.276062,148.496567,665.872925,904.147705,119.656570,695.717041,903.260559,119.550896,,,,855.519470,1224.184937,378.113007,817.704834,1246.399902,235.490860
121,736.393555,996.467834,148.104004,665.744141,904.461487,119.219780,695.651611,903.702942,118.570602,,,,855.638916,1224.319458,378.009125,817.833862,1246.699219,235.196640
122,736.478088,996.655212,147.801712,665.543823,904.644653,119.035088,695.413574,904.288879,117.566063,,,,855.744019,1224.450073,377.995789,817.977661,1246.841187,235.029434
123,736.399658,997.031677,147.242783,665.244263,904.955627,118.227028,695.038574,904.649170,117.093155,,,,855.879272,1224.514771,377.928070,818.293701,1246.843872,235.003098
124,736.395264,997.201904,147.056030,665.345947,905.237854,117.109283,694.854980,904.742615,116.618416,,,,855.945251,1224.636719,377.817810,818.478699,1246.851196,234.906479
125,736.259766,997.352356,146.812576,665.309753,905.599304,116.114059,694.982056,905.006348,116.139748,,,,855.978516,1224.682495,377.699097,818.598755,1246.861450,234.790863
126,736.309204,997.466614,146.389252,665.113098,906.197449,115.692741,694.742615,905.217773,115.799355,,,,856.080811,1224.689819,377.628357,818.762390,1246.788086,234.728622
127,736.235535,997.614685,145.896957,664.762268,906.346619,115.410110,694.370972,905.486145,115.474571,,,,856.139282,1224.807739,377.515167,818.864868,1246.737915,234.765625
128,736.000793,997.734253,145.460907,664.503052,906.492249,115.018044,694.063721,905.765137,115.092003,,,,856.256897,1224.881958,377.367126,818.928040,1246.788086,234.429611
129,735.917297,997.802734,145.150055,664.039551,906.571411,115.103500,693.857239,905.833069,114.707695,,,,856.380005,1224.964722,377.112152,819.101990,1246.876099,234.157013
130,735.845276,997.901123,144.847214,663.745544,906.713562,115.061729,693.604858,906.147278,114.244667,,,,856.576477,1225.004272,376.741425,819.220947,1246.874512,233.921463
131,735.796204,997.883972,144.498276,663.494324,907.045105,114.636528,693.527710,906.268311,113.966522,,,,856.667114,1225.036255,376.554626,819.397522,1246.811890,233.673752
132,735.596130,997.939758,144.250671,663.334473,907.168152,114.333191,693.396606,906.333008,113.679901,,,,856.651184,1225.085083,376.416656,819.502991,1246.751221,233.438705
133,735.566528,997.918640,144.110855,663.261414,907.163757,114.150047,693.174316,906.366760,113.310966,,,,856.685791,1225.109497,376.390930,819.603882,1246.687134,233.179520
134,735.473816,997.970947,143.689713,663.162048,907.133606,113.794388,693.041931,906.356262,113.072342,,,,856.712402,1225.170654,376.172119,819.758667,1246.525513,232.963120
135,735.470703,998.003174,143.417953,663.250183,906.873535,113.228401,692.906860,906.263611,112.784660,,,,856.724121,1225.214111,376.053040,819.800110,1246.429810,232.727036
136,735.408997,998.010498,143.216522,662.925964,907.029053,113.403984,692.754395,906.218628,112.772957,,,,856.786377,1225.245239,375.898499,819.924194,1246.302612,232.494858
137,735.364014,997.984558,142.837585,662.640015,907.031738,113.550133,692.611511,906.201355,112.788689,,,,856.846375,1225.200195,375.721832,819.976501,1246.136230,232.248688
138,735.285461,997.944580,142.832520,662.459229,906.933167,113.604744,692.443665,906.091187,112.780380,,,,856.906555,1225.246216,375.512665,820.078552,1245.970947,232.022446
139,735.332336,997.905334,142.794922,662.284302,906.877014,113.591782,692.175598,906.087952,112.714661,,,,856.929688,1225.200073,375.388458,820.123962,1245.873535,231.671341
140,735.232544,997.736023,142.673294,662.080383,906.814270,113.532951,692.022949,906.013306,112.681244,,,,856.911011,1225.134033,375.225647,820.303528,1245.670044,231.411850
141,735.013489,997.536255,142.548294,661.935425,906.667053,113.494774,691.840271,905.835083,112.684479,,,,856.924866,1225.131470,375.069855,820.354797,1245.560425,231.122299
142,734.973206,997.551025,142.521744,661.744263,906.571350,113.559662,691.613953,905.716370,112.620674,,,,856.921997,1225.186890,374.955994,820.282471,1245.421387,231.007523
143,734.887390,997.419006,142.506470,661.549133,906.446899,113.455040,691.251526,905.640625,112.488159,,,,856.860107,1225.117310,374.718079,820.235413,1245.236938,230.941681
144,734.729126,997.143127,142.476837,661.378357,906.305054,113.369728,691.023499,905.537048,112.416489,,,,856.953247,1225.061035,374.549744,820.223999,1245.147949,230.813721
145,734.602783,996.920959,142.462570,661.237488,906.186951,113.362801,690.775330,905.607788,112.186546,,,,856.976074,1225.080688,374.404846,820.271606,1245.042114,230.657227
146,734.400452,996.632568,142.443344,661.026611,906.107544,113.225517,690.616699,905.547119,112.143684,,,,856.920837,1225.038208,374.286530,820.281067,1244.939331,230.560150
147,734.192688,996.379211,142.364273,660.856079,906.044189,113.073647,690.511108,905.485168,111.987663,,,,856.987427,1224.969971,374.119476,820.244446,1244.745483,230.490906
148,733.998413,996.200806,142.333984,660.652100,905.984680,112.975258,690.201599,905.257874,111.952591,,,,857.010559,1224.889893,373.972107,820.220703,1244.644165,230.378479
149,733.791870,995.975769,142.239136,660.383972,905.996826,112.365807,689.732727,904.990112,112.065666,,,,857.024719,1224.805176,373.846954,820.269897,1244.403442,230.303024
150,733.440918,995.738403,142.195145,660.404724,906.032776,112.001701,689.867859,904.930908,112.133957,,,,857.033325,1224.801514,373.744385,820.178650,1244.314819,230.189697
151,733.237366,995.570435,142.096863,659.718506,906.063049,112.502502,689.795410,904.845825,112.129333,,,,857.069885,1224.726563,373.643372,820.142151,1244.127197,230.138367
152,733.239502,995.360107,142.026154,659.200073,905.847900,112.802940,689.367859,904.576599,112.218750,,,,856.965271,1224.645630,373.562408,820.058960,1243.941406,230.048553
153,732.988708,995.164917,142.078033,659.000610,905.604126,113.057152,689.268738,904.165283,112.329659,,,,856.996399,1224.631592,373.491638,820.121704,1243.804321,229.605270
154,732.785889,995.069458,141.917068,658.785217,905.449890,113.112740,689.084167,904.131897,112.347946,,,,857.015747,1224.575317,373.400574,820.301453,1243.544434,229.284302
155,732.727600,995.063110,141.693466,658.742737,905.237427,113.234566,688.945068,904.056396,112.474945,,,,856.987915,1224.470215,373.299866,820.341187,1243.303589,229.146240
156,732.447266,994.880554,141.593582,658.277710,905.130493,113.278053,688.921509,903.862671,112.460152,,,,856.949036,1224.484863,373.288055,820.281372,1242.989502,229.023743
157,732.196716,994.739014,141.430878,658.170471,904.859009,113.034813,688.640137,903.552734,112.334885,,,,856.984253,1224.397827,373.192749,820.267944,1242.830811,229.146454
158,732.069946,994.638000,141.377533,657.993530,904.671143,113.127380,688.334534,903.281616,112.405197,,,,856.941345,1224.320679,373.098785,820.030273,1242.608398,228.865234
159,732.011353,994.522156,141.364197,657.823975,904.550720,113.047180,688.205994,903.018066,112.443169,,,,856.908325,1224.278687,373.117554,819.886353,1242.423950,228.719406
160,731.923706,994.384460,141.359192,657.654968,904.364502,113.079048,688.139954,902.878967,112.417122,,,,856.870972,1224.260376,372.957916,819.842651,1242.073853,228.902084
161,731.892700,994.279480,141.320969,657.533569,904.255371,112.967377,687.882751,902.778015,112.576271,,,,856.802856,1224.198242,372.835175,819.658752,1241.893921,228.942444
162,731.840149,994.127075,141.267578,657.412781,904.071655,112.927292,687.724060,902.615173,112.624161,,,,857.345398,1224.001953,372.323273,819.811340,1241.636475,228.430161
163,731.803650,993.971130,141.246307,657.322449,903.844849,112.965973,687.722595,902.442993,112.434830,,,,857.510559,1223.955566,372.156158,819.532349,1241.552490,228.613388
164,731.775757,993.871826,141.239685,657.314636,903.601746,112.925873,687.692566,902.161621,112.193001,,,,857.497681,1223.879028,372.202087,819.265259,1241.483154,228.735413
165,731.720825,993.729431,141.155930,657.281494,903.552979,112.748207,687.678528,901.975708,112.077293,,,,856.844360,1223.974609,372.695587,819.145935,1241.367310,228.691803
166,731.744934,993.516846,141.083344,657.379028,903.359009,112.359795,687.764343,901.893066,111.299332,,,,856.563538,1223.997681,372.845795,819.134583,1241.206543,228.609497
167,731.748291,993.173523,140.835159,657.563416,902.976135,111.846855,687.881104,901.808838,110.444626,,,,856.517334,1223.920532,372.801239,819.049988,1241.124512,228.553940
