Präzision01164
Date:,2025/04/23
Time:,11:22:23
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
133,697.555908,971.096497,201.906723,687.942871,1221.045532,520.629639,705.124451,884.726685,148.597977,,,,672.187866,870.875061,146.852478,,,,,,,,,,,,,,,,,,,668.586853,1259.157837,368.133881
134,696.302856,973.146606,200.961365,688.035278,1222.104370,521.106262,703.449707,886.306213,147.674118,,,,669.546204,872.882263,146.904160,,,,,,,,,,,,,,,,,,,668.627563,1260.570679,368.574005
135,695.012878,974.536987,200.381989,688.109985,1222.945313,521.463501,702.153625,887.988892,147.266846,,,,668.312866,874.805176,145.476929,,,,,,,,,,,,,,,,,,,668.495239,1261.873169,369.154999
136,693.995056,976.255859,199.985489,688.152893,1223.852783,521.696777,700.418518,889.618164,146.046036,,,,667.218567,876.999390,144.222717,,,,,,,,,,,,,,,,,,,668.729004,1262.973267,369.537109
137,692.716919,977.962830,199.153610,688.258240,1224.774658,522.086121,699.081787,891.897034,145.416534,,,,665.505981,878.878052,143.691910,,,,,,,,,,,,,,,,,,,668.999512,1264.206665,369.961945
138,691.792175,979.059082,198.635849,688.478516,1225.726563,522.351807,697.718079,893.714172,144.602219,,,,664.043640,880.524902,142.831253,,,,,,,,,,,,,,,,,,,669.138550,1265.441162,370.324432
139,690.947876,980.496033,198.339264,688.554321,1226.581543,522.556946,696.447083,894.529907,143.975433,,,,662.932861,882.338013,141.729950,,,,,,,,,,,,,,,,,,,669.489136,1266.324463,370.761292
140,690.124329,982.096924,197.474030,688.669495,1227.356812,522.750610,695.588928,896.261353,143.400055,,,,661.497375,883.622192,141.140533,,,,,,,,,,,,,,,,,,,669.645020,1267.412354,370.851776
141,689.103271,983.126709,196.925385,688.856445,1228.136353,522.873413,694.021606,897.734436,141.592316,,,,660.836487,885.337646,140.057846,,,,,,,,,,,,,,,,,,,669.878784,1268.376465,370.767578
142,688.170776,984.046753,196.844025,689.055054,1228.890259,522.935852,693.099548,898.768616,141.142609,,,,660.315430,886.618774,138.960449,,,,,,,,,,,,,,,,,,,670.044250,1269.238770,370.875549
143,687.470642,985.377991,196.424805,689.209534,1229.504883,522.969971,692.167297,900.230408,140.385818,,,,659.004944,887.779419,138.527557,,,,,,,,,,,,,,,,,,,670.098999,1270.132935,371.061707
144,686.890747,986.711121,195.514786,689.252747,1230.067017,522.989197,691.779358,901.619080,139.483734,,,,657.789917,889.145325,137.960022,,,,,,,,,,,,,,,,,,,670.359070,1270.755005,371.281982
145,686.491089,987.461548,194.903564,689.370239,1230.654419,523.083435,691.242126,902.051697,138.886246,,,,657.365173,890.272766,137.254333,,,,,,,,,,,,,,,,,,,670.557556,1271.514038,371.239960
146,685.859131,987.974976,194.714920,689.547974,1231.147217,523.193787,690.375061,902.997559,138.310150,,,,656.955750,891.081909,136.525833,,,,,,,,,,,,,,,,,,,670.662231,1272.160400,371.248871
147,685.505554,988.662415,194.447678,689.737671,1231.668091,523.353577,689.241455,904.537292,137.506958,,,,656.325073,892.130127,135.775848,,,,,,,,,,,,,,,,,,,670.714722,1272.872559,371.300507
148,685.069824,989.727478,193.706711,689.851074,1232.106445,523.424072,689.344788,905.625183,137.362411,,,,655.360535,893.067566,135.719513,,,,,,,,,,,,,,,,,,,670.767395,1273.414185,371.317505
149,684.718872,990.800903,193.051636,689.843079,1232.598755,523.442078,689.335999,905.802856,136.806290,,,,655.045898,893.896484,135.137939,,,,,,,,,,,,,,,,,,,670.673401,1273.846069,371.391174
150,684.580627,991.452698,192.707642,689.903870,1233.054443,523.475891,689.067871,906.177490,136.264282,,,,655.001953,894.500122,134.337204,,,,,,,,,,,,,,,,,,,670.566162,1274.318970,371.402649
151,684.370605,992.047180,192.562225,689.996887,1233.499268,523.475342,688.749023,906.922485,135.502960,,,,654.853271,895.103333,133.680450,,,,,,,,,,,,,,,,,,,670.663635,1274.661377,371.322510
152,684.098938,992.303040,192.328781,690.016907,1233.859009,523.392517,688.182861,907.504944,134.985657,,,,654.623291,895.720703,133.146179,,,,,,,,,,,,,,,,,,,670.678772,1274.918823,371.105988
153,683.810486,992.593933,191.869293,690.133484,1234.232666,523.181213,687.562378,908.429749,134.248978,,,,654.390381,896.360229,132.644531,,,,,,,,,,,,,,,,,,,670.732666,1275.174194,370.975830
154,683.701843,992.996033,191.379700,690.333801,1234.562012,522.976746,687.358276,909.111328,133.763550,,,,653.760010,896.723511,132.763321,,,,,,,,,,,,,,,,,,,670.775940,1275.350342,370.781158
155,683.675842,993.493591,190.478363,690.301270,1234.946899,522.812988,687.580505,909.171204,133.564163,,,,653.181702,897.140564,132.573273,,,,,,,,,,,,,,,,,,,670.816833,1275.570923,370.554382
156,683.648743,993.880432,189.960754,690.329163,1235.311279,522.696594,687.741882,909.308350,133.372543,,,,653.682251,897.632813,131.582138,,,,,,,,,,,,,,,,,,,671.107849,1275.671875,370.368835
157,683.577759,994.268005,189.587296,690.358582,1235.546875,522.568787,687.723022,909.592468,132.846527,,,,654.547302,898.025330,130.364471,,,,,,,,,,,,,,,,,,,671.198669,1275.812012,370.180542
158,683.601990,994.483398,189.202011,690.281494,1235.712280,522.423645,687.650818,909.876953,132.327271,,,,654.715393,898.262817,129.688171,,,,,,,,,,,,,,,,,,,671.391663,1275.860229,369.898071
159,683.591553,994.664307,188.922440,690.198853,1235.920776,522.283691,687.618408,910.171082,131.948288,,,,654.456604,898.269409,129.667725,,,,,,,,,,,,,,,,,,,671.349792,1275.935303,369.706238
160,683.602112,994.862427,188.512466,689.892029,1236.048218,522.011414,687.493408,910.495300,131.589264,,,,654.329102,898.442810,129.462006,,,,,,,,,,,,,,,,,,,671.557556,1276.041260,369.290253
161,683.660034,995.000000,188.152664,689.991882,1236.158081,521.672424,687.409851,910.713196,131.152969,,,,654.179626,898.547607,128.986984,,,,,,,,,,,,,,,,,,,671.727600,1276.107422,368.905060
162,683.817627,995.159241,187.767593,690.070251,1236.274658,521.393005,687.159363,910.960144,130.530197,,,,654.132568,898.599976,128.658813,,,,,,,,,,,,,,,,,,,671.817139,1276.075562,368.623322
163,683.760132,995.205627,187.376648,690.046570,1236.424561,521.187073,687.149353,911.155579,130.159103,,,,654.190369,898.679565,128.306549,,,,,,,,,,,,,,,,,,,671.741272,1276.151489,368.420135
164,683.713684,995.292969,186.773117,690.011719,1236.477905,521.072327,687.272949,911.098083,129.939545,,,,654.262390,898.754150,128.008270,,,,,,,,,,,,,,,,,,,671.791809,1276.046631,368.118652
165,684.046082,995.329529,186.013657,689.999207,1236.592285,520.865051,687.404541,911.074646,129.798706,,,,654.296631,898.722595,127.685318,,,,,,,,,,,,,,,,,,,671.943481,1276.083252,367.724091
166,684.249268,995.300964,185.575211,690.085022,1236.531860,520.857056,687.531372,911.030579,129.610626,,,,654.230774,898.754395,127.286850,,,,,,,,,,,,,,,,,,,672.097595,1275.930420,367.459839
167,684.307190,995.254333,185.298126,690.098267,1236.698608,520.452332,687.635315,911.009766,129.353333,,,,654.029663,898.701538,126.899055,,,,,,,,,,,,,,,,,,,672.236023,1275.908569,367.150452
168,684.377258,995.137024,185.085800,690.145264,1236.783691,520.178223,687.652710,910.864197,128.801086,,,,654.015930,898.602539,126.925354,,,,,,,,,,,,,,,,,,,672.568176,1275.920776,366.381836
169,684.361633,995.068970,184.768570,690.300049,1236.861084,519.804932,687.788452,910.687744,128.188187,,,,654.003662,898.501648,126.739868,,,,,,,,,,,,,,,,,,,672.791687,1275.811890,366.024567
170,684.302124,994.890320,184.457855,690.306885,1236.981201,519.521851,687.818787,910.525696,127.820541,,,,653.854553,898.404053,126.433235,,,,,,,,,,,,,,,,,,,672.798035,1275.620605,365.844116
171,684.252625,994.788574,184.243515,690.429138,1237.012695,519.111145,687.826904,910.336731,127.407494,,,,654.053162,898.232971,125.883583,,,,,,,,,,,,,,,,,,,672.838013,1275.375977,365.580719
172,684.266235,994.721497,183.884277,690.418030,1237.002075,518.837708,687.791992,910.139343,126.981567,,,,654.201660,898.143921,125.221069,,,,,,,,,,,,,,,,,,,672.834106,1275.260620,365.293121
173,684.499390,994.495544,183.687393,690.268372,1237.012573,518.632813,687.754517,909.895752,126.721016,,,,654.499390,897.986084,124.721054,,,,,,,,,,,,,,,,,,,673.113464,1275.125732,364.945007
174,684.535706,994.275146,183.385773,690.219727,1237.001343,518.414307,687.748169,909.762390,126.540611,,,,654.624146,897.777039,124.340691,,,,,,,,,,,,,,,,,,,673.301392,1275.044922,364.509399
175,684.619568,994.093384,183.032242,690.140869,1237.038452,518.251160,687.727173,909.610840,126.234718,,,,654.585815,897.579590,123.762718,,,,,,,,,,,,,,,,,,,673.449219,1274.885742,364.341156
176,684.762756,993.833740,182.835312,690.108887,1237.012207,518.003235,687.716797,909.472900,126.001663,,,,654.659058,897.350220,123.413734,,,,,,,,,,,,,,,,,,,673.579407,1274.792358,363.999390
177,684.616821,993.613770,182.447021,690.028259,1236.989136,517.780579,687.741272,909.275391,125.820541,,,,654.677734,897.178467,123.137100,,,,,,,,,,,,,,,,,,,673.922607,1274.533569,363.521881
178,684.764221,993.417358,182.078400,689.977966,1236.994995,517.635010,687.802307,908.947021,125.566132,,,,654.647522,897.071289,122.971367,,,,,,,,,,,,,,,,,,,674.217590,1274.391479,363.142365
179,684.812988,993.232117,181.899124,689.868469,1236.889893,517.380249,687.790466,908.650330,125.293488,,,,654.566467,896.822754,122.843124,,,,,,,,,,,,,,,,,,,674.277710,1274.191895,362.961060
180,684.803772,993.084900,181.776062,689.898071,1236.835205,517.279663,687.807739,908.404785,124.982147,,,,654.448486,896.580750,122.757355,,,,,,,,,,,,,,,,,,,674.411621,1274.045776,362.727600
181,685.010071,992.966125,181.420822,689.932556,1236.685181,517.009949,687.855469,908.236267,124.627037,,,,654.412781,896.370239,122.651016,,,,,,,,,,,,,,,,,,,674.731018,1273.932983,362.419128
182,685.116638,992.769409,181.039383,689.911560,1236.524658,516.649353,687.885132,908.219116,123.713974,,,,654.393005,896.204895,122.459290,,,,,,,,,,,,,,,,,,,674.667297,1273.771851,362.276733
183,685.094055,992.544739,180.661346,689.961060,1236.484985,516.474731,687.918396,907.982849,123.196243,,,,654.414490,896.111755,122.035210,,,,,,,,,,,,,,,,,,,674.790710,1273.519775,362.113159
184,685.211365,992.307251,180.426758,690.044739,1236.523071,516.394409,687.969421,907.818176,123.072426,,,,654.487671,896.021057,121.640076,,,,,,,,,,,,,,,,,,,674.803223,1273.362549,361.922882
185,685.454834,992.262329,180.119522,689.921021,1236.512207,516.101379,688.153137,907.578613,123.059998,,,,654.523987,895.925598,121.111397,,,,,,,,,,,,,,,,,,,675.096802,1273.183594,361.639771
186,685.400146,991.966431,179.875366,689.907288,1236.329102,515.928711,688.438477,907.561584,122.465836,,,,654.529297,895.891602,120.859467,,,,,,,,,,,,,,,,,,,675.210266,1272.962158,361.364197
187,685.530396,991.908386,179.405060,689.827271,1236.267456,515.777344,688.503662,907.594604,122.045334,,,,654.536926,895.696472,120.659790,,,,,,,,,,,,,,,,,,,675.239685,1272.698730,361.130737
188,685.584656,991.791260,179.167709,689.881470,1236.193481,515.599121,688.595520,907.501343,121.828880,,,,655.000610,895.715576,120.029610,,,,,,,,,,,,,,,,,,,675.330505,1272.584229,360.940247
189,685.592651,991.581848,178.973862,689.846069,1236.131958,515.444580,688.718018,907.517517,121.574547,,,,655.131104,895.618469,119.418274,,,,,,,,,,,,,,,,,,,675.504395,1272.373535,360.619934
190,685.746399,991.274231,178.649216,689.797791,1235.985229,515.253235,688.725159,907.517090,121.280586,,,,655.023438,895.397888,119.088020,,,,,,,,,,,,,,,,,,,675.519409,1272.167236,360.423004
191,685.854614,991.011719,178.352005,689.793457,1235.899048,515.003662,688.814087,907.320129,121.105125,,,,654.815552,895.156311,118.986259,,,,,,,,,,,,,,,,,,,675.558838,1271.867432,360.280823
192,685.894409,990.800171,178.038254,689.756897,1235.832642,514.897400,688.875061,907.136047,120.733772,,,,654.770935,894.926636,118.740456,,,,,,,,,,,,,,,,,,,675.578979,1271.666382,360.089386
193,685.959778,990.529114,177.696976,689.690430,1235.739624,514.732727,688.942017,907.165222,120.542381,,,,654.726196,894.842468,118.590263,,,,,,,,,,,,,,,,,,,675.811462,1271.331421,359.636963
194,686.148682,990.253357,177.305222,689.781250,1235.616577,514.447205,688.869263,906.712708,120.281609,,,,654.600281,894.668640,118.280136,,,,,,,,,,,,,,,,,,,675.742981,1271.297485,359.177734
195,686.484009,990.102356,176.723877,689.708801,1235.566284,514.352173,689.130615,906.252441,119.828064,,,,654.509949,894.584229,117.980263,,,,,,,,,,,,,,,,,,,675.729858,1271.080811,358.974945
196,686.364868,989.947876,176.436722,689.625671,1235.456665,514.235229,689.102173,906.159119,119.271584,,,,654.415894,894.423706,117.395050,,,,,,,,,,,,,,,,,,,675.693176,1270.883545,358.772888
197,686.351746,989.859253,176.221634,689.554260,1235.285400,514.244934,689.021362,906.016357,118.655365,,,,654.353271,894.361938,116.969917,,,,,,,,,,,,,,,,,,,675.668945,1270.812500,358.638489
198,686.344421,989.764587,175.938309,689.461670,1235.197998,513.996521,688.903198,906.110596,117.781136,,,,654.239502,894.347229,116.531792,,,,,,,,,,,,,,,,,,,675.614929,1270.619141,358.269287
199,686.215149,989.680481,175.471268,689.408752,1235.040527,513.903687,688.920349,906.334167,117.008621,,,,654.227722,894.398193,115.982635,,,,,,,,,,,,,,,,,,,675.648071,1270.350708,358.019318
200,686.213684,989.627380,175.055603,689.376709,1234.839722,513.971619,689.183350,906.361572,116.540039,,,,654.288818,894.269714,115.097260,,,,,,,,,,,,,,,,,,,675.742920,1270.083862,357.863983
201,686.374756,989.507690,174.660156,689.320007,1234.833862,513.712952,688.711975,906.567810,115.814934,,,,654.602295,894.408752,114.224411,,,,,,,,,,,,,,,,,,,675.644043,1269.894165,357.717255
202,686.435852,989.478638,174.301620,689.388733,1234.637451,513.651917,688.831726,906.724243,115.473366,,,,654.662231,894.305725,113.725288,,,,,,,,,,,,,,,,,,,675.552124,1269.677979,357.643860
203,686.423767,989.367737,174.042435,689.316833,1234.595459,513.552490,688.985107,906.898315,115.282959,,,,654.582214,894.174438,113.464821,,,,,,,,,,,,,,,,,,,675.587158,1269.598999,357.555664
204,686.456482,989.290222,173.745163,689.270508,1234.491943,513.544250,688.974731,907.046753,114.848351,,,,654.445374,894.156311,112.777580,,,,,,,,,,,,,,,,,,,675.663208,1269.406616,357.475464
205,686.348328,989.296814,173.363831,689.255981,1234.292847,513.659302,688.977661,907.220398,114.372574,,,,654.438354,894.256531,112.398712,,,,,,,,,,,,,,,,,,,675.700317,1269.277466,357.448181
206,686.286133,989.275635,173.009918,689.314087,1234.402466,513.283508,688.941650,907.363281,113.787590,,,,654.634644,894.328979,112.263779,,,,,,,,,,,,,,,,,,,675.657349,1269.161743,357.431671
207,686.703796,989.409363,172.466599,689.288696,1234.249268,513.102661,689.264587,907.334045,113.516251,,,,654.887512,894.373169,112.049721,,,,,,,,,,,,,,,,,,,675.611938,1269.007935,357.348816
208,686.601990,989.419800,172.318436,689.290222,1234.132690,513.061279,689.658875,907.557007,113.075661,,,,655.388733,894.378174,111.469643,,,,,,,,,,,,,,,,,,,675.637634,1268.873413,357.314667
209,686.569641,989.436707,172.317078,689.343689,1234.094116,513.069458,690.050232,907.537659,112.890427,,,,655.816711,894.449829,110.767700,,,,,,,,,,,,,,,,,,,675.629211,1268.776733,357.229126
210,686.543945,989.478638,172.232086,689.284485,1234.015381,512.915344,690.311401,907.495972,112.816139,,,,656.311096,894.400330,110.247536,,,,,,,,,,,,,,,,,,,675.523560,1268.682495,357.175415
211,686.783447,989.593750,171.903717,689.246643,1233.901733,512.938049,690.434326,907.479187,112.805496,,,,656.555359,894.373413,110.018532,,,,,,,,,,,,,,,,,,,675.426697,1268.563965,357.154633
212,686.942017,989.613342,171.791580,689.182129,1233.822144,512.828918,690.572021,907.484863,112.703766,,,,656.595337,894.259216,110.020042,,,,,,,,,,,,,,,,,,,675.326965,1268.451660,357.110016
213,687.099121,989.676453,171.655258,689.103149,1233.687988,512.772461,690.620667,907.510742,112.560493,,,,656.568542,894.245117,110.023514,,,,,,,,,,,,,,,,,,,675.282166,1268.360840,357.051453
214,687.236938,989.763184,171.569046,689.115845,1233.593994,512.667969,690.698181,907.442627,112.611908,,,,656.619446,894.136108,110.032387,,,,,,,,,,,,,,,,,,,675.202881,1268.326172,357.014038
215,687.472412,989.713684,171.546494,689.122681,1233.567871,512.699524,690.709534,907.494202,112.544548,,,,656.605591,894.102783,110.019508,,,,,,,,,,,,,,,,,,,675.092529,1268.244263,356.988831
216,687.458862,989.733948,171.479630,689.129395,1233.367920,512.817932,690.679993,907.531006,112.493004,,,,656.603333,894.141724,110.088196,,,,,,,,,,,,,,,,,,,675.090637,1268.152100,356.960205
217,687.457397,989.729553,171.374222,689.034668,1233.297363,512.669189,690.664368,907.459595,112.489906,,,,656.616516,894.154114,110.066780,,,,,,,,,,,,,,,,,,,675.050964,1268.117798,356.930542
218,687.399292,989.624939,170.921982,689.076477,1233.230347,512.555359,690.627136,907.414185,112.491508,,,,656.548645,894.126282,110.011223,,,,,,,,,,,,,,,,,,,675.006104,1268.039429,356.852692
219,687.534363,989.655090,171.172791,689.111633,1233.026367,512.626953,690.914063,907.403381,112.479416,,,,656.469299,894.146667,109.942383,,,,,,,,,,,,,,,,,,,675.019653,1267.948486,356.806030
220,687.584900,989.613708,171.161621,689.065186,1233.002686,512.545227,690.603210,907.255676,112.304733,,,,656.394409,894.168091,109.914391,,,,,,,,,,,,,,,,,,,675.074402,1267.858032,356.770721
221,687.530151,989.550476,171.143951,688.869568,1232.964844,512.454468,690.379333,906.750916,112.151955,,,,656.269836,894.171631,109.821915,,,,,,,,,,,,,,,,,,,675.100891,1267.771362,356.729614
222,687.513611,989.488892,170.878815,688.850159,1232.849487,512.426025,690.284180,906.477112,112.086403,,,,656.153015,894.222351,109.702934,,,,,,,,,,,,,,,,,,,675.137939,1267.673218,356.679932
223,687.349060,989.361267,170.573517,688.871582,1232.775513,512.412598,690.219482,906.360718,112.013664,,,,656.106506,894.293152,109.577843,,,,,,,,,,,,,,,,,,,674.975952,1267.398438,356.990356
224,687.369568,989.308594,170.484451,688.903625,1232.603516,512.480957,690.020020,906.338379,112.024612,,,,656.028503,894.326538,109.452629,,,,,,,,,,,,,,,,,,,675.120178,1267.518188,356.720978
225,687.346313,989.258179,170.545578,688.808838,1232.633057,512.378845,689.949341,906.120728,112.038803,,,,655.836731,894.385620,109.332352,,,,,,,,,,,,,,,,,,,675.068542,1267.364136,356.937927
226,687.281616,989.221069,170.522766,688.758301,1232.556519,512.306458,689.846130,906.008118,112.045776,,,,655.738831,894.402222,109.259102,,,,,,,,,,,,,,,,,,,675.084290,1267.223145,357.040833
227,687.301270,989.200378,170.543747,688.764832,1232.468018,512.279297,689.724243,905.897522,111.980507,,,,655.724609,894.409363,109.138062,,,,,,,,,,,,,,,,,,,675.148254,1267.197754,357.033905
228,687.219910,989.141541,170.490784,688.769714,1232.472412,512.258667,689.690308,905.844543,111.918053,,,,655.599976,894.342346,109.112915,,,,,,,,,,,,,,,,,,,675.296143,1267.138062,357.020203
229,687.280823,989.086182,170.510666,688.809021,1232.464966,512.241577,689.617249,905.854675,111.799225,,,,655.465759,894.312317,109.092354,,,,,,,,,,,,,,,,,,,675.443115,1267.109863,356.980042
230,687.227722,988.993713,170.480209,688.855713,1232.378906,512.284241,689.504333,905.742432,111.806061,,,,655.365723,894.223938,109.075027,,,,,,,,,,,,,,,,,,,675.469055,1267.036499,356.937531
231,687.241699,988.989502,170.477280,688.864929,1232.393188,512.271301,689.489136,905.661316,111.709251,,,,655.349854,894.204163,109.086952,,,,,,,,,,,,,,,,,,,675.691467,1267.176025,356.620026
232,687.255371,988.832947,170.446304,688.906189,1232.365356,512.253601,689.587830,905.581970,111.689499,,,,655.391907,894.121033,109.037582,,,,,,,,,,,,,,,,,,,675.891235,1267.130249,356.508362
233,687.288269,988.779663,170.517365,688.886658,1232.349609,512.286194,689.537842,905.541870,111.705399,,,,655.480103,894.095215,108.935318,,,,,,,,,,,,,,,,,,,675.932983,1267.116821,356.539795
234,687.294739,988.679321,170.526962,688.936340,1232.277344,512.389160,689.534302,905.479431,111.738205,,,,655.637512,893.981812,108.453140,,,,,,,,,,,,,,,,,,,675.922607,1267.091309,356.520294
235,687.291321,988.673035,170.541794,688.996948,1232.364990,512.282349,689.645081,905.386963,111.733047,,,,655.688354,893.937805,108.765648,,,,,,,,,,,,,,,,,,,676.018005,1267.129639,356.527557
236,687.285889,988.621521,170.502350,688.998535,1232.363281,512.281372,689.673828,905.446167,111.732422,,,,655.666443,893.872925,109.025352,,,,,,,,,,,,,,,,,,,676.048279,1267.151855,356.497803
237,687.336914,988.616333,170.574783,689.045044,1232.273560,512.415588,689.650940,905.412231,111.689903,,,,655.662292,893.844604,109.064415,,,,,,,,,,,,,,,,,,,676.048889,1267.130859,356.513000
238,687.372131,988.564026,170.587021,689.050537,1232.355469,512.359497,689.634094,905.470581,111.642502,,,,655.670105,893.762085,109.103111,,,,,,,,,,,,,,,,,,,676.079407,1267.133667,356.564941
239,687.408752,988.494751,170.609604,689.030090,1232.387207,512.364929,689.767212,905.426086,111.658447,,,,655.758545,893.727478,109.142395,,,,,,,,,,,,,,,,,,,676.074341,1267.137573,356.538330
240,687.430481,988.480896,170.653198,689.102600,1232.347900,512.449585,689.815491,905.398438,111.682129,,,,655.785889,893.733398,109.132164,,,,,,,,,,,,,,,,,,,676.113464,1267.122559,356.547729
241,687.577332,988.478088,170.750198,689.163940,1232.358521,512.438293,689.728088,905.472534,111.614006,,,,655.788208,893.741333,109.118828,,,,,,,,,,,,,,,,,,,676.133057,1267.125366,356.485107
242,687.437988,988.453369,170.650360,689.257385,1232.341309,512.491272,689.725952,905.547729,111.518555,,,,655.786255,893.742676,109.116844,,,,,,,,,,,,,,,,,,,676.160278,1267.085327,356.639099
243,687.422546,988.468628,170.636154,689.270752,1232.328125,512.508911,689.807007,905.470581,111.531975,,,,655.738831,893.726440,108.645172,,,,,,,,,,,,,,,,,,,676.153625,1267.025879,356.693481
244,687.350647,988.400269,170.678528,689.262207,1232.288574,512.607727,689.806152,905.462158,111.561913,,,,655.833679,893.793762,108.804565,,,,,,,,,,,,,,,,,,,676.184814,1266.979614,356.634125
245,687.338135,988.395447,170.711426,689.294556,1232.287720,512.721680,689.781616,905.436890,111.621567,,,,655.793152,893.779175,108.963394,,,,,,,,,,,,,,,,,,,676.186951,1266.993530,356.658081
246,687.286743,988.360046,170.646408,689.264587,1232.192627,512.748230,689.835938,905.442627,111.589470,,,,655.758728,893.750366,108.983963,,,,,,,,,,,,,,,,,,,676.215149,1266.995239,356.677155
247,687.272034,988.353088,170.630844,689.269958,1232.151611,512.827454,689.724365,905.541565,111.490807,,,,655.726257,893.759338,108.863800,,,,,,,,,,,,,,,,,,,676.209900,1266.928711,356.657715
248,687.251892,988.359680,170.650833,689.183228,1232.157104,512.871399,689.709717,905.571838,111.439392,,,,655.697876,893.880981,108.833794,,,,,,,,,,,,,,,,,,,676.086670,1266.877563,356.494019
249,687.248718,988.361145,170.657104,689.188477,1232.015259,512.876587,689.696350,905.567139,111.438492,,,,655.671082,893.914551,108.762047,,,,,,,,,,,,,,,,,,,676.292053,1266.886841,356.630463
250,687.250183,988.360840,170.656174,689.228149,1231.989136,513.012634,689.673645,905.612061,111.407555,,,,655.682251,893.914001,108.736847,,,,,,,,,,,,,,,,,,,676.245422,1266.876587,356.716675
251,687.257141,988.357056,170.641968,689.182861,1231.915894,513.055847,689.617920,905.665100,111.448219,,,,655.683228,893.908997,108.740822,,,,,,,,,,,,,,,,,,,676.258179,1266.770630,356.746368
252,687.261780,988.400085,170.641098,689.168396,1231.754272,513.062988,689.653259,905.633545,111.408775,,,,655.681824,893.906860,108.748077,,,,,,,,,,,,,,,,,,,676.278992,1266.736328,356.797546
253,687.210510,988.419189,170.597458,689.119995,1231.645142,513.076904,689.666748,905.726135,111.417725,,,,655.665100,893.908936,108.796852,,,,,,,,,,,,,,,,,,,676.323364,1266.687500,357.003113
254,687.275818,988.393494,170.678650,689.103699,1231.628174,513.159058,689.697632,905.656860,111.397652,,,,655.663879,893.900940,108.776535,,,,,,,,,,,,,,,,,,,676.255554,1266.567627,357.082123
255,687.261841,988.396545,170.648026,689.145203,1231.535645,513.276855,689.703308,905.734070,111.419327,,,,655.676086,893.903992,108.753937,,,,,,,,,,,,,,,,,,,676.291504,1266.505249,357.182465
256,687.256714,988.352966,170.616928,689.084045,1231.483765,513.230713,689.668945,905.683533,111.400658,,,,655.684204,893.908142,108.744141,,,,,,,,,,,,,,,,,,,676.325439,1266.488281,357.179840
257,687.251770,988.356873,170.647842,689.111877,1231.396118,513.255981,689.738953,905.639526,111.338760,,,,655.684814,893.908813,108.744133,,,,,,,,,,,,,,,,,,,676.249329,1266.450928,357.262939
258,687.247192,988.329834,170.688400,689.079895,1231.366577,513.330566,689.718384,905.628967,111.382431,,,,655.682312,893.907654,108.747475,,,,,,,,,,,,,,,,,,,676.280762,1266.363525,357.301117
259,687.255737,988.352051,170.650589,689.091492,1231.229858,513.382751,689.704407,905.630188,111.403465,,,,655.673950,893.904480,108.695389,,,,,,,,,,,,,,,,,,,676.295410,1266.335815,357.313568
260,687.278809,988.235962,170.676636,689.078369,1231.207275,513.356995,689.744873,905.676514,111.345718,,,,655.669617,893.917480,108.590279,,,,,,,,,,,,,,,,,,,676.220825,1266.284546,357.410004
261,687.210632,988.231201,170.660278,689.105591,1231.124023,513.392822,689.750916,905.677551,111.327606,,,,655.648499,893.837219,108.616486,,,,,,,,,,,,,,,,,,,676.221375,1266.211914,357.377777
262,687.174500,988.249878,170.595230,689.050415,1231.079346,513.493103,689.760803,905.711121,111.343468,,,,655.672974,893.798584,108.595772,,,,,,,,,,,,,,,,,,,676.191162,1266.042603,357.598480
263,687.174988,988.253906,170.582336,689.096191,1231.050537,513.566711,689.689880,905.694214,111.271339,,,,655.698914,893.806580,108.567886,,,,,,,,,,,,,,,,,,,676.114685,1265.989014,357.682159
264,687.201355,988.181030,170.648911,689.133179,1230.918335,513.658813,689.698669,905.611267,111.287003,,,,655.689331,893.720764,108.575119,,,,,,,,,,,,,,,,,,,676.091431,1265.974365,357.730652
265,687.188721,988.105347,170.672470,689.093384,1230.904663,513.657593,689.691895,905.531555,111.279205,,,,655.615417,893.705505,108.549377,,,,,,,,,,,,,,,,,,,676.012512,1265.880859,357.776001
266,687.173096,988.093750,170.665680,689.067932,1230.766479,513.756042,689.747803,905.531128,111.279716,,,,655.598389,893.710693,108.547668,,,,,,,,,,,,,,,,,,,676.067322,1265.848267,357.816376
267,687.181763,988.111877,170.689575,689.106873,1230.732788,513.856995,689.733704,905.577515,111.276688,,,,655.653015,893.700806,108.600891,,,,,,,,,,,,,,,,,,,676.063904,1265.823853,357.881805
268,687.200745,988.069702,170.665451,689.058472,1230.714233,513.891052,689.774292,905.468445,111.345345,,,,655.668518,893.697937,108.611877,,,,,,,,,,,,,,,,,,,676.080627,1265.738281,357.858337
269,687.177673,988.052429,170.663803,689.100159,1230.641479,513.927734,689.853333,905.443726,111.412842,,,,655.681274,893.696899,108.569199,,,,,,,,,,,,,,,,,,,676.136841,1265.702515,357.926239
