Präzision13
Date:,2025/04/15
Time:,13:25:14
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
11,711.611450,1024.112671,383.766083,789.195923,782.430969,100.569084,,,,702.307678,1057.468506,213.604233,802.035889,667.636780,72.091644,824.874695,686.443359,77.408485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,711.608704,1024.116455,383.774017,789.250610,782.244507,100.981064,,,,702.259399,1057.481079,213.629974,802.437866,667.729187,72.061531,824.584167,686.461670,77.258797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,711.666199,1024.098877,383.743622,789.149048,782.248535,100.564423,,,,702.462769,1057.437012,213.607162,802.203674,667.689636,72.046074,824.848206,686.366272,77.415932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,711.645935,1024.114624,383.744781,789.134705,782.341064,100.401917,,,,702.477417,1057.410400,213.596970,802.091003,667.672485,72.098160,825.018433,686.284790,77.448616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,711.676758,1024.195190,383.743317,789.184998,782.321167,100.488098,,,,702.557678,1057.421631,213.581726,802.055054,667.652710,72.139763,825.057983,686.255676,77.421707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,711.676575,1024.221069,383.671936,789.204285,782.271912,100.532295,,,,702.627136,1057.421387,213.607956,802.007813,667.652954,72.124741,825.053650,686.218994,77.438568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,711.676697,1024.232544,383.721436,789.237427,782.283264,100.640892,,,,702.582397,1057.426392,213.609833,802.055725,667.696167,72.157898,824.999512,686.202637,77.410004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,711.665466,1024.230103,383.744965,789.208801,782.266846,100.544449,,,,702.609802,1057.420288,213.622208,802.107239,667.685242,72.134529,824.949951,686.214844,77.362656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,711.703369,1024.215454,383.727509,789.197205,782.225708,100.523438,,,,702.573730,1057.425415,213.614243,802.075867,667.667419,72.161621,824.924561,686.153381,77.344360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,711.792053,1024.323242,383.762268,789.277710,782.257202,100.572784,,,,702.654480,1057.448364,213.624420,802.064270,667.646729,72.175835,824.904358,686.135864,77.429283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,711.767639,1024.338623,383.675049,789.294617,782.223999,100.615952,,,,702.673828,1057.443604,213.555756,802.045898,667.614075,72.200249,824.969360,686.132385,77.409103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,711.811096,1024.323975,383.702545,789.287903,782.211792,100.596283,,,,702.695618,1057.442993,213.558563,802.044922,667.615601,72.235565,824.980896,686.132935,77.384193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,711.844116,1024.319580,383.727356,789.285217,782.213806,100.586327,,,,702.646851,1057.448730,213.562408,802.101135,667.608215,72.233543,824.996948,686.128784,77.391312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,711.834839,1024.413330,383.743042,789.403625,782.255493,100.638527,,,,702.648560,1057.449219,213.587418,802.114075,667.631348,72.190605,825.016846,686.191833,77.415497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,711.843140,1024.433716,383.708771,789.442810,782.080261,100.943428,,,,702.499329,1057.518066,213.575272,802.469666,667.792664,72.197731,825.062927,686.133118,77.525673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,711.692749,1024.500488,383.816589,789.436707,782.282166,100.742088,,,,702.507141,1057.517944,213.602386,802.227356,667.659607,72.234917,825.066040,686.183411,77.458824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,711.651978,1024.524780,383.891327,789.457825,782.237366,100.851341,,,,702.632263,1057.454590,213.603424,802.413818,667.719360,72.218361,825.100952,686.289246,77.489944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,711.813599,1024.450562,383.807281,789.444641,782.172302,100.914856,,,,702.772644,1057.457031,213.589828,802.620422,667.902832,72.247078,825.126221,686.342163,77.537682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,711.985718,1024.459106,383.753479,789.575378,782.381165,100.609322,,,,702.634033,1057.534058,213.564789,802.393799,667.799561,72.236839,825.237061,686.316467,77.664101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,711.810608,1024.492920,383.856262,789.603088,782.431946,100.654999,,,,702.715576,1057.542847,213.669373,802.504150,667.817566,72.224815,825.273682,686.407410,77.562149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,711.995850,1024.553345,383.826630,789.645874,782.631592,100.542877,,,,702.683960,1057.552979,213.557312,802.349792,667.763000,72.235718,825.379456,686.458191,77.633156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,712.123413,1024.598511,383.787292,789.727478,782.638428,100.414986,,,,702.662109,1057.653687,213.529541,802.347351,667.832153,72.274399,825.514099,686.502441,77.765709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,712.104187,1024.568726,383.750854,789.778015,782.640259,100.438004,,,,702.666992,1057.676392,213.570786,802.363953,667.851868,72.276146,825.646912,686.498779,77.585381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,712.132874,1024.554932,383.695740,789.835571,782.736328,100.352608,,,,702.682373,1057.694580,213.562012,802.402832,667.829163,72.314209,825.691650,686.541016,77.466743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,712.296326,1024.584717,383.567047,789.897095,782.843201,100.295891,,,,702.891113,1057.688599,213.539642,802.469604,667.918396,72.296661,825.760864,686.633240,77.477921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,712.209778,1024.625244,383.717041,789.930725,782.891235,100.183197,,,,702.879822,1057.775513,213.503082,802.508362,667.997925,72.296173,825.827087,686.697815,77.443336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,712.183044,1024.687744,383.878662,790.022156,782.952332,100.233490,,,,702.882813,1057.828979,213.500427,802.509583,668.005310,72.296577,825.818665,686.855286,77.388374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,712.315674,1024.780640,383.899719,790.098755,782.995361,100.175362,,,,702.922913,1057.892700,213.490982,802.541626,668.084106,72.305916,825.871460,686.873474,77.355507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,712.370544,1024.791992,383.907166,790.192078,783.090332,100.167740,,,,703.004639,1057.916748,213.473602,802.588745,668.112061,72.339348,825.997864,686.894470,77.443169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,712.453735,1024.817505,383.834564,790.252380,783.100220,100.276459,,,,703.053894,1057.939575,213.471863,802.605774,668.116760,72.391586,825.958069,686.973633,77.376892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,712.470886,1024.876221,383.669952,790.315063,783.068848,100.337494,,,,703.059998,1058.024048,213.488281,802.592102,668.104614,72.356773,825.836426,687.029297,77.286919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,712.547119,1024.930908,383.836548,790.416138,783.126221,100.299370,,,,703.165222,1058.048828,213.465424,802.593384,668.163818,72.330246,825.838440,687.034729,77.308540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,712.343506,1025.061157,383.882843,790.430176,783.197083,100.276413,,,,703.238953,1058.149536,213.433731,802.522888,668.174072,72.288086,825.924194,686.906250,77.378372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,712.591187,1025.047729,383.852051,790.521240,783.257507,100.398857,,,,703.307495,1058.187134,213.411942,802.539063,668.189453,72.277634,825.876953,686.957031,77.329819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,712.703674,1025.141846,383.845520,790.607971,783.311707,100.369797,,,,703.410400,1058.283569,213.384247,802.520996,668.174377,72.281601,825.981873,686.939392,77.394646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,712.766907,1025.178467,383.795959,790.658508,783.334961,100.378159,,,,703.431519,1058.321045,213.330322,802.588013,668.173584,72.322006,825.987488,686.984741,77.438538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,712.808167,1025.283203,383.807343,790.807129,783.373352,100.443657,,,,703.379395,1058.375732,213.442108,802.583496,668.206665,72.300644,825.929688,686.995422,77.376381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,712.859192,1025.349365,383.692535,790.833923,783.375732,100.456924,,,,703.423523,1058.346436,213.423401,802.601135,668.272705,72.302559,825.946838,687.001343,77.229042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,712.944275,1025.519287,383.830902,790.950806,783.424927,100.445099,,,,703.488831,1058.413818,213.389938,802.605652,668.283142,72.302917,826.062622,687.008728,77.383057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,712.962463,1025.541260,383.857849,791.027527,783.481506,100.474319,,,,703.627380,1058.529907,213.229156,802.639221,668.259033,72.345131,826.133850,687.110168,77.297859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,712.952515,1025.586060,383.703033,791.130005,783.484497,100.575806,,,,703.739685,1058.549561,213.230270,802.749146,668.292236,72.351662,826.002930,687.213074,77.168449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,713.062622,1025.852051,383.852875,791.322571,783.661987,100.789696,,,,703.884949,1058.522461,213.234894,802.798584,668.323792,72.361115,826.084167,687.294006,76.966637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,713.046692,1025.978516,383.900482,791.293701,783.578796,100.638496,,,,703.978699,1058.519897,213.235855,802.879028,668.292053,72.419807,826.209656,687.351563,76.941116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,713.016541,1026.080688,383.869476,791.233887,783.555359,100.620827,,,,703.988586,1058.541138,213.169952,803.047668,668.394470,72.461182,826.235535,687.392639,76.900818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,713.126953,1026.179077,383.889404,791.258484,783.572449,100.711487,,,,703.997314,1058.629150,213.173264,803.107910,668.425110,72.443474,826.314819,687.434753,76.747635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,713.217102,1026.382446,383.876251,791.414246,783.615173,100.699791,,,,704.084412,1058.621338,213.226715,803.192627,668.413940,72.414879,826.262817,687.465881,76.635872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,713.160095,1026.494995,383.915710,791.482422,783.468140,101.065872,,,,704.106018,1058.639038,213.165894,803.580750,668.601440,72.366516,826.236023,687.512390,76.335793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,713.153809,1026.607422,383.984497,791.580139,783.477905,100.979324,,,,704.109253,1058.620605,213.178909,803.650513,668.621521,72.380890,826.057190,687.634033,76.107651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,713.176636,1026.715332,383.921906,791.632935,783.587097,100.709015,,,,704.202881,1058.632202,213.119034,803.574707,668.560913,72.428871,826.009521,687.727417,75.899040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,713.180115,1026.901978,383.945770,791.754883,783.565491,100.670639,,,,704.288391,1058.627319,213.208221,803.613037,668.486084,72.494110,826.210938,687.755249,75.883034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,713.187866,1027.046265,384.006653,791.774658,783.541748,100.674164,,,,704.277039,1058.624146,213.250015,803.686829,668.561523,72.554329,826.240662,687.726685,75.847046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,713.202881,1027.149902,384.031250,791.863464,783.624939,100.723946,,,,704.280334,1058.613647,213.251572,803.820007,668.573853,72.579727,826.246155,687.729553,75.836632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,713.151001,1027.229736,383.993103,791.887146,783.560486,100.783020,,,,704.298767,1058.613403,213.269882,803.887085,668.575012,72.592484,826.250671,687.659851,75.851723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,713.228027,1027.323364,384.074585,791.938232,783.522156,100.827515,,,,704.375305,1058.625610,213.228210,804.005859,668.558533,72.606888,826.445007,687.559814,75.938911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,713.251038,1027.426147,384.056000,791.991699,783.533447,100.873138,,,,704.361450,1058.613281,213.220718,804.159912,668.420044,72.280502,826.553345,687.530334,76.052383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,713.174255,1027.620972,384.088348,792.053284,783.527222,100.932121,,,,704.424683,1058.602905,213.310913,804.179871,668.506592,72.627197,826.640808,687.459778,76.157204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,713.132202,1027.734863,384.203827,792.098877,783.531189,100.989914,,,,704.435425,1058.613770,213.247818,804.304749,668.549561,72.815475,826.770386,687.416382,76.195244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,713.165283,1027.919678,384.286896,792.167236,783.522095,101.017311,,,,704.405151,1058.697266,213.304840,804.428711,668.524658,72.848228,826.795593,687.445557,76.194901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,713.186340,1028.021362,384.291992,792.254272,783.524719,101.086021,,,,704.423523,1058.707031,213.359268,804.470276,668.517639,72.928207,826.824219,687.411011,76.197899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,713.147095,1028.196045,384.295319,792.215515,783.575256,101.192757,,,,704.418945,1058.699707,213.362396,804.444946,668.508789,72.981026,826.883789,687.337952,76.277115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,713.150513,1028.397583,384.301727,792.215881,783.570007,101.320511,,,,704.435974,1058.782349,213.414215,804.497925,668.500732,73.044456,826.810303,687.296021,76.388771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,713.192444,1028.585693,384.383698,792.259155,783.573608,101.399918,,,,704.518372,1058.830811,213.365997,804.448303,668.460510,73.058304,826.775269,687.316101,76.500885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,713.214844,1028.886108,384.427734,792.244934,783.622925,101.593758,,,,704.535339,1058.922485,213.320862,804.483459,668.454224,73.187950,826.708069,687.280884,76.572441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,713.259521,1029.106201,384.435303,792.299744,783.597473,101.660660,,,,704.613159,1059.055786,213.295486,804.495117,668.474731,73.280518,826.601685,687.326355,76.781105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,713.216187,1029.370483,384.484894,792.205933,783.660278,101.807938,,,,704.605713,1059.165161,213.320770,804.380615,668.544128,73.502754,826.376770,687.336243,76.889778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,713.181702,1029.592407,384.431335,792.203247,783.716187,101.954590,,,,704.626831,1059.403198,213.237839,804.271301,668.561707,73.777557,826.149475,687.347839,77.155983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,713.149597,1029.879272,384.358978,792.140381,783.751038,102.140892,,,,704.623047,1059.635254,213.212173,804.176086,668.466187,74.364731,825.934814,687.175110,77.814346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,712.983582,1030.194336,384.459381,792.117188,783.743469,102.499039,,,,704.604736,1059.874146,213.140106,804.178528,668.481628,75.259216,825.809570,687.254883,78.256569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,713.249207,1030.528076,384.367737,792.150513,783.859680,103.037521,,,,704.695557,1060.125366,213.065292,803.859192,668.567505,76.343002,825.738586,687.221191,78.654297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,713.413208,1030.871094,384.234467,792.073181,783.951782,103.639305,,,,704.801208,1060.359253,213.018478,803.508301,668.462280,77.550446,825.722046,687.089539,79.033867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,713.465759,1031.212280,384.098907,791.864502,783.955322,104.103737,,,,704.776550,1060.708374,212.885849,803.161499,668.430725,78.353561,825.952026,687.088135,79.799271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,713.537842,1031.537842,384.108856,791.703491,783.761047,105.051926,,,,704.802124,1061.075317,212.797577,803.449951,668.575256,78.747757,825.823975,687.030579,80.851479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,713.645691,1031.967651,384.032562,791.592285,784.037415,105.457191,,,,704.906677,1061.622559,212.765060,803.021118,668.599182,79.823074,825.223022,687.162354,82.231659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,713.722046,1032.513794,384.082611,791.428650,784.311157,105.940521,,,,704.940735,1062.226196,212.593201,802.348999,668.559875,81.713142,824.773804,687.182068,83.127419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,713.745667,1033.174683,383.822327,791.239624,784.258240,107.073021,,,,705.048828,1062.814453,212.119141,802.130249,668.537781,83.008743,824.614746,687.203064,83.845665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,713.797241,1033.671143,383.876740,790.892212,784.299255,108.028603,,,,705.131165,1063.374390,211.941620,802.066406,668.630432,84.225281,823.828430,687.526855,84.583542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,713.488647,1034.213379,384.041351,790.470581,784.444580,108.922768,,,,705.191040,1063.916504,211.995850,801.630371,668.776245,86.028152,822.509949,687.713257,86.024269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,713.740906,1034.784180,383.994904,790.343506,784.948792,109.937935,,,,705.144409,1064.463745,212.121277,801.246033,668.773743,87.624397,822.290649,687.746948,87.579475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,713.788696,1035.374146,383.858612,790.327454,785.207886,111.409538,,,,704.955933,1065.291626,212.251755,800.679138,669.125610,89.030899,822.300659,687.661133,89.169174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,713.804382,1036.089722,383.537506,790.092773,785.391418,112.625542,,,,704.848633,1066.116821,212.443100,799.726379,669.338013,91.007835,822.059387,687.510010,91.992958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,713.732422,1036.892456,383.523254,789.999634,785.715088,113.877197,,,,704.864441,1066.794434,212.457916,799.376343,669.327576,92.672279,821.980957,687.767761,93.844757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,713.552734,1037.509766,383.543823,789.606262,786.228699,115.416687,,,,704.713074,1067.630127,212.512054,798.690674,669.463745,94.706085,820.985718,688.272095,95.425629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,713.404297,1038.205078,383.615814,789.137146,786.408325,116.777138,,,,704.435242,1068.362305,212.368484,798.271240,669.728394,96.858452,820.479126,688.267456,97.189651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,713.136414,1038.874634,383.902893,788.613831,786.713867,117.929398,,,,,,,797.554932,669.854370,98.789093,820.163452,688.296448,98.869545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,712.930054,1039.610107,383.812317,788.202026,787.175415,119.205551,,,,,,,797.358826,669.973572,100.296913,819.318176,688.558594,101.132271,703.915222,1070.189819,212.851608,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,712.684326,1040.512573,383.926361,787.752625,787.533875,120.898338,,,,,,,797.056885,670.370300,102.830742,818.723999,688.837769,102.916275,704.276428,1070.953613,212.677811,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,712.369324,1041.123169,384.087830,787.251038,787.691345,122.476601,,,,,,,796.419250,670.507690,104.700005,818.057617,688.997131,105.101425,704.316833,1071.910645,212.677216,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,712.270874,1041.890747,384.270111,787.030029,788.045227,124.576553,,,,,,,795.807495,670.932922,107.054161,817.785278,689.255615,107.465080,703.961548,1072.926758,212.677979,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,712.237610,1042.755859,384.609711,786.434875,788.555481,126.453842,,,,,,,795.171082,671.090942,109.404289,817.593445,689.232849,110.512711,703.634766,1073.838989,212.714981,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,712.169922,1043.773193,384.864380,785.821228,788.708435,127.571213,,,,,,,794.794617,671.390137,111.607491,817.610596,689.380859,112.913651,703.278198,1074.763794,212.831055,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,711.798889,1044.599487,384.973419,785.213501,789.393250,129.266815,,,,,,,794.089844,671.708618,113.900543,816.605286,689.505005,114.864929,702.880249,1075.777222,213.145111,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,712.056763,1045.592529,384.792114,784.916870,789.741333,131.284668,,,,,,,793.685120,672.142822,116.081474,816.171021,689.947510,117.293663,702.462402,1076.771484,213.402618,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,712.251648,1046.707764,384.621094,784.414368,790.207458,133.028687,,,,,,,793.084900,672.564697,118.771965,815.102478,690.586609,119.732941,702.097168,1077.726318,213.619781,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,712.257751,1047.650269,384.539398,783.752136,790.865845,134.847153,,,,,,,792.186401,673.126221,121.286438,814.333679,691.102661,121.605751,701.800659,1078.777832,213.644470,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,712.066284,1048.634888,384.758942,783.255859,791.285767,136.606659,,,,,,,791.316345,673.511292,123.574738,813.547607,691.532104,123.947693,701.771240,1079.940552,214.029327,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,711.739868,1049.655151,384.880249,782.651367,791.966309,138.732285,,,,,,,790.700623,673.948608,126.539642,813.350525,692.207703,126.985016,701.743042,1081.091919,214.027786,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,711.660217,1050.741577,384.949280,782.165222,792.224548,140.334244,,,,,,,790.371033,674.471680,128.636520,813.125732,692.309143,129.526871,701.748291,1082.135132,213.933548,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,711.467224,1051.541748,385.040161,781.659363,792.853394,142.587067,,,,,,,789.449707,675.173584,131.100281,811.744141,692.774658,132.047287,701.289551,1083.439697,214.043365,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,711.216187,1052.573975,385.591187,780.702881,793.541931,144.719086,,,,,,,788.471863,675.657104,133.729813,811.344177,693.281311,134.710266,700.664307,1084.616943,214.190140,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,710.807678,1053.597778,386.064392,779.912659,794.439026,146.246170,,,,,,,787.800049,676.061646,136.634598,810.516113,693.514954,137.608749,700.529358,1085.806396,214.159103,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,710.501587,1054.609009,386.370789,778.833740,795.245422,148.570023,,,,,,,786.794189,676.705750,139.240814,809.734680,694.189026,139.911301,700.292053,1087.134277,214.321289,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,710.541565,1055.557251,386.600403,778.238831,795.632568,150.474655,,,,,,,786.028137,677.454651,141.563507,808.670166,695.098145,141.944489,700.102539,1088.334229,214.712463,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,710.411316,1056.715332,386.897980,777.296753,796.059814,152.597244,,,,,,,784.753357,678.353149,144.556229,807.113708,696.115295,144.845016,699.509155,1089.685547,215.156784,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,710.155762,1057.824341,387.002655,776.636414,797.244263,154.684082,,,,,,,783.867676,679.045776,147.481262,807.100159,696.405945,147.780304,698.391235,1090.977783,215.335739,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,710.047546,1058.755005,387.187622,775.945190,798.157898,156.669327,,,,,,,783.105408,679.515869,149.625427,806.018433,697.062500,150.677719,697.935974,1092.314941,215.709396,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,709.817871,1059.877930,387.473511,774.837280,799.070313,158.368362,,,,,,,782.135742,680.369995,152.289047,804.442017,697.742249,152.891617,698.087769,1093.625488,216.023956,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,709.675720,1061.067505,387.770203,774.103027,799.752136,160.525757,,,,,,,781.087280,681.617126,155.348068,803.888550,698.536011,155.435440,697.804382,1094.830200,216.370163,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,709.592773,1062.185425,387.975067,773.213501,800.731812,162.702667,,,,,,,780.172852,682.586975,157.895615,802.463562,699.719543,158.288437,697.247498,1096.311157,216.541840,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,709.499023,1063.524170,387.989227,772.040161,801.517090,165.212692,,,,,,,778.950806,683.434265,160.598572,800.959412,700.647156,161.315140,696.562012,1097.921631,216.643387,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,709.434082,1064.681763,387.828156,770.943604,802.525269,167.187576,,,,,,,777.541138,684.067383,163.206284,800.374146,701.436462,163.645218,695.996948,1099.263550,216.660706,,,,,,,,,,,,,,,,,,,,,,,,,,,
