Präzision01160
Date:,2025/04/23
Time:,13:01:30
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
15,810.761230,765.547424,101.080719,851.380188,977.755310,249.366867,872.337219,1009.252075,334.079132,798.628418,675.817017,68.063156,771.811890,668.752625,58.869675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,810.839172,765.593811,101.259232,851.381958,978.098938,249.389313,872.679749,1009.934998,334.227692,797.198242,677.044373,67.068497,771.756714,668.880310,59.044086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,810.885376,765.729126,101.430161,851.415833,978.359131,249.424698,872.961792,1010.455444,334.243988,797.467102,676.688843,67.833916,771.642212,668.977539,59.199993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,810.654053,765.989746,101.850639,851.549011,978.797974,249.246689,873.289185,1011.045166,334.047302,798.688965,676.051453,69.112686,771.528320,669.074341,59.572411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,810.755493,766.059204,102.953491,851.615173,979.184265,249.124039,873.499207,1011.656677,334.062927,798.356201,676.328857,69.413528,771.246704,669.310547,60.322220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,810.692383,766.222168,103.742371,851.639526,979.527649,249.110428,873.602722,1012.190125,334.035004,798.333069,676.434448,69.689438,771.275330,669.457458,60.994057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,810.698303,766.488586,104.254845,851.524841,980.258850,249.078735,873.764465,1012.919250,334.160126,798.164368,676.632507,70.049370,771.176025,669.778870,61.816116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,810.796875,766.781799,105.083778,851.601563,981.231201,249.005508,873.959045,1013.802429,334.192932,797.670898,676.831177,70.436394,770.912903,670.157898,62.814072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,810.651611,767.024658,106.001175,851.849792,982.077637,248.867554,873.833130,1014.405151,334.467407,796.756165,677.491882,71.445480,770.782593,670.522278,63.601933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,810.619690,767.330322,106.631310,852.024414,982.734985,248.840958,873.702515,1014.927856,334.620605,796.219055,678.054626,72.305855,770.652954,670.870911,64.290771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,810.489746,767.814148,107.254059,852.075867,983.580994,248.827271,873.628784,1015.705017,334.753967,795.971069,678.368347,73.214638,770.346069,671.336487,65.165504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,810.308411,768.340881,107.929871,851.941711,984.928040,249.496140,873.779114,1016.781799,334.893707,795.396118,679.171021,73.770424,769.750793,671.751343,66.489517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,810.273376,768.703491,109.291832,851.463257,985.995056,249.613556,874.156250,1017.860962,334.993591,795.916321,678.532043,76.198967,769.249451,672.053772,68.173996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,809.965576,769.079895,110.718559,851.415955,986.961670,249.918884,874.473022,1018.795593,334.983185,796.095825,678.452820,78.030136,769.012512,672.162109,69.687157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,810.345703,769.593811,111.852776,851.570190,988.519043,250.032196,874.681824,1020.008179,334.898834,795.906921,678.980652,79.587418,769.207458,672.362488,71.178932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,810.386353,770.194641,112.969269,851.746338,989.973572,249.601166,874.827332,1021.332336,334.853912,795.061218,679.573486,81.213753,768.725586,672.891968,73.151253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,809.796631,770.791809,114.323288,851.528564,991.444580,249.342499,874.741455,1022.415222,335.046143,795.845154,679.556335,83.774399,768.425110,673.335449,74.592987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,809.542236,771.052002,115.907051,851.500488,993.301575,249.400406,874.978516,1023.836304,335.022430,796.026672,679.744263,85.545235,768.628601,673.968872,76.314491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,809.624451,771.918640,117.703339,850.853455,995.006348,249.478851,874.815918,1025.425537,335.286072,795.016357,680.679138,87.594582,768.670837,674.530640,78.401604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,809.675415,772.784119,119.304581,850.845642,996.859680,249.113037,874.851685,1027.050903,335.205933,795.168396,680.723572,89.807976,768.522766,675.090942,80.101181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,809.418457,773.434509,120.879684,850.734558,998.217957,249.193527,875.379272,1028.803955,335.176636,794.894836,681.357666,92.264809,768.737854,675.416321,82.516068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,809.648438,774.114380,122.841423,850.428101,1000.266663,249.286835,875.385864,1030.386230,335.294220,794.087769,682.171692,94.091232,768.255066,675.822510,85.415161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,809.723877,774.929565,125.068054,850.128723,1002.413330,249.153503,875.115417,1032.159912,335.802612,793.373108,683.839661,95.661972,768.113037,676.308899,88.136330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,809.249939,775.945557,126.885132,849.958557,1004.822937,249.166107,874.983398,1033.633545,336.074951,793.784485,683.855469,98.987427,768.150330,677.107178,91.122841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,809.704712,776.900879,129.035934,849.764526,1006.703125,249.419373,874.804932,1035.476807,336.547699,795.079407,684.418457,102.609344,768.326050,677.780151,93.233002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,809.465454,777.757813,131.321640,849.302490,1008.948181,249.461212,874.923462,1037.240234,336.700195,794.976929,685.173340,105.510048,768.682312,678.452454,96.272598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,809.394775,778.807373,133.217621,848.986694,1011.332275,249.573044,875.391602,1039.186401,336.582886,795.596497,685.345398,108.437500,768.800415,679.083435,98.836205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,809.237976,780.033325,135.647720,849.314148,1013.344421,249.694901,875.332581,1041.046631,336.640900,795.160767,686.119141,111.130821,769.189941,679.933105,101.639900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,809.312927,781.233826,138.237823,849.337341,1015.939331,249.707825,875.239197,1043.174072,336.775391,795.916443,687.867920,113.865181,769.602966,680.900024,104.847641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,809.220947,782.795105,140.308914,848.994629,1018.338196,249.573730,875.388489,1045.009399,337.369812,796.222168,688.543030,117.391579,769.944397,681.699158,107.922607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,809.253784,784.177063,143.133118,848.351196,1020.584473,250.013962,875.309387,1047.006714,337.572021,796.844727,689.481506,120.747330,770.338379,682.622070,110.822044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,809.372314,785.573975,145.573242,847.957947,1023.337769,250.110764,875.260193,1048.980347,337.678284,797.224915,690.457886,124.145851,770.654297,683.990845,113.948463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,809.135498,787.258789,147.836609,847.773132,1025.949463,250.038025,875.087585,1050.873291,338.067932,797.400696,692.135559,126.942375,771.336426,685.032532,117.182426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,809.280579,788.865479,150.166672,847.942810,1028.719849,249.607483,875.096375,1052.972412,338.966797,797.479614,693.725220,130.190277,771.416382,686.363831,120.457458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,808.640076,790.743652,152.537521,847.695129,1031.235352,250.067673,875.199158,1055.180176,338.491913,797.822327,695.177429,133.128464,771.837769,687.799194,123.101997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,808.726318,792.587769,154.860550,847.152161,1034.120605,250.746704,875.643921,1057.516846,338.596497,797.861877,697.156555,136.282288,772.272888,689.138855,126.173157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,808.645874,794.447693,158.008591,846.706604,1037.077515,250.766327,875.487183,1059.574341,338.804749,798.393982,698.438599,139.716919,772.322449,691.003845,129.648712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,808.361145,796.465698,159.968826,846.981140,1039.901978,250.571945,875.222961,1061.647461,339.276306,798.140503,700.900818,142.640808,772.347961,692.392029,132.597488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,808.141174,798.701111,162.848114,846.957153,1042.823242,251.072678,875.519470,1063.859497,339.832306,798.920654,702.079163,146.265350,772.267578,694.532410,135.553543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,808.300232,801.055542,165.202896,846.671997,1045.584717,251.583603,875.618896,1066.099609,339.997070,798.887634,704.365356,148.742859,772.429993,696.377625,138.912354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,808.048096,803.199036,167.626999,846.407715,1048.851196,251.879410,875.601196,1068.385742,340.250305,798.196899,706.734558,152.136017,772.271606,698.458130,141.878403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,807.837646,805.515503,169.903809,846.762146,1052.189453,251.999359,875.423462,1070.784668,340.843903,798.236755,709.169556,155.089798,772.269348,700.823792,145.280060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,807.442566,808.440674,172.271637,846.635376,1055.037109,252.364914,875.675720,1072.997681,340.653229,798.425720,711.397705,158.664124,771.871399,702.900879,148.387512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,806.994812,810.868652,174.332275,846.356140,1057.874268,252.730118,876.250366,1075.541382,340.719269,798.414124,713.737122,161.032806,771.718262,705.341797,151.206696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,806.690918,813.533203,177.134521,846.622375,1061.015869,253.103714,876.240234,1077.691040,340.873016,797.238831,716.561890,163.375900,771.653748,708.085571,153.871811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,806.448486,816.214600,179.813049,846.653625,1064.313354,253.535934,876.115479,1079.918457,341.363739,797.231812,718.948547,166.326874,771.070435,710.672302,156.451660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,805.933716,819.163391,181.494919,846.819946,1067.663940,253.510178,876.394775,1082.381348,341.907166,796.649109,721.923096,168.994308,770.542969,713.292175,159.540634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,805.266907,822.017700,183.497284,846.931274,1071.156128,253.646072,876.548462,1084.609863,342.288940,795.628357,724.809937,171.594589,770.455200,715.990601,161.805878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,804.857361,825.072021,185.521729,846.877197,1074.357910,254.545135,876.477905,1086.996338,342.761810,795.971741,727.330688,173.872559,769.557617,719.154541,163.982162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,804.087524,828.103394,187.450836,847.155151,1077.695801,254.926071,877.008362,1089.574829,342.689117,795.028381,729.907104,176.870758,769.034058,721.992310,166.719757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,803.292053,831.283020,189.620071,847.344604,1081.083496,254.718597,877.473206,1091.925049,342.673157,794.758057,733.194031,179.142975,768.204468,724.824341,169.360794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,802.340210,834.066528,191.390015,847.478516,1084.070190,254.865540,877.401917,1094.343140,343.092560,793.297913,736.748535,180.853348,767.373657,727.621521,171.498505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,801.593933,837.322754,193.137634,847.850403,1087.454590,255.545181,877.375488,1097.049683,343.595215,792.743042,739.955505,182.811722,766.292419,730.747681,173.714722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,800.377014,840.507690,194.780060,848.192139,1090.473755,256.041779,877.669861,1099.523682,344.026154,791.307068,742.700623,184.869644,765.170471,733.955444,175.747299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,799.651794,844.015625,196.164764,848.160522,1093.841797,256.892639,878.089844,1101.713135,344.466370,790.527832,745.374634,186.890747,763.817932,737.278625,177.447128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,798.653625,847.212524,197.810791,848.409668,1097.427612,256.540375,878.711670,1104.112183,344.717377,788.960327,748.956848,188.634567,762.743958,740.683167,179.379807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,797.969116,850.398315,199.114655,848.674316,1100.755493,257.310944,879.149536,1106.414673,345.363953,787.264465,752.415894,190.441010,761.533020,744.038452,180.725815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,796.762024,853.710266,200.397995,849.142395,1104.031616,258.147186,879.657104,1109.014771,345.586609,785.946472,755.847290,191.530884,760.022949,747.579102,182.674469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,796.061096,856.892334,201.786575,849.636475,1106.856934,258.663300,880.188110,1111.435303,345.689392,784.320801,759.035522,193.227737,758.506531,750.896667,183.734085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,794.770264,860.354553,202.971542,849.838501,1109.846069,259.026825,880.478699,1113.767700,345.764923,783.033142,762.322510,194.650085,756.453003,754.441345,185.328049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,794.003418,863.532471,204.616425,850.268799,1113.119873,259.122681,880.591431,1116.114380,346.276703,780.913269,765.564026,195.849121,754.602661,758.034424,186.282990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,792.336487,866.963074,205.290421,850.744873,1116.118530,259.833923,881.246033,1118.409912,346.909302,779.344421,769.214966,196.326202,752.822266,761.698059,187.768402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,791.159180,870.249878,206.406158,851.849609,1119.291260,260.122864,882.183655,1120.496826,347.055695,777.044617,773.118958,197.322647,750.930176,765.173279,188.491531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,789.750122,873.517517,206.710251,851.965088,1122.303955,261.395172,882.412170,1122.839600,347.731812,775.177368,776.420837,197.943375,748.804626,768.921570,189.549179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,788.281189,877.201599,207.264221,852.203430,1125.207520,262.095856,882.841431,1124.911987,348.741272,773.005981,779.499451,199.008499,746.511658,772.690918,190.480743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,786.882141,880.381165,208.757401,852.530762,1127.939331,262.304169,883.797852,1127.331543,348.915680,771.284607,783.349792,199.517105,744.341736,776.307922,190.853241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,785.926086,883.726074,209.461441,853.008911,1130.986938,262.338104,884.248962,1129.462769,349.051971,768.699158,786.599426,200.361511,742.162903,780.146423,191.308060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,784.494812,887.080627,209.261978,853.953491,1133.999878,262.741180,884.901550,1131.465576,349.126801,766.734070,790.111145,200.269424,739.966125,783.845337,191.959808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,782.668762,890.338135,209.809723,854.541321,1136.611206,263.468506,885.267822,1133.816772,350.038757,764.617004,793.703247,201.057892,737.484131,787.597290,192.057739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,781.811218,893.627991,210.620438,855.251831,1139.176514,264.703949,885.545898,1135.604370,350.500122,761.528809,797.140991,200.796417,735.052063,791.334778,192.324554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,780.144348,897.187195,210.672501,855.622803,1141.634521,265.400330,886.745117,1137.407349,350.507324,759.367493,800.388855,200.838486,732.024231,794.881287,193.456299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,777.941589,900.406677,210.833344,855.992065,1144.219116,265.952850,887.273865,1139.322388,350.723907,757.281494,803.670837,201.446442,729.297119,798.382629,193.553619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,776.884094,903.392700,211.359848,856.432190,1146.872559,266.842957,887.400452,1141.242432,351.599060,754.728149,807.347595,200.495590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,775.380432,906.787720,211.017914,856.768738,1149.372681,267.176331,887.740112,1143.040894,352.201508,752.482178,810.573181,200.530258,,,,725.181091,806.149292,192.094986,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,773.831543,910.074097,210.846680,857.542664,1151.871948,267.684692,887.875183,1144.762085,352.836975,750.002869,814.343445,200.497803,,,,722.834167,809.732056,191.586136,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,771.913574,912.907715,211.258240,858.357178,1154.077393,267.884125,888.275940,1146.386353,353.055603,747.468628,817.702637,199.420731,,,,720.004639,813.318909,192.064392,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,770.201843,916.085022,210.736938,858.657410,1156.195190,268.518860,888.840332,1148.029541,353.623199,744.573608,820.838074,199.786224,,,,716.906494,816.908691,191.747787,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,768.887756,919.229065,210.620087,858.980530,1158.520508,269.084869,889.466309,1149.574219,353.971191,741.294312,824.932007,199.129242,,,,714.086487,820.605652,191.240356,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,766.781616,922.400452,210.332947,859.625366,1160.378296,269.301666,890.121460,1151.110596,354.277313,739.642151,827.991089,198.190750,,,,711.880371,824.289307,190.302704,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,765.386475,924.955566,210.569733,859.685974,1162.602539,270.173706,890.533020,1152.350220,354.850647,737.184692,830.594055,198.036850,,,,709.723022,827.899170,189.568008,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,763.679443,927.992859,210.058441,859.842346,1164.258179,271.081238,891.135803,1153.536133,355.412933,734.745483,833.613586,197.305542,,,,706.979004,831.149231,189.307968,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,762.215515,931.028931,209.616150,860.382629,1166.244385,271.686188,891.492371,1155.209106,355.754608,732.242554,837.347839,196.175308,,,,704.080078,834.429443,188.999695,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,760.420532,933.665588,209.371841,860.856079,1167.960815,271.725189,891.750061,1156.557007,356.307495,729.260254,840.861694,195.608307,,,,701.382874,837.693909,188.504318,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,758.522644,936.347107,208.907745,861.049072,1169.737427,272.117462,891.904358,1157.587891,356.691406,726.875244,843.200989,194.964645,,,,699.032837,841.123657,187.002777,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,756.771179,938.859192,208.427628,861.160217,1171.070923,272.976990,892.072021,1158.726563,357.014465,724.865906,846.100586,194.287140,,,,697.077271,844.576538,185.719727,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,755.252197,941.504822,208.063141,861.641418,1172.506226,273.627380,892.552185,1159.582397,357.347992,722.247742,849.726807,192.973938,,,,694.791199,847.551636,185.361069,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,753.444458,944.199219,207.246231,861.719910,1174.184814,273.766602,893.112671,1160.488037,357.615387,719.835083,851.980591,192.511597,,,,692.169678,850.532593,185.069656,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,752.004944,946.543335,206.974930,861.539124,1175.547852,273.935028,893.492920,1161.503662,357.785706,717.751465,854.834351,191.804245,,,,689.605225,853.439514,183.986130,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,750.360229,949.102722,206.248398,861.369385,1177.060913,274.417267,893.888916,1162.479492,358.006012,715.553650,857.606323,190.871613,,,,687.693298,856.515259,182.651291,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,748.955750,951.126404,205.713516,861.715820,1177.896240,274.869232,894.075928,1163.309326,358.546082,713.455811,860.121338,189.680527,,,,685.877014,859.451965,181.701187,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,747.568176,953.516602,205.097672,862.270630,1179.017456,275.321106,893.556702,1164.164673,359.019226,711.619751,862.701843,188.460632,,,,683.580688,862.087158,180.837631,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,746.008850,955.778198,204.332779,862.614380,1180.279175,275.667511,893.594666,1165.123413,359.685516,709.052795,864.840576,188.100571,,,,681.641541,864.544800,180.012604,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,744.669800,957.728333,204.157608,862.775391,1181.348633,275.770966,893.864807,1165.847290,360.052277,707.051880,867.224121,187.551559,,,,679.585327,867.341675,179.422974,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,743.041992,959.962036,203.157364,862.868408,1182.202881,276.005280,894.078979,1166.411377,360.107819,705.609985,869.429810,186.622009,,,,677.480652,869.921692,178.606171,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,742.168457,961.753906,203.337372,862.937622,1183.239014,276.291443,894.426697,1166.938965,360.141724,703.635315,871.830566,185.864685,,,,676.038025,872.420593,177.067657,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,740.566284,963.635681,203.061798,862.931641,1184.189819,276.593384,894.613892,1167.601318,360.109375,702.157288,873.918030,184.817825,,,,674.774414,874.979736,175.796188,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,739.432373,965.238159,202.480545,863.149780,1184.793457,276.670624,894.704468,1168.567261,359.956665,700.858459,875.973694,184.115540,,,,673.912415,877.187195,174.387360,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,738.463928,967.060547,201.908234,863.309082,1185.534790,276.854218,894.725403,1169.267090,360.021515,699.060242,877.764221,183.317291,,,,672.558044,879.142944,173.734940,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,737.264526,968.576538,201.335236,863.342590,1186.412598,277.031982,894.744202,1169.862305,360.205261,697.690857,879.373962,183.653366,,,,671.195496,880.677429,173.863678,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,736.167236,970.105896,201.221954,862.998352,1187.265381,277.849304,894.696533,1170.360962,360.346313,696.424011,881.353271,183.323410,,,,670.027039,882.156433,173.514114,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,735.344421,971.735107,200.810425,862.964233,1187.976074,278.159515,894.733582,1170.740479,360.557312,695.453918,882.497559,182.543167,,,,669.051697,883.768860,172.869385,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,734.597229,973.043030,200.158554,863.365112,1188.487427,278.042755,894.991760,1171.161011,360.815826,694.279175,884.042908,182.276962,,,,668.263428,885.065125,172.696548,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,733.488892,974.376648,199.898987,863.615906,1189.037476,277.981445,895.169617,1171.670532,361.032806,693.481873,886.084961,181.961578,,,,667.366455,886.193298,172.441803,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,732.819214,975.564392,199.827759,863.562805,1189.634155,278.097107,895.362183,1172.068970,361.199707,692.761169,886.784363,181.271484,,,,666.427917,887.303223,172.283020,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,732.469910,976.627441,199.585281,863.655457,1190.200317,278.257111,895.460144,1172.409424,361.462891,691.539673,888.143066,180.655090,,,,665.543701,888.588318,172.306854,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,731.595642,977.681091,199.150101,863.562073,1190.801758,278.533356,895.621338,1172.813721,361.543610,690.050598,890.154358,180.094925,,,,665.001038,889.872803,171.888123,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,730.920044,978.735840,198.722794,863.430969,1191.288452,278.764984,895.870544,1173.142578,361.692841,688.844910,891.679260,179.621231,,,,664.032288,890.729309,171.745468,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,730.266357,979.448120,198.691956,863.382568,1191.599609,278.902588,895.990906,1173.598267,361.965210,688.454407,892.182129,179.477036,,,,663.112793,891.632507,171.851501,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,729.855469,980.160522,198.717499,863.414978,1192.096069,278.851959,896.173706,1173.893677,362.006531,688.137573,892.679871,179.393738,,,,662.838318,892.705078,171.304291,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,729.521729,980.859558,198.841507,863.501282,1192.424561,278.789307,896.375000,1174.119995,362.005035,687.461304,893.718872,179.200546,,,,662.555481,893.639038,170.783707,,,,,,,,,,,,,,,,,,,,,,,,,,,
