Präzision20
Date:,2025/04/16
Time:,10:58:36
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
15,817.746155,770.074402,118.134392,732.431763,988.591736,256.634888,779.258789,989.820618,412.893646,801.609924,666.965149,70.416969,819.420532,685.173889,62.190689,,,,,,,,,
16,817.825134,770.184265,118.051094,732.471069,988.620667,256.463623,779.259155,989.799683,412.895935,801.440796,667.190979,70.679268,818.834839,685.551025,61.716446,,,,,,,,,
17,817.912231,770.307861,117.955498,732.541199,988.752136,256.519745,779.324280,989.816833,412.814148,801.466980,667.270752,70.627769,818.908508,685.631287,61.770382,,,,,,,,,
18,817.951843,770.419373,117.973091,732.640442,988.870850,256.481018,779.358582,989.830627,412.776764,801.482483,667.450134,70.618370,819.150330,685.509521,62.106308,,,,,,,,,
19,817.989990,770.500610,117.941689,732.722900,988.875244,256.440063,779.457153,989.765564,412.688293,801.586609,667.021606,70.433723,819.408020,685.366272,62.348576,,,,,,,,,
20,818.072388,770.586304,117.917572,732.775452,988.966675,256.421783,779.442078,989.731018,412.678192,801.384094,667.551880,70.629814,819.751953,685.380493,62.615940,,,,,,,,,
21,818.002075,770.673279,117.815224,732.859070,988.992432,256.323517,779.487366,989.747070,412.659119,801.218750,667.723511,70.613380,819.685547,685.378418,62.601288,,,,,,,,,
22,817.967407,770.732910,117.795090,732.885254,989.099670,256.296173,779.551147,989.668640,412.564392,801.085815,667.756104,70.602745,819.373657,685.424927,62.473568,,,,,,,,,
23,817.984558,770.804993,117.775681,732.946960,989.087524,256.227264,779.601990,989.663940,412.506683,800.930237,667.758179,70.648323,818.984863,685.606079,62.315258,,,,,,,,,
24,817.904480,770.851563,117.738663,732.964844,989.116089,256.249420,779.685913,989.596436,412.408997,800.833008,667.722961,70.567566,818.935059,685.534607,62.279106,,,,,,,,,
25,817.910583,770.870239,117.754601,732.982300,989.205261,256.237701,779.728577,989.588074,412.373718,800.752869,667.413025,70.552826,818.802429,685.501282,62.300686,,,,,,,,,
26,817.838745,770.877441,117.693779,732.927063,989.202271,256.110718,779.784119,989.488525,412.373688,800.659729,667.346436,70.517853,818.677490,685.499207,62.246964,,,,,,,,,
27,817.823120,770.931763,117.685715,733.022339,989.237244,256.082428,779.797668,989.468323,412.390503,800.662415,667.413757,70.521446,818.497559,685.411926,62.239578,,,,,,,,,
28,817.658569,770.966675,117.555046,733.000061,989.224915,256.100586,779.886353,989.476440,412.302582,800.483521,667.476074,70.525627,818.521790,685.332642,62.381191,,,,,,,,,
29,817.707947,770.898621,117.632240,732.960388,989.149353,256.024658,779.905212,989.427856,412.178955,800.351868,667.416016,70.332275,819.159058,685.063538,62.756516,,,,,,,,,
30,817.654053,770.952087,117.640144,732.922424,989.155701,255.943985,779.983337,989.405518,412.178223,800.192017,667.471741,70.443985,819.183899,684.873230,63.005932,,,,,,,,,
31,817.666626,770.955811,117.509087,732.971008,989.175232,255.879028,780.022217,989.406921,412.136261,800.116150,667.486938,70.440048,818.910095,684.874939,62.943768,,,,,,,,,
32,817.588745,770.932800,117.558777,732.978699,989.167908,255.880539,780.038147,989.408752,412.086700,800.006226,667.339905,70.366539,818.673279,684.874573,62.762402,,,,,,,,,
33,817.564880,770.941345,117.562843,732.982361,989.169922,255.888763,780.035034,989.432861,411.998993,799.928711,667.248413,70.324348,818.557129,684.808655,62.666988,,,,,,,,,
34,817.510498,770.992310,117.507233,732.989807,989.181396,255.874405,780.085938,989.456665,411.950867,799.840271,667.350830,70.365707,818.726257,685.000061,63.032112,,,,,,,,,
35,817.506653,771.051636,117.504684,733.018005,989.179443,255.856735,780.978455,989.441406,411.426636,799.759399,667.334778,70.384415,818.959595,684.973572,63.289162,,,,,,,,,
36,817.448425,771.023438,117.457222,732.978577,989.175598,255.883774,780.655945,989.434143,411.375031,799.729004,667.569214,70.405861,819.082397,684.913330,63.441154,,,,,,,,,
37,817.495728,771.102966,117.500511,732.931824,989.160767,255.909729,780.169983,989.391968,411.868835,799.747070,667.406921,70.410179,819.171143,684.818481,63.520088,,,,,,,,,
38,817.419983,771.124451,117.543327,732.861633,989.244385,255.955612,780.081360,989.321716,411.956635,799.811340,667.409241,70.599907,823.287842,683.323975,66.841621,,,,,,,,,
39,817.373596,771.173157,117.520721,732.805847,989.286133,255.948105,780.055298,989.431641,411.969788,799.851929,667.472961,70.611069,825.483765,682.379578,69.103004,,,,,,,,,
40,817.400879,771.280945,117.538200,732.732727,989.350159,255.996735,780.113892,989.450378,411.995911,799.893616,667.437805,70.650574,825.761658,682.274658,69.523346,,,,,,,,,
41,817.301880,771.421143,117.572868,732.702698,989.432495,256.115265,780.155884,989.532349,412.012543,799.907532,667.580688,70.673882,825.368591,682.577515,69.064499,,,,,,,,,
42,817.184631,771.578003,117.709488,732.329895,989.464661,256.449432,780.116272,989.550720,412.027100,799.941956,667.644958,70.673706,823.843079,683.459167,68.092865,,,,,,,,,
43,817.037415,771.780640,117.850983,732.495178,989.615601,256.366455,780.121460,989.630249,412.075592,799.933899,667.938477,71.137016,824.233826,683.654785,68.349419,,,,,,,,,
44,816.806335,771.936279,118.140457,732.453308,989.822754,256.432983,780.089417,989.734619,412.145294,799.826782,668.172363,71.507530,824.630249,683.891296,68.962341,,,,,,,,,
45,816.650879,772.341614,118.314087,732.230225,990.063110,256.600372,780.024231,989.922974,412.230408,799.798706,668.414185,71.602936,824.456665,684.077820,69.440964,,,,,,,,,
46,816.422974,772.637756,118.513008,731.749451,990.383240,256.728577,779.952148,990.033691,412.258026,799.769958,668.656433,71.890831,824.019470,684.484131,69.611282,,,,,,,,,
47,816.108398,773.133118,118.978546,731.392639,990.700256,256.980774,779.950500,990.225952,412.297211,799.707458,668.965515,72.267975,823.002441,685.281128,69.705200,,,,,,,,,
48,815.951904,773.682800,119.730766,730.833679,991.036499,257.284363,779.961487,990.539917,412.368347,799.489258,669.137085,72.747597,822.576538,685.902039,69.833221,,,,,,,,,
49,815.827209,774.085083,120.433067,730.345703,991.620361,257.567078,779.919739,990.929565,412.570190,799.179382,669.391602,73.400452,822.635254,686.324280,70.541176,,,,,,,,,
50,815.745483,774.445984,121.025055,729.912781,992.237366,257.732483,779.980713,991.312683,412.924561,799.003906,670.376587,74.932510,822.917114,686.540710,71.576591,,,,,,,,,
51,816.230042,775.368713,121.540092,729.310425,992.692444,258.912659,779.761108,991.782715,413.168396,799.071777,671.360596,76.152092,823.185730,686.800171,72.542107,,,,,,,,,
52,815.971497,776.519775,122.694733,728.713806,993.594238,259.614899,778.944702,992.164673,413.983978,799.471130,671.938477,76.913490,822.812317,687.693542,73.992950,,,,,,,,,
53,815.564941,777.139160,124.429855,728.456604,995.186218,258.513000,778.292786,992.852600,414.519165,799.509277,672.146667,78.018860,822.563416,688.709167,75.497467,,,,,,,,,
54,815.185974,777.727417,125.550537,728.168030,996.484314,258.451843,777.908020,993.672485,414.623810,799.248657,672.754456,80.220192,821.369751,690.178650,75.626625,,,,,,,,,
55,814.710083,778.500854,127.000847,727.045288,997.565674,258.818390,777.465454,994.658936,414.443115,799.348816,673.434387,81.990761,818.802551,691.781921,75.116409,,,,,,,,,
56,813.447510,779.718628,128.463593,726.366516,998.819641,259.450531,777.287476,996.061951,413.846344,798.851257,674.991516,84.002495,821.536682,691.489929,79.582298,,,,,,,,,
57,812.741272,781.047485,129.835144,726.249878,1000.122498,260.408447,777.048279,997.275757,413.690155,798.560486,675.874390,85.916267,823.424744,691.657043,83.174347,,,,,,,,,
58,812.986633,782.270508,131.950760,725.422668,1001.616211,260.973419,776.577332,998.407715,413.899902,798.186584,676.670349,88.155670,822.915100,692.905151,86.195984,,,,,,,,,
59,813.491760,783.618469,134.350677,723.918457,1003.364075,261.799133,775.886841,999.506287,414.078522,797.611511,677.877380,90.153198,821.914429,694.147156,87.850281,,,,,,,,,
60,813.260925,785.214783,137.215164,722.401550,1005.265991,262.599396,774.886230,1000.600708,414.518982,797.454651,679.550964,92.818619,819.467590,695.993286,89.200737,,,,,,,,,
61,812.211975,786.541138,138.632996,721.633362,1007.043640,262.986053,774.062744,1001.632202,415.309601,796.729492,680.364380,95.129005,820.781555,697.137695,92.341461,,,,,,,,,
62,811.395203,788.593933,141.200058,720.436462,1009.058411,263.928497,773.178284,1002.929077,415.969727,795.889343,682.136475,98.052177,820.077698,698.311462,95.722023,,,,,,,,,
63,810.164612,789.989380,143.112839,718.817688,1011.117188,264.883179,772.285889,1004.523438,416.250305,795.412598,683.806213,101.108734,818.731628,699.806274,98.514809,,,,,,,,,
64,809.412781,791.962219,145.407608,717.738525,1013.312317,265.919708,771.530518,1005.962402,416.796509,794.679810,685.143494,103.453690,819.187927,701.351563,101.962044,,,,,,,,,
65,808.410034,794.221191,147.964020,,,,770.866394,1007.528381,416.986725,793.376160,687.346375,106.831551,817.797424,702.920349,104.987396,,,,,,,,,
66,807.095276,796.272400,150.337097,,,,769.974670,1009.000610,417.347839,792.697815,688.807983,109.556854,816.256165,704.925659,107.937698,714.895203,1017.667053,269.270966,,,,,,
67,806.620056,798.593872,153.095108,,,,769.072144,1010.561523,417.728088,791.497803,690.687134,112.850853,816.017700,706.266174,110.989868,,,,,,,,,
68,805.133911,800.477173,155.754242,,,,768.520935,1012.434937,418.132782,790.072266,692.603760,115.844299,814.510437,709.072815,114.080154,,,,,,,,,
69,802.713623,801.836426,160.988235,,,,767.395081,1014.229065,418.816101,788.848999,694.817017,119.769112,814.627747,709.902405,119.050377,,,,711.247375,1026.063354,271.814240,,,
70,800.852722,804.257629,164.554108,,,,766.122314,1016.014343,419.464905,788.111450,697.000854,123.013474,812.608276,712.856628,121.715668,,,,709.560364,1028.440430,273.614685,,,
71,799.939636,806.256653,167.408203,,,,765.101990,1017.664795,419.838501,786.806091,699.510193,126.374550,811.934998,714.323303,125.364281,,,,707.785889,1031.515381,275.038086,,,
72,798.255066,808.993530,170.036575,,,,763.953735,1019.697021,420.436768,785.497742,701.619629,129.302567,810.932678,716.520569,129.479462,,,,706.291321,1034.689453,276.606293,,,
73,796.574585,811.516602,173.315491,,,,762.951050,1021.685913,421.613281,784.231262,704.361938,133.025391,809.836975,719.641418,132.762360,,,,705.041016,1037.659668,278.068848,,,
74,794.761780,814.257446,176.530548,,,,761.341248,1023.618469,422.657104,782.515137,706.689453,136.803055,807.178040,722.790833,135.224426,,,,703.390320,1040.890503,279.910828,,,
75,793.304199,817.026550,180.034363,,,,760.288757,1025.586670,423.442627,781.169983,709.015076,140.292633,806.265747,724.933167,139.368408,,,,702.072754,1043.974609,281.506744,,,
76,791.967224,819.692810,184.019226,,,,759.225220,1027.748291,424.424438,779.450317,712.084595,143.937668,804.920593,726.968811,143.412033,,,,700.333496,1047.345947,283.206024,,,
77,790.057129,822.186035,187.058914,,,,757.833191,1029.894531,425.381439,777.608826,714.615906,147.811035,802.339600,730.511475,146.511108,,,,698.642700,1050.733276,285.168213,,,
78,788.237061,825.337524,189.950165,,,,756.681702,1032.055420,426.142334,775.842163,717.158020,151.232910,800.574341,733.460083,149.615250,,,,697.228882,1054.063477,286.840698,,,
79,786.316284,828.523132,193.343719,,,,755.056396,1034.356812,427.193207,773.686157,720.376709,154.773849,799.070374,735.389587,154.105316,,,,695.452454,1057.487061,288.624573,,,
80,784.211304,831.361633,196.031418,,,,754.025635,1036.635620,428.354370,771.317993,722.966064,158.386200,797.541321,737.842346,158.051910,,,,694.158264,1060.634766,290.114716,,,
81,782.234131,834.267151,199.014618,,,,752.746521,1039.001099,429.143951,769.347290,725.507690,161.813446,795.549133,740.975769,161.464706,,,,692.527710,1064.175171,292.076843,,,
82,780.625366,837.116516,202.316193,,,,751.526306,1041.298096,430.319397,767.737549,728.985596,164.623611,793.455750,743.778931,164.491379,,,,691.076355,1067.827393,294.409943,,,
83,778.528503,839.160522,205.251526,,,,750.295166,1043.583374,431.281128,765.432556,732.020813,167.637421,790.612183,746.510376,167.459259,,,,689.476257,1071.005249,296.080109,,,
84,775.888672,841.895691,208.719269,,,,749.352173,1046.064087,432.692505,763.125732,734.966614,170.815643,787.781372,749.637451,170.454971,,,,687.703491,1074.456421,298.100281,,,
85,773.428833,845.177063,212.075317,,,,748.046204,1048.343628,433.803528,760.278809,737.962158,173.644882,785.377625,752.923340,173.238968,,,,686.658264,1077.776367,300.103302,,,
86,771.648682,848.420898,214.415146,,,,747.194275,1050.806763,434.925964,757.742615,741.195740,176.825958,784.055908,755.345154,176.718506,,,,684.808777,1081.237183,302.242767,,,
87,769.592651,851.448364,216.203690,,,,745.854431,1053.210693,436.339752,755.495667,744.169312,179.415756,781.094421,758.440186,179.670898,,,,683.230591,1084.527832,304.710480,,,
88,767.415039,854.595642,218.621857,,,,744.611877,1055.514038,437.517365,752.889038,747.216370,181.933868,777.961121,762.152893,181.825729,,,,681.855713,1087.869995,306.618256,,,
89,764.823120,857.687622,220.936035,,,,743.546570,1057.942139,439.088501,750.142578,750.395447,184.498779,774.944641,765.570313,183.777069,,,,680.116821,1091.347412,308.656433,,,
90,762.343079,860.593872,224.239792,,,,742.299805,1060.314087,440.437317,747.100342,753.652832,187.145889,773.098694,767.467102,186.378998,,,,678.826233,1094.491333,311.093536,,,
91,760.260864,863.686462,226.607285,,,,741.368774,1062.843628,441.923462,744.061340,756.744934,189.261993,770.325745,770.715881,188.308228,,,,677.301208,1097.952148,312.805939,,,
92,757.790222,866.851685,228.959396,,,,739.892578,1065.172363,443.304535,741.803650,759.864624,190.714279,768.077209,774.001526,190.612961,,,,676.133179,1101.135254,315.112610,,,
93,755.555176,869.520203,230.661835,,,,739.100037,1067.375244,444.574219,739.282410,763.140198,192.663788,765.672546,776.788330,193.077194,,,,674.647461,1104.184204,317.083069,,,
94,752.723572,872.500610,232.878708,,,,738.099854,1069.804321,445.862213,736.458557,766.134216,194.469315,762.296631,779.308350,195.204514,,,,673.200134,1107.427490,319.008728,,,
95,750.394409,875.439026,234.509369,,,,737.039124,1072.187988,447.191040,733.578430,768.999390,196.070145,759.550964,782.623230,195.955765,,,,671.907349,1110.508057,321.079956,,,
96,748.306702,878.561951,235.980545,,,,736.221802,1074.543335,448.782104,731.128479,772.100220,197.782120,756.881104,786.143066,197.279861,,,,670.621155,1113.654053,323.111481,,,
97,746.459167,881.537781,237.491318,,,,735.049500,1076.585205,449.930725,728.011963,775.332947,199.123672,754.203735,788.237061,199.058609,,,,669.414246,1116.610352,324.885651,,,
98,744.213379,884.584473,238.451477,,,,734.499451,1078.893311,451.081207,724.743225,778.038818,200.592422,751.536865,791.383911,200.726257,,,,668.373840,1119.597046,326.970825,,,
99,741.526001,887.459351,239.969467,,,,733.587952,1081.264038,452.577637,722.292236,780.836914,202.163055,749.528137,794.618652,201.349487,,,,667.097961,1122.630737,328.595215,,,
100,739.396973,890.044189,240.832825,,,,732.851135,1083.179077,453.903992,719.679382,784.352539,202.826874,745.789124,797.263672,202.103882,,,,666.425659,1125.561646,330.376923,,,
101,737.384277,892.705627,242.449097,,,,732.347656,1085.170288,455.147400,717.101196,787.043945,204.008041,742.724060,799.918762,203.272873,,,,665.377075,1128.282715,332.071106,,,
102,735.048645,895.429688,243.756042,,,,731.432251,1087.330566,456.524567,713.857727,789.458618,204.912521,740.320984,802.721802,203.854355,,,,664.588867,1131.078491,333.543030,,,
103,732.343689,898.144653,245.257095,,,,730.802185,1089.307129,457.458801,711.244751,792.521667,205.957382,738.011841,805.247681,204.274338,,,,663.936035,1133.846436,335.035645,,,
104,730.228149,900.621460,246.523758,,,,730.468567,1091.114014,458.537781,708.553345,795.584351,206.260269,736.046448,806.349915,205.120926,,,,663.402344,1136.586426,336.511444,,,
105,728.608215,903.075378,246.470535,,,,729.788513,1093.167236,459.903687,705.982544,798.291321,207.400726,733.684509,806.998169,206.986755,,,,662.825623,1139.122437,338.273102,,,
106,726.885986,905.735657,246.660507,,,,729.247864,1094.772827,460.708771,702.966858,800.679688,207.990692,730.650146,809.078979,207.272293,,,,661.880066,1141.709106,339.502838,,,
107,724.550476,908.195740,248.314453,,,,728.807190,1096.616943,461.642822,700.439819,803.320557,208.321045,728.192871,811.627563,207.772736,,,,661.386414,1144.299927,341.034851,,,
108,721.574402,910.638550,249.375000,,,,728.487671,1098.263306,462.844940,698.030029,806.481140,208.398849,725.160706,814.619141,208.246765,,,,660.754333,1146.623169,342.371552,,,
109,719.751587,912.906128,250.075470,,,,727.980835,1099.916504,463.830078,695.302246,808.833130,209.433914,723.368164,816.911377,209.298309,,,,660.219849,1148.777100,343.820404,,,
110,718.605652,915.127808,250.839325,,,,727.683594,1101.581177,464.473541,692.549988,811.134644,209.554581,720.160278,819.653503,209.253662,,,,659.396362,1151.086792,345.416962,,,
111,716.603088,917.560608,251.112122,,,,727.427917,1103.134888,465.286469,690.293091,813.569763,210.032669,718.116638,821.981201,209.271317,,,,659.034607,1153.459717,346.364410,,,
112,714.877563,919.740234,251.423080,,,,727.290527,1104.739014,466.256409,687.802734,816.025391,210.069077,715.932251,824.325562,209.571259,,,,658.260254,1155.579346,348.000336,,,
113,712.960266,921.692688,251.873367,,,,726.926514,1106.085815,467.000763,685.859070,818.554993,210.465439,713.721375,826.151245,210.051331,,,,657.776794,1157.608521,349.272766,,,
114,710.731323,923.628357,252.352356,,,,726.712097,1107.684814,467.635895,683.918274,821.247742,210.236908,711.304810,828.533997,210.351700,,,,657.369385,1159.613403,350.528717,,,
115,709.165222,925.684753,253.059448,,,,726.495422,1109.150269,468.288330,681.768860,823.398315,210.291321,710.027039,830.482300,210.436035,,,,657.260193,1161.463257,351.945343,,,
116,708.338440,927.793579,253.901825,,,,726.112183,1110.567261,469.012787,679.818665,825.312866,210.154602,708.118896,832.633545,210.022018,,,,656.870789,1163.526489,352.864929,,,
117,707.121216,929.733887,253.503891,,,,725.613464,1111.806885,469.846283,678.448792,827.538330,210.249115,706.492249,834.984192,210.094482,,,,656.489502,1165.585083,353.460175,,,
118,706.131592,931.767029,253.121429,,,,725.497253,1112.985962,470.518372,676.613647,829.390930,209.903183,704.828613,836.926392,210.277039,,,,656.433472,1167.369507,353.932037,,,
119,705.071655,933.572327,253.523422,,,,725.294800,1114.345825,470.915222,674.838989,831.683594,210.364578,703.746460,839.005798,210.411621,,,,656.070557,1169.111206,354.944092,,,
120,703.680969,935.268799,254.371262,,,,725.004272,1115.445557,471.729889,673.529663,833.574463,210.687088,702.390198,840.848999,210.003372,,,,655.815369,1170.864258,355.939362,,,
121,702.341309,936.978088,254.572250,,,,724.522888,1116.793823,472.612793,672.184265,835.607910,210.575851,701.461853,842.925110,209.926254,,,,655.691406,1172.466187,356.605164,,,
122,701.564819,938.983948,253.817520,,,,724.247070,1117.970947,473.201263,671.451782,837.413269,210.003189,699.797485,844.714722,209.325623,,,,655.253174,1173.782104,357.456116,,,
123,701.149902,940.690369,253.827896,,,,724.111633,1119.036011,473.436279,670.869873,839.314453,209.582367,698.697144,846.904968,208.687759,,,,654.891663,1175.259399,358.200897,,,
124,700.471924,942.164063,254.370590,,,,724.092346,1120.350342,473.777924,669.802856,841.083740,209.087067,698.405518,848.270508,208.567947,,,,654.843567,1176.819092,358.709656,,,
125,699.526917,943.562561,254.149063,,,,724.095459,1121.388428,474.003479,668.816101,842.898315,208.476334,697.643433,849.826233,208.258789,,,,655.008179,1178.342407,359.176483,,,
126,698.605286,945.085693,253.781174,,,,724.135925,1122.436646,474.446259,668.125366,844.284363,208.357437,696.498596,851.490540,207.665726,,,,654.822693,1179.629883,359.971039,,,
127,698.219604,946.872925,253.261536,,,,723.924622,1123.648682,475.078186,667.284851,845.952393,208.206085,696.034607,853.449768,207.408768,,,,654.548767,1180.907227,360.484436,,,
128,697.939514,948.360596,253.115463,,,,723.570923,1124.627441,475.959229,666.739685,847.455566,207.522690,695.765808,854.862549,207.325851,,,,654.340820,1182.084229,360.633118,,,
129,697.443237,949.672119,253.055054,,,,723.293396,1125.463135,476.314636,666.566040,849.286560,206.519379,694.598206,856.200134,206.828354,,,,654.317749,1183.283936,360.825775,,,
130,696.829956,950.782654,252.770111,,,,723.145508,1126.534302,476.556702,666.377808,850.886658,206.103424,693.941589,857.914551,206.332062,,,,654.390442,1184.328369,361.041290,,,
131,696.376953,952.233459,252.234467,,,,723.028320,1127.269043,476.627808,665.835449,852.405762,205.773605,693.628174,859.272583,205.929047,,,,654.348633,1185.354248,361.151550,,,
132,696.322632,953.793884,251.277466,,,,723.006409,1128.005005,476.788025,665.472961,854.021545,205.173599,693.657837,860.721069,205.609802,,,,654.338867,1186.533813,361.427765,,,
133,696.273987,955.104675,251.038513,,,,722.933411,1128.854248,476.962402,665.229248,855.188416,204.464355,693.217285,861.775391,205.110001,,,,654.408936,1187.470703,361.626648,,,
134,696.005615,956.131470,251.027878,,,,722.939697,1129.719971,477.132904,665.025757,856.643982,203.750809,692.326721,862.897766,203.826859,,,,654.398499,1188.444946,361.996643,,,
135,695.624023,957.240784,251.037567,,,,722.893616,1130.439819,477.285034,664.987244,857.946716,203.206680,692.023254,864.447021,202.870377,,,,654.381775,1189.382813,362.315704,,,
136,695.454590,958.321594,250.444534,,,,722.906433,1131.050781,477.559998,664.465698,858.995300,202.588943,692.038940,866.001892,202.164032,,,,654.454712,1190.216675,362.720917,,,
137,695.146240,959.591797,249.360580,,,,722.875793,1131.716797,477.755188,664.039856,860.370728,201.849869,692.384949,866.791321,201.348526,,,,654.580688,1191.139893,362.710144,,,
138,694.840576,960.626587,249.006119,,,,722.858582,1132.546509,477.877625,663.553284,861.510620,201.322266,692.400391,867.994873,201.234741,,,,654.584839,1191.957153,362.738831,,,
139,694.682373,961.588623,248.899200,,,,722.816833,1133.303955,477.922058,663.273376,862.214417,200.806976,692.266663,869.171875,200.804993,,,,654.697754,1192.837402,362.719360,,,
140,694.742615,962.489685,248.720795,,,,722.777222,1133.920898,477.839111,663.583496,863.288513,200.203629,691.865906,870.209045,199.955307,,,,654.835144,1193.646606,362.681885,,,
141,694.895142,963.451660,247.876373,,,,722.737732,1134.483521,477.899567,664.066833,864.595154,199.329559,691.684814,871.175293,199.253555,,,,654.984802,1194.323364,362.634827,,,
142,695.255005,964.441589,246.955872,,,,723.018677,1134.898926,477.314636,664.222778,865.673950,198.372543,691.327087,872.388977,198.210922,,,,655.092346,1195.074829,362.627228,,,
143,695.512268,965.314880,246.543091,,,,723.058777,1135.590210,477.331726,664.212891,866.551025,197.629440,691.659119,873.419800,197.570587,,,,655.200073,1195.755493,362.590546,,,
144,695.472046,966.124023,246.206650,,,,722.762024,1136.317505,477.555634,664.213074,867.414307,196.979477,692.151917,874.196533,197.227386,,,,655.495239,1196.423828,362.303680,,,
145,695.576233,966.981934,245.745712,,,,722.638733,1136.864990,477.513519,664.246765,868.470032,195.995682,691.572876,875.098083,196.026291,,,,655.690063,1197.108398,362.064209,,,
146,695.506775,967.907898,245.080505,,,,722.630127,1137.339600,477.240021,664.288574,869.395508,195.197342,692.260925,876.033508,195.186676,,,,655.834961,1197.713013,361.920349,,,
147,695.490662,968.842834,244.101303,,,,722.666748,1137.734253,477.206543,664.262146,869.900269,194.809570,692.785889,877.217651,194.304688,,,,655.870117,1198.318848,361.641846,,,
148,695.693542,969.587402,243.194061,,,,722.599121,1138.134644,477.195129,664.259644,870.478943,194.617371,692.789734,878.213623,193.492752,,,,655.865906,1198.892090,361.416473,,,
149,695.722412,970.226990,242.863907,,,,722.515503,1138.539551,477.292053,664.402893,871.458069,194.205811,692.759949,878.768799,192.725586,,,,655.999390,1199.349609,361.301025,,,
150,695.664490,970.745483,242.678238,,,,722.356079,1139.062622,477.691437,664.589661,872.380920,193.620667,692.987244,879.406555,192.558640,,,,656.196228,1199.877930,361.049011,,,
151,695.707092,971.365356,242.350540,,,,722.188293,1139.662109,477.822968,664.711792,873.381287,192.554245,693.150635,880.415222,192.259140,,,,656.382996,1200.502930,360.797394,,,
152,695.945007,972.178040,241.357010,,,,722.151978,1140.093628,477.822144,664.839661,874.186279,191.663864,693.233521,881.122131,191.793915,,,,656.530151,1201.015259,360.614441,,,
153,696.242859,972.940002,240.645004,,,,721.965576,1140.453003,477.868439,664.861450,874.873352,190.917313,693.281433,881.422302,191.228119,,,,656.741760,1201.442017,360.342194,,,
154,696.574829,973.500183,240.232941,,,,721.908325,1140.771851,477.862000,664.980591,875.679932,190.015884,693.272461,882.053833,190.503662,,,,656.929993,1201.961914,360.010742,,,
155,696.570374,974.049500,239.675644,,,,722.069458,1141.279053,477.635834,665.172791,876.598450,189.165451,693.196350,882.730347,189.301468,,,,657.167542,1202.434692,359.636261,,,
156,696.394531,974.598816,239.448395,,,,722.222168,1141.682373,477.447479,665.257507,877.085083,188.329330,693.511780,883.435669,188.713120,,,,657.275574,1202.935547,359.304321,,,
