Präzision24
Date:,2025/04/16
Time:,11:11:53
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
35,812.852844,797.331421,97.163666,778.858276,689.978027,73.557266,780.676331,1136.113525,296.543701,803.854065,699.658386,69.826210,766.076538,1020.020508,117.555122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,812.814697,797.455933,97.484146,778.788940,689.958008,73.551346,780.488892,1136.233032,296.662903,803.768188,699.649536,69.821709,765.925781,1020.104248,117.640800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,812.651794,797.490723,97.565636,778.774109,689.980408,73.608795,780.660461,1136.418701,296.789124,803.694946,699.670227,69.841980,765.826294,1020.195923,117.739578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,812.566772,797.470581,97.768929,778.720276,690.053467,73.625031,780.797302,1136.516235,296.933258,803.596619,699.784424,69.814690,765.604248,1020.250244,117.805374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,812.413086,797.557678,97.987343,778.642822,690.134644,73.566536,780.823242,1136.723633,296.931671,803.907349,699.496704,70.255028,765.351196,1020.363037,118.017052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,812.243225,797.606079,98.194122,778.724792,690.111938,73.725143,780.855774,1136.835815,297.057739,803.844299,699.620605,70.343765,765.186829,1020.447449,118.113213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,812.169861,797.656311,98.341110,778.551453,690.198547,73.611130,780.951233,1136.980103,297.208618,803.926819,699.422180,70.578705,765.105103,1020.642578,118.194138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,812.014893,797.751831,98.536217,778.475342,690.354858,73.540428,780.963318,1137.194946,297.259857,803.857727,699.512451,70.707359,765.199280,1020.871948,118.512390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,811.857666,797.894165,98.781120,778.355774,690.504028,73.539848,781.034485,1137.326538,297.397095,803.434326,699.818787,70.443321,765.077087,1021.079834,118.677216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,811.643250,798.055664,98.952232,778.105225,690.661316,73.738792,781.043823,1137.558472,297.511200,802.682617,700.123779,70.564835,764.917236,1021.289063,118.926865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,811.413452,798.223145,99.174362,777.726318,690.929077,73.939842,780.985718,1137.753540,297.484406,802.273743,700.408936,70.733589,764.685364,1021.577881,119.138664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,811.101135,798.440002,99.462044,777.586060,691.208435,74.094421,781.056396,1137.900146,297.812103,801.959290,700.870850,70.982391,764.565430,1021.803223,119.331970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,810.715576,798.697144,100.029282,777.889221,691.386230,73.753365,781.189148,1138.057373,298.007782,801.793152,701.327515,71.343361,764.380981,1022.083435,119.561829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,810.512207,798.752869,100.545547,777.951233,691.632935,73.830933,781.316040,1138.338989,298.146179,801.742432,701.724304,71.908485,764.196960,1022.321960,119.756058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,810.312195,799.249634,101.190971,777.671936,691.944397,74.569969,781.475037,1138.742310,298.237091,801.777283,702.156738,72.647614,763.848511,1022.643738,120.000664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,810.268494,799.519836,102.248817,777.167908,692.378357,75.415710,781.538391,1139.142334,298.386230,802.955627,701.617859,74.380905,763.493774,1023.006958,120.328041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,809.812988,799.837036,103.224426,776.766968,692.911926,76.291733,781.535034,1139.497070,298.556824,803.890015,701.109863,76.203087,763.324341,1023.551636,120.464134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,809.422119,800.130737,103.730644,776.537903,693.690491,77.180412,781.549316,1139.969116,298.617523,803.568604,701.210938,77.395645,763.110107,1024.187378,120.650482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,808.917603,800.796387,104.318634,776.306946,694.131287,77.788147,781.812683,1140.487427,298.855072,802.866516,701.925537,78.060631,763.010437,1024.920288,120.927292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,808.777283,801.717896,104.768181,775.961060,694.589661,78.257095,781.876709,1140.974487,299.228149,802.087891,702.917664,78.474083,762.746521,1025.597046,121.297585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,808.260925,802.506470,105.776749,775.580505,695.105835,79.437019,781.708252,1141.523315,299.716949,801.546204,703.757996,78.743805,762.512329,1026.048218,121.543564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,808.061157,803.217163,107.188339,774.336060,695.898926,81.671661,781.614807,1142.199097,299.964478,801.085266,704.350159,80.281158,762.561340,1026.594482,121.908234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,807.520630,803.492737,107.899010,774.003601,696.615845,82.765152,781.464417,1142.960327,300.100159,801.294922,704.507690,82.223320,762.469543,1027.389648,122.459488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,807.107239,804.090881,109.136772,773.973267,697.086548,83.123619,781.703674,1143.683960,300.402588,800.889954,705.100769,83.281677,762.132019,1028.438721,123.134491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,806.655334,804.791870,110.594627,773.602295,697.805298,84.155098,782.063477,1144.339111,300.578400,800.175720,705.825073,84.014435,761.674683,1029.290283,123.780861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,806.332214,805.612427,112.090172,772.808105,698.425598,85.936470,782.259644,1144.938232,300.740662,798.621521,707.584412,85.187889,761.397522,1029.813721,124.125336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,806.014526,806.512756,113.600342,772.240051,699.014893,88.006424,782.172241,1145.674805,301.185852,798.999817,707.963013,87.168678,761.134644,1030.886719,124.586899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,805.317749,807.506653,115.158638,771.575439,700.098206,90.103119,781.975342,1146.688721,301.535858,798.973267,708.097839,89.560196,760.924988,1031.976318,125.067787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,804.773865,808.161499,116.265816,771.045288,701.126648,91.648613,781.885315,1147.593994,301.939178,798.477356,708.740906,91.612961,760.290161,1032.834839,125.906166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,804.531189,809.140808,118.108208,770.700745,701.834412,92.779205,781.892944,1148.321411,302.158081,797.538269,709.754883,92.947342,760.135376,1033.771606,126.941422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,803.975525,810.218506,119.838913,770.368652,702.889343,94.404396,782.131775,1149.254395,302.296814,795.662720,711.751709,94.327904,760.071228,1034.967529,127.601532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,803.334351,811.307373,121.579651,769.791931,703.916443,96.605766,782.289917,1150.341431,302.478119,796.097778,711.840759,96.875946,760.174316,1035.932129,127.864792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,802.604126,812.178345,123.194023,769.023376,705.133057,99.268677,782.765259,1151.280640,302.804596,795.584656,712.466919,99.668304,760.238770,1036.856567,128.205460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,802.129822,813.173828,124.723640,768.338318,705.625305,100.798294,783.180176,1152.155884,303.115936,795.042236,713.439026,101.395111,760.087097,1038.168823,128.824936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,801.381104,814.584656,126.751938,767.513794,707.112976,103.053688,783.500977,1153.113647,303.570465,793.837952,714.622925,103.479881,759.539551,1039.437012,129.801071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,800.620117,815.582703,128.824600,766.623230,708.213623,104.848175,783.731506,1154.095825,303.874603,793.987427,715.038330,105.719841,758.898376,1040.571411,130.913940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,799.931702,816.560242,130.600952,766.211060,709.320313,107.353859,783.866455,1155.159058,304.233246,793.771362,716.319580,108.773849,758.644958,1042.011841,131.527603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,799.227173,818.150146,132.296921,765.378052,710.494873,109.457138,783.739929,1156.025391,305.232666,792.557922,718.028259,110.281296,758.672119,1043.052246,132.136383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,798.413757,819.520935,134.376984,764.405151,712.045288,112.203354,784.326904,1157.330444,305.609955,791.032043,719.355225,112.538475,758.342834,1044.469971,132.819626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,797.832031,820.502991,136.790909,763.576843,713.042969,114.319649,784.414978,1158.459595,305.775421,790.298401,720.809692,114.583313,757.909424,1046.184204,133.730209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,796.651428,822.223633,139.025711,762.725647,714.551147,116.466980,784.521667,1159.530151,305.948700,790.212830,721.497131,117.693298,757.274170,1047.504883,134.364380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,795.700745,823.589844,140.461411,761.043762,715.990906,119.671028,784.785339,1160.747070,306.250885,789.134827,722.742859,120.221115,757.141602,1049.152222,135.274231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,794.950073,825.174561,142.345291,760.242920,717.318665,121.672371,785.177673,1161.853027,306.829071,788.279846,724.504944,122.141510,756.699158,1050.463623,136.312668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,794.197021,826.609436,144.591644,759.865723,719.028137,123.973305,784.790344,1163.066406,307.428467,786.731018,726.281311,124.353600,755.921265,1052.244751,137.228760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,793.396667,828.058899,146.660080,758.796692,720.267090,125.711975,784.618408,1164.325684,308.125092,785.723694,727.391174,126.351830,755.248169,1053.643433,138.065643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,792.775208,829.677124,148.827881,757.981140,722.241821,128.092926,784.690369,1165.563232,308.754456,785.411621,728.460022,129.591980,754.877441,1055.410522,139.045883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,791.699219,831.690491,150.657440,757.013611,723.703369,130.172440,784.872803,1166.948242,309.264801,784.239990,729.707764,132.510574,754.121826,1057.017578,140.223618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,790.643921,833.141418,152.566254,755.565186,725.733337,133.239655,785.236328,1168.246826,309.767365,783.017151,732.091370,134.109482,753.371033,1058.884033,141.166153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,789.609741,835.087463,154.777237,754.769531,727.082397,135.019211,785.463013,1169.496948,310.202972,781.501892,734.057434,136.223709,752.606140,1060.490845,142.081726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,788.488953,836.298828,156.834518,753.426697,728.965881,137.741928,785.744263,1170.866577,310.748932,780.517090,735.656860,137.958237,752.169922,1062.458984,143.441788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,787.518372,838.512512,158.651917,752.633301,730.548462,139.646408,785.780457,1172.102173,311.344269,779.674500,737.390076,140.707764,751.666443,1063.968384,144.261703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,786.561584,839.965210,160.476120,750.722595,732.817078,142.454391,786.055115,1173.566284,311.758392,778.273621,738.841614,142.978897,751.105713,1066.020142,144.931091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,785.505066,842.160583,162.455414,749.520447,734.337891,144.555099,786.645569,1175.090942,312.234375,777.119568,740.682373,144.748672,750.197693,1067.933350,146.535858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,784.454956,843.950745,164.737473,748.343384,736.444580,146.515457,786.902954,1176.501831,312.822296,775.900757,742.662598,147.678818,749.782715,1069.890625,147.690796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,783.244263,845.770935,166.838181,746.950745,738.204895,148.578445,786.832336,1177.852173,313.466583,775.083496,744.304993,149.374161,749.424805,1071.718994,148.117340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,782.011230,847.678772,168.950180,745.656067,739.994690,150.207275,786.895142,1179.247192,314.138397,774.021118,746.151794,151.575592,748.708862,1073.737061,149.185226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,780.980408,849.662842,170.615601,744.577393,742.159119,152.576218,786.956970,1180.856079,314.821136,772.253845,748.198853,153.981812,748.121216,1075.984375,150.708298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,779.397034,851.885986,172.380478,743.562805,744.120483,154.408478,787.060974,1182.531494,315.669403,771.057068,750.464478,155.809311,747.823486,1077.759521,151.472443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,778.257935,853.877014,173.837875,742.268494,746.498840,156.508408,787.144836,1183.896606,316.122162,769.262695,752.496826,158.287933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,776.956909,856.149414,175.884689,740.941711,748.350098,158.191376,787.098022,1185.369385,316.554779,768.535828,754.446289,159.519699,,,,746.362000,1082.062744,153.714264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,775.680420,858.229980,177.650467,738.991333,750.932434,161.049530,787.704529,1186.714355,317.289886,766.678528,756.796509,161.801971,,,,746.113098,1084.129028,154.321915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,774.639526,860.386047,179.771164,737.885803,752.679016,162.250229,788.480408,1188.313110,317.743317,765.377686,758.540527,163.998444,,,,745.524963,1086.492920,155.455032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,773.441528,862.440430,181.480042,736.252686,755.107788,164.782684,788.950867,1189.985718,318.643616,763.820129,761.095947,165.572281,,,,744.548706,1088.499756,156.505264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,772.309875,864.501831,183.318146,734.704102,757.147949,166.164688,789.108887,1191.553589,319.307281,762.734863,762.761597,167.543610,,,,744.106689,1090.641235,157.447830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,771.050903,866.781494,185.090485,732.880371,759.390015,168.591736,789.440918,1192.904541,319.977570,761.109070,765.384277,169.487106,,,,743.877197,1092.885498,158.494995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,769.889709,868.794250,186.752792,731.318604,761.523438,170.211594,790.352173,1194.397461,320.457031,759.400879,767.600647,171.066711,,,,742.965149,1094.925049,159.066544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,768.459717,871.107544,188.441223,729.978271,763.881409,171.912155,791.130127,1196.000122,320.802551,757.715332,769.433533,173.302307,,,,742.723328,1097.247314,160.113785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,767.351868,872.919128,189.557022,728.255188,765.952881,173.631836,791.081909,1197.627075,321.606934,756.412170,771.533569,174.817993,,,,742.543640,1099.406860,161.419708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,765.885437,875.290466,191.354477,727.044983,768.515076,175.091721,791.242310,1199.062500,322.342285,754.693542,773.649719,176.698410,,,,741.921814,1101.583618,162.209259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,764.658936,877.326599,192.832504,725.801208,771.115662,176.732742,791.726440,1200.553101,323.099487,753.487610,775.591919,178.115967,,,,741.285583,1104.021484,162.860626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,763.227417,879.854675,194.583511,724.573975,772.939575,178.027817,792.198120,1202.341797,324.021271,751.532837,778.214966,179.707184,,,,741.232666,1106.206543,164.176605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,762.110107,881.794678,195.868332,722.801331,775.568604,180.082077,792.497498,1203.583252,324.354279,750.352539,780.324524,180.959244,,,,740.508118,1108.418701,164.922516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,760.877380,884.128052,197.179886,721.592285,777.603699,180.910797,792.696899,1205.152710,325.060730,748.704773,782.765564,182.438492,,,,739.749451,1110.930908,165.994644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
