Präzision01161
Date:,2025/04/23
Time:,14:08:53
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
23,821.034607,805.467102,127.779160,788.437195,696.284607,98.808983,816.564148,703.603210,102.632492,819.317627,1073.293335,224.488129,863.607544,1138.942871,360.697601
24,820.069763,806.960693,130.719162,787.252319,697.600586,102.928574,816.061401,704.744995,106.761604,818.731689,1075.250000,224.873520,863.164429,1140.374268,361.251190
25,819.159424,808.699768,133.840240,786.655884,698.959717,107.240166,815.414978,706.058472,110.666512,818.055908,1077.681274,225.040497,862.892883,1141.475342,361.731842
26,818.213501,810.190552,137.318954,785.420959,700.309387,111.735268,814.601257,707.759277,115.398788,817.421387,1080.318115,224.540421,862.611755,1142.757080,362.134583
27,816.794556,812.124268,140.127243,784.479431,701.669373,116.220604,813.058655,709.111877,119.307076,817.119324,1082.688843,224.748322,862.559204,1144.134155,362.542633
28,815.575989,813.628784,143.628891,782.984009,703.185364,121.073410,812.465515,710.759705,123.269325,816.189819,1085.240601,225.256271,862.633423,1145.381348,362.800049
29,814.658020,815.650330,147.061203,781.814331,705.356384,125.625595,810.448242,712.505798,127.296844,815.219910,1087.333618,226.035950,862.919495,1146.926392,363.066895
30,813.145020,817.631592,150.103180,780.403931,706.807678,129.693726,809.279785,714.023987,131.470627,814.447632,1089.655518,226.650482,862.943054,1148.209229,363.294769
31,811.726318,819.778992,153.506943,778.974609,708.719299,133.413254,807.910156,716.341858,135.857269,813.630371,1092.517944,226.769775,862.650452,1149.644165,363.622406
32,810.264954,821.697571,156.882721,778.203552,710.819580,136.159134,806.533936,718.035156,139.889496,812.550598,1095.083496,227.064468,862.260986,1151.316040,363.925415
33,809.131836,823.735840,160.602615,776.269897,712.882202,141.503754,804.745117,720.297485,143.920425,811.925049,1097.440308,227.577652,862.090393,1152.503296,364.298676
34,807.426941,825.766296,163.562729,774.533813,714.844238,145.967575,803.233459,722.246094,147.708786,811.374878,1100.039917,227.899292,861.999146,1154.007813,364.600494
35,805.925964,828.539673,166.138412,772.106750,716.898254,150.793655,801.442810,724.454041,151.686966,810.934937,1102.927246,227.817627,862.122131,1155.365356,364.748260
36,804.202881,830.774048,169.213867,770.117249,719.347900,154.469864,799.751587,726.513306,155.519669,810.733398,1105.677124,228.053253,862.210693,1156.783691,365.007660
37,802.942749,833.118286,172.532059,768.509827,721.574280,157.801483,798.152344,728.425781,159.873932,809.886108,1108.240967,228.481445,862.185974,1158.409546,365.355072
38,800.824036,835.590027,174.973236,766.243103,724.096069,162.370102,796.049194,731.024536,163.101624,809.137634,1110.732422,229.493500,861.956421,1159.840454,365.616425
39,799.352844,837.862061,177.671539,764.009338,726.930969,165.446045,793.809326,733.567444,166.229263,808.267395,1113.612793,229.922119,861.630127,1161.480957,366.150635
40,797.540833,840.549683,180.584076,762.070435,729.149536,168.408981,791.117432,736.216614,169.542038,807.224792,1116.491821,230.409485,861.482544,1162.637451,366.757202
41,795.685364,843.045715,183.343597,759.552185,731.543701,171.765945,788.902710,738.486877,172.925461,806.702698,1119.477539,230.698242,861.372437,1163.879150,367.121185
42,793.683472,845.676819,185.856110,756.667786,734.271851,175.438599,786.583862,741.125488,175.776733,806.733582,1121.903564,231.018799,861.496399,1165.450562,367.646729
43,791.447144,848.372498,187.922501,754.503845,737.028748,178.631958,784.127563,743.658691,178.597992,805.568665,1124.990967,231.652145,861.736206,1166.770630,367.984344
44,789.452576,850.947449,189.970825,751.930603,740.120605,180.918777,781.913086,745.794861,182.023163,805.582825,1127.263306,232.339355,861.331116,1168.563965,368.220215
45,787.905212,853.707825,191.917603,749.492249,742.689453,184.081116,779.040466,748.656921,184.724503,804.697388,1129.978394,232.947449,861.938293,1169.892334,368.432037
46,785.624878,856.365601,194.108032,746.451660,745.536682,186.668091,775.657837,752.053833,186.841644,803.926392,1132.770508,233.247757,862.405762,1171.243408,368.878204
47,783.153503,858.682678,195.834808,743.717224,748.746155,188.627274,772.385193,754.351563,188.920547,804.214233,1135.458008,233.580994,862.492798,1172.603882,369.457153
48,781.031921,861.827087,197.794952,740.411499,751.652832,191.458694,770.151062,756.892090,191.568665,803.743652,1138.321167,234.429367,862.490601,1173.713989,370.026611
49,778.936523,864.712646,199.445511,737.433899,754.386414,193.488907,767.856445,759.799194,193.307068,803.361572,1140.329102,235.166885,862.358582,1175.239502,370.615784
50,777.087830,867.088379,201.021667,734.740967,757.544373,195.337173,764.789917,762.541016,194.801041,802.601746,1143.358765,235.663696,862.744263,1176.591553,370.929626
51,774.831909,869.928650,202.684692,731.934326,760.492615,197.073181,762.254517,765.383057,196.685883,802.936157,1145.921509,236.254532,863.323853,1177.719849,370.891174
52,772.306091,872.569946,204.210846,729.194702,763.365723,198.919708,759.255920,768.290710,198.403549,802.757813,1148.675293,236.540924,863.156616,1179.115479,371.630127
53,769.876587,875.238892,205.388962,726.217651,766.490540,199.945435,756.109070,770.904053,200.100418,802.253845,1151.037842,237.204620,862.995605,1180.206055,372.410461
54,768.345886,878.160156,206.541458,723.350708,769.526245,201.786728,753.070740,774.256165,200.884445,801.783081,1153.789185,237.685516,863.095276,1181.421387,372.847931
55,765.873779,881.022461,208.142258,720.179504,772.450745,203.379211,750.498535,776.790283,202.246902,801.789551,1156.141724,238.751816,863.238586,1182.935791,373.309265
56,763.560364,883.838745,208.413696,717.522705,775.513184,203.567856,747.420837,779.272217,203.393585,801.724060,1158.323730,239.643250,863.445007,1184.007935,373.796844
57,761.504883,886.596069,209.531693,714.408508,778.896423,205.267365,745.478271,782.502319,204.658676,801.283997,1161.038330,240.423676,863.651062,1185.104126,374.264374
58,759.570190,889.201904,210.440048,711.769836,781.939331,206.229141,742.098938,785.412720,205.058121,801.408752,1163.701782,240.741638,863.941956,1186.184937,374.880859
59,757.297058,892.009338,211.127365,709.157532,784.790161,206.740997,739.167175,787.905029,206.410400,801.294556,1165.851074,241.333786,864.355042,1187.124023,375.376007
60,755.651184,894.872681,212.040482,706.076233,787.918518,207.410751,736.199219,791.297241,206.565994,801.090698,1168.397461,241.975266,864.625977,1188.169189,375.951447
61,753.549255,897.289307,212.493256,703.721741,790.943665,207.953842,733.335938,794.254150,207.360352,801.382874,1170.717163,242.426544,865.047058,1189.655518,376.568146
62,751.645325,900.429565,212.766281,700.707642,794.109131,208.852768,731.154724,796.910950,207.241730,801.278931,1172.920044,243.030518,865.143311,1190.627563,377.041595
63,749.685486,903.005737,213.845413,698.387573,797.190674,208.822067,728.487122,799.663940,208.012344,800.936157,1175.385010,243.805832,865.230896,1191.609375,377.382507
64,747.594421,905.543823,214.006821,695.778809,800.191528,209.177887,725.775757,802.698547,208.262741,801.077942,1177.371216,244.350555,865.343384,1192.727173,377.949371
65,746.091553,908.311035,213.950272,693.208191,803.175598,209.708115,723.079468,805.030701,208.868698,801.963562,1179.280029,244.935242,865.563965,1193.589600,378.530090
66,744.241516,910.762939,214.222305,690.692993,806.017700,209.899261,721.288940,808.043274,209.046463,802.171326,1181.697876,245.545425,865.963074,1194.519775,379.092560
67,742.333923,913.575806,214.512283,688.187500,809.008423,209.908798,718.834595,810.763123,208.999146,801.803345,1183.521484,246.357178,866.386902,1195.660156,379.899719
68,741.065979,916.045654,215.154816,686.092957,811.851868,209.757797,716.449280,813.586304,209.612305,801.404053,1185.783447,247.234726,866.947327,1196.815063,380.393494
69,739.435059,918.430847,214.716263,684.100281,814.878296,209.449310,714.162537,816.359619,208.708481,801.830750,1187.788940,247.814255,867.232666,1197.475830,380.452271
70,737.798706,921.233276,215.004593,682.099365,817.790039,209.233749,711.978943,818.842285,208.863937,801.986084,1189.996948,248.485336,867.323853,1198.176270,380.655182
71,736.512329,923.609131,215.504272,680.127258,820.373352,208.883621,709.822449,821.765198,208.330765,802.084961,1192.001465,249.006332,867.623047,1199.091431,381.230286
72,734.801636,926.275757,214.866608,678.347290,823.284363,208.171387,708.165222,824.416626,207.778748,802.455383,1193.549683,249.538284,867.875061,1200.003906,381.837036
73,733.252380,928.653503,214.954239,676.321899,826.492004,208.173416,706.225464,826.823975,207.371994,803.226990,1195.536499,250.204132,868.298218,1200.755981,382.439331
74,732.307861,930.806824,214.791168,673.854004,829.362427,208.232315,704.343323,829.554871,207.488007,803.286926,1197.705566,250.760742,868.640015,1201.619141,383.102936
75,730.853943,933.663513,214.212616,672.543396,831.706970,208.030396,702.462952,832.288391,207.019897,803.355530,1199.720459,251.407211,868.758850,1202.385620,383.947174
76,729.961060,936.013977,214.377686,670.972656,834.472534,207.367645,701.258118,834.817810,206.622055,803.538635,1201.350952,251.967331,868.908569,1203.031128,384.500336
77,729.021423,938.309875,214.109787,669.659424,837.141052,206.543213,699.508240,837.440979,205.429153,804.344910,1203.213379,252.500931,869.496948,1203.447266,384.633087
78,728.232483,940.617920,213.463287,667.639771,839.870850,206.294785,698.439392,839.747986,205.071304,804.741089,1204.786987,252.741714,869.331848,1204.276489,385.018677
79,727.442871,943.013794,213.003174,666.177002,842.535950,205.675018,696.882263,842.190369,204.344803,804.705933,1206.584595,253.311935,869.660950,1205.199219,385.788391
80,726.491150,944.799744,212.694717,664.982971,844.966064,204.874847,695.637878,844.443665,203.690720,805.279968,1208.205322,253.415268,870.178711,1205.992432,386.343750
81,725.867981,947.417969,211.901108,664.010437,847.582947,203.751358,693.855286,847.023865,202.760178,806.222778,1209.907104,253.823151,870.893921,1206.681396,386.866638
82,725.231384,949.221191,211.298203,662.683350,849.847595,202.961411,692.953979,849.149353,201.974838,806.681091,1211.373779,254.586075,871.374390,1207.187866,387.264923
83,724.660461,951.468872,211.021561,661.735901,852.505798,201.875488,691.703430,851.527283,200.904160,806.798584,1212.807861,255.301239,871.528381,1207.536987,387.495544
84,724.191223,953.365967,210.170746,660.549011,854.569397,200.434967,690.813293,853.700500,199.851379,807.276550,1214.456177,255.822800,871.696472,1207.988770,387.728027
85,723.526611,955.602417,209.388809,659.735413,856.780151,199.129959,690.075195,855.873535,198.633377,807.925171,1215.760132,256.009735,871.606750,1208.807617,388.473053
86,722.681030,957.433228,209.002441,659.468140,858.850952,197.363159,689.582458,857.825500,197.322464,808.202820,1217.323486,256.220398,872.143433,1209.345581,388.748505
87,722.173523,959.270203,208.101013,658.049683,861.085693,196.565140,688.699097,859.889587,196.056580,808.795105,1218.847412,256.679932,872.538757,1209.993042,389.142151
88,721.654297,961.083679,207.257111,657.630798,863.228638,195.111740,687.827637,861.911621,194.853012,809.499084,1220.064575,256.990906,872.805969,1210.560791,389.471924
89,721.190857,962.707214,206.646652,657.342834,865.111877,193.340485,687.299011,863.627441,193.650192,810.058899,1221.395874,257.199219,873.692078,1210.955200,389.716431
90,720.974854,964.500916,205.752716,656.433289,867.315918,192.081406,686.278564,865.692688,192.479782,810.753845,1222.364136,257.527069,874.209656,1211.353516,389.860443
91,720.596619,966.150085,204.723190,655.704651,869.310181,190.791092,685.787292,867.540588,191.484848,811.666321,1223.224731,257.841492,874.361084,1211.765625,389.976196
92,720.284424,967.834534,203.628922,655.414856,871.284485,189.393570,685.356384,869.224548,189.981583,812.496216,1224.458008,258.073029,874.505066,1212.370605,390.289948
93,720.472839,969.767273,202.752335,655.173279,872.845398,187.274261,685.179443,871.213074,187.957703,812.985779,1225.771484,258.103638,874.917297,1212.846436,390.413025
94,720.742798,970.790588,201.853424,654.914551,874.880737,185.724747,684.857971,872.880371,186.367157,813.299194,1226.573120,258.401062,875.426880,1213.283081,390.538605
95,720.546936,972.232788,200.632889,654.044189,876.594482,184.243637,684.167114,874.595398,184.876602,813.683350,1227.410278,258.860199,875.815491,1213.690674,390.655243
96,720.099792,973.968933,199.097153,653.572632,878.380249,183.385376,683.748840,875.868042,183.717087,814.466736,1228.568481,258.898773,876.229797,1214.084595,390.674530
97,719.760498,975.194153,198.343414,653.446045,879.954102,181.633057,683.435974,877.471252,182.238708,815.100464,1229.637329,258.845337,876.617981,1214.395996,390.722260
98,719.708862,976.447754,197.564621,653.407166,881.517761,179.782150,683.279785,879.376770,180.207443,815.592712,1230.193237,258.884399,876.629456,1214.667725,391.036774
99,720.058960,978.058472,196.190170,653.479065,883.197693,177.701660,683.226685,880.679932,178.689758,816.299805,1230.976318,258.774689,876.539307,1215.004761,391.355865
100,720.078796,979.249146,195.061722,652.916626,884.730835,176.527893,682.796387,882.160706,177.400665,817.096863,1231.979980,258.641846,876.751831,1215.270264,391.503387
101,720.241028,980.484192,193.736008,653.085266,886.106506,174.301514,683.278564,883.503296,174.873016,817.552673,1233.047974,258.600189,877.184570,1215.639160,391.596130
102,720.632629,981.673218,192.712540,653.669312,887.544983,171.517929,682.887329,884.628906,173.504196,817.874512,1233.786499,258.602661,877.551636,1215.910767,391.621094
103,720.831543,982.836853,191.548126,653.104126,888.694763,170.791992,682.845825,886.006897,172.102646,818.020142,1234.397705,258.664886,877.869568,1216.268677,391.655151
104,720.425659,983.799072,190.119385,653.419678,889.914429,169.127670,682.776245,887.493530,170.539688,818.874573,1234.817383,258.055573,878.192078,1216.530884,391.659210
105,720.306885,984.716980,189.088303,653.283997,891.172485,167.828445,683.122070,888.371338,168.950470,820.349976,1235.350830,257.608246,878.495728,1216.917358,391.613281
106,720.414490,985.660034,188.333939,653.200378,892.223633,165.908676,683.105469,889.299561,167.276016,821.419434,1235.970093,257.352112,878.776794,1217.202637,391.549683
107,720.846863,986.854248,187.148468,653.047241,893.311218,164.520096,682.835449,890.618164,165.802582,821.864502,1236.676880,257.275452,879.064087,1217.394287,391.477417
108,721.147644,987.647888,185.696274,653.381348,894.294800,162.367554,683.274353,891.741943,163.701950,821.833862,1237.124512,257.472778,878.987976,1217.578125,391.484619
109,721.261780,988.361877,184.371811,653.503235,895.683960,160.284241,683.229248,892.582703,162.058487,822.093384,1237.615356,257.678619,879.242920,1217.703735,391.352448
110,721.234924,989.090088,182.846405,653.693054,896.677307,158.102402,682.884705,893.370667,160.444122,822.697388,1238.078857,257.624695,879.744690,1217.723267,391.125214
111,721.311401,989.730835,181.654602,654.038452,897.407349,156.519806,683.234131,894.631470,158.705963,823.623657,1238.414429,257.543335,879.908264,1217.750488,390.982269
112,721.617249,990.463196,180.984299,653.625610,898.092285,155.936462,683.495422,895.561646,157.156464,824.316650,1238.638306,257.304138,880.089478,1217.851563,391.047974
113,721.899475,991.212585,180.012589,653.424072,899.206848,154.619919,683.113342,896.427795,155.881393,824.484558,1239.257324,256.917023,880.284363,1218.054443,391.046051
114,721.920410,992.082947,178.550797,653.669312,899.968018,152.835312,682.992493,897.095764,154.225693,824.735046,1239.551636,256.733215,880.569214,1218.137329,390.997314
115,722.359619,992.653870,177.286804,653.847229,900.882019,151.056412,683.551636,897.701294,152.451645,824.997986,1239.772339,256.458984,880.804688,1218.167236,390.956573
116,722.388855,992.906311,176.064865,654.282593,901.528442,149.653107,683.787903,898.432983,151.120483,825.043640,1240.105957,256.258209,881.068665,1218.235596,390.964752
117,722.685547,993.493835,175.206589,653.917908,902.405884,148.282455,683.560059,898.985107,150.174561,825.530151,1240.287476,256.022125,881.233643,1218.293091,390.820587
118,723.328308,994.226379,173.984314,654.664185,902.950378,146.354630,683.707397,899.808411,148.683716,826.336304,1240.424927,255.493576,881.404297,1218.319214,390.802155
119,723.464111,994.695862,173.114120,654.594666,903.469055,145.543686,684.627930,900.504822,146.681488,826.826294,1240.603149,255.135788,881.574219,1218.333374,390.759033
120,723.709717,994.936401,172.434387,654.527344,903.949280,144.977325,684.509583,900.955017,145.605911,827.430054,1240.762817,254.770584,881.594788,1218.366577,390.712952
121,724.120544,995.312988,171.411697,655.129028,904.232605,143.434174,684.500488,901.361938,144.721176,827.789185,1240.833130,254.323517,881.818542,1218.556396,390.297119
122,724.230286,995.671204,170.079346,655.478516,904.664612,141.796570,684.757263,901.661255,143.501862,827.886169,1241.109131,253.906723,881.989502,1218.524902,389.683319
123,724.346313,996.031494,169.149155,655.386169,905.199646,141.059875,685.138977,902.159851,142.126419,828.111816,1241.177490,253.515518,882.054199,1218.746338,389.375641
124,724.560425,996.481995,168.272064,655.598572,905.398315,140.094955,685.130859,902.644287,141.056824,828.398071,1241.084351,253.141907,882.755127,1218.585938,388.915802
125,724.862854,996.720276,167.616028,655.888794,905.511536,139.066406,685.344299,902.888794,140.131393,829.279846,1240.851440,252.589447,882.588745,1218.793213,388.607513
126,725.207764,996.717590,167.001572,656.104675,905.851440,137.866959,685.643005,902.853760,139.210052,829.687805,1240.770996,252.266541,883.212830,1218.630249,388.166046
127,725.599915,996.840759,166.212570,656.666748,906.086182,136.478790,686.101563,902.999207,137.893311,829.724976,1240.899780,252.059326,883.437256,1218.491089,387.924713
128,726.006165,997.083374,165.063065,657.149414,906.184204,135.501236,686.293457,903.361816,136.897125,829.845154,1240.805298,251.993301,883.501892,1218.559082,387.786285
129,726.162842,997.234863,164.046341,657.048828,906.418213,134.570526,686.206360,903.309143,135.929337,830.006287,1240.775146,251.838669,883.482849,1218.547974,387.628601
130,726.189941,997.189514,163.242798,656.725830,906.561768,134.171539,686.094238,903.356750,134.945892,830.153503,1240.751221,251.713547,883.450562,1218.563232,387.454132
131,726.138367,997.188354,162.438919,656.582397,906.613403,133.257324,686.419312,903.507202,134.138412,830.219299,1240.583618,251.510986,883.494812,1218.501465,387.348999
132,726.255737,997.204468,161.741470,657.641846,906.576843,131.469971,686.956116,903.615540,133.095428,830.246582,1240.443970,251.332047,883.435181,1218.443726,387.193970
133,726.576111,997.205566,160.938950,658.315063,906.601990,130.120071,686.822327,903.505737,132.016052,830.248047,1240.283691,251.185120,883.433044,1218.433716,386.894501
134,726.752441,997.144958,160.114334,658.232361,906.480530,129.580475,687.130188,903.454285,131.126175,830.129639,1240.253662,250.766983,883.254089,1218.367310,386.646759
135,726.840637,996.989014,159.136734,657.859741,906.259888,129.644180,687.121155,903.252136,130.262772,830.077820,1239.943848,250.424927,883.113342,1218.168823,386.556793
136,726.927368,996.739929,158.364548,657.678467,905.987854,129.210495,687.024109,903.192566,129.367371,830.172791,1239.777344,249.729965,882.755554,1218.209595,386.550385
137,727.382629,996.362915,157.768219,657.836243,905.799377,128.010269,687.179749,903.339111,127.959389,830.246948,1239.446533,249.108887,882.904785,1217.983276,386.274445
138,727.711731,996.039246,157.023743,658.060547,905.862732,126.623634,687.383118,903.406006,127.118149,830.278625,1239.061768,248.760727,882.839783,1217.866211,386.055298
139,727.853699,995.778809,156.483826,658.157349,905.746521,125.853569,687.606567,903.280212,126.474831,830.504333,1238.687500,248.266739,882.759644,1217.811157,385.873688
140,727.868591,995.703369,155.888428,658.119202,905.388123,125.466034,687.630676,902.891296,125.685272,830.566528,1238.339600,247.852982,882.585876,1217.744629,385.769562
141,727.950989,995.313171,154.903336,658.063599,905.174011,125.018288,687.643433,902.543091,124.822906,830.534363,1238.022949,247.487808,882.485535,1217.526978,385.679749
142,728.107422,994.782593,154.120789,657.991699,904.907410,124.346527,687.738281,902.190552,123.807312,830.534973,1237.757935,247.186432,882.341858,1217.433716,385.530945
143,728.221375,994.454346,153.190720,658.653870,904.321289,122.987343,688.085571,901.989868,122.853714,830.517456,1237.384033,246.868698,882.292603,1217.385376,385.342926
144,728.150696,994.342529,152.858063,659.098389,903.941101,122.127228,688.274475,901.686890,122.197021,830.776794,1236.796021,246.379501,882.248962,1217.208618,385.172211
145,728.315063,994.225342,152.366745,659.406921,903.639526,121.751610,688.634766,901.303345,121.516800,830.882202,1236.371094,245.961105,882.122437,1217.027466,384.976044
146,728.654602,994.131104,151.830048,659.737305,903.299988,121.536179,689.148743,900.866089,121.204300,831.109863,1235.990356,245.593002,882.046387,1216.700439,384.355377
147,728.735535,993.988220,151.414444,660.026306,902.849792,121.630737,689.595581,900.547668,121.263443,831.164673,1235.768311,245.265457,882.114990,1216.545044,384.147858
148,728.902283,993.853760,151.297455,660.325684,902.378967,121.698288,689.898865,900.333557,121.334717,831.207153,1235.556641,245.006302,881.643677,1216.666138,384.145966
149,729.106384,993.737061,151.061234,660.532166,902.015442,121.730469,690.139099,899.955078,121.126976,831.262512,1235.371948,244.733948,881.859497,1216.463745,383.917786
150,729.400024,993.539917,150.744553,660.786133,901.695374,121.671089,690.356689,899.770630,121.180550,831.326355,1235.231934,244.612823,881.897034,1216.371338,383.686157
151,729.466980,993.247681,150.508911,660.966736,901.385254,121.520164,690.524597,899.674316,121.172798,831.191528,1235.090088,244.435776,881.821045,1216.307983,383.550171
152,729.521423,992.983398,150.420776,660.939636,901.210938,121.742569,690.725403,899.383728,121.073708,831.216309,1234.941284,244.369003,881.818604,1216.295288,383.492126
153,729.604004,992.794922,150.303207,660.923340,901.038025,121.946083,690.962585,899.171631,120.908859,831.190735,1234.874756,244.255539,881.696655,1216.234253,383.430084
154,729.783325,992.498535,150.250854,661.045227,900.792603,121.965347,691.339233,899.045898,120.788361,831.177612,1234.819702,244.217453,881.575562,1216.216187,383.324280
155,729.961304,992.268188,150.291519,661.042969,900.628418,122.165115,691.565796,898.964111,120.540268,831.048340,1234.790039,244.155563,881.581360,1216.178711,383.134399
156,730.237488,992.022339,150.462708,661.168762,900.437256,122.259415,691.646606,898.721863,120.292061,831.006287,1234.703491,243.990341,881.494202,1216.169556,383.139221
157,730.509888,991.620239,150.474701,661.614319,900.311401,122.185226,691.741638,898.519226,120.149513,830.944702,1234.590698,243.899689,881.449524,1216.195435,383.058197
158,730.666504,991.313232,150.502686,661.533386,900.041016,122.338158,691.911438,898.404724,120.057709,830.953186,1234.538208,243.911453,881.349548,1216.190674,382.999939
159,730.822388,991.079773,150.427658,661.742615,899.785706,122.379860,691.927246,898.196777,119.932587,830.820862,1234.558228,243.952164,881.245972,1216.206543,382.819946
160,730.950500,990.859741,150.397568,661.905090,899.534729,122.423012,692.055847,898.178406,119.849075,830.787476,1234.484131,243.953445,881.172852,1216.161743,382.693970
161,731.058289,990.677429,150.361603,661.994812,899.361572,122.346359,692.102600,898.013428,119.790108,830.712097,1234.441162,243.919418,881.077332,1216.128296,382.614655
162,731.069214,990.483582,150.305695,662.154602,899.172058,122.307625,692.275085,897.926636,119.779442,830.698792,1234.363892,243.894302,881.029419,1216.145142,382.567719
163,731.169250,990.498230,150.241867,662.193909,898.971436,122.366386,692.401489,897.786133,119.696129,830.656250,1234.276001,243.828735,880.900024,1216.164673,382.500702
164,731.176941,990.443726,150.209000,662.284119,898.727722,122.326820,692.542603,897.518799,119.738403,830.365051,1234.217041,243.734436,880.855652,1216.161133,382.492493
165,731.160645,990.348083,150.037827,662.304749,898.621582,122.405502,692.606140,897.495605,119.736259,830.205322,1234.070435,243.656815,880.750977,1216.197510,382.371155
166,731.168396,990.312073,149.958069,662.428955,898.382690,122.367661,692.610840,897.307922,119.741928,830.087341,1233.946777,243.590591,880.662292,1216.118896,382.277008
167,731.182312,990.317444,149.831238,662.593994,898.314392,122.181602,692.770996,897.203125,119.720093,829.878296,1233.927856,243.543762,880.549622,1216.080322,382.240479
168,731.128906,990.271545,149.717255,662.687805,898.178406,122.141357,692.826111,897.090759,119.697304,829.688843,1233.779175,243.597549,880.437500,1216.079224,382.196838
169,731.083862,990.261658,149.521683,662.641907,897.983643,122.093674,692.850220,896.975159,119.563927,829.506348,1233.656250,243.548981,880.317444,1215.994751,382.155457
170,730.997314,990.165588,149.328705,662.841248,897.690857,121.825317,692.895752,896.897034,119.419342,829.330933,1233.546631,243.436218,880.195007,1215.947266,382.177795
171,730.890259,990.109924,149.016144,663.259705,897.400391,120.809944,692.883423,896.732361,119.205162,829.209534,1233.432617,243.355072,879.990479,1215.876953,382.082428
172,730.803772,989.955505,148.720734,663.514893,897.221924,120.203667,692.822571,896.704285,118.964561,828.912048,1233.359131,243.405426,879.645325,1216.015869,381.961945
173,730.895874,989.874207,148.534409,663.458618,897.215637,120.099075,692.909546,896.438171,118.498016,828.815491,1233.167358,243.299759,879.697937,1215.888672,381.842834
