Präzision01166
Date:,2025/04/24
Time:,14:51:05
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
12,790.651489,660.050598,40.378284,810.409485,765.669800,90.656624,766.316833,935.020874,282.252289,807.698853,680.114868,34.961689,751.575562,1047.312256,444.267822,,,,,,,,,,,,,,,,,,,,,
13,790.602722,659.827820,40.466965,810.405640,765.662231,90.650787,766.382690,934.974365,282.303345,807.851135,679.998169,35.116219,751.505127,1047.188843,444.431915,,,,,,,,,,,,,,,,,,,,,
14,790.598267,660.006104,40.351639,810.403503,765.665100,90.663559,766.392212,935.009583,282.408325,807.802368,679.959473,35.078648,751.412781,1047.237671,444.542023,,,,,,,,,,,,,,,,,,,,,
15,790.543823,660.075745,40.331882,810.375000,765.616333,90.651497,766.466980,934.946289,282.336060,807.917603,680.046997,35.157742,751.181641,1047.293579,444.789673,,,,,,,,,,,,,,,,,,,,,
16,790.561096,660.072876,40.348255,810.394836,765.551880,90.674225,766.561646,934.908875,282.404083,807.560364,680.103577,34.880203,751.064026,1047.217773,445.235229,,,,,,,,,,,,,,,,,,,,,
17,790.625732,660.029785,40.308666,810.377197,765.537537,90.663673,766.568542,934.936035,282.490265,806.754883,680.129639,34.158260,751.208252,1047.282349,445.054596,,,,,,,,,,,,,,,,,,,,,
18,790.632263,660.016418,40.391254,810.396362,765.539185,90.647469,766.548340,934.939392,282.497681,806.087036,680.222778,33.525455,751.181580,1047.318848,445.196167,,,,,,,,,,,,,,,,,,,,,
19,790.612183,659.956299,40.270641,810.403198,765.545959,90.663788,766.650696,934.949219,282.570343,806.525085,680.309326,33.805687,751.195007,1047.339844,445.194641,,,,,,,,,,,,,,,,,,,,,
20,790.582642,659.971191,40.260590,810.402893,765.546509,90.671013,766.700562,934.898560,282.584869,807.048706,680.235352,34.332108,751.200073,1047.427612,445.193665,,,,,,,,,,,,,,,,,,,,,
21,790.619690,659.985168,40.323395,810.403687,765.543945,90.662308,766.787415,934.828186,282.577393,807.500549,680.101746,34.751736,751.240967,1047.543457,445.186584,,,,,,,,,,,,,,,,,,,,,
22,790.615295,659.953308,40.258560,810.457397,765.543396,90.585564,766.816467,934.880005,282.643738,807.739685,680.026978,34.982300,751.299011,1047.579224,445.188538,,,,,,,,,,,,,,,,,,,,,
23,790.612732,659.948853,40.231262,810.470093,765.540588,90.548111,766.867615,934.885864,282.701782,807.729736,680.013733,34.993702,751.468262,1047.735107,445.018829,,,,,,,,,,,,,,,,,,,,,
24,790.606628,659.965149,40.233620,810.466187,765.540222,90.548157,766.969299,934.779419,282.814606,807.360901,680.091492,34.665928,751.612244,1047.785889,444.917450,,,,,,,,,,,,,,,,,,,,,
25,790.598938,659.920837,40.199753,810.476013,765.544434,90.552765,767.020325,934.794495,282.772888,807.161804,680.156738,34.429302,751.635925,1047.882568,444.952759,,,,,,,,,,,,,,,,,,,,,
26,790.622803,659.931152,40.149109,810.520935,765.589294,90.438705,767.126282,934.799438,282.809906,806.876526,680.118042,34.181454,751.595947,1047.975708,444.999268,,,,,,,,,,,,,,,,,,,,,
27,790.656616,659.993835,40.195869,810.557312,765.605957,90.422394,767.144836,934.816956,282.842041,806.935425,680.186157,34.229053,751.681335,1048.013672,444.909210,,,,,,,,,,,,,,,,,,,,,
28,790.593018,659.929626,40.200966,810.562866,765.610352,90.461632,767.247925,934.812317,282.866394,806.927368,680.124268,34.221958,751.736450,1048.137329,444.953430,,,,,,,,,,,,,,,,,,,,,
29,790.575562,659.890198,40.171574,810.572266,765.611511,90.470497,767.324158,934.819031,282.927185,807.111816,680.145996,34.377163,751.785828,1048.158203,444.914246,,,,,,,,,,,,,,,,,,,,,
30,790.604004,659.898804,40.196774,810.575256,765.614136,90.477318,767.500610,934.832642,282.829956,806.791809,680.107422,34.129887,751.851074,1048.277710,444.881989,,,,,,,,,,,,,,,,,,,,,
31,790.546082,659.936096,40.172825,810.533325,765.604736,90.455994,767.529968,934.840393,282.811493,806.609741,680.228638,33.937752,751.918823,1048.316650,444.833649,,,,,,,,,,,,,,,,,,,,,
32,790.534180,659.968811,40.202396,810.615112,765.542969,90.528877,767.406921,934.777771,282.967651,806.534363,680.286438,33.857117,751.980896,1048.416626,444.820709,,,,,,,,,,,,,,,,,,,,,
33,790.509399,659.976135,40.189838,810.592224,765.538391,90.505371,767.532898,934.807739,283.079529,806.509460,680.291016,33.871357,752.097473,1048.536377,444.774475,,,,,,,,,,,,,,,,,,,,,
34,790.435242,659.917419,40.153290,810.528992,765.431030,90.469513,767.644653,934.805054,283.138855,806.559937,680.259583,33.913387,752.190979,1048.657715,444.710205,,,,,,,,,,,,,,,,,,,,,
35,790.325195,659.893555,40.171413,810.611084,765.406372,90.529327,767.547729,934.832397,283.128235,806.568542,680.214783,33.983479,752.099121,1048.706299,444.923431,,,,,,,,,,,,,,,,,,,,,
36,790.272827,659.886780,40.081512,810.629700,765.338928,90.540451,767.657166,934.815491,283.231659,806.817383,680.136292,34.229977,752.124084,1048.889771,444.731110,,,,,,,,,,,,,,,,,,,,,
37,790.183716,659.761353,39.928246,810.624329,765.277710,90.573769,767.695007,934.862366,283.217468,806.847778,680.069519,34.288528,752.173157,1049.024536,444.625427,,,,,,,,,,,,,,,,,,,,,
38,790.139099,659.677429,39.845985,810.617615,765.159363,90.568542,767.689209,934.965942,283.375092,806.991699,680.043518,34.420612,752.141663,1049.111084,444.666290,,,,,,,,,,,,,,,,,,,,,
39,789.974670,659.606018,39.816547,810.617126,765.085815,90.579750,767.703552,934.986023,283.288483,806.794800,679.987122,34.343540,751.943481,1049.194214,444.705139,,,,,,,,,,,,,,,,,,,,,
40,789.885254,659.526978,39.785126,810.561707,764.974121,90.653687,767.735229,934.958984,283.445374,806.787964,680.043823,34.323238,751.816406,1049.358765,444.521912,,,,,,,,,,,,,,,,,,,,,
41,789.757996,659.463623,39.789265,810.546204,764.838440,90.686943,767.719055,934.990540,283.395081,806.684875,679.880798,34.596119,751.746582,1049.549683,444.426208,,,,,,,,,,,,,,,,,,,,,
42,789.644226,659.323364,39.838512,810.592773,764.705566,90.715149,767.535522,934.984558,283.497131,806.488281,679.791931,34.662262,751.648804,1049.647705,444.416534,,,,,,,,,,,,,,,,,,,,,
43,789.519287,659.297302,39.777538,810.639465,764.627014,90.753822,767.413574,935.026855,283.595917,805.816711,679.653992,34.258141,751.448425,1049.952881,444.308075,,,,,,,,,,,,,,,,,,,,,
44,789.392334,659.286072,39.722275,810.797852,764.450989,90.929695,767.377502,935.017578,283.612762,805.329346,679.673828,33.801327,751.418518,1050.193970,444.556915,,,,,,,,,,,,,,,,,,,,,
45,789.352051,659.343811,39.628185,810.923096,764.220398,91.082214,767.233093,935.039795,283.680603,804.979187,679.645630,33.577717,751.461426,1050.468872,444.530182,,,,,,,,,,,,,,,,,,,,,
46,788.738708,659.175110,40.201221,810.904968,763.995178,91.103279,767.149841,935.079529,283.780457,804.880554,679.634399,33.552532,751.082031,1050.822144,444.154083,,,,,,,,,,,,,,,,,,,,,
47,788.821411,658.985352,40.007229,810.893188,763.800476,91.245628,766.850586,935.149536,283.783081,804.693420,679.518311,33.521145,750.919800,1051.118896,444.420410,,,,,,,,,,,,,,,,,,,,,
48,788.940002,659.083557,39.636555,810.976807,763.771362,91.446831,766.572449,935.205383,283.824097,804.684387,679.324768,33.722973,750.754089,1051.354492,444.162598,,,,,,,,,,,,,,,,,,,,,
49,788.822510,659.101440,39.374809,810.805664,763.514221,91.624138,766.376160,935.313599,283.857330,804.570984,679.145874,33.805752,750.794006,1051.773315,444.046722,,,,,,,,,,,,,,,,,,,,,
50,788.657959,659.049316,39.407825,810.623047,763.313049,91.715843,766.119812,935.497681,283.874878,804.598633,679.035339,34.005302,750.682678,1052.112427,443.995331,,,,,,,,,,,,,,,,,,,,,
51,788.517761,658.936462,39.488617,810.534058,763.178589,91.926697,765.551025,935.805603,284.180267,804.699585,678.996521,34.226616,750.573975,1052.420654,443.970673,,,,,,,,,,,,,,,,,,,,,
52,788.425232,658.867859,39.737816,810.315552,763.009949,92.165993,765.172852,936.077332,284.278564,,,,750.519287,1052.645386,443.916168,,,,,,,,,,,,,,,,,,,,,
53,788.260681,658.850220,40.024502,810.082092,762.893066,92.294746,764.714172,936.522339,284.455017,,,,750.482239,1052.835205,443.949951,812.342773,677.291931,42.056480,,,,,,,,,,,,,,,,,,
54,788.237732,658.844360,40.092525,809.890625,762.560669,92.539330,764.144409,936.903137,284.724854,,,,750.459717,1053.059814,443.889099,812.260864,677.282959,42.087990,,,,,,,,,,,,,,,,,,
55,788.102295,658.753296,39.901875,809.753296,762.562561,92.763016,763.772827,937.361450,284.751068,,,,750.331482,1053.373169,443.807831,812.241272,677.195435,42.254444,,,,,,,,,,,,,,,,,,
56,788.044739,658.875671,40.065239,809.680054,762.593201,93.060921,763.286316,937.910156,284.673798,,,,750.270447,1053.686035,443.822632,812.199219,677.159485,42.444172,,,,,,,,,,,,,,,,,,
57,787.895935,658.896484,40.324371,809.489197,762.476318,93.237747,762.906799,938.415466,284.680542,,,,750.120178,1053.979370,443.854370,812.166321,677.242737,42.538330,,,,,,,,,,,,,,,,,,
58,787.882507,658.846313,40.507759,808.917053,762.481201,93.816322,762.573120,938.820618,284.744995,,,,750.001465,1054.220825,443.764435,812.063538,677.401733,42.813396,,,,,,,,,,,,,,,,,,
59,788.031677,658.960510,40.745880,808.546082,762.575378,94.358772,762.262085,939.450928,284.769196,,,,749.947693,1054.527100,443.679657,812.022156,677.553955,43.191544,,,,,,,,,,,,,,,,,,
60,788.081787,659.068054,41.086563,808.577576,762.796082,95.277603,762.035278,940.162903,284.699463,,,,749.873352,1054.954346,443.547455,811.969421,677.772339,43.617722,,,,,,,,,,,,,,,,,,
61,787.888306,658.928162,41.655548,808.266541,763.010254,96.102669,761.627747,941.048523,284.519226,,,,749.572815,1055.164551,443.591888,811.835144,678.057190,44.331173,,,,,,,,,,,,,,,,,,
62,787.887451,659.128235,42.844730,808.015625,763.148987,96.756218,760.799561,942.085388,284.736969,,,,749.439453,1055.505371,443.843292,811.731934,678.328552,45.479729,,,,,,,,,,,,,,,,,,
63,788.086731,659.697876,43.729725,807.596313,763.311218,97.482269,759.940918,943.165894,284.823761,,,,749.316772,1055.994507,443.907379,811.899780,678.419983,46.804226,,,,,,,,,,,,,,,,,,
64,788.343079,659.930542,44.480049,807.293579,763.897949,98.344688,759.168091,944.163574,285.000153,,,,749.109436,1056.306519,443.906769,812.082336,678.469971,48.256493,,,,,,,,,,,,,,,,,,
65,788.111694,659.718018,46.354332,806.705811,764.636353,99.352928,758.738647,945.302795,285.351044,,,,748.670166,1056.612915,444.077148,812.140991,678.534058,49.668354,,,,,,,,,,,,,,,,,,
66,787.914124,660.080078,48.585678,806.409241,765.315247,100.393059,757.875977,946.677734,285.485260,,,,748.254150,1057.065186,444.177032,811.821472,678.839600,51.639000,,,,,,,,,,,,,,,,,,
67,787.929688,660.328796,49.756706,805.721741,766.110413,101.802269,756.985168,948.086182,285.323273,,,,748.058655,1057.668579,443.869080,811.818970,679.514526,53.370625,,,,,,,,,,,,,,,,,,
68,787.759888,660.639771,51.961796,805.439392,766.749512,103.395569,756.299011,949.673889,285.431976,,,,747.758240,1058.444824,443.896942,811.850952,679.988220,54.981834,,,,,,,,,,,,,,,,,,
69,787.839111,661.409790,54.097488,805.335449,767.138550,105.421669,755.129517,951.615967,285.875793,,,,747.306458,1059.052734,444.075287,811.380188,680.777161,57.471958,,,,,,,,,,,,,,,,,,
70,788.083984,662.042480,55.802036,804.791565,767.496582,106.946503,753.858154,953.299988,286.142059,,,,746.651978,1059.943726,444.592133,811.455933,681.177063,59.488152,,,,,,,,,,,,,,,,,,
71,787.846436,662.431030,58.558891,804.226563,768.481995,108.500343,752.897217,955.213745,286.115936,,,,746.108704,1060.886597,444.726807,811.199341,681.804382,61.953465,,,,,,,,,,,,,,,,,,
72,787.662781,662.845886,60.993000,803.409973,769.655884,110.662689,751.675232,957.172791,285.877472,,,,745.489258,1062.069214,444.990204,811.840027,681.675598,65.500587,,,,,,,,,,,,,,,,,,
73,786.958679,663.010132,64.013878,802.743469,770.709656,112.554520,750.447998,959.324158,286.079926,,,,744.549316,1063.150513,445.416840,811.718689,682.158508,68.095230,,,,,,,,,,,,,,,,,,
74,787.013123,664.220398,66.773392,802.281006,771.164429,114.966507,749.174438,961.624512,286.931030,,,,743.839661,1064.319458,445.799622,810.890564,682.842163,70.808800,,,,,,,,,,,,,,,,,,
75,786.453857,664.885986,69.299332,801.593506,772.126343,117.083672,747.763000,963.903076,287.175140,,,,743.306396,1065.496094,446.024628,810.086304,683.649292,73.597977,,,,,,,,,,,,,,,,,,
76,786.167664,665.813477,72.499023,800.677673,773.466553,119.728439,746.533752,966.228210,286.885132,,,,742.862549,1066.663086,446.652222,809.543091,684.957336,76.362640,,,,,,,,,,,,,,,,,,
77,785.851807,666.274597,76.075592,799.614990,774.788757,121.958107,745.061584,968.733765,287.130951,,,,742.427551,1068.008789,446.579803,809.790100,685.385803,80.940994,,,,,,,,,,,,,,,,,,
78,785.624084,666.725525,79.518990,798.897034,775.644592,124.644287,743.402527,971.104858,287.859131,,,,742.106812,1069.452515,445.970490,809.174133,686.237854,84.238037,,,,,,,,,,,,,,,,,,
79,784.556824,668.536743,82.792740,797.551270,777.092773,127.196213,741.974792,973.735413,287.780334,,,,741.906311,1070.753906,446.029785,809.003845,686.544067,87.812782,,,,,,,,,,,,,,,,,,
80,784.155090,669.510681,86.008041,796.570496,778.538147,129.980850,740.547424,976.583496,288.079071,,,,741.692017,1072.145874,446.059479,807.928162,688.226685,90.621918,,,,,,,,,,,,,,,,,,
81,783.833008,670.227051,89.963097,795.726807,779.917542,132.966171,738.928284,979.043335,289.311035,,,,741.006104,1073.659180,446.411804,806.502991,689.960938,93.857674,,,,,,,,,,,,,,,,,,
82,782.734009,671.531555,93.995499,794.335083,781.776001,135.767914,737.332214,981.819824,289.366058,,,,740.370911,1075.132568,446.877197,806.128906,690.476440,98.217827,,,,,,,,,,,,,,,,,,
83,782.068726,672.537598,97.207436,793.235596,783.449890,138.502335,735.916077,984.866516,289.957489,,,,739.816345,1076.464844,447.212036,806.251648,691.755615,102.083511,,,,,,,,,,,,,,,,,,
84,781.189880,673.946411,100.922592,792.058105,785.236694,141.431549,733.957336,987.604553,290.566681,,,,739.080688,1077.816895,447.945190,805.586121,693.408203,105.846329,,,,,,,,,,,,,,,,,,
85,780.569946,675.991272,105.195770,790.637024,787.309082,144.318695,732.523865,990.565491,291.008728,,,,738.536255,1079.154419,448.718597,805.206360,694.771301,110.416862,,,,,,,,,,,,,,,,,,
86,779.671814,677.407654,108.860458,788.584412,790.240234,148.293655,730.527405,993.627625,291.805695,,,,738.204834,1080.669556,448.870941,804.132507,697.022705,113.955040,,,,,,,,,,,,,,,,,,
87,778.383240,679.309631,112.938370,787.528687,791.287720,150.914413,728.990662,996.847046,292.507080,,,,737.782776,1081.966431,449.095215,803.254456,698.910034,117.731483,,,,,,,,,,,,,,,,,,
88,777.897461,681.226868,116.640541,786.300171,793.206665,153.779144,727.727295,1000.069336,292.566071,,,,737.165405,1083.439819,449.962006,802.024231,701.246033,121.597252,,,,,,,,,,,,,,,,,,
89,777.127563,683.530334,120.090843,784.795288,795.357910,157.008286,725.425171,1003.397339,293.574982,,,,736.545227,1084.869507,451.136292,800.691772,703.158203,124.521950,,,,,,,,,,,,,,,,,,
90,776.496399,685.588867,123.272995,783.372681,798.113281,160.176941,723.924377,1006.784729,294.326569,,,,735.930481,1086.297729,451.910583,800.242798,705.343018,128.379822,,,,,,,,,,,,,,,,,,
91,775.050659,687.733093,126.883652,781.992676,800.397156,163.443207,722.389099,1010.081726,295.430450,,,,735.402893,1087.731567,452.233521,799.068665,707.540283,132.124664,,,,,,,,,,,,,,,,,,
92,773.943115,690.105957,130.850494,780.472229,803.282654,166.211227,720.820496,1013.456482,295.514008,,,,735.365479,1089.162476,452.512970,797.070068,710.447876,135.403992,,,,,,,,,,,,,,,,,,
93,772.727234,693.253540,134.263687,779.156555,806.183838,168.448090,719.436340,1016.992554,296.644714,,,,734.937073,1090.632690,453.095337,796.206848,712.969299,139.755493,,,,,,,,,,,,,,,,,,
94,771.499512,695.491394,137.749710,777.562500,808.852295,171.506897,717.639343,1020.497864,297.767853,,,,734.496887,1092.107666,454.010040,795.242798,715.061035,143.317978,,,,,,,,,,,,,,,,,,
95,770.660461,698.100830,141.597183,775.988159,811.734314,174.564590,716.422607,1023.909058,298.456268,,,,734.131165,1093.577393,455.055817,794.314148,717.877380,146.450989,,,,,,,,,,,,,,,,,,
96,769.500000,701.370300,144.977341,774.288940,815.130615,177.205811,714.876099,1027.484741,299.885254,,,,733.250000,1094.968262,455.986694,793.309998,721.025940,150.112488,,,,,,,,,,,,,,,,,,
97,767.630493,704.478088,147.933762,772.912598,818.437561,179.606964,713.334900,1031.030518,300.188690,,,,732.992126,1096.454346,456.812195,791.595093,723.701355,153.442902,,,,,,,,,,,,,,,,,,
98,766.162476,707.284973,150.853668,771.170959,821.581360,182.174118,711.997192,1034.769043,301.151672,,,,733.041931,1098.045898,457.314758,789.729187,726.944519,157.081085,,,,,,,,,,,,,,,,,,
99,764.711731,710.276611,154.173889,769.385254,824.683350,184.480026,710.598755,1038.384644,302.632416,,,,733.144958,1099.573364,458.268707,787.893677,730.255554,159.949875,,,,,,,,,,,,,,,,,,
100,763.025085,713.995178,157.590469,767.792542,828.152527,186.943665,709.675720,1042.036133,303.510956,,,,732.956787,1101.083496,458.932190,786.283875,733.616516,163.198242,,,,,,,,,,,,,,,,,,
101,761.353027,717.151367,160.700989,766.161255,831.907837,189.204788,708.226501,1045.825317,304.987885,,,,732.704590,1102.780640,459.623688,784.918213,736.833252,166.159866,,,,,,,,,,,,,,,,,,
102,759.583801,720.202820,163.717194,764.411133,835.407776,191.174515,707.287598,1049.588135,305.570892,,,,732.457947,1104.291992,460.472260,783.822266,740.080994,169.162598,,,,,,,,,,,,,,,,,,
103,757.907532,723.405701,166.247726,762.964050,839.108521,193.307281,706.133667,1052.586792,306.813354,,,,732.346863,1105.837891,461.236786,781.954590,743.459290,171.848221,,,,,,,,,,,,,,,,,,
104,756.362122,726.912292,168.494507,761.157043,842.504089,195.285797,705.235779,1056.238403,307.676605,,,,732.317993,1107.313110,462.197937,779.795593,746.956482,173.985458,,,,,,,,,,,,,,,,,,
105,754.618713,730.483826,171.088882,759.280518,846.105835,197.356995,704.209473,1059.570679,308.707855,,,,731.877686,1108.907471,463.303864,777.825684,750.636414,176.518341,,,,,,,,,,,,,,,,,,
106,752.402954,734.507019,173.807465,757.817566,849.681274,199.021637,,,,,,,731.767151,1110.557373,464.568481,776.177795,754.488159,178.619751,,,,,,,,,,,,,,,,,,
107,750.300110,737.886169,175.605545,755.936646,853.458740,201.093399,,,,,,,731.870422,1112.223267,465.115662,774.112244,757.884949,179.989624,,,,,,,,,,,,,,,,,,
108,748.355896,741.883057,177.631287,754.369629,856.837708,202.549332,,,,,,,732.208130,1113.952026,465.633545,771.572571,761.874939,181.865463,701.137817,1071.210449,312.500488,,,,,,,,,,,,,,,
109,746.012878,745.450439,178.996841,752.597351,860.737732,204.111954,,,,,,,732.333008,1115.680176,466.622284,769.712463,765.463257,183.910187,700.908325,1074.944336,313.361755,,,,,,,,,,,,,,,
110,743.819946,748.981812,181.130051,750.956665,864.558350,205.196533,,,,,,,732.009766,1117.362061,467.861694,768.037231,768.799805,185.402802,699.797363,1078.532837,314.767975,,,,,,,,,,,,,,,
111,741.956116,752.428345,182.316483,749.390625,868.367554,206.796616,,,,,,,732.146790,1119.026489,468.748657,765.856995,772.065125,186.903000,698.871643,1082.073853,316.115631,,,,,,,,,,,,,,,
112,739.439575,756.324097,183.717896,747.828796,872.258484,207.820679,,,,,,,732.354736,1120.938965,469.930847,763.650574,776.066833,187.751572,698.020447,1085.558350,317.520203,,,,,,,,,,,,,,,
113,737.367920,760.037903,184.281113,746.041016,875.989197,208.455399,,,,,,,732.489197,1122.772827,470.694153,761.365540,779.932312,188.651489,697.485291,1089.003662,318.493652,,,,,,,,,,,,,,,
114,735.376404,763.980713,185.569260,743.508362,879.059021,208.750900,,,,,,,732.604187,1124.687744,471.373535,759.488281,783.625122,189.145889,696.993408,1092.777588,319.815063,,,,,,,,,,,,,,,
115,732.843445,767.925110,185.873749,742.417175,883.100647,210.159653,,,,,,,732.680603,1126.481445,472.226563,756.847107,787.695801,190.191574,696.714233,1096.279297,320.173492,,,,,,,,,,,,,,,
116,730.629150,771.870117,186.495392,741.443542,885.768066,210.657700,,,,,,,732.828064,1128.265503,473.195282,755.132629,791.137573,190.352692,696.278442,1099.515625,320.894958,,,,,,,,,,,,,,,
117,728.191406,775.846924,186.919144,738.281738,891.562012,210.685928,,,,,,,733.329468,1130.190674,474.007172,752.207520,794.916870,190.937668,695.302612,1102.904663,322.484741,,,,,,,,,,,,,,,
118,725.512756,779.653015,187.533432,737.257080,894.760376,211.455612,,,,,,,733.295959,1132.244263,474.932983,750.401794,798.314026,191.342438,694.396301,1106.196533,323.950897,,,,,,,,,,,,,,,
119,723.021912,783.155945,187.426025,735.613953,898.329895,211.707932,,,,,,,733.449951,1133.980469,475.883148,747.893921,801.812073,191.211380,694.528931,1109.567017,325.233398,,,,,,,,,,,,,,,
120,720.552490,787.063416,187.723282,733.963745,902.215271,211.963852,,,,,,,733.781616,1135.792236,476.753693,745.433594,805.458801,191.002670,694.598328,1112.878784,325.674530,,,,,,,,,,,,,,,
121,718.006897,790.543213,187.046127,732.528503,905.887329,211.720062,,,,,,,734.677734,1137.585815,477.481445,743.405762,809.589600,190.809891,693.919373,1115.923096,326.504303,,,,,,,,,,,,,,,
122,715.963989,794.496582,185.992035,730.813293,909.428650,211.087708,,,,,,,734.958313,1139.607422,478.217224,740.413452,813.621033,190.031097,693.839050,1119.017212,327.576599,,,,,,,,,,,,,,,
123,713.474365,798.464417,185.575287,729.318298,912.780151,210.985962,,,,,,,734.804626,1141.418457,479.238556,738.232910,816.841370,189.525894,693.651794,1122.268799,328.339417,,,,,,,,,,,,,,,
124,710.702026,802.419250,185.462769,727.509399,916.357422,210.630264,,,,,,,735.131409,1143.080200,480.045532,736.402954,820.451294,189.052002,693.505249,1125.334351,328.971161,,,,,,,,,,,,,,,
125,708.102966,806.156799,184.746658,725.973083,920.074219,210.374924,,,,,,,735.749023,1144.720703,480.573517,733.893738,823.855774,187.407089,693.444092,1128.111694,329.444489,,,,,,,,,,,,,,,
126,705.198975,809.826233,183.839050,724.307739,923.644104,209.622253,,,,,,,736.307129,1146.434814,481.151764,730.983826,827.493286,185.839706,693.455017,1130.713501,330.456787,,,,,,,,,,,,,,,
127,703.148560,813.385376,182.721375,722.978210,927.067566,208.831772,,,,,,,736.496826,1147.900635,481.841461,728.827332,830.881042,185.343338,693.183350,1133.397217,331.534363,,,,,,,,,,,,,,,
128,701.249512,816.910156,181.085342,721.334412,930.069214,207.866608,,,,,,,736.565918,1149.488892,482.823334,726.730469,834.400146,184.203232,693.425110,1136.149292,332.119293,,,,,,,,,,,,,,,
129,698.978821,820.501465,179.827835,719.836670,933.428101,207.088181,,,,,,,736.955139,1151.049805,483.483093,724.562683,837.711670,183.085785,693.682800,1138.606934,332.472534,,,,,,,,,,,,,,,
130,696.555908,824.273621,178.321762,718.448547,936.830933,206.258118,,,,,,,737.498291,1152.529297,483.826599,722.140198,840.846802,181.021088,693.686401,1141.041626,333.148895,,,,,,,,,,,,,,,
131,694.006714,827.647888,176.653885,716.968140,939.984253,204.895523,,,,,,,737.823914,1153.776123,484.366058,719.693848,844.390503,179.011978,693.761719,1143.435303,334.076721,,,,,,,,,,,,,,,
132,691.893372,830.899414,174.522186,715.311951,942.621155,204.306534,,,,,,,738.334412,1155.219238,485.038025,718.153076,847.587952,178.034012,693.751709,1145.645386,334.416931,,,,,,,,,,,,,,,
133,689.946228,834.087097,172.773178,714.247437,945.855408,203.189636,,,,,,,738.718140,1156.602905,485.764557,716.488708,850.467285,176.553970,694.024597,1147.882690,334.510529,,,,,,,,,,,,,,,
134,687.549011,837.422974,171.293579,712.889282,948.549438,202.217758,,,,,,,739.238647,1157.807129,485.958557,714.200134,853.456970,174.521088,694.311157,1149.798096,334.630157,,,,,,,,,,,,,,,
135,685.341125,840.343628,169.601913,711.306030,951.390869,200.768295,,,,,,,739.800171,1159.062500,485.977325,711.856384,856.781494,172.237396,694.320740,1151.782227,335.319489,,,,,,,,,,,,,,,
136,683.590881,843.353882,167.641937,709.906860,954.414978,199.843719,,,,,,,739.892639,1160.013916,486.637573,709.345764,859.711853,170.146713,694.020142,1153.617676,336.005585,,,,,,,,,,,,,,,
