Präzision01161
Date:,2025/04/28
Time:,14:18:36
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
17,795.070862,766.263916,77.971527,787.708679,647.065002,55.298267,706.015930,1043.100342,306.960693,810.569336,669.758057,53.912460,734.557678,1020.735962,164.020721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,795.054626,766.222961,77.971748,787.763489,647.034363,55.219322,706.109863,1043.086060,307.060394,810.668518,669.711853,53.982315,734.567810,1020.732666,164.059525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,795.042969,766.154785,77.936920,787.875366,647.018616,55.124622,706.166565,1043.154907,307.092651,810.768433,669.686401,53.925213,734.710510,1020.632751,164.040192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,795.109619,766.147888,77.909370,787.956909,647.007019,55.043781,706.174744,1043.131470,307.169647,810.824890,669.690308,53.824154,734.751587,1020.601990,164.016449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,795.112549,766.109863,77.910042,788.076904,647.022461,54.899948,706.341003,1043.238525,307.227936,810.820496,669.679626,53.730118,734.800171,1020.599182,164.064468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,795.094177,766.099731,77.841789,788.341064,646.781982,54.433998,706.431580,1043.257813,307.225739,810.857544,669.629578,53.612217,734.724182,1020.480408,164.186417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,795.157654,765.998352,77.884171,788.499878,646.778625,54.144485,706.487671,1043.305786,307.298584,810.848816,669.536682,53.085258,734.629211,1020.397156,164.453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,795.147949,765.965881,77.900589,788.470093,646.725769,53.747208,706.600342,1043.310791,307.410522,810.750183,669.539795,52.882946,734.499756,1020.189270,164.600830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,795.173950,765.946838,77.776016,788.485291,646.725586,53.561462,706.658752,1043.354004,307.484100,810.603699,669.546936,52.556118,734.513733,1020.106934,164.777527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,795.212708,765.870972,77.808418,788.582275,646.690369,53.554020,706.884338,1043.438843,307.724884,810.669373,669.520264,52.338089,734.476929,1019.950317,165.030594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,795.173035,765.825867,77.733345,788.614746,646.565796,53.501068,707.080139,1043.388062,308.157166,810.780579,669.436707,52.253334,734.469543,1019.797852,165.242126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,795.196777,765.794678,77.584839,788.615784,646.500610,53.213013,707.165344,1043.444824,308.397430,811.217773,669.372192,52.470764,734.307495,1019.712280,165.481155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,795.178772,765.722107,77.512253,788.645996,646.500916,53.144650,707.234070,1043.416626,308.649597,811.419312,669.304688,52.526073,734.218750,1019.570129,165.798340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,795.343872,765.628052,77.586029,788.690125,646.443970,53.006729,707.298462,1043.446167,308.970337,811.423767,669.291138,52.480797,734.240845,1019.423462,166.010849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,795.394165,765.592407,77.559204,788.708557,646.414185,52.894764,707.305969,1043.584351,309.398376,811.439026,669.299927,52.385498,734.209290,1019.246094,166.244156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,795.340698,765.542725,77.519409,788.802002,646.391174,52.868340,707.426941,1043.662720,309.756927,811.483582,669.268066,52.229389,734.106018,1019.155945,166.498672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,795.419495,765.409363,77.584183,788.753906,646.392395,52.747738,707.568481,1043.742920,309.955475,811.459534,669.184204,52.077976,734.168335,1019.025635,166.672256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,795.371033,765.345337,77.604942,788.800232,646.306030,52.699036,707.641785,1043.749146,310.218140,811.538208,669.214966,51.937698,734.140930,1018.881958,166.858536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,795.359436,765.286255,77.622421,788.804626,646.248901,52.470516,707.725891,1043.773926,310.480682,811.565735,669.196167,51.913525,734.105164,1018.829102,167.078094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,795.359802,765.186218,77.650726,788.742126,646.221191,52.545097,707.873169,1043.837646,310.742676,811.556091,669.191956,51.921509,734.171997,1018.687744,167.274002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,795.320496,765.096619,77.634293,788.747192,646.192383,52.412567,708.122437,1043.831421,311.019012,811.705811,669.354858,51.697979,734.079346,1018.602600,167.532196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,795.219177,765.063843,77.589790,788.683838,646.139893,52.410862,708.250732,1043.852905,311.327209,811.473389,669.185181,51.815178,734.128540,1018.440063,167.767044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,795.177368,765.019836,77.589928,788.646545,646.080261,52.326237,708.386108,1043.910889,311.625793,811.369812,669.120911,51.907078,734.087463,1018.363159,167.996811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,795.063354,764.951782,77.608162,788.627808,646.046082,52.265545,708.421509,1043.924805,311.947357,811.352051,669.112122,51.867863,734.235596,1018.235535,168.580887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,794.949219,764.911072,77.882996,788.730042,646.112732,52.112709,708.479919,1043.960205,312.237518,811.533203,669.211121,51.664799,734.186646,1018.172974,168.968826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,794.856628,764.805603,78.036018,788.518677,646.035950,52.195599,708.622864,1043.951782,312.577362,811.331482,669.174011,51.678619,733.864075,1017.761841,170.095505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,794.768372,764.757141,78.201607,788.451721,646.055725,52.182808,708.788086,1043.943726,313.030243,811.339783,669.303284,51.554344,733.596191,1017.586304,170.926102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,794.562317,764.652527,78.335045,788.305115,646.026550,52.176506,709.011597,1044.073608,313.738556,811.379028,669.477539,51.377258,733.403259,1017.455139,171.412003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,794.419128,764.582031,78.474571,788.363464,646.070557,52.269875,709.324097,1044.216431,314.319214,811.320251,669.501648,51.370178,732.992676,1017.456177,171.934769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,794.244934,764.567017,78.700882,788.287781,646.058716,52.301765,709.483704,1044.344116,314.908325,811.239136,669.485291,51.467094,732.728882,1017.396729,172.332993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,794.165955,764.509033,78.797638,788.235901,646.154358,52.299847,709.758423,1044.377197,315.362671,811.147644,669.468323,51.581924,732.626648,1017.358215,172.502121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,794.115234,764.525513,78.729927,788.273010,646.272339,52.382046,709.869385,1044.594116,315.797333,811.173889,669.549866,51.650352,732.580505,1017.305786,172.749283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,794.001648,764.701538,78.767479,788.256287,646.278809,52.452660,709.949280,1044.812866,316.211670,810.961853,669.404907,52.123005,732.697021,1017.209045,173.203537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,793.796448,764.801880,79.021095,788.436279,646.488953,52.500042,710.049194,1044.933594,316.840820,811.025391,669.566101,52.321148,732.986389,1016.988647,173.947647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,793.757813,764.831238,79.509804,788.334045,646.575684,52.729630,710.071472,1045.096069,317.931885,811.206055,669.849487,52.273899,732.914185,1016.961792,174.703903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,793.572327,764.894409,80.006065,788.265442,646.708862,52.896374,710.213745,1045.255005,318.721832,810.947021,669.797852,52.631798,732.734680,1016.999146,175.503571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,793.603760,765.143372,80.056198,788.202332,646.971619,53.265289,710.431030,1045.603760,319.395386,810.671326,669.949585,52.901676,732.429810,1017.111511,176.313568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,793.365234,765.412659,80.858879,788.225037,647.280457,53.855381,710.679016,1045.978638,320.045593,810.532959,670.293213,53.594227,731.860840,1017.331299,177.153107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,793.318176,765.616821,81.675179,787.958069,647.469299,54.368576,710.841675,1046.223877,320.497711,810.397278,670.605530,53.996086,731.593933,1017.450928,177.704483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,792.915771,765.911804,82.230644,787.416138,647.427063,55.048355,710.780762,1046.495972,321.145813,810.218689,670.835632,54.377880,731.760620,1017.782715,177.900330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,792.432129,766.198181,82.820770,786.829407,647.622498,55.797112,711.055542,1046.964478,321.819824,809.946777,671.216797,55.050564,731.640381,1018.210632,178.208923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,792.061096,766.609375,83.178185,786.704407,648.213135,56.354641,711.424561,1047.451782,322.363525,809.282349,671.708740,55.938721,731.440063,1018.698669,178.860733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,792.049194,767.097839,83.496544,786.429932,648.473206,56.997978,711.585876,1047.835571,323.018005,808.905396,672.042297,56.524010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,791.461243,767.426758,84.423271,786.091553,648.893127,58.041344,711.838806,1048.228882,323.701843,808.664795,672.491882,57.125469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,790.721863,767.690979,85.649765,785.329712,649.529602,59.400249,711.973206,1048.927246,324.719635,808.219727,672.911499,57.974529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,790.833069,767.897644,87.451004,785.145630,649.864868,60.713070,712.149963,1049.516846,325.408081,807.643921,673.220825,59.304401,,,,730.594604,1020.885864,181.393173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,790.537170,768.320984,88.430054,784.697205,650.362244,61.520870,712.201233,1050.100586,326.023651,807.265076,673.663513,60.968254,,,,730.679749,1021.733704,181.872803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,790.222290,769.151672,89.188240,783.971619,650.908875,62.875492,712.316345,1050.635742,326.789581,806.809998,674.012390,62.497253,,,,730.581543,1022.544983,182.219772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,789.768188,769.775208,90.181480,783.266052,651.465149,64.991821,712.380432,1051.461548,327.384796,806.083313,674.098450,63.830521,,,,730.757629,1023.287537,182.571533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,789.040100,770.587280,91.370552,782.817200,651.826355,66.080635,712.610657,1052.343628,327.858154,805.471741,674.668518,65.227989,,,,730.732422,1024.261230,183.068802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,788.481262,771.370728,92.217560,781.816711,652.353943,67.639816,712.750916,1053.221680,328.187622,804.867615,675.449463,66.564812,,,,730.351501,1025.396484,183.638611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,787.511108,772.193115,93.627960,780.945557,652.999146,69.852287,712.867249,1054.133667,328.847687,804.011047,676.109619,68.704124,,,,729.605530,1026.697754,183.875534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,787.553406,772.668518,95.162888,780.282959,653.915222,71.925522,712.847046,1055.145874,329.562012,803.842590,676.733643,70.396202,,,,729.094666,1027.876343,184.293854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,787.015320,773.218506,96.877533,779.993774,654.471497,73.550179,712.696716,1056.022827,330.212006,803.190491,677.701843,72.457901,,,,729.105103,1029.082520,184.641586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,786.483826,773.850708,98.629509,779.274353,655.190002,75.555023,712.898315,1057.025146,330.408691,802.345154,677.888123,74.119095,,,,729.136475,1030.138550,184.843826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,785.743103,774.925781,100.503860,778.443298,655.688110,77.515846,713.199097,1058.126831,330.536774,801.942871,677.885498,76.582901,,,,729.413696,1031.263672,185.151672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,785.107361,775.849731,102.016373,777.624023,656.445496,79.415115,713.270264,1059.300903,330.833282,801.301636,678.706848,79.122597,,,,729.366089,1032.708618,185.499603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,784.677795,776.244019,103.783211,777.086548,657.209045,82.212135,713.397278,1060.592407,331.359497,800.675476,680.096375,80.872131,,,,728.552795,1034.082642,185.942810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,784.435913,777.231079,105.893166,776.278137,658.130859,84.508423,713.422974,1061.890869,331.687531,799.701477,680.945923,82.487968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,783.860535,778.290405,107.585701,775.661438,658.932556,86.067955,713.354797,1063.143188,332.192139,799.116760,681.345215,85.081429,,,,,,,727.521179,1036.868896,187.017899,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,783.246643,779.401550,109.098518,774.827026,659.996521,88.546867,713.498169,1064.395752,332.797943,798.550598,682.086975,87.686333,,,,,,,727.334229,1038.113281,187.136185,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,782.716736,780.156982,111.929390,774.189453,660.855896,90.749092,713.576233,1065.686401,333.154358,797.893982,683.060120,89.009834,,,,,,,727.559021,1039.608521,187.447021,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,782.312195,780.956848,113.530113,773.509399,661.818420,93.411034,713.754211,1067.000488,333.307068,796.776672,684.249023,90.863472,,,,,,,727.242615,1041.105469,187.804169,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,781.397766,782.685913,115.246948,773.020813,662.788513,95.331070,714.014832,1068.466553,333.724670,796.240112,685.433411,93.171432,,,,,,,726.214722,1043.066162,188.207062,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,780.612244,783.688171,117.126671,772.043701,663.943420,97.803917,714.099854,1070.103516,334.244080,795.473450,686.241638,95.613670,,,,,,,725.757141,1044.793091,188.427444,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,780.392395,784.691406,119.683701,771.395508,665.024353,100.089622,713.951843,1071.737183,334.649292,794.729980,687.003113,97.988716,,,,,,,725.912720,1046.388062,188.666946,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,779.478943,785.983154,121.411385,770.465698,666.295593,102.813187,714.014160,1073.221436,334.874084,794.217590,688.322327,100.500610,,,,,,,726.028015,1048.057861,188.734833,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,779.013062,787.463074,123.339333,769.396301,667.569214,105.527168,713.858765,1074.588501,334.987122,792.985840,689.797791,102.921402,,,,,,,725.576172,1049.897339,188.863937,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,777.905518,788.667480,125.032402,768.288696,668.415405,107.585472,713.901489,1076.158691,334.941711,792.169373,690.852417,105.520653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,777.558105,790.032043,127.739937,767.147705,670.133850,110.460739,714.173889,1077.615356,335.104492,791.128357,691.676270,108.650375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,777.060486,791.433167,129.765747,766.315063,671.622131,112.908859,714.336060,1079.241821,335.693634,790.432556,693.511780,111.204369,,,,,,,,,,724.538818,1055.588379,189.715103,,,,,,,,,,,,,,,,,,,,,,,,
88,776.480652,792.975037,132.205200,765.381958,672.730652,115.341789,714.474121,1080.757202,336.254425,789.458069,694.645752,112.898369,,,,,,,,,,724.206421,1057.762451,189.513123,,,,,,,,,,,,,,,,,,,,,,,,
89,775.342590,794.514038,133.946030,764.185242,674.554077,118.488029,714.566650,1082.348511,336.496368,787.826111,696.037964,115.554306,,,,,,,,,,723.578247,1059.624390,189.784256,,,,,,,,,,,,,,,,,,,,,,,,
90,774.611023,796.238403,136.557297,762.928406,676.062561,120.627045,714.253723,1083.758057,336.988647,787.069275,697.731262,117.402245,,,,,,,,,,722.818542,1061.800659,190.629242,,,,,,,,,,,,,,,,,,,,,,,,
91,773.782471,797.322266,138.581161,761.934387,677.601685,123.212936,713.962402,1085.252563,337.677429,785.560547,699.059692,119.940338,,,,,,,,,,723.434753,1063.643311,190.613876,,,,,,,,,,,,,,,,,,,,,,,,
92,773.292786,799.490051,141.131134,760.683594,679.291443,126.062431,714.115417,1086.733643,337.902130,783.932556,700.914612,122.227669,,,,,,,,,,723.508118,1065.983765,190.487656,,,,,,,,,,,,,,,,,,,,,,,,
93,772.584717,800.748779,142.937698,759.961975,680.720276,128.262802,714.232544,1088.263428,338.185699,783.927246,702.334839,125.414322,,,,,,,,,,722.955505,1068.299927,190.452484,,,,,,,,,,,,,,,,,,,,,,,,
94,771.498962,802.769958,145.211594,759.241516,682.723450,131.269501,714.207825,1089.737061,338.748749,783.068359,703.800415,128.123077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,770.154114,804.480286,147.206375,757.801453,684.545227,133.755737,714.426331,1091.134155,338.983093,782.269348,705.825134,130.445358,,,,,,,,,,,,,722.030823,1072.429321,191.298157,,,,,,,,,,,,,,,,,,,,,
96,769.625793,806.430603,149.345230,756.616272,686.191772,135.936539,714.629700,1092.606934,339.085052,781.436951,707.047974,133.316147,,,,,,,,,,,,,722.121094,1074.409790,191.428955,,,,,,,,,,,,,,,,,,,,,
97,768.688843,808.252869,151.759933,755.391724,687.980103,138.705093,714.938293,1094.070190,339.606903,780.218201,709.091675,136.427399,,,,,,,,,,,,,721.632996,1076.968628,191.813446,,,,,,,,,,,,,,,,,,,,,
98,767.862366,809.934509,153.810303,754.973450,689.681274,140.929230,714.894165,1095.791138,340.262482,779.366882,710.916992,138.366409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,767.019104,812.138062,156.336044,753.799622,691.763367,143.559937,715.003906,1097.403320,340.227539,777.744019,713.160828,140.148865,,,,,,,,,,,,,,,,721.221558,1081.577637,191.401352,,,,,,,,,,,,,,,,,,
100,765.839233,813.840271,157.815872,752.946106,693.701416,145.418930,715.105957,1098.969482,340.253418,777.078613,714.923279,142.112061,,,,,,,,,,,,,,,,720.858887,1083.784546,191.600800,,,,,,,,,,,,,,,,,,
101,764.836670,816.222229,160.011215,751.922485,695.986328,147.889618,715.085999,1100.480347,340.682098,776.215576,716.657471,144.771698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,763.710571,818.050781,161.633438,750.387329,697.614990,150.017761,715.139587,1101.983521,340.875885,775.037476,718.715881,147.332275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,762.777039,820.465515,163.808624,749.334167,700.235474,152.294876,715.278076,1103.508301,341.181549,774.118286,720.863464,149.415298,,,,,,,,,,,,,,,,,,,719.108948,1090.742676,193.282776,,,,,,,,,,,,,,,
104,761.984985,822.382019,166.486420,748.030945,702.028870,154.724594,715.459229,1105.070435,341.590485,772.562195,723.161804,151.480698,,,,,,,,,,,,,,,,,,,719.252380,1093.031982,192.796234,,,,,,,,,,,,,,,
105,760.922729,824.570129,168.325836,746.704956,704.204651,157.016815,715.608521,1106.726685,342.376007,771.409851,725.319946,153.506485,,,,,,,,,,,,,,,,,,,718.761230,1095.319214,193.090134,,,,,,,,,,,,,,,
106,760.087830,826.868408,170.438583,745.845398,706.522949,158.804276,715.662720,1108.397827,342.716309,770.442871,727.401550,155.564941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,759.059692,829.166077,172.256790,744.437439,708.698425,161.147430,715.515686,1110.014771,343.045715,768.989136,729.759827,157.951965,,,,,,,,,,,,,,,,,,,,,,718.282776,1099.927979,194.419846,,,,,,,,,,,,
108,757.904297,831.499268,173.859894,743.470459,711.142151,163.276611,715.836121,1111.626343,343.399078,768.204529,731.592224,159.677643,,,,,,,,,,,,,,,,,,,,,,717.779175,1102.242065,194.619415,,,,,,,,,,,,
109,757.141296,833.660095,175.563385,741.975647,713.372986,165.435547,715.695190,1113.386230,343.662537,766.804138,734.131897,162.110413,,,,,,,,,,,,,,,,,,,,,,716.573120,1104.922974,195.149292,,,,,,,,,,,,
110,755.829712,836.243408,177.172943,740.665100,715.675110,167.563522,715.700623,1115.144897,343.983643,765.802490,736.162415,163.744583,,,,,,,,,,,,,,,,,,,,,,716.433716,1107.227173,195.443497,,,,,,,,,,,,
111,755.007751,838.324219,178.732681,739.712585,717.937073,169.302322,715.891479,1116.911621,344.329376,764.453003,738.321899,166.195404,,,,,,,,,,,,,,,,,,,,,,717.068726,1109.505371,195.575836,,,,,,,,,,,,
112,753.741699,840.897034,180.572357,738.265747,720.499207,171.019226,715.970642,1118.680176,344.595062,763.628967,740.430481,167.875443,,,,,,,,,,,,,,,,,,,,,,716.663696,1112.075317,195.845718,,,,,,,,,,,,
113,752.894531,843.141602,182.400192,737.201294,722.780090,172.830368,716.156128,1120.475586,344.865356,762.228516,742.957947,169.464417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,751.863831,845.383118,184.050201,735.694885,725.222656,174.616974,715.890991,1122.151733,345.429199,761.145508,745.340759,171.294739,,,,,,,,,,,,,,,,,,,,,,,,,715.604492,1116.916016,196.199539,,,,,,,,,
115,750.753235,847.972656,185.907394,734.752563,727.767761,175.914780,715.620667,1123.946411,345.821289,759.838501,747.773438,172.975830,,,,,,,,,,,,,,,,,,,,,,,,,715.588135,1119.311646,196.549286,,,,,,,,,
116,749.368835,850.098145,187.293045,733.574524,730.062378,177.672607,715.868652,1125.632446,345.967316,758.680176,750.462219,174.485703,,,,,,,,,,,,,,,,,,,,,,,,,714.557007,1122.140991,197.459671,,,,,,,,,
117,748.323120,852.914185,188.790619,732.819336,732.639709,179.062210,716.103333,1127.422974,346.050720,757.364807,752.560547,175.830933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,747.374268,855.311401,190.021774,731.206055,735.280334,180.547577,716.108215,1129.219482,346.391663,756.521118,755.457947,177.190170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,746.175354,857.910278,191.552689,729.989197,737.788879,181.499374,716.106079,1130.856934,346.887177,754.616638,757.803040,178.410797,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.316101,1129.761841,198.145996,,,,,,
120,745.345825,860.555908,192.938126,728.477600,740.370056,183.060410,716.049622,1132.343872,347.684845,753.919250,760.351135,179.463776,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.563599,1132.568481,199.103561,,,,,,
121,744.233154,862.748169,194.026260,727.153442,742.828308,184.308014,716.171082,1133.989136,347.964752,752.520203,763.255615,181.136032,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.753113,1134.852173,199.726166,,,,,,
122,743.472900,865.596130,195.447662,725.745483,745.462708,185.715698,716.491333,1135.745728,347.848755,751.511169,765.534424,182.042923,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.953003,1137.600586,199.908676,,,,,,
123,742.427124,868.381897,196.158371,724.520386,748.020508,186.937347,716.756042,1137.594116,348.089386,750.038757,768.134277,183.447479,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.166443,1140.410156,199.864243,,,,,,
