Präzision01160
Date:,2025/04/24
Time:,13:16:34
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
80,733.823364,942.394653,213.108780,736.776123,836.984680,221.783798,710.664795,825.114868,216.595963,,,,,,,798.528503,1204.454102,392.485809,,,,,,,,,,762.223755,1197.518921,187.844620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,732.154236,945.141846,213.057449,734.543701,839.712036,220.764328,708.442383,827.733704,216.193253,,,,,,,799.148071,1205.607788,393.279083,,,,,,,,,,762.231995,1200.210815,188.701035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,730.990051,947.764587,212.783920,732.042236,841.943909,220.739685,706.184509,830.356140,215.851593,,,,,,,799.082458,1206.542114,394.217010,,,,,,,,,,762.026672,1202.738403,189.516434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,729.451721,950.358215,212.737595,730.285400,844.694214,220.734238,703.410583,832.976746,215.763565,,,,,,,798.980774,1207.734497,395.251099,,,,,,,,,,761.622314,1205.273438,190.492615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,727.990540,952.915100,213.014297,728.281128,847.223877,220.094254,701.466614,835.451538,215.014191,,,,,,,,,,,,,,,,,,,761.631165,1207.836304,190.877441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,726.210327,955.068726,212.821289,725.939453,849.798767,219.614807,699.511108,838.226501,214.120300,,,,,,,,,,,,,,,,,,,762.618652,1209.973022,191.393539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,724.723877,957.733154,212.506882,723.153931,852.023376,219.181656,697.330566,840.943726,213.610016,,,,,,,,,,,,,,,,,,,762.865967,1212.159912,191.815857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,722.951294,960.194702,212.272690,721.215332,854.557861,218.329758,695.036316,843.547485,213.234390,,,,,,,,,,,,,,,,,,,762.538025,1214.385620,192.654984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,721.256531,962.618835,212.002533,719.496216,856.649658,217.688858,692.615234,846.114807,212.775208,,,,,,,,,,,,,,,,,,,762.921997,1216.692017,193.318954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,719.579529,964.676575,212.014114,717.037659,859.360840,217.499939,690.072754,848.491211,212.231277,,,,,,,,,,,,,,,,,,,763.319702,1218.650391,193.893112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,717.965759,967.175720,211.501831,714.327209,861.658813,216.884109,687.441650,850.920532,212.106613,,,,,,,,,,,,,,,,,,,763.262817,1220.696777,195.047318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,716.794434,969.295715,210.873123,712.461975,863.711182,216.167480,685.798950,853.201294,210.537537,,,,,,,,,,,,,,,,,,,763.267151,1222.701782,195.934113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,715.536011,971.621460,209.826172,710.973694,865.934937,215.265182,683.506714,855.702637,209.673721,,,,,,,,,,,,,,,,,,,763.734009,1224.640991,196.450790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,713.880615,973.722229,209.967453,708.610779,868.177979,213.855927,681.674561,857.962036,208.684647,,,,,,,,,,,,,,,,,,,763.714966,1226.575562,197.013947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,712.267578,975.780273,209.480255,706.143311,870.216248,213.217133,680.024719,860.212585,207.099655,,,,,,,,,,,,,,,,,,,763.591980,1228.287842,197.695847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,710.671692,977.590942,209.191696,704.131958,872.455872,213.045288,677.757263,862.220764,206.019592,,,,,,,,,,,,,,,,,,,763.991394,1230.166016,198.125854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,709.399292,979.633545,208.437012,702.107849,874.158997,211.723373,675.811523,864.341553,205.250641,,,,,,,,,,,,,,,,,,,764.612305,1231.842651,198.459106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,708.035400,981.591125,207.589264,700.647278,876.186523,210.616119,674.214966,866.131653,204.291473,,,,,,,,,,,,,,,,,,,765.088684,1233.578735,198.639633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,706.926758,983.361633,206.739685,699.282410,878.113098,209.555435,672.256531,868.344543,202.979050,,,,,,,,,,,,,,,,,,,765.218323,1235.089355,199.187775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,705.638428,985.318787,205.966614,697.210083,880.019043,208.123978,670.190674,870.311768,202.468475,,,,,,,,,,,,,,,,,,,765.238525,1236.470825,199.896393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,704.159424,987.009033,204.957916,695.515625,882.061523,207.106979,668.867371,872.119141,201.011581,,,,,,,,,,,,,,,,,,,765.534912,1238.270264,200.393997,806.759583,1223.317871,403.676086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,702.770447,988.961182,204.448593,693.809631,883.465881,206.200027,667.545593,874.048035,199.828323,,,,,,,,,,,,,,,,,,,765.929260,1239.649780,200.595001,807.168518,1224.107178,404.262848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,701.678711,990.641418,203.699417,692.327942,885.302979,205.895935,665.705261,875.805603,198.714142,,,,,,,,,,,,,,,,,,,766.078369,1240.937500,200.883240,807.506531,1225.003784,404.597076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,700.247559,992.269470,202.886703,690.930481,886.961853,205.073532,664.519409,877.221313,197.225967,,,,,,,,,,,,,,,,,,,766.130005,1242.213745,201.243958,807.941833,1225.663086,404.883057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,699.108521,993.935669,202.322037,689.294861,889.101746,204.328247,662.900391,879.093994,196.461029,,,,,,,,,,,,,,,,,,,766.347046,1243.329712,201.416016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,697.895996,995.572266,201.415665,687.868713,890.583618,203.205215,660.994263,880.748413,195.684921,,,,,,,,,,,,,,,,,,,766.593750,1244.755371,201.764633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,696.319458,996.806030,201.124222,686.351990,891.562622,202.364883,660.455261,882.016296,193.781479,,,,,,,,,,,,,,,,,,,766.877075,1245.999023,202.198380,,,,809.208496,1227.273926,406.252136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,695.591858,998.293396,200.080826,684.857117,893.129028,200.985535,658.991516,883.633423,192.815933,,,,,,,,,,,,,,,,,,,767.053711,1246.928101,202.539093,,,,809.665527,1227.994385,406.485321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,694.528625,999.857239,199.022720,683.655579,894.782532,200.131424,657.580078,884.986023,191.836227,,,,,,,,,,,,,,,,,,,767.419678,1247.977905,202.782440,,,,810.059570,1228.636963,406.649841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,693.492859,1001.001221,198.758270,683.016846,895.900757,199.436127,657.086609,886.427795,190.060852,,,,,,,,,,,,,,,,,,,767.225769,1248.918579,203.233871,,,,810.279358,1229.200562,406.666016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,692.577148,1002.210876,198.055420,681.760010,897.061829,198.411560,656.429626,887.865417,188.775833,,,,,,,,,,,,,,,,,,,767.444763,1249.811890,203.725159,,,,810.467651,1229.509766,406.830872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,691.881226,1003.637756,196.711655,680.746338,898.617249,197.549301,654.703491,889.066467,188.738113,,,,,,,,,,,,,,,,,,,767.918640,1250.776367,203.636017,,,,810.812744,1229.797485,407.017059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,691.495239,1004.997375,196.059540,680.281067,899.663391,197.266861,654.248047,890.295166,187.349335,,,,,,,,,,,,,,,,,,,768.383850,1251.624756,203.774124,,,,811.069702,1230.242188,407.293762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,690.645630,1006.033325,195.478745,679.236450,900.846069,195.900635,653.648926,891.433472,185.852524,,,,,,,,,,,,,,,,,,,768.547668,1252.540649,204.053360,,,,811.349792,1230.690674,407.504089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,689.381226,1006.954468,194.866943,678.464050,901.824341,194.874039,652.950867,892.730408,184.540192,,,,,,,,,,,,,,,,,,,768.833862,1253.561035,204.190689,,,,811.765869,1231.143188,407.630035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,689.244263,1008.066284,193.866241,677.882202,902.920593,194.128845,652.357727,893.857483,183.632690,,,,,,,,,,,,,,,,,,,768.860352,1254.264893,204.194214,,,,812.303345,1231.525146,407.611176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,689.011414,1009.164001,192.972534,677.097900,904.349792,192.868866,651.624207,894.871216,182.862854,,,,,,,,,,,,,,,,,,,768.906433,1254.859863,204.284348,,,,812.724365,1231.969604,407.654602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,688.235718,1010.130371,192.148376,676.266174,905.327576,192.300964,650.601440,895.712524,182.488434,,,,,,,,,,,,,,,,,,,769.077698,1255.553345,204.469513,,,,813.045654,1232.382568,407.990234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,687.514038,1011.046509,191.401810,676.204163,905.879517,191.534485,649.968811,896.690125,181.808304,,,,,,,,,,,,,,,,,,,769.288513,1256.309570,204.624207,,,,813.158569,1232.721558,408.465668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,686.749695,1011.663025,191.222076,675.243774,906.681641,190.576538,649.463989,897.535095,180.943161,,,,,,,,,,,,,,,,,,,769.474670,1256.917725,204.745651,,,,813.246887,1232.970703,408.694000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,686.573792,1012.618896,190.404572,674.701965,907.768066,189.790222,649.097351,898.526001,179.976807,,,,,,,,,,,,,,,,,,,769.768311,1257.407104,204.844086,,,,813.323425,1233.153809,408.852936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,686.107971,1013.529236,189.145950,674.325073,908.795349,189.260406,648.434204,899.191528,179.477219,,,,,,,,,,,,,,,,,,,770.018738,1257.881470,204.800659,,,,813.430359,1233.373413,408.869354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,685.561157,1014.321411,188.328217,673.902710,909.486450,188.821564,647.908325,899.820251,178.809296,,,,,,,,,,,,,,,,,,,770.315796,1258.203247,204.736633,,,,813.580750,1233.579956,408.888275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,685.369019,1015.089233,188.202271,673.301941,910.124451,187.811325,647.709290,900.377258,177.675812,,,,,,,,,,,,,,,,,,,770.540649,1258.597534,204.772141,,,,813.668091,1233.873413,408.985199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,684.727722,1015.627563,187.621109,672.708313,910.671265,186.772812,647.726807,901.027710,176.539078,,,,,,,,,,,,,,,,,,,770.882690,1258.924316,204.933365,,,,813.922485,1234.114502,409.155701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,684.325684,1015.882202,186.735657,672.245056,911.139160,186.147751,647.406311,901.830200,175.268936,,,,,,,,,,,,,,,,,,,771.086060,1259.253540,204.996841,,,,814.160950,1234.330566,409.259735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,683.813110,1016.365601,185.788956,671.996704,911.512207,185.711197,647.304199,902.459656,174.421707,,,,,,,,,,,,,,,,,,,771.230713,1259.569580,205.108795,,,,814.112854,1234.599243,409.591888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,683.550171,1016.802979,185.349121,671.404846,912.060913,185.081970,646.265442,902.598022,174.273773,,,,,,,,,,,,,,,,,,,771.368896,1259.875000,205.214813,,,,814.330566,1234.799683,409.765106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,683.358398,1017.230286,184.852737,671.109192,912.477356,184.444519,645.677795,902.927612,173.816101,,,,,,,,,,,,,,,,,,,771.495483,1260.057373,205.182358,,,,814.840454,1235.044678,409.496216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,683.214844,1017.563049,184.220093,670.725464,912.983887,183.281616,645.745483,903.554993,172.332443,,,,,,,,,,,,,,,,,,,771.648743,1260.272705,205.217926,,,,814.981140,1235.317017,409.466125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,682.958496,1017.931946,183.555695,670.691162,913.459839,182.525726,646.330078,904.130310,170.717575,,,,,,,,,,,,,,,,,,,771.831787,1260.413696,205.243362,,,,815.208313,1235.453613,409.489960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,682.980774,1018.255127,182.686707,670.594910,913.764709,181.618576,645.295044,904.231873,170.475632,,,,,,,,,,,,,,,,,,,771.964172,1260.603271,205.163345,,,,815.339172,1235.666138,409.545319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,683.033020,1018.562988,181.688446,670.572693,913.910400,180.573959,644.477112,904.285095,170.651505,,,,,,,,,,,,,,,,,,,772.102844,1260.789063,205.153809,,,,815.582031,1235.816162,409.616333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,683.204895,1018.809143,180.848053,670.559265,914.302979,179.151566,644.929749,904.696716,169.065552,,,,,,,,,,,,,,,,,,,772.336243,1260.861084,205.073502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,683.176514,1019.085510,180.313171,670.238403,914.557434,178.305618,645.240295,905.229431,167.582535,,,,,,,,,,,,,,,,,,,772.520935,1260.925415,204.909607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,683.122681,1019.228638,179.990173,670.159424,914.695313,178.039520,645.377747,905.421143,166.314789,,,,,,,,,,,,,,,,,,,772.760254,1260.983765,204.774506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,682.700195,1019.392822,179.378021,669.990906,914.662537,177.687531,644.885498,905.012390,166.107605,,,,,,,,,,,,,,,,,,,772.905518,1261.057617,204.694260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,682.386841,1019.366333,178.671921,669.765198,914.750366,176.867447,644.614502,905.227539,165.631821,,,,,,,,,,,,,,,,,,,773.042419,1261.094604,204.635101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,682.009155,1019.469788,177.825012,669.845459,914.987061,175.687256,644.654480,905.538086,164.750549,,,,,,,,,,,,,,,,,,,773.171570,1261.007935,204.583267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,681.915955,1019.634338,177.240356,669.960632,915.071838,174.245743,645.058044,905.683167,163.242188,,,,,,,,,,,,,,,,,,,773.352966,1260.944214,204.444946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,682.019165,1019.757629,176.521927,669.924561,915.234314,173.285706,645.096619,905.897522,162.171844,,,,,,,,,,,,,,,,,,,773.429016,1260.867310,204.332321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,682.264221,1019.818787,175.726151,669.886780,915.287720,172.982300,644.931946,905.929626,161.575485,,,,,,,,,,,,,,,,,,,773.570862,1260.783691,204.294785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,682.392212,1019.735291,174.874741,669.735962,915.164917,172.509872,645.149658,905.831665,160.295563,,,,,,,,,,,,,,,,,,,773.631042,1260.703613,204.217880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,682.292236,1019.664917,174.263153,669.494141,915.065796,171.662750,644.966614,905.639099,159.706253,,,,,,,,,,,,,,,,,,,773.696106,1260.629272,204.056168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,682.114624,1019.638367,173.678497,669.536743,915.162842,170.399994,644.882080,905.861450,158.875809,,,,,,,,,,,,,,,,,,,773.758972,1260.526611,203.911591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,681.831055,1019.666992,172.977798,669.581848,915.155090,169.175156,644.765625,905.814148,158.130386,,,,,,,,,,,,,,,,,,,773.832703,1260.373413,203.735718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,681.725891,1019.456787,172.465118,669.773071,915.103271,168.253159,644.879700,905.801697,156.954788,,,,,,,,,,,,,,,,,,,773.929688,1260.245239,203.503906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,681.820862,1019.422607,171.872589,669.879211,915.057739,167.525757,644.963257,905.867737,156.033325,,,,,,,,,,,,,,,,,,,774.044128,1260.079956,203.291351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,681.904480,1019.344116,171.434921,669.812622,914.951355,167.196777,645.306824,905.891785,155.202682,,,,,,,,,,,,,,,,,,,774.134216,1259.938721,203.107697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,682.140625,1019.319641,170.684097,669.596802,914.831909,166.749146,645.663086,906.134644,154.311752,,,,,,,,,,,,,,,,,,,774.490967,1259.752197,202.650681,,,,,,,817.281189,1236.466919,409.333099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,682.238647,1019.176636,169.992340,669.916199,914.856140,165.691299,645.613464,906.009277,153.165909,,,,,,,,,,,,,,,,,,,774.556091,1259.572754,202.388824,,,,,,,817.260193,1236.341431,409.324493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,682.093994,1019.304688,169.676498,669.807190,914.730225,164.794815,645.379333,905.807373,152.624893,,,,,,,,,,,,,,,,,,,774.586853,1259.464111,202.271759,,,,,,,817.329956,1236.337036,409.284424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,682.238525,1018.969971,168.788910,669.920044,914.524719,164.006668,644.897705,905.428223,152.899750,,,,,,,,,,,,,,,,,,,774.659363,1259.318726,201.894272,,,,,,,817.344788,1236.271240,409.180603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,682.253967,1018.836182,168.139481,669.949585,914.457520,163.488037,644.501160,905.206299,152.942184,,,,,,,,,,,,,,,,,,,774.499878,1259.151245,201.962692,,,,,,,817.346558,1236.282227,409.076660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,682.211792,1018.675293,167.589691,670.073242,914.334290,162.926559,644.396667,905.224243,152.583649,,,,,,,,,,,,,,,,,,,774.419983,1259.020630,201.908615,,,,,,,817.423157,1236.197510,409.011963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,682.081787,1018.569641,167.351227,670.234802,914.183411,162.456894,644.448669,905.112915,152.088242,,,,,,,,,,,,,,,,,,,774.456238,1258.827515,201.737244,,,,,,,817.391846,1236.129639,408.819946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,681.927673,1018.536804,166.972733,670.306335,914.057922,162.148880,645.182556,905.031494,150.868851,,,,,,,,,,,,,,,,,,,774.460754,1258.737915,201.564606,,,,,,,817.379517,1236.013184,408.741577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,681.897339,1018.500122,166.529785,670.239807,914.005737,161.958557,645.662048,905.062378,149.769531,,,,,,,,,,,,,,,,,,,774.620911,1258.526611,201.440567,,,,,,,817.357300,1235.940430,408.642731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,681.972351,1018.334717,166.136276,670.153809,913.863586,161.885025,645.796021,904.866516,149.418015,,,,,,,,,,,,,,,,,,,774.506165,1258.446899,201.350769,,,,,,,817.355774,1235.856934,408.526245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,682.053650,1018.198792,165.769897,670.316101,913.636902,161.643600,645.664001,904.652832,149.418732,,,,,,,,,,,,,,,,,,,774.456726,1258.374146,201.224792,,,,,,,817.435303,1235.782227,408.423340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,682.102661,1018.040405,165.356659,670.351501,913.440613,161.419525,645.834900,904.499268,149.002548,,,,,,,,,,,,,,,,,,,774.362061,1258.412842,201.038635,,,,,,,817.351746,1235.790283,408.299072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,682.486145,1018.221252,164.892426,670.438660,913.220093,160.930023,646.122131,904.382385,148.438156,,,,,,,,,,,,,,,,,,,774.468262,1258.118042,200.944016,,,,,,,817.345642,1235.626953,408.219147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,682.839172,1017.952148,164.321716,670.651001,913.144165,160.474106,646.428406,904.370544,147.761520,,,,,,,,,,,,,,,,,,,774.546570,1257.889160,200.814941,,,,,,,817.290100,1235.601318,408.150757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,683.126587,1017.616150,163.870926,670.763489,913.101624,159.454575,646.719910,904.266663,147.117676,,,,,,,,,,,,,,,,,,,774.607361,1257.781738,200.624939,,,,,,,817.274963,1235.554199,408.013245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,683.185974,1017.440552,163.572876,671.667175,912.757141,159.078308,646.945923,903.969299,146.789139,,,,,,,,,,,,,,,,,,,774.705261,1257.593994,200.496750,,,,,,,817.244446,1235.464478,407.899353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,683.272278,1017.340149,163.413437,671.827393,912.509399,158.811005,647.105164,903.796265,146.244171,,,,,,,,,,,,,,,,,,,774.846985,1257.375732,200.333298,,,,,,,817.234192,1235.453979,407.857544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,683.350891,1017.194641,163.268234,672.026245,912.525757,158.575439,647.317871,903.643982,145.996674,,,,,,,,,,,,,,,,,,,774.810974,1257.240356,200.224945,,,,,,,817.240173,1235.380249,407.837250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,683.333313,1016.989136,163.148483,672.155334,912.373657,158.350159,647.264893,903.460632,146.028793,,,,,,,,,,,,,,,,,,,774.867004,1257.093384,200.093002,,,,,,,817.134155,1235.265137,407.768890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,683.396545,1016.804382,162.956650,672.269226,912.440491,157.621048,647.653687,903.481995,145.473083,,,,,,,,,,,,,,,,,,,774.919312,1256.868164,199.988831,,,,,,,817.148560,1235.184204,407.679626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,683.548828,1016.515625,162.573120,672.097595,912.247009,157.301300,647.693176,903.108948,145.478882,,,,,,,,,,,,,,,,,,,774.909790,1256.646362,199.936508,,,,,,,817.104614,1235.187988,407.585785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,683.378296,1016.519836,162.732224,672.142639,911.899170,157.409027,647.416199,902.612305,145.875641,,,,,,,,,,,,,,,,,,,774.873169,1256.469727,199.803467,,,,,,,817.035400,1235.070435,407.634857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,683.306946,1016.327209,162.604568,672.506165,911.810608,157.246155,647.309448,902.247620,145.917145,,,,,,,,,,,,,,,,,,,774.896973,1256.227539,199.747726,,,,,,,816.987976,1234.987915,407.542999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,683.401001,1016.112549,162.377884,672.190002,911.556335,156.926331,647.272827,901.925476,145.635849,,,,,,,,,,,,,,,,,,,774.993958,1256.032104,199.596878,,,,,,,816.980347,1234.905396,407.426788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,683.618896,1015.962830,162.181458,672.286194,911.443970,156.861115,647.406799,901.881897,145.468964,,,,,,,,,,,,,,,,,,,775.002380,1255.811401,199.624039,,,,,,,816.931335,1234.893921,407.354645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
