Präzision01161
Date:,2025/04/23
Time:,13:01:43
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
108,799.957703,903.874390,185.364090,,,,,,,,,,745.005798,804.608459,176.631287,,,,773.274048,811.726013,184.316711,868.036072,1146.396851,243.031830,885.105591,1143.526611,332.473022,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,798.740234,907.340515,185.624390,,,,,,,,,,742.772156,808.322021,177.700424,,,,771.884521,815.167419,185.825745,869.204529,1149.626587,243.516739,886.065002,1145.520874,332.798523,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,797.393127,910.759827,185.561020,,,,,,,,,,741.033752,811.831421,178.731369,,,,770.125793,818.682556,185.908173,870.088074,1152.189453,243.992935,887.224792,1147.650024,332.924591,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,796.299011,914.417358,186.544693,,,,,,,,,,739.183655,815.707214,179.707870,,,,768.522522,822.854004,186.220901,871.173279,1155.000610,244.702713,887.695251,1149.596191,333.503540,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,795.149292,917.990906,187.178665,,,,,,,,,,737.448486,819.464844,179.982040,,,,766.639893,826.316040,187.384781,871.786560,1157.675171,245.226776,888.363892,1151.884521,333.440979,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,793.825500,921.466614,186.671265,,,,,,,,,,735.461914,823.252808,180.632568,,,,764.449890,829.905396,186.549393,872.895508,1160.437744,245.184601,889.120972,1153.559937,333.763580,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,792.252441,924.800415,187.232620,,,,,,,,,,733.527100,826.952515,181.142242,,,,762.878174,833.338867,187.554611,873.693970,1162.696777,246.101227,889.703613,1155.368896,334.201508,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,790.995972,928.318542,187.051376,,,,,,,,,,731.651672,830.706604,181.770386,,,,760.322754,837.479126,187.493256,874.295898,1165.087646,247.078781,890.691223,1157.486206,334.832092,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,789.600098,931.794434,186.779633,,,,,,,,,,729.773010,834.465088,181.677368,,,,758.694153,841.016235,187.195984,875.104736,1167.727051,247.638824,891.116943,1159.419189,335.300720,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,787.896545,935.149170,186.996185,,,,,,,,,,727.068970,838.256714,182.410507,,,,755.879272,845.105225,186.995148,875.705811,1169.775391,247.839355,891.690247,1160.843994,335.733002,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,786.369812,938.740906,186.592361,,,,,,,,,,724.794678,841.931030,182.781555,,,,754.335144,848.714111,187.428085,876.505249,1172.233154,248.280945,892.356018,1162.631104,335.951660,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,784.763184,941.761841,186.526321,,,,,,,,,,722.364136,845.723022,182.759750,,,,752.275574,852.490601,186.496033,877.117859,1174.345581,248.717377,892.722778,1164.137451,335.989655,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,783.070129,945.114807,185.720474,,,,,,,,,,720.427612,849.288574,182.005829,,,,750.156860,855.595825,186.556030,877.357422,1176.524048,249.009079,892.999634,1165.879761,337.146637,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,781.393372,948.270569,185.657944,,,,,,,,,,718.802734,853.122314,180.525131,,,,747.808167,858.910645,186.284958,878.072693,1178.678711,249.724380,893.794556,1167.363892,337.700714,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,779.720459,951.616333,185.052307,,,,,,,,,,716.861694,856.900635,179.656143,,,,746.104736,862.182617,185.905792,878.424866,1180.522827,250.674301,894.502869,1168.708374,337.806274,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,778.003052,954.390442,184.755234,,,,,,,,,,714.519409,860.289795,179.311874,,,,743.999451,865.813538,184.444794,879.168518,1182.514038,251.158218,894.981201,1170.066406,338.109009,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,776.419250,957.648926,183.910095,,,,,,,,,,712.119812,863.722351,179.252609,,,,741.743164,869.565308,183.976837,879.795837,1184.112427,251.269943,895.356140,1171.116455,338.529236,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,774.609741,960.560730,183.054916,,,,,,,,,,709.767639,866.835266,178.465759,,,,738.814575,872.619995,183.296570,879.864807,1186.018311,251.413406,895.487549,1172.509155,338.943359,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,772.989441,963.201172,182.040527,,,,,,,,,,707.561646,870.014648,177.032059,,,,737.172485,875.676819,182.352020,879.645569,1187.660400,252.012070,895.848022,1173.933716,339.218201,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,771.203857,966.022827,181.635910,,,,,,,,,,705.172363,872.924255,175.657425,,,,735.433533,878.560608,181.070786,880.490479,1189.067627,252.675308,896.154358,1175.038574,339.437042,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,769.018616,969.077454,180.317581,,,,,,,,,,702.467346,876.396790,174.852570,,,,733.069275,881.475464,179.280762,881.151917,1190.745728,253.023697,896.294006,1175.972412,340.012238,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,767.684998,971.454102,179.854431,,,,,,,,,,700.588684,879.454346,173.037262,,,,730.305176,884.811218,177.161240,881.990845,1191.425903,253.049042,896.246643,1176.791016,340.810120,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,765.791809,974.346008,178.784775,,,,,,,,,,699.029480,882.463257,171.159988,,,,728.651123,887.565857,176.100220,881.887817,1193.047241,253.066544,896.353577,1177.670166,341.390320,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,764.042114,976.794983,178.019470,,,,,,,,,,696.513367,885.298218,170.411545,,,,726.602051,890.010803,175.420578,881.391968,1194.465820,254.191467,896.817383,1178.762451,341.475189,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,762.562073,979.385010,177.021652,,,,,,,,,,693.829834,888.187622,169.349533,,,,723.971252,893.022705,174.297104,881.100464,1195.401245,254.907410,897.129700,1179.671143,341.500916,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,760.644226,981.616821,176.200668,,,,,,,,,,691.597046,890.877686,168.227798,,,,721.196594,895.876404,172.786697,881.326599,1196.432739,255.168701,897.476135,1180.567505,341.622650,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,758.886292,983.972473,175.418198,,,,,,,,,,689.980042,893.994385,166.094086,,,,719.598816,898.227539,171.575592,881.629883,1197.527344,255.445374,897.804321,1181.341431,341.996704,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,757.014709,985.898010,174.354034,,,,,,,,,,688.268311,897.392517,163.640961,,,,717.203735,900.760437,170.043259,881.914856,1198.267944,255.705276,898.002014,1181.821777,342.332916,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,755.743469,988.416870,173.482101,,,,,,,,,,685.544861,900.086060,162.894867,,,,715.534546,903.105286,168.720657,881.929688,1199.011841,255.756271,897.986145,1182.362671,342.426819,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,754.300415,990.325195,172.412323,,,,,,,,,,683.803040,902.448181,161.466705,,,,713.720459,905.372986,167.068665,881.731689,1200.027344,255.917328,898.016357,1182.877075,342.579895,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,752.998840,992.423767,172.084808,,,,,,,,,,681.648682,904.392395,160.791214,,,,711.984680,907.570862,166.171860,881.522095,1200.950562,256.158173,898.149597,1183.458130,342.779816,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,751.102539,994.421448,171.080719,,,,,,,,,,680.363281,906.568542,159.008942,,,,710.012756,909.644592,164.997131,881.451111,1201.595459,256.333679,898.083435,1184.024536,343.008728,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,750.296814,995.862671,170.816803,,,,,,,,,,679.365967,908.690125,156.895035,,,,708.005249,911.828979,164.150742,881.363892,1202.024048,256.396637,898.041016,1184.515991,343.169342,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,748.703064,997.742920,169.540222,,,,,,,,,,677.529480,910.604858,156.617111,,,,706.241211,913.506409,163.386017,881.125549,1202.495483,256.489899,898.127930,1184.889404,343.289093,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,746.965942,999.289673,169.129196,,,,,,,,,,675.860962,911.995728,155.815674,,,,703.329163,915.781250,162.278488,880.794495,1203.032349,256.666779,898.209412,1185.291504,343.325684,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,745.730042,1000.451294,168.979294,,,,,,,,,,674.239197,913.299255,155.356827,,,,701.595886,917.508545,161.343292,880.504578,1203.685913,256.982666,898.178894,1185.589233,343.382263,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,744.793762,1001.767517,167.717758,,,,,,,,,,672.840393,914.831177,154.749756,,,,699.755920,918.833435,160.482193,880.342834,1204.229492,257.230560,898.212646,1185.855103,343.444153,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,743.579041,1002.927673,167.333084,,,,,,,,,,671.156006,916.295044,154.091415,,,,698.462524,920.436157,160.218079,880.222473,1204.774902,257.440704,898.114014,1186.192017,343.449524,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,742.797546,1003.831970,166.919189,,,,,,,,,,669.799988,917.765869,153.365631,,,,697.763428,921.128357,159.535629,880.069519,1205.052612,257.479767,898.227417,1186.453735,343.331573,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,741.580017,1004.804993,166.278625,,,,,,,,,,668.298401,919.522827,152.067169,,,,697.177124,921.992249,158.424835,879.839172,1205.516235,257.175995,898.467407,1186.727417,343.333557,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,740.495789,1005.898743,165.953751,,,,,,,,,,667.195313,920.766724,151.455597,,,,696.082153,922.829346,157.123428,879.717224,1205.595581,257.230377,898.500000,1186.947632,343.277008,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,739.808594,1006.785950,165.616653,,,,,,,,,,666.121521,921.587891,151.199890,,,,694.563110,923.766846,156.386108,879.540344,1205.638184,257.323547,898.549133,1187.085693,343.328705,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,739.034241,1007.483521,165.300873,,,,,,,,,,665.566345,922.045410,150.567566,,,,694.564270,925.115417,155.218384,879.411377,1205.734131,257.296051,898.573181,1187.189941,343.378204,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,738.220459,1008.075195,164.950912,,,,,,,,,,663.623169,922.786987,150.720551,,,,694.078308,924.912964,156.113205,879.142395,1205.800659,257.211945,898.591248,1187.307861,343.395172,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,737.203064,1008.766907,164.596863,,,,,,,,,,662.095459,923.434692,150.784256,,,,693.010071,925.275513,155.559799,878.988464,1205.795410,257.113190,898.582703,1187.410889,343.406342,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,736.273560,1009.289917,164.200806,,,,,,,,,,661.589966,923.812744,149.910721,,,,692.036255,926.712830,153.292908,879.017639,1205.761475,257.104980,898.408691,1187.532715,343.341400,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,735.615051,1009.642700,163.698395,,,,,,,,,,661.101135,924.641602,149.095581,,,,690.819275,927.914001,152.383026,878.891296,1205.818237,257.063263,898.447205,1187.532227,343.440308,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,734.629639,1009.941101,163.102615,,,,,,,,,,661.125427,925.247253,148.160599,,,,690.130432,927.927185,151.701813,878.560608,1205.775146,256.946014,898.477783,1187.543579,343.396851,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,734.172791,1009.918884,163.000977,,,,,,,,,,660.113953,925.257446,147.204239,,,,689.668762,927.725769,151.154373,878.362244,1205.686401,256.796417,898.484741,1187.607422,343.416992,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,733.396606,1009.815125,162.799774,,,,,,,,,,658.899780,925.307007,147.001373,,,,689.747620,927.139343,151.958832,878.110291,1205.537842,256.730164,898.417358,1187.524414,343.431702,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,732.554626,1009.954041,162.470047,,,,,,,,,,658.107727,925.180359,146.866608,,,,689.789734,927.070251,152.457336,877.877747,1205.304565,256.783997,898.278503,1187.440796,343.434784,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,731.610352,1009.972290,162.021851,,,,,,,,,,658.046936,925.001404,146.136002,,,,688.595093,927.719727,150.473984,877.636841,1204.984131,256.850159,898.187256,1187.362305,343.435852,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,730.971802,1009.959778,161.732483,,,,,,,,,,657.532959,924.729797,145.373138,,,,687.100342,928.192078,148.965683,877.302185,1204.553833,256.768097,898.106018,1187.210083,343.528992,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,730.710815,1009.883606,161.475769,,,,,,,,,,656.822510,924.539673,144.885544,,,,686.555542,928.086853,148.526230,876.855652,1203.949951,256.413940,898.065857,1186.984863,343.524353,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,730.310791,1009.631165,160.849243,,,,,,,,,,656.220398,924.262878,144.602692,,,,686.291687,927.754883,148.343094,876.496948,1203.564453,256.328247,897.926331,1186.671143,343.619415,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,729.829163,1009.324402,160.296860,,,,,,,,,,656.888672,923.837952,142.937881,,,,685.998962,927.130005,147.663803,876.257263,1203.083130,256.282959,897.730652,1186.403320,343.657532,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,729.263184,1009.083984,159.776627,,,,,,,,,,657.737671,923.743530,140.739517,,,,685.731628,926.566467,146.736786,876.047546,1202.628540,256.049896,897.481201,1186.152344,343.777710,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,728.771973,1008.680115,159.496658,,,,,,,,,,658.873413,923.848511,138.642227,,,,685.140564,926.281433,146.002136,875.848511,1202.248291,255.704727,897.394714,1185.843994,343.784424,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,728.370605,1008.052612,159.275589,,,,,,,,,,659.175720,923.703918,137.126526,,,,684.677612,926.069580,145.314590,875.035461,1201.996216,255.954727,897.374512,1185.621094,343.687256,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,728.147339,1007.449829,158.638672,,,,,,,,,,657.747742,923.080200,137.233200,,,,685.223328,925.440002,144.638229,874.339539,1201.697388,256.189545,897.249146,1185.343384,343.717285,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,728.017944,1007.010559,158.350784,,,,,,,,,,656.018494,921.874207,138.317673,,,,685.639709,924.445923,143.821274,873.843933,1201.263794,256.297607,897.100220,1184.970703,343.711792,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,727.554932,1006.612427,157.889679,,,,,,,,,,654.851135,920.919067,138.768616,,,,685.773621,923.913757,143.230133,873.517090,1200.245728,256.635956,896.940735,1184.565918,343.747101,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,727.395935,1006.307129,157.525146,,,,,,,,,,654.976807,920.265259,137.881882,,,,685.829529,923.324036,142.042282,873.100830,1199.541016,256.531708,896.810791,1184.174683,343.914337,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,727.129211,1005.876953,157.025406,,,,,,,,,,655.272278,919.795654,136.901855,,,,685.619629,922.851929,141.110291,872.825317,1199.018311,256.328400,896.479309,1183.731689,343.771362,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,727.043701,1005.379639,156.378647,,,,,,,,,,655.224365,919.263123,136.270157,,,,685.292114,922.448853,140.342316,872.686523,1198.520386,256.169708,896.260681,1183.273071,343.667084,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,726.941772,1004.794312,155.769928,,,,,,,,,,655.037903,918.628540,135.485107,,,,684.746643,922.326172,139.681702,872.449829,1197.936279,255.979950,896.083740,1182.800659,343.646088,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,726.790649,1004.127502,155.241333,,,,,,,,,,655.678650,917.842896,134.096954,,,,684.597412,921.583801,139.468002,871.975708,1197.499634,255.961273,895.733765,1182.387329,343.571838,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,726.678589,1003.625305,154.811401,,,,,,,,,,656.258484,917.261963,132.843140,,,,684.810059,920.856689,138.879211,871.479431,1196.841797,256.260193,895.544312,1181.836670,343.288239,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,726.765930,1003.065735,154.472992,,,,,,,,,,655.488342,916.800964,132.906677,,,,684.682251,920.711365,137.725998,871.361023,1196.226563,256.116974,895.301208,1181.441162,343.130676,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,726.891968,1002.544373,154.150131,,,,,,,,,,655.229431,916.053894,132.374420,,,,684.633667,920.644104,136.422150,871.224792,1195.520874,255.909180,894.924866,1181.126831,343.142914,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,727.180908,1001.756409,153.612839,,,,,,,,,,655.642456,915.510132,131.394974,,,,684.933472,919.926392,135.698837,871.024658,1194.860474,255.683456,894.644531,1180.806641,343.043854,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,727.310425,1000.985413,153.143677,,,,,,,,,,656.309021,914.710449,130.562927,,,,685.692566,918.716248,135.341156,870.984436,1194.241577,255.540100,894.544678,1180.396484,342.811890,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,727.271484,1000.378601,152.307022,,,,,,,,,,656.224731,914.132202,129.976074,,,,686.011658,917.725769,135.093063,871.036194,1193.796265,255.389404,894.540833,1179.917236,342.652527,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,727.067810,999.883972,151.559280,,,,,,,,,,655.773560,913.651123,129.607391,,,,686.144592,916.792908,134.778275,871.047913,1193.316406,255.206680,894.560669,1179.535522,342.360168,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,727.129822,999.497131,151.101288,,,,,,,,,,655.780640,913.243164,129.127182,,,,686.166626,916.319031,134.196274,871.052856,1192.743896,255.173492,894.662476,1179.074463,342.094055,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,727.166870,999.105652,150.651901,,,,,,,,,,655.846863,912.922363,128.535095,,,,686.284729,916.089050,133.310120,870.936035,1192.043091,255.046967,894.723267,1178.603027,341.912842,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,727.096191,998.674194,150.213989,,,,,,,,,,655.911194,912.566040,127.343002,,,,686.173340,916.221497,131.990082,870.877502,1191.266235,254.838913,894.442932,1178.020630,341.557800,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,727.200134,998.284790,149.863449,,,,,,,,,,655.829102,912.124634,126.919685,,,,686.073608,916.098206,131.097855,870.749634,1190.458130,254.911789,894.277710,1177.635254,341.508514,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,727.310913,997.842468,149.547287,,,,,,,,,,656.048401,911.748901,126.487656,,,,686.274719,915.468689,130.795288,870.443787,1189.882080,255.047379,893.866455,1177.440552,341.688416,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,727.324402,997.386292,149.110870,,,,,,,,,,656.816589,911.391663,124.930412,,,,686.276123,914.796814,130.532883,870.272705,1189.584106,254.936386,893.528015,1177.096313,341.822937,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,727.290283,996.840027,148.659576,,,,,,,,,,657.371216,911.118164,123.820778,,,,686.198303,914.424927,130.198837,870.077026,1189.547241,254.472260,893.422180,1176.774414,341.683350,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,727.532043,996.195068,148.163483,,,,,,,,,,657.418945,910.808899,123.336731,,,,685.677246,914.526917,129.761551,870.153320,1189.256836,254.173782,893.277771,1176.384277,341.627045,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,727.534058,995.715881,147.530670,,,,,,,,,,656.777100,910.696899,123.386147,,,,685.224060,914.306702,129.282410,870.176453,1188.793579,253.784149,893.113708,1176.092163,341.544952,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,727.643066,995.430481,147.118530,,,,,,,,,,656.602966,910.772400,122.940086,,,,685.438477,913.262756,129.086792,870.255249,1188.215698,253.177597,893.135925,1175.697388,341.382629,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,727.842834,995.180786,146.882080,,,,,,,,,,656.392334,910.712952,122.709213,,,,686.011292,912.844849,129.259491,869.953369,1187.910400,252.699432,893.109619,1175.356934,341.201050,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,727.936768,994.857971,146.639343,,,,,,,,,,656.149292,910.487305,122.639473,,,,685.077026,913.428467,128.723633,869.887390,1187.487549,252.449615,892.960327,1175.080811,341.053345,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,727.982666,994.547668,146.499619,,,,,,,,,,655.931641,910.260376,122.428520,,,,684.534729,913.479614,128.318878,869.970764,1187.128296,252.174469,892.929749,1174.864624,340.928223,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,727.910156,994.363586,146.421219,,,,,,,,,,656.507874,910.439758,121.280571,,,,684.506409,913.080322,128.157608,870.004639,1186.836548,251.882889,892.963928,1174.631714,340.749451,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,727.910522,994.136169,146.431351,,,,,,,,,,656.532410,910.186523,121.031845,,,,684.418823,912.763489,128.075577,870.147034,1186.601440,251.799911,893.104492,1174.466675,340.515015,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,727.902039,993.822327,146.341568,,,,,,,,,,655.804993,909.697205,121.334900,,,,684.273010,912.446228,127.966095,870.167419,1186.283813,251.659348,893.088196,1174.357056,340.383026,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,727.997620,993.497009,146.270599,,,,,,,,,,655.201477,909.330078,121.678932,,,,683.776733,912.216248,127.638794,870.283936,1185.882446,251.397842,893.195618,1174.117676,340.123444,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,727.823364,993.220154,146.215698,,,,,,,,,,655.594788,908.965698,121.120399,,,,683.630920,911.936462,127.685707,870.481323,1185.395386,251.153976,893.342407,1173.859253,339.905914,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,727.973389,992.810852,146.233414,,,,,,,,,,656.499512,908.733948,120.201454,,,,683.726624,911.465881,127.808060,870.754944,1184.907349,250.880386,893.055054,1173.573242,339.483887,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,727.958923,992.448120,146.053802,,,,,,,,,,656.790527,908.500305,119.675964,,,,683.875671,910.925537,127.923523,870.928772,1184.552612,250.585983,893.537720,1173.233765,339.028229,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,727.852844,992.175720,145.932434,,,,,,,,,,656.923462,908.105774,119.488403,,,,683.708252,910.481750,127.860046,870.976501,1184.248779,250.314316,893.413757,1173.124268,338.674408,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,727.737915,991.817322,145.753784,,,,,,,,,,656.322144,907.297668,120.293129,,,,684.087830,909.795898,127.775909,870.959839,1184.025635,250.078476,893.222412,1172.961670,338.562134,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,727.702393,991.437317,145.635727,,,,,,,,,,655.602844,906.901978,120.927238,,,,684.572754,909.138733,127.660706,871.004578,1183.750977,249.924606,893.247437,1172.737793,338.407227,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,727.981934,991.107361,145.275497,,,,,,,,,,654.989502,906.533447,121.253784,,,,684.837524,908.563293,127.035385,870.938416,1183.559082,249.792023,893.655640,1172.248779,338.162109,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,728.074707,990.494934,144.928604,,,,,,,,,,655.338684,905.940613,120.976974,,,,685.220886,908.119385,126.226021,870.575867,1183.534424,249.776138,893.281799,1172.395386,337.993683,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,728.075562,990.051514,144.853790,,,,,,,,,,655.592651,905.405701,120.435081,,,,685.270874,907.671021,126.082977,870.584778,1183.170410,249.609680,893.110657,1172.319336,337.908142,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,728.176086,989.518738,144.630051,,,,,,,,,,655.755188,904.854065,120.167007,,,,685.481873,907.431213,125.672523,870.518372,1182.750488,249.420258,893.033386,1172.097534,337.742493,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,728.416382,988.784302,144.412125,,,,,,,,,,655.833801,904.239502,119.889091,,,,685.487854,907.125244,125.131500,870.477173,1182.423218,248.887939,892.978149,1171.807251,337.590729,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,728.642334,987.894043,144.403320,,,,,,,,,,656.104309,903.728088,119.355652,,,,685.893005,906.946045,124.497475,870.168945,1181.751709,249.352448,892.741943,1171.715454,337.454742,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,728.817444,987.456543,144.039810,,,,,,,,,,656.668396,902.963867,118.589111,,,,685.548889,906.414551,124.290939,869.773193,1181.351807,249.150085,892.632202,1171.473511,337.394836,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,728.955444,987.004089,143.679886,,,,,,,,,,656.937256,902.349121,117.966110,,,,685.402405,905.624268,124.099503,869.539185,1180.882690,248.884155,892.502869,1171.321533,337.428711,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,728.788452,986.666992,143.685135,,,,,,,,,,657.055054,901.770569,117.619461,,,,685.618469,904.939514,123.699539,869.294434,1180.462158,248.592072,892.313965,1171.137085,337.360840,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,728.857971,986.096497,143.560379,,,,,,,,,,656.549622,901.321777,117.862061,,,,686.213745,903.907898,123.592842,869.071350,1180.000977,248.408554,892.116394,1170.853882,337.377472,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,728.756470,985.530396,143.489502,,,,,,,,,,656.335083,900.701172,117.943893,,,,686.352051,903.523132,123.188538,868.820862,1179.754272,248.261230,891.887756,1170.733398,337.104706,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,728.828308,984.912354,143.347672,,,,,,,,,,656.284241,900.155273,117.622124,,,,686.355713,903.179626,122.688309,868.439087,1179.733887,248.258850,891.671509,1170.355469,337.401733,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,728.913574,984.069641,143.237061,,,,,,,,,,656.483276,899.617126,117.280594,,,,686.758850,902.699341,122.032837,867.981628,1179.435791,248.329529,891.414795,1170.065796,337.490601,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,728.789917,983.412231,142.952011,,,,,,,,,,656.834656,898.928711,116.498886,,,,687.503967,901.567139,121.643486,867.664673,1178.963745,248.320938,891.078735,1169.757568,337.342377,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,728.719971,983.008545,142.781021,,,,,,,,,,657.046082,898.298279,116.002899,,,,687.919312,900.751709,121.658203,867.424622,1178.374878,248.216721,890.954041,1169.298218,337.211517,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,728.408325,982.574463,142.581863,,,,,,,,,,657.208923,897.596069,115.622856,,,,687.809265,900.291504,121.519882,867.078918,1177.790894,248.365952,890.791931,1168.996826,337.046509,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,728.336365,982.208801,142.494949,,,,,,,,,,657.115540,897.120239,115.276337,,,,687.555969,899.881958,121.149918,866.762817,1177.314819,248.399597,890.685425,1168.621948,336.966278,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,728.328369,981.774353,142.357254,,,,,,,,,,657.027466,896.709229,114.884590,,,,687.301331,899.537842,120.794502,866.500977,1176.818970,248.402344,890.828735,1168.156372,336.860657,,,,,,,,,,,,,,,,,,,,,,,,,,,
