Präzision01162
Date:,2025/04/23
Time:,11:22:03
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
124,,,,669.725525,1215.108032,518.031616,,,,,,,694.030884,885.111938,156.254333,,,,666.410461,865.910278,151.066620,,,,,,,,,,,,,638.641113,1255.690063,370.263611,,,,675.219543,970.434570,202.182068,,,
125,,,,669.873535,1215.981445,518.424683,,,,,,,693.372375,886.674316,155.637131,,,,665.759949,867.579468,150.284302,,,,,,,,,,,,,638.603699,1256.950684,370.755646,,,,674.660889,971.775818,201.187439,,,
126,,,,669.994080,1216.935791,518.945862,,,,,,,692.541809,888.773254,154.827255,,,,664.688171,869.294861,149.805847,,,,,,,,,,,,,639.103638,1258.254639,370.784180,,,,674.216370,973.211060,201.266037,,,
127,,,,670.082458,1217.723755,519.290833,,,,,,,691.823975,890.079224,154.310654,,,,664.309631,870.918213,149.237488,,,,,,,,,,,,,639.566284,1259.279907,371.111237,,,,673.676758,974.977722,200.990479,,,
128,,,,670.238342,1218.421753,519.558228,,,,,,,691.335449,891.479736,153.688980,,,,663.688110,872.487610,148.285294,,,,,,,,,,,,,639.678101,1260.427490,371.841217,,,,673.436584,976.470764,200.064896,,,
129,,,,670.485352,1219.265625,519.839722,,,,,,,690.641968,893.238770,152.980988,,,,662.339417,874.176453,147.964005,,,,,,,,,,,,,639.980957,1261.382324,372.162659,,,,672.798889,977.935120,199.750122,,,
130,,,,670.607056,1220.128418,519.884155,,,,,,,689.895264,894.446228,152.452820,,,,661.870789,875.234314,147.497879,,,,,,,,,,,,,640.374939,1262.294678,372.307190,,,,672.568420,979.318787,199.263916,,,
131,,,,670.977478,1220.833008,520.196106,,,,,,,689.469604,895.703918,151.959244,,,,661.537659,876.785217,146.563126,,,,,,,,,,,,,640.751099,1263.313721,372.428894,,,,672.368103,980.382751,198.924896,,,
132,,,,670.919739,1221.436768,520.636353,,,,,,,689.123718,897.203308,151.408630,,,,660.650940,878.415039,146.085022,,,,,,,,,,,,,641.215576,1264.184082,372.407043,,,,671.885498,981.399658,198.399521,,,
133,,,,670.932373,1222.100098,520.841736,,,,,,,688.356262,899.208130,150.762115,,,,659.845764,879.520325,145.598694,,,,,,,,,,,,,641.342285,1265.025391,372.652374,,,,671.571106,983.200989,197.665894,,,
134,,,,671.041199,1222.594604,520.950317,,,,,,,687.690918,899.585205,150.078705,,,,659.613098,880.745972,144.893845,,,,,,,,,,,,,641.587402,1265.813354,372.858521,,,,671.291321,984.525330,197.714951,,,
135,,,,671.100464,1223.134644,521.034302,,,,,,,687.425171,900.507996,149.434448,,,,659.018188,882.023804,144.453583,,,,,,,,,,,,,641.925476,1266.544434,373.077728,,,,670.727905,985.231934,197.535614,,,
136,,,,671.209534,1223.706787,521.113220,,,,,,,687.439941,901.692871,148.984879,,,,658.291016,882.812805,144.031815,,,,,,,,,,,,,642.233093,1267.437378,373.287476,,,,670.668091,985.954285,196.909622,,,
137,,,,671.280334,1224.205078,521.151611,,,,,,,686.969421,902.785522,148.651276,,,,657.791199,884.000122,143.237640,,,,,,,,,,,,,642.767334,1268.073120,373.489197,,,,670.696350,987.215942,196.267700,,,
138,,,,671.396667,1224.720703,521.231018,,,,,,,686.267517,903.747864,147.994278,,,,657.571045,885.089661,142.488434,,,,,,,,,,,,,643.045410,1268.763916,373.529633,,,,670.296814,988.324402,195.529526,,,
139,,,,671.511414,1225.265503,521.291016,,,,,,,685.750977,904.450439,147.231613,,,,657.073242,886.029419,142.217361,,,,,,,,,,,,,643.188171,1269.265259,373.555115,,,,669.868347,989.144531,195.233444,,,
140,,,,671.743347,1225.649292,521.290710,,,,,,,685.542480,905.245728,146.733688,,,,656.352478,886.690002,142.222076,,,,,,,,,,,,,643.434814,1270.014648,373.436584,,,,669.626343,989.836609,195.001541,,,
141,,,,671.774353,1226.209839,521.238953,,,,,,,685.307678,906.226563,146.345306,,,,656.371521,887.644836,141.319336,,,,,,,,,,,,,643.786011,1270.677856,373.246368,,,,669.493408,990.446350,194.533981,,,
142,,,,671.899719,1226.662964,521.206482,,,,,,,685.148987,907.083374,146.000732,,,,656.817993,888.636230,140.073196,,,,,,,,,,,,,644.155151,1271.191406,373.065704,,,,669.507751,991.246033,194.019974,,,
143,,,,671.967590,1227.140259,521.167175,,,,,,,685.383179,907.541626,145.799728,,,,656.878845,889.579224,139.286987,,,,,,,,,,,,,644.572815,1271.609497,372.964294,,,,669.464600,991.952942,193.530731,,,
144,,,,672.244446,1227.530273,520.819580,,,,,,,685.210632,907.969788,145.450806,,,,656.690796,890.223328,138.835342,,,,,,,,,,,,,644.901184,1272.055664,372.823242,,,,669.538696,992.528625,192.962509,,,
145,,,,672.334961,1227.973633,520.733398,,,,,,,684.793091,908.394226,145.044891,,,,656.322388,890.499512,138.784271,,,,,,,,,,,,,645.069885,1272.494751,372.778625,,,,669.683960,993.044067,192.703262,,,
146,,,,672.625854,1228.391968,520.277832,,,,,,,684.367310,908.918823,144.424423,,,,655.879517,890.828979,139.030411,,,,,,,,,,,,,645.298218,1272.885132,372.728760,,,,669.868225,993.395447,192.483154,,,
147,,,,672.678406,1228.730591,520.170227,,,,,,,684.263855,909.457703,144.031570,,,,656.136719,891.339722,138.337708,,,,,,,,,,,,,645.525574,1273.110840,372.445435,,,,669.835144,993.849182,192.092712,,,
148,,,,672.696289,1229.050171,520.145203,,,,,,,684.307678,910.053833,143.664520,,,,656.278442,891.949585,137.702682,,,,,,,,,,,,,646.093994,1273.331665,371.842957,,,,669.775269,994.222290,191.823349,,,
149,,,,672.705383,1229.373901,520.061707,,,,,,,684.818909,910.771606,143.316483,,,,656.127869,892.342896,137.568527,,,,,,,,,,,,,646.076904,1273.583740,371.816040,,,,669.878479,994.494019,191.418289,,,
150,,,,672.799377,1229.587036,519.922058,,,,,,,684.828491,911.120605,142.571503,,,,655.999695,892.686523,137.326004,,,,,,,,,,,,,646.215393,1273.803711,371.842010,,,,669.981934,994.824341,190.936996,,,
151,,,,672.879517,1229.922729,519.813965,,,,,,,684.893738,911.305664,142.139816,,,,656.054688,893.027283,136.941849,,,,,,,,,,,,,646.361572,1273.896729,371.745148,,,,670.115784,995.299255,190.432861,,,
152,,,,672.837463,1230.125366,519.682434,,,,,,,684.905273,911.493530,141.903381,,,,656.094666,893.307617,136.560547,,,,,,,,,,,,,646.620911,1274.052979,371.349976,,,,670.262451,995.616943,189.949142,,,
153,,,,672.859619,1230.303711,519.508484,,,,,,,684.975586,911.572510,141.726563,,,,656.152588,893.584717,136.211655,,,,,,,,,,,,,646.840759,1274.283447,370.974945,,,,670.411438,996.001770,189.429337,,,
154,,,,672.874695,1230.524536,519.453369,,,,,,,685.388672,911.497803,141.471802,,,,656.176086,893.696289,135.897934,,,,,,,,,,,,,646.951965,1274.382324,370.754578,,,,670.556213,996.269226,189.191910,,,
155,,,,672.958679,1230.683594,519.325806,,,,,,,685.314453,911.593201,141.235291,,,,656.564819,893.790833,135.369049,,,,,,,,,,,,,647.247314,1274.519531,370.413483,,,,670.593384,996.466248,189.012482,,,
156,,,,672.908386,1230.895264,519.177673,,,,,,,685.457947,911.651245,140.992981,,,,656.721069,893.872681,135.035095,,,,,,,,,,,,,647.565979,1274.682861,370.032013,,,,670.674561,996.569031,188.894562,,,
157,,,,672.971558,1231.005859,519.108215,,,,,,,685.277466,911.765747,140.930130,,,,656.787537,894.002014,134.857300,,,,,,,,,,,,,647.769165,1274.803223,369.757843,,,,670.646423,996.617065,188.839386,,,
158,,,,672.967896,1231.139282,518.918213,,,,,,,685.745728,911.555725,140.712646,,,,656.899719,893.998596,134.727661,,,,,,,,,,,,,647.910400,1274.818115,369.407318,,,,670.769714,996.611816,188.739502,,,
159,,,,673.032837,1231.343994,518.716187,,,,,,,685.957947,911.601501,140.513397,,,,657.031677,893.884888,134.517380,,,,,,,,,,,,,648.102783,1274.779907,369.142822,,,,670.760681,996.622375,188.617462,,,
160,,,,673.055359,1231.576538,518.376953,,,,,,,686.109070,911.571594,140.227402,,,,657.168396,893.875671,134.174927,,,,,,,,,,,,,648.520264,1274.755249,368.754211,,,,670.818298,996.600098,188.456497,,,
161,,,,673.068542,1231.709961,518.169861,,,,,,,686.264587,911.524536,139.952271,,,,657.332764,893.803101,134.005554,,,,,,,,,,,,,648.744080,1274.784302,368.288239,,,,671.121094,996.473816,188.148636,,,
162,,,,673.222534,1231.825562,517.957947,,,,,,,686.352356,911.554382,139.846100,,,,657.481567,893.669128,133.682739,,,,,,,,,,,,,648.881897,1274.738525,368.020782,,,,671.352051,996.249817,187.812347,,,
163,,,,673.300110,1232.010376,517.603027,,,,,,,686.274841,911.611694,139.692383,,,,657.661377,893.565369,133.619247,,,,,,,,,,,,,649.025452,1274.701904,367.794373,,,,671.403320,996.061890,187.526566,,,
164,,,,673.432739,1232.010254,517.466309,,,,,,,686.433838,911.554626,139.480835,,,,657.642517,893.366028,133.800171,,,,,,,,,,,,,649.177551,1274.652954,367.527863,,,,671.619873,995.965393,187.220261,,,
165,,,,673.494812,1232.154785,517.172180,,,,,,,686.508118,911.480957,139.359009,,,,657.714172,893.158508,133.565521,,,,,,,,,,,,,649.301453,1274.586304,367.330231,,,,671.853088,995.815125,186.959229,,,
166,,,,673.549866,1232.204102,516.932190,,,,,,,686.824219,911.390564,138.932251,,,,657.802307,892.960876,133.364548,,,,,,,,,,,,,649.452576,1274.439209,367.136871,,,,672.098145,995.651611,186.710892,,,
167,,,,673.607117,1232.261719,516.667603,,,,,,,687.359985,911.163635,138.511597,,,,657.927063,892.759338,133.411438,,,,,,,,,,,,,649.632568,1274.524536,366.676453,,,,672.328003,995.534485,186.487061,,,
168,,,,673.584900,1232.280029,516.431641,,,,,,,687.330505,910.990112,138.436844,,,,658.125916,892.615356,133.384460,,,,,,,,,,,,,649.904602,1274.395508,366.301697,,,,672.533752,995.337708,186.221054,,,
169,,,,673.631958,1232.335815,516.256897,,,,,,,687.378052,910.821411,138.366806,,,,658.301270,892.423218,133.242813,,,,,,,,,,,,,650.057129,1274.261597,366.061340,,,,672.737244,995.156677,186.073593,,,
170,,,,673.554993,1232.356201,516.027954,,,,,,,687.613953,910.546814,138.279099,,,,658.502075,892.310974,133.035751,,,,,,,,,,,,,650.101929,1274.120605,365.906403,,,,672.976135,995.035950,185.845688,,,
171,,,,673.520691,1232.304199,515.714233,,,,,,,687.841797,910.335083,138.098221,,,,658.544983,892.132507,132.938354,,,,,,,,,,,,,650.264954,1274.009521,365.731171,,,,673.233643,994.932312,185.681107,,,
172,,,,673.411438,1232.387695,515.378723,,,,,,,687.974426,910.124146,137.805435,,,,658.757690,891.914490,132.778183,,,,,,,,,,,,,650.362122,1273.952881,365.540741,,,,673.440308,994.765381,185.618713,,,
173,,,,673.417969,1232.327148,515.272339,,,,,,,688.075378,909.898987,137.584320,,,,658.900208,891.736084,132.369324,,,,,,,,,,,,,650.474731,1273.817383,365.389099,,,,673.755066,994.591980,185.534225,,,
174,,,,673.374756,1232.336304,515.215271,,,,,,,688.231873,909.736511,137.430634,,,,659.015686,891.689941,132.110214,,,,,,,,,,,,,650.514771,1273.649414,365.217041,,,,673.942871,994.425964,185.200943,,,
175,,,,673.378601,1232.336792,515.132324,,,,,,,688.335815,909.547058,137.277115,,,,659.190186,891.534607,132.010361,,,,,,,,,,,,,650.604065,1273.440796,364.956421,,,,674.013855,994.327209,184.927841,,,
176,,,,673.304749,1232.238770,515.125122,,,,,,,688.475708,909.323608,137.102371,,,,659.205566,891.350220,132.020187,,,,,,,,,,,,,650.681580,1273.255127,364.793304,,,,674.323059,994.160828,184.829834,,,
177,,,,673.237549,1232.257324,515.000610,,,,,,,688.568787,909.086304,136.897003,,,,659.241760,891.300964,131.882889,,,,,,,,,,,,,650.605774,1273.083984,364.465820,,,,674.524780,994.025818,184.526260,,,
178,,,,673.168823,1232.261597,514.911133,,,,,,,688.647461,908.909058,136.617233,,,,659.374329,891.215759,131.728867,,,,,,,,,,,,,650.674622,1272.933716,364.223175,,,,674.647034,993.952209,184.527283,,,
179,,,,673.126160,1232.164673,514.902893,,,,,,,688.940369,908.598816,136.286469,,,,659.382202,891.119446,131.669693,,,,,,,,,,,,,650.806641,1272.763062,364.070801,,,,674.637024,993.904907,184.285370,,,
180,,,,673.161072,1232.087036,514.845032,,,,,,,689.169250,908.414795,135.992523,,,,659.389954,891.009094,131.421844,,,,,,,,,,,,,650.812805,1272.568237,363.839478,,,,674.656921,993.861206,184.216782,,,
181,,,,672.998901,1232.077637,514.718079,,,,,,,689.435486,908.377075,135.623886,,,,659.364380,890.900574,131.184845,,,,,,,,,,,,,650.862976,1272.396362,363.710022,,,,674.790955,993.768799,183.861649,,,
182,,,,672.945129,1232.009766,514.631592,,,,,,,689.421814,908.414246,135.425903,,,,659.458923,890.869995,130.792313,,,,,,,,,,,,,650.888672,1272.284058,363.541992,,,,674.766296,993.587402,183.293304,,,
183,,,,672.875916,1231.897583,514.581726,,,,,,,689.388977,908.418884,135.272446,,,,659.625244,890.748962,130.030151,,,,,,,,,,,,,650.956482,1272.113037,363.278381,,,,675.014771,993.514832,183.144516,,,
184,,,,672.801086,1231.880615,514.562378,,,,,,,689.294189,908.438721,134.844986,,,,659.928406,890.749207,129.192215,,,,,,,,,,,,,650.994995,1271.953125,363.053406,,,,674.996887,993.458923,182.410019,,,
185,,,,672.781799,1231.831909,514.442261,,,,,,,688.846497,908.528564,134.247009,,,,660.051331,890.653748,128.270691,,,,,,,,,,,,,651.025879,1271.787964,362.867126,,,,675.001404,993.369690,181.940506,,,
186,,,,672.729492,1231.827637,514.354370,,,,,,,688.544861,908.449707,133.488007,,,,660.199219,890.666931,127.722542,,,,,,,,,,,,,651.121887,1271.609131,362.682190,,,,675.079102,993.165100,181.732834,,,
187,,,,672.666870,1231.704712,514.247620,,,,,,,688.508667,908.390015,132.942032,,,,660.192627,890.658020,127.225685,,,,,,,,,,,,,651.194702,1271.448608,362.517181,,,,675.142700,993.008240,181.493881,,,
188,,,,672.614319,1231.670654,514.184692,,,,,,,688.442993,908.310791,132.648483,,,,660.108704,890.611572,126.907829,,,,,,,,,,,,,651.235107,1271.352661,362.338074,,,,675.156372,992.897217,181.241272,,,
189,,,,672.664795,1231.612061,513.920349,,,,,,,688.414734,908.243713,132.278534,,,,659.986023,890.551941,126.391518,,,,,,,,,,,,,651.333252,1271.206665,362.239899,,,,675.172119,992.823120,181.046494,,,
190,,,,672.619446,1231.601074,513.774048,,,,,,,688.389099,908.303467,131.850220,,,,659.871460,890.615845,126.036263,,,,,,,,,,,,,651.232788,1271.096924,362.099365,,,,675.351501,992.729004,180.832916,,,
191,,,,672.565125,1231.537598,513.689880,,,,,,,688.795776,908.167725,131.501389,,,,659.810425,890.699951,125.749565,,,,,,,,,,,,,651.189148,1271.040771,361.952301,,,,675.397217,992.685425,180.660004,,,
192,,,,672.522827,1231.379150,513.554565,,,,,,,688.957031,908.053040,131.104156,,,,659.730652,890.795837,125.535919,,,,,,,,,,,,,651.254028,1270.864502,361.856689,,,,675.496399,992.620605,180.451614,,,
193,,,,672.444824,1231.352295,513.483643,,,,,,,688.957520,908.112793,130.690704,,,,659.706665,890.822998,124.968048,,,,,,,,,,,,,651.240601,1270.742432,361.747559,,,,675.489807,992.517517,180.161774,,,
194,,,,672.424866,1231.307617,513.360413,,,,,,,688.903931,908.169617,130.343216,,,,659.793213,890.867981,124.440132,,,,,,,,,,,,,651.232361,1270.647949,361.692535,,,,675.560730,992.485352,179.814087,,,
195,,,,672.390747,1231.241577,513.252563,,,,,,,689.079224,908.197083,130.006363,,,,659.775757,890.952515,124.240875,,,,,,,,,,,,,651.097351,1270.582886,361.571350,,,,675.599121,992.448853,179.568283,,,
196,,,,672.310852,1231.226685,513.198303,,,,,,,689.103027,908.385986,129.599380,,,,659.625488,891.036011,124.195404,,,,,,,,,,,,,651.101257,1270.490112,361.454346,,,,675.689636,992.451538,179.178574,,,
197,,,,672.233826,1231.236450,513.103882,,,,,,,689.094910,908.586731,129.346558,,,,659.879150,891.182312,123.355232,,,,,,,,,,,,,651.099976,1270.393677,361.377014,,,,675.593262,992.564087,178.805344,,,
198,,,,672.188904,1231.156738,513.047546,,,,,,,688.917664,908.634094,129.059433,,,,660.127686,891.409058,122.824051,,,,,,,,,,,,,650.877991,1270.369507,361.294800,,,,675.567017,992.635010,178.460770,,,
199,,,,672.174133,1231.151611,512.982727,,,,,,,688.675903,908.850098,128.515381,,,,660.285889,891.577698,122.626076,,,,,,,,,,,,,650.945801,1270.108765,361.192902,,,,675.523499,992.679749,178.124313,,,
200,,,,672.130615,1231.082520,512.915527,,,,,,,688.619324,909.027161,128.022018,,,,660.283325,891.596375,122.490105,,,,,,,,,,,,,650.884521,1270.174561,361.085358,,,,675.483459,992.801147,177.871048,,,
201,,,,672.098145,1231.065796,512.883118,,,,,,,688.601746,909.150085,127.758064,,,,660.214722,891.667847,122.382034,,,,,,,,,,,,,650.784485,1270.104736,361.026978,,,,675.452026,992.892822,177.550201,,,
202,,,,672.063965,1231.077026,512.826355,,,,,,,688.566650,909.196228,127.226433,,,,660.005798,891.772034,122.116966,,,,,,,,,,,,,650.779175,1270.102539,360.989685,,,,675.395569,993.035828,177.205795,,,
203,,,,671.974304,1231.115601,512.736938,,,,,,,688.563904,909.270142,126.876213,,,,659.869751,891.927063,121.925972,,,,,,,,,,,,,650.738953,1270.109985,360.952545,,,,675.319336,993.153320,176.822479,,,
204,,,,671.927185,1231.112793,512.715454,,,,,,,688.553406,909.384705,126.676735,,,,659.756714,892.046143,121.560623,,,,,,,,,,,,,650.591248,1270.043091,360.845459,,,,675.243774,993.293152,176.610352,,,
205,,,,672.036072,1231.129639,512.629822,,,,,,,688.884033,909.275818,126.388573,,,,659.544678,892.187622,121.270348,,,,,,,,,,,,,650.598267,1270.037109,360.785278,,,,675.265991,993.456970,176.409302,,,
206,,,,671.838013,1231.069214,512.571167,,,,,,,688.728271,909.356995,126.134148,,,,659.321777,892.360168,120.921471,,,,,,,,,,,,,650.482788,1270.116943,360.799500,,,,675.247131,993.552368,176.202667,,,
207,,,,671.837646,1231.024902,512.610718,,,,,,,688.328613,909.642883,125.963348,,,,659.116821,892.389099,120.567352,,,,,,,,,,,,,650.410461,1270.046265,360.744781,,,,675.226074,993.671814,176.104462,,,
208,,,,671.812012,1231.036621,512.548523,,,,,,,688.178711,909.786133,125.722816,,,,658.943115,892.563965,120.305473,,,,,,,,,,,,,650.377441,1270.119019,360.775116,,,,675.166016,993.785889,175.828857,,,
209,,,,671.804199,1231.039063,512.543213,,,,,,,688.022888,909.975342,125.407249,,,,658.819336,892.728149,120.063538,,,,,,,,,,,,,650.350891,1270.145264,360.691254,,,,675.192444,993.919128,175.655304,,,
210,,,,671.828186,1231.014893,512.573059,,,,,,,687.904846,910.214722,125.236671,,,,658.608093,892.801575,119.726364,,,,,,,,,,,,,650.217651,1270.077759,360.632843,,,,675.286133,993.999756,175.614716,,,
211,,,,671.739014,1231.001587,512.555298,,,,,,,687.793701,910.460632,124.980896,,,,658.614258,892.954407,119.586418,,,,,,,,,,,,,650.191040,1270.134399,360.668030,,,,675.367737,994.128296,175.586563,,,
212,,,,671.710327,1230.992310,512.521606,,,,,,,687.462097,910.885742,124.514496,,,,658.576721,893.146179,119.463074,,,,,,,,,,,,,650.177490,1270.150391,360.696991,,,,675.393738,994.242981,175.386765,,,
213,,,,671.694336,1230.984985,512.542908,,,,,,,687.339111,911.203552,124.208450,,,,658.492432,893.414124,119.231148,,,,,,,,,,,,,650.189819,1270.163696,360.656464,,,,675.420288,994.329041,175.324371,,,
214,,,,671.681641,1230.979736,512.575867,,,,,,,687.391785,911.225464,124.064590,,,,658.720093,893.605103,118.451881,,,,,,,,,,,,,650.130371,1270.250122,360.629059,,,,675.388184,994.475708,175.255569,,,
215,,,,671.629822,1230.963257,512.583923,,,,,,,687.438965,911.398926,123.766548,,,,658.711060,893.933411,117.967575,,,,,,,,,,,,,650.153992,1270.267334,360.687408,,,,675.393921,994.520691,175.134735,,,
216,,,,671.583313,1230.958618,512.532837,,,,,,,687.179016,911.730103,123.332039,,,,658.540771,894.189941,117.779999,,,,,,,,,,,,,650.105164,1270.274048,360.755493,,,,675.320679,994.652954,174.976044,,,
217,,,,671.584412,1230.964233,512.574585,,,,,,,687.036499,911.953064,123.046112,,,,658.412170,894.428528,117.535194,,,,,,,,,,,,,650.090027,1270.335449,360.806549,,,,675.184631,994.789001,174.705750,,,
218,,,,671.554688,1230.952515,512.526672,,,,,,,687.048462,912.100159,122.699059,,,,658.326782,894.653748,117.305122,,,,,,,,,,,,,650.091919,1270.344971,360.809143,,,,675.136597,994.998535,174.417267,,,
219,,,,671.549927,1230.954834,512.554932,,,,,,,687.075989,912.367615,122.351166,,,,658.265564,894.814026,117.116592,,,,,,,,,,,,,650.062927,1270.432373,360.845764,,,,675.050415,995.153992,174.040176,,,
220,,,,671.533569,1230.961914,512.638489,,,,,,,687.154175,912.662170,121.946159,,,,658.342529,895.086365,116.623924,,,,,,,,,,,,,650.035950,1270.452271,360.866455,,,,674.930908,995.386719,173.660294,,,
221,,,,671.428711,1231.005981,512.707825,,,,,,,687.072021,912.830322,121.616570,,,,658.355225,895.509888,116.103546,,,,,,,,,,,,,650.032471,1270.522461,360.895172,,,,674.794556,995.571289,173.342026,,,
222,,,,671.543213,1231.065308,512.612061,,,,,,,686.954773,912.959778,121.438805,,,,658.343750,895.726440,115.771530,,,,,,,,,,,,,650.073120,1270.547974,360.884979,,,,674.805359,995.694580,172.984421,,,
223,,,,671.533386,1231.058228,512.589661,,,,,,,686.965454,913.085938,121.325996,,,,658.355042,895.972229,115.497971,,,,,,,,,,,,,650.028137,1270.563477,360.859924,,,,674.737854,995.805298,172.818176,,,
224,,,,671.484436,1231.065674,512.613464,,,,,,,686.948853,913.226807,121.071396,,,,658.315796,896.213928,115.157822,,,,,,,,,,,,,650.008789,1270.661743,360.845978,,,,674.611694,995.907959,172.744400,,,
225,,,,671.431030,1231.040161,512.602783,,,,,,,686.937988,913.382385,120.878929,,,,658.285889,896.278687,114.736183,,,,,,,,,,,,,649.945679,1270.661743,360.850159,,,,674.500244,996.102722,172.501648,,,
226,,,,671.480042,1231.066650,512.551758,,,,,,,686.949585,913.521606,120.747505,,,,658.289734,896.412720,114.547119,,,,,,,,,,,,,649.917542,1270.723877,360.901917,,,,674.497681,996.308899,172.292542,,,
227,,,,671.459045,1231.064575,512.529907,,,,,,,686.866028,913.768433,120.546669,,,,658.399353,896.549316,114.382050,,,,,,,,,,,,,,,,,,,674.488953,996.468445,172.126236,,,
228,,,,671.433167,1231.063477,512.471008,,,,,,,686.841309,913.982239,120.393684,,,,658.452759,896.658142,114.139610,,,,,,,,,,,,,,,,,,,674.485168,996.530029,172.019852,649.852905,1270.725830,360.871552
229,,,,671.425354,1231.060303,512.391907,,,,,,,686.717224,914.049194,120.099907,,,,658.407593,896.647644,114.239868,,,,,,,,,,,,,,,,,,,674.457336,996.769714,171.907700,649.822083,1270.786499,360.664032
230,,,,671.470459,1231.002075,512.298462,,,,,,,686.605164,914.145569,119.847946,,,,658.303894,896.692871,114.279594,,,,,,,,,,,,,,,,,,,674.525696,996.905029,171.814026,649.804382,1270.715088,360.568604
231,,,,671.427185,1230.983521,512.196960,,,,,,,686.695435,914.208862,119.484573,,,,658.272522,896.728088,113.929375,,,,,,,,,,,,,,,,,,,674.516357,996.938904,171.737732,649.771118,1270.701782,360.566711
232,,,,671.440979,1230.928345,512.105408,,,,,,,686.745300,914.182251,119.245842,,,,658.253296,896.849854,114.066521,,,,,,,,,,,,,,,,,,,674.538147,997.051758,171.452087,649.771667,1270.704956,360.566986
233,,,,671.400940,1230.884521,512.051025,,,,,,,686.705688,914.192688,119.201675,,,,658.252625,896.868591,114.054466,,,,,,,,,,,,,,,,,,,674.591431,997.113464,171.402695,649.743896,1270.610352,360.553864
234,,,,671.492126,1230.828247,511.915436,,,,,,,686.671753,914.243408,119.065247,,,,658.193787,896.824280,114.101395,,,,,,,,,,,,,,,,,,,674.574280,997.153503,171.222397,649.679260,1270.595581,360.510376
235,,,,671.551636,1230.797485,511.856964,,,,,,,686.655457,914.237000,118.988052,,,,658.040833,896.885498,113.960487,,,,,,,,,,,,,,,,,,,674.549927,997.224976,171.074875,649.703796,1270.506836,360.466949
236,,,,671.540894,1230.727783,511.792725,,,,,,,686.633057,914.228577,118.794647,,,,658.018555,896.943420,113.764198,,,,,,,,,,,,,,,,,,,674.550354,997.224731,170.814713,649.617004,1270.406982,360.405823
237,,,,671.553711,1230.613770,511.723907,,,,,,,686.594604,914.163574,118.324287,,,,657.928162,896.949707,113.530777,,,,,,,,,,,,,,,,,,,674.506775,997.262512,170.662262,649.668274,1270.308960,360.388153
238,,,,671.520874,1230.560425,511.624176,,,,,,,686.573303,914.221558,118.055168,,,,657.849487,896.965210,113.377037,,,,,,,,,,,,,,,,,,,674.564087,997.205322,170.531342,649.653870,1270.223267,360.300323
239,,,,671.549438,1230.464478,511.585358,,,,,,,686.728760,914.237183,118.259392,,,,657.844849,896.969360,113.367905,,,,,,,,,,,,,,,,,,,674.534790,997.282104,170.319885,649.649292,1270.124512,360.222778
240,,,,671.554199,1230.477295,511.477173,,,,,,,686.629456,914.112061,118.129059,,,,657.739319,896.928406,113.352745,,,,,,,,,,,,,,,,,,,674.496094,997.372986,170.073669,649.685913,1270.026245,360.170288
241,,,,671.460510,1230.483276,511.243439,,,,,,,686.476563,914.046570,117.961540,,,,657.826233,896.891357,113.119347,,,,,,,,,,,,,,,,,,,674.496460,997.333069,169.931702,649.624756,1269.912598,360.102905
242,,,,671.535583,1230.431641,511.202667,,,,,,,686.443726,913.995361,117.935387,,,,657.668396,896.807129,112.904541,,,,,,,,,,,,,,,,,,,674.366089,997.292236,169.729904,649.630249,1269.817871,360.060944
243,,,,671.418213,1230.402954,511.116425,,,,,,,686.384766,913.943176,117.883575,,,,657.537659,896.786011,112.821472,,,,,,,,,,,,,,,,,,,674.251160,997.274353,169.698135,649.639771,1269.812500,360.054871
244,,,,671.389038,1230.313232,511.023590,,,,,,,686.274597,913.891602,117.773445,,,,657.487671,896.788452,112.754463,,,,,,,,,,,,,,,,,,,674.343994,997.195435,169.702606,649.802856,1269.863525,359.587311
245,,,,671.405273,1230.316284,510.980530,,,,,,,686.232666,913.836182,117.739227,,,,657.453552,896.666931,112.757721,,,,,,,,,,,,,,,,,,,674.340454,997.077759,169.636963,649.973999,1269.815063,359.361969
246,,,,671.594666,1230.235474,510.812012,,,,,,,686.254211,913.668701,117.676147,,,,657.379089,896.577881,112.762688,,,,,,,,,,,,,,,,,,,674.315247,996.930847,169.584534,650.059814,1269.738037,359.237518
247,,,,671.640564,1230.250366,510.734375,,,,,,,686.461670,913.594055,117.507416,,,,657.146973,896.450073,112.634613,,,,,,,,,,,,,,,,,,,674.354004,996.722778,169.537613,650.156860,1269.626343,359.139038
248,,,,671.537598,1230.206787,510.704498,,,,,,,686.504822,913.509644,117.337349,,,,657.086914,896.387146,112.402939,,,,,,,,,,,,,,,,,,,674.414917,996.569763,169.407257,650.215820,1269.580811,358.948090
249,,,,671.616150,1230.201660,510.590332,,,,,,,686.537598,913.457520,117.226418,,,,657.169312,896.388245,112.232979,,,,,,,,,,,,,,,,,,,674.311768,996.434814,169.294449,650.291138,1269.613647,358.817963
