Präzision26
Date:,2025/04/16
Time:,10:47:47
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
13,807.516174,815.137085,153.458405,825.394409,1101.728394,353.246826,780.783875,1038.815796,231.577133,794.798584,703.236877,123.448967,823.886292,715.803223,126.634438,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,807.224365,817.697876,156.736374,825.312622,1104.451904,353.582611,779.715149,1041.999023,232.971848,795.435974,705.271301,127.434044,823.961487,718.214417,131.071625,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,806.877869,820.515381,160.238358,825.673706,1107.328491,354.108246,779.233093,1045.399780,234.468674,795.617065,707.915771,132.072342,823.814148,720.679504,134.889114,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,806.574524,823.501038,163.760437,825.942017,1110.343506,354.470673,779.405823,1049.205566,234.817841,795.009338,710.526001,136.874619,823.993896,723.790466,139.377518,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,806.458313,826.208435,167.405685,825.933044,1112.890747,354.756897,779.332825,1053.006226,235.087830,794.690857,713.314209,141.003281,823.966492,726.078186,143.608597,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,806.164063,829.591187,170.664871,825.835388,1115.406494,355.837708,778.472595,1056.473755,235.824326,795.109619,716.069092,144.902588,822.830017,729.059326,147.980820,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,805.408936,833.024048,173.583023,825.987244,1118.309814,356.587402,778.091003,1060.116699,236.862671,794.271362,719.271973,148.544327,822.721313,731.986755,152.491821,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,804.752197,836.101563,177.361099,825.826477,1121.260620,356.696136,778.121948,1064.046753,237.436020,793.839539,722.179443,152.561539,822.052429,735.584778,155.877640,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,803.769287,839.344299,180.216888,825.952026,1123.837769,357.272369,777.922485,1068.094849,237.905228,793.048828,725.298340,156.278091,822.086670,738.719849,159.879761,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,802.603577,842.799561,182.953781,826.875366,1126.603394,357.915985,777.391663,1071.877808,238.878845,792.658081,728.553589,159.655167,820.711121,741.703064,163.130783,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,802.223755,846.016785,186.153015,827.121338,1129.254517,358.663055,776.716614,1075.869873,239.753525,791.255554,732.228088,163.767685,819.827515,744.669312,166.984009,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,801.597839,849.713257,189.042297,827.475464,1131.983887,358.671753,776.446716,1080.181763,240.159500,790.251892,735.394592,166.818161,818.721558,748.145447,170.686600,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,800.316772,853.505859,191.989090,827.973206,1134.951538,358.861908,776.323547,1084.322144,240.353317,788.804443,738.852051,170.093063,817.724792,751.808594,173.156570,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,799.334900,857.148315,194.399002,827.997803,1137.498291,359.820740,776.105530,1088.221191,241.394882,787.491089,742.575378,173.474869,815.919800,755.995667,175.397598,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,797.928101,860.863037,196.620438,828.504883,1140.005981,360.718628,775.789001,1091.917114,242.884933,786.122742,746.205444,176.380569,814.741211,759.135071,178.787155,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,796.718384,864.545288,198.799118,829.215820,1142.793213,361.164429,775.561890,1096.058838,243.276031,784.420410,749.912292,178.562820,813.526184,762.234680,182.079346,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,795.478149,868.210327,200.753479,829.406921,1145.521851,361.698547,774.989563,1100.252319,243.240479,782.966797,753.513794,180.984879,811.601440,766.006104,183.809799,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,794.088257,871.974976,202.739090,830.024170,1148.223999,361.972198,774.470947,1104.035889,244.344360,781.071533,757.384521,183.282669,809.831909,769.522095,185.589676,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,792.442444,875.712402,204.662430,830.537292,1150.749268,362.303467,774.440186,1107.907959,245.406509,779.183594,761.183350,185.096771,807.999512,772.847534,187.743744,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,791.079102,879.431458,206.134018,830.797180,1153.478516,363.158844,774.815308,1112.134888,246.061371,776.937439,765.277283,186.990753,805.845764,776.578369,189.513016,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,789.410034,883.104858,207.970139,831.494141,1156.340576,363.814331,774.739319,1116.204712,246.211319,774.392212,768.772583,188.431015,803.595215,780.695496,190.991074,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,787.998108,886.668335,209.272690,831.432373,1158.983276,364.632202,774.800537,1120.166870,246.751175,771.882935,772.744995,190.355865,801.160095,784.207275,192.603088,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,786.252014,890.612732,210.727432,832.625977,1161.330078,365.005615,774.729980,1123.960815,248.172256,769.633850,776.526489,191.534821,798.283936,787.905823,193.926468,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,784.627808,894.311401,211.579285,832.977417,1164.015259,365.481628,774.683777,1128.009888,248.607208,766.869690,780.356567,192.751434,796.506592,791.859009,194.845078,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,782.511292,898.238098,212.354065,833.824097,1166.378418,366.033173,774.968628,1131.624512,248.862732,764.516052,784.196350,193.663635,793.959900,795.052856,195.933823,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,780.590942,901.814819,213.591782,834.424133,1169.147705,366.704041,775.174011,1135.300537,249.494156,761.430725,788.128540,194.693207,791.365051,798.932190,196.912720,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,778.836731,905.679810,214.474930,834.622314,1171.587769,367.904358,775.117615,1139.041992,250.658508,758.735291,791.698303,195.378006,788.679016,802.113708,197.447815,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,776.752197,909.517273,214.792648,835.502319,1173.858521,368.359985,775.087097,1142.580688,251.231857,755.554626,795.652466,195.064941,785.038696,805.838806,197.262222,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,774.832703,912.720215,215.740952,836.050171,1176.022583,368.507629,775.501526,1146.220215,251.402740,752.859985,799.353027,195.544098,782.052002,809.699585,197.427505,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,772.726868,916.311096,215.719070,836.676758,1178.361450,369.704529,775.681396,1149.862915,252.133224,749.824097,803.025696,195.856827,778.905579,813.268555,198.073654,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,771.062378,919.451721,216.136505,836.992432,1181.008911,370.202026,775.388489,1153.636108,253.065979,746.581177,806.891113,195.757034,776.406860,816.931335,197.750076,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,768.563538,923.436340,216.429596,837.823181,1183.016602,370.725586,776.071106,1156.702148,253.581894,743.243408,810.774719,195.450699,772.889771,820.537781,197.559189,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,766.177734,927.077820,216.432755,838.816223,1185.120605,371.235107,776.193420,1160.356934,254.524506,740.315857,814.149536,194.872574,769.981628,823.596985,197.271378,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,764.053894,930.448120,216.215454,839.788269,1186.925171,371.325897,776.333557,1163.993896,255.241974,736.781921,818.072510,194.930756,766.866394,826.895386,197.186081,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,762.502502,933.418274,215.781708,840.800598,1188.778564,372.025146,776.890686,1166.967773,255.979263,734.186768,821.631958,193.847031,763.919495,830.463684,196.275665,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,760.398865,936.725098,215.165268,841.536926,1190.780273,372.605194,777.398254,1169.881958,256.510620,731.453857,825.428284,192.605194,761.053833,833.887329,195.239365,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,758.380798,940.123901,215.692764,842.093079,1192.561035,373.359955,777.474426,1173.097534,256.342102,727.581238,829.288391,192.292877,757.875549,836.910278,195.242676,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,756.178650,943.374329,215.447952,842.709229,1194.184692,373.864868,777.641052,1175.808594,256.937744,724.676331,832.544617,191.133224,755.136047,840.182495,194.165543,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,754.278931,946.151306,215.173111,843.218079,1196.222534,374.444946,778.073303,1178.822876,257.594177,721.863159,836.155579,189.933731,752.418335,843.755249,193.001007,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,751.892639,949.382568,214.319763,843.846802,1197.671753,374.922241,778.757202,1181.376587,258.356781,718.730713,839.886780,189.476196,749.258911,846.834106,192.214249,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,750.169800,952.411377,214.151596,844.786743,1199.239258,375.305206,779.903564,1183.609375,258.956879,716.349854,843.366882,187.929459,746.187317,849.937256,190.750290,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,748.098022,955.218811,213.022598,845.492371,1200.747559,375.762085,779.874023,1186.300659,259.571655,713.723267,846.606873,186.717514,743.369629,853.012634,189.182175,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,746.317810,958.336548,212.670746,846.059875,1202.177490,376.210602,780.625488,1189.058960,259.754700,710.357117,849.784790,185.845551,740.198975,856.265259,188.178955,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,744.835938,961.361389,211.811630,846.730957,1203.559937,376.556183,781.119873,1191.263184,259.755371,706.938477,853.023682,185.289124,737.744202,858.697266,187.193512,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,743.042664,963.699829,211.314636,848.269470,1204.536133,376.564758,781.202026,1193.589111,260.278015,704.440979,856.214294,183.943115,735.285034,862.026428,185.741013,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,741.271606,966.591309,210.761780,849.032593,1205.779419,376.867096,781.850159,1195.507446,260.915771,701.734253,859.453674,182.047409,732.984741,864.895935,184.437668,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,739.279053,969.120911,210.315048,849.520325,1206.912964,377.542877,782.450989,1197.337524,261.508270,699.145935,862.565918,180.953369,730.213318,867.288635,183.485657,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,737.386780,971.901306,209.107803,850.129089,1208.070190,378.209625,782.932007,1199.147949,261.895691,696.907288,865.487366,179.208328,726.885803,870.497375,182.381454,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,735.955017,973.942200,208.274994,850.518494,1209.340454,378.475739,783.653931,1200.996338,262.110535,693.723816,868.381470,178.657104,724.843384,872.762573,181.113770,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,734.443848,976.442444,207.677261,850.877258,1210.347900,378.679535,784.289429,1202.764648,262.487823,692.042358,871.394592,176.422607,722.519409,875.695618,179.585251,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,732.450562,978.610107,206.785538,851.526917,1211.171631,379.076324,784.880432,1204.558105,262.793335,689.517029,874.309814,175.573792,719.908386,878.618591,177.789246,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,731.140259,980.868958,206.265717,852.391541,1211.808594,379.266510,785.241211,1206.220215,262.773590,687.371277,876.814331,174.196960,718.029602,880.666504,176.867355,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,729.336609,982.945313,205.106400,853.009521,1212.734131,379.212219,785.503052,1207.895264,263.157776,685.125061,879.385132,172.732071,715.655762,883.106201,175.762466,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,728.282654,985.182739,204.791016,853.766663,1213.679932,379.742706,785.892029,1209.207764,263.149445,682.282043,882.014038,172.147736,713.268250,885.196228,175.122757,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,726.880432,986.999695,203.555405,854.080566,1214.612671,379.843842,786.219788,1210.637695,263.354218,680.719788,884.226624,170.238770,711.747925,887.003906,174.026337,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,725.882507,988.951233,203.210464,854.399414,1215.393433,379.995453,786.621765,1211.830444,263.272614,678.386353,886.632263,169.585526,709.451111,889.517822,172.518967,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,724.326782,990.922180,201.707382,854.887573,1216.146729,380.036499,787.140991,1212.885986,263.389221,676.859802,888.762268,167.925674,707.662781,891.293030,170.945694,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,723.660828,992.183777,201.297516,855.179382,1216.919678,380.169525,787.692139,1214.054688,263.532898,674.627319,890.823608,167.208633,706.030334,893.469604,169.770370,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,722.390381,994.020264,200.317673,855.551819,1217.616211,380.396027,788.278076,1215.089600,263.668427,673.102295,892.947021,165.959503,704.480164,895.062317,168.527649,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,721.224731,995.690063,199.395126,856.180298,1218.105713,380.515167,788.581726,1215.984741,263.501129,671.968750,894.865051,164.054672,703.005310,896.925964,167.593613,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,720.207520,996.902100,198.897049,856.646912,1218.680664,380.588837,789.008789,1216.646484,263.469238,670.267700,896.820068,163.092834,701.443115,898.923157,165.943329,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,718.834045,998.605835,197.806717,857.294861,1218.974487,380.637726,789.763367,1217.327026,263.302765,669.115845,898.469421,161.655777,699.524048,900.469971,164.494202,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,718.152405,999.818970,196.885437,857.924011,1219.420776,380.498840,790.253967,1218.109009,263.285889,667.950378,900.066589,160.508453,698.886414,901.570435,163.967331,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,717.404907,1000.829102,196.365906,858.469727,1219.906738,380.414001,790.519165,1218.762207,263.543976,666.291809,901.699524,160.096085,697.559326,902.892212,162.890701,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,716.416016,1002.130554,195.168945,858.869324,1220.223755,380.386688,790.998474,1219.433105,263.454315,665.568237,903.044739,158.278595,696.017944,904.272644,161.819351,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,715.802734,1003.431396,194.213715,859.094177,1220.614868,380.460419,791.218506,1219.841919,263.316345,665.142700,904.564026,156.338135,695.037048,905.476257,160.752060,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,714.886108,1004.664856,193.010880,859.304565,1220.922729,380.502167,791.507690,1220.136353,263.269836,663.593018,905.695068,155.568741,694.192993,906.679504,159.703857,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,714.681885,1005.185791,192.244675,859.552917,1221.257813,380.464874,791.812012,1220.416016,263.151947,662.220337,906.757080,154.824966,692.922607,908.216614,158.068588,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,714.139038,1005.797791,191.400803,859.679321,1221.669678,380.492493,791.835510,1220.830566,263.070923,661.951843,907.788086,152.850876,691.778931,909.169495,156.485992,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,713.570129,1006.337463,190.763855,859.697021,1222.224854,380.175079,791.884827,1221.353882,262.849945,661.255432,908.925171,151.698776,691.577332,909.498535,155.923676,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,712.985107,1007.169617,189.935867,860.224121,1222.368530,379.926178,792.333496,1221.527466,262.296204,660.456543,909.828430,150.848938,690.941833,910.016907,155.118301,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,712.750122,1008.009521,188.936859,860.426208,1222.667236,379.546143,792.235474,1221.950195,261.948059,658.898132,910.515503,150.851059,690.251526,911.128723,154.055984,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,712.579163,1008.639832,188.001877,860.811768,1222.791138,379.354034,792.765991,1222.132202,261.744568,658.567139,911.041504,149.871155,689.575073,912.191162,152.915283,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,712.121643,1009.219360,187.350540,861.062317,1222.867310,379.215424,793.440308,1222.121216,261.415894,658.309448,911.606995,148.741928,689.231873,912.720764,151.863205,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,711.785278,1009.610718,186.740326,861.543091,1222.902832,378.894043,793.504395,1222.150024,261.438904,657.979004,912.311279,147.676880,689.152832,912.860840,150.831619,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,711.719055,1009.928101,186.026566,861.835571,1222.964966,378.666962,793.689697,1222.269775,261.187103,657.749084,912.846069,146.970200,688.738464,913.543091,149.859818,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,711.581848,1010.189636,185.241562,861.875549,1223.114990,378.581635,793.963318,1222.209351,261.011505,657.320557,913.224060,146.521759,688.283264,913.997803,149.534271,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,711.275024,1010.448486,184.609589,862.054810,1223.076660,378.570984,794.537659,1221.743774,260.905243,657.348511,913.516968,145.424866,688.143860,914.541138,148.731003,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,711.384216,1010.736267,184.157410,861.982117,1223.145142,378.564209,794.476318,1221.910034,260.750000,657.349670,913.735474,144.571060,688.214233,914.409546,148.483490,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,710.824402,1010.888245,183.505569,862.186340,1223.079590,378.528076,794.414246,1221.881836,260.583984,657.455872,913.942566,143.360718,688.076294,914.522339,147.291656,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,710.367859,1010.936829,182.814270,862.383484,1223.073120,378.433624,794.516785,1221.988525,260.360626,657.419250,914.087463,142.442047,687.893677,914.554138,146.493240,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,710.133789,1010.883240,181.927902,862.487549,1223.029907,378.360443,794.750793,1221.904297,259.973938,657.136536,914.103943,142.205811,687.679626,914.769287,145.755859,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,710.090393,1010.988586,181.569977,862.668274,1222.929565,378.214905,794.952332,1221.747925,259.773895,657.114197,914.085327,141.879089,687.689697,914.815063,145.228577,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,710.348083,1010.941589,180.712311,862.764343,1223.003784,378.038757,795.031372,1221.583862,259.555054,657.137573,914.027649,141.365631,687.945740,914.829041,144.389343,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,710.155701,1011.070374,180.427841,862.809570,1223.026123,377.892212,794.989075,1221.484985,259.374084,657.280212,913.999084,140.356583,687.947876,914.980164,143.714966,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,710.170227,1011.091614,180.070114,862.896301,1222.966187,377.793091,794.850647,1221.374023,259.140320,657.485596,913.929382,139.378540,687.888123,915.161743,143.169327,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,710.241272,1010.915283,179.571198,862.984497,1222.931396,377.642822,794.959778,1221.296875,259.007721,657.760986,913.826538,138.332916,687.910339,915.161255,142.690460,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,709.950867,1010.786560,179.031418,862.795898,1222.959473,377.720551,794.990723,1221.130249,258.781464,657.687500,913.753479,137.610672,688.254578,914.863647,142.092972,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,709.881409,1010.713806,178.631668,863.159973,1222.864502,377.250397,795.014893,1220.907959,258.561646,657.640503,913.704651,136.858170,688.209961,914.585144,141.309570,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,709.735779,1010.566895,178.100052,863.301025,1222.634399,376.934052,795.101624,1220.559326,258.272156,657.519043,913.706726,136.364731,688.164917,914.462280,140.330948,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,709.866333,1010.562500,177.171753,863.303528,1222.490723,376.826355,795.319641,1220.050659,257.735901,657.450378,913.562622,135.918533,687.992371,914.234192,139.605438,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,710.039246,1010.395264,176.538254,863.363708,1222.331543,376.760590,795.529724,1219.628662,257.321869,657.450684,913.426514,135.107513,687.931824,914.374084,138.535294,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,710.092224,1010.146606,176.011093,863.394348,1222.188599,376.597137,795.781494,1219.275146,256.934570,657.625854,913.348694,133.935043,687.987610,914.568237,137.810928,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,710.426270,1010.018311,175.317917,863.644226,1221.930420,376.196716,796.344727,1218.735596,256.332367,657.155945,913.409119,133.495026,688.126587,914.538635,137.249634,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,710.651672,1009.856384,174.641403,863.609314,1221.749146,375.919952,796.186035,1218.536987,256.304993,657.014282,913.385437,133.008575,688.074524,914.290527,136.627548,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,710.851807,1009.533997,174.252213,863.649597,1221.605225,375.698517,796.193237,1218.293213,256.177460,657.087524,913.320923,132.224594,688.011841,913.836792,136.568848,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,710.763489,1009.321045,173.792068,863.678040,1221.450684,375.499390,796.244934,1218.149536,256.019012,657.059692,913.339478,131.685974,687.841736,913.950439,135.624435,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,710.800903,1009.185608,173.540146,863.700684,1221.294189,375.293854,796.064758,1218.035034,255.810165,656.966797,913.309387,131.471893,687.713745,914.111084,134.916092,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,710.618835,1009.037842,173.330963,863.606812,1221.227173,375.028290,796.056396,1217.877075,255.609024,656.687866,913.225647,131.220078,687.779480,914.047241,134.178741,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,710.277039,1008.859619,172.798828,863.601624,1221.170044,374.717163,796.227112,1217.565796,255.246155,656.617065,913.240051,130.468536,687.381714,913.947937,133.709000,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,710.123413,1008.731018,172.388718,863.519592,1221.097656,374.467163,796.488403,1217.350098,254.884415,656.880981,913.011841,129.618271,687.383240,914.043884,133.237350,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,710.094482,1008.500549,172.005142,863.299927,1221.042725,374.276672,796.641479,1217.216919,254.329956,657.114624,912.990173,128.659653,687.460510,914.195496,132.678116,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,710.089722,1008.364075,171.598495,863.269470,1221.039551,374.056000,796.454041,1216.934448,254.142578,657.423767,913.090576,127.714996,687.718628,913.945068,132.248291,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,710.468689,1008.265564,171.262497,863.316528,1220.952759,373.795990,796.297546,1216.818481,254.098694,657.613403,913.141235,127.028366,687.884827,913.632202,132.002167,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,710.337402,1008.281494,170.562973,863.317322,1220.976929,373.635376,796.350891,1216.708130,253.514450,656.518616,912.919067,127.711281,687.899231,913.146484,131.996933,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,710.277710,1008.285706,169.804291,863.212585,1221.033691,373.415070,796.589600,1216.644165,252.997070,655.738525,912.735474,127.973740,687.679443,912.855347,131.520981,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,710.179626,1008.357544,169.222610,863.239990,1220.975830,373.172974,796.689331,1216.609619,252.670609,655.494690,912.648438,127.548470,687.527161,913.188232,130.466507,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,710.196838,1008.268250,168.909744,863.304749,1220.867188,373.075378,796.768494,1216.492065,252.581909,655.472778,912.677612,127.107681,687.324280,913.279663,129.995636,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,710.165100,1008.196777,168.722153,863.519409,1220.821533,372.917175,796.799744,1216.325684,252.343338,655.365295,912.643616,126.797028,687.125610,913.134094,129.521622,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,710.039917,1008.026611,168.365768,863.203491,1220.904053,372.918671,796.786621,1216.184570,252.147659,656.082520,912.597961,125.593491,686.736511,913.115173,129.009109,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,709.868896,1007.907593,167.819839,863.032288,1220.834595,372.919739,796.691650,1216.094238,252.047836,656.787048,912.562744,123.777206,686.725403,913.037354,128.582092,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,709.927490,1007.778198,167.405991,863.076416,1220.753540,372.911774,796.801697,1215.785278,252.092270,656.989014,912.617371,122.734093,686.876587,912.862183,128.109283,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,709.906067,1007.621155,167.101776,863.133301,1220.673340,372.883240,796.607361,1215.788940,251.743973,656.878784,912.481934,122.370758,687.212524,912.782288,127.368523,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,709.928528,1007.524658,166.823593,863.139099,1220.699585,372.798737,796.502686,1215.695068,251.634796,656.660706,912.346558,122.330734,687.526611,912.695923,126.595764,,,,,,,,,,,,,,,,,,,,,,,,,,,
